method,Layer,Size,Depth,Width,LOC,Cyclomatic,FanIn,FanOut,Loop,Time,OwnTime,Count,N_Layer,N_Size,N_Depth,N_Width,N_LOC,N_Cyclomatic,N_FanIn,N_FanOut,N_Loop,N_Time,N_OwnTime,N_Count,score
org.apache.pdfbox.pdfparser.PDFParser.parseObject(),8,176,14,60,154,25,7,38,2,2494,12,2720,0.3846153846153846,0.12376237623762376,0.5,0.15037593984962405,0.5852713178294574,0.5714285714285714,0.020895522388059702,0.4691358024691358,0.25,0.034353563459048456,0.003417829678154372,0.0002700387042233994,0.20767809551133135
"org.apache.pdfbox.preflight.content.StubOperator.process(PDFOperator, List<COSBase>)",12,24,4,8,161,40,2,9,0,0,0,1,0.07692307692307687,0.016265912305516265,0.14285714285714285,0.020050125313283207,0.6124031007751938,0.9285714285714286,0.005970149253731343,0.1111111111111111,1e-13,1e-13,1e-13,1e-13,0.2072569737139363
"org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseObjectDynamically(int, int, boolean)",7,144,7,43,131,25,12,43,3,2,0,10,0.46153846153846156,0.10113154172560113,0.25,0.10776942355889724,0.49612403100775193,0.5714285714285714,0.03582089552238806,0.5308641975308642,0.375,2.7548968291137498e-05,1e-13,8.938390356787769e-07,0.20428080276458715
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.initialParse(),8,231,12,61,120,21,18,51,2,6,0,2,0.3846153846153846,0.16265912305516267,0.42857142857142855,0.15288220551378445,0.45348837209302323,0.47619047619047616,0.05373134328358209,0.6296296296296297,0.25,8.26469048734125e-05,1e-13,9.931544840875299e-08,0.20163386923240614
org.apache.pdfbox.pdmodel.font.PDType1Font.getEncodingFromFont(boolean),12,64,11,18,147,26,4,36,3,0,0,70,0.07692307692307687,0.04455445544554455,0.39285714285714285,0.045112781954887216,0.5581395348837209,0.5952380952380952,0.011940298507462687,0.4444444444444444,0.375,1e-13,1e-13,6.852765940203957e-06,0.2012204563743234
"org.apache.pdfbox.pdfparser.BaseParser.parseCOSStream(COSDictionary, RandomAccess)",4,146,13,57,145,24,17,33,4,67,2,428,0.6923076923076923,0.10254596888260255,0.4642857142857143,0.14285714285714285,0.5503875968992248,0.5476190476190477,0.050746268656716415,0.4074074074074074,0.5,0.0009228904377531061,0.0005696382796923954,4.240769647053753e-05,0.1946097057189734
org.apache.pdfbox.pdfparser.BaseParser.parseCOSString(boolean),2,115,11,44,152,33,5,13,2,246,24,8756,0.8461538461538461,0.08062234794908062,0.39285714285714285,0.11027568922305764,0.5775193798449613,0.7619047619047619,0.014925373134328358,0.16049382716049382,0.25,0.003388523099809912,0.006835659356308744,0.0008695067508186325,0.19001637468601276
org.apache.pdfbox.pdmodel.interactive.form.PDAppearance.setAppearanceValue(String),12,342,11,60,125,17,6,50,2,2,0,1,0.07692307692307687,0.24115983026874116,0.39285714285714285,0.15037593984962405,0.4728682170542636,0.38095238095238093,0.01791044776119403,0.6172839506172839,0.25,2.7548968291137498e-05,1e-13,1e-13,0.18612786323010141
org.apache.pdfbox.PDFSplit.split(String[]),12,352,12,80,151,26,9,21,3,2,0,5,0.07692307692307687,0.24823196605374823,0.42857142857142855,0.20050125313283207,0.5736434108527132,0.5952380952380952,0.026865671641791045,0.25925925925925924,0.375,2.7548968291137498e-05,1e-13,3.9726179363501196e-07,0.1818769157518008
"org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt.extractFromTiff(RandomAccess, OutputStream, COSDictionary)",9,45,10,17,157,30,8,11,2,0,0,1,0.3076923076923077,0.031117397454031116,0.35714285714285715,0.042606516290726815,0.5968992248062015,0.6904761904761905,0.023880597014925373,0.13580246913580246,0.25,1e-13,1e-13,1e-13,0.1808823101791492
org.apache.pdfbox.Encrypt.encrypt(String[]),12,42,7,22,138,23,4,30,1,0,0,10,0.07692307692307687,0.028995756718528994,0.25,0.05513784461152882,0.5232558139534884,0.5238095238095238,0.011940298507462687,0.37037037037037035,0.125,1e-13,1e-13,8.938390356787769e-07,0.17867201613921344
"org.apache.pdfbox.pdmodel.font.PDType1AfmPfbFont.load(PDDocument, InputStream, InputStream)",5,89,10,30,92,13,7,62,3,2,0,1,0.6153846153846154,0.06223479490806223,0.35714285714285715,0.07518796992481203,0.3449612403100775,0.2857142857142857,0.020895522388059702,0.7654320987654321,0.375,2.7548968291137498e-05,1e-13,1e-13,0.17712666747990338
org.apache.pdfbox.util.PDFTextStripper.processTextPosition(TextPosition),12,39,5,15,134,22,8,30,2,37,5,516,0.07692307692307687,0.026874115983026876,0.17857142857142858,0.03759398496240601,0.5077519379844961,0.5,0.023880597014925373,0.37037037037037035,0.25,0.0005096559133860437,0.0014240956992309882,5.114745593050779e-05,0.1752768253995362
org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(),3,181,15,40,129,25,19,16,2,1841,31,4487,0.7692307692307692,0.1272984441301273,0.5357142857142857,0.10025062656641603,0.4883720930232558,0.5714285714285714,0.056716417910447764,0.19753086419753085,0.25,0.025358825311992066,0.008829393335232128,0.0004455291015616659,0.16646749394389104
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.getRGBImage(),12,156,15,30,129,18,6,30,3,212,0,26,0.07692307692307687,0.10961810466760961,0.5357142857142857,0.07518796992481203,0.4883720930232558,0.40476190476190477,0.01791044776119403,0.37037037037037035,0.375,0.0029201906388605747,1e-13,2.4828862102188248e-06,0.16027396310716613
org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(),3,190,11,69,120,19,16,24,1,2184,109,58966,0.7692307692307692,0.13366336633663367,0.39285714285714285,0.17293233082706766,0.45348837209302323,0.42857142857142855,0.04776119402985075,0.2962962962962963,0.125,0.030083473373922146,0.031045286243235545,0.00585613541542212,0.15736381209889944
org.apache.pdfbox.pdmodel.font.PDType1CFont.load(),6,58,12,14,93,12,7,49,5,168,2,17,0.5384615384615384,0.04031117397454031,0.42857142857142855,0.03508771929824561,0.3488372093023256,0.2619047619047619,0.020895522388059702,0.6049382716049383,0.625,0.0023141133364555496,0.0005696382796923954,1.5890471745400478e-06,0.15469729444314748
"org.apache.pdfbox.filter.FlateFilter.decodePredictor(int, int, int, int, InputStream)",12,12,5,5,119,26,7,12,8,12,9,23,0.07692307692307687,0.007779349363507779,0.17857142857142858,0.012531328320802004,0.4496124031007752,0.5952380952380952,0.020895522388059702,0.14814814814814814,1.0,0.000165293809746825,0.002563372258615779,2.1849398649925657e-06,0.15176815372865807
"org.apache.pdfbox.filter.TIFFFaxDecoder.decodeT6(byte[], byte[], int, int, long)",12,29,6,17,133,21,11,16,4,0,0,10,0.07692307692307687,0.019801980198019802,0.21428571428571427,0.042606516290726815,0.5038759689922481,0.47619047619047616,0.03283582089552239,0.19753086419753085,0.5,1e-13,1e-13,8.938390356787769e-07,0.15130415445434742
org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(byte[]),7,77,7,36,118,8,9,38,1,21626,68,7394,0.46153846153846156,0.05374823196605375,0.25,0.09022556390977443,0.44573643410852715,0.16666666666666666,0.026865671641791045,0.4691358024691358,0.125,0.29788699413206976,0.01936770150954144,0.0007342391100859108,0.14988571483585633
"org.apache.pdfbox.OverlayPDF.overlay(Map<Integer, String>)",12,321,13,65,123,20,12,19,2,0,0,3,0.07692307692307687,0.2263083451202263,0.4642857142857143,0.16290726817042606,0.46511627906976744,0.4523809523809524,0.03582089552238806,0.2345679012345679,0.25,1e-13,1e-13,1.9863089681750598e-07,0.14848576122642695
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.FDFAnnotation(Element),6,76,7,37,85,18,18,33,2,1,0,31,0.5384615384615384,0.05304101838755304,0.25,0.09273182957393483,0.3178294573643411,0.40476190476190477,0.05373134328358209,0.4074074074074074,0.25,1.3774484145568749e-05,1e-13,2.9794634522625895e-06,0.14796691627357306
"org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseDictObjects(COSDictionary, COSName...)",8,218,15,68,91,18,7,33,5,1,0,2,0.3846153846153846,0.15346534653465346,0.5357142857142857,0.17042606516290726,0.34108527131782945,0.40476190476190477,0.020895522388059702,0.4074074074074074,0.625,1.3774484145568749e-05,1e-13,9.931544840875299e-08,0.14676948248748628
org.apache.pdfbox.examples.pdmodel.Annotation.main(String[]),12,286,15,54,126,2,8,51,0,2259,0,3,0.07692307692307687,0.20155586987270155,0.5357142857142857,0.13533834586466165,0.47674418604651164,0.023809523809523808,0.023880597014925373,0.6296296296296297,1e-13,0.0311165596848398,1e-13,1.9863089681750598e-07,0.14548908975580468
org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.copyIntoGraphicsState(PDGraphicsState),12,188,15,48,68,17,18,38,1,4,1,56,0.07692307692307687,0.13224893917963224,0.5357142857142857,0.12030075187969924,0.25193798449612403,0.38095238095238093,0.05373134328358209,0.4691358024691358,0.125,5.5097936582274997e-05,0.0002848191398461977,5.462349662481415e-06,0.14448213964215564
org.apache.pdfbox.io.PushBackInputStream.read(),0,221,7,88,9,2,28,3,0,8377,2255,10068928,1.0,0.15558698727015557,0.25,0.22055137844611528,0.023255813953488372,0.023809523809523808,0.08358208955223881,0.037037037037037035,1e-13,0.1153888536874294,0.6422671603531758,1.0,0.14005188630084286
"org.apache.pdfbox.preflight.process.StreamValidationProcess.checkStreamLength(PreflightContext, COSObject)",12,59,12,19,111,18,7,22,3,0,0,4,0.07692307692307687,0.04101838755304102,0.42857142857142855,0.047619047619047616,0.4186046511627907,0.40476190476190477,0.020895522388059702,0.2716049382716049,0.375,1e-13,1e-13,2.97946345226259e-07,0.13948338444885997
"org.apache.pdfbox.pdfviewer.PageDrawer.drawPage(Graphics, PDPage, Dimension)",8,141,13,37,48,8,15,29,1,71964,0,43,0.3846153846153846,0.09900990099009901,0.4642857142857143,0.09273182957393483,0.1744186046511628,0.16666666666666666,0.04477611940298507,0.35802469135802467,0.125,0.9912669770517094,1e-13,4.171248833167626e-06,0.13596739411546874
org.apache.pdfbox.Decrypt.decrypt(String[]),12,161,11,33,111,18,7,18,1,0,0,3,0.07692307692307687,0.11315417256011315,0.39285714285714285,0.08270676691729323,0.4186046511627907,0.40476190476190477,0.020895522388059702,0.2222222222222222,0.125,1e-13,1e-13,1.9863089681750598e-07,0.13331054307591522
org.apache.pdfbox.ConvertColorspace.main(String[]),12,1024,21,190,111,16,7,20,0,0,0,4,0.07692307692307687,0.7234794908062234,0.75,0.47619047619047616,0.4186046511627907,0.35714285714285715,0.020895522388059702,0.24691358024691357,1e-13,1e-13,1e-13,2.97946345226259e-07,0.13044460152659415
"org.apache.pdfbox.pdmodel.PDPage.convertToImage(int, int)",9,157,17,42,59,8,7,21,0,72598,0,53,0.3076923076923077,0.11032531824611033,0.6071428571428571,0.10526315789473684,0.21705426356589147,0.16666666666666666,0.020895522388059702,0.25925925925925924,1e-13,1.0,1e-13,5.164403317255155e-06,0.13008569227413988
"org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext.RadialShadingContext(PDShadingType3, ColorModel, AffineTransform, Matrix, int)",12,97,13,19,91,11,18,33,0,0,0,1,0.07692307692307687,0.06789250353606789,0.4642857142857143,0.047619047619047616,0.34108527131782945,0.23809523809523808,0.05373134328358209,0.4074074074074074,1e-13,1e-13,1e-13,1e-13,0.13003990751301533
org.apache.pdfbox.ExtractImages.extractImages(String[]),12,308,12,65,100,17,7,21,2,0,0,4,0.07692307692307687,0.21711456859971712,0.42857142857142855,0.16290726817042606,0.375968992248062,0.38095238095238093,0.020895522388059702,0.25925925925925924,0.25,1e-13,1e-13,2.97946345226259e-07,0.12963453034915917
"org.apache.pdfbox.util.operator.pagedrawer.Invoke.process(PDFOperator, List<COSBase>)",12,144,9,29,67,9,4,44,0,15543,0,54,0.07692307692307687,0.10113154172560113,0.32142857142857145,0.07268170426065163,0.24806201550387597,0.19047619047619047,0.011940298507462687,0.5432098765432098,1e-13,0.21409680707457507,1e-13,5.263718765663908e-06,0.129315284658553
org.apache.pdfbox.pdfparser.PDFParser.parse(),8,291,18,87,87,13,16,26,1,2609,1,69,0.3846153846153846,0.2050919377652051,0.6428571428571429,0.21804511278195488,0.32558139534883723,0.2857142857142857,0.04776119402985075,0.32098765432098764,0.125,0.035937629135788865,0.0002848191398461977,6.753450491795203e-06,0.12469533396957547
org.apache.pdfbox.preflight.parser.PreflightParser.parseXrefTable(long),12,31,2,16,93,14,6,26,2,0,0,1,0.07692307692307687,0.021216407355021217,0.07142857142857142,0.040100250626566414,0.3488372093023256,0.30952380952380953,0.01791044776119403,0.32098765432098764,0.25,1e-13,1e-13,1e-13,0.12465739011354221
org.apache.pdfbox.pdmodel.interactive.form.PDField.importFDF(FDFField),6,117,12,36,89,15,2,25,2,0,0,5,0.5384615384615384,0.08203677510608204,0.42857142857142855,0.09022556390977443,0.3333333333333333,0.3333333333333333,0.005970149253731343,0.30864197530864196,0.25,1e-13,1e-13,3.9726179363501196e-07,0.12265986776191018
org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.prepareDocumentForEncryption(PDDocument),12,58,4,31,69,7,9,45,0,0,0,4,0.07692307692307687,0.04031117397454031,0.14285714285714285,0.07769423558897243,0.2558139534883721,0.14285714285714285,0.026865671641791045,0.5555555555555556,1e-13,1e-13,1e-13,2.97946345226259e-07,0.12263654463627692
org.apache.pdfbox.OverlayPDF.main(String[]),12,1024,25,178,83,16,17,21,1,2,0,4,0.07692307692307687,0.7234794908062234,0.8928571428571429,0.44611528822055135,0.31007751937984496,0.35714285714285715,0.050746268656716415,0.25925925925925924,0.125,2.7548968291137498e-05,1e-13,2.97946345226259e-07,0.12215572034621726
"org.apache.pdfbox.cos.COSDictionary.setItem(COSName, COSBase)",1,1103,11,324,11,2,293,2,0,69,6,32442,0.9230769230769231,0.7793493635077794,0.39285714285714285,0.8120300751879699,0.031007751937984496,0.023809523809523808,0.8746268656716418,0.024691358024691357,1e-13,0.0009504394060442437,0.001708914839077186,0.0032218924618283556,0.11997938026277913
"org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingContext.AxialShadingContext(PDShadingType2, ColorModel, AffineTransform, Matrix, int)",12,97,13,19,85,11,15,29,0,0,0,1,0.07692307692307687,0.06789250353606789,0.4642857142857143,0.047619047619047616,0.3178294573643411,0.23809523809523808,0.04477611940298507,0.35802469135802467,1e-13,1e-13,1e-13,1e-13,0.11984068827758182
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateCreator.buildPDF(PDVisibleSignDesigner),12,103,9,56,61,2,5,56,0,7,0,2,0.07692307692307687,0.07213578500707214,0.32142857142857145,0.14035087719298245,0.2248062015503876,0.023809523809523808,0.014925373134328358,0.691358024691358,1e-13,9.642138901898124e-05,1e-13,9.931544840875299e-08,0.11936484700420436
org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler.prepareDocumentForEncryption(PDDocument),12,47,4,20,83,8,11,36,3,314,0,2,0.07692307692307687,0.03253182461103253,0.14285714285714285,0.05012531328320802,0.31007751937984496,0.16666666666666666,0.03283582089552239,0.4444444444444444,0.375,0.004325188021708587,1e-13,9.931544840875299e-08,0.11930756177637075
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getNextSibling(),3,126,9,34,10,2,8,3,0,14410,3511,8005996,0.7692307692307692,0.0884016973125884,0.32142857142857145,0.08521303258145363,0.027131782945736434,0.023809523809523808,0.023880597014925373,0.037037037037037035,1e-13,0.19849031653764568,1.0,0.7951189833832344,0.11900189029690493
"org.apache.pdfbox.util.PDFCloneUtility.cloneMerge(COSObjectable, COSObjectable)",4,310,12,92,85,16,6,20,4,0,0,10,0.6923076923076923,0.21852899575671852,0.42857142857142855,0.23057644110275688,0.3178294573643411,0.35714285714285715,0.01791044776119403,0.24691358024691357,0.5,1e-13,1e-13,8.938390356787769e-07,0.11747460128582143
org.apache.pdfbox.pdfwriter.COSWriter.write(PDDocument),3,60,9,26,75,12,15,28,1,195,0,23,0.7692307692307692,0.04172560113154172,0.32142857142857145,0.06516290726817042,0.27906976744186046,0.2619047619047619,0.04477611940298507,0.345679012345679,0.125,0.002686024408385906,1e-13,2.1849398649925657e-06,0.11656284344203323
"org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler.prepareForDecryption(PDEncryptionDictionary, COSArray, DecryptionMaterial)",12,75,17,19,84,13,11,24,3,41,0,6,0.07692307692307687,0.05233380480905234,0.6071428571428571,0.047619047619047616,0.313953488372093,0.2857142857142857,0.03283582089552239,0.2962962962962963,0.375,0.0005647538499683187,1e-13,4.96577242043765e-07,0.11611845169952822
org.apache.pdfbox.encoding.PdfDocEncoding.PdfDocEncoding(),1,11,4,6,232,1,2,2,0,47,5,35,0.9230769230769231,0.007072135785007072,0.14285714285714285,0.015037593984962405,0.8875968992248062,1e-13,0.005970149253731343,0.024691358024691357,1e-13,0.0006474007548417311,0.0014240956992309882,3.3767252458976014e-06,0.11487636551665072
org.apache.pdfbox.TextToPDF.createPDFFromText(Reader),12,238,18,45,84,12,7,26,3,15,0,5,0.07692307692307687,0.1676096181046676,0.6428571428571429,0.11278195488721804,0.313953488372093,0.2619047619047619,0.020895522388059702,0.32098765432098764,0.375,0.00020661726218353124,1e-13,3.9726179363501196e-07,0.11472630546022429
org.apache.pdfbox.examples.pdmodel.RubberStampWithImage.doIt(String[]),12,139,8,41,65,6,6,43,1,0,0,7,0.07692307692307687,0.09759547383309759,0.2857142857142857,0.10275689223057644,0.24031007751937986,0.11904761904761904,0.01791044776119403,0.5308641975308642,0.125,1e-13,1e-13,5.95892690452518e-07,0.11351655671078119
"org.apache.pdfbox.filter.FlateFilter.decode(InputStream, OutputStream, COSDictionary, int)",12,12,4,6,86,14,12,19,0,44,0,98,0.07692307692307687,0.007779349363507779,0.14285714285714285,0.015037593984962405,0.32170542635658916,0.30952380952380953,0.03582089552238806,0.2345679012345679,1e-13,0.000606077302405025,1e-13,9.63359849564904e-06,0.11270847781791475
org.apache.pdfbox.pdfwriter.ContentStreamWriter.writeObject(Object),2,19,3,15,81,14,9,21,3,0,0,1,0.8461538461538461,0.01272984441301273,0.10714285714285714,0.03759398496240601,0.3023255813953488,0.30952380952380953,0.026865671641791045,0.25925925925925924,0.375,1e-13,1e-13,1e-13,0.11224679022753864
"org.apache.pdfbox.filter.TIFFFaxDecoder.decodeNextScanline(byte[], int, int)",0,12,3,9,99,17,13,8,3,0,0,44,1.0,0.007779349363507779,0.10714285714285714,0.022556390977443608,0.37209302325581395,0.38095238095238093,0.03880597014925373,0.09876543209876543,0.375,1e-13,1e-13,4.2705642815763786e-06,0.11132730321018079
org.apache.pdfbox.pdmodel.font.PDSimpleFont.determineEncoding(),4,71,12,24,90,16,7,14,0,190,0,154,0.6923076923076923,0.04950495049504951,0.42857142857142855,0.06015037593984962,0.3372093023255814,0.35714285714285715,0.020895522388059702,0.1728395061728395,1e-13,0.0026171519876580624,1e-13,1.5195263606539208e-05,0.1111458649190879
org.apache.pdfbox.pdfwriter.COSWriter.visitFromDictionary(COSDictionary),3,89,11,32,86,12,12,21,1,86,1,116,0.7692307692307692,0.06223479490806223,0.39285714285714285,0.08020050125313283,0.32170542635658916,0.2619047619047619,0.03582089552238806,0.25925925925925924,0.125,0.0011846056365189123,0.0002848191398461977,1.1421276567006594e-05,0.10991678446553706
org.apache.pdfbox.encoding.WinAnsiEncoding.WinAnsiEncoding(),1,127,11,44,219,1,4,2,0,155,17,101,0.9230769230769231,0.0891089108910891,0.39285714285714285,0.11027568922305764,0.8372093023255814,1e-13,0.011940298507462687,0.024691358024691357,1e-13,0.002135045042563156,0.00484192537738536,9.931544840875299e-06,0.10967126081410837
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.PDOutlineItem(COSDictionary),0,274,8,80,4,1,7,2,0,3116,2242,8006007,1.0,0.19306930693069307,0.2857142857142857,0.20050125313283207,0.003875968992248062,1e-13,0.020895522388059702,0.024691358024691357,1e-13,0.04292129259759222,0.6385645115351751,0.7951200758531669,0.10950126773592024
org.apache.pdfbox.io.ASCII85InputStream.read(),12,2,1,1,94,17,14,8,6,198,100,133618,0.07692307692307687,0.0007072135785007072,0.03571428571428571,0.002506265664160401,0.35271317829457366,0.38095238095238093,0.041791044776119404,0.09876543209876543,0.75,0.002727347860822612,0.028481913984619765,0.013270232270032349,0.10949246230021639
org.apache.pdfbox.examples.pdmodel.ExtractMetadata.main(String[]),12,155,8,30,74,11,4,28,0,0,0,3,0.07692307692307687,0.10891089108910891,0.2857142857142857,0.07518796992481203,0.2751937984496124,0.23809523809523808,0.011940298507462687,0.345679012345679,1e-13,1e-13,1e-13,1.9863089681750598e-07,0.10886354794969968
"org.apache.pdfbox.filter.TIFFFaxDecoder.decode2D(byte[], byte[], int, int, long)",12,29,6,19,94,11,10,20,2,0,0,6,0.07692307692307687,0.019801980198019802,0.21428571428571427,0.047619047619047616,0.35271317829457366,0.23809523809523808,0.029850746268656716,0.24691358024691357,0.25,1e-13,1e-13,4.96577242043765e-07,0.10844660028348434
"org.apache.pdfbox.pdmodel.graphics.color.PDColorSpaceFactory.createColorSpace(COSBase, Map<String, PDColorSpace>, Map<String, PDPatternResources>)",2,46,9,22,72,15,19,16,0,6,2,396,0.8461538461538461,0.03182461103253183,0.32142857142857145,0.05513784461152882,0.26744186046511625,0.3333333333333333,0.056716417910447764,0.19753086419753085,1e-13,8.26469048734125e-05,0.0005696382796923954,3.922960212145743e-05,0.10691395683540347
"org.apache.pdfbox.pdmodel.edit.PDPageContentStream.PDPageContentStream(PDDocument, PDPage, boolean, boolean, boolean)",5,233,21,60,73,10,11,27,0,42,0,16,0.6153846153846154,0.16407355021216408,0.75,0.15037593984962405,0.2713178294573643,0.21428571428571427,0.03283582089552239,0.3333333333333333,1e-13,0.0005785283341138874,1e-13,1.4897317261312948e-06,0.10651218450186432
org.apache.pdfbox.pdfviewer.PageDrawer.processTextPosition(TextPosition),12,47,4,23,62,7,10,34,0,20780,23,15184,0.07692307692307687,0.03253182461103253,0.14285714285714285,0.05764411027568922,0.22868217054263565,0.14285714285714285,0.029850746268656716,0.41975308641975306,1e-13,0.2862337805449186,0.006550840216462546,0.0015079064531900966,0.1064436340978004
org.apache.pdfbox.pdfparser.PDFParser.parseHeader(),8,176,13,50,83,14,9,16,1,9,0,69,0.3846153846153846,0.12376237623762376,0.4642857142857143,0.12531328320802004,0.31007751937984496,0.30952380952380953,0.026865671641791045,0.19753086419753085,0.125,0.00012397035731011874,1e-13,6.753450491795203e-06,0.10550571358049034
org.apache.pdfbox.PrintPDF.main(String[]),12,1024,22,189,76,14,6,18,2,0,0,2,0.07692307692307687,0.7234794908062234,0.7857142857142857,0.47368421052631576,0.28294573643410853,0.30952380952380953,0.01791044776119403,0.2222222222222222,0.25,1e-13,1e-13,9.931544840875299e-08,0.10407528551643672
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.prepareForDecryption(PDEncryptionDictionary, COSArray, DecryptionMaterial)",12,96,15,28,92,8,4,25,0,1,0,7,0.07692307692307687,0.06718528995756719,0.5357142857142857,0.07017543859649122,0.3449612403100775,0.16666666666666666,0.011940298507462687,0.30864197530864196,1e-13,1.3774484145568749e-05,1e-13,5.95892690452518e-07,0.10402672167224242
org.apache.pdfbox.examples.signature.ShowSignature.showSignature(String[]),12,139,11,29,87,10,11,21,1,0,0,4,0.07692307692307687,0.09759547383309759,0.39285714285714285,0.07268170426065163,0.32558139534883723,0.21428571428571427,0.03283582089552239,0.25925925925925924,0.125,1e-13,1e-13,2.97946345226259e-07,0.10399528166962042
org.apache.pdfbox.encoding.MacRomanEncoding.MacRomanEncoding(),2,6,3,4,210,1,1,2,0,21,2,15,0.8461538461538461,0.003536067892503536,0.10714285714285714,0.010025062656641603,0.8023255813953488,1e-13,0.0029850746268656717,0.024691358024691357,1e-13,0.0002892641670569437,0.0005696382796923954,1.390416277722542e-06,0.10378490929312655
