bugID,target methods,fixed release,version1,version2,fix commit,author,date,title,class path,method name1,method arguments1,LOC1,Cyclomatic1,Time1,OwnTime1,Count1,Layer1,Callees1,CalleeInvocations1,Callers1,CallerInvocations1,method name2,method arguments2,LOC2,Cyclomatic2,Time2,OwnTime2,Count2,Layer2,Callees2,CalleeInvocations2,Callers2,CallerInvocations2
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\state\SetGraphicsStateParameters.java,process,"Operator,List<COSBase>",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\text\SetFontAndSize.java,process,"Operator,List<COSBase>",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPageNode.java,setResources,PDResources,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,<init>,COSDictionary,4,1,0,0,58,3,1,58,3,58,9,2,0,0,32,0,0,0,4,32
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,setFont,"PDFont,float",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,drawXObject,"PDXObject,AffineTransform",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,writeColorSpace,PDColorSpace,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDXObject.java,createXObject,"COSBase,String,PDResources",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColor.java,<init>,"COSArray,PDColorSpace",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColor.java,getPatternName,,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColor.java,toCOSArray,,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorSpace.java,create,COSBase,,,,,,,,,,,4,1,1936,0,86,7,1,86,7,86
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDPattern.java,getPattern,PDColor,,,,,,,,,,,12,2,5,0,1,9,1,1,1,1
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\form\PDFormXObject.java,getResources,,,,,,,,,,,,9,2,2,1,1107,1,3,3291,6,1107
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\image\PDImageXObject.java,<init>,"PDDocument,InputStream,COSBase,int,int,int,PDColorSpace",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\image\PDImageXObject.java,getColorSpace,,,,,,,,,,,,20,4,183,0,1776,8,4,978,6,1776
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\image\PDInlineImage.java,getColorSpace,,,,,,,,,,,,16,3,2,0,81,7,3,162,5,81
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\optionalcontent\PDOptionalContentGroup.java,<init>,String,6,1,0,0,4,10,3,12,2,4,5,1,0,0,4,11,3,12,2,4
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\optionalcontent\PDOptionalContentGroup.java,<init>,COSDictionary,9,2,0,0,10,1,2,20,3,10,9,2,0,0,10,1,3,30,3,10
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\optionalcontent\PDOptionalContentGroup.java,getName,,4,1,0,0,6,10,1,6,2,6,4,1,0,0,6,11,1,6,2,6
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\optionalcontent\PDOptionalContentGroup.java,setName,String,4,1,0,0,4,10,1,4,1,4,4,1,0,0,4,11,1,4,1,4
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAppearanceStream.java,setResources,PDResources,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDFTemplateCreator.java,buildPDF,PDVisibleSignDesigner,,,,,,,,,,,53,1,173,0,1,11,33,34,1,1
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDFTemplateStructure.java,getInnerFormName,,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDFTemplateStructure.java,getImageFormName,,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDFTemplateStructure.java,getImageName,,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,insertInnerFormToHolerResources,"PDFormXObject,PDResources",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,createImageForm,"PDResources,PDResources.PDStream,PDRectangle,AffineTransform,PDImageXObject",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDVisibleSigBuilder.java,injectProcSetArray,"PDFormXObject,PDPage,PDResources,PDResources,PDResources,COSArray",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDAcroForm.java,setDefaultResources,PDResources,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDAppearanceString.java,getFontAndUpdateResources,"List<Object>,PDAppearanceStream",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\rendering\PDFRenderer.java,<init>,PDDocument,,,,,,,,,,,4,1,0,0,118,11,0,0,12,118
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\rendering\PDFRenderer.java,renderPage,"PDPage,Graphics2D,int,int,float,float",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\rendering\PageDrawer.java,shadingFill,COSName,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\util\LayerUtility.java,appendFormAsLayer,"PDPage,PDFormXObject,AffineTransform,String",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\util\Overlay.java,getLayoutPage,PDDocument,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\util\Overlay.java,getLayoutPages,PDDocument,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\util\Overlay.java,overlayPage,"COSArray,PDPage,int,int",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\util\Overlay.java,createOverlayXObject,"PDPage,LayoutPage,COSStream",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\main\java\org\apache\pdfbox\util\Overlay.java,createOverlayStream,"PDPage,LayoutPage,COSName",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\test\java\org\apache\pdfbox\pdmodel\graphics\image\ValidateXImage.java,doWritePDF,"PDDocument,PDImageXObject,File,String",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\test\java\org\apache\pdfbox\pdmodel\graphics\optionalcontent\TestOptionalContentGroups.java,testOCGGeneration,,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\test\java\org\apache\pdfbox\pdmodel\graphics\optionalcontent\TestOptionalContentGroups.java,testOCGConsumption,,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,pdfbox\src\test\java\org\apache\pdfbox\util\TestLayerUtility.java,testLayerImport,,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,preflight\src\main\java\org\apache\pdfbox\preflight\content\PreflightStreamEngine.java,validImageColorSpace,Operator,,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,preflight\src\main\java\org\apache\pdfbox\preflight\content\PreflightStreamEngine.java,checkSetColorSpaceOperators,"Operator,List<?>",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,preflight\src\main\java\org\apache\pdfbox\preflight\font\util\PreflightType3Stream.java,processOperator,"Operator,List",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,preflight\src\main\java\org\apache\pdfbox\preflight\graphic\StandardColorSpaceHelper.java,processDefaultColorSpace,PDColorSpace,,,,,,,,,,,41,7,0,0,27,9,6,125,3,27
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,preflight\src\main\java\org\apache\pdfbox\preflight\process\reflect\ResourcesValidationProcess.java,alidateFonts,"PreflightContext,PDResources",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,preflight\src\main\java\org\apache\pdfbox\preflight\process\reflect\ResourcesValidationProcess.java,validateExtGStates,"PreflightContext,PDResources",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,preflight\src\main\java\org\apache\pdfbox\preflight\process\reflect\ResourcesValidationProcess.java,validateShadingPattern,"PreflightContext,PDResources",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,preflight\src\main\java\org\apache\pdfbox\preflight\process\reflect\ResourcesValidationProcess.java,validateTilingPattern,"PreflightContext,PDResources",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,preflight\src\main\java\org\apache\pdfbox\preflight\process\reflect\ResourcesValidationProcess.java,validateXObjects,"PreflightContext,PDResources",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,preflight\src\main\java\org\apache\pdfbox\preflight\process\reflect\SinglePageValidationProcess.java,validateColorSpaces,"PreflightContext,PDPage",,,,,,,,,,,,,,,,,,,,
PDFBOX-2370,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,54037862e,John Hewson,10/21/2014 0:13,PDFBOX-2370: Refactor PDResources to aid caching and reduce memory footprint,tools\src\test\java\org\apache\pdfbox\tools\imageio\TestImageIOUtils.java,checkSaveResources,PDResources,,,,,,,,,,,,,,,,,,,,
PDFBOX-3137,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,58c1b2574,Andreas LehmkÃƒÆ’Ã‚Â¼hler,11/29/2015 15:23,PDFBOX-3137: reduce the dependency on commons.io in preflight to test,preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,getMetaDataStreamAsBytes,PDMetadata,,,,,,,,,,,,,,,,,,,,
PDFBOX-3137,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,58c1b2574,Andreas LehmkÃƒÆ’Ã‚Â¼hler,11/29/2015 15:23,PDFBOX-3137: reduce the dependency on commons.io in preflight to test,preflight\src\main\java\org\apache\pdfbox\preflight\utils\ByteArrayDataSource.java,<init>,InputStream,6,1,0,0,5,11,4,16,1,5,,,,,,,,,,
PDFBOX-2387,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,7e9df4e93,John Hewson,10/9/2014 0:16,PDFBOX-2387: Move imageio utilities to pdfbox.tools,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\image\JPEGFactory.java,getAlphaImage,BufferedImage,,,,,,,,,,,21,4,5,0,6,11,6,12,1,6
PDFBOX-2387,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,7e9df4e93,John Hewson,10/9/2014 0:16,PDFBOX-2387: Move imageio utilities to pdfbox.tools,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\image\JPEGFactory.java,createJPEG,"PDDocument,BufferedImage,float,int",,,,,,,,,,,,,,,,,,,,
PDFBOX-2387,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,7e9df4e93,John Hewson,10/9/2014 0:16,PDFBOX-2387: Move imageio utilities to pdfbox.tools,pdfbox\src\test\java\org\apache\pdfbox\pdmodel\graphics\image\PDInlineImageTest.java,testInlineImage,,,,,,,,,,,,,,,,,,,,,
PDFBOX-2387,,2.0.0,pdfbox-1.8.11-2016.1,pdfbox-2.0.2-2016.6,7e9df4e93,John Hewson,10/9/2014 0:16,PDFBOX-2387: Move imageio utilities to pdfbox.tools,pdfbox\src\test\java\org\apache\pdfbox\pdmodel\graphics\image\ValidateXImage.java,validate,"PDImageXObject,int,int,int,String,String",,,,,,,,,,,,,,,,,,,,
