bugID,target methods,fixed release,fix commit,author,date,title,files
,,,c070a1586,Tilman Hausherr,2015-06-07 23:12:26,PDFBOX-2576: use correct logger,pdfbox/src/main/java/org/apache/pdfbox/io/ScratchFile.java
,,,147d6fdeb,Tilman Hausherr,2015-06-07 10:47:53,PDFBOX-2576: fix javadoc,pdfbox/src/main/java/org/apache/pdfbox/io/RandomAccessBufferedFileInputStream.java
,,,c3655662f,Tilman Hausherr,2015-06-07 10:40:10,PDFBOX-2576: returning the value vs storing it in local variable,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/AppearanceGeneratorHelper.java
,,,9ebed8136,Tilman Hausherr,2015-06-07 10:38:26,PDFBOX-2576: remove unused imports,pdfbox/src/main/java/org/apache/pdfbox/pdfparser/BaseParser.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDDocument.java
,,,2c2b8603f,Andreas Lehmkuhler,2015-06-05 16:21:04,PDFBOX-2576: use File instead of DataSource for PreflightParser,preflight/src/main/java/org/apache/pdfbox/preflight/Validator_A1b.java
,,,4f45bfe0e,Andreas Lehmkuhler,2015-06-01 18:12:45,PDFBOX-2576: use File instead of DataSource for PreflightParser,preflight/src/test/java/org/apache/pdfbox/preflight/Benchmark.java
,,,,,,,preflight/src/test/java/org/apache/pdfbox/preflight/TestInvalidDirectory.java
,,,,,,,preflight/src/test/java/org/apache/pdfbox/preflight/TestIsartor.java
,,,,,,,preflight/src/test/java/org/apache/pdfbox/preflight/TestValidDirectory.java
,,,,,,,preflight/src/test/java/org/apache/pdfbox/preflight/integration/AbstractInvalidFileTester.java
,,,,,,,preflight/src/test/java/org/apache/pdfbox/preflight/integration/TestValidFiles.java
,,,,,,,preflight/src/test/java/org/apache/pdfbox/preflight/metadata/TestMetadataFiles.java
,,,8f4032ea7,Tilman Hausherr,2015-05-31 11:10:10,"PDFBOX-2530, PDFBOX-2576: avoid throwing RuntimeException; use List instead of ArrayList when possible; make field private that isn't used outside; close OutputStream on checked exception",tools/src/main/java/org/apache/pdfbox/tools/pdfdebugger/ui/Tree.java
,,,,,,,tools/src/main/java/org/apache/pdfbox/tools/util/FileOpenSaveDialog.java
,,,054039e62,Tilman Hausherr,2015-05-28 23:15:43,PDFBOX-2576: revert last change because of build error,examples/src/main/java/org/apache/pdfbox/examples/signature/CreateSignature.java
,,,434313b29,Tilman Hausherr,2015-05-28 21:22:55,PDFBOX-2576: make field final; remove public modifiers from non public classes,examples/src/main/java/org/apache/pdfbox/examples/ant/PDFToTextTask.java
,,,,,,,examples/src/main/java/org/apache/pdfbox/examples/rendering/CustomPageDrawer.java
,,,,,,,examples/src/main/java/org/apache/pdfbox/examples/signature/CMSProcessableInputStream.java
,,,,,,,examples/src/main/java/org/apache/pdfbox/examples/signature/CreateSignature.java
,,,187193a6d,Tilman Hausherr,2015-05-28 21:19:02,PDFBOX-2576: convert for loops; remove unneeded casts,examples/src/main/java/org/apache/pdfbox/examples/acroforms/CreateFormField.java
,,,,,,,examples/src/main/java/org/apache/pdfbox/examples/pdmodel/PrintURLs.java
,,,,,,,examples/src/main/java/org/apache/pdfbox/examples/pdmodel/ReplaceURLs.java
,,,,,,,examples/src/main/java/org/apache/pdfbox/examples/signature/CreateSignature.java
,,,,,,,examples/src/main/java/org/apache/pdfbox/examples/util/RemoveAllText.java
,,,9e1b7b071,Tilman Hausherr,2015-05-26 19:33:20,PDFBOX-2576: fix javadoc,preflight/src/main/java/org/apache/pdfbox/preflight/process/TrailerValidationProcess.java
,,,17f880d70,Tilman Hausherr,2015-05-26 12:18:08,"PDFBOX-2530, PDFBOX-2576: use interface instead of class; use method instead of field",tools/src/main/java/org/apache/pdfbox/tools/pdfdebugger/treestatus/TreeStatus.java
,,,,,,,tools/src/main/java/org/apache/pdfbox/tools/pdfdebugger/treestatus/TreeStatusPane.java
,,,eff8d03ae,Tilman Hausherr,2015-05-25 20:17:47,PDFBOX-2812: avoid potiential later NPE by assigning local field PDFBOX-2576: make field final; improve message,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDICCBased.java
,,,361f113ea,Tilman Hausherr,2015-05-23 12:31:23,"PDFBOX-2804: check only the first 4 bytes after percent, so that veraPDF 6-1-2-t02-pass-a.pdf passes PDFBOX-2576: improve javadoc, use isDigit() where possible",preflight/src/main/java/org/apache/pdfbox/preflight/parser/PreflightParser.java
,,,515c408b5,Tilman Hausherr,2015-05-23 11:03:57,PDFBOX-2576: use foreach,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotation.java
,,,95a532eba,Tilman Hausherr,2015-05-22 21:43:25,PDFBOX-2576: add accidentally removed import,tools/src/main/java/org/apache/pdfbox/tools/ExtractText.java
,,,3e7448f05,Tilman Hausherr,2015-05-22 21:41:24,PDFBOX-2576: make fields final; remove unneeded casts,tools/src/main/java/org/apache/pdfbox/tools/ExtensionFileFilter.java
,,,,,,,tools/src/main/java/org/apache/pdfbox/tools/ExtractImages.java
,,,,,,,tools/src/main/java/org/apache/pdfbox/tools/ExtractText.java
,,,,,,,tools/src/main/java/org/apache/pdfbox/tools/PDFSplit.java
,,,,,,,tools/src/main/java/org/apache/pdfbox/tools/WriteDecodedDoc.java
,,,,,,,tools/src/main/java/org/apache/pdfbox/tools/gui/MapEntry.java
,,,,,,,tools/src/main/java/org/apache/pdfbox/tools/gui/PDFTreeModel.java
,,,,,,,tools/src/test/java/org/apache/pdfbox/tools/TestExtractText.java
,,,,,,,tools/src/test/java/org/apache/pdfbox/tools/TestPDFText2HTML.java
,,,,,,,tools/src/test/java/org/apache/pdfbox/tools/imageio/TestImageIOUtils.java
,,,4e8b765f8,Tilman Hausherr,2015-05-17 11:00:47,PDFBOX-2576: make fields final,xmpbox/src/test/java/org/apache/xmpbox/TestValidatePermitedMetadata.java
,,,,,,,xmpbox/src/test/java/org/apache/xmpbox/TestXMPWithDefinedSchemas.java
,,,b8571ab23,Tilman Hausherr,2015-05-17 10:59:06,PDFBOX-2576: remove unneeded cast,xmpbox/src/main/java/org/apache/xmpbox/type/PDFASchemaType.java
,,,,,,,xmpbox/src/main/java/org/apache/xmpbox/type/PDFATypeType.java
,,,9206c880c,Tilman Hausherr,2015-05-17 10:57:41,PDFBOX-2576: make utility class final and with private constructor,xmpbox/src/main/java/org/apache/xmpbox/DateConverter.java
,,,770d71af5,Tilman Hausherr,2015-05-17 10:53:14,PDFBOX-2576: make utility class final and with private constructor,preflight/src/main/java/org/apache/pdfbox/preflight/utils/ContextHelper.java
,,,59b04dc55,Tilman Hausherr,2015-05-17 10:48:09,PDFBOX-2576: make fields final,fontbox/src/main/java/org/apache/fontbox/type1/Type1Lexer.java
,,,e42a41261,Tilman Hausherr,2015-05-17 10:46:25,PDFBOX-2576: remove public constructor from non public class; make field final,fontbox/src/main/java/org/apache/fontbox/type1/Token.java
,,,82451e4b2,Tilman Hausherr,2015-05-17 10:33:05,PDFBOX-2576: make fields final,fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java
,,,fdf71dfd4,Tilman Hausherr,2015-05-17 10:31:27,PDFBOX-2576: make fields final,fontbox/src/main/java/org/apache/fontbox/ttf/CmapSubtable.java
,,,2904e40a7,Tilman Hausherr,2015-05-17 10:30:51,PDFBOX-2576: remove public constructor from non public class,fontbox/src/main/java/org/apache/fontbox/ttf/GlyphRenderer.java
,,,2d23b7185,Tilman Hausherr,2015-05-17 10:25:34,PDFBOX-2576: remove public constructor from non public class,fontbox/src/main/java/org/apache/fontbox/cmap/CIDRange.java
,,,436543c07,Tilman Hausherr,2015-05-17 10:23:14,PDFBOX-2576: make fields final,fontbox/src/main/java/org/apache/fontbox/cff/IndexData.java
,,,,,,,fontbox/src/main/java/org/apache/fontbox/ttf/NamingTable.java
,,,24252038e,Tilman Hausherr,2015-05-16 10:09:27,PDFBOX-2576: typpo,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDTerminalField.java
,,,c4f790cfa,Tilman Hausherr,2015-05-15 08:06:59,PDFBOX-2576: typpo,pdfbox/src/main/java/org/apache/pdfbox/cos/COSArray.java
,,,58b4ea027,Tilman Hausherr,2015-05-14 16:15:13,PDFBOX-2576: COSStream is a COSDictionary; delete if-clause that is always true,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java
,,,cfc7da0ec,Tilman Hausherr,2015-05-10 17:09:41,PDFBOX-2576: split long method parseCOSDictionary,pdfbox/src/main/java/org/apache/pdfbox/pdfparser/BaseParser.java
,,,591d22f4e,Tilman Hausherr,2015-05-09 17:29:45,PDFBOX-2576: remove public modifier from constructor of non public class,pdfbox/src/main/java/org/apache/pdfbox/rendering/Type1Glyph2D.java
,,,ef40a5b7b,Tilman Hausherr,2015-05-09 09:51:54,PDFBOX-2576: set modifier in order with the JLS suggestions,fontbox/src/main/java/org/apache/fontbox/type1/Type1Font.java
,,,8ba1811b1,Tilman Hausherr,2015-05-08 19:32:46,PDFBOX-2576: slight simplify; make method static that is called by static method,pdfbox/src/main/java/org/apache/pdfbox/pdfparser/BaseParser.java
,,,74cb27fc5,Tilman Hausherr,2015-05-07 06:31:50,PDFBOX-2576: remove public modifyer in non-public class; remove unneeded assignments,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/AppearanceGeneratorHelper.java
,,,3d73b6f31,Tilman Hausherr,2015-05-06 19:13:19,"PDFBOX-2576: use COSName constants PDFBOX-2783: Use getCOSObject() instead of getCOSArray() PDFBOX-2786: deprecate findPageNumber(), new method retrievePageNumber()",pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageDestination.java
,,,642993b3d,Tilman Hausherr,2015-05-06 19:07:01,PDFBOX-2576: use COSName constants PDFBOX-2783: Use getCOSObject() instead of getCOSDictionary(),pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDAction.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionGoTo.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/action/PDActionLaunch.java
,,,2a15a6fb8,Tilman Hausherr,2015-05-06 16:44:47,PDFBOX-2576: use correct sequence of field modifier,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/ShadingContext.java
,,,049af0066,Tilman Hausherr,2015-05-06 16:43:44,PDFBOX-2576: remove unused imports; make field final,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDThread.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDThreadBead.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDTransitionDirection.java
,,,dfca66df3,Tilman Hausherr,2015-05-06 16:42:02,PDFBOX-2576: remove unused imports,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDPropBuild.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDPropBuildDataDict.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSeedValue.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSeedValueMDP.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSeedValueTimeStamp.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSignature.java
,,,e2f95eee4,Tilman Hausherr,2015-05-06 16:40:24,PDFBOX-2576: remove unused import,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDDocumentInformation.java
,,,8086b17bf,Tilman Hausherr,2015-05-06 16:39:07,PDFBOX-2576: fix utf8,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/blend/BlendComposite.java
,,,829d78894,Tilman Hausherr,2015-05-06 16:37:18,PDFBOX-2576: fix utf8,pdfbox/src/main/java/org/apache/pdfbox/contentstream/PDFStreamEngine.java
,,,90353c304,Tilman Hausherr,2015-05-06 16:33:16,PDFBOX-2576: fix utf8; remove protected from fields of final class,pdfbox/src/main/java/org/apache/pdfbox/text/PDFTextStripper.java
,,,ab34dda9a,Tilman Hausherr,2015-05-06 16:31:05,PDFBOX-2576: fix utf8,examples/src/main/java/org/apache/pdfbox/examples/util/PDFHighlighter.java
,,,f4c6adfb2,Tilman Hausherr,2015-05-05 21:04:54,PDFBOX-2576: remove unused imports,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/measurement/PDMeasureDictionary.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/measurement/PDNumberFormatDictionary.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/measurement/PDViewportDictionary.java
,,,246862c94,Tilman Hausherr,2015-05-05 19:00:25,PDFBOX-2576: make field private,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/TriangleBasedShadingContext.java
,,,1276d1c06,Tilman Hausherr,2015-05-05 16:15:18,"PDFBOX-2576: refactor, make some more fields private, use accessors, remove unused constructor param, organize imports",pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/AxialShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/AxialShadingPaint.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/GouraudShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDShading.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDShadingType2.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDShadingType3.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDShadingType4.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDShadingType5.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDShadingType6.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDShadingType7.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDTriangleBasedShadingType.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PatchMeshesShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/RadialShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/RadialShadingPaint.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/ShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/TriangleBasedShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type1ShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type1ShadingPaint.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type4ShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type4ShadingPaint.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type5ShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type5ShadingPaint.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type6ShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type7ShadingContext.java
,,,8c23fc752,Tilman Hausherr,2015-05-04 18:48:04,PDFBOX-2576: remove protected from method in final class,fontbox/src/main/java/org/apache/fontbox/ttf/OTFParser.java
,,,438a7232b,Tilman Hausherr,2015-05-04 16:32:19,PDFBOX-2576: refactored to remove protected field deviceBounds that is used only in initialization,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/AxialShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/GouraudShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PatchMeshesShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/RadialShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/ShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/TriangleBasedShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type1ShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type4ShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type5ShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type6ShadingContext.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type7ShadingContext.java
,,,a3655c6f7,Tilman Hausherr,2015-05-03 22:06:21,PDFBOX-2576: return result immediately,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/PDStream.java
,,,1c090e4b4,Tilman Hausherr,2015-05-03 21:20:24,PDFBOX-2576: make test public,pdfbox/src/test/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceCMYKTest.java
,,,fc5c66dc4,Tilman Hausherr,2015-05-03 21:08:24,PDFBOX-2576: refactored to make field currentAccessPermission private,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/PublicKeySecurityHandler.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java
,,,639525b8f,Tilman Hausherr,2015-05-03 15:44:49,PDFBOX-2576: refactored to make field rc4 private,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java
,,,6e1134eba,Tilman Hausherr,2015-05-03 15:19:11,PDFBOX-2576: refactored to make field decryptMetadata private,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/PublicKeySecurityHandler.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java
,,,27696e51d,Tilman Hausherr,2015-05-03 15:01:38,PDFBOX-2576: refactored to remove unused version field,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java
,,,1f5819e30,Tilman Hausherr,2015-05-03 14:52:56,PDFBOX-2576: refactored to remove unused document field,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java
,,,ac82ed668,Tilman Hausherr,2015-05-03 12:37:15,PDFBOX-2576: avoid NPE is listFiles() returns null,preflight/src/main/java/org/apache/pdfbox/preflight/Validator_A1b.java
,,,b37e273ee,Tilman Hausherr,2015-05-03 12:08:11,PDFBOX-2576: remove unused imports,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageFitRectangleDestination.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageFitWidthDestination.java
,,,e5a25b606,Tilman Hausherr,2015-05-03 12:05:51,PDFBOX-2576: remove unused import,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/PDPageLabelRange.java
,,,bc9f87ea5,Tilman Hausherr,2015-05-03 12:05:33,PDFBOX-2576: remove unused import,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/PDDictionaryWrapper.java
,,,b9f6518df,Tilman Hausherr,2015-05-03 12:03:10,PDFBOX-2576: combine if statements,pdfbox/src/main/java/org/apache/pdfbox/pdfparser/COSParser.java
,,,722876758,Tilman Hausherr,2015-05-03 11:59:33,PDFBOX-2576: remove condition that is always true,pdfbox/src/main/java/org/apache/pdfbox/multipdf/PDFCloneUtility.java
,,,349ccf9f6,Tilman Hausherr,2015-05-03 11:51:13,PDFBOX-2576: remove unused imports,pdfbox/src/main/java/org/apache/pdfbox/filter/CCITTFaxFilter.java
,,,cd56fd1ee,Tilman Hausherr,2015-05-03 11:49:23,PDFBOX-2576: make sure that OutputStream is closed,examples/src/main/java/org/apache/pdfbox/examples/pdmodel/ExtractEmbeddedFiles.java
,,,262e972e4,Tilman Hausherr,2015-05-02 15:26:17,PDFBOX-2576: split long method; use isDigit() where possible; partial reformat,pdfbox/src/main/java/org/apache/pdfbox/pdfparser/COSParser.java
,,,b12bf01ab,Tilman Hausherr,2015-05-02 11:17:08,PDFBOX-2576: fix typpo,preflight/src/main/java/org/apache/pdfbox/preflight/PreflightConfiguration.java
,,,,,,,preflight/src/main/java/org/apache/pdfbox/preflight/process/reflect/ResourcesValidationProcess.java
,,,,,,,preflight/src/main/java/org/apache/pdfbox/preflight/process/reflect/ShadingPatternValidationProcess.java
,,,7cdce688e,Tilman Hausherr,2015-05-01 11:27:47,PDFBOX-2576: remove throws of exception that isn't thrown,preflight/src/main/java/org/apache/pdfbox/preflight/process/reflect/GraphicObjectPageValidationProcess.java
,,,,,,,preflight/src/main/java/org/apache/pdfbox/preflight/process/reflect/SinglePageValidationProcess.java
,,,97cb44295,Tilman Hausherr,2015-04-30 19:07:53,PDFBOX-2576: remove double code; avoid uneeded storage when K = 0,pdfbox/src/main/java/org/apache/pdfbox/filter/CCITTFaxFilter.java
,,,a182a8001,Tilman Hausherr,2015-04-29 19:20:43,PDFBOX-2576: remove unneeded cast (both methods do the same),pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java
,,,09b9f7aa1,Tilman Hausherr,2015-04-29 19:19:47,PDFBOX-2576: remove unneeded cast (both methods do the same),pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageFitWidthDestination.java
,,,c48c6a68c,Tilman Hausherr,2015-04-29 19:19:15,PDFBOX-2576: remove unneeded cast (both methods do the same),pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageFitRectangleDestination.java
,,,b3b89fde0,Tilman Hausherr,2015-04-29 19:14:56,PDFBOX-2576: remove unneeded cast (both methods do remove the item),pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageFitHeightDestination.java
,,,56e08159c,Tilman Hausherr,2015-04-29 19:13:49,PDFBOX-2576: remove unneeded cast (both methods do remove the item),pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/COSArrayList.java
,,,37c5ade58,Tilman Hausherr,2015-04-29 06:37:34,PDFBOX-2576: fix javadoc,tools/src/main/java/org/apache/pdfbox/tools/PDFToImage.java
,,,a2e83a709,Tilman Hausherr,2015-04-27 20:19:28,PDFBOX-2576: make field final,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/PDXObject.java
,,,39f16988c,Tilman Hausherr,2015-04-25 10:36:41,PDFBOX-2576: split long method,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDSimpleFont.java
,,,2ecae4778,Tilman Hausherr,2015-04-24 21:21:28,PDFBOX-2576: close stream,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDDocument.java
,,,2bc71672f,Tilman Hausherr,2015-04-24 21:16:54,"PDFBOX-2576: partial revert of previous commit, to keep class public for pdfbox-crypto project",pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/COSFilterInputStream.java
,,,f99fa5291,Tilman Hausherr,2015-04-24 19:13:35,"PDFBOX-2576: fix javadoc, remove unneeded exceptions",pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDResources.java
,,,b3b7f88f8,Tilman Hausherr,2015-04-24 18:46:55,PDFBOX-2576: move class to the only package where it is used; make class non public,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/COSFilterInputStream.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSignature.java
,,,bafc1173d,Tilman Hausherr,2015-04-24 17:47:19,PDFBOX-2576: make class with only private constructors final,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDPageTree.java
,,,4f7be7f70,Tilman Hausherr,2015-04-23 15:56:02,PDFBOX-2576: split long method,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDDocument.java
,,,733ce3791,Tilman Hausherr,2015-04-23 06:02:39,PDFBOX-2576: rename variable for clarity,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDDocument.java
,,,13c45f218,Tilman Hausherr,2015-04-23 05:45:18,PDFBOX-2576: split long method and refactor double code,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDDocument.java
,,,1c64eafe7,Tilman Hausherr,2015-04-23 05:35:20,PDFBOX-2576: split long method,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDDocument.java
,,,5c181477c,Tilman Hausherr,2015-04-22 18:21:32,"pdfbox-2600, PDFBOX-2576: remove field that isn't used anymore",pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java
,,,c08d42501,Tilman Hausherr,2015-04-22 17:13:59,PDFBOX-2576: use global charsets,pdfbox/src/main/java/org/apache/pdfbox/pdfwriter/ContentStreamWriter.java
,,,79c403f68,Tilman Hausherr,2015-04-20 20:44:53,PDFBOX-2576: use double line only once,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDDocument.java
,,,f9bfd2e3a,Tilman Hausherr,2015-04-18 14:05:56,"PDFBOX-2576: revert ""make methods static"" changes due to lack of consensus",pdfbox/src/main/java/org/apache/pdfbox/cos/COSFloat.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/cos/COSNull.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdfwriter/COSWriter.java
,,,782168b4e,Tilman Hausherr,2015-04-18 00:03:10,PDFBOX-2576: make field final; fix typo,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/visible/PDVisibleSigBuilder.java
,,,cc94f741d,Tilman Hausherr,2015-04-18 00:00:41,PDFBOX-2576: make fields final,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDCIDFontType0.java
,,,2e2707746,Tilman Hausherr,2015-04-17 23:58:26,PDFBOX-2576: make fields final,pdfbox/src/main/java/org/apache/pdfbox/multipdf/LayerUtility.java
,,,1f21602a3,Tilman Hausherr,2015-04-17 21:04:04,"PDFBOX-2184, PDFBOX-2576: sort imports",pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java
,,,9d8974481,Tilman Hausherr,2015-04-17 19:47:03,"PDFBOX-2576: revert ""make methods static"" changes due to lack of consensus",pdfbox/src/main/java/org/apache/pdfbox/pdmodel/documentinterchange/logicalstructure/PDAttributeObject.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/documentinterchange/logicalstructure/PDStructureNode.java
,,,,,,,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/documentinterchange/logicalstructure/PDUserProperty.java
