method,Layer,Size,Depth,Width,LOC,Cyclomatic,FanIn,FanOut,Loop,Time,OwnTime,Count,N_Layer,N_Size,N_Depth,N_Width,N_LOC,N_Cyclomatic,N_FanIn,N_FanOut,N_Loop,N_Time,N_OwnTime,N_Count,score
org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(),3,179,15,48,118,18,15,26,1,38666,1808,870126,0.8,0.09261186264308012,0.5,0.09195402298850575,0.4306569343065693,0.40476190476190477,0.03303964757709251,0.30952380952380953,0.09090909090909091,0.03470787879440703,0.003006113650382997,0.0029592944436668436,0.6249197488235898
org.apache.pdfbox.pdmodel.common.PDRectangle.getLowerLeftY(),1,995,15,224,4,1,36,3,0,867,141,327928,0.9333333333333333,0.5171696149843913,0.5,0.42911877394636017,0.014598540145985401,1e-13,0.07929515418502203,0.03571428571428571,1e-13,0.000778247838275252,0.00023443696056637308,0.0011152794702236311,0.6208270265751198
org.apache.pdfbox.pdfparser.COSParser.parseXref(long),7,247,17,59,116,18,14,31,2,11719,10,559,0.5333333333333333,0.1279916753381894,0.5666666666666667,0.11302681992337164,0.4233576642335766,0.40476190476190477,0.030837004405286344,0.36904761904761907,0.18181818181818182,0.010519361495672062,1.6626734791941353e-05,1.8977575630697874e-06,0.6172190986687041
org.apache.pdfbox.pdmodel.PDDocument.PDDocument(),3,975,19,186,4,1,71,3,0,2201,0,442,0.8,0.5067637877211238,0.6333333333333333,0.3563218390804598,0.014598540145985401,1e-13,0.15638766519823788,0.03571428571428571,1e-13,0.001975690302242018,1e-13,1.499840654684187e-06,0.615444838245471
"org.apache.pdfbox.pdfparser.COSParser.parseDictObjects(COSDictionary, COSName...)",7,247,17,77,81,15,7,29,4,52900,514,938,0.5333333333333333,0.1279916753381894,0.5666666666666667,0.1475095785440613,0.2956204379562044,0.3333333333333333,0.015418502202643172,0.34523809523809523,0.36363636363636365,0.047484787364199345,0.0008546141683057856,3.1867362663017758e-06,0.6145246599438906
org.apache.pdfbox.pdmodel.PDPage.getMediaBox(),4,981,19,187,17,4,27,5,0,69,1,2073,0.7333333333333334,0.5098855359001041,0.6333333333333333,0.35823754789272033,0.06204379562043796,0.07142857142857142,0.05947136563876652,0.05952380952380952,1e-13,6.193667917069479e-05,1.6626734791941355e-06,7.0468703775637985e-06,0.6091909460572098
org.apache.pdfbox.pdmodel.PDDocument.getNumberOfPages(),5,1137,20,202,4,1,39,4,0,50,2,4593,0.6666666666666667,0.5910509885535901,0.6666666666666666,0.38697318007662834,0.014598540145985401,1e-13,0.08590308370044053,0.047619047619047616,1e-13,4.4881651572967245e-05,3.325346958388271e-06,1.5617388404330582e-05,0.6074635097840226
org.apache.pdfbox.pdmodel.PDPageContentStream.saveGraphicsState(),1,912,17,143,16,4,13,4,0,2,0,170,0.9333333333333333,0.47398543184183145,0.5666666666666667,0.2739463601532567,0.058394160583941604,0.07142857142857142,0.028634361233480177,0.047619047619047616,1e-13,1.7952660629186897e-06,1e-13,5.747688676680897e-07,0.6031981761718002
org.apache.pdfbox.cos.COSNumber.get(String),1,608,19,91,38,7,9,10,0,9323,1128,1105060,0.9333333333333333,0.3158168574401665,0.6333333333333333,0.1743295019157088,0.1386861313868613,0.14285714285714285,0.019823788546255508,0.11904761904761904,1e-13,0.008368632752295472,0.0018754956845309847,0.003758304793706696,0.5982861928732313
org.apache.pdfbox.multipdf.PDFCloneUtility.cloneForNewDocument(Object),5,287,13,94,77,13,9,21,4,4214,4183,20772974,0.6666666666666667,0.14880332986472425,0.43333333333333335,0.18007662835249041,0.28102189781021897,0.2857142857142857,0.019823788546255508,0.25,0.36363636363636365,0.003782625594569679,0.006954963163469069,0.07064886490715859,0.5972592566957284
org.apache.pdfbox.pdmodel.PDDocument.addPage(PDPage),6,1078,20,234,4,1,44,2,0,23,0,191,0.6,0.5603537981269511,0.6666666666666666,0.4482758620689655,0.014598540145985401,1e-13,0.09691629955947137,0.023809523809523808,1e-13,2.064555972356493e-05,1e-13,6.461898512244796e-07,0.595888954418682
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.getRectangle(),4,990,19,171,20,3,11,6,0,91,2,1016,0.7333333333333334,0.5145681581685744,0.6333333333333333,0.3275862068965517,0.072992700729927,0.047619047619047616,0.024229074889867842,0.07142857142857142,1e-13,8.168460586280039e-05,3.325346958388271e-06,3.4520142052255093e-06,0.5954591368664509
org.apache.pdfbox.cos.COSInteger.get(long),0,758,17,125,13,3,40,3,0,446,179,805715,1.0,0.3938605619146722,0.5666666666666667,0.23946360153256704,0.04744525547445255,0.047619047619047616,0.0881057268722467,0.03571428571428571,1e-13,0.0004003443320308678,0.00029761855277575023,0.002740232683102528,0.5937745706645029
org.apache.pdfbox.pdmodel.PDResources.PDResources(),1,807,17,190,5,1,21,4,0,0,0,426,0.9333333333333333,0.41935483870967744,0.5666666666666667,0.36398467432950193,0.01824817518248175,1e-13,0.046255506607929514,0.047619047619047616,1e-13,1e-13,1e-13,1.4454246672126518e-06,0.5932594241417266
org.apache.pdfbox.cos.COSDictionary.removeItem(COSName),0,997,11,206,4,1,41,1,0,1,0,1084,1.0,0.518210197710718,0.36666666666666664,0.3946360153256705,0.014598540145985401,1e-13,0.09030837004405286,0.011904761904761904,1e-13,8.976330314593449e-07,1e-13,3.6832821519795336e-06,0.5932405543447637
org.apache.pdfbox.preflight.PreflightContext.addValidationError(ValidationError),1,811,14,181,6,1,94,2,0,1,0,363,0.9333333333333333,0.4214360041623309,0.4666666666666667,0.34674329501915707,0.021897810218978103,1e-13,0.20704845814977973,0.023809523809523808,1e-13,8.976330314593449e-07,1e-13,1.2311617165434822e-06,0.5925959832310683
"org.apache.pdfbox.multipdf.PDFCloneUtility.cloneMerge(COSObjectable, COSObjectable)",5,304,14,97,77,14,6,20,3,204213,40128,74,0.6666666666666667,0.15764828303850156,0.4666666666666667,0.18582375478927204,0.28102189781021897,0.30952380952380953,0.013215859030837005,0.23809523809523808,0.2727272727272727,0.1833083342534072,0.06671976137310226,2.48272942838879e-07,0.5921181582277519
org.apache.pdfbox.pdmodel.PDPage.getResources(),4,1047,18,170,13,3,28,4,0,5,0,1319,0.7333333333333334,0.5442247658688866,0.6,0.32567049808429116,0.04744525547445255,0.047619047619047616,0.06167400881057269,0.047619047619047616,1e-13,4.488165157296724e-06,1e-13,4.482516967967706e-06,0.5916786212262719
org.apache.pdfbox.pdmodel.PDPageContentStream.restoreGraphicsState(),1,873,17,132,16,4,12,3,0,1,0,166,0.9333333333333333,0.45369406867845996,0.5666666666666667,0.25287356321839083,0.058394160583941604,0.07142857142857142,0.02643171806167401,0.03571428571428571,1e-13,8.976330314593449e-07,1e-13,5.61164870800206e-07,0.5900356551319274
org.apache.pdfbox.tools.PDFBox.main(String[]),14,1247,15,244,77,16,2,17,0,170,0,10,0.06666666666666665,0.6482830385015609,0.5,0.4674329501915709,0.28102189781021897,0.35714285714285715,0.004405286343612335,0.20238095238095238,1e-13,0.00015259761534808862,1e-13,3.060899295273851e-08,0.5895858625754978
org.apache.pdfbox.cos.COSDictionary.containsKey(COSName),0,877,12,192,4,1,46,2,0,33,9,27905,1.0,0.4557752341311134,0.4,0.367816091954023,0.014598540145985401,1e-13,0.1013215859030837,0.023809523809523808,1e-13,2.962189003815838e-05,1.4964061312747218e-05,9.490148215035726e-05,0.5838437614930427
"org.apache.pdfbox.pdmodel.PDPageContentStream.PDPageContentStream(PDDocument, PDPage, AppendMode, boolean, boolean)",6,383,23,77,61,9,14,27,0,75,2,174,0.6,0.1987513007284079,0.7666666666666667,0.1475095785440613,0.22262773722627738,0.19047619047619047,0.030837004405286344,0.32142857142857145,1e-13,6.732247735945087e-05,3.325346958388271e-06,5.883728645359735e-07,0.5813057871920692
org.apache.pdfbox.pdmodel.common.PDRectangle.getUpperRightY(),1,883,17,146,4,1,23,3,0,2471,192,430507,0.9333333333333333,0.4588969823100936,0.5666666666666667,0.2796934865900383,0.014598540145985401,1e-13,0.05066079295154185,0.03571428571428571,1e-13,0.002218051220736041,0.000319233308005274,0.0014641505689012937,0.5798423409874356
org.apache.pdfbox.tools.ExtractText.main(String[]),12,1248,28,249,6,1,4,3,0,744,0,12,0.19999999999999996,0.6488033298647242,0.9333333333333333,0.47701149425287354,0.021897810218978103,1e-13,0.00881057268722467,0.03571428571428571,1e-13,0.0006678389754057526,1e-13,3.74109913866804e-08,0.5780715730868705
org.apache.pdfbox.contentstream.PDFStreamEngine.getGraphicsState(),0,777,12,182,4,1,63,2,0,1148,443,1319054,1.0,0.4037460978147763,0.4,0.3486590038314176,0.014598540145985401,1e-13,0.13876651982378854,0.023809523809523808,1e-13,0.001030482720115328,0.000736564351283002,0.004486098220143176,0.573536192167448
org.apache.pdfbox.pdmodel.PDDocumentCatalog.getAcroForm(),2,665,18,156,9,3,31,4,0,6,0,342,0.8666666666666667,0.34547346514047866,0.6,0.2988505747126437,0.032846715328467155,0.047619047619047616,0.06828193832599119,0.047619047619047616,1e-13,5.385798188756069e-06,1e-13,1.1597407329870924e-06,0.567021026408478
org.apache.pdfbox.pdmodel.fdf.FDFDictionary.FDFDictionary(Element),14,173,9,68,164,32,7,40,3,254,0,16,0.06666666666666665,0.08949011446409989,0.3,0.13026819923371646,0.5985401459854015,0.7380952380952381,0.015418502202643172,0.47619047619047616,0.2727272727272727,0.00022799878999067358,1e-13,5.101498825456418e-08,0.5668005721313271
org.apache.pdfbox.pdmodel.PDDocument.getPages(),5,964,20,179,4,1,27,3,0,24,0,311,0.6666666666666667,0.5010405827263268,0.6666666666666666,0.342911877394636,0.014598540145985401,1e-13,0.05947136563876652,0.03571428571428571,1e-13,2.1543192755024277e-05,1e-13,1.054309757260993e-06,0.5662782866634215
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getNames(),2,624,17,124,19,3,9,9,1,6,0,51,0.8666666666666667,0.32414151925078044,0.5666666666666667,0.23754789272030652,0.06934306569343066,0.047619047619047616,0.019823788546255508,0.10714285714285714,0.09090909090909091,5.385798188756069e-06,1e-13,1.7004996084854726e-07,0.5657232563082415
org.apache.pdfbox.pdmodel.PDDocument.getDocumentInformation(),2,778,17,128,15,3,16,7,0,7,1,274,0.8666666666666667,0.40426638917793967,0.5666666666666667,0.24521072796934865,0.05474452554744526,0.047619047619047616,0.03524229074889868,0.08333333333333333,1e-13,6.283431220215414e-06,1.6626734791941355e-06,9.28472786233068e-07,0.5648904520699204
org.apache.pdfbox.rendering.PDFRenderer.PDFRenderer(PDDocument),0,753,15,156,4,1,18,2,0,0,0,165,1.0,0.39125910509885536,0.5,0.2988505747126437,0.014598540145985401,1e-13,0.039647577092511016,0.023809523809523808,1e-13,1e-13,1e-13,5.57763871583235e-07,0.5631385481625188
org.apache.pdfbox.pdmodel.PDPage.getRotation(),4,906,19,142,13,3,15,3,0,5,0,587,0.7333333333333334,0.4708636836628512,0.6333333333333333,0.2720306513409962,0.04744525547445255,0.047619047619047616,0.03303964757709251,0.03571428571428571,1e-13,4.488165157296724e-06,1e-13,1.992985541144974e-06,0.5601538976946242
"org.apache.pdfbox.pdmodel.graphics.color.PDColor.PDColor(float[], PDColorSpace)",0,690,16,132,6,1,14,5,0,0,0,444,1.0,0.35848074921956297,0.5333333333333333,0.25287356321839083,0.021897810218978103,1e-13,0.030837004405286344,0.05952380952380952,1e-13,1e-13,1e-13,1.5066426531181288e-06,0.5586236362724766
"org.apache.pdfbox.pdmodel.interactive.form.AppearanceGeneratorHelper.insertGeneratedAppearance(PDAnnotationWidget, PDAppearanceStream, OutputStream)",10,438,21,65,81,8,7,49,0,490,3,62,0.33333333333333337,0.22736732570239335,0.7,0.12452107279693486,0.2956204379562044,0.16666666666666666,0.015418502202643172,0.5833333333333334,1e-13,0.000439840185415079,4.988020437582406e-06,2.0746095223522766e-07,0.5585132209899549
org.apache.pdfbox.pdmodel.PDDocument.getPage(int),6,1019,20,175,4,1,29,4,0,24,0,546,0.6,0.5296566077003122,0.6666666666666666,0.33524904214559387,0.014598540145985401,1e-13,0.06387665198237885,0.047619047619047616,1e-13,2.1543192755024277e-05,1e-13,1.8535445732491653e-06,0.5581119270776654
org.apache.pdfbox.tools.ExtractImages.main(String[]),14,1247,29,261,6,1,2,3,0,0,0,7,0.06666666666666665,0.6482830385015609,0.9666666666666667,0.5,0.021897810218978103,1e-13,0.004405286343612335,0.03571428571428571,1e-13,1e-13,1e-13,2.040599530182567e-08,0.5578075694141389
org.apache.pdfbox.pdmodel.graphics.PDXObject.getCOSObject(),1,706,17,127,4,1,51,2,0,0,0,9557,0.9333333333333333,0.3668054110301769,0.5666666666666667,0.24329501915708812,0.014598540145985401,1e-13,0.11233480176211454,0.023809523809523808,1e-13,1e-13,1e-13,3.249994851737435e-05,0.557673680690381
org.apache.pdfbox.pdmodel.PDDocument.PDDocument(MemoryUsageSetting),2,527,18,107,32,3,14,13,0,2284,9,626,0.8666666666666667,0.2736732570239334,0.6,0.2049808429118774,0.11678832116788321,0.047619047619047616,0.030837004405286344,0.15476190476190477,1e-13,0.0020501938438531437,1.4964061312747218e-05,2.125624510606841e-06,0.5563314472414638
org.apache.pdfbox.tools.Encrypt.main(String[]),14,1247,29,252,6,1,2,3,0,1,0,10,0.06666666666666665,0.6482830385015609,0.9666666666666667,0.4827586206896552,0.021897810218978103,1e-13,0.004405286343612335,0.03571428571428571,1e-13,8.976330314593449e-07,1e-13,3.060899295273851e-08,0.5534972245865526
"org.apache.pdfbox.pdmodel.PDPageContentStream.newLineAtOffset(float, float)",2,705,19,120,10,2,23,3,0,7,0,568,0.8666666666666667,0.36628511966701355,0.6333333333333333,0.22988505747126436,0.0364963503649635,0.023809523809523808,0.05066079295154185,0.03571428571428571,1e-13,6.283431220215414e-06,1e-13,1.928366556022526e-06,0.5533787348526525
org.apache.pdfbox.pdfparser.COSParser.checkXrefOffsets(),7,216,16,43,58,13,5,19,5,4261,10,554,0.5333333333333333,0.11186264308012488,0.5333333333333333,0.08237547892720307,0.2116788321167883,0.2857142857142857,0.011013215859030838,0.2261904761904762,0.45454545454545453,0.0038248143470482683,1.6626734791941353e-05,1.8807525669849328e-06,0.5530546500537057
org.apache.pdfbox.tools.Decrypt.main(String[]),14,1247,28,253,7,1,2,4,0,0,0,8,0.06666666666666665,0.6482830385015609,0.9333333333333333,0.4846743295019157,0.025547445255474453,1e-13,0.004405286343612335,0.047619047619047616,1e-13,1e-13,1e-13,2.3806994518796617e-08,0.548753697844536
