class,path,package,methods
ResolvingGrammarGenerator,lang\java\avro\src\main\java\org\apache\avro\io\parsing\ResolvingGrammarGenerator.java,org.apache.avro.io.parsing,"generate,generate,resolveUnion,resolveRecords,getBinary,encode,mkEnumAdjust,bestBranch"
AvroTypeException,lang\java\avro\src\main\java\org\apache\avro\AvroTypeException.java,org.apache.avro,"AvroTypeException,AvroTypeException"
Encoder,lang\java\avro\src\main\java\org\apache\avro\io\Encoder.java,org.apache.avro.io,"writeNull,writeBoolean,writeInt,writeLong,writeFloat,writeDouble,writeString,writeString,writeString,writeBytes,writeBytes,writeBytes,writeFixed,writeFixed,writeEnum,writeArrayStart,setItemCount,startItem,writeArrayEnd,writeMapStart,writeMapEnd,writeIndex"
ValidatingGrammarGenerator,lang\java\avro\src\main\java\org\apache\avro\io\parsing\ValidatingGrammarGenerator.java,org.apache.avro.io.parsing,"generate,generate"
Symbol,lang\java\avro\src\main\java\org\apache\avro\io\parsing\Symbol.java,org.apache.avro.io.parsing,"Symbol,Symbol,root,seq,repeat,alt,error,resolve,flatten,flattenedSize,flatten,flattenedSize"
InduceSchemaTool,lang\java\tools\src\main\java\org\apache\avro\tool\InduceSchemaTool.java,org.apache.avro.tool,"run,getName,getShortDescription"
Protocol,lang\java\avro\src\main\java\org\apache\avro\Protocol.java,org.apache.avro,"Protocol,Protocol,Protocol,getName,getNamespace,getDoc,getTypes,getType,setTypes,getMessages,createMessage,createMessage,equals,hashCode,toString,toString,toJson,getMD5,parse,parse,parse,parse,parseNamespace,parseDoc,parseDocNode,parseName,parseTypes,parseMessages,parseMessage,main"
TestJsonToFromBinaryFragmentTools,lang\java\tools\src\test\java\org\apache\avro\tool\TestJsonToFromBinaryFragmentTools.java,org.apache.avro.tool,"testBinaryToJson,testJsonToBinary"
BinaryFragmentToJsonTool,lang\java\tools\src\main\java\org\apache\avro\tool\BinaryFragmentToJsonTool.java,org.apache.avro.tool,"run,getName,getShortDescription"
JsonToBinaryFragmentTool,lang\java\tools\src\main\java\org\apache\avro\tool\JsonToBinaryFragmentTool.java,org.apache.avro.tool,"run,getName,getShortDescription"
IdlTool,lang\java\tools\src\main\java\org\apache\avro\tool\IdlTool.java,org.apache.avro.tool,"run,getName,getShortDescription"
LocalTransceiver,lang\java\ipc\src\main\java\org\apache\avro\ipc\LocalTransceiver.java,org.apache.avro.ipc,"LocalTransceiver,getRemoteName,transceive,readBuffers,writeBuffers"
Responder,lang\java\ipc\src\main\java\org\apache\avro\ipc\Responder.java,org.apache.avro.ipc,"Responder,getRemote,getLocal,addRPCPlugin,respond,respond,handshake,respond,readRequest,writeResponse,writeError"
SeekableByteArrayInput,lang\java\avro\src\main\java\org\apache\avro\file\SeekableByteArrayInput.java,org.apache.avro.file,"SeekableByteArrayInput,length,seek,tell"
TracePluginConfiguration,lang\java\ipc\src\main\java\org\apache\avro\ipc\trace\TracePluginConfiguration.java,org.apache.avro.ipc.trace,"TracePluginConfiguration,equals"
TracePlugin,lang\java\ipc\src\main\java\org\apache\avro\ipc\trace\TracePlugin.java,org.apache.avro.ipc.trace,"getSingleton,configureSingleton,TracePlugin,clientStartConnect,serverConnecting,clientFinishConnect,clientSendRequest,serverReceiveRequest,serverSendResponse,clientReceiveResponse,stopClientServer,initializeClientServer"
GenericDatumReader,lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumReader.java,org.apache.avro.generic,"GenericDatumReader,GenericDatumReader,GenericDatumReader,GenericDatumReader,getData,getSchema,setSchema,getExpected,setExpected,getResolver,read,read,readRecord,readEnum,createEnum,readArray,peekArray,addToArray,readMap,addToMap,readFixed,newArray,newMap,readString,readString,createString,readBytes,readInt,createBytes,skip"
GenericDatumWriter,lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumWriter.java,org.apache.avro.generic,"GenericDatumWriter,GenericDatumWriter,GenericDatumWriter,GenericDatumWriter,getData,setSchema,write,write,npe,writeRecord,writeEnum,writeArray,getArraySize,getArrayElements,writeMap,getMapSize,getMapEntries,writeString,writeString,writeBytes,writeFixed,error"
TestProtocolHttps,lang\java\ipc\src\test\java\org\apache\avro\TestProtocolHttps.java,org.apache.avro,"createServer,createTransceiver,getExpectedHandshakeCount"
HttpServer,lang\java\ipc\src\main\java\org\apache\avro\ipc\HttpServer.java,org.apache.avro.ipc,"HttpServer,HttpServer,HttpServer,HttpServer,HttpServer,HttpServer,addConnector,getPort,close,start,join"
GenericRequestor,lang\java\ipc\src\main\java\org\apache\avro\ipc\generic\GenericRequestor.java,org.apache.avro.ipc.generic,"GenericRequestor,request,request,writeRequest,readResponse,readError"
SpecificRequestor,lang\java\ipc\src\main\java\org\apache\avro\ipc\specific\SpecificRequestor.java,org.apache.avro.ipc.specific,"SpecificRequestor,SpecificRequestor,invoke,getDatumWriter,getDatumReader,getDatumReader,writeRequest,readResponse,readError,getClient,getClient,getClient,getRemote"
TestProtocolSpecific,lang\java\ipc\src\test\java\org\apache\avro\TestProtocolSpecific.java,org.apache.avro,"testStartServer,addRpcPlugins,createServer,createTransceiver,testGetRemote,testHello,testHashCode,testEcho,testAdd,testEchoBytes,testEmptyEchoBytes,testError,testUndeclaredError,testOneWay,testRepeatedAccess,testConnectionRefusedOneWay,testParamVariation,testHandshakeCount,testStopServer,getExpectedHandshakeCount"
SpecificRecordBuilderBase,lang\java\avro\src\main\java\org\apache\avro\specific\SpecificRecordBuilderBase.java,org.apache.avro.specific,"SpecificRecordBuilderBase,SpecificRecordBuilderBase,SpecificRecordBuilderBase"
RecordBuilderBase,lang\java\avro\src\main\java\org\apache\avro\data\RecordBuilderBase.java,org.apache.avro.data,"RecordBuilderBase,RecordBuilderBase,validate,isValidValue,getDefaultValue,hashCode,equals"
TestRpcReceiveAndSendTools,lang\java\tools\src\test\java\org\apache\avro\tool\TestRpcReceiveAndSendTools.java,org.apache.avro.tool,testServeAndSend
RpcReceiveTool,lang\java\tools\src\main\java\org\apache\avro\tool\RpcReceiveTool.java,org.apache.avro.tool,"getName,getShortDescription,run,run1,run2"
RpcSendTool,lang\java\tools\src\main\java\org\apache\avro\tool\RpcSendTool.java,org.apache.avro.tool,"getName,getShortDescription,run,dumpJson"
FsInput,lang\java\mapred\src\main\java\org\apache\avro\mapred\FsInput.java,org.apache.avro.mapred,"FsInput,length,read,seek,tell,close"
TestProtocolReflectMeta,lang\java\ipc\src\test\java\org\apache\avro\TestProtocolReflectMeta.java,org.apache.avro,testStartServer
SocketServer,lang\java\ipc\src\main\java\org\apache\avro\ipc\SocketServer.java,org.apache.avro.ipc,"SocketServer,getPort,run,close,getTransceiver,main"
SocketTransceiver,lang\java\ipc\src\main\java\org\apache\avro\ipc\SocketTransceiver.java,org.apache.avro.ipc,"SocketTransceiver,SocketTransceiver,getRemoteName,readBuffers,writeBuffers,writeLength,isConnected,setRemote,getRemote,close"
ReflectRequestor,lang\java\ipc\src\main\java\org\apache\avro\ipc\reflect\ReflectRequestor.java,org.apache.avro.ipc.reflect,"ReflectRequestor,ReflectRequestor,getDatumWriter,getDatumReader,getClient,getClient,getClient"
ReflectResponder,lang\java\ipc\src\main\java\org\apache\avro\ipc\reflect\ReflectResponder.java,org.apache.avro.ipc.reflect,"ReflectResponder,ReflectResponder,getDatumWriter,getDatumReader,writeError"
TestProtocolReflect,lang\java\ipc\src\test\java\org\apache\avro\TestProtocolReflect.java,org.apache.avro,"testStartServer,testHello,testEcho,testAdd,testEchoBytes,testError,testUndeclaredError,testStopServer"
RPCMetaTestPlugin,lang\java\ipc\src\test\java\org\apache\avro\RPCMetaTestPlugin.java,org.apache.avro,"RPCMetaTestPlugin,clientStartConnect,serverConnecting,clientFinishConnect,clientSendRequest,serverReceiveRequest,serverSendResponse,clientReceiveResponse,checkRPCMetaMap"
Requestor,lang\java\ipc\src\main\java\org\apache\avro\ipc\Requestor.java,org.apache.avro.ipc,"getLocal,getTransceiver,Requestor,addRPCPlugin,request,request,request,writeHandshake,readHandshake,setRemote,getRemote,writeRequest,readResponse,readResponse,readError,readError"
TestNamespaceSpecific,lang\java\ipc\src\test\java\org\apache\avro\TestNamespaceSpecific.java,org.apache.avro,"testStartServer,testEcho,testError,testStopServer"
SpecificResponder,lang\java\ipc\src\main\java\org\apache\avro\ipc\specific\SpecificResponder.java,org.apache.avro.ipc.specific,"SpecificResponder,SpecificResponder,SpecificResponder,getDatumWriter,getDatumReader,writeError,respond"
SpecificRecordBase,lang\java\avro\src\main\java\org\apache\avro\specific\SpecificRecordBase.java,org.apache.avro.specific,"getSchema,get,put,equals,hashCode,compareTo,toString"
SchemaParseException,lang\java\avro\src\main\java\org\apache\avro\SchemaParseException.java,org.apache.avro,"SchemaParseException,SchemaParseException"
ToTextTool,lang\java\tools\src\main\java\org\apache\avro\tool\ToTextTool.java,org.apache.avro.tool,"getName,getShortDescription,run"
DataFileStream,lang\java\avro\src\main\java\org\apache\avro\file\DataFileStream.java,org.apache.avro.file,"DataFileStream,DataFileStream,initialize,initialize,resolveCodec,getHeader,getSchema,getMetaKeys,getMeta,getMetaString,getMetaLong,iterator,hasNext,next,next,nextBlock,getBlockCount,blockFinished,hasNextBlock,nextRawBlock,remove,close"
Util,lang\java\tools\src\main\java\org\apache\avro\tool\Util.java,org.apache.avro.tool,"fileOrStdin,fileOrStdout,jsonToGenericDatum,datumFromFile"
Utf8,lang\java\avro\src\main\java\org\apache\avro\util\Utf8.java,org.apache.avro.util,"Utf8,Utf8,Utf8,Utf8,getBytes,getLength,getByteLength,setLength,setByteLength,toString,equals,hashCode,compareTo,charAt,length,subSequence,getBytesFor"
BinaryData,lang\java\avro\src\main\java\org\apache\avro\io\BinaryData.java,org.apache.avro.io,"BinaryData,compare,compare,compare,compareBytes,hashCode,hashCode,hashBytes,skipLong,encodeBoolean,encodeInt,encodeLong,encodeFloat,encodeDouble"
TestFileSpanStorage,lang\java\ipc\src\test\java\org\apache\avro\ipc\trace\TestFileSpanStorage.java,org.apache.avro.ipc.trace,"testBasicStorage,testTonsOfSpans,testBasicMaxSpans,testRangeQuery1"
FileSpanStorage,lang\java\ipc\src\main\java\org\apache\avro\ipc\trace\FileSpanStorage.java,org.apache.avro.ipc.trace,"readFileSpans,readFileSpans,FileSpanStorage,floorSecond,addSpan,getAllSpans,clear,setMaxSpans,getSpansInRange"
Util,lang\java\ipc\src\main\java\org\apache\avro\ipc\trace\Util.java,org.apache.avro.ipc.trace,"getAllEvents,getPayloadSize,createEventlessSpan,addEvent,longValue,idValue,idsEqual,printableTime,printableBytes,spanInRange,sampledList"
ParsingDecoder,lang\java\avro\src\main\java\org\apache\avro\io\ParsingDecoder.java,org.apache.avro.io,"ParsingDecoder,skipFixed,skipAction,skipTopSymbol"
SkipParser,lang\java\avro\src\main\java\org\apache\avro\io\parsing\SkipParser.java,org.apache.avro.io.parsing,"SkipParser,skipTo,skipRepeater,skipSymbol"
Parser,lang\java\avro\src\main\java\org\apache\avro\io\parsing\Parser.java,org.apache.avro.io.parsing,"Parser,expandStack,advance,processImplicitActions,processTrailingImplicitActions,pushProduction,popSymbol,topSymbol,pushSymbol,depth,reset"
TetheredProcess,lang\java\mapred\src\main\java\org\apache\avro\mapred\tether\TetheredProcess.java,org.apache.avro.mapred.tether,"TetheredProcess,close,startSubprocess"
SaslSocketServer,lang\java\ipc\src\main\java\org\apache\avro\ipc\SaslSocketServer.java,org.apache.avro.ipc,"SaslSocketServer,SaslSocketServer,SaslSocketServer,getTransceiver"
SaslSocketTransceiver,lang\java\ipc\src\main\java\org\apache\avro\ipc\SaslSocketTransceiver.java,org.apache.avro.ipc,"SaslSocketTransceiver,SaslSocketTransceiver,SaslSocketTransceiver,isConnected,setRemote,getRemote,getRemoteName,transceive,open,toString,readBuffers,readStatus,readFrameAndUnwrap,readFrame,read,writeBuffers,write,write,write,write,writeFully,close"
TetherOutputService,lang\java\mapred\src\main\java\org\apache\avro\mapred\tether\TetherOutputService.java,org.apache.avro.mapred.tether,"TetherOutputService,configure,inputPort,output,outputPartitioned,status,count,fail,complete,isFinished,error,waitForFinish"
TetherMapRunner,lang\java\mapred\src\main\java\org\apache\avro\mapred\tether\TetherMapRunner.java,org.apache.avro.mapred.tether,"configure,run"
TetherJob,lang\java\mapred\src\main\java\org\apache\avro\mapred\tether\TetherJob.java,org.apache.avro.mapred.tether,"getExecutable,setExecutable,setExecutable,runJob,submitJob,setupTetherJob"
SpecificDatumWriter,lang\java\avro\src\main\java\org\apache\avro\specific\SpecificDatumWriter.java,org.apache.avro.specific,"SpecificDatumWriter,SpecificDatumWriter,SpecificDatumWriter,SpecificDatumWriter,SpecificDatumWriter,writeEnum"
TestProtobuf,lang\java\protobuf\src\test\java\org\apache\avro\protobuf\TestProtobuf.java,org.apache.avro.protobuf,testMessage
Test,lang\java\protobuf\src\test\java\org\apache\avro\protobuf\Test.java,org.apache.avro.protobuf,"Test,registerAllExtensions,getDescriptor"
ProtobufDatumWriter,lang\java\protobuf\src\main\java\org\apache\avro\protobuf\ProtobufDatumWriter.java,org.apache.avro.protobuf,"ProtobufDatumWriter,ProtobufDatumWriter,ProtobufDatumWriter,ProtobufDatumWriter,ProtobufDatumWriter,writeEnum,writeBytes"
ProtobufData,lang\java\protobuf\src\main\java\org\apache\avro\protobuf\ProtobufData.java,org.apache.avro.protobuf,"ProtobufData,get,setField,getField,setField,getField,getRecordState,isRecord,newRecord,isArray,isBytes,getRecordSchema,getSchema,getSchema,getNamespace,toCamelCase,cap,getSchema,getDefault"
ProtobufDatumReader,lang\java\protobuf\src\main\java\org\apache\avro\protobuf\ProtobufDatumReader.java,org.apache.avro.protobuf,"ProtobufDatumReader,ProtobufDatumReader,ProtobufDatumReader,ProtobufDatumReader,ProtobufDatumReader,readRecord,createEnum,readBytes"
TestSpecificDatumWriter,lang\java\ipc\src\test\java\org\apache\avro\specific\TestSpecificDatumWriter.java,org.apache.avro.specific,testResolveUnion
JsonEncoder,lang\java\avro\src\main\java\org\apache\avro\io\JsonEncoder.java,org.apache.avro.io,"JsonEncoder,JsonEncoder,flush,getJsonGenerator,configure,configure,writeNull,writeBoolean,writeInt,writeLong,writeFloat,writeDouble,writeString,writeString,writeBytes,writeBytes,writeByteArray,writeFixed,writeEnum,writeArrayStart,writeArrayEnd,writeMapStart,writeMapEnd,startItem,writeIndex,doAction"
TestProtocolSpecificMeta,lang\java\ipc\src\test\java\org\apache\avro\TestProtocolSpecificMeta.java,org.apache.avro,"createServer,createTransceiver,addRpcPlugins"
RandomData,lang\java\ipc\src\test\java\org\apache\avro\RandomData.java,org.apache.avro,"RandomData,RandomData,iterator,generate,randomUtf8,randomBytes,main"
DataFileWriter,lang\java\avro\src\main\java\org\apache\avro\file\DataFileWriter.java,org.apache.avro.file,"DataFileWriter,assertOpen,assertNotOpen,setCodec,setSyncInterval,create,create,appendTo,init,generateSync,setMetaInternal,setMetaInternal,setMeta,isReservedMeta,setMeta,setMeta,append,resetBufferTo,appendEncoded,bufferInUse,writeIfBlockFull,appendAllFrom,writeBlock,sync,flush,close"
ResponderServlet,lang\java\ipc\src\main\java\org\apache\avro\ipc\ResponderServlet.java,org.apache.avro.ipc,"ResponderServlet,doPost"
SpanAggregator,lang\java\ipc\src\main\java\org\apache\avro\ipc\trace\SpanAggregator.java,org.apache.avro.ipc.trace,"getFullSpans,getTraces,getTraceCollections"
TraceCollection,lang\java\ipc\src\main\java\org\apache\avro\ipc\trace\TraceCollection.java,org.apache.avro.ipc.trace,"getNodeWithID,getNodeWithIDRecurse,getLongAverage,getTimingAverage,TraceCollection,getRootNode,getExecutionPathHash,getTraces,longestTraces,addTrace,recursiveProcess,printBrief,printRecurse"
Trace,lang\java\ipc\src\main\java\org\apache\avro\ipc\trace\Trace.java,org.apache.avro.ipc.trace,"Trace,getRoot,executionPathHash,printBrief,printBriefRecurse,printWithTiming,printWithTimingRecurse,extractTrace,getNode"
UnresolvedUnionException,lang\java\avro\src\main\java\org\apache\avro\UnresolvedUnionException.java,org.apache.avro,"UnresolvedUnionException,getUnresolvedDatum,getUnionSchema"
ByteBufferInputStream,lang\java\avro\src\main\java\org\apache\avro\util\ByteBufferInputStream.java,org.apache.avro.util,"ByteBufferInputStream,read,read,readBuffer,getBuffer"
ByteBufferOutputStream,lang\java\avro\src\main\java\org\apache\avro\util\ByteBufferOutputStream.java,org.apache.avro.util,"ByteBufferOutputStream,getBufferList,prepend,append,reset,write,write,write,writeBuffer"
DataFileReader,lang\java\avro\src\main\java\org\apache\avro\file\DataFileReader.java,org.apache.avro.file,"openReader,openReader,openReader,DataFileReader,DataFileReader,DataFileReader,seek,sync,blockFinished,previousSync,pastSync,tell"
DataFileConstants,lang\java\avro\src\main\java\org\apache\avro\file\DataFileConstants.java,org.apache.avro.file,DataFileConstants
DataFileReader12,lang\java\avro\src\main\java\org\apache\avro\file\DataFileReader12.java,org.apache.avro.file,"DataFileReader12,getMeta,getMetaString,getMetaLong,getSchema,iterator,hasNext,next,remove,next,skipSync,seek,sync,pastSync,tell,close"
TestDataFile,lang\java\avro\src\test\java\org\apache\avro\TestDataFile.java,org.apache.avro,"TestDataFile,codecs,makeFile,testGenericWrite,testGenericRead,testSplits,testSyncDiscovery,testGenericAppend,testReadWithHeader,test12,readFile,main"
CodecFactory,lang\java\avro\src\main\java\org\apache\avro\file\CodecFactory.java,org.apache.avro.file,"nullCodec,deflateCodec,snappyCodec,createInstance,fromString,addCodec,toString"
RandomData,lang\java\avro\src\test\java\org\apache\avro\RandomData.java,org.apache.avro,"RandomData,RandomData,iterator,generate,randomUtf8,randomBytes,main"
JsonGrammarGenerator,lang\java\avro\src\main\java\org\apache\avro\io\parsing\JsonGrammarGenerator.java,org.apache.avro.io.parsing,"generate,generate"
ParsingEncoder,lang\java\avro\src\main\java\org\apache\avro\io\ParsingEncoder.java,org.apache.avro.io,"setItemCount,startItem,push,pop,depth"
JsonDecoder,lang\java\avro\src\main\java\org\apache\avro\io\JsonDecoder.java,org.apache.avro.io,"JsonDecoder,JsonDecoder,JsonDecoder,JsonDecoder,getSymbol,configure,configure,advance,readNull,readBoolean,readInt,readLong,readFloat,readDouble,readString,readString,skipString,readBytes,readByteArray,skipBytes,checkFixed,readFixed,skipFixed,doSkipFixed,skipFixed,readEnum,readArrayStart,arrayNext,doArrayNext,skipArray,readMapStart,mapNext,doMapNext,skipMap,readIndex,doAction,getVaueAsTree,makeParser,error"
ResolvingDecoder,lang\java\avro\src\main\java\org\apache\avro\io\ResolvingDecoder.java,org.apache.avro.io,"ResolvingDecoder,ResolvingDecoder,resolve,readFieldOrder,drain,readLong,readFloat,readDouble,readEnum,readIndex,doAction,skipAction"
WeakIdentityHashMap,lang\java\avro\src\main\java\org\apache\avro\util\WeakIdentityHashMap.java,org.apache.avro.util,"WeakIdentityHashMap,clear,containsKey,containsValue,entrySet,keySet,equals,get,put,hashCode,isEmpty,putAll,remove,size,values,reap"
