method,pattern,space
org.apache.avro.ipc.HttpTransceiver.writeBuffers(List<ByteBuffer>),HotCallee,"org.apache.avro.ipc.HttpTransceiver.writeBuffers(List<ByteBuffer>); org.apache.avro.ipc.HttpTransceiver.writeBuffers(List<ByteBuffer>, OutputStream)"
"org.apache.avro.io.ValidatingEncoder.ValidatingEncoder(Schema, Encoder)",FreqExec,"org.apache.avro.io.ValidatingEncoder.ValidatingEncoder(Schema, Encoder); org.apache.avro.io.EncoderFactory.validatingEncoder(Schema, Encoder)"
org.apache.avro.io.BinaryEncoder.writeString(Utf8),FreqExec,"org.apache.avro.io.BinaryEncoder.writeString(Utf8); org.apache.avro.io.Encoder.writeString(CharSequence); org.apache.avro.io.ValidatingEncoder.writeString(Utf8); org.apache.avro.io.TestValidatingIO.generate(Encoder, String, Object[])"
org.apache.avro.ipc.HttpTransceiver.readBuffers(),HotCallee,org.apache.avro.ipc.HttpTransceiver.readBuffers(); org.apache.avro.ipc.HttpTransceiver.readBuffers(InputStream)
org.apache.avro.file.DeflateCodec.decompress(ByteBuffer),FreqExec,org.apache.avro.file.DeflateCodec.decompress(ByteBuffer); org.apache.avro.file.DataFileStream$DataBlock.decompressUsing(Codec)
org.apache.avro.file.DataFileStream.next(),FreqExec,"org.apache.avro.file.DataFileStream.next(); org.apache.avro.TestDataFile.testSplits(); org.apache.avro.TestDataFile.testSyncDiscovery(); org.apache.avro.ipc.trace.FileSpanStorage.readFileSpans(File, List<Span>)"
org.apache.avro.file.DataFileReader.blockFinished(),FreqExec,"org.apache.avro.file.DataFileReader.blockFinished(); org.apache.avro.file.DataFileStream.next(D); org.apache.avro.file.DataFileReader.DataFileReader(SeekableInput, DatumReader<D>)"
"org.apache.avro.generic.GenericData.getField(Object, String, int)",FreqExec,"org.apache.avro.generic.GenericData.getField(Object, String, int); org.apache.avro.generic.GenericData.getField(Object, String, int, Object); org.apache.avro.generic.GenericData.compare(Object, Object, Schema, boolean); org.apache.avro.generic.GenericData.toString(Object, StringBuilder); org.apache.avro.generic.GenericData.validate(Schema, Object)"
org.apache.avro.io.BinaryDecoder.readBoolean(),FreqExec,org.apache.avro.io.BinaryDecoder.readBoolean(); org.apache.avro.io.ValidatingDecoder.readBoolean(); org.apache.avro.ipc.Requestor$Response.getResponse()
org.apache.avro.io.ResolvingDecoder.drain(),FreqExec,"org.apache.avro.io.ResolvingDecoder.drain(); org.apache.avro.generic.GenericDatumReader.read(D, Decoder)"
org.apache.avro.ipc.SocketServer.getTransceiver(SocketChannel),HotCallee,org.apache.avro.ipc.SocketServer.getTransceiver(SocketChannel); org.apache.avro.ipc.SocketTransceiver.SocketTransceiver(SocketChannel)
org.apache.avro.io.BufferedBinaryEncoder.writeInt(int),FreqExec,"org.apache.avro.io.BufferedBinaryEncoder.writeInt(int); org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int); org.apache.avro.io.BinaryEncoder.writeString(String); org.apache.avro.io.BinaryEncoder.writeIndex(int)"
org.apache.avro.Protocol.parse(String),HotCallee,org.apache.avro.Protocol.parse(String); org.apache.avro.Protocol.parse(JsonParser)
org.apache.avro.io.parsing.Parser.advance(Symbol),HotCyclic,"org.apache.avro.io.ResolvingDecoder.doAction(Symbol, Symbol); org.apache.avro.io.JsonDecoder.readIndex(); org.apache.avro.io.JsonDecoder.advance(Symbol); org.apache.avro.io.parsing.Parser.advance(Symbol)"
org.apache.avro.io.parsing.Parser.advance(Symbol),FreqExec,org.apache.avro.io.parsing.Parser.advance(Symbol); org.apache.avro.io.ValidatingDecoder.readString(Utf8); org.apache.avro.io.ResolvingDecoder.readLong(); org.apache.avro.io.ResolvingDecoder.readFieldOrder(); org.apache.avro.io.JsonDecoder.advance(Symbol); org.apache.avro.io.ResolvingDecoder.readDouble(); org.apache.avro.io.ResolvingDecoder.readIndex(); org.apache.avro.io.ValidatingDecoder.readInt(); org.apache.avro.io.ResolvingDecoder.readFloat(); org.apache.avro.io.ValidatingDecoder.skipArray(); org.apache.avro.io.ValidatingDecoder.readMapStart(); org.apache.avro.io.ValidatingDecoder.skipMap(); org.apache.avro.io.ValidatingDecoder.readBoolean(); org.apache.avro.io.JsonDecoder.doArrayNext(); org.apache.avro.io.ValidatingDecoder.readArrayStart(); org.apache.avro.io.ValidatingDecoder.mapNext(); org.apache.avro.io.JsonDecoder.readString(); org.apache.avro.io.ValidatingDecoder.arrayNext(); org.apache.avro.io.JsonEncoder.writeInt(int); org.apache.avro.io.ValidatingEncoder.writeInt(int); org.apache.avro.io.JsonEncoder.writeMapEnd(); org.apache.avro.io.ValidatingEncoder.writeMapEnd(); org.apache.avro.io.JsonEncoder.writeArrayEnd(); org.apache.avro.io.ValidatingEncoder.writeArrayEnd(); org.apache.avro.io.ValidatingEncoder.writeFloat(float); org.apache.avro.io.JsonEncoder.writeIndex(int); org.apache.avro.io.ValidatingEncoder.writeIndex(int); org.apache.avro.io.JsonEncoder.writeMapStart(); org.apache.avro.io.ValidatingEncoder.writeMapStart(); org.apache.avro.io.JsonEncoder.writeArrayStart(); org.apache.avro.io.ValidatingEncoder.writeArrayStart(); org.apache.avro.io.JsonEncoder.writeString(String); org.apache.avro.io.ValidatingEncoder.writeString(String); org.apache.avro.io.JsonEncoder.writeLong(long); org.apache.avro.io.ValidatingEncoder.writeLong(long); org.apache.avro.io.JsonEncoder.startItem(); org.apache.avro.io.ValidatingDecoder.readIndex(); org.apache.avro.io.ValidatingDecoder.readNull(); org.apache.avro.io.ValidatingDecoder.readBytes(ByteBuffer); org.apache.avro.io.ValidatingDecoder.checkFixed(int); org.apache.avro.io.ResolvingDecoder.readEnum(); org.apache.avro.io.ValidatingDecoder.readString()
org.apache.avro.ipc.trace.FileSpanStorage.addSpan(Span),FreqExec,org.apache.avro.ipc.trace.FileSpanStorage.addSpan(Span); org.apache.avro.ipc.trace.TestFileSpanStorage.testTonsOfSpans(); org.apache.avro.ipc.trace.TestFileSpanStorage.testRangeQuery1(); org.apache.avro.ipc.trace.TracePlugin.clientReceiveResponse(RPCContext); org.apache.avro.ipc.trace.TestFileSpanStorage.testBasicMaxSpans(); org.apache.avro.ipc.trace.TracePlugin.serverSendResponse(RPCContext)
"org.apache.avro.generic.GenericDatumReader.newArray(Object, int, Schema)",FreqExec,"org.apache.avro.generic.GenericDatumReader.newArray(Object, int, Schema); org.apache.avro.generic.GenericDatumReader.readArray(Object, Schema, ResolvingDecoder)"
org.apache.avro.file.DataFileWriter.bufferInUse(),FreqExec,org.apache.avro.file.DataFileWriter.bufferInUse(); org.apache.avro.file.DataFileWriter.writeIfBlockFull(); org.apache.avro.file.DataFileWriter.append(D)
"org.apache.avro.tool.FromTextTool.run(InputStream, PrintStream, PrintStream, List<String>)",HotCallee,"org.apache.avro.tool.FromTextTool.run(InputStream, PrintStream, PrintStream, List<String>); org.apache.avro.file.DataFileWriter.close(); org.apache.avro.file.DataFileWriter.create(Schema, OutputStream); org.apache.avro.file.DataFileWriter.append(D)"
org.apache.avro.file.DataFileWriter.writeBlock(),FreqExec,org.apache.avro.file.DataFileWriter.writeBlock(); org.apache.avro.file.DataFileWriter.writeIfBlockFull(); org.apache.avro.file.DataFileWriter.sync()
org.apache.avro.io.DirectBinaryDecoder.readLong(),FreqExec,org.apache.avro.io.DirectBinaryDecoder.readLong(); org.apache.avro.io.BinaryDecoder.doReadItemCount(); org.apache.avro.io.ResolvingDecoder.readLong()
"org.apache.avro.generic.GenericDatumWriter.writeString(Object, Encoder)",FreqExec,"org.apache.avro.generic.GenericDatumWriter.writeString(Object, Encoder); org.apache.avro.generic.GenericDatumWriter.writeString(Schema, Object, Encoder); org.apache.avro.generic.GenericDatumWriter.writeMap(Schema, Object, Encoder)"
org.apache.avro.io.ValidatingEncoder.writeInt(int),FreqExec,"org.apache.avro.io.ValidatingEncoder.writeInt(int); org.apache.avro.io.TestValidatingIO.generate(Encoder, String, Object[])"
org.apache.avro.generic.GenericData.isString(Object),FreqExec,"org.apache.avro.generic.GenericData.isString(Object); org.apache.avro.generic.GenericData.instanceOf(Schema, Object); org.apache.avro.generic.GenericData.validate(Schema, Object)"
org.apache.avro.io.ValidatingEncoder.writeString(String),FreqExec,"org.apache.avro.io.ValidatingEncoder.writeString(String); org.apache.avro.io.TestValidatingIO.generate(Encoder, String, Object[]); org.apache.avro.data.Json.write(JsonNode, Encoder)"
"org.apache.avro.io.BinaryDecoder.configure(byte[], int, int)",FreqExec,"org.apache.avro.io.BinaryDecoder.configure(byte[], int, int); org.apache.avro.io.DecoderFactory.binaryDecoder(byte[], int, int, BinaryDecoder); org.apache.avro.io.BinaryDecoder.BinaryDecoder(byte[], int, int)"
"org.apache.avro.io.BinaryDecoder.doReadBytes(byte[], int, int)",FreqExec,"org.apache.avro.io.BinaryDecoder.doReadBytes(byte[], int, int); org.apache.avro.io.BinaryDecoder.readString(Utf8); org.apache.avro.io.BinaryDecoder.readFixed(byte[], int, int); org.apache.avro.io.BinaryDecoder.readBytes(ByteBuffer)"
"org.apache.avro.specific.SpecificDatumWriter.writeEnum(Schema, Object, Encoder)",FreqExec,"org.apache.avro.specific.SpecificDatumWriter.writeEnum(Schema, Object, Encoder); org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder)"
"org.apache.avro.generic.GenericDatumReader.readString(Object, Decoder)",FreqExec,"org.apache.avro.generic.GenericDatumReader.readString(Object, Decoder); org.apache.avro.generic.GenericDatumReader.readString(Object, Schema, Decoder)"
org.apache.avro.io.BlockingBinaryEncoder.writeInt(int),HotCallee,org.apache.avro.io.BlockingBinaryEncoder.writeInt(int); org.apache.avro.io.BlockingBinaryEncoder.ensureBounds(int)
"org.apache.avro.ipc.specific.SpecificRequestor.readResponse(Schema, Schema, Decoder)",FreqExec,"org.apache.avro.ipc.specific.SpecificRequestor.readResponse(Schema, Schema, Decoder); org.apache.avro.ipc.Requestor$Response.getResponse()"
org.apache.avro.io.BlockingBinaryEncoder.writeArrayEnd(),HotCallee,org.apache.avro.io.BlockingBinaryEncoder.writeArrayEnd(); org.apache.avro.io.BlockingBinaryEncoder.endBlockedValue()
org.apache.avro.io.ValidatingDecoder.readNull(),FreqExec,"org.apache.avro.io.ValidatingDecoder.readNull(); org.apache.avro.generic.GenericDatumReader.read(Object, Schema, ResolvingDecoder)"
org.apache.avro.io.DirectBinaryDecoder.readBoolean(),FreqExec,org.apache.avro.io.DirectBinaryDecoder.readBoolean(); org.apache.avro.io.ValidatingDecoder.readBoolean()
org.apache.avro.io.DirectBinaryEncoder.writeZero(),FreqExec,"org.apache.avro.io.DirectBinaryEncoder.writeZero(); org.apache.avro.io.BinaryEncoder.writeArrayEnd(); org.apache.avro.io.BinaryEncoder.writeMapEnd(); org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int)"
org.apache.avro.io.BufferedBinaryEncoder.ensureBounds(int),FreqExec,"org.apache.avro.io.BufferedBinaryEncoder.ensureBounds(int); org.apache.avro.io.BufferedBinaryEncoder.writeInt(int); org.apache.avro.io.BufferedBinaryEncoder.writeFixed(byte[], int, int); org.apache.avro.io.BufferedBinaryEncoder.writeLong(long); org.apache.avro.io.BufferedBinaryEncoder.writeFloat(float); org.apache.avro.io.BufferedBinaryEncoder.writeDouble(double)"
org.apache.avro.io.BinaryDecoder.readIndex(),FreqExec,"org.apache.avro.io.BinaryDecoder.readIndex(); org.apache.avro.io.ResolvingDecoder.doAction(Symbol, Symbol); org.apache.avro.io.ValidatingDecoder.readIndex()"
org.apache.avro.io.parsing.Parser.processImplicitActions(),FreqExec,org.apache.avro.io.parsing.Parser.processImplicitActions(); org.apache.avro.io.ResolvingDecoder.drain(); org.apache.avro.io.JsonEncoder.flush()
"org.apache.avro.file.DataFileWriter.create(Schema, OutputStream)",HotCallee,"org.apache.avro.file.DataFileWriter.create(Schema, OutputStream); org.apache.avro.io.BinaryEncoder.writeString(String)"
org.apache.avro.specific.SpecificRecordBase.compareTo(SpecificRecord),HotRecur,org.apache.avro.specific.SpecificRecordBase.compareTo(SpecificRecord); org.apache.avro.specific.SpecificRecordBase.equals(Object)
org.apache.avro.util.Utf8.Utf8(),FreqExec,"org.apache.avro.util.Utf8.Utf8(); org.apache.avro.RandomData.randomUtf8(Random, int); org.apache.avro.io.BinaryDecoder.readString(Utf8); org.apache.avro.io.BinaryDecoder.BinaryDecoder(byte[], int, int); org.apache.avro.io.BinaryDecoder.BinaryDecoder(InputStream, int); org.apache.avro.io.BinaryDecoder.BinaryDecoder()"
org.apache.avro.io.JsonDecoder.configure(InputStream),FreqExec,"org.apache.avro.io.JsonDecoder.configure(InputStream); org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, InputStream)"
org.apache.avro.ipc.HttpTransceiver.getRemoteName(),FreqExec,org.apache.avro.ipc.HttpTransceiver.getRemoteName(); org.apache.avro.ipc.Requestor.writeHandshake(Encoder)
"org.apache.avro.util.ByteBufferOutputStream.write(byte[], int, int)",FreqExec,"org.apache.avro.util.ByteBufferOutputStream.write(byte[], int, int); org.apache.avro.io.BufferedBinaryEncoder$OutputStreamSink.innerWrite(byte[], int, int)"
org.apache.avro.io.ResolvingDecoder.readEnum(),FreqExec,"org.apache.avro.io.ResolvingDecoder.readEnum(); org.apache.avro.generic.GenericDatumReader.readEnum(Schema, Decoder)"
org.apache.avro.ipc.SaslSocketTransceiver.readFrame(),HotCallee,org.apache.avro.ipc.SaslSocketTransceiver.readFrame(); org.apache.avro.ipc.SaslSocketTransceiver.read(ByteBuffer)
org.apache.avro.io.BufferedBinaryEncoder.flushBuffer(),FreqExec,"org.apache.avro.io.BufferedBinaryEncoder.flushBuffer(); org.apache.avro.io.BufferedBinaryEncoder.flush(); org.apache.avro.io.BufferedBinaryEncoder.writeFixed(byte[], int, int); org.apache.avro.io.BufferedBinaryEncoder.ensureBounds(int)"
"org.apache.avro.io.EncoderFactory.validatingEncoder(Schema, Encoder)",FreqExec,"org.apache.avro.io.EncoderFactory.validatingEncoder(Schema, Encoder); org.apache.avro.io.TestValidatingIO.make(Schema, String, Object[], TestValidatingIO$Encoding); org.apache.avro.TestSchema.checkBinaryJson(String)"
"org.apache.avro.ipc.Transceiver.transceive(List<ByteBuffer>, Callback<List>)",HotCallee,"org.apache.avro.ipc.Transceiver.transceive(List<ByteBuffer>, Callback<List>); org.apache.avro.ipc.Transceiver.transceive(List<ByteBuffer>); org.apache.avro.ipc.SaslSocketTransceiver.transceive(List<ByteBuffer>)"
org.apache.avro.file.DataFileWriter.append(D),FreqExec,org.apache.avro.file.DataFileWriter.append(D); org.apache.avro.TestDataFileConcat.testConcateateFiles(); org.apache.avro.tool.TestRecodecTool.testRecodec(); org.apache.avro.ipc.trace.FileSpanStorage$DiskWriterThread.run()
"org.apache.avro.io.parsing.Symbol.flattenedSize(Symbol[], int)",FreqExec,"org.apache.avro.io.parsing.Symbol.flattenedSize(Symbol[], int); org.apache.avro.io.parsing.Symbol$Sequence.flattenedSize(); org.apache.avro.io.parsing.Symbol$Root.makeProduction(Symbol[]); org.apache.avro.io.parsing.Symbol$Repeater.flatten(Map, Map)"
org.apache.avro.io.ValidatingDecoder.readArrayStart(),FreqExec,"org.apache.avro.io.ValidatingDecoder.readArrayStart(); org.apache.avro.generic.GenericDatumReader.readArray(Object, Schema, ResolvingDecoder)"
"org.apache.avro.specific.SpecificData.createFixed(Object, Schema)",FreqExec,"org.apache.avro.specific.SpecificData.createFixed(Object, Schema); org.apache.avro.generic.GenericDatumReader.readFixed(Object, Schema, Decoder)"
org.apache.avro.io.BinaryDecoder.readEnum(),FreqExec,org.apache.avro.io.BinaryDecoder.readEnum(); org.apache.avro.io.ResolvingDecoder.readEnum()
org.apache.avro.ipc.trace.FileSpanStorage.floorSecond(long),FreqExec,"org.apache.avro.ipc.trace.FileSpanStorage.floorSecond(long); org.apache.avro.ipc.trace.FileSpanStorage.access$200(FileSpanStorage, long)"
"org.apache.avro.generic.GenericDatumReader.read(D, Decoder)",HotCyclic,"org.apache.avro.generic.GenericDatumReader.read(D, Decoder); org.apache.avro.generic.GenericDatumReader.read(Object, Schema, ResolvingDecoder); org.apache.avro.generic.GenericDatumReader.readRecord(Object, Schema, ResolvingDecoder); org.apache.avro.protobuf.ProtobufData.newRecord(Object, Schema); java.lang.reflect.Method.invoke(Object, Object[]); org.apache.avro.TestNamespaceSpecific$TestImpl.error(); org.apache.avro.test.errors.TestError$Builder.build(); org.apache.avro.data.RecordBuilderBase.getDefaultValue(Field)"
"org.apache.avro.generic.GenericDatumReader.read(D, Decoder)",FreqExec,"org.apache.avro.generic.GenericDatumReader.read(D, Decoder); org.apache.avro.file.DataFileStream.next(D); org.apache.avro.io.TestBinaryDecoder.testDecodeFromSources(); org.apache.avro.file.DataFileReader12.next(D); org.apache.avro.ipc.Requestor.readHandshake(Decoder); org.apache.avro.ipc.Requestor$Response.getResponse(); org.apache.avro.ipc.Responder.handshake(Decoder, Encoder, Transceiver); org.apache.avro.ipc.generic.GenericResponder.readRequest(Schema, Schema, Decoder); org.apache.avro.ipc.Responder.respond(List<ByteBuffer>, Transceiver); org.apache.avro.TestSchema.checkBinary(Schema, Object, DatumWriter, DatumReader, Object); org.apache.avro.TestSchema.checkBlockingBinary(Schema, Object, DatumWriter, DatumReader); org.apache.avro.TestSchema.checkDirectBinary(Schema, Object, DatumWriter, DatumReader); org.apache.avro.ipc.specific.SpecificRequestor.readResponse(Schema, Schema, Decoder); org.apache.avro.TestSchema.checkJson(Schema, Object, DatumWriter, DatumReader)"
"org.apache.avro.generic.GenericData.resolveUnion(Schema, Object)",FreqExec,"org.apache.avro.generic.GenericData.resolveUnion(Schema, Object); org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder); org.apache.avro.generic.GenericData.compare(Object, Object, Schema, boolean)"
"org.apache.avro.ipc.generic.GenericResponder.readRequest(Schema, Schema, Decoder)",FreqExec,"org.apache.avro.ipc.generic.GenericResponder.readRequest(Schema, Schema, Decoder); org.apache.avro.ipc.Responder.respond(List<ByteBuffer>, Transceiver)"
"org.apache.avro.io.DirectBinaryEncoder.writeFixed(byte[], int, int)",FreqExec,"org.apache.avro.io.DirectBinaryEncoder.writeFixed(byte[], int, int); org.apache.avro.io.BinaryEncoder.writeString(String); org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int); org.apache.avro.generic.GenericDatumWriter.writeFixed(Schema, Object, Encoder)"
org.apache.avro.specific.SpecificData.getSchema(java.lang.reflect.Type),FreqExec,org.apache.avro.specific.SpecificData.getSchema(java.lang.reflect.Type); org.apache.avro.specific.SpecificFixed.SpecificFixed(); org.apache.avro.specific.SpecificData.getEnumSchema(Object)
"org.apache.avro.generic.GenericDatumReader.readString(Object, Schema, Decoder)",FreqExec,"org.apache.avro.generic.GenericDatumReader.readString(Object, Schema, Decoder); org.apache.avro.generic.GenericDatumReader.read(Object, Schema, ResolvingDecoder)"
org.apache.avro.io.ResolvingDecoder.readIndex(),FreqExec,"org.apache.avro.io.ResolvingDecoder.readIndex(); org.apache.avro.generic.GenericDatumReader.read(Object, Schema, ResolvingDecoder)"
org.apache.avro.file.DeflateCodec.getOutputBuffer(int),FreqExec,org.apache.avro.file.DeflateCodec.getOutputBuffer(int); org.apache.avro.file.DeflateCodec.decompress(ByteBuffer); org.apache.avro.file.DeflateCodec.compress(ByteBuffer)
"org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, OutputStream)",FreqExec,"org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, OutputStream); org.apache.avro.io.EncoderFactory.jsonEncoder(Schema, OutputStream)"
"org.apache.avro.ipc.generic.GenericRequestor.request(String, Object)",HotCallee,"org.apache.avro.ipc.generic.GenericRequestor.request(String, Object); org.apache.avro.ipc.Requestor.request(String, Object)"
org.apache.avro.io.ValidatingDecoder.configure(Decoder),FreqExec,"org.apache.avro.io.ValidatingDecoder.configure(Decoder); org.apache.avro.io.ValidatingDecoder.ValidatingDecoder(Symbol, Decoder); org.apache.avro.generic.GenericDatumReader.read(D, Decoder)"
org.apache.avro.io.BinaryEncoder.writeString(String),FreqExec,org.apache.avro.io.BinaryEncoder.writeString(String); org.apache.avro.io.ValidatingEncoder.writeString(String); org.apache.avro.io.Encoder.writeString(CharSequence); org.apache.avro.ipc.Requestor$Request.getBytes()
"org.apache.avro.generic.GenericDatumWriter.write(D, Encoder)",FreqExec,"org.apache.avro.generic.GenericDatumWriter.write(D, Encoder); org.apache.avro.file.DataFileWriter.append(D)"
"org.apache.avro.io.DecoderFactory.binaryDecoder(byte[], BinaryDecoder)",FreqExec,"org.apache.avro.io.DecoderFactory.binaryDecoder(byte[], BinaryDecoder); org.apache.avro.io.TestResolvingIO.check(Schema, Schema, byte[], String, Object[], TestValidatingIO$Encoding, int); org.apache.avro.io.TestValidatingIO.check(Schema, byte[], String, Object[], int, TestValidatingIO$Encoding); org.apache.avro.io.TestBlockingIO$Tests.<init>(int, int, String); org.apache.avro.TestSchema.checkBinary(Schema, Object, DatumWriter, DatumReader, Object); org.apache.avro.TestSchema.checkBlockingBinary(Schema, Object, DatumWriter, DatumReader); org.apache.avro.TestSchema.checkDirectBinary(Schema, Object, DatumWriter, DatumReader); org.apache.avro.TestSchema.checkBinaryJson(String)"
"org.apache.avro.io.BinaryData.encodeLong(long, byte[], int)",FreqExec,"org.apache.avro.io.BinaryData.encodeLong(long, byte[], int); org.apache.avro.io.BufferedBinaryEncoder.writeLong(long); org.apache.avro.io.BlockingBinaryEncoder.writeLong(long); org.apache.avro.io.DirectBinaryEncoder.writeLong(long)"
org.apache.avro.io.BlockingBinaryEncoder.endBlockedValue(),HotCallee,org.apache.avro.io.BlockingBinaryEncoder.endBlockedValue(); org.apache.avro.io.BlockingBinaryEncoder.ensureBounds(int)
org.apache.avro.io.BufferedBinaryEncoder.writeLong(long),FreqExec,"org.apache.avro.io.BufferedBinaryEncoder.writeLong(long); org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder); org.apache.avro.file.DataFileStream$DataBlock.writeBlockTo(BinaryEncoder, byte[]); org.apache.avro.io.BinaryEncoder.setItemCount(long); org.apache.avro.io.ValidatingEncoder.writeLong(long)"
org.apache.avro.io.ValidatingEncoder.startItem(),FreqExec,"org.apache.avro.io.ValidatingEncoder.startItem(); org.apache.avro.io.TestValidatingIO.generate(Encoder, String, Object[]); org.apache.avro.data.Json.write(JsonNode, Encoder)"
org.apache.avro.io.BinaryDecoder.readLong(),FreqExec,org.apache.avro.io.BinaryDecoder.readLong(); org.apache.avro.io.ResolvingDecoder.readLong(); org.apache.avro.file.DataFileStream.hasNextBlock(); org.apache.avro.io.BinaryDecoder.doReadItemCount(); org.apache.avro.io.TestBinaryDecoder.skipGenerated(Decoder)
"org.apache.avro.generic.GenericData.setField(Object, String, int, Object, Object)",FreqExec,"org.apache.avro.generic.GenericData.setField(Object, String, int, Object, Object); org.apache.avro.generic.GenericDatumReader.readRecord(Object, Schema, ResolvingDecoder)"
org.apache.avro.io.BufferedBinaryEncoder.writeZero(),FreqExec,"org.apache.avro.io.BufferedBinaryEncoder.writeZero(); org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int); org.apache.avro.io.BinaryEncoder.writeMapEnd(); org.apache.avro.io.BinaryEncoder.writeArrayEnd()"
org.apache.avro.io.ValidatingDecoder.readIndex(),FreqExec,"org.apache.avro.io.ValidatingDecoder.readIndex(); org.apache.avro.io.TestValidatingIO.check(Decoder, String, Object[], int); org.apache.avro.data.Json.read(Decoder)"
"org.apache.avro.ipc.specific.SpecificResponder.respond(Message, Object)",FreqExec,"org.apache.avro.ipc.specific.SpecificResponder.respond(Message, Object); org.apache.avro.ipc.Responder.respond(List<ByteBuffer>, Transceiver)"
org.apache.avro.io.BufferedBinaryEncoder.writeBoolean(boolean),FreqExec,"org.apache.avro.io.BufferedBinaryEncoder.writeBoolean(boolean); org.apache.avro.io.ValidatingEncoder.writeBoolean(boolean); org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder); org.apache.avro.ipc.Responder.respond(List<ByteBuffer>, Transceiver)"
"org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int)",FreqExec,"org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int); org.apache.avro.io.BinaryEncoder.writeString(Utf8); org.apache.avro.io.Encoder.writeBytes(byte[]); org.apache.avro.io.BinaryEncoder.writeBytes(ByteBuffer)"
"org.apache.avro.io.ValidatingDecoder.readFixed(byte[], int, int)",FreqExec,"org.apache.avro.io.ValidatingDecoder.readFixed(byte[], int, int); org.apache.avro.generic.GenericDatumReader.readFixed(Object, Schema, Decoder)"
org.apache.avro.ipc.NettyTransceiver.getRemote(),FreqExec,"org.apache.avro.ipc.NettyTransceiver.getRemote(); org.apache.avro.ipc.Responder.handshake(Decoder, Encoder, Transceiver)"
org.apache.avro.ipc.Transceiver.transceive(List<ByteBuffer>),HotCallee,org.apache.avro.ipc.Transceiver.transceive(List<ByteBuffer>); org.apache.avro.ipc.HttpTransceiver.readBuffers(); org.apache.avro.ipc.HttpTransceiver.writeBuffers(List<ByteBuffer>); org.apache.avro.ipc.SocketTransceiver.readBuffers(); org.apache.avro.ipc.SaslSocketTransceiver.readBuffers(); org.apache.avro.ipc.SaslSocketTransceiver.writeBuffers(List<ByteBuffer>); org.apache.avro.ipc.DatagramTransceiver.readBuffers()
"org.apache.avro.io.BinaryDecoder.configureSource(int, ByteSource)",FreqExec,"org.apache.avro.io.BinaryDecoder.configureSource(int, ByteSource); org.apache.avro.io.BinaryDecoder.configure(byte[], int, int); org.apache.avro.io.BinaryDecoder.configure(InputStream, int)"
org.apache.avro.ipc.DatagramServer.run(),HotCallee,org.apache.avro.ipc.DatagramServer.run(); org.apache.avro.ipc.DatagramTransceiver.readBuffers(); org.apache.avro.ipc.Responder.respond(List<ByteBuffer>)
org.apache.avro.compiler.specific.SpecificCompiler.compile(Schema),HotCallee,"org.apache.avro.compiler.specific.SpecificCompiler.compile(Schema); org.apache.avro.compiler.specific.SpecificCompiler.renderTemplate(String, VelocityContext)"
org.apache.avro.io.BlockingBinaryEncoder.writeIndex(int),HotCallee,org.apache.avro.io.BlockingBinaryEncoder.writeIndex(int); org.apache.avro.io.BlockingBinaryEncoder.ensureBounds(int)
org.apache.avro.compiler.specific.SpecificCompiler.compile(),HotCallee,org.apache.avro.compiler.specific.SpecificCompiler.compile(); org.apache.avro.compiler.specific.SpecificCompiler.compile(Schema)
org.apache.avro.ipc.SaslSocketTransceiver.readFrameAndUnwrap(),HotCallee,org.apache.avro.ipc.SaslSocketTransceiver.readFrameAndUnwrap(); org.apache.avro.ipc.SaslSocketTransceiver.readFrame()
"org.apache.avro.generic.GenericData.getField(Object, String, int, Object)",FreqExec,"org.apache.avro.generic.GenericData.getField(Object, String, int, Object); org.apache.avro.generic.GenericDatumReader.readRecord(Object, Schema, ResolvingDecoder); org.apache.avro.generic.GenericDatumWriter.writeRecord(Schema, Object, Encoder)"
"org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, InputStream)",FreqExec,"org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, InputStream); org.apache.avro.io.JsonDecoder.JsonDecoder(Schema, InputStream)"
org.apache.avro.io.BlockingBinaryEncoder.writeLong(long),HotCallee,org.apache.avro.io.BlockingBinaryEncoder.writeLong(long); org.apache.avro.io.BlockingBinaryEncoder.ensureBounds(int)
"org.apache.avro.specific.SpecificDatumReader.createEnum(String, Schema)",FreqExec,"org.apache.avro.specific.SpecificDatumReader.createEnum(String, Schema); org.apache.avro.generic.GenericDatumReader.readEnum(Schema, Decoder)"
