sep=;
id; seed; size; upperDepth; upperWidth; lowerDepth; lowerWidth
1421;org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.validate(PreflightContext);57;0;0;6;15
1422;org.apache.pdfbox.pdmodel.interactive.form.PDFieldFactory.createField(PDAcroForm, COSDictionary);109;8;18;5;16
1423;org.apache.pdfbox.examples.util.ExtractTextByArea.usage();291;11;68;0;0
1424;org.apache.pdfbox.pdmodel.edit.PDPageContentStream.appendRawCommands(double);16;2;13;0;0
1425;org.apache.pdfbox.examples.fdf.SetField.usage();173;11;36;0;0
1426;org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.isUserPassword(String, byte[], byte[], int, byte[], int, int, boolean);1;0;0;0;0
1427;org.apache.pdfbox.pdfviewer.PageDrawer.strokePath();27;1;1;5;10
1428;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.PDStructureElement(String, PDStructureNode);13;0;0;4;4
1429;org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.analyzeCreatorToolProperty(PDDocumentInformation, XMPBasicSchema, List);50;10;11;4;5
1430;org.apache.pdfbox.pdmodel.PDDocumentCatalog.getVersion();8;0;0;3;3
1431;org.apache.pdfbox.pdmodel.interactive.action.type.PDAction.PDAction(COSDictionary);6;1;5;0;0
1432;org.apache.pdfbox.encryption.PDFEncryption.computeEncryptedKey(byte[], byte[], int, byte[], int, int);92;10;32;1;2
1433;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.appendKid(PDMarkedContentReference);11;0;0;4;5
1434;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.Revisions.getRevisionNumber(int);22;3;13;1;1
1435;org.apache.pdfbox.pdmodel.graphics.color.PDColorState.setColorSpace(PDColorSpace);64;6;20;0;0
1436;org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy.setPermissions(AccessPermission);1;0;0;0;0
1437;org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.setMacResFork(String);15;0;0;4;5
1438;org.apache.pdfbox.pdmodel.font.PDFont.getSubType();35;4;11;3;3
1439;org.apache.pdfbox.PDFReader.updateTitle();317;12;78;0;0
1440;org.apache.pdfbox.pdmodel.font.PDType1CFont.encodeToCID(byte[], int, int);11;5;3;0;0
1441;org.apache.pdfbox.pdfparser.ConformingPDFParser.readString();10;0;0;2;5
1442;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDTableAttributeObject.PDTableAttributeObject(COSDictionary);18;4;7;3;1
1443;org.apache.pdfbox.preflight.font.util.Type1Parser.isEndOfStream(PeekInputStream);26;4;8;3;3
1444;org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.setV(float);7;0;0;4;2
1445;org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setNonFullScreenPageMode(String);6;0;0;3;2
1446;org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.calculateColorValues(COSBase);99;8;10;12;11
1447;org.apache.pdfbox.OverlayPDF.usage();365;14;65;0;0
1448;org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions.setPV(PDAction);8;0;0;4;3
1449;org.apache.pdfbox.pdfparser.BaseParser.readGenerationNumber();208;8;69;3;3
1450;org.apache.pdfbox.pdmodel.PDPageNode.getDictionary();5;3;2;0;0
1451;org.apache.pdfbox.pdmodel.encryption.AccessPermission.setCanPrint(boolean);40;6;20;1;1
1452;org.apache.pdfbox.pdmodel.common.COSStreamArray.getScratchFile();2;0;0;1;1
1453;org.apache.pdfbox.pdmodel.interactive.form.PDVariableText.setRichText(boolean);14;0;0;6;4
1454;org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.getStructParent();47;6;19;5;2
1455;org.apache.pdfbox.util.ImageParameters.setFilters(List);9;0;0;3;4
1456;org.apache.pdfbox.pdmodel.common.function.type4.BitwiseOperators.True.execute(ExecutionContext);2;0;0;1;1
1457;org.apache.pdfbox.pdmodel.fdf.FDFAnnotationFileAttachment.FDFAnnotationFileAttachment(COSDictionary);2;0;0;1;1
1458;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties.signatureReason(String);368;13;116;0;0
1459;org.apache.pdfbox.util.PDFHighlighter.PDFHighlighter();27;4;5;4;6
1460;org.apache.pdfbox.io.SequentialRead.read();48;5;14;0;0
1461;org.apache.pdfbox.pdmodel.PDPage.setContents(PDStream);217;8;51;3;2
1462;org.apache.pdfbox.examples.pdmodel.GoToSecondBookmarkOnOpen.usage();67;5;26;0;0
1463;org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setFontFamily(String);108;7;44;2;2
1464;org.apache.pdfbox.cos.COSFloat.intValue();20;4;10;0;0
1465;org.apache.pdfbox.encryption.DocumentEncryption.initForEncryption();44;0;0;4;22
1466;org.apache.pdfbox.pdmodel.graphics.shading.ShadingContext.convertToRGB(float[]);114;14;18;1;1
1467;org.apache.pdfbox.preflight.font.util.Type1Parser.goToBeginOfCharStringElements(PeekInputStream);21;2;4;4;6
1468;org.apache.pdfbox.examples.pdmodel.PrintBookmarks.main(String[]);226;0;0;8;71
1469;org.apache.pdfbox.pdmodel.font.PDFont.equals(Object);2;0;0;1;1
1470;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.PDVisibleSigBuilder();104;9;52;0;0
1471;org.apache.pdfbox.pdmodel.fdf.FDFAnnotationFileAttachment.FDFAnnotationFileAttachment(Element);59;0;0;7;23
1472;org.apache.pdfbox.pdmodel.fdf.FDFField.setValue(Object);69;6;20;2;4
1473;org.apache.pdfbox.pdmodel.text.PDTextState.setFont(PDFont);190;14;44;0;0
1474;org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseXrefObjStream(long, boolean);191;6;15;9;35
1475;org.apache.pdfbox.cos.COSDictionaryLateBinding.getDictionaryObject(COSName);38;0;0;6;16
1476;org.apache.pdfbox.pdmodel.PDPage.findResources();650;9;191;3;6
1477;org.apache.pdfbox.pdmodel.font.PDType1Font.clear();4;1;1;1;2
1478;org.apache.pdfbox.examples.pdmodel.ReplaceString.doIt(String, String, String, String);174;2;2;7;57
1479;org.apache.pdfbox.preflight.annotation.TrapNetAnnotationValidator.TrapNetAnnotationValidator(PreflightContext, COSDictionary);6;0;0;2;3
1480;org.apache.pdfbox.Encrypt.encrypt(String[]);41;2;1;5;21
1481;org.apache.pdfbox.preflight.parser.PreflightParser.PreflightParser(DataSource);308;15;62;1;1
1482;org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.isOwnerPassword(String, byte[], byte[], int, byte[], int, int, boolean);1;0;0;0;0
1483;org.apache.pdfbox.examples.signature.CreateSignature.signPDF(File);208;2;2;6;62
1484;org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderEffectDictionary.getStyle();13;0;0;5;3
1485;org.apache.pdfbox.pdmodel.PDDocumentCatalog.getPages();310;8;90;2;2
1486;org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.getThousandsSeparator();12;0;0;5;3
1487;org.apache.pdfbox.examples.pdmodel.RemoveFirstPage.main(String[]);47;0;0;6;15
1488;org.apache.pdfbox.io.RandomAccessFileInputStream.read(byte[], int, int);4;0;0;1;3
1489;org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getValue(String);73;5;20;3;8
1490;org.apache.pdfbox.preflight.font.util.Type1Parser.getEncodingObject(String);13;4;3;2;4
1491;org.apache.pdfbox.filter.CryptFilter.decode(InputStream, OutputStream, COSDictionary, int);6;0;0;2;4
1492;org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setAscent(float);108;7;44;4;2
1493;org.apache.pdfbox.pdmodel.edit.PDPageContentStream.setStrokingColorSpace(PDColorSpace);20;0;0;3;12
1494;org.apache.pdfbox.pdmodel.interactive.form.PDField.getParent();50;3;1;6;16
1495;org.apache.pdfbox.util.PDFTextStripper.inspectFontEncoding(String);1;0;0;0;0
1496;org.apache.pdfbox.pdfparser.BaseParser.setDocument(COSDocument);185;7;61;0;0
1497;org.apache.pdfbox.pdmodel.common.PDNameTreeNode.createChildNode(COSDictionary);8;3;4;1;1
1498;org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle.setRectDifference(PDRectangle);9;0;0;4;3
1499;org.apache.pdfbox.pdmodel.PDPage.updateLastModified();1;0;0;0;0
1500;org.apache.pdfbox.ExportXFDF.exportXFDF(String[]);106;2;1;6;36
1501;org.apache.pdfbox.util.PDFStreamEngine.getXObjects();56;10;11;0;0
1502;org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.getDecode();153;9;40;2;2
1503;org.apache.pdfbox.pdmodel.PDDocument.PDDocument(COSDocument);276;14;59;1;1
1504;org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.PDPixelMap(PDStream);31;5;8;4;2
1505;org.apache.pdfbox.pdfparser.PDFObjectStreamParser.PDFObjectStreamParser(COSStream, COSDocument, boolean);166;6;48;6;7
1506;org.apache.pdfbox.ExportFDF.main(String[]);106;0;0;7;36
1507;org.apache.pdfbox.preflight.font.container.FontContainer.getAllErrors();69;7;19;0;0
1508;org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.BaseState.getName();8;4;3;0;0
1509;org.apache.pdfbox.util.TextPosition.mergeDiacritic(TextPosition, TextNormalize);40;5;11;3;3
1510;org.apache.pdfbox.io.RandomAccessFileInputStream.available();5;2;2;0;0
1511;org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.getMiterLimit();185;14;46;3;2
1512;org.apache.pdfbox.PDFToImage.usage();385;11;96;1;1
1513;org.apache.pdfbox.preflight.font.container.CIDType0Container.getFontProgramWidth(int);15;0;0;5;4
1514;org.apache.pdfbox.pdmodel.fdf.FDFTemplate.FDFTemplate(COSDictionary);10;4;4;0;0
1515;org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.getAlphaSourceFlag();185;14;46;5;2
1516;org.apache.pdfbox.pdmodel.common.PDStream.setDecodedStreamLength(int);6;0;0;3;2
1517;org.apache.pdfbox.pdmodel.edit.PDPageContentStream.appendRawCommands(String);253;15;48;0;0
1518;org.apache.pdfbox.pdmodel.fdf.FDFDocument.setCatalog(FDFCatalog);97;10;27;3;2
1519;org.apache.pdfbox.preflight.PreflightDocument.PreflightDocument(Format, PreflightConfiguration);14;1;1;5;4
1520;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.getEndIndent();77;7;35;5;3
1521;org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.setLabelPositionToValue(String);9;0;0;4;3
1522;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getArrayOfString(String);12;1;2;3;5
1523;org.apache.pdfbox.pdmodel.interactive.form.PDCheckbox.isChecked();50;7;16;3;4
1524;org.apache.pdfbox.pdfparser.BaseParser.readExpectedString(String);103;8;33;1;4
1525;org.apache.pdfbox.pdmodel.encryption.PDStandardEncryption.setPermissionBit(int, boolean);21;1;8;4;4
1526;org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setCaptionPositioning(String);9;0;0;4;3
1527;org.apache.pdfbox.cos.COSArray.set(int, int);6;1;3;2;1
1528;org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.setLineWidth(Float);4;0;0;2;2
1529;org.apache.pdfbox.preflight.font.container.Type0Container.getAllErrors();2;0;0;1;1
1530;org.apache.pdfbox.preflight.annotation.MarkupAnnotationValidator.checkMandatoryFields();10;0;0;3;4
1531;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateBuilder.createAcroFormDictionary(PDAcroForm, PDSignatureField);99;8;51;0;0
1532;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.getStartIndent();77;7;35;5;3
1533;org.apache.pdfbox.pdfwriter.COSWriter.addObjectToWrite(COSBase);47;5;21;1;2
1534;org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Add.execute(ExecutionContext);3;0;0;1;2
1535;org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.setAlternateColorSpaces(List);11;0;0;2;7
1536;org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDNamedDestination.PDNamedDestination(COSString);14;3;10;0;0
1537;org.apache.pdfbox.pdmodel.PDResources.PDResources(COSDictionary);464;8;117;0;0
1538;org.apache.pdfbox.util.LayerUtility.getDocument();22;6;10;0;0
1539;org.apache.pdfbox.preflight.PreflightConfiguration.getPageValidationProcessNames();1;0;0;0;0
1540;org.apache.pdfbox.pdmodel.PDDocument.silentPrint();38;0;0;7;18
1541;org.apache.pdfbox.pdfwriter.COSFilterInputStream.read(byte[]);12;4;2;4;1
1542;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.isSpecified(String);102;7;50;3;2
1543;org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setLocation(String);290;12;62;3;2
1544;org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setLeading(float);7;0;0;4;2
1545;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.setTitle(String);6;0;0;3;2
1546;org.apache.pdfbox.util.TextPosition.getWidthDirAdj();79;5;33;2;3
1547;org.apache.pdfbox.examples.fdf.PrintFields.printFields(PDDocument);171;11;23;5;23
1548;org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getCoordSystemOrigin();11;0;0;3;5
1549;org.apache.pdfbox.util.operator.OperatorProcessor.process(PDFOperator, List);203;14;36;0;0
1550;org.apache.pdfbox.pdmodel.interactive.action.type.PDActionLaunch.getFile();13;0;0;4;4
1551;org.apache.pdfbox.encryption.DocumentEncryption.decrypt(Object, long, long);44;2;3;7;8
1552;org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderEffectDictionary.PDBorderEffectDictionary();2;0;0;1;1
1553;org.apache.pdfbox.util.PDFTextStripper.writeParagraphStart();75;5;34;2;2
1554;org.apache.pdfbox.cos.COSArray.getObject(int);902;8;288;1;1
1555;org.apache.pdfbox.cos.COSArray.growToSize(int);30;4;17;2;2
1556;org.apache.pdfbox.lucene.LucenePDFDocument.addKeywordField(Document, String, String);262;12;57;0;0
1557;org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.validateMetadataSynchronization(PDDocument, XMPMetadata);126;9;20;9;18
1558;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setColumnGap(int);32;0;0;8;11
1559;org.apache.pdfbox.pdmodel.fdf.FDFField.setAdditionalActions(PDAdditionalActions);5;0;0;3;2
1560;org.apache.pdfbox.pdmodel.font.PDType1AfmPfbFont.clear();4;0;0;2;2
1561;org.apache.pdfbox.pdmodel.graphics.color.ColorSpaceLab.clipToRange(float, PDRange);14;3;5;3;2
1562;org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.analyzeProducerProperty(PDDocumentInformation, AdobePDFSchema, List);50;10;11;4;5
1563;org.apache.pdfbox.cos.COSStream.getUnfilteredStream();652;11;158;5;7
1564;org.apache.pdfbox.cos.COSArray.add(int, COSBase);51;6;24;0;0
1565;org.apache.pdfbox.encryption.ARCFour.write(byte, OutputStream);4;1;2;1;1
1566;org.apache.pdfbox.pdmodel.common.PDTypedDictionaryWrapper.PDTypedDictionaryWrapper(COSDictionary);2;0;0;1;1
1567;org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.setNextSibling(PDOutlineNode);34;7;8;3;2
1568;org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentGroup.toString();8;0;0;4;3
1569;org.apache.pdfbox.preflight.utils.COSUtils.getAsString(COSBase, COSDocument);119;8;33;3;12
1570;org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.PDTrueTypeFont(COSDictionary);138;12;8;6;41
1571;org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.setFunction(COSArray);4;0;0;1;3
1572;org.apache.pdfbox.examples.signature.ShowSignature.main(String[]);136;0;0;11;24
1573;org.apache.pdfbox.cos.COSDocument.getVersion();283;7;82;0;0
1574;org.apache.pdfbox.encoding.Encoding.loadGlyphList(String);2;0;0;1;1
1575;org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.getFirstChild();350;7;97;3;3
1576;org.apache.pdfbox.pdmodel.fdf.FDFField.getAppearanceDictionary();4;0;0;2;2
1577;org.apache.pdfbox.pdmodel.interactive.form.PDSignatureField.setSignature(PDSignature);160;6;54;3;2
1578;org.apache.pdfbox.util.Overlay.setFirstPageOverlayFile(String);365;14;65;0;0
1579;org.apache.pdfbox.preflight.font.Type0FontValidator.checkCMapEncoding(COSBase);67;1;1;7;24
1580;org.apache.pdfbox.pdmodel.graphics.shading.TensorPatch.reshapeControlPoints(Point2D[]);22;6;6;0;0
1581;org.apache.pdfbox.pdfwriter.COSWriter.visitFromInt(COSInteger);5;0;0;2;3
1582;org.apache.pdfbox.pdmodel.interactive.action.type.PDWindowsLaunchParams.getDirectory();10;0;0;4;3
1583;org.apache.pdfbox.preflight.font.container.FontContainer.markCIDAsValid(int);109;11;27;1;1
1584;org.apache.pdfbox.lucene.LucenePDFDocument.addUnstoredKeywordField(Document, String, String);262;12;57;0;0
1585;org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.getColorSpace();183;9;36;6;12
1586;org.apache.pdfbox.pdmodel.interactive.form.PDRadioCollection.PDRadioCollection(PDAcroForm, COSDictionary);46;6;15;2;1
1587;org.apache.pdfbox.cos.COSDocument.getDocumentID();339;10;73;2;2
1588;org.apache.pdfbox.io.SequentialRead.close();6;2;3;0;0
1589;org.apache.pdfbox.util.PDFTextStripper.PDFTextStripper(Properties);10;2;1;3;3
1590;org.apache.pdfbox.pdmodel.PDDocumentCatalog.getPageMode();281;7;81;4;3
1591;org.apache.pdfbox.preflight.process.reflect.TilingPatternValidationProcess.parsePatternContent(PreflightContext, PDPage, PDTilingPatternResources);88;7;7;10;13
1592;org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.setStructuredElement(PDStructureElement);5;0;0;3;2
1593;org.apache.pdfbox.io.SequentialRead.read(byte[], int, int);15;4;7;0;0
1594;org.apache.pdfbox.pdmodel.PDPage.setMediaBox(PDRectangle);449;11;112;1;3
1595;org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.insertSiblingAfter(PDOutlineItem);40;2;5;6;9
1596;org.apache.pdfbox.pdmodel.common.PDPageLabels.getLabelsByPageIndices();36;0;0;6;10
1597;org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.getName();277;10;67;0;0
1598;org.apache.pdfbox.util.operator.SetLineDashPattern.process(PDFOperator, List);22;4;7;3;4
1599;org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.setBlackPoint(PDTristimulus);4;0;0;2;2
1600;org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.getOCGs();23;4;9;2;3
1601;org.apache.pdfbox.filter.ASCII85Filter.decode(InputStream, OutputStream, COSDictionary, int);5;0;0;2;3
1602;org.apache.pdfbox.pdmodel.common.function.type4.BitwiseOperators.Not.execute(ExecutionContext);2;0;0;1;1
1603;org.apache.pdfbox.pdmodel.graphics.color.ColorSpaceCMYK.fromCIEXYZ(float[]);3;0;0;1;2
1604;org.apache.pdfbox.pdmodel.encryption.PDCryptFilterDictionary.PDCryptFilterDictionary(COSDictionary);4;3;1;0;0
1605;org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt.TiffWrapper.addTag(int, long);22;4;11;0;0
1606;org.apache.pdfbox.pdmodel.graphics.shading.Type6ShadingContext.generatePatch(Point2D[], float[][]);23;0;0;6;6
1607;org.apache.pdfbox.PDFReader.main(String[]);1079;13;123;12;78
1608;org.apache.pdfbox.pdmodel.graphics.shading.Type6ShadingContext.getCoonsPatchList(AffineTransform, Matrix);139;11;14;7;11
1609;org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.isInvisible();8;0;0;6;2
1610;org.apache.pdfbox.pdmodel.font.PDFontDescriptor.isSymbolic();60;9;17;2;1
1611;org.apache.pdfbox.util.Matrix.extractScaling();3;0;0;2;1
1612;org.apache.pdfbox.preflight.annotation.AnnotationValidator.searchRGBProfile();92;3;3;10;18
1613;org.apache.pdfbox.io.RandomAccessFileOutputStream.getExpectedLength();1;0;0;0;0
1614;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.setInnerFormName(String);46;8;9;0;0
1615;org.apache.pdfbox.pdmodel.interactive.action.type.PDActionLaunch.setWinLaunchParams(PDWindowsLaunchParams);8;0;0;4;3
1616;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkedContentReference.PDMarkedContentReference(COSDictionary);13;4;5;0;0
1617;org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueTimeStamp.getCOSObject();5;3;1;1;1
1618;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.setExpandedForm(String);6;0;0;3;2
1619;org.apache.pdfbox.pdmodel.common.function.type4.Parser.Tokenizer.Tokenizer(CharSequence, SyntaxHandler);16;4;7;0;0
1620;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserAttributeObject.addUserProperty(PDUserProperty);26;0;0;6;11
1621;org.apache.pdfbox.pdfparser.PDFParser.skipToNextObj();183;8;54;3;4
1622;org.apache.pdfbox.pdmodel.common.DualCOSObjectable.getFirstCOSObject();15;3;8;0;0
1623;org.apache.pdfbox.pdmodel.font.FontManager.isBold(java.awt.Font);5;2;2;0;0
1624;org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.getDictionary();157;6;53;0;0
1625;org.apache.pdfbox.util.Overlay.setEvenPageOverlayFile(String);365;14;65;0;0
1626;org.apache.pdfbox.pdmodel.font.PDFontFactory.createFont(COSDictionary, Map);139;0;0;12;50
1627;org.apache.pdfbox.pdfparser.BaseParser.BaseParser(InputStream, boolean);32;7;7;1;1
1628;org.apache.pdfbox.util.PageExtractor.PageExtractor(PDDocument, int, int);17;0;0;6;6
1629;org.apache.pdfbox.pdmodel.interactive.form.PDVariableText.setValue(String);362;2;2;10;72
1630;org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.create(COSDictionary);21;2;3;5;8
1631;org.apache.pdfbox.pdfparser.ConformingPDFParser.readLineBackwards();39;6;11;1;3
1632;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createAcroFormDictionary(PDAcroForm, PDSignatureField);57;0;0;7;18
1633;org.apache.pdfbox.pdmodel.PDDocument.getDocumentInformation();526;10;117;2;5
1634;org.apache.pdfbox.pdmodel.font.PDType1CFont.getCode(String);6;4;2;0;0
1635;org.apache.pdfbox.cos.COSDictionary.setEmbeddedString(String, COSName, String);13;1;1;3;4
1636;org.apache.pdfbox.pdmodel.interactive.action.type.PDActionJavaScript.PDActionJavaScript(COSDictionary);17;5;5;1;1
1637;org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.getBackground();6;0;0;2;4
1638;org.apache.pdfbox.pdmodel.graphics.color.ColorSpaceCMYK.toCIEXYZ(float[]);3;0;0;1;2
1639;org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequenceBuilder.getCurrentSequence();8;2;6;0;0
1640;org.apache.pdfbox.preflight.font.util.Type1Parser.createParserWithEncodingObject(InputStream, int, int, Encoding);96;9;21;3;4
1641;org.apache.pdfbox.pdfviewer.PageDrawer.setClippingWindingRule(int);4;1;3;0;0
1642;org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getAngles();10;0;0;3;5
1643;org.apache.pdfbox.pdmodel.interactive.action.type.PDAction.getCOSDictionary();108;9;26;0;0
1644;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.PDLayoutAttributeObject(COSDictionary);18;4;6;3;1
1645;org.apache.pdfbox.cos.COSDictionary.keySet();380;13;118;0;0
1646;org.apache.pdfbox.PDFReader.usage();319;13;78;0;0
1647;org.apache.pdfbox.pdmodel.encryption.PDStandardEncryption.setCanPrint(boolean);14;0;0;5;4
1648;org.apache.pdfbox.preflight.annotation.AnnotationValidator.checkPopup();137;0;0;13;32
1649;org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getObjectFromEFDictionary(COSName);11;3;5;2;2
1650;org.apache.pdfbox.pdmodel.common.PDPageLabels.setLabelItem(int, PDPageLabelRange);1;0;0;0;0
1651;org.apache.pdfbox.preflight.content.StubOperator.createInvalidArgumentsError();18;3;7;2;2
1652;org.apache.pdfbox.cos.COSString.append(byte[]);111;5;52;0;0
1653;org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDNamedDestination.PDNamedDestination(COSName);14;3;10;0;0
1654;org.apache.pdfbox.pdmodel.common.COSArrayList.COSArrayList(List, COSArray);154;6;53;0;0
1655;org.apache.pdfbox.pdmodel.font.PDSimpleFont.isFontSubstituted();21;6;5;0;0
1656;org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.isLegalAttestationRequired();9;0;0;6;2
1657;org.apache.pdfbox.pdfparser.BaseParser.isEOL();5;0;0;2;2
1658;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserProperty.setName(String);18;0;0;4;5
1659;org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary.setDashStyle(PDLineDashPattern);9;0;0;3;3
1660;org.apache.pdfbox.examples.pdmodel.EmbeddedFiles.EmbeddedFiles();272;17;45;0;0
1661;org.apache.pdfbox.pdmodel.fdf.FDFField.setRichText(PDTextStream);23;4;6;3;2
1662;org.apache.pdfbox.util.ICU4JImpl.makeLineLogicalOrder(String, boolean);2;1;1;0;0
1663;org.apache.pdfbox.cos.ICOSVisitor.visitFromDictionary(COSDictionary);2;1;1;0;0
1664;org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.PDFontDescriptorDictionary(COSDictionary);13;5;4;0;0
1665;org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDMarkedContent.toString();1;0;0;0;0
1666;org.apache.pdfbox.pdmodel.graphics.color.PDLab.getWhitePoint();17;3;4;3;5
1667;org.apache.pdfbox.io.ByteArrayPushBackInputStream.ByteArrayPushBackInputStream(byte[]);2;0;0;1;1
1668;org.apache.pdfbox.Decrypt.Decrypt();160;11;34;0;0
1669;org.apache.pdfbox.util.DateConverter.parseSimpleDate(String, String[], ParsePosition);10;3;4;1;2
1670;org.apache.pdfbox.pdmodel.graphics.xobject.PDXObject.clear();74;8;17;0;0
1671;org.apache.pdfbox.io.IOUtils.closeQuietly(OutputStream);50;7;19;0;0
1672;org.apache.pdfbox.preflight.font.util.Type1.initEncodingWithISOLatin1Encoding();24;5;10;1;1
1673;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.getColor();77;7;35;4;3
1674;org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeEncryptedKey(byte[], byte[], int, byte[], int, int, boolean);91;5;44;1;2
1675;org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.setDestination(PDDestination);6;0;0;3;2
1676;org.apache.pdfbox.preflight.font.container.CIDType2Container.setCidToGid(CIDToGIDMap);55;9;16;0;0
1677;org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.setHidden(boolean);57;6;20;6;4
1678;org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.getFunctionsArray();65;2;1;11;11
