class,path,package,methods
TrevniToJsonTool,lang\java\tools\src\main\java\org\apache\avro\tool\TrevniToJsonTool.java,org.apache.avro.tool,"getName,getShortDescription,run,toJson,valueToJson,primitiveToJson,shortName"
ColumnFileReader,lang\java\trevni\core\src\main\java\org\apache\trevni\ColumnFileReader.java,org.apache.trevni,"ColumnFileReader,ColumnFileReader,getRowCount,getColumnCount,getMetaData,getColumnMetaData,getRoots,getColumnMetaData,getColumnMetaData,getColumn,readHeader,readMagic,readColumnMetaData,readColumnStarts,getValues,getValues,close"
ColumnMetaData,lang\java\trevni\core\src\main\java\org\apache\trevni\ColumnMetaData.java,org.apache.trevni,"ColumnMetaData,ColumnMetaData,getName,getType,getParent,getChildren,isArray,getNumber,setNumber,hasIndexValues,setParent,isArray,hasIndexValues,read"
ColumnValues,lang\java\trevni\core\src\main\java\org\apache\trevni\ColumnValues.java,org.apache.trevni,"ColumnValues,getRow,seek,seek,startBlock,iterator,hasNext,next,startRow,nextLength,nextValue,remove"
TrevniUtil,lang\java\tools\src\main\java\org\apache\avro\tool\TrevniUtil.java,org.apache.avro.tool,"input,input,output"
ValueType,lang\java\trevni\core\src\main\java\org\apache\trevni\ValueType.java,org.apache.trevni,"ValueType,getName,forName,values,valueOf"
TestNettyTransceiverWhenServerStops,lang\java\ipc\src\test\java\org\apache\avro\ipc\TestNettyTransceiverWhenServerStops.java,org.apache.avro.ipc,"testNettyTransceiverWhenServerStops,createMessage"
BinaryEncoder,lang\java\avro\src\main\java\org\apache\avro\io\BinaryEncoder.java,org.apache.avro.io,"writeNull,writeString,writeString,writeBytes,writeBytes,writeEnum,writeArrayStart,setItemCount,startItem,writeArrayEnd,writeMapStart,writeMapEnd,writeIndex,writeZero,bytesBuffered"
Codec,lang\java\avro\src\main\java\org\apache\avro\file\Codec.java,org.apache.avro.file,"getName,compress,decompress,equals,hashCode,toString"
DataFileConstants,lang\java\avro\src\main\java\org\apache\avro\file\DataFileConstants.java,org.apache.avro.file,DataFileConstants
SyncableFileOutputStream,lang\java\avro\src\main\java\org\apache\avro\file\SyncableFileOutputStream.java,org.apache.avro.file,"SyncableFileOutputStream,SyncableFileOutputStream,SyncableFileOutputStream,SyncableFileOutputStream,SyncableFileOutputStream,sync"
MapredColorCount,doc\examples\mr-example\src\main\java\example\MapredColorCount.java,example,"run,main"
AvroMapper,lang\java\mapred\src\main\java\org\apache\avro\mapred\AvroMapper.java,org.apache.avro.mapred,"map,close,configure"
TetherData,lang\java\mapred\src\main\java\org\apache\avro\mapred\tether\TetherData.java,org.apache.avro.mapred.tether,"TetherData,TetherData,count,count,buffer,buffer"
TestGenericDatumWriter,lang\java\avro\src\test\java\org\apache\avro\generic\TestGenericDatumWriter.java,org.apache.avro.generic,"testWrite,testArrayConcurrentModification,testMapConcurrentModification,writeDoesNotAllowStringForGenericEnum,writeDoesNotAllowJavaEnumForGenericEnum"
DecoderFactory,lang\java\avro\src\main\java\org\apache\avro\io\DecoderFactory.java,org.apache.avro.io,"DecoderFactory,defaultFactory,get,configureDecoderBufferSize,getConfiguredBufferSize,createBinaryDecoder,binaryDecoder,directBinaryDecoder,createBinaryDecoder,binaryDecoder,createBinaryDecoder,binaryDecoder,jsonDecoder,jsonDecoder,validatingDecoder,resolvingDecoder"
DirectBinaryEncoder,lang\java\avro\src\main\java\org\apache\avro\io\DirectBinaryEncoder.java,org.apache.avro.io,"DirectBinaryEncoder,configure,flush,writeBoolean,writeInt,writeLong,writeFloat,writeDouble,writeFixed,writeZero,bytesBuffered"
JsonDecoder,lang\java\avro\src\main\java\org\apache\avro\io\JsonDecoder.java,org.apache.avro.io,"JsonDecoder,JsonDecoder,JsonDecoder,JsonDecoder,getSymbol,configure,configure,advance,readNull,readBoolean,readInt,readLong,readFloat,readDouble,readString,readString,skipString,readBytes,readByteArray,skipBytes,checkFixed,readFixed,skipFixed,doSkipFixed,skipFixed,readEnum,readArrayStart,arrayNext,doArrayNext,skipArray,readMapStart,mapNext,doMapNext,skipMap,readIndex,doAction,getVaueAsTree,makeParser,error"
AvroTypeException,lang\java\avro\src\main\java\org\apache\avro\AvroTypeException.java,org.apache.avro,"AvroTypeException,AvroTypeException"
AvroSerialization,lang\java\mapred\src\main\java\org\apache\avro\hadoop\io\AvroSerialization.java,org.apache.avro.hadoop.io,"accept,getDeserializer,getSerializer,addToConfiguration,setKeyWriterSchema,setKeyReaderSchema,setValueWriterSchema,setValueReaderSchema,setDataModelClass,getKeyWriterSchema,getKeyReaderSchema,getValueWriterSchema,getValueReaderSchema,getDataModelClass,newDataModelInstance,createDataModel"
AvroKeyDeserializer,lang\java\mapred\src\main\java\org\apache\avro\hadoop\io\AvroKeyDeserializer.java,org.apache.avro.hadoop.io,"AvroKeyDeserializer,AvroKeyDeserializer,createAvroWrapper"
AvroValueDeserializer,lang\java\mapred\src\main\java\org\apache\avro\hadoop\io\AvroValueDeserializer.java,org.apache.avro.hadoop.io,"AvroValueDeserializer,AvroValueDeserializer,createAvroWrapper"
AvroSerializer,lang\java\mapred\src\main\java\org\apache\avro\hadoop\io\AvroSerializer.java,org.apache.avro.hadoop.io,"AvroSerializer,AvroSerializer,getWriterSchema,open,serialize,close"
ColumnDescriptor,lang\java\trevni\core\src\main\java\org\apache\trevni\ColumnDescriptor.java,org.apache.trevni,"ColumnDescriptor,findBlock,findBlock,blockCount,lastRow,ensureBlocksRead"
ColumnFileMetaData,lang\java\trevni\core\src\main\java\org\apache\trevni\ColumnFileMetaData.java,org.apache.trevni,read
InputBuffer,lang\java\trevni\core\src\main\java\org\apache\trevni\InputBuffer.java,org.apache.trevni,"InputBuffer,InputBuffer,seek,tell,length,readValue,skipValue,readBoolean,readLength,readInt,readLong,innerLongDecode,readFloat,readFixed32,readDouble,readFixed64,readString,readBytes,readBytes,skipBytes,skip,read,readFully,readFully,readInput"
InputFile,lang\java\trevni\core\src\main\java\org\apache\trevni\InputFile.java,org.apache.trevni,"InputFile,length,read,close"
ColumnFileWriter,lang\java\trevni\core\src\main\java\org\apache\trevni\ColumnFileWriter.java,org.apache.trevni,"ColumnFileWriter,checkColumns,incrementSize,sizeEstimate,getMetaData,getColumnCount,writeRow,startRow,writeLength,writeValue,endRow,writeTo,writeTo,writeHeader,computeStarts"
MetaData,lang\java\trevni\core\src\main\java\org\apache\trevni\MetaData.java,org.apache.trevni,"setDefaults,getCodec,setCodec,getChecksum,setChecksum,getString,getLong,getBoolean,set,isReserved,set,setReserved,setReservedBoolean,set,write,read,toString"
TestCases,lang\java\trevni\avro\src\test\java\org\apache\trevni\avro\TestCases.java,org.apache.trevni.avro,"testCases,runCase,checkRead,fromJson"
AvroColumnReader,lang\java\trevni\avro\src\main\java\org\apache\trevni\avro\AvroColumnReader.java,org.apache.trevni.avro,"AvroColumnReader,getFileSchema,initialize,findDefaults,setDefault,iterator,hasNext,getRowCount,next,read,nextValue,remove,close"
AvroColumnWriter,lang\java\trevni\avro\src\main\java\org\apache\trevni\avro\AvroColumnWriter.java,org.apache.trevni.avro,"AvroColumnWriter,AvroColumnWriter,sizeEstimate,writeTo,writeTo,write,write,writeValue"
JsonEncoder,lang\java\avro\src\main\java\org\apache\avro\io\JsonEncoder.java,org.apache.avro.io,"JsonEncoder,JsonEncoder,JsonEncoder,flush,getJsonGenerator,configure,configure,writeNull,writeBoolean,writeInt,writeLong,writeFloat,writeDouble,writeString,writeString,writeBytes,writeBytes,writeByteArray,writeFixed,writeEnum,writeArrayStart,writeArrayEnd,writeMapStart,writeMapEnd,startItem,writeIndex,doAction"
JsonGrammarGenerator,lang\java\avro\src\main\java\org\apache\avro\io\parsing\JsonGrammarGenerator.java,org.apache.avro.io.parsing,"generate,generate"
Parser,lang\java\avro\src\main\java\org\apache\avro\io\parsing\Parser.java,org.apache.avro.io.parsing,"Parser,expandStack,advance,processImplicitActions,processTrailingImplicitActions,pushProduction,popSymbol,topSymbol,pushSymbol,depth,reset"
ParsingEncoder,lang\java\avro\src\main\java\org\apache\avro\io\ParsingEncoder.java,org.apache.avro.io,"setItemCount,startItem,push,pop,depth"
TestAvroSerializer,lang\java\mapred\src\test\java\org\apache\avro\hadoop\io\TestAvroSerializer.java,org.apache.avro.hadoop.io,testSerialize
DelegatingMapper,lang\java\mapred\src\main\java\org\apache\avro\mapred\DelegatingMapper.java,org.apache.avro.mapred,"configure,map"
TaggedInputSplit,lang\java\mapred\src\main\java\org\apache\avro\mapred\TaggedInputSplit.java,org.apache.avro.mapred,"TaggedInputSplit,TaggedInputSplit,getInputSplit,getInputFormatClass,getMapperClass,getSchema,getLength,getLocations,readFields,readClass,write,getConf,setConf,toString"
TetherOutputService,lang\java\mapred\src\main\java\org\apache\avro\mapred\tether\TetherOutputService.java,org.apache.avro.mapred.tether,"TetherOutputService,configure,inputPort,output,outputPartitioned,status,count,fail,complete,isFinished,error,waitForFinish"
TetherPartitioner,lang\java\mapred\src\main\java\org\apache\avro\mapred\tether\TetherPartitioner.java,org.apache.avro.mapred.tether,"configure,setNextPartition,getPartition"
Codec,lang\java\trevni\core\src\main\java\org\apache\trevni\Codec.java,org.apache.trevni,"get,compress,decompress"
NullCodec,lang\java\trevni\core\src\main\java\org\apache\trevni\NullCodec.java,org.apache.trevni,"compress,decompress"
DeflateCodec,lang\java\trevni\core\src\main\java\org\apache\trevni\DeflateCodec.java,org.apache.trevni,"compress,decompress,writeAndClose,getInflater,getDeflater,getOutputBuffer"
SnappyCodec,lang\java\trevni\core\src\main\java\org\apache\trevni\SnappyCodec.java,org.apache.trevni,"compress,decompress"
BZip2Codec,lang\java\trevni\core\src\main\java\org\apache\trevni\BZip2Codec.java,org.apache.trevni,"compress,decompress,getOutputBuffer"
ValidatingDecoder,lang\java\avro\src\main\java\org\apache\avro\io\ValidatingDecoder.java,org.apache.avro.io,"ValidatingDecoder,ValidatingDecoder,getSymbol,configure,readNull,readBoolean,readInt,readLong,readFloat,readDouble,readString,readString,skipString,readBytes,skipBytes,checkFixed,readFixed,skipFixed,skipFixed,readEnum,readArrayStart,arrayNext,skipArray,readMapStart,mapNext,skipMap,readIndex,doAction"
ParsingDecoder,lang\java\avro\src\main\java\org\apache\avro\io\ParsingDecoder.java,org.apache.avro.io,"ParsingDecoder,skipFixed,skipAction,skipTopSymbol"
SkipParser,lang\java\avro\src\main\java\org\apache\avro\io\parsing\SkipParser.java,org.apache.avro.io.parsing,"SkipParser,skipTo,skipRepeater,skipSymbol"
DataFileInteropTest,lang\java\ipc\src\test\java\org\apache\avro\DataFileInteropTest.java,org.apache.avro,"printDir,testGeneratedGeneric,testGeneratedSpecific,readFiles"
ToTextTool,lang\java\tools\src\main\java\org\apache\avro\tool\ToTextTool.java,org.apache.avro.tool,"getName,getShortDescription,run"
TestAvroMultipleOutputs,lang\java\mapred\src\test\java\org\apache\avro\mapreduce\TestAvroMultipleOutputs.java,org.apache.avro.mapreduce,"testAvroGenericOutput,testAvroSpecificOutput,testAvroInput,testAvroMapOutput"
AvroMultipleOutputs,lang\java\mapred\src\main\java\org\apache\avro\mapreduce\AvroMultipleOutputs.java,org.apache.avro.mapreduce,"checkTokenName,checkBaseOutputPath,checkNamedOutputName,getNamedOutputsList,getNamedOutputFormatClass,addNamedOutput,addNamedOutput,setCountersEnabled,getCountersEnabled,AvroMultipleOutputs,write,write,write,write,write,sync,getRecordWriter,setSchema,getContext,createTaskAttemptContext,getTaskAttemptContextClass,close"
NullCodec,lang\java\avro\src\main\java\org\apache\avro\file\NullCodec.java,org.apache.avro.file,"getName,compress,decompress,equals,hashCode"
TestProtocolMojo,lang\java\maven-plugin\src\test\java\org\apache\avro\mojo\TestProtocolMojo.java,org.apache.avro.mojo,testProtocolMojo
AbstractAvroMojoTest,lang\java\maven-plugin\src\test\java\org\apache\avro\mojo\AbstractAvroMojoTest.java,org.apache.avro.mojo,"setUp,tearDown,assertFilesExist"
ProtocolMojo,lang\java\maven-plugin\src\main\java\org\apache\avro\mojo\ProtocolMojo.java,org.apache.avro.mojo,"doCompile,getIncludes,getTestIncludes"
AbstractAvroMojo,lang\java\maven-plugin\src\main\java\org\apache\avro\mojo\AbstractAvroMojo.java,org.apache.avro.mojo,"execute,getIncludedFiles,compileFiles,getFieldVisibility,doCompile,getIncludes,getTestIncludes"
WordCountUtil,lang\java\trevni\avro\src\test\java\org\apache\trevni\avro\WordCountUtil.java,org.apache.trevni.avro,"WordCountUtil,WordCountUtil,getDir,writeLinesFile,validateCountsFile,validateCountsFileGenericRecord"
AvroKeyValue,lang\java\mapred\src\main\java\org\apache\avro\hadoop\io\AvroKeyValue.java,org.apache.avro.hadoop.io,"AvroKeyValue,get,getKey,getValue,setKey,setValue,getSchema"
AvroTrevniKeyOutputFormat,lang\java\trevni\avro\src\main\java\org\apache\trevni\avro\mapreduce\AvroTrevniKeyOutputFormat.java,org.apache.trevni.avro.mapreduce,getRecordWriter
AvroTrevniKeyRecordWriter,lang\java\trevni\avro\src\main\java\org\apache\trevni\avro\mapreduce\AvroTrevniKeyRecordWriter.java,org.apache.trevni.avro.mapreduce,"AvroTrevniKeyRecordWriter,write,initSchema"
TestStatsPluginAndServlet,lang\java\ipc\src\test\java\org\apache\avro\ipc\stats\TestStatsPluginAndServlet.java,org.apache.avro.ipc.stats,"generateServletResponse,makeRequest,testFullServerPath,testMultipleRPCs,testPayloadSize,makeContext,main"
HttpServer,lang\java\ipc\src\main\java\org\apache\avro\ipc\HttpServer.java,org.apache.avro.ipc,"HttpServer,HttpServer,HttpServer,HttpServer,HttpServer,HttpServer,addConnector,getPort,close,start,join"
HttpTransceiver,lang\java\ipc\src\main\java\org\apache\avro\ipc\HttpTransceiver.java,org.apache.avro.ipc,"HttpTransceiver,HttpTransceiver,setTimeout,getRemoteName,readBuffers,writeBuffers,getLength,readBuffers,writeBuffers,writeLength"
GenericRequestor,lang\java\ipc\src\main\java\org\apache\avro\ipc\generic\GenericRequestor.java,org.apache.avro.ipc.generic,"GenericRequestor,GenericRequestor,getGenericData,request,request,writeRequest,readResponse,readError"
StatsServlet,lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\StatsServlet.java,org.apache.avro.ipc.stats,"StatsServlet,escapeStringArray,doGet,writeStats,renderActiveRpc,renderMethod,formatMillis"
StatsPlugin,lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\StatsPlugin.java,org.apache.avro.ipc.stats,"StatsPlugin,StatsPlugin,getPayloadSize,serverReceiveRequest,serverSendResponse,clientSendRequest,clientReceiveResponse,publish,createNewFloatHistogram,createNewIntegerHistogram,nanosToMillis"
StatsServer,lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\StatsServer.java,org.apache.avro.ipc.stats,"StatsServer,stop"
FakeTicks,lang\java\ipc\src\test\java\org\apache\avro\ipc\stats\FakeTicks.java,org.apache.avro.ipc.stats,"ticks,passTime"
BinaryDecoder,lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,org.apache.avro.io,"getBuf,getPos,getLimit,setBuf,clearBuf,BinaryDecoder,BinaryDecoder,BinaryDecoder,configure,configure,configureSource,readNull,readBoolean,readInt,readLong,innerLongDecode,readFloat,readDouble,readString,readString,skipString,readBytes,skipBytes,readFixed,skipFixed,readEnum,doSkipBytes,doReadBytes,doReadItemCount,doSkipItems,readArrayStart,arrayNext,skipArray,readMapStart,mapNext,skipMap,readIndex,isEnd,ensureBounds,inputStream"
ByteBufferInputStream,lang\java\avro\src\main\java\org\apache\avro\util\ByteBufferInputStream.java,org.apache.avro.util,"ByteBufferInputStream,read,read,readBuffer,getBuffer"
ByteBufferOutputStream,lang\java\avro\src\main\java\org\apache\avro\util\ByteBufferOutputStream.java,org.apache.avro.util,"ByteBufferOutputStream,getBufferList,prepend,append,reset,write,write,write,writeBuffer"
TestBinaryDecoder,lang\java\avro\src\test\java\org\apache\avro\io\TestBinaryDecoder.java,org.apache.avro.io,"TestBinaryDecoder,data,newDecoderWithNoData,newDecoder,newDecoder,newDecoder,testEOFBoolean,testEOFInt,testEOFLong,testEOFFloat,testEOFDouble,testEOFBytes,testEOFString,testEOFFixed,testEOFEnum,testReuse,generateData,testDecodeFromSources,testInputStreamProxy,testInputStreamProxyDetached,testInputStreamPartiallyUsed,validateInputStreamReads,validateInputStreamSkips,testBadIntEncoding,testBadLongEncoding,testBadLengthEncoding,testIntTooShort,testLongTooShort,testFloatTooShort,testDoubleTooShort,testSkipping,skipGenerated,testEOF"
DirectBinaryDecoder,lang\java\avro\src\main\java\org\apache\avro\io\DirectBinaryDecoder.java,org.apache.avro.io,"DirectBinaryDecoder,configure,readBoolean,readInt,readLong,readFloat,readDouble,readBytes,doSkipBytes,doReadBytes,inputStream,isEnd"
TestProtocolHttp,lang\java\ipc\src\test\java\org\apache\avro\TestProtocolHttp.java,org.apache.avro,"createServer,createTransceiver,getExpectedHandshakeCount,testTimeout,testStatelessOneway"
BlockDescriptor,lang\java\trevni\core\src\main\java\org\apache\trevni\BlockDescriptor.java,org.apache.trevni,"BlockDescriptor,BlockDescriptor,writeTo,read"
OutputBuffer,lang\java\trevni\core\src\main\java\org\apache\trevni\OutputBuffer.java,org.apache.trevni,"OutputBuffer,isFull,asByteBuffer,writeValue,writeBoolean,writeLength,writeString,writeBytes,writeBytes,writeBytes,writeFloat,writeDouble,writeFixed32,writeFixed64,writeInt,writeLong,ensure,size,size,size,size,size,size,utf8Length"
TestSchemaBuilder,lang\java\avro\src\test\java\org\apache\avro\TestSchemaBuilder.java,org.apache.avro,"testRecord,testDoc,testProps,testNamespaces,testMissingRecordName,testBoolean,testInt,testLong,testFloat,testDuble,testString,testBytes,testNull,primitive,testRecursiveRecord,testEnum,testFixed,testArray,testMap,testUnionAndNullable,testFields,testFieldShortcuts,testNames,checkField,testNamesFailRedefined,testNamesFailAbsent,testNameReserved,testFieldTypesAndDefaultValues,testBadDefault,testUnionFieldBuild,testDefaults"
GenericRecordBuilder,lang\java\avro\src\main\java\org\apache\avro\generic\GenericRecordBuilder.java,org.apache.avro.generic,"GenericRecordBuilder,GenericRecordBuilder,GenericRecordBuilder,get,get,get,set,set,set,set,has,has,has,clear,clear,clear,build,getWithDefault,hashCode,equals"
SchemaBuilder,lang\java\avro\src\main\java\org\apache\avro\SchemaBuilder.java,org.apache.avro,"SchemaBuilder,builder,builder,record,enumeration,fixed,array,map,unionOf,nullable,checkRequired,toJsonNode"
SchemaBuilderException,lang\java\avro\src\main\java\org\apache\avro\SchemaBuilderException.java,org.apache.avro,"SchemaBuilderException,SchemaBuilderException"
ValidateLatest,lang\java\avro\src\main\java\org\apache\avro\ValidateLatest.java,org.apache.avro,"ValidateLatest,validate"
ValidatingEncoder,lang\java\avro\src\main\java\org\apache\avro\io\ValidatingEncoder.java,org.apache.avro.io,"ValidatingEncoder,ValidatingEncoder,flush,configure,writeNull,writeBoolean,writeInt,writeLong,writeFloat,writeDouble,writeString,writeString,writeString,writeBytes,writeBytes,writeFixed,writeEnum,writeArrayStart,writeArrayEnd,writeMapStart,writeMapEnd,setItemCount,startItem,writeIndex,doAction"
BufferedBinaryEncoder,lang\java\avro\src\main\java\org\apache\avro\io\BufferedBinaryEncoder.java,org.apache.avro.io,"BufferedBinaryEncoder,configure,flush,flushBuffer,ensureBounds,writeBoolean,writeInt,writeLong,writeFloat,writeDouble,writeFixed,writeFixed,writeZero,writeByte,bytesBuffered"
BlockingBinaryEncoder,lang\java\avro\src\main\java\org\apache\avro\io\BlockingBinaryEncoder.java,org.apache.avro.io,"check,BlockingBinaryEncoder,expandStack,configure,flush,writeBoolean,writeInt,writeLong,writeFloat,writeDouble,writeFixed,writeZero,writeArrayStart,setItemCount,startItem,writeArrayEnd,writeMapStart,writeMapEnd,writeIndex,bytesBuffered,endBlockedValue,finishOverflow,ensureBounds,doWriteBytes,write,compact"
WordCountTask,lang\java\mapred\src\test\java\org\apache\avro\mapred\tether\WordCountTask.java,org.apache.avro.mapred.tether,"map,reduce,reduceFlush,main"
TetherTask,lang\java\mapred\src\test\java\org\apache\avro\mapred\tether\TetherTask.java,org.apache.avro.mapred.tether,"open,configure,partitions,partitions,input,complete,map,reduce,reduceFlush,status,count,fail,close"
TetherTaskRunner,lang\java\mapred\src\test\java\org\apache\avro\mapred\tether\TetherTaskRunner.java,org.apache.avro.mapred.tether,"TetherTaskRunner,configure,input,partitions,abort,complete,join,close"
TrevniMetadataTool,lang\java\tools\src\main\java\org\apache\avro\tool\TrevniMetadataTool.java,org.apache.avro.tool,"getName,getShortDescription,run,dump,dump"
ColumnOutputBuffer,lang\java\trevni\core\src\main\java\org\apache\trevni\ColumnOutputBuffer.java,org.apache.trevni,"ColumnOutputBuffer,getMeta,getBuffer,startRow,writeLength,writeValue,endRow,flushBuffer,size,writeTo"
Checksum,lang\java\trevni\core\src\main\java\org\apache\trevni\Checksum.java,org.apache.trevni,"get,size,compute"
TetherInputFormat,lang\java\mapred\src\main\java\org\apache\avro\mapred\tether\TetherInputFormat.java,org.apache.avro.mapred.tether,"listStatus,getRecordReader"
AvroInputFormat,lang\java\mapred\src\main\java\org\apache\avro\mapred\AvroInputFormat.java,org.apache.avro.mapred,"listStatus,getRecordReader"
AvroOutputFormat,lang\java\mapred\src\main\java\org\apache\avro\mapred\AvroOutputFormat.java,org.apache.avro.mapred,"setDeflateLevel,setSyncInterval,configureDataFileWriter,getCodecFactory,getRecordWriter"
TetherRecordReader,lang\java\mapred\src\main\java\org\apache\avro\mapred\tether\TetherRecordReader.java,org.apache.avro.mapred.tether,"TetherRecordReader,getSchema,createKey,createValue,next,getProgress,getPos,close"
TestGenericData,lang\java\avro\src\test\java\org\apache\avro\generic\TestGenericData.java,org.apache.avro.generic,"testrecordConstructorNullSchema,testrecordConstructorWrongSchema,testArrayConstructorNullSchema,testArrayConstructorWrongSchema,testRecordCreateEmptySchema,testGetEmptySchemaFields,testGetEmptySchemaField,testRecordPutInvalidField,testHashCode,testEquals,recordSchema,testEquals2,testRecordGetFieldDoesntExist,testArrayReversal,testArrayListInterface,testArrayAddAtLocation,testArrayRemove,testArraySet,testToStringIsJson,testToStringEscapesControlCharsInBytes,testToStringFixed,testToStringDoesNotEscapeForwardSlash,testToStringNanInfinity,testCompare,testEnumCompare,testByteBufferDeepCopy,testValidateNullableEnum,validateRequiresGenericSymbolForEnumSchema,testValidateUnion"
BinaryData,lang\java\avro\src\main\java\org\apache\avro\io\BinaryData.java,org.apache.avro.io,"BinaryData,compare,compare,compare,compareBytes,hashCode,hashCode,hashBytes,skipLong,encodeBoolean,encodeInt,encodeLong,encodeFloat,encodeDouble"
TestShredder,lang\java\trevni\avro\src\test\java\org\apache\trevni\avro\TestShredder.java,org.apache.trevni.avro,"testPrimitives,testSimpleRecord,testDefaultValue,testNestedRecord,testNamedRecord,testSimpleArray,testArray,testSimpleUnion,testSimpleOptional,testUnion,testNestedArray,testNestedUnion,testUnionInArray,testArrayInUnion,testSimpleMap,testMap,check,checkWrite,checkRead"
AvroColumnator,lang\java\trevni\avro\src\main\java\org\apache\trevni\avro\AvroColumnator.java,org.apache.trevni.avro,"AvroColumnator,getColumns,getArrayWidths,columnize,p,p,addColumn,addArrayColumn,isSimple,simpleValueType"
TimeConversions,lang\java\avro\src\main\java\org\apache\avro\data\TimeConversions.java,org.apache.avro.data,
Conversion,lang\java\avro\src\main\java\org\apache\avro\Conversion.java,org.apache.avro,"getConvertedType,getLogicalTypeName,getRecommendedSchema,fromBoolean,fromInt,fromLong,fromFloat,fromDouble,fromCharSequence,fromEnumSymbol,fromFixed,fromBytes,fromArray,fromMap,fromRecord,toBoolean,toInt,toLong,toFloat,toDouble,toCharSequence,toEnumSymbol,toFixed,toBytes,toArray,toMap,toRecord"
AvroKeyValueOutputFormat,lang\java\mapred\src\main\java\org\apache\avro\mapreduce\AvroKeyValueOutputFormat.java,org.apache.avro.mapreduce,getRecordWriter
AvroDatumConverter,lang\java\mapred\src\main\java\org\apache\avro\hadoop\io\AvroDatumConverter.java,org.apache.avro.hadoop.io,"convert,getWriterSchema"
AvroDatumConverterFactory,lang\java\mapred\src\main\java\org\apache\avro\hadoop\io\AvroDatumConverterFactory.java,org.apache.avro.hadoop.io,"AvroDatumConverterFactory,create"
AvroOutputFormatBase,lang\java\mapred\src\main\java\org\apache\avro\mapreduce\AvroOutputFormatBase.java,org.apache.avro.mapreduce,"getCompressionCodec,getAvroFileOutputStream,getSyncInterval"
AvroKeyValueRecordWriter,lang\java\mapred\src\main\java\org\apache\avro\mapreduce\AvroKeyValueRecordWriter.java,org.apache.avro.mapreduce,"AvroKeyValueRecordWriter,AvroKeyValueRecordWriter,getWriterSchema,write,close,sync"
AvroMultipleOutputs,lang\java\mapred\src\main\java\org\apache\avro\mapred\AvroMultipleOutputs.java,org.apache.avro.mapred,"checkNamedOutput,checkTokenName,checkNamedOutputName,getNamedOutputsList,isMultiNamedOutput,getNamedOutputFormatClass,addNamedOutput,addMultiNamedOutput,addNamedOutput,setCountersEnabled,getCountersEnabled,AvroMultipleOutputs,getNamedOutputs,getRecordWriter,collect,collect,collect,getCollector,getCollector,getCollector,getCollector,getCollector,close"
JacksonUtils,lang\java\avro\src\main\java\org\apache\avro\util\internal\JacksonUtils.java,org.apache.avro.util.internal,"JacksonUtils,toJsonNode,toJson,toObject,toObject"
SpecificCompilerTool,lang\java\tools\src\main\java\org\apache\avro\tool\SpecificCompilerTool.java,org.apache.avro.tool,"run,getName,getShortDescription,determineInputs"
SpecificCompiler,lang\java\compiler\src\main\java\org\apache\avro\compiler\specific\SpecificCompiler.java,org.apache.avro.compiler.specific,"isCreateAllArgsConstructor,SpecificCompiler,SpecificCompiler,SpecificCompiler,setTemplateDir,deprecatedFields,publicFields,privateFields,setFieldVisibility,isCreateSetters,setCreateSetters,initializeVelocity,compileProtocol,compileProtocol,compileSchema,compileSchema,enqueue,compile,compileToDestination,renderTemplate,compileInterface,makePath,calcAllArgConstructorParameterUnits,validateRecordForCompilation,compile,setStringType,addStringType,addStringType,addStringType,getStringType,javaType,javaUnbox,hasLogicalTypeField,conversionInstance,javaAnnotations,javaSplit,javaEscape,escapeForJavadoc,nullToEmpty,mangle,mangle,mangle,mangle,fingerprint64,generateGetMethod,generateSetMethod,generateHasMethod,generateClearMethod,hasBuilder,generateGetBuilderMethod,generateSetBuilderMethod,generateHasBuilderMethod,generateMethodName,isUnboxedJavaTypeNullable,main,setOutputCharacterEncoding"
TestSpecificCompiler,lang\java\compiler\src\test\java\org\apache\avro\compiler\specific\TestSpecificCompiler.java,org.apache.avro.compiler.specific,"setUp,tearDow,assertCompilesWithJavaCompiler,createSampleRecordSchema,createCompiler,testCanReadTemplateFilesOnTheFilesystem,testPublicFieldVisibility,testCreateAllArgsConstructor,testMaxValidParameterCounts,testInvalidParameterCounts,testMaxParameterCounts,testCalcAllArgConstructorParameterUnitsFailure,testPublicDeprecatedFieldVisibility,testPrivateFieldVisibility,testSettersCreatedByDefault,testSettersNotCreatedWhenOptionTurnedOff,testSettingOutputCharacterEncoding,testLogicalTypes,testLogicalTypesWithMultipleFields"
AvroTestUtil,lang\java\avro\src\test\java\org\apache\avro\AvroTestUtil.java,org.apache.avro,"AvroTestUtil,tempFile,tempDirectory"
LogicalTypes,lang\java\avro\src\main\java\org\apache\avro\LogicalTypes.java,org.apache.avro,"register,fromSchema,fromSchemaIgnoreInvalid,fromSchemaImpl,decimal,decimal,uuid,date,timeMillis,timeMicros,timestampMillis,timestampMicros"
IdlToSchemataTool,lang\java\tools\src\main\java\org\apache\avro\tool\IdlToSchemataTool.java,org.apache.avro.tool,"run,isRequestingHelp,getOutputDirectory,print,getName,getShortDescription"
