method,pattern,space
org.apache.pdfbox.pdmodel.font.PDFont.hashCode(),FreqExec,"org.apache.pdfbox.pdmodel.font.PDFont.hashCode(); java.util.HashMap.get(Object); java.util.HashMap.put(Object, Object); java.util.HashSet.add(Object)"
org.apache.pdfbox.io.RandomAccessBuffer.length(),FreqExec,"org.apache.pdfbox.io.RandomAccessBuffer.length(); org.apache.pdfbox.io.TestRandomAccessBuffer.testPDFBOX2969(); org.apache.pdfbox.io.RandomAccessBuffer.available(); org.apache.pdfbox.pdfparser.PDFParser.PDFParser(RandomAccessRead, String, InputStream, String, ScratchFile); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test28(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test33(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test35(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test10(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test11(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test15(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test06(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test48(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test43(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test22(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test39()"
org.apache.pdfbox.examples.pdmodel.CreateGradientShadingPDF.create(String),HotCallee,"org.apache.pdfbox.examples.pdmodel.CreateGradientShadingPDF.create(String); org.apache.pdfbox.rendering.PDFRenderer.renderImageWithDPI(int, float); org.apache.pdfbox.cos.COSNumber.get(String)"
"org.apache.pdfbox.pdmodel.PDResources.getColorSpace(COSName, boolean)",FreqExec,"org.apache.pdfbox.pdmodel.PDResources.getColorSpace(COSName, boolean); org.apache.pdfbox.pdmodel.PDResources.getColorSpace(COSName); org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.create(COSBase, PDResources, boolean)"
org.apache.pdfbox.pdmodel.font.PDType1Font.codeToName(int),FreqExec,org.apache.pdfbox.pdmodel.font.PDType1Font.codeToName(int); org.apache.pdfbox.pdmodel.font.PDType1Font.getWidthFromFont(int)
org.apache.pdfbox.pdfparser.BaseParser.parseCOSString(),FreqExec,org.apache.pdfbox.pdfparser.BaseParser.parseCOSString(); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(); org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSString()
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject.PDExportFormatAttributeObject(String),FreqExec,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject.PDExportFormatAttributeObject(String); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test00(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test46(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test50(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test53(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test20(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test22(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test42(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test05(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test04(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test37(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test25(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test19(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test23(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test22(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test21(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test16(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test33(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test38(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test45(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test24(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test35(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test48(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test52(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test27(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test44(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test10(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test49(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test34(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test02(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test12(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test02(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test29(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test05(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test01(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test06(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test32(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test04(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test27(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test28(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test03(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test35(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test33(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test30(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject_ESTest.test31()
org.apache.pdfbox.pdmodel.font.PDType1CFont.getBoundingBox(),FreqExec,"org.apache.pdfbox.pdmodel.font.PDType1CFont.getBoundingBox(); org.apache.pdfbox.text.PDFTextStreamEngine.showGlyph(Matrix, PDFont, int, String, Vector)"
org.apache.pdfbox.text.PDFTextStripper.normalize(List<LineItem>),FreqExec,org.apache.pdfbox.text.PDFTextStripper.normalize(List<LineItem>); org.apache.pdfbox.text.PDFTextStripper.writePage()
"org.apache.pdfbox.cos.COSInputStream.COSInputStream(InputStream, List<DecodeResult>)",FreqExec,"org.apache.pdfbox.cos.COSInputStream.COSInputStream(InputStream, List<DecodeResult>); org.apache.pdfbox.cos.COSInputStream.create(List<Filter>, COSDictionary, InputStream, ScratchFile)"
org.apache.pdfbox.text.PDFTextStripper.writePage(),HotExec,org.apache.pdfbox.text.PDFTextStripper.writePage(); org.apache.pdfbox.text.PDFTextStripper.processPage(PDPage)
org.apache.pdfbox.rendering.TTFGlyph2D.getGIDForCharacterCode(int),FreqExec,org.apache.pdfbox.rendering.TTFGlyph2D.getGIDForCharacterCode(int); org.apache.pdfbox.rendering.TTFGlyph2D.getPathForCharacterCode(int)
org.apache.pdfbox.util.filetypedetector.FileTypeDetector.detectFileType(BufferedInputStream),FreqExec,"org.apache.pdfbox.util.filetypedetector.FileTypeDetector.detectFileType(BufferedInputStream); org.apache.pdfbox.tools.imageio.TestImageIOUtils.checkFileTypeByContent(String, FileType); org.apache.pdfbox.util.filetypedetector.FileTypeDetector_ESTest.test0()"
org.apache.pdfbox.pdfparser.BaseParser.checkForMissingCloseParen(int),FreqExec,org.apache.pdfbox.pdfparser.BaseParser.checkForMissingCloseParen(int); org.apache.pdfbox.pdfparser.BaseParser.parseCOSString()
org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState.getStrokingJavaComposite(),FreqExec,org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState.getStrokingJavaComposite(); org.apache.pdfbox.rendering.PageDrawer.strokePath()
"org.apache.pdfbox.filter.ccitt.TIFFFaxDecoder.setToBlack(byte[], int, int, int)",FreqExec,"org.apache.pdfbox.filter.ccitt.TIFFFaxDecoder.setToBlack(byte[], int, int, int); org.apache.pdfbox.filter.ccitt.TIFFFaxDecoder.decodeT6(byte[], byte[], int, int, long, boolean)"
"org.apache.pdfbox.cos.COSDictionary.getInt(COSName, COSName, int)",FreqExec,"org.apache.pdfbox.cos.COSDictionary.getInt(COSName, COSName, int); org.apache.pdfbox.cos.COSDictionary.getInt(COSName, int); org.apache.pdfbox.cos.COSDictionary.getInt(COSName, COSName); org.apache.pdfbox.filter.CCITTFaxFilter.decode(InputStream, OutputStream, COSDictionary, int); org.apache.pdfbox.pdmodel.graphics.image.PDInlineImage.getWidth(); org.apache.pdfbox.pdmodel.graphics.image.PDInlineImage.getHeight(); org.apache.pdfbox.pdmodel.graphics.image.PDInlineImage.getBitsPerComponent()"
org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequenceBuilder.token(CharSequence),FreqExec,org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequenceBuilder.token(CharSequence); org.apache.pdfbox.pdmodel.common.function.type4.Parser$Tokenizer.scanToken()
org.apache.pdfbox.pdfparser.BaseParser.getObjectFromPool(COSObjectKey),FreqExec,org.apache.pdfbox.pdfparser.BaseParser.getObjectFromPool(COSObjectKey); org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue()
org.apache.pdfbox.pdmodel.font.PDType1Font.getPath(String),FreqExec,org.apache.pdfbox.pdmodel.font.PDType1Font.getPath(String); org.apache.pdfbox.rendering.Type1Glyph2D.getPathForCharacterCode(int)
"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptString(COSString, long, int)",FreqExec,"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptString(COSString, long, int); org.apache.pdfbox.pdfwriter.COSWriter.visitFromString(COSString); org.apache.pdfbox.pdmodel.encryption.SecurityHandler_ESTest.test14()"
org.apache.pdfbox.pdmodel.font.PDType1Font.getFontMatrix(),FreqExec,"org.apache.pdfbox.pdmodel.font.PDType1Font.getFontMatrix(); org.apache.pdfbox.pdmodel.font.PDType1Font.PDType1Font(COSDictionary); org.apache.pdfbox.rendering.PageDrawer.showFontGlyph(Matrix, PDFont, int, String, Vector)"
org.apache.pdfbox.cos.COSFloat.accept(ICOSVisitor),FreqExec,org.apache.pdfbox.cos.COSFloat.accept(ICOSVisitor); org.apache.pdfbox.pdfwriter.COSWriter.visitFromArray(COSArray); org.apache.pdfbox.pdfwriter.COSWriter.visitFromDictionary(COSDictionary); org.apache.pdfbox.cos.TestCOSFloat$AcceptTester.runTest(float); org.apache.pdfbox.cos.COSFloat_ESTest.test24()
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.PDStandardAttributeObject(COSDictionary),FreqExec,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.PDStandardAttributeObject(COSDictionary); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.PDLayoutAttributeObject(COSDictionary); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDPrintFieldAttributeObject.PDPrintFieldAttributeObject(COSDictionary); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDTableAttributeObject.PDTableAttributeObject(COSDictionary); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDListAttributeObject.PDListAttributeObject(COSDictionary)
org.apache.pdfbox.cos.COSDictionary.containsKey(COSName),FreqExec,"org.apache.pdfbox.cos.COSDictionary.containsKey(COSName); org.apache.pdfbox.pdfparser.COSParser.parseXref(long); org.apache.pdfbox.pdfparser.PDFParser.initialParse(); org.apache.pdfbox.pdmodel.font.PDFont.getWidth(int); org.apache.pdfbox.pdmodel.PDPageTree.isPageTreeNode(COSDictionary); org.apache.pdfbox.pdmodel.font.encoding.DictionaryEncoding.DictionaryEncoding(COSDictionary, boolean, Encoding); org.apache.pdfbox.pdmodel.font.PDSimpleFont.readEncoding(); org.apache.pdfbox.pdmodel.font.PDFontFactory.createFont(COSDictionary); org.apache.pdfbox.pdmodel.interactive.form.PDField.getInheritableAttribute(COSName); org.apache.pdfbox.cos.COSDictionary.containsKey(String); org.apache.pdfbox.preflight.process.StreamValidationProcess.checkDictionaryEntries(PreflightContext, COSStream)"
org.apache.pdfbox.pdmodel.graphics.color.PDColor.getComponents(),FreqExec,org.apache.pdfbox.pdmodel.graphics.color.PDColor.getComponents(); org.apache.pdfbox.rendering.PageDrawer.getPaint(PDColor)
org.apache.pdfbox.pdmodel.common.PDRectangle.getLowerLeftX(),FreqExec,"org.apache.pdfbox.pdmodel.common.PDRectangle.getLowerLeftX(); org.apache.pdfbox.pdmodel.common.PDRectangle.transform(Matrix); org.apache.pdfbox.pdmodel.common.PDRectangle.getWidth(); org.apache.pdfbox.contentstream.PDFStreamEngine.processAnnotation(PDAnnotation, PDAppearanceStream); org.apache.pdfbox.pdmodel.PDPage.clipToMediaBox(PDRectangle); org.apache.pdfbox.pdmodel.common.PDRectangle.toGeneralPath(); org.apache.pdfbox.rendering.PageDrawer.drawPage(Graphics, PDRectangle); org.apache.pdfbox.pdmodel.common.PDRectangle.contains(float, float); org.apache.pdfbox.text.PDFTextStripper.processTextPosition(TextPosition); org.apache.pdfbox.pdmodel.font.PDType1Font.generateBoundingBox(); org.apache.pdfbox.text.PDFTextStreamEngine.showGlyph(Matrix, PDFont, int, String, Vector); org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.generateBoundingBox(); org.apache.pdfbox.text.PDFTextStreamEngine.processPage(PDPage); org.apache.pdfbox.text.PDFTextStripper.fillBeadRectangles(PDPage); org.apache.pdfbox.pdmodel.interactive.form.AppearanceGeneratorHelper.applyPadding(PDRectangle, float); org.apache.pdfbox.pdmodel.interactive.form.AppearanceGeneratorHelper.insertGeneratedAppearance(PDAnnotationWidget, PDAppearanceStream, OutputStream)"
org.apache.pdfbox.cos.COSOutputStream.close(),FreqExec,org.apache.pdfbox.cos.COSOutputStream.close(); java.io.FilterOutputStream.close()
org.apache.pdfbox.filter.ASCII85InputStream.read(),FreqExec,"org.apache.pdfbox.filter.ASCII85InputStream.read(); org.apache.pdfbox.filter.ASCII85InputStream.read(byte[], int, int); org.apache.pdfbox.filter.ASCII85InputStream_ESTest.test04()"
"org.apache.pdfbox.contentstream.operator.state.SetLineJoinStyle.process(Operator, List<COSBase>)",FreqExec,"org.apache.pdfbox.contentstream.operator.state.SetLineJoinStyle.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.state.SetLineJoinStyle_ESTest.test0()"
org.apache.pdfbox.rendering.PageDrawer.fillPath(int),FreqExec,"org.apache.pdfbox.rendering.PageDrawer.fillPath(int); org.apache.pdfbox.contentstream.operator.graphics.FillNonZeroRule.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.graphics.FillEvenOddRule.process(Operator, List<COSBase>)"
org.apache.pdfbox.pdmodel.font.PDType1Font.readEncodingFromFont(),FreqExec,org.apache.pdfbox.pdmodel.font.PDType1Font.readEncodingFromFont(); org.apache.pdfbox.pdmodel.font.PDSimpleFont.readEncoding()
org.apache.pdfbox.cos.COSName.equals(Object),FreqExec,"org.apache.pdfbox.cos.COSName.equals(Object); org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptDictionary(COSDictionary, long, long); org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptStream(COSStream, long, long); org.apache.pdfbox.cos.COSDocument.getObjectByType(COSName); org.apache.pdfbox.pdfwriter.COSWriter.doWriteObject(COSBase); org.apache.pdfbox.pdmodel.font.encoding.Encoding.getInstance(COSName); org.apache.pdfbox.pdmodel.font.PDFontFactory.createFont(COSDictionary); org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.create(COSBase, PDResources, boolean); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.copyIntoGraphicsState(PDGraphicsState); org.apache.pdfbox.pdmodel.PDPageTree.sanitizeType(COSDictionary); org.apache.pdfbox.pdmodel.PDPageTree.PDPageTree(COSDictionary, PDDocument); org.apache.pdfbox.pdfparser.COSParser.getLength(COSBase, COSName); org.apache.pdfbox.pdmodel.font.PDFontFactory.createDescendantFont(COSDictionary, PDType0Font); org.apache.pdfbox.pdfparser.PDFXRefStream.getStream(); org.apache.pdfbox.pdfparser.PDFXRefStream.addTrailerInfo(COSDictionary); java.util.ArrayList.contains(Object); org.apache.pdfbox.pdmodel.graphics.image.PDInlineImage.toLongName(COSBase); org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.getParent()"
"org.apache.pdfbox.rendering.PageDrawer.drawGlyph2D(Glyph2D, PDFont, int, Vector, AffineTransform)",HotCyclic,"org.apache.pdfbox.contentstream.PDFStreamEngine.processStreamOperators(PDContentStream); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.text.ShowText.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.showTextString(byte[]); org.apache.pdfbox.contentstream.PDFStreamEngine.showText(byte[]); org.apache.pdfbox.contentstream.PDFStreamEngine.showGlyph(Matrix, PDFont, int, String, Vector); org.apache.pdfbox.rendering.PageDrawer.showFontGlyph(Matrix, PDFont, int, String, Vector); org.apache.pdfbox.rendering.PageDrawer.drawGlyph2D(Glyph2D, PDFont, int, Vector, AffineTransform); org.apache.pdfbox.rendering.PageDrawer.getNonStrokingPaint(); org.apache.pdfbox.rendering.PageDrawer.getPaint(PDColor); org.apache.pdfbox.rendering.TilingPaint.TilingPaint(PageDrawer, PDTilingPattern, AffineTransform); org.apache.pdfbox.rendering.TilingPaint.getImage(PDColorSpace, PDColor, AffineTransform); org.apache.pdfbox.rendering.PageDrawer.drawTilingPattern(Graphics2D, PDTilingPattern, PDColorSpace, PDColor, Matrix); org.apache.pdfbox.contentstream.PDFStreamEngine.processTilingPattern(PDTilingPattern, PDColor, PDColorSpace, Matrix)"
"org.apache.pdfbox.rendering.PageDrawer.drawGlyph2D(Glyph2D, PDFont, int, Vector, AffineTransform)",FreqExec,"org.apache.pdfbox.rendering.PageDrawer.drawGlyph2D(Glyph2D, PDFont, int, Vector, AffineTransform); org.apache.pdfbox.rendering.PageDrawer.showFontGlyph(Matrix, PDFont, int, String, Vector)"
org.apache.pdfbox.filter.ccitt.TIFFFaxDecoder.decodeBlackCodeWord(),FreqExec,"org.apache.pdfbox.filter.ccitt.TIFFFaxDecoder.decodeBlackCodeWord(); org.apache.pdfbox.filter.ccitt.TIFFFaxDecoder.decodeT6(byte[], byte[], int, int, long, boolean)"
"org.apache.pdfbox.pdmodel.font.PDCIDFontType2Embedder.buildToUnicodeCMap(Map<Integer, Integer>)",HotCallee,"org.apache.pdfbox.pdmodel.font.PDCIDFontType2Embedder.buildToUnicodeCMap(Map<Integer, Integer>); org.apache.pdfbox.pdmodel.font.ToUnicodeWriter.writeTo(OutputStream)"
org.apache.pdfbox.pdfparser.COSParser.getObjectId(COSObject),FreqExec,"org.apache.pdfbox.pdfparser.COSParser.getObjectId(COSObject); org.apache.pdfbox.pdfparser.COSParser.addNewToList(Queue<COSBase>, COSBase, Set<Long>); org.apache.pdfbox.pdfparser.COSParser.parseDictObjects(COSDictionary, COSName...)"
"org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte[], OutputStream)",FreqExec,"org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte[], OutputStream); org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptDataRC4(byte[], byte[], OutputStream); org.apache.pdfbox.pdmodel.encryption.RC4Cipher_ESTest.test01(); org.apache.pdfbox.pdmodel.encryption.RC4Cipher_ESTest.test09(); org.apache.pdfbox.pdmodel.encryption.RC4Cipher_ESTest.test08()"
org.apache.pdfbox.pdfwriter.COSWriter.doWriteBody(COSDocument),FreqExec,org.apache.pdfbox.pdfwriter.COSWriter.doWriteBody(COSDocument); org.apache.pdfbox.pdfwriter.COSWriter.visitFromDocument(COSDocument); org.apache.pdfbox.pdfwriter.COSWriter_ESTest.test07()
org.apache.pdfbox.io.ScratchFileBuffer.ensureAvailableBytesInPage(boolean),FreqExec,"org.apache.pdfbox.io.ScratchFileBuffer.ensureAvailableBytesInPage(boolean); org.apache.pdfbox.io.ScratchFileBuffer.write(int); org.apache.pdfbox.io.ScratchFileBuffer.read(byte[], int, int); org.apache.pdfbox.io.ScratchFileBuffer.write(byte[], int, int); org.apache.pdfbox.io.ScratchFileBuffer.read()"
org.apache.pdfbox.cos.COSNumber.get(String),FreqExec,org.apache.pdfbox.cos.COSNumber.get(String); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(); org.apache.pdfbox.examples.pdmodel.CreateGradientShadingPDF.create(String)
org.apache.pdfbox.cos.COSOutputStream.write(int),FreqExec,"org.apache.pdfbox.cos.COSOutputStream.write(int); java.io.FilterOutputStream.write(byte[], int, int); java.io.FilterOutputStream.write(int); java.io.FilterOutputStream.write(byte[])"
org.apache.pdfbox.cos.COSName.getPDFName(String),FreqExec,"org.apache.pdfbox.cos.COSName.getPDFName(String); org.apache.pdfbox.pdfparser.BaseParser.parseCOSName(); org.apache.pdfbox.cos.COSDictionary.addAll(COSDictionary); org.apache.pdfbox.cos.COSDictionary.setName(COSName, String); org.apache.pdfbox.pdmodel.PDDocument.PDDocument(MemoryUsageSetting); org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setFontName(String); org.apache.pdfbox.cos.COSDictionary.getInt(String); org.apache.pdfbox.cos.COSDictionary.getFloat(String, float); org.apache.pdfbox.pdmodel.PDResources.createKey(COSName, String); org.apache.pdfbox.pdmodel.graphics.color.PDDeviceColorSpace.getCOSObject(); org.apache.pdfbox.cos.COSDictionary.containsKey(String); org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String); org.apache.pdfbox.cos.COSDictionary.setFloat(String, float); org.apache.pdfbox.cos.COSDictionary.setName(String, String); org.apache.pdfbox.cos.COSArray.setName(int, String); org.apache.pdfbox.cos.COSDictionary.getString(String); org.apache.pdfbox.cos.COSDictionary.setInt(String, int); org.apache.pdfbox.cos.COSDictionary.setItem(String, COSBase); org.apache.pdfbox.cos.COSDictionary.getItem(String); org.apache.pdfbox.cos.COSDictionary.getNameAsString(String); org.apache.pdfbox.preflight.process.TrailerValidationProcess.getLinearizedDictionary(PDDocument); org.apache.pdfbox.cos.COSDictionary.setString(String, String); org.apache.pdfbox.cos.COSDictionary.getInt(String, int); org.apache.pdfbox.cos.COSDictionary.getNameAsString(String, String); org.apache.pdfbox.cos.COSDictionary.setItem(String, COSObjectable); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setArrayOfName(String, String[]); org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String[])"
org.apache.pdfbox.cos.COSFloat.COSFloat(float),FreqExec,"org.apache.pdfbox.cos.COSFloat.COSFloat(float); org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(COSArray); org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(float, float, float, float); org.apache.pdfbox.pdmodel.common.PDRectangle.setUpperRightX(float); org.apache.pdfbox.pdmodel.common.PDRectangle.setUpperRightY(float); org.apache.pdfbox.pdmodel.common.PDRectangle.setLowerLeftX(float); org.apache.pdfbox.pdmodel.common.PDRectangle.setLowerLeftY(float); org.apache.pdfbox.contentstream.operator.text.NextLine.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.text.MoveTextSetLeading.process(Operator, List<COSBase>); org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(BoundingBox); org.apache.pdfbox.cos.COSDictionary.setFloat(COSName, float); org.apache.pdfbox.pdmodel.graphics.form.PDFormXObject.setMatrix(AffineTransform); org.apache.pdfbox.cos.COSArray.setFloatArray(float[]); org.apache.pdfbox.cos.TestCOSFloat$1.runTest(float); org.apache.pdfbox.pdmodel.graphics.color.PDCIEDictionaryBasedColorSpace.getWhitepoint(); org.apache.pdfbox.pdmodel.graphics.color.PDLab.getDefaultRangeArray(); org.apache.pdfbox.pdmodel.common.PDRange.PDRange(); org.apache.pdfbox.cos.TestCOSFloat$HashCodeTester.runTest(float); org.apache.pdfbox.util.Matrix.toCOSArray(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.setFloatItem(COSName, Float); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setArrayOfNumber(String, float[])"
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getBaseFont(),FreqExec,org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getBaseFont(); org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getName(); org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.PDTrueTypeFont(COSDictionary)
org.apache.pdfbox.pdfparser.InputStreamSource.read(),FreqExec,"org.apache.pdfbox.pdfparser.InputStreamSource.read(); org.apache.pdfbox.pdfparser.BaseParser.skipSpaces(); org.apache.pdfbox.pdfparser.PDFStreamParser.readOperator(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSString(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSName(); org.apache.pdfbox.pdfparser.BaseParser.readExpectedChar(char); org.apache.pdfbox.pdfparser.BaseParser.parseCOSHexString(); org.apache.pdfbox.pdfparser.BaseParser.readString(); org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray(); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.readStringNumber(); org.apache.pdfbox.pdfparser.BaseParser.readExpectedString(char[], boolean); org.apache.pdfbox.pdfparser.BaseParser.readString(int); org.apache.pdfbox.pdfparser.BaseParser.readLine()"
org.apache.pdfbox.pdmodel.font.PDCIDFontType2.getBoundingBox(),FreqExec,org.apache.pdfbox.pdmodel.font.PDCIDFontType2.getBoundingBox(); org.apache.pdfbox.pdmodel.font.PDType0Font.getBoundingBox()
