method,Layer,Size,Depth,Width,LOC,Cyclomatic,FanIn,FanOut,Loop,Time,OwnTime,Count,N_Layer,N_Size,N_Depth,N_Width,N_LOC,N_Cyclomatic,N_FanIn,N_FanOut,N_Loop,N_Time,N_OwnTime,N_Count,score
"org.apache.ivy.core.resolve.ResolveEngine.resolveConflict(VisitNode, VisitNode, String, Collection)",15,362,15,48,110,20,7,38,2,6828,103,14678,0.2857142857142857,0.19640914036996734,0.40540540540540543,0.05962732919254658,0.6585365853658537,0.5757575757575758,0.021671826625386997,0.48717948717948717,0.18181818181818182,0.019982967066735736,0.015639234740358336,0.00855361848891707,0.1942397573557551
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.listTokenValues(Set, Map)",20,17,4,10,107,18,12,28,4,0,0,3,0.04761904761904767,0.008705114254624592,0.10810810810810811,0.012422360248447204,0.6402439024390244,0.5151515151515151,0.03715170278637771,0.358974358974359,0.36363636363636365,1e-13,1e-13,1.1655813161977338e-06,0.19151579288786766
org.apache.ivy.ant.IvyPostResolveTask.prepareAndCheck(),8,742,22,138,93,17,14,40,1,85870,0,141,0.6190476190476191,0.40315560391730143,0.5945945945945946,0.17142857142857143,0.5548780487804879,0.48484848484848486,0.043343653250773995,0.5128205128205128,0.09090909090909091,0.25130893116880454,1e-13,8.159069213384137e-05,0.18741094427482652
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printInfoTag(ModuleDescriptor, PrintWriter)",4,106,9,66,90,18,4,41,3,1092,38,768,0.8095238095238095,0.057127312295973884,0.24324324324324326,0.08198757763975155,0.5365853658536586,0.5151515151515151,0.01238390092879257,0.5256410256410257,0.2727272727272727,0.003195869952676541,0.005769814758578804,0.00044700043476183094,0.186716358424305
"org.apache.ivy.core.check.CheckEngine.check(URL, String)",4,38,7,22,74,16,9,29,6,482,0,3,0.8095238095238095,0.02013057671381937,0.1891891891891892,0.02732919254658385,0.43902439024390244,0.45454545454545453,0.02786377708978328,0.3717948717948718,0.5454545454545454,0.0014106312428480703,1e-13,1.1655813161977338e-06,0.18392984488749978
"org.apache.ivy.core.resolve.ResolveEngine.fetchDependencies(VisitNode, String, boolean)",15,522,21,109,54,14,7,34,3,248617,63,5016,0.2857142857142857,0.2834602829162133,0.5675675675675675,0.13540372670807455,0.3170731707317073,0.3939393939393939,0.021671826625386997,0.4358974358974359,0.2727272727272727,0.7276076923302047,0.009565745520801701,0.0029226951503658178,0.18336050306505838
org.apache.ivy.core.resolve.IvyNode.getArtifacts(String),4,264,27,67,63,14,9,35,6,2822,78,4465,0.8095238095238095,0.14309031556039173,0.7297297297297297,0.08322981366459627,0.3719512195121951,0.3939393939393939,0.02786377708978328,0.44871794871794873,0.5454545454545454,0.008258923998583516,0.011843303978135438,0.002601577497753342,0.1804629068513861
"org.apache.ivy.plugins.report.XmlReportWriter.ouputRevision(ConfigurationResolveReport, PrintWriter, List, IvyNode)",15,310,28,56,81,15,6,48,2,3610,89,1666,0.2857142857142857,0.16811751904243744,0.7567567567567568,0.06956521739130435,0.4817073170731707,0.42424242424242425,0.018575851393188854,0.6153846153846154,0.18181818181818182,0.010565101217181606,0.013513513513513514,0.0009703464457346135,0.17350894408731002
org.apache.ivy.ant.IvyDeliver.doExecute(),20,277,15,67,93,19,17,40,0,2916,0,77,0.04761904761904767,0.1501632208922742,0.40540540540540543,0.08322981366459627,0.5548780487804879,0.5454545454545454,0.05263157894736842,0.5128205128205128,1e-13,0.008534026357147248,1e-13,4.4292090015513884e-05,0.1668238147584782
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.findNames(Map, String)",20,16,3,10,86,19,9,24,3,899,0,11,0.04761904761904767,0.008161044613710556,0.08108108108108109,0.012422360248447204,0.5121951219512195,0.5454545454545454,0.02786377708978328,0.3076923076923077,0.2727272727272727,0.0026310321313701562,1e-13,5.827906580988669e-06,0.1666097041491791
"org.apache.ivy.core.publish.PublishEngine.publish(ModuleRevisionId, Collection, String, PublishOptions)",13,285,14,45,81,13,13,59,0,4108,0,64,0.38095238095238093,0.15451577801958652,0.3783783783783784,0.055900621118012424,0.4817073170731707,0.36363636363636365,0.04024767801857585,0.7564102564102564,1e-13,0.012022558393402227,1e-13,3.671581146022862e-05,0.16468743013440718
"org.apache.ivy.core.search.SearchEngine.findModuleRevisionIds(DependencyResolver, ModuleRevisionId, PatternMatcher)",20,199,15,43,77,15,4,36,3,1,0,2,0.04761904761904767,0.10772578890097932,0.40540540540540543,0.05341614906832298,0.4573170731707317,0.42424242424242425,0.01238390092879257,0.46153846153846156,0.2727272727272727,2.9266208357843783e-06,1e-13,5.827906580988669e-07,0.1628210030675455
"org.apache.ivy.core.resolve.ResolveEngine.doFetchDependencies(VisitNode, String)",15,461,12,93,46,13,4,24,4,247680,35,4802,0.2857142857142857,0.250272034820457,0.32432432432432434,0.115527950310559,0.2682926829268293,0.36363636363636365,0.01238390092879257,0.3076923076923077,0.36363636363636365,0.7248654486070748,0.005314303067112056,0.00279797794953266,0.1613669934640087
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.findResource(ResolvedResource[], ResourceMDParser, ModuleRevisionId, Date)",20,268,22,52,59,14,11,29,5,82,0,81,0.04761904761904767,0.14526659412404788,0.5945945945945946,0.06459627329192547,0.3475609756097561,0.3939393939393939,0.034055727554179564,0.3717948717948718,0.45454545454545453,0.000239982908534319,1e-13,4.662325264790935e-05,0.16019981777676323
org.apache.ivy.ant.IvyBuildNumber.doExecute(),20,260,15,43,84,16,8,34,2,573,0,28,0.04761904761904767,0.14091403699673558,0.40540540540540543,0.05341614906832298,0.5,0.45454545454545453,0.02476780185758514,0.4358974358974359,0.18181818181818182,0.0016769537389044488,1e-13,1.5735347768669406e-05,0.15974854450073486
"org.apache.ivy.plugins.resolver.BasicResolver.findResource(ResolvedResource[], ResourceMDParser, ModuleRevisionId, Date)",13,233,19,49,80,14,6,45,1,2219,12,410,0.38095238095238093,0.12622415669205658,0.5135135135135135,0.06086956521739131,0.47560975609756095,0.3939393939393939,0.018575851393188854,0.5769230769230769,0.09090909090909091,0.006494171634605536,0.0018220467658669906,0.00023836137916243659,0.1559812289272609
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.transformInstance(ModuleDescriptor, Namespace)",6,116,8,34,55,7,10,51,4,1368,3,1456,0.7142857142857143,0.06256800870511425,0.21621621621621623,0.0422360248447205,0.3231707317073171,0.18181818181818182,0.030959752321981424,0.6538461538461539,0.36363636363636365,0.0040036173033530294,0.00045551169146674765,0.0008479604075338514,0.155572054220917
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.downloadRepositoryResource(Resource, String, String, String, CacheResourceOptions, Repository)",20,280,15,37,78,10,10,42,0,277251,7,582,0.04761904761904767,0.15179542981501631,0.40540540540540543,0.04596273291925466,0.4634146341463415,0.2727272727272727,0.030959752321981424,0.5384615384615384,1e-13,0.8114085533420546,0.0010628606134224113,0.0003386013723554417,0.15259642926113737
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",20,226,11,43,61,13,17,35,2,167725,12,1227,0.04761904761904767,0.12241566920565833,0.2972972972972973,0.05341614906832298,0.3597560975609756,0.36363636363636365,0.05263157894736842,0.44871794871794873,0.18181818181818182,0.49086747968193484,0.0018220467658669906,0.0007145013468292108,0.1513618187841156
"org.apache.ivy.osgi.obr.xml.RequirementAdapter.parseCompareFilter(CompareFilter, boolean)",20,9,3,7,87,24,14,13,0,1558,67,136388,0.04761904761904767,0.004352557127312296,0.08108108108108109,0.008695652173913044,0.5182926829268293,0.696969696969697,0.043343653250773995,0.16666666666666666,1e-13,0.004559675262152061,0.010173094442757364,0.07948506948613017,0.14308373756954873
"org.apache.ivy.core.IvyPatternHelper.substitute(String, String, String, String, String, String, String, String, String, ArtifactOrigin, Map, Map)",1,21,4,12,42,18,28,15,2,40196,1827,109741,0.9523809523809523,0.01088139281828074,0.10810810810810811,0.014906832298136646,0.24390243902439024,0.5151515151515151,0.08668730650154799,0.19230769230769232,0.18181818181818182,0.11763845111518886,0.2774066201032493,0.06395544681976965,0.14276179001475162
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addDependency(Resource, PomDependencyData)",20,378,24,98,56,14,8,37,2,170,4,177,0.04761904761904767,0.20511425462459196,0.6486486486486487,0.12173913043478261,0.32926829268292684,0.3939393939393939,0.02476780185758514,0.47435897435897434,0.18181818181818182,0.0004975255420833443,0.0006073489219556636,0.00010257115582540057,0.14046673792688286
"org.apache.ivy.ant.IvyReport.genStyled(String[], File, String)",20,80,13,26,69,14,13,29,2,11806,0,22,0.04761904761904767,0.04298150163220892,0.35135135135135137,0.03229813664596273,0.40853658536585363,0.3939393939393939,0.04024767801857585,0.3717948717948718,0.18181818181818182,0.03455168558727037,1e-13,1.2238603820076205e-05,0.14031666869098475
"org.apache.ivy.util.url.ApacheURLLister.retrieveListing(URL, boolean, boolean)",4,19,5,9,64,18,10,29,1,4183,6,39,0.8095238095238095,0.009793253536452665,0.13513513513513514,0.011180124223602485,0.3780487804878049,0.5151515151515151,0.030959752321981424,0.3717948717948718,0.09090909090909091,0.012242054956086055,0.0009110233829334953,2.2146045007756942e-05,0.1392165020048739
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.doFindModuleInCache(ModuleRevisionId, CacheMetadataOptions, String)",13,383,18,87,88,13,8,33,0,25243,75,4605,0.38095238095238093,0.20783460282916214,0.4864864864864865,0.10807453416149068,0.524390243902439,0.36363636363636365,0.02476780185758514,0.4230769230769231,1e-13,0.07387668975770506,0.011387792286668691,0.0026831681898871833,0.13792349476396518
org.apache.ivy.osgi.core.ManifestParser.parseManifest(Manifest),1,427,25,77,67,10,28,27,3,117,3,160,0.9523809523809523,0.23177366702937977,0.6756756756756757,0.09565217391304348,0.39634146341463417,0.2727272727272727,0.08668730650154799,0.34615384615384615,0.2727272727272727,0.00034241463778677227,0.00045551169146674765,9.266371463771984e-05,0.13753628003653634
"org.apache.ivy.ant.IvyInfo.setProperties(ModuleDescriptor, ModuleRevisionId)",20,240,18,61,51,9,6,35,4,14,0,15,0.04761904761904767,0.13003264417845484,0.4864864864864865,0.07577639751552795,0.29878048780487804,0.24242424242424243,0.018575851393188854,0.44871794871794873,0.36363636363636365,4.0972691700981296e-05,1e-13,8.159069213384137e-06,0.13721500411875004
"org.apache.ivy.core.settings.XmlSettingsParser.startElement(String, String, String, Attributes)",20,175,6,50,52,19,8,28,1,78838,235,48801,0.04761904761904767,0.09466811751904244,0.16216216216216217,0.062111801242236024,0.3048780487804878,0.5454545454545454,0.02476780185758514,0.358974358974359,0.09090909090909091,0.2307289334515688,0.035681749164895235,0.028440184115224705,0.1370017540334776
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorWriter.printDependencies(ModuleDescriptor, PrintWriter, PomWriterOptions, int, boolean)",20,203,15,70,56,12,8,30,3,20,0,17,0.04761904761904767,0.10990206746463548,0.40540540540540543,0.08695652173913043,0.32926829268292684,0.3333333333333333,0.02476780185758514,0.38461538461538464,0.2727272727272727,5.8532416715687566e-05,1e-13,9.32465052958187e-06,0.1344730459865404
"org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.build(Resource, Map)",20,277,21,54,62,13,18,36,1,8,0,3,0.04761904761904767,0.1501632208922742,0.5675675675675675,0.0670807453416149,0.36585365853658536,0.36363636363636365,0.05572755417956656,0.46153846153846156,0.09090909090909091,2.3412966686275026e-05,1e-13,1.1655813161977338e-06,0.1337673653773021
"org.apache.ivy.Ivy.resolve(URL, ResolveOptions)",19,650,19,108,9,1,256,4,0,336993,0,604,0.09523809523809523,0.35310119695321,0.5135135135135135,0.1341614906832298,0.042682926829268296,1e-13,0.7925696594427245,0.05128205128205128,1e-13,0.986250735313485,1e-13,0.0003514227668336168,0.13370888334306774
org.apache.ivy.ant.IvyRetrieve.doExecute(),20,368,13,75,48,8,6,49,2,16406,0,49,0.04761904761904767,0.19967355821545157,0.35135135135135137,0.09316770186335403,0.2804878048780488,0.21212121212121213,0.018575851393188854,0.6282051282051282,0.18181818181818182,0.04801414143187851,1e-13,2.7973951588745615e-05,0.1335056551560651
"org.apache.ivy.plugins.repository.vsftp.VsftpRepository.get(String, File)",20,197,11,44,73,15,6,28,1,108,0,1,0.04761904761904767,0.10663764961915125,0.2972972972972973,0.0546583850931677,0.4329268292682927,0.42424242424242425,0.018575851393188854,0.358974358974359,0.09090909090909091,0.00031607505026471283,1e-13,1e-13,0.13256952219137877
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.download(Artifact, ArtifactResourceResolver, ResourceDownloader, CacheDownloadOptions)",20,382,24,70,79,10,10,34,0,87823,77,2242,0.04761904761904767,0.20729053318824808,0.6486486486486487,0.08695652173913043,0.4695121951219512,0.2727272727272727,0.030959752321981424,0.4358974358974359,1e-13,0.25702462166109147,0.011691466747646522,0.0013060338647995608,0.13205386957607992
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependency(ModuleDescriptor, DependencyDescriptor, PrintWriter)",2,66,8,31,69,15,6,22,2,249,11,359,0.9047619047619048,0.03536452665941241,0.21621621621621623,0.03850931677018633,0.40853658536585363,0.42424242424242425,0.018575851393188854,0.28205128205128205,0.18181818181818182,0.0007287285881103102,0.0016702095353780747,0.00020863905559939436,0.13165225201687547
org.apache.ivy.core.settings.IvySettings.IvySettings(IvyVariableContainer),4,174,12,57,67,7,9,42,1,29410,245,2986,0.8095238095238095,0.0941240478781284,0.32432432432432434,0.07080745341614907,0.39634146341463417,0.18181818181818182,0.02786377708978328,0.5384615384615384,0.09090909090909091,0.08607191878041856,0.037200121469784395,0.0017396301144251179,0.1303045139870193
"org.apache.ivy.util.Configurator.setAttribute(String, String)",1,75,8,22,62,17,20,29,0,589,74,23723,0.9523809523809523,0.04026115342763874,0.21621621621621623,0.02732919254658385,0.36585365853658536,0.48484848484848486,0.06191950464396285,0.3717948717948718,1e-13,0.0017237796722769988,0.011235955056179775,0.013824959991421321,0.1298212730321638
"org.apache.ivy.core.resolve.ResolveEngine.downloadArtifacts(ResolveReport, Filter, DownloadOptions)",16,678,25,121,46,9,9,29,3,36528,31,722,0.23809523809523814,0.36833514689880303,0.6756756756756757,0.15031055900621118,0.2682926829268293,0.24242424242424243,0.02786377708978328,0.3717948717948718,0.2727272727272727,0.10690360588953177,0.004706954145156392,0.00042019206448928306,0.12499673099720228
org.apache.ivy.ant.IvyRepositoryReport.doExecute(),20,733,14,99,57,11,15,35,1,3107,0,9,0.04761904761904767,0.3982589771490751,0.3783783783783784,0.12298136645962733,0.3353658536585366,0.30303030303030304,0.04643962848297214,0.44871794871794873,0.09090909090909091,0.009093010936782064,1e-13,4.662325264790935e-06,0.12280535163527852
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorWriter.write(ModuleDescriptor, File, PomWriterOptions)",20,241,17,65,70,10,16,31,1,144,1,22,0.04761904761904767,0.1305767138193689,0.4594594594594595,0.08074534161490683,0.4146341463414634,0.2727272727272727,0.04953560371517028,0.3974358974358974,0.09090909090909091,0.0004214334003529505,0.0001518372304889159,1.2238603820076205e-05,0.12254172736970352
org.apache.ivy.ant.IvyReport.doExecute(),20,80,8,17,66,16,11,25,0,11991,0,14,0.04761904761904767,0.04298150163220892,0.21621621621621623,0.02111801242236025,0.3902439024390244,0.45454545454545453,0.034055727554179564,0.32051282051282054,1e-13,0.03509311044189048,1e-13,7.5762785552852706e-06,0.12041540450113633
"org.apache.ivy.util.cli.CommandLineParser.printHelp(PrintWriter, int, String, boolean)",20,7,3,5,43,9,9,23,4,65584,1113,7,0.04761904761904767,0.003264417845484222,0.08108108108108109,0.006211180124223602,0.25,0.24242424242424243,0.02786377708978328,0.2948717948717949,0.36363636363636365,0.19193950089408265,0.1689948375341634,3.496743948593202e-06,0.11995765312128324
org.apache.ivy.util.Configurator.startCreateChild(String),1,75,9,25,74,14,13,23,0,10965,84,19745,0.9523809523809523,0.04026115342763874,0.24324324324324326,0.031055900621118012,0.43902439024390244,0.3939393939393939,0.04024767801857585,0.2948717948717949,1e-13,0.03209039746437571,0.012754327361068934,0.011506618753504028,0.11978306910965435
"org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.resolveTokenValues(String[], String, Map, boolean)",20,17,5,12,55,11,5,29,2,1706,15,818,0.04761904761904767,0.008705114254624592,0.13513513513513514,0.014906832298136646,0.3231707317073171,0.30303030303030304,0.015479876160990712,0.3717948717948718,0.18181818181818182,0.004992815145848149,0.0022775584573337384,0.0004761399676667743,0.11959600553538477
"org.apache.ivy.plugins.resolver.util.ResolverHelper.listTokenValues(URLLister, String, String)",14,183,20,51,61,10,6,34,1,1,0,10,0.33333333333333337,0.09902067464635474,0.5405405405405406,0.06335403726708075,0.3597560975609756,0.2727272727272727,0.018575851393188854,0.4358974358974359,0.09090909090909091,2.9266208357843783e-06,1e-13,5.245115922889802e-06,0.11778692768007817
"org.apache.ivy.core.search.SearchEngine.listModules(ModuleRevisionId, PatternMatcher)",13,273,22,71,38,7,12,29,4,921,3,44,0.38095238095238093,0.14798694232861806,0.5945945945945946,0.08819875776397515,0.21951219512195122,0.18181818181818182,0.03715170278637771,0.3717948717948718,0.36363636363636365,0.0026954177897574125,0.00045551169146674765,2.5059998298251277e-05,0.117551683608684
"org.apache.ivy.plugins.resolver.util.ResolverHelper.listTokenValues(Repository, String, String)",5,197,19,51,59,10,9,33,1,5114,28,1187,0.7619047619047619,0.10663764961915125,0.5135135135135135,0.06335403726708075,0.3475609756097561,0.2727272727272727,0.02786377708978328,0.4230769230769231,0.09090909090909091,0.01496673895420131,0.004251442453689645,0.0006911897205052562,0.117412854081791
"org.apache.ivy.util.ConfigurationUtils.replaceWildcards(String[], ModuleDescriptor)",1,322,14,92,34,12,10,19,4,130,16,1648,0.9523809523809523,0.17464635473340587,0.3783783783783784,0.11428571428571428,0.1951219512195122,0.3333333333333333,0.030959752321981424,0.24358974358974358,0.36363636363636365,0.0003804607086519692,0.0024293956878226543,0.0009598562138888339,0.11691852153903684
"org.apache.ivy.plugins.report.XmlReportWriter.output(ConfigurationResolveReport, String[], OutputStream)",15,313,22,46,46,6,7,34,3,6563,118,1030,0.2857142857142857,0.16974972796517954,0.5945945945945946,0.05714285714285714,0.2682926829268293,0.15151515151515152,0.021671826625386997,0.4358974358974359,0.2727272727272727,0.019207412545252874,0.017916793197692075,0.0005996915871837341,0.11675076840275578
"org.apache.ivy.plugins.resolver.BasicResolver.checkDescriptorConsistency(ModuleRevisionId, ModuleDescriptor, ResolvedResource)",14,456,22,116,64,10,4,31,1,313,29,1861,0.33333333333333337,0.24755168661588683,0.5945945945945946,0.14409937888198757,0.3780487804878049,0.2727272727272727,0.01238390092879257,0.3974358974358974,0.09090909090909091,0.0009160323216005104,0.0044032796841785606,0.0010839906240638925,0.11550256356717288
"org.apache.ivy.core.resolve.ResolveEngine.handleTransiviteEviction(ModuleDescriptor, String[], ResolveData, List)",15,522,32,117,49,12,7,18,3,196,15,725,0.2857142857142857,0.2834602829162133,0.8648648648648649,0.1453416149068323,0.2865853658536585,0.3333333333333333,0.021671826625386997,0.23076923076923078,0.2727272727272727,0.0005736176838137382,0.0022775584573337384,0.0004219404364635797,0.11472409869305032
org.apache.ivy.ant.IvyArtifactReport.doExecute(),20,664,13,115,51,7,5,42,1,11784,0,4,0.04761904761904767,0.3607181719260065,0.35135135135135137,0.14285714285714285,0.29878048780487804,0.18181818181818182,0.015479876160990712,0.5384615384615384,0.09090909090909091,0.034487299928883115,1e-13,1.748371974296601e-06,0.1138419151286125
"org.apache.ivy.ant.IvyArtifactReport.generateXml(IvyNode[], Map, Map)",20,664,34,124,49,9,9,23,3,436,0,2,0.04761904761904767,0.3607181719260065,0.918918918918919,0.15403726708074533,0.2865853658536585,0.24242424242424243,0.02786377708978328,0.2948717948717949,0.2727272727272727,0.001276006684401989,1e-13,5.827906580988669e-07,0.11252603711213946
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String)",13,1594,25,395,4,1,323,4,0,2386,46,56050,0.38095238095238093,0.8667029379760609,0.6756756756756757,0.4906832298136646,0.012195121951219513,1e-13,1.0,0.05128205128205128,1e-13,0.006982917314181526,0.006984512602490131,0.03266483359578339,0.1110381734665081
