hash,author,date,title,file,methods
d0f7f364,Trung Do,2017-07-06 19:31:36,Fix some string comparisons with ==,src/java/org/apache/ivy/ant/IvyBuildList.java,isSkipbuildwithoutivy()->isSkipbuildwithoutivy()
d0f7f364,Trung Do,2017-07-06 19:31:36,Fix some string comparisons with ==,src/java/org/apache/ivy/core/cache/ParserSettingsMonitor.java,
d0f7f364,Trung Do,2017-07-06 19:31:36,Fix some string comparisons with ==,src/java/org/apache/ivy/core/module/id/MatcherLookup.java,"get(Map<String, String>)->get(Map<String, String>)"
d0f7f364,Trung Do,2017-07-06 19:31:36,Fix some string comparisons with ==,src/java/org/apache/ivy/core/report/ArtifactDownloadReport.java,toString()->toString()
d0f7f364,Trung Do,2017-07-06 19:31:36,Fix some string comparisons with ==,src/java/org/apache/ivy/osgi/p2/P2MetadataParser.java,ProvidesHandler()->ProvidesHandler()
d0f7f364,Trung Do,2017-07-06 19:31:36,Fix some string comparisons with ==,test/java/org/apache/ivy/core/cache/ModuleDescriptorMemoryCacheTest.java,testVariableChangeInvalidateEntry()->testVariableChangeInvalidateEntry()
c8712654,Jaikiran Pai,2017-07-03 15:13:18,Revert 4b6e0bd179c5f728761c953249b6dda4d33fe18a since it introduces failures on Windows (needs investigation),src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParser.java,parseParentModuleOnFilesystem(String)->parseParentModuleOnFilesystem(String)
c8712654,Jaikiran Pai,2017-07-03 15:13:18,Revert 4b6e0bd179c5f728761c953249b6dda4d33fe18a since it introduces failures on Windows (needs investigation),test/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParserTest.java,testExtendsEncodedLocation()->[None]
4b6e0bd1,Jaikiran Pai,2017-07-03 14:52:01,"IVY-1562 Fix potential double encoding of ""location"" value of ""extends"" element in the ivy descriptor",src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParser.java,parseParentModuleOnFilesystem(String)->parseParentModuleOnFilesystem(String)
4b6e0bd1,Jaikiran Pai,2017-07-03 14:52:01,"IVY-1562 Fix potential double encoding of ""location"" value of ""extends"" element in the ivy descriptor",test/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParserTest.java,[None]->testExtendsEncodedLocation()
c4828bfd,Nicolas Lalevée,2017-07-02 19:23:21,properly release the file descriptors and avoid duplicate code,test/java/org/apache/ivy/ant/IvyPublishTest.java,"testMergeParentWithoutPublishingParentForceDeliver()->testMergeParentWithoutPublishingParentForceDeliver(); testMinimalMerge()->testMinimalMerge(); testMergeExtraAttributes()->testMergeExtraAttributes(); testMergeParent()->testMergeParent(); testMergeExtraAttributesFromParent()->testMergeExtraAttributesFromParent(); [None]->checkPublishedFile(File,String); testMergeParentWithoutLocationAttribute()->testMergeParentWithoutLocationAttribute(); testMergeParentWithoutPublishingParent()->testMergeParentWithoutPublishingParent()"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/circular/AbstractLogCircularDependencyStrategy.java,
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/circular/CircularDependencyHelper.java,formatMessage(ModuleRevisionId[])->formatMessage(ModuleRevisionId[]); [None]->formatMessageFromDescriptors(List<ModuleDescriptor>); formatMessageFromDescriptors(List)->[None]
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/conflict/FixedConflictManager.java,"resolveConflicts(IvyNode,Collection<IvyNode>)->resolveConflicts(IvyNode,Collection<IvyNode>)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java,"blackListIncompatibleCaller(VersionMatcher,IvyNode,IvyNode,IvyNode,Stack<IvyNode>)->blackListIncompatibleCaller(VersionMatcher,IvyNode,IvyNode,IvyNode,Stack<IvyNode>); resolveConflicts(IvyNode,Collection<IvyNode>)->resolveConflicts(IvyNode,Collection<IvyNode>); handleAllBlacklistedRevisions(DependencyDescriptor,Collection<ModuleRevisionId>)->handleAllBlacklistedRevisions(DependencyDescriptor,Collection<ModuleRevisionId>); blackListIncompatibleCallerAndRestartResolveIfPossible(IvySettings,IvyNode,IvyNode,IvyNode)->blackListIncompatibleCallerAndRestartResolveIfPossible(IvySettings,IvyNode,IvyNode,IvyNode); handleIncompatibleConflict(IvyNode,Collection<IvyNode>,IvyNode,IvyNode)->handleIncompatibleConflict(IvyNode,Collection<IvyNode>,IvyNode,IvyNode)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/conflict/LatestConflictManager.java,"resolveConflicts(IvyNode,Collection<IvyNode>)->resolveConflicts(IvyNode,Collection<IvyNode>); toArtifactInfo(Collection<IvyNode>)->toArtifactInfo(Collection<IvyNode>)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/latest/ComparatorLatestStrategy.java,sort(ArtifactInfo[])->sort(ArtifactInfo[])
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/latest/LatestRevisionStrategy.java,getSpecialMeanings()->getSpecialMeanings()
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/latest/LatestTimeStrategy.java,
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/latest/WorkspaceLatestStrategy.java,sort(ArtifactInfo[])->sort(ArtifactInfo[])
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/lock/DeleteOnExitHook.java,runHook()->runHook()
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/lock/FileBasedLockStrategy.java,"decrementLock(File,Thread)->decrementLock(File,Thread); unlock(File)->unlock(File); getCurrentLockHolderNames(File)->getCurrentLockHolderNames(File); hasLock(File,Thread)->hasLock(File,Thread); incrementLock(File,Thread)->incrementLock(File,Thread)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/matcher/GlobPatternMatcher.java,calculateExact()->calculateExact()
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/matcher/MapMatcher.java,
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/matcher/RegexpPatternMatcher.java,calculateExact()->calculateExact()
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/namespace/MRIDTransformationRule.java,"transform(ModuleRevisionId)->transform(ModuleRevisionId); applyTypeRule(String,String,String,Matcher)->applyTypeRule(String,String,String,Matcher)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/namespace/Namespace.java,
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/parser/AbstractModuleDescriptorParser.java,"addExtendingConfigurations(String[],DefaultDependencyDescriptor,boolean)->addExtendingConfigurations(String[],DefaultDependencyDescriptor,boolean); getLocationString(SAXParseException)->getLocationString(SAXParseException); addExtendingConfigurations(String,DefaultDependencyDescriptor,boolean)->addExtendingConfigurations(String,DefaultDependencyDescriptor,boolean); replaceConfigurationWildcards(ModuleDescriptor)->replaceConfigurationWildcards(ModuleDescriptor); parseDepsConfs(String[],DefaultDependencyDescriptor,boolean,boolean)->parseDepsConfs(String[],DefaultDependencyDescriptor,boolean,boolean)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/parser/ModuleDescriptorParserRegistry.java,
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/parser/m2/DefaultPomDependencyMgt.java,"DefaultPomDependencyMgt(String,String,String,String,List)->[None]; getExcludedModules()->getExcludedModules(); [None]->DefaultPomDependencyMgt(String,String,String,String,List<ModuleId>)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java,"addDependency(Resource,PomDependencyData)->addDependency(Resource,PomDependencyData); PomModuleDescriptorBuilder(ModuleDescriptorParser,Resource,ParserSettings)->PomModuleDescriptorBuilder(ModuleDescriptorParser,Resource,ParserSettings); getDependencyManagements(ModuleDescriptor)->getDependencyManagements(ModuleDescriptor); addMappingConfs(DefaultDependencyDescriptor,boolean)->addMappingConfs(DefaultDependencyDescriptor,boolean); getDependencyMgtExclusions(ModuleDescriptor,String,String)->getDependencyMgtExclusions(ModuleDescriptor,String,String); getPlugins(ModuleDescriptor)->getPlugins(ModuleDescriptor); extractPomProperties(List<ExtraInfoHolder>)->extractPomProperties(List<ExtraInfoHolder>); getDependencyManagementMap(ModuleDescriptor)->getDependencyManagementMap(ModuleDescriptor); extractPomProperties(Map<String, String>)->extractPomProperties(Map<String, String>); setLicenses(License[])->setLicenses(License[])"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorWriter.java,"getVariable(String)->getVariable(String); printExclusions(ExcludeRule[],PrintWriter,int)->printExclusions(ExcludeRule[],PrintWriter,int); write(ModuleDescriptor,File,PomWriterOptions)->write(ModuleDescriptor,File,PomWriterOptions); findArtifact(ModuleDescriptor,String)->findArtifact(ModuleDescriptor,String); printDependencies(ModuleDescriptor,PrintWriter,PomWriterOptions,int,boolean)->printDependencies(ModuleDescriptor,PrintWriter,PomWriterOptions,int,boolean); getDependencies(ModuleDescriptor,PomWriterOptions)->getDependencies(ModuleDescriptor,PomWriterOptions)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/parser/m2/PomReader.java,getPomProperties()->getPomProperties(); getProfiles()->getProfiles(); getDependencies(Element)->getDependencies(Element); getPlugins(Element)->getPlugins(Element); getDependencyMgt(Element)->getDependencyMgt(Element); getAllChilds(Element)->getAllChilds(Element); getLicenses()->getLicenses(); getExcludedModules()->getExcludedModules()
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/parser/m2/PomWriterOptions.java,"getScope(String[])->getScope(String[]); ConfigurationScopeMapping(Map<String, String>)->ConfigurationScopeMapping(Map<String, String>)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/parser/xml/UpdateOptions.java,"setResolvedRevisions(Map)->[None]; getResolvedRevisions()->getResolvedRevisions(); setResolvedBranches(Map)->[None]; [None]->setResolvedRevisions(Map<ModuleRevisionId, String>); getResolvedBranches()->getResolvedBranches(); [None]->setResolvedBranches(Map<ModuleRevisionId, String>)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParser.java,"parseRule(String,Attributes)->parseRule(String,Attributes); replaceConfigurationWildcards()->replaceConfigurationWildcards(); mergeDependencies(DependencyDescriptor[])->mergeDependencies(DependencyDescriptor[]); mergeConfigurations(ModuleDescriptor)->mergeConfigurations(ModuleDescriptor); endElement(String,String,String)->endElement(String,String,String); confStarted(Attributes)->confStarted(Attributes); mergeValues(Map<String, String>,Map<String, String>)->mergeValues(Map<String, String>,Map<String, String>); artifactStarted(String,Attributes)->artifactStarted(String,Attributes); mergeLicenses(License[])->mergeLicenses(License[]); includeConfStarted(Attributes)->includeConfStarted(Attributes); mergeExcludes(ExcludeRule[])->mergeExcludes(ExcludeRule[]); parse()->parse()"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorUpdater.java,"update(URL,InputStream,OutputStream,UpdateOptions)->update(URL,InputStream,OutputStream,UpdateOptions); print(ModuleDescriptor,Object,PrintWriter)->print(ModuleDescriptor,Object,PrintWriter); startElement(String,String,String,Attributes)->startElement(String,String,String,Attributes); startElementInConfigurationsConf(String,Attributes)->startElementInConfigurationsConf(String,Attributes); getIndent()->getIndent(); getWriter()->getWriter(); comment(char[],int,int)->comment(char[],int,int); removeConfigurationsFromMapping(String,List)->removeConfigurationsFromMapping(String,List); collateInheritedItems(ModuleDescriptor,InheritableItem[])->collateInheritedItems(ModuleDescriptor,InheritableItem[]); writeInheritedItems(ModuleDescriptor,InheritableItem[],ItemPrinter,String,boolean)->writeInheritedItems(ModuleDescriptor,InheritableItem[],ItemPrinter,String,boolean); removeConfigurationsFromList(String,List)->removeConfigurationsFromList(String,List); endElement(String,String,String)->endElement(String,String,String); fillIndents(int)->fillIndents(int); startElementInDependency(Attributes)->startElementInDependency(Attributes); getContext()->getContext(); infoStarted(Attributes)->infoStarted(Attributes)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriter.java,"printDependencyArtefacts(ModuleDescriptor,PrintWriter,DependencyArtifactDescriptor[])->printDependencyArtefacts(ModuleDescriptor,PrintWriter,DependencyArtifactDescriptor[]); [None]->printExtraAttributes(Map<String, String>,PrintWriter,String); printInfoTag(ModuleDescriptor,PrintWriter)->printInfoTag(ModuleDescriptor,PrintWriter); write(ModuleDescriptor,String,File)->write(ModuleDescriptor,String,File); printDependencyExcludeRules(ModuleDescriptor,PrintWriter,ExcludeRule[])->printDependencyExcludeRules(ModuleDescriptor,PrintWriter,ExcludeRule[]); printExtraAttributes(Map,PrintWriter,String)->[None]; printAllExcludes(ModuleDescriptor,PrintWriter)->printAllExcludes(ModuleDescriptor,PrintWriter); printAllMediators(ModuleDescriptor,PrintWriter)->printAllMediators(ModuleDescriptor,PrintWriter); printDependencies(ModuleDescriptor,PrintWriter)->printDependencies(ModuleDescriptor,PrintWriter); printPublications(ModuleDescriptor,PrintWriter)->printPublications(ModuleDescriptor,PrintWriter); printDependencyIncludeRules(ModuleDescriptor,PrintWriter,IncludeRule[])->printDependencyIncludeRules(ModuleDescriptor,PrintWriter,IncludeRule[]); getConfs(ModuleDescriptor,Artifact)->getConfs(ModuleDescriptor,Artifact); printConfigurations(ModuleDescriptor,PrintWriter)->printConfigurations(ModuleDescriptor,PrintWriter)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/report/LogReportOutputter.java,"output(ResolveReport,ResolutionCacheManager,ResolveOptions)->output(ResolveReport,ResolutionCacheManager,ResolveOptions)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/report/XmlReportOutputter.java,"output(ResolveReport,ResolutionCacheManager,ResolveOptions)->output(ResolveReport,ResolutionCacheManager,ResolveOptions)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/report/XmlReportParser.java,"startElement(String,String,String,Attributes)->startElement(String,String,String,Attributes); getMaxPos()->getMaxPos()"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/report/XmlReportWriter.java,"outputCallers(ConfigurationResolveReport,PrintWriter,IvyNode)->outputCallers(ConfigurationResolveReport,PrintWriter,IvyNode); toString(String[])->toString(String[]); outputArtifacts(ConfigurationResolveReport,PrintWriter,IvyNode)->outputArtifacts(ConfigurationResolveReport,PrintWriter,IvyNode); output(ConfigurationResolveReport,String[],OutputStream)->output(ConfigurationResolveReport,String[],OutputStream); ouputRevision(ConfigurationResolveReport,PrintWriter,List,IvyNode)->[None]; outputEvictionInformation(ConfigurationResolveReport,PrintWriter,IvyNode)->outputEvictionInformation(ConfigurationResolveReport,PrintWriter,IvyNode); [None]->ouputRevision(ConfigurationResolveReport,PrintWriter,List<ModuleRevisionId>,IvyNode)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/repository/RepositoryCopyProgressListener.java,start(CopyProgressEvent)->start(CopyProgressEvent)
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/repository/file/FileRepository.java,"copy(File,File,boolean)->copy(File,File,boolean); list(String)->list(String)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/repository/jar/JarRepository.java,"list(String)->list(String); get(String,File)->get(String,File)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/repository/sftp/SFTPRepository.java,"put(File,String,boolean)->put(File,String,boolean); openStream(SFTPResource)->openStream(SFTPResource); resolveResource(String)->resolveResource(String); getSftpChannel(String)->getSftpChannel(String); list(String)->list(String); get(String,File)->get(String,File)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/repository/ssh/AbstractSshBasedRepository.java,getSession(String)->getSession(String)
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/repository/ssh/Scp.java,"get(String,OutputStream)->get(String,OutputStream); sendFile(Channel,String,String,String)->sendFile(Channel,String,String,String); put(String,String,String,String)->put(String,String,String,String); getFileinfo(String)->getFileinfo(String); receiveLine(InputStream)->receiveLine(InputStream); receiveStream(Channel,String,OutputStream)->receiveStream(Channel,String,OutputStream)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/repository/ssh/SshCache.java,"getCacheEntry(String,String,int)->getCacheEntry(String,String,int); clearSession(Session)->clearSession(Session); getCacheEntry(Session)->getCacheEntry(Session); setSession(String,String,int,Session)->setSession(String,String,int,Session); getSession(String,int,String,String,File,String,File,boolean)->getSession(String,int,String,String,File,String,File,boolean)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/repository/ssh/SshRepository.java,"put(File,String,boolean)->put(File,String,boolean); replaceArgument(String,String)->replaceArgument(String,String); resolveResource(String)->resolveResource(String); get(String,File)->get(String,File); readSessionOutput(ChannelExec,StringBuffer,StringBuffer)->readSessionOutput(ChannelExec,StringBuffer,StringBuffer); list(String)->list(String)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/repository/url/ChainedRepository.java,"setRepositories(List)->[None]; [None]->setRepositories(List<Repository>); getResource(String)->getResource(String); list(String)->list(String); get(String,File)->get(String,File)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/repository/url/URLRepository.java,"put(File,String,boolean)->put(File,String,boolean); getResource(String)->getResource(String); list(String)->list(String); get(String,File)->get(String,File)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/repository/vfs/VfsRepository.java,"createVFSManager()->createVFSManager(); list(String)->list(String); get(String,File)->get(String,File)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/repository/vsftp/VsftpRepository.java,list(String)->list(String)
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/AbstractPatternsBasedResolver.java,"findResourceUsingPatterns(ModuleRevisionId,List<String>,Artifact,ResourceMDParser,Date)->findResourceUsingPatterns(ModuleRevisionId,List<String>,Artifact,ResourceMDParser,Date); findNames(Map<String, String>,String)->findNames(Map<String, String>,String); listTokenValues(String[],Map<String, Object>)->listTokenValues(String[],Map<String, Object>); resolveTokenValues(String[],String,Map<String, Object>,boolean)->resolveTokenValues(String[],String,Map<String, Object>,boolean); findIvyNames(Map<String, String>,String)->findIvyNames(Map<String, String>,String); findArtifactNames(Map<String, String>,String)->findArtifactNames(Map<String, String>,String)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/AbstractResolver.java,"[None]->substitute(Map<String, String>); substitute(Map)->[None]"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/AbstractWorkspaceResolver.java,"checkCandidate(DependencyDescriptor,ModuleDescriptor,String)->checkCandidate(DependencyDescriptor,ModuleDescriptor,String); createWorkspaceMd(ModuleDescriptor)->createWorkspaceMd(ModuleDescriptor)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/BasicResolver.java,"download(Artifact[],DownloadOptions)->download(Artifact[],DownloadOptions); listRevisions(ModuleEntry)->listRevisions(ModuleEntry); findResource(ResolvedResource[],ResourceMDParser,ModuleRevisionId,Date)->findResource(ResolvedResource[],ResourceMDParser,ModuleRevisionId,Date); setDescriptor(String)->setDescriptor(String); getChecksumAlgorithms()->getChecksumAlgorithms(); listModules(OrganisationEntry)->listModules(OrganisationEntry); getRevision(ResolvedResource,ModuleRevisionId,ModuleDescriptor)->getRevision(ResolvedResource,ModuleRevisionId,ModuleDescriptor); logArtifactAttempt(Artifact,String)->logArtifactAttempt(Artifact,String)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/CacheResolver.java,"download(Artifact[],DownloadOptions)->download(Artifact[],DownloadOptions); ensureConfigured()->ensureConfigured()"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/ChainResolver.java,"download(Artifact[],DownloadOptions)->download(Artifact[],DownloadOptions); listTokenValues(String[],Map<String, Object>)->listTokenValues(String[],Map<String, Object>); getDependency(DependencyDescriptor,ResolveData)->getDependency(DependencyDescriptor,ResolveData)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/DualResolver.java,setDescriptor(String)->setDescriptor(String)
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/FileSystemResolver.java,
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/IBiblioResolver.java,"listResources(Repository,ModuleRevisionId,String,Artifact)->listResources(Repository,ModuleRevisionId,String,Artifact); findSnapshotVersion(ModuleRevisionId)->findSnapshotVersion(ModuleRevisionId); listTokenValues(String,String)->listTokenValues(String,String); listRevisionsWithMavenMetadata(Repository,String)->listRevisionsWithMavenMetadata(Repository,String)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/IvyRepResolver.java,listModules(OrganisationEntry)->listModules(OrganisationEntry); listOrganisations()->listOrganisations()
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/MirroredURLResolver.java,readMirrorList(File)->readMirrorList(File); setupMirrors()->setupMirrors()
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/RepositoryResolver.java,"findTokenValues(Collection<String>,List<String>,Map<String, String>,String)->findTokenValues(Collection<String>,List<String>,Map<String, String>,String); put(Artifact,File,String,boolean)->put(Artifact,File,String,boolean); findResourceUsingPattern(ModuleRevisionId,String,Artifact,ResourceMDParser,Date)->findResourceUsingPattern(ModuleRevisionId,String,Artifact,ResourceMDParser,Date)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/VfsResolver.java,prepareForDisplay(String)->prepareForDisplay(String)
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/packager/PackagerCacheEntry.java,"build(Resource,Map)->[None]; [None]->build(Resource,Map<String, String>)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/packager/PackagerResolver.java,"clearCache()->clearCache(); findArtifactRef(Artifact,Date)->findArtifactRef(Artifact,Date); setPackagerPattern(String)->setPackagerPattern(String)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/util/FileURLLister.java,listAll(URL)->listAll(URL)
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/resolver/util/ResolverHelper.java,"listAll(URLLister,URL)->listAll(URLLister,URL); findAll(Repository,ModuleRevisionId,String,Artifact)->findAll(Repository,ModuleRevisionId,String,Artifact); listTokenValues(URLLister,String,String)->listTokenValues(URLLister,String,String); listTokenValues(Repository,String,String)->listTokenValues(Repository,String,String); listAll(Repository,String)->listAll(Repository,String)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/signer/bouncycastle/OpenPGPSignatureGenerator.java,"sign(File,File)->sign(File,File); readSecretKey(InputStream)->readSecretKey(InputStream)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/version/AbstractVersionMatcher.java,"compare(ModuleRevisionId,ModuleRevisionId,Comparator)->[None]; [None]->compare(ModuleRevisionId,ModuleRevisionId,Comparator<ModuleRevisionId>)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/version/ChainVersionMatcher.java,"compare(ModuleRevisionId,ModuleRevisionId,Comparator)->[None]; accept(ModuleRevisionId,ModuleRevisionId)->accept(ModuleRevisionId,ModuleRevisionId); accept(ModuleRevisionId,ModuleDescriptor)->accept(ModuleRevisionId,ModuleDescriptor); isDynamic(ModuleRevisionId)->isDynamic(ModuleRevisionId); needModuleDescriptor(ModuleRevisionId,ModuleRevisionId)->needModuleDescriptor(ModuleRevisionId,ModuleRevisionId); [None]->compare(ModuleRevisionId,ModuleRevisionId,Comparator<ModuleRevisionId>); getMatchers()->getMatchers(); setSettings(IvySettings)->setSettings(IvySettings)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/version/LatestVersionMatcher.java,"compare(ModuleRevisionId,ModuleRevisionId,Comparator)->[None]; [None]->compare(ModuleRevisionId,ModuleRevisionId,Comparator<ModuleRevisionId>)"
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/version/Match.java,split(String)->split(String); getPatternMatcher(ModuleRevisionId)->getPatternMatcher(ModuleRevisionId)
d9665bfc,twogee,2017-06-29 14:36:29,Generics and Java 7 syntax in plugins package,src/java/org/apache/ivy/plugins/version/PatternVersionMatcher.java,"init()->init(); accept(ModuleRevisionId,ModuleRevisionId)->accept(ModuleRevisionId,ModuleRevisionId)"
