method,Layer,Size,Depth,Width,LOC,Cyclomatic,FanIn,FanOut,Loop,Time,OwnTime,Count,N_Layer,N_Size,N_Depth,N_Width,N_LOC,N_Cyclomatic,N_FanIn,N_FanOut,N_Loop,N_Time,N_OwnTime,N_Count,score
"org.apache.ivy.core.install.InstallEngine.install(ModuleRevisionId, String, String, InstallOptions)",17,645,13,104,97,11,11,59,3,9158,0,33,0.19047619047619047,0.35038084874863984,0.35135135135135137,0.12919254658385093,0.7307692307692307,0.38461538461538464,0.04119850187265917,0.8676470588235294,0.3333333333333333,0.03567713710258638,1e-13,2.5432774421622945e-05,0.254548215273913
org.apache.ivy.ant.IvyPostResolveTask.prepareAndCheck(),8,742,22,138,91,17,13,36,1,59511,0,116,0.6190476190476191,0.40315560391730143,0.5945945945945946,0.17142857142857143,0.6846153846153846,0.6153846153846154,0.04868913857677903,0.5294117647058824,0.1111111111111111,0.23183905941384778,1e-13,9.139903307770745e-05,0.2520436198355442
"org.apache.ivy.core.deliver.DeliverEngine.deliver(ModuleRevisionId, String, String, DeliverOptions)",13,252,17,52,88,11,12,62,2,2267,0,60,0.38095238095238093,0.1365614798694233,0.4594594594594595,0.06459627329192547,0.6615384615384615,0.38461538461538464,0.0449438202247191,0.9117647058823529,0.2222222222222222,0.008831630248041419,1e-13,4.689167783986731e-05,0.250743113135697
org.apache.ivy.ant.IvyDeliver.doExecute(),20,277,15,67,90,19,15,36,0,2428,0,52,0.04761904761904767,0.1501632208922742,0.40540540540540543,0.08322981366459627,0.676923076923077,0.6923076923076923,0.056179775280898875,0.5294117647058824,1e-13,0.00945884351223845,1e-13,4.053348423446157e-05,0.24462447775600943
"org.apache.ivy.plugins.report.XmlReportWriter.ouputRevision(ConfigurationResolveReport, PrintWriter, List, IvyNode)",15,310,28,56,81,15,7,48,2,2987,85,2027,0.2857142857142857,0.16811751904243744,0.7567567567567568,0.06956521739130435,0.6076923076923076,0.5384615384615384,0.026217228464419477,0.7058823529411765,0.2222222222222222,0.011636559131407022,0.024702121476315026,0.0016102125305690028,0.2368058625681068
"org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.findResource(ResolvedResource[], ResourceMDParser, ModuleRevisionId, Date)",14,256,20,54,81,14,6,45,1,2217,9,399,0.33333333333333337,0.13873775843307942,0.5405405405405406,0.0670807453416149,0.6076923076923076,0.5,0.02247191011235955,0.6617647058823529,0.1111111111111111,0.008636843520029918,0.0026155187445510027,0.0003163201318689354,0.2245115578859977
"org.apache.ivy.core.resolve.ResolveEngine.fetchDependencies(VisitNode, String, boolean)",15,522,21,109,54,14,7,34,3,181030,63,5566,0.2857142857142857,0.2834602829162133,0.5675675675675675,0.13540372670807455,0.4,0.5,0.026217228464419477,0.5,0.3333333333333333,0.7052448274384376,0.018308631211857017,0.004422918426760365,0.21686432590771812
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printInfoTag(ModuleDescriptor, PrintWriter)",4,106,9,66,76,16,5,36,2,709,32,872,0.8095238095238095,0.057127312295973884,0.24324324324324326,0.08198757763975155,0.5692307692307692,0.5769230769230769,0.018726591760299626,0.5294117647058824,0.2222222222222222,0.0027620758032030727,0.00929962220284801,0.0006922483287885496,0.21241990859144919
"org.apache.ivy.core.search.SearchEngine.findModuleRevisionIds(DependencyResolver, ModuleRevisionId, PatternMatcher)",20,199,15,43,77,15,4,36,3,2,0,1,0.04761904761904767,0.10772578890097932,0.40540540540540543,0.05341614906832298,0.5769230769230769,0.5384615384615384,0.0149812734082397,0.5294117647058824,0.3333333333333333,7.791469120460008e-06,1e-13,1e-13,0.2074724060731169
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",20,226,11,43,63,14,16,36,2,124735,8,1232,0.04761904761904767,0.12241566920565833,0.2972972972972973,0.05341614906832298,0.46923076923076923,0.5,0.0599250936329588,0.5294117647058824,0.2222222222222222,0.4859344503702896,0.0023249055507120024,0.0009783670410318077,0.20543635534603033
"org.apache.ivy.core.check.CheckEngine.check(URL, String)",4,38,7,22,74,16,9,29,6,805,0,4,0.8095238095238095,0.02013057671381937,0.1891891891891892,0.02732919254658385,0.5538461538461539,0.5769230769230769,0.033707865168539325,0.4264705882352941,0.6666666666666666,0.0031360663209851532,1e-13,2.384322602027151e-06,0.19900526725484363
"org.apache.ivy.util.Configurator.setAttribute(String, String)",1,75,8,22,62,17,20,29,0,362,45,21577,0.9523809523809523,0.04026115342763874,0.21621621621621623,0.02732919254658385,0.46153846153846156,0.6153846153846154,0.0749063670411985,0.4264705882352941,1e-13,0.0014102559108032616,0.013077593722755012,0.01714804815377927,0.198916999935653
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependencies(ModuleDescriptor, PrintWriter)",4,106,9,66,77,17,4,25,3,249,11,865,0.8095238095238095,0.057127312295973884,0.24324324324324326,0.08198757763975155,0.5769230769230769,0.6153846153846154,0.0149812734082397,0.36764705882352944,0.3333333333333333,0.000970037905497271,0.0031967451322290033,0.0006866849093838196,0.19710803476766797
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.download(Artifact, ArtifactResourceResolver, ResourceDownloader, CacheDownloadOptions)",20,382,24,70,79,10,10,34,0,62750,78,2606,0.04761904761904767,0.20729053318824808,0.6486486486486487,0.08695652173913043,0.5923076923076923,0.34615384615384615,0.03745318352059925,0.5,1e-13,0.24445734365443275,0.022667829119442023,0.002070386792760243,0.19559943077722405
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.doFindModuleInCache(ModuleRevisionId, CacheMetadataOptions, String)",13,383,18,87,79,11,8,33,0,38621,59,5139,0.38095238095238093,0.20783460282916214,0.4864864864864865,0.10807453416149068,0.5923076923076923,0.38461538461538464,0.0299625468164794,0.4852941176470588,1e-13,0.150457164450643,0.017146178436501017,0.004083549843071834,0.19498769025245216
"org.apache.ivy.core.settings.XmlSettingsParser.startElement(String, String, String, Attributes)",20,175,6,50,52,19,8,28,1,48199,132,41085,0.04761904761904767,0.09466811751904244,0.16216216216216217,0.062111801242236024,0.38461538461538464,0.6923076923076923,0.0299625468164794,0.4117647058823529,0.1111111111111111,0.18777051006852596,0.03836094158674804,0.032652503260561155,0.19378379697618187
org.apache.ivy.core.resolve.IvyNode.getArtifacts(String),4,264,27,67,63,14,9,35,6,1664,84,5066,0.8095238095238095,0.14309031556039173,0.7297297297297297,0.08322981366459627,0.46923076923076923,0.5,0.033707865168539325,0.5147058823529411,0.6666666666666666,0.006482502308222727,0.024411508282476024,0.004025531326422507,0.1922744405825396
"org.apache.ivy.plugins.repository.vsftp.VsftpRepository.get(String, File)",20,197,11,44,73,15,6,28,1,44,0,4,0.04761904761904767,0.10663764961915125,0.2972972972972973,0.0546583850931677,0.5461538461538461,0.5384615384615384,0.02247191011235955,0.4117647058823529,0.1111111111111111,0.0001714123206501202,1e-13,2.384322602027151e-06,0.18986016582677892
"org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.build(Resource, Map)",20,277,21,54,61,13,18,35,1,1,0,1,0.04761904761904767,0.1501632208922742,0.5675675675675675,0.0670807453416149,0.45384615384615384,0.46153846153846156,0.06741573033707865,0.5147058823529411,0.1111111111111111,3.895734560230004e-06,1e-13,1e-13,0.1871884136313607
"org.apache.ivy.ant.IvyReport.genStyled(String[], File, String)",20,80,13,26,69,14,13,29,2,8823,0,22,0.04761904761904767,0.04298150163220892,0.35135135135135137,0.03229813664596273,0.5153846153846153,0.5,0.04868913857677903,0.4264705882352941,0.2222222222222222,0.034372066024909324,1e-13,1.669025821419006e-05,0.18699757898076316
org.apache.ivy.ant.IvyReport.doExecute(),20,80,8,17,66,16,11,25,0,8989,0,14,0.04761904761904767,0.04298150163220892,0.21621621621621623,0.02111801242236025,0.49230769230769234,0.5769230769230769,0.04119850187265917,0.36764705882352944,1e-13,0.03501875796190751,1e-13,1.0332064608784321e-05,0.18523817694326813
org.apache.ivy.util.Configurator.startCreateChild(String),1,75,9,25,74,14,13,23,0,8013,60,18785,0.9523809523809523,0.04026115342763874,0.24324324324324326,0.031055900621118012,0.5538461538461539,0.5,0.04868913857677903,0.3382352941176471,1e-13,0.031216521031123025,0.017436791630340016,0.014929038585492669,0.1834527859653209
org.apache.ivy.core.settings.IvySettings.IvySettings(IvyVariableContainer),4,174,12,57,65,7,9,41,1,28953,211,3323,0.8095238095238095,0.0941240478781284,0.32432432432432434,0.07080745341614907,0.4846153846153846,0.23076923076923078,0.033707865168539325,0.6029411764705882,0.1111111111111111,0.11279320272233931,0.06131938390002906,0.002640239894644732,0.17856933094189106
"org.apache.ivy.core.resolve.ResolveEngine.doFetchDependencies(VisitNode, String)",15,461,12,93,47,13,4,25,4,180218,32,5203,0.2857142857142857,0.250272034820457,0.32432432432432434,0.115527950310559,0.34615384615384615,0.46153846153846156,0.0149812734082397,0.36764705882352944,0.4444444444444444,0.7020814909755309,0.00929962220284801,0.00413441539191508,0.17788289949976327
"org.apache.ivy.plugins.repository.vsftp.VsftpRepository.readResponse(boolean, long)",5,41,10,15,102,10,5,18,4,202,0,5,0.7619047619047619,0.02176278563656148,0.2702702702702703,0.018633540372670808,0.7692307692307693,0.34615384615384615,0.018726591760299626,0.2647058823529412,0.4444444444444444,0.0007869383811664609,1e-13,3.179096802702868e-06,0.1748874469112561
org.apache.ivy.ant.IvyRepositoryReport.doExecute(),20,733,14,99,57,11,15,35,1,2121,0,8,0.04761904761904767,0.3982589771490751,0.3783783783783784,0.12298136645962733,0.4230769230769231,0.38461538461538464,0.056179775280898875,0.5147058823529411,0.1111111111111111,0.00826285300224784,1e-13,5.563419404730019e-06,0.17264858551283163
"org.apache.ivy.plugins.resolver.util.ResolverHelper.listTokenValues(URLLister, String, String)",14,183,20,51,61,10,6,34,1,0,0,12,0.33333333333333337,0.09902067464635474,0.5405405405405406,0.06335403726708075,0.45384615384615384,0.34615384615384615,0.02247191011235955,0.5,0.1111111111111111,1e-13,1e-13,8.742516207432887e-06,0.16530936623988926
"org.apache.ivy.plugins.resolver.util.ResolverHelper.listTokenValues(Repository, String, String)",5,197,19,51,60,10,8,33,1,2082,22,1106,0.7619047619047619,0.10663764961915125,0.5135135135135135,0.06335403726708075,0.4461538461538462,0.34615384615384615,0.0299625468164794,0.4852941176470588,0.1111111111111111,0.008110919354398869,0.006393490264458007,0.0008782254917466673,0.16437197018121055
"org.apache.ivy.core.settings.XmlSettingsParser.settingsStarted(String, Map)",20,175,11,53,62,13,8,24,0,57,14,1564,0.04761904761904767,0.09466811751904244,0.2972972972972973,0.06583850931677018,0.46153846153846156,0.46153846153846156,0.0299625468164794,0.35294117647058826,1e-13,0.00022205686993311024,0.004068584713746004,0.0012422320756561456,0.16336409918913344
"org.apache.ivy.plugins.resolver.BasicResolver.checkDescriptorConsistency(ModuleRevisionId, ModuleDescriptor, ResolvedResource)",14,456,22,116,64,10,4,31,1,274,28,2162,0.33333333333333337,0.24755168661588683,0.5945945945945946,0.14409937888198757,0.47692307692307695,0.34615384615384615,0.0149812734082397,0.45588235294117646,0.1111111111111111,0.0010674312695030212,0.008137169427492008,0.0017175070476602246,0.16234309300928323
"org.apache.ivy.Ivy.resolve(URL, ResolveOptions)",19,650,19,108,9,1,217,4,0,252505,0,764,0.09523809523809523,0.35310119695321,0.5135135135135135,0.1341614906832298,0.05384615384615385,1e-13,0.8127340823970037,0.058823529411764705,1e-13,0.9836924551308772,1e-13,0.0006064127151155721,0.1606257053351231
org.apache.ivy.Ivy.bind(),5,89,8,32,63,11,14,23,0,15503,36,2159,0.7619047619047619,0.04787812840043525,0.21621621621621623,0.03975155279503106,0.46923076923076923,0.38461538461538464,0.052434456928838954,0.3382352941176471,1e-13,0.06039557288724576,0.010462074978204011,0.0017151227250581974,0.15878717469929896
"org.apache.ivy.plugins.resolver.RepositoryResolver.findResourceUsingPattern(ModuleRevisionId, String, Artifact, ResourceMDParser, Date)",15,291,23,49,53,9,11,31,0,28643,71,5443,0.2857142857142857,0.15778019586507072,0.6216216216216216,0.06086956521739131,0.3923076923076923,0.3076923076923077,0.04119850187265917,0.45588235294117646,1e-13,0.11158552500866802,0.02063353676256902,0.004325161200077252,0.15604122510885537
"org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.resolveTokenValues(String[], String, Map, boolean)",20,17,5,12,55,11,5,29,2,711,8,438,0.04761904761904767,0.008705114254624592,0.13513513513513514,0.014906832298136646,0.4076923076923077,0.38461538461538464,0.018726591760299626,0.4264705882352941,0.2222222222222222,0.002769867272323533,0.0023249055507120024,0.00034731632569528836,0.15473490332428438
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.transformInstance(ModuleDescriptor, Namespace)",6,116,8,34,43,6,9,46,3,1126,4,1639,0.7142857142857143,0.06256800870511425,0.21621621621621623,0.0422360248447205,0.3153846153846154,0.19230769230769232,0.033707865168539325,0.6764705882352942,0.3333333333333333,0.004386597114818985,0.0011624527753560012,0.0013018401407068245,0.15252937710818576
org.apache.ivy.ant.IvyInstall.doExecute(),20,673,14,97,57,12,13,19,0,4741,0,20,0.04761904761904767,0.36561479869423286,0.3783783783783784,0.12049689440993788,0.4230769230769231,0.4230769230769231,0.04868913857677903,0.27941176470588236,1e-13,0.01846967755005045,1e-13,1.5100709812838624e-05,0.14748434929687523
"org.apache.ivy.core.settings.XmlSettingsParser.inConfiguratorStarted(String, Map)",20,175,12,59,53,14,6,17,1,10325,60,21240,0.04761904761904767,0.09466811751904244,0.32432432432432434,0.07329192546583851,0.3923076923076923,0.5,0.02247191011235955,0.25,0.1111111111111111,0.040223459334374795,0.017436791630340016,0.016880209248151555,0.14727431067830857
org.apache.ivy.ant.IvyArtifactReport.doExecute(),20,664,13,115,44,7,5,39,1,12416,0,4,0.04761904761904767,0.3607181719260065,0.35135135135135137,0.14285714285714285,0.3230769230769231,0.23076923076923078,0.018726591760299626,0.5735294117647058,0.1111111111111111,0.048369440299815734,1e-13,2.384322602027151e-06,0.14508184396220708
"org.apache.ivy.core.resolve.ResolveEngine.downloadArtifacts(ResolveReport, Filter, DownloadOptions)",16,678,25,121,46,9,9,29,3,26490,31,798,0.23809523809523814,0.36833514689880303,0.6756756756756757,0.15031055900621118,0.3384615384615385,0.3076923076923077,0.033707865168539325,0.4264705882352941,0.3333333333333333,0.10319800850049281,0.009009009009009009,0.0006334350379385465,0.14502630992807272
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addDependency(Resource, PomDependencyData)",20,378,24,98,42,10,7,30,2,131,0,210,0.04761904761904767,0.20511425462459196,0.6486486486486487,0.12173913043478261,0.3076923076923077,0.34615384615384615,0.026217228464419477,0.4411764705882353,0.2222222222222222,0.0005103412273901306,1e-13,0.00016610780794122486,0.14018381866520913
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String)",13,1594,25,395,4,1,267,4,0,558,16,7166,0.38095238095238093,0.8667029379760609,0.6756756756756757,0.4906832298136646,0.015384615384615385,1e-13,1.0,0.058823529411764705,1e-13,0.0021738198846083423,0.004649811101424005,0.005694557147841513,0.1355351466086896
"org.apache.ivy.util.FileUtil.symlink(File, File, CopyProgressListener, boolean)",12,246,16,47,45,10,6,26,1,94,0,2,0.4285714285714286,0.13329706202393907,0.43243243243243246,0.058385093167701865,0.33076923076923076,0.34615384615384615,0.02247191011235955,0.38235294117647056,0.1111111111111111,0.0003661990486616204,1e-13,7.94774200675717e-07,0.13523458807921598
"org.apache.ivy.plugins.report.XmlReportWriter.output(ConfigurationResolveReport, String[], OutputStream)",15,313,22,46,46,6,8,34,3,5416,102,1196,0.2857142857142857,0.16974972796517954,0.5945945945945946,0.05714285714285714,0.3384615384615385,0.19230769230769232,0.0299625468164794,0.5,0.3333333333333333,0.021099298378205702,0.02964254577157803,0.0009497551698074818,0.13497618113639692
"org.apache.ivy.core.resolve.ResolveEngine.handleTransiviteEviction(ModuleDescriptor, String[], ResolveData, List)",15,522,32,117,49,12,7,18,3,213,12,799,0.2857142857142857,0.2834602829162133,0.8648648648648649,0.1453416149068323,0.36153846153846153,0.4230769230769231,0.026217228464419477,0.2647058823529412,0.3333333333333333,0.0008297914613289909,0.0034873583260680036,0.0006342298121392222,0.13476815005838283
"org.apache.ivy.util.url.ApacheURLLister.retrieveListing(URL, boolean, boolean)",4,19,5,9,42,9,10,28,1,1795,4,43,0.8095238095238095,0.009793253536452665,0.13513513513513514,0.011180124223602485,0.3076923076923077,0.3076923076923077,0.03745318352059925,0.4117647058823529,0.1111111111111111,0.006992843535612857,0.0011624527753560012,3.338051642838012e-05,0.13340478189104504
org.apache.ivy.ant.AntBuildTrigger.progress(IvyEvent),20,155,12,43,47,9,5,26,1,2345,0,3,0.04761904761904767,0.08378672470076169,0.32432432432432434,0.05341614906832298,0.34615384615384615,0.3076923076923077,0.018726591760299626,0.38235294117647056,0.1111111111111111,0.00913549754373936,1e-13,1.589548401351434e-06,0.13205954891410562
org.apache.ivy.ant.IvyInfo.doExecute(),20,240,15,42,43,11,9,21,0,796,0,14,0.04761904761904767,0.13003264417845484,0.40540540540540543,0.05217391304347826,0.3153846153846154,0.38461538461538464,0.033707865168539325,0.3088235294117647,1e-13,0.003101004709943083,1e-13,1.0332064608784321e-05,0.13039877505597877
org.apache.ivy.plugins.resolver.IBiblioResolver.findSnapshotVersion(ModuleRevisionId),13,294,19,52,54,9,7,21,0,159,0,20,0.38095238095238093,0.15941240478781285,0.5135135135135135,0.06459627329192547,0.4,0.3076923076923077,0.026217228464419477,0.3088235294117647,1e-13,0.0006194217950765707,1e-13,1.5100709812838624e-05,0.1303712039163756
"org.apache.ivy.ant.IvyArtifactReport.generateXml(IvyNode[], Map, Map)",20,664,34,124,49,9,9,23,3,281,0,2,0.04761904761904767,0.3607181719260065,0.918918918918919,0.15403726708074533,0.36153846153846153,0.3076923076923077,0.033707865168539325,0.3382352941176471,0.3333333333333333,0.0010947014114246311,1e-13,7.94774200675717e-07,0.13021435570110756
"org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, IvyVariableContainer, Stack)",1,6,3,4,39,7,7,20,1,26111,425,437568,0.9523809523809523,0.002720348204570185,0.08108108108108109,0.004968944099378882,0.2846153846153846,0.23076923076923078,0.026217228464419477,0.29411764705882354,0.1111111111111111,0.10172152510216564,0.12351060738157513,0.34776696266707147,0.12932238501260632
"org.apache.ivy.util.cli.CommandLineParser.printHelp(PrintWriter, int, String, boolean)",20,7,3,5,43,9,9,23,4,27096,453,7,0.04761904761904767,0.003264417845484222,0.08108108108108109,0.006211180124223602,0.3153846153846154,0.3076923076923077,0.033707865168539325,0.3382352941176471,0.4444444444444444,0.10555882364399219,0.13164777680906714,4.768645204054302e-06,0.12574321251620116
"org.apache.ivy.plugins.resolver.BasicResolver.parse(ResolvedResource, DependencyDescriptor, ResolveData)",13,458,22,96,36,5,6,26,0,105698,5,1198,0.38095238095238093,0.2486398258977149,0.5945945945945946,0.11925465838509317,0.26153846153846155,0.15384615384615385,0.02247191011235955,0.38235294117647056,1e-13,0.41177135154719097,0.0014530659691950015,0.0009513447182088332,0.12571038711095392
org.apache.ivy.plugins.repository.ssh.AbstractSshBasedRepository.getSession(String),12,219,19,59,40,9,7,23,0,27439,0,92,0.4285714285714286,0.11860718171926006,0.5135135135135135,0.07329192546583851,0.2923076923076923,0.3076923076923077,0.026217228464419477,0.3382352941176471,1e-13,0.10689506059815108,1e-13,7.232445226149026e-05,0.12561070317440032
"org.apache.ivy.plugins.resolver.util.ResolverHelper.findAll(Repository, ModuleRevisionId, String, Artifact)",13,193,15,43,47,9,9,21,1,1087,14,783,0.38095238095238093,0.1044613710554951,0.40540540540540543,0.05341614906832298,0.34615384615384615,0.3076923076923077,0.033707865168539325,0.3088235294117647,0.1111111111111111,0.004234663466970014,0.004068584713746004,0.0006215134249284107,0.12489832167872311
org.apache.ivy.ant.IvyTask.execute(),6,408,21,90,8,1,162,3,0,141545,0,605,0.7142857142857143,0.22143634385201305,0.5675675675675675,0.11180124223602485,0.046153846153846156,1e-13,0.6067415730337079,0.04411764705882353,1e-13,0.5514217483277559,1e-13,0.00048004361720813306,0.1242671142879315
org.apache.ivy.core.settings.XmlSettingsParser.endDocument(),20,27,4,12,47,12,7,13,0,21,3,4861,0.04761904761904767,0.014145810663764961,0.10810810810810811,0.014906832298136646,0.34615384615384615,0.4230769230769231,0.026217228464419477,0.19117647058823528,1e-13,8.18104257648301e-05,0.0008718395815170009,0.003862602615283985,0.12336513962667937
org.apache.ivy.ant.IvyExtractFromSources.execute(),20,9,2,5,44,8,7,25,2,15,0,2,0.04761904761904767,0.004352557127312296,0.05405405405405406,0.006211180124223602,0.3230769230769231,0.2692307692307692,0.026217228464419477,0.36764705882352944,0.2222222222222222,5.843601840345006e-05,1e-13,7.94774200675717e-07,0.12327177444432766
"org.apache.ivy.util.ConfigurationUtils.replaceWildcards(String[], ModuleDescriptor)",1,322,14,92,34,12,8,19,4,111,19,1689,0.9523809523809523,0.17464635473340587,0.3783783783783784,0.11428571428571428,0.24615384615384617,0.4230769230769231,0.0299625468164794,0.27941176470588236,0.4444444444444444,0.00043242653618553046,0.005521650682941005,0.0013415788507406103,0.12281799806881243
