method,Layer,Size,Depth,Width,LOC,Cyclomatic,FanIn,FanOut,Loop,Time,OwnTime,Count,N_Layer,N_Size,N_Depth,N_Width,N_LOC,N_Cyclomatic,N_FanIn,N_FanOut,N_Loop,N_Time,N_OwnTime,N_Count,score
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependencyIncludeRules(ModuleDescriptor, PrintWriter, IncludeRule[])",2,44,4,27,25,6,5,13,2,1,0,390,0.9130434782608696,0.022407503908285567,0.10810810810810811,0.03225806451612903,0.13142857142857142,0.14285714285714285,0.014619883040935672,0.16455696202531644,0.18181818181818182,4.3308416557673815e-06,1e-13,1.7395256631013693e-05,0.06352904800490446
org.apache.ivy.util.FileUtil.dissect(String),0,2,1,1,29,7,5,12,1,3423,687,27030,1.0,0.0005211047420531526,0.02702702702702703,0.0011947431302270011,0.15428571428571428,0.17142857142857143,0.014619883040935672,0.1518987341772152,0.09090909090909091,0.014824470987691747,0.1045662100456621,0.0012086796696135454,0.06348360492751064
"org.apache.ivy.core.IvyPatternHelper.substituteParams(String, IvyVariableContainer, Stack)",22,5,3,3,28,5,5,21,1,22,0,128,0.04347826086956519,0.0020844189682126106,0.08108108108108109,0.0035842293906810036,0.14857142857142858,0.11428571428571428,0.014619883040935672,0.26582278481012656,0.09090909090909091,9.52785164268824e-05,1e-13,5.679171188017324e-06,0.06342143797492866
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printAllMediators(ModuleDescriptor, PrintWriter)",4,65,8,39,32,5,5,19,1,31,1,255,0.8260869565217391,0.03335070349140177,0.21621621621621623,0.04659498207885305,0.17142857142857143,0.11428571428571428,0.014619883040935672,0.24050632911392406,0.09090909090909091,0.00013425609132878885,0.00015220700152207003,1.1358342376034648e-05,0.0631888851180596
org.apache.ivy.plugins.resolver.BasicResolver.reportFailure(),22,12,4,5,18,5,3,11,3,64,2,282,0.04347826086956519,0.005732152162584679,0.10810810810810811,0.005973715651135006,0.09142857142857143,0.11428571428571428,0.008771929824561403,0.13924050632911392,0.2727272727272727,0.0002771738659691124,0.00030441400304414006,1.2565725227030458e-05,0.0626494419874151
org.apache.ivy.util.XMLHelper.escape(String),0,405,15,143,26,7,24,7,1,2163,487,106526,1.0,0.21052631578947367,0.40540540540540543,0.17084826762246116,0.13714285714285715,0.17142857142857143,0.07017543859649122,0.08860759493670886,0.09090909090909091,0.009367610501424846,0.07412480974124809,0.004763572526012169,0.06239694037521756
org.apache.ivy.osgi.repo.EditableRepoDescriptor.addBundle(BundleInfo),4,120,13,50,15,3,8,9,1,110102,59,3851,0.8260869565217391,0.06201146430432517,0.35135135135135137,0.05973715651135006,0.07428571428571429,0.05714285714285714,0.023391812865497075,0.11392405063291139,0.09090909090909091,0.4768343279833003,0.00898021308980213,0.00017216385097532834,0.06227316819001899
"org.apache.ivy.core.pack.PackagingManager.unpackArtifact(Artifact, File, File)",22,94,11,24,37,8,6,9,1,128,0,13,0.04347826086956519,0.0484627410109432,0.2972972972972973,0.02867383512544803,0.2,0.2,0.017543859649122806,0.11392405063291139,0.09090909090909091,0.0005543477319382248,1e-13,5.366146004425818e-07,0.062247362323345656
org.apache.ivy.osgi.core.ManifestHeaderElement.toString(),-1,1,0,0,23,5,4,8,3,0,0,17,1e-13,1e-13,1e-13,1e-13,0.12,0.11428571428571428,0.011695906432748537,0.10126582278481013,0.2727272727272727,1e-13,1e-13,7.154861339234425e-07,0.06199747162305456
org.apache.ivy.plugins.repository.ssh.SshRepository.list(String),22,191,15,44,33,4,3,20,1,64,0,7,0.04347826086956519,0.09900990099009901,0.40540540540540543,0.052568697729988054,0.17714285714285713,0.08571428571428572,0.008771929824561403,0.25316455696202533,0.09090909090909091,0.0002771738659691124,1e-13,2.683073002212909e-07,0.06157721345344149
"org.apache.ivy.core.retrieve.RetrieveEngine.sync(Collection, Collection)",14,258,16,53,18,5,3,10,3,25,0,5,0.3913043478260869,0.13392391870766024,0.43243243243243246,0.06332138590203107,0.09142857142857143,0.11428571428571428,0.008771929824561403,0.12658227848101267,0.2727272727272727,0.00010827104139418454,1e-13,1.7887153348086062e-07,0.06138419023380937
org.apache.ivy.util.Configurator.endCreateChild(),22,59,10,17,35,7,11,17,0,3425,51,20079,0.04347826086956519,0.030224075039082855,0.2702702702702703,0.02031063321385902,0.18857142857142858,0.17142857142857143,0.03216374269005848,0.21518987341772153,1e-13,0.014833132671003283,0.007762557077625571,0.0008978456623071799,0.061091957493466534
"org.apache.ivy.core.search.SearchEngine.listModules(ModuleId, PatternMatcher)",22,185,16,50,21,3,7,19,2,13,0,13,0.04347826086956519,0.09588327253778009,0.43243243243243246,0.05973715651135006,0.10857142857142857,0.05714285714285714,0.02046783625730994,0.24050632911392406,0.18181818181818182,5.6300941524975964e-05,1e-13,5.366146004425818e-07,0.06085215890227326
"org.apache.ivy.plugins.resolver.BasicResolver.download(Artifact[], DownloadOptions)",13,169,13,49,23,6,14,14,1,20624,14,1142,0.4347826086956522,0.08754559666492966,0.35135135135135137,0.05854241338112306,0.12,0.14285714285714285,0.04093567251461988,0.17721518987341772,0.09090909090909091,0.08931927830854648,0.00213089802130898,5.102310492541549e-05,0.060745852465550844
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.addSourcesAndJavadocArtifactsIfPresent(PomModuleDescriptorBuilder, ParserSettings)",22,399,22,104,41,7,3,15,0,7200,1,196,0.04347826086956519,0.20739968733715478,0.5945945945945946,0.12425328554360812,0.22285714285714286,0.17142857142857143,0.008771929824561403,0.189873417721519,1e-13,0.03118205992152515,0.00015220700152207003,8.719987257191955e-06,0.06055952718087276
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.checkConf(Stack, String)",8,24,9,7,23,5,4,14,2,3,1,892,0.6521739130434783,0.011985409067222511,0.24324324324324326,0.008363201911589008,0.12,0.11428571428571428,0.011695906432748537,0.17721518987341772,0.18181818181818182,1.2992524967302146e-05,0.00015220700152207003,3.98436340828617e-05,0.06050932305380889
org.apache.ivy.core.report.ResolveReport.hasError(),18,1092,37,238,8,2,128,6,1,69,1,426,0.21739130434782605,0.5685252735799896,1.0,0.2843488649940263,0.03428571428571429,0.02857142857142857,0.3742690058479532,0.0759493670886076,0.09090909090909091,0.0002988280742479493,0.00015220700152207003,1.900510043234144e-05,0.06043900683417848
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependencyArtefacts(ModuleDescriptor, PrintWriter, DependencyArtifactDescriptor[])",2,44,5,24,24,6,5,11,2,5,0,390,0.9130434782608696,0.022407503908285567,0.13513513513513514,0.02867383512544803,0.12571428571428572,0.14285714285714285,0.014619883040935672,0.13924050632911392,0.18181818181818182,2.165420827883691e-05,1e-13,1.7395256631013693e-05,0.06042678853900971
"org.apache.ivy.util.url.HttpClientHandler.getURLInfo(URL, int)",22,41,5,13,29,8,8,17,0,22339,0,90,0.04347826086956519,0.020844189682126108,0.13513513513513514,0.015531660692951015,0.15428571428571428,0.2,0.023391812865497075,0.21518987341772153,1e-13,0.09674667174818755,1e-13,3.979891619949149e-06,0.0601534212936873
org.apache.ivy.core.settings.XmlSettingsParser.doParse(URL),1,12,6,6,25,5,6,14,0,78465,3,5843,0.9565217391304348,0.005732152162584679,0.16216216216216217,0.007168458781362007,0.13142857142857142,0.11428571428571428,0.017543859649122806,0.17721518987341772,1e-13,0.3398194905197876,0.00045662100456621003,0.0002612418746487969,0.06010344997970654
"org.apache.ivy.core.settings.XmlSettingsParser.cachesStarted(String, Map)",22,180,13,49,36,8,5,15,0,890,2,510,0.04347826086956519,0.09327774882751433,0.35135135135135137,0.05854241338112306,0.19428571428571428,0.2,0.014619883040935672,0.189873417721519,1e-13,0.0038544490736329698,0.00030441400304414006,2.2761402635439513e-05,0.05997314667475879
org.apache.ivy.plugins.resolver.FileSystemResolver.checkSupportTransaction(),4,16,6,6,41,8,8,12,0,120,3,1949,0.8260869565217391,0.007816571130797291,0.16216216216216217,0.007168458781362007,0.22285714285714286,0.2,0.023391812865497075,0.1518987341772152,1e-13,0.0005197009986920858,0.00045662100456621003,8.711043680517912e-05,0.0598592219791037
org.apache.ivy.core.settings.XmlSettingsParser.parse(URL),2,69,9,25,14,2,37,10,1,78805,2,1806,0.9130434782608696,0.03543512245961438,0.24324324324324326,0.02986857825567503,0.06857142857142857,0.02857142857142857,0.10818713450292397,0.12658227848101267,0.09090909090909091,0.3412919766827485,0.00030441400304414006,8.071577948323835e-05,0.05967336446815598
"org.apache.ivy.plugins.resolver.packager.PackagerResolver.findArtifactRef(Artifact, Date)",22,285,16,46,31,6,16,19,0,0,0,2,0.04347826086956519,0.14799374674309537,0.43243243243243246,0.054958183990442055,0.1657142857142857,0.14285714285714285,0.04678362573099415,0.24050632911392406,1e-13,1e-13,1e-13,4.4717883370215155e-08,0.05958613960653782
"org.apache.ivy.plugins.resolver.util.ResolverHelper.listAll(URLLister, URL)",16,25,7,9,24,5,4,20,1,3,0,6,0.30434782608695654,0.012506513809275664,0.1891891891891892,0.010752688172043012,0.12571428571428572,0.11428571428571428,0.011695906432748537,0.25316455696202533,0.09090909090909091,1.2992524967302146e-05,1e-13,2.2358941685107576e-07,0.059577240015301985
"org.apache.ivy.osgi.core.BundleInfoAdapter.requirementAsDependency(DefaultModuleDescriptor, BundleInfo, Set<String>)",16,268,22,81,30,6,11,13,1,116,8,174,0.30434782608695654,0.13913496612819176,0.5945945945945946,0.0967741935483871,0.16,0.14285714285714285,0.03216374269005848,0.16455696202531644,0.09090909090909091,0.0005023776320690163,0.0012176560121765602,7.736193823047222e-06,0.05913039227862868
"org.apache.ivy.core.resolve.IvyNodeCallers.addCaller(String, IvyNode, String, String, String[], DependencyDescriptor)",17,186,18,58,26,5,9,17,1,765,77,7860,0.26086956521739135,0.09640437727983325,0.4864864864864865,0.06929510155316607,0.13714285714285715,0.11428571428571428,0.02631578947368421,0.21518987341772153,0.09090909090909091,0.0033130938666620473,0.011719939117199391,0.0003514378454065209,0.05896961903020041
"org.apache.ivy.core.report.ConfigurationResolveReport.getArtifactsReports(DownloadStatus, boolean)",16,220,24,53,20,6,7,11,2,226,26,2410,0.30434782608695654,0.11412193850964043,0.6486486486486487,0.06332138590203107,0.10285714285714286,0.14285714285714285,0.02046783625730994,0.13924050632911392,0.18181818181818182,0.0009787702142034283,0.0039573820395738205,0.0001077253810388483,0.058961656012740164
org.apache.ivy.util.FileUtil.forceDelete(File),0,40,8,10,16,6,59,5,1,13397,57,12381,1.0,0.020323084940072955,0.21621621621621623,0.011947431302270013,0.08,0.14285714285714285,0.17251461988304093,0.06329113924050633,0.09090909090909091,0.05802028566231562,0.008675799086757991,0.0005536073961232635,0.05845554713919481
org.apache.ivy.osgi.updatesite.UpdateSiteLoader.load(URI),22,121,10,52,24,6,6,11,0,200139,0,34,0.04347826086956519,0.06253256904637833,0.2702702702702703,0.06212664277180406,0.12571428571428572,0.14285714285714285,0.017543859649122806,0.13924050632911392,1e-13,0.866770318143628,1e-13,1.4756901512171001e-06,0.058368890529742506
"org.apache.ivy.core.report.ResolveReport.setDependencies(List, Filter)",18,697,33,133,17,5,6,14,2,1190,12,607,0.21739130434782605,0.36268890046899427,0.8918918918918919,0.15890083632019117,0.08571428571428572,0.11428571428571428,0.017543859649122806,0.17721518987341772,0.18181818181818182,0.005153701570363185,0.0018264840182648401,2.7099037322350383e-05,0.05813388941867607
org.apache.ivy.osgi.core.ManifestParser.formatLines(String),22,25,5,10,27,6,4,8,2,9,2,309,0.04347826086956519,0.012506513809275664,0.13513513513513514,0.011947431302270013,0.14285714285714285,0.14285714285714285,0.011695906432748537,0.10126582278481013,0.18181818181818182,3.897757490190644e-05,0.00030441400304414006,1.3773108078026267e-05,0.05805244169513309
org.apache.ivy.core.module.status.StatusManager.computeMaps(),1,17,6,7,15,4,7,17,2,67,22,1545,0.9565217391304348,0.008337675872850442,0.16216216216216217,0.008363201911589008,0.07428571428571429,0.08571428571428572,0.02046783625730994,0.21518987341772153,0.18181818181818182,0.0002901663909364146,0.0033485540334855404,6.90444119236122e-05,0.057922994972637316
"org.apache.ivy.core.resolve.VisitNode.loadData(String, boolean)",17,471,27,95,12,3,7,10,0,128490,23,4961,0.26086956521739135,0.24491922876498176,0.7297297297297297,0.1135005973715651,0.05714285714285714,0.05714285714285714,0.02046783625730994,0.12658227848101267,1e-13,0.5564698443495509,0.0035007610350076103,0.00022180070151626717,0.05762151070641293
"org.apache.ivy.core.resolve.IvyNodeCallers.doesCallersExclude(String, Artifact, Stack)",2,24,6,11,28,7,7,11,1,842,46,13521,0.9130434782608696,0.011985409067222511,0.16216216216216217,0.013142174432497013,0.14857142857142858,0.17142857142857143,0.02046783625730994,0.13924050632911392,0.09090909090909091,0.0036465686741561356,0.007001522070015221,0.0006045857831653089,0.05757764725959665
org.apache.ivy.osgi.filter.CompareFilter.equals(Object),-1,1,0,0,34,13,4,3,0,0,0,46,1e-13,1e-13,1e-13,1e-13,0.18285714285714286,0.34285714285714286,0.011695906432748537,0.0379746835443038,1e-13,1e-13,1e-13,2.0123047516596817e-06,0.0575384875691438
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addDependencyMgt(PomDependencyMgt),22,399,16,112,27,4,5,19,1,121,0,99,0.04347826086956519,0.20739968733715478,0.43243243243243246,0.13381123058542413,0.14285714285714285,0.08571428571428572,0.014619883040935672,0.24050632911392406,0.09090909090909091,0.0005240318403478532,1e-13,4.382352570281085e-06,0.05747866394090429
"org.apache.ivy.osgi.repo.EditableRepoDescriptor.add(String, String, ModuleDescriptorWrapper)",4,25,8,11,20,5,9,9,0,109924,60,45020,0.8260869565217391,0.012506513809275664,0.21621621621621623,0.013142174432497013,0.10285714285714286,0.11428571428571428,0.02631578947368421,0.11392405063291139,1e-13,0.47606343816857366,0.0091324200913242,0.002013154391443716,0.057418093547750945
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getDependencyMgtExclusions(ModuleDescriptor, String, String)",22,238,20,55,26,6,8,14,1,12,0,247,0.04347826086956519,0.12350182386659718,0.5405405405405406,0.06571087216248507,0.13714285714285715,0.14285714285714285,0.023391812865497075,0.17721518987341772,0.09090909090909091,5.1970099869208585e-05,1e-13,1.1000599309072927e-05,0.05715363815347131
org.apache.ivy.core.pack.PackagingManager.getUnpackedArtifact(Artifact),22,94,16,21,30,6,4,13,1,50,2,2124,0.04347826086956519,0.0484627410109432,0.43243243243243246,0.025089605734767026,0.16,0.14285714285714285,0.011695906432748537,0.16455696202531644,0.09090909090909091,0.00021654208278836908,0.00030441400304414006,9.493606639496677e-05,0.057016010638025895
"org.apache.ivy.plugins.resolver.BasicResolver.getArtifactRef(Artifact, Date)",5,126,13,35,27,4,7,22,0,17202,23,2901,0.782608695652174,0.06513809275664409,0.35135135135135137,0.04181600955794504,0.14285714285714285,0.08571428571428572,0.02046783625730994,0.27848101265822783,1e-13,0.0744991381625105,0.0035007610350076103,0.00012968186177362393,0.05679169869107212
org.apache.ivy.core.resolve.VisitNode.gotoNode(IvyNode),17,471,28,114,22,5,7,18,1,6,0,121,0.26086956521739135,0.24491922876498176,0.7567567567567568,0.13620071684587814,0.11428571428571428,0.11428571428571428,0.02046783625730994,0.22784810126582278,0.09090909090909091,2.5985049934604292e-05,1e-13,5.3661460044258185e-06,0.056781472882383714
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.parseDescriptor(ParserSettings, URL, boolean)",1,619,15,115,4,1,93,3,0,74392,0,1958,0.9565217391304348,0.32204273058884836,0.40540540540540543,0.13739545997610514,0.011428571428571429,1e-13,0.2719298245614035,0.0379746835443038,1e-13,0.32217997245584706,1e-13,8.751289775551106e-05,0.05659025905567023
org.apache.ivy.core.settings.IvySettings.addResolver(DependencyResolver),22,9,3,6,23,7,19,10,1,110,23,13461,0.04347826086956519,0.004168837936425221,0.08108108108108109,0.007168458781362007,0.12,0.17142857142857143,0.05555555555555555,0.12658227848101267,0.09090909090909091,0.000476392582134412,0.0035007610350076103,0.0006019027101630959,0.056473477902554484
org.apache.ivy.core.settings.IvySettings.configureRepositories(boolean),22,27,4,8,34,8,5,13,0,29,0,19,0.04347826086956519,0.01354872329338197,0.10810810810810811,0.009557945041816009,0.18285714285714286,0.2,0.014619883040935672,0.16455696202531644,1e-13,0.00012559440801725407,1e-13,8.049219006638727e-07,0.0562043188374693
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getResolvedRevision(ModuleRevisionId, CacheMetadataOptions)",15,327,24,65,37,7,3,14,0,1548,7,659,0.34782608695652173,0.16988014590932776,0.6486486486486487,0.07765830346475508,0.2,0.17142857142857143,0.008771929824561403,0.17721518987341772,1e-13,0.006704142883127907,0.00106544901065449,2.942436725760157e-05,0.05614582240677346
org.apache.ivy.plugins.parser.m2.PomReader.getLicenses(),22,399,14,108,23,6,6,15,1,20,0,203,0.04347826086956519,0.20739968733715478,0.3783783783783784,0.12903225806451613,0.12,0.14285714285714285,0.017543859649122806,0.189873417721519,0.09090909090909091,8.661683311534764e-05,1e-13,9.033012440783461e-06,0.056121373204774415
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printConfiguration(Configuration, PrintWriter)",2,15,4,11,27,7,5,11,1,487,13,1777,0.9130434782608696,0.007295466388744137,0.10810810810810811,0.013142174432497013,0.14285714285714285,0.17142857142857143,0.014619883040935672,0.13924050632911392,0.09090909090909091,0.002109119886358715,0.0019786910197869103,7.941896086550212e-05,0.05608637536218148
org.apache.ivy.core.resolve.IvyNode.getRealConfs(String),17,36,7,12,24,7,6,12,1,1010,56,9351,0.26086956521739135,0.018238665971860343,0.1891891891891892,0.014336917562724014,0.12571428571428572,0.17142857142857143,0.017543859649122806,0.1518987341772152,0.09090909090909091,0.004374150072325056,0.00852359208523592,0.0004181122095115117,0.05601723287768581
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getDependencyManagements(ModuleDescriptor),22,399,16,105,30,5,6,14,1,6,0,46,0.04347826086956519,0.20739968733715478,0.43243243243243246,0.12544802867383512,0.16,0.11428571428571428,0.017543859649122806,0.17721518987341772,0.09090909090909091,2.5985049934604292e-05,1e-13,2.0123047516596817e-06,0.055996328934072984
org.apache.ivy.util.cli.CommandLineParser.parse(String[]),22,625,18,141,25,5,7,16,1,1,0,18,0.04347826086956519,0.3251693590411673,0.4864864864864865,0.16845878136200718,0.13142857142857142,0.11428571428571428,0.02046783625730994,0.20253164556962025,0.09090909090909091,4.3308416557673815e-06,1e-13,7.602040172936576e-07,0.0559625029766242
org.apache.ivy.osgi.p2.P2Descriptor.addBundle(BundleInfo),22,35,5,12,34,8,5,12,0,7995,2,895,0.04347826086956519,0.01771756122980719,0.13513513513513514,0.014336917562724014,0.18285714285714286,0.2,0.014619883040935672,0.1518987341772152,1e-13,0.03462507903786022,0.00030441400304414006,3.9977787732972344e-05,0.055244532011799914
org.apache.ivy.plugins.resolver.util.FileURLLister.listAll(URL),-1,1,0,0,20,6,4,16,1,7,0,9,1e-13,1e-13,1e-13,1e-13,0.10285714285714286,0.14285714285714285,0.011695906432748537,0.20253164556962025,0.09090909090909091,3.0315891590371672e-05,1e-13,3.5774306696172124e-07,0.05508509286257455
org.apache.ivy.core.repository.RepositoryManagementEngine.analyze(),22,29,4,12,19,4,3,14,2,0,0,3,0.04347826086956519,0.014590932777488274,0.10810810810810811,0.014336917562724014,0.09714285714285714,0.08571428571428572,0.008771929824561403,0.17721518987341772,0.18181818181818182,1e-13,1e-13,8.943576674043031e-08,0.05506624511001637
"org.apache.ivy.core.resolve.IvyNode.moveToRealNode(String, IvyNode, String, String, boolean, IvyNode)",17,300,15,52,23,4,14,24,0,54,0,31,0.26086956521739135,0.15581031787389266,0.40540540540540543,0.06212664277180406,0.12,0.08571428571428572,0.04093567251461988,0.3037974683544304,1e-13,0.00023386544941143863,1e-13,1.3415365011064546e-06,0.05505340819264985
org.apache.ivy.osgi.core.ExecutionEnvironmentProfileProvider.loadDefaultProfileList(),22,15,6,6,27,5,4,15,1,710,8,147,0.04347826086956519,0.007295466388744137,0.16216216216216217,0.007168458781362007,0.14285714285714285,0.11428571428571428,0.011695906432748537,0.189873417721519,0.09090909090909091,0.003074897575594841,0.0012176560121765602,6.528810972051412e-06,0.055001554167673286
org.apache.ivy.ant.ConvertManifestTask.doExecute(),22,423,17,66,36,9,8,8,0,0,0,1,0.04347826086956519,0.21990620114643042,0.4594594594594595,0.07885304659498207,0.19428571428571428,0.22857142857142856,0.023391812865497075,0.10126582278481013,1e-13,1e-13,1e-13,1e-13,0.05475147785076502
org.apache.ivy.core.search.SearchEngine.listRevisionEntries(ModuleEntry),22,18,6,11,16,3,7,16,2,0,0,12,0.04347826086956519,0.008858780614903595,0.16216216216216217,0.013142174432497013,0.08,0.05714285714285714,0.02046783625730994,0.20253164556962025,0.18181818181818182,1e-13,1e-13,4.918967170723666e-07,0.054196056744467425
"org.apache.ivy.core.pack.ZipPacking.unpack(InputStream, File)",22,12,4,5,28,6,2,12,1,77,0,16,0.04347826086956519,0.005732152162584679,0.10810810810810811,0.005973715651135006,0.14857142857142858,0.14285714285714285,0.005847953216374269,0.1518987341772152,0.09090909090909091,0.0003334748074940884,1e-13,6.707682505532273e-07,0.054010708447229085
org.apache.ivy.ant.IvyTask.getIvyInstance(),4,1366,18,290,21,4,45,11,0,17397,2,1250,0.8260869565217391,0.7113079729025534,0.4864864864864865,0.34647550776583036,0.10857142857142857,0.08571428571428572,0.13157894736842105,0.13924050632911392,1e-13,0.07534365228538514,0.00030441400304414006,5.5852636329398726e-05,0.05398740464719968
"org.apache.ivy.Main.initSettings(CommandLine, Ivy)",22,625,24,149,29,7,3,16,0,617,0,5,0.04347826086956519,0.3251693590411673,0.6486486486486487,0.17801672640382318,0.15428571428571428,0.17142857142857143,0.008771929824561403,0.20253164556962025,1e-13,0.0026721293016084744,1e-13,1.7887153348086062e-07,0.05383487963944101
"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.DefaultDependencyDescriptor(DefaultDependencyDescriptor, ModuleRevisionId)",22,8,3,6,24,5,15,20,0,4,0,105,0.04347826086956519,0.0036477331943720686,0.08108108108108109,0.007168458781362007,0.12571428571428572,0.11428571428571428,0.043859649122807015,0.25316455696202533,1e-13,1.7323366623069526e-05,1e-13,4.650659870502376e-06,0.053702544556225855
"org.apache.ivy.ant.IvyBuildList.processFilterNodeFromLeaf(ModuleDescriptor, Set, Map)",22,19,6,11,15,5,5,12,2,0,0,13,0.04347826086956519,0.009379885356956748,0.16216216216216217,0.013142174432497013,0.07428571428571429,0.11428571428571428,0.014619883040935672,0.1518987341772152,0.18181818181818182,1e-13,1e-13,5.366146004425818e-07,0.05369082786224967
"org.apache.ivy.util.FileUtil.prepareCopy(File, File, boolean)",4,258,16,53,30,9,6,10,0,731,16,3859,0.8260869565217391,0.13392391870766024,0.43243243243243246,0.06332138590203107,0.16,0.22857142857142856,0.017543859649122806,0.12658227848101267,1e-13,0.0031658452503659563,0.0024353120243531205,0.00017252159404229007,0.053619969913879684
"org.apache.ivy.osgi.updatesite.UpdateSiteLoader.readJarOrXml(URI, String, XMLInputParser)",22,15,3,10,36,5,12,11,0,200050,0,288,0.04347826086956519,0.007295466388744137,0.08108108108108109,0.011947431302270013,0.19428571428571428,0.11428571428571428,0.03508771929824561,0.13924050632911392,1e-13,0.8663848732362648,1e-13,1.2834032527251749e-05,0.05348121253345824
"org.apache.ivy.osgi.core.ManifestParser.parseRequirement(BundleInfo, Attributes, String, String, String)",1,59,10,27,18,4,8,12,2,66,3,1500,0.9565217391304348,0.030224075039082855,0.2702702702702703,0.03225806451612903,0.09142857142857143,0.08571428571428572,0.023391812865497075,0.1518987341772152,0.18181818181818182,0.0002858355492806472,0.00045662100456621003,6.703210717195251e-05,0.053468644133896986
org.apache.ivy.osgi.util.VersionRange.equals(Object),22,4,3,2,33,12,6,2,0,0,0,98,0.04347826086956519,0.001563314226159458,0.08108108108108109,0.0023894862604540022,0.17714285714285713,0.3142857142857143,0.017543859649122806,0.02531645569620253,1e-13,1e-13,1e-13,4.33763468691087e-06,0.053428911904014366
org.apache.ivy.plugins.resolver.MirroredURLResolver.setupMirrors(),22,40,9,16,27,5,3,14,1,107,0,11,0.04347826086956519,0.020323084940072955,0.24324324324324326,0.019115890083632018,0.14285714285714285,0.11428571428571428,0.008771929824561403,0.17721518987341772,0.09090909090909091,0.00046340005716710985,1e-13,4.471788337021515e-07,0.05341021046819158
"org.apache.ivy.osgi.util.DelegatingHandler.startElement(String, String, String, Attributes)",6,32,8,8,36,6,10,7,0,10759,661,1010328,0.7391304347826086,0.01615424700364773,0.21621621621621623,0.009557945041816009,0.19428571428571428,0.14285714285714285,0.029239766081871343,0.08860759493670886,1e-13,0.04659552537440126,0.10060882800608828,0.04517968495177936,0.053363191068922226
org.apache.ivy.core.resolve.IvyNodeEviction.getAllEvictingNodesDetails(),22,4,2,3,19,8,2,11,1,6,0,139,0.04347826086956519,0.001563314226159458,0.05405405405405406,0.0035842293906810036,0.09714285714285714,0.2,0.005847953216374269,0.13924050632911392,0.09090909090909091,2.5985049934604292e-05,1e-13,6.1710679050896915e-06,0.05331417833414535
org.apache.ivy.core.settings.XmlSettingsParser.urlFromFileAttribute(String),22,43,6,12,25,7,5,17,0,705,0,518,0.04347826086956519,0.021886399166232414,0.16216216216216217,0.014336917562724014,0.13142857142857142,0.17142857142857143,0.014619883040935672,0.21518987341772153,1e-13,0.003053243367316004,1e-13,2.3119145702401235e-05,0.05329769245418511
org.apache.ivy.core.resolve.ResolveData.mediate(DependencyDescriptor),17,279,24,69,21,5,2,16,1,1802,84,16929,0.26086956521739135,0.14486711829077645,0.6486486486486487,0.08243727598566308,0.10857142857142857,0.11428571428571428,0.005847953216374269,0.20253164556962025,0.09090909090909091,0.007804176663692822,0.012785388127853882,0.0007569843296910021,0.05322571824050813
org.apache.ivy.ant.IvyCachePath.doExecute(),22,319,22,45,25,6,4,12,1,1668,0,16,0.04347826086956519,0.16571130797290257,0.5945945945945946,0.053763440860215055,0.13142857142857142,0.14285714285714285,0.011695906432748537,0.1518987341772152,0.09090909090909091,0.007223843881819993,1e-13,6.707682505532273e-07,0.053137084798412906
org.apache.ivy.core.repository.RepositoryManagementEngine.load(),22,213,16,46,27,5,10,12,1,1393,0,6,0.04347826086956519,0.11047420531526837,0.43243243243243246,0.054958183990442055,0.14285714285714285,0.11428571428571428,0.029239766081871343,0.1518987341772152,0.09090909090909091,0.006032862426483963,1e-13,2.2358941685107576e-07,0.0530802647470676
org.apache.ivy.util.url.BasicURLHandler.openStream(URL),22,27,5,8,30,5,2,19,0,12008,314,9888,0.04347826086956519,0.01354872329338197,0.13513513513513514,0.009557945041816009,0.16,0.11428571428571428,0.005847953216374269,0.24050632911392406,1e-13,0.05200474660245472,0.047792998477929984,0.0004421257128813172,0.05290651604435464
"org.apache.ivy.util.Configurator.addChild(ObjectDescriptor, Class, String, Object)",1,26,6,14,33,7,6,11,0,9333,32,11577,0.9565217391304348,0.013027618551328817,0.16216216216216217,0.016726403823178016,0.17714285714285713,0.17142857142857143,0.017543859649122806,0.13924050632911392,1e-13,0.040419745173276976,0.004870624048706241,0.0005176542178936106,0.052727565760250956
org.apache.ivy.core.resolve.IvyNodeEviction.cleanEvicted(),15,212,23,56,15,5,6,10,2,354,132,73140,0.34782608695652173,0.10995310057321521,0.6216216216216216,0.06690561529271206,0.07428571428571429,0.11428571428571428,0.017543859649122806,0.12658227848101267,0.18181818181818182,0.0015331179461416532,0.02009132420091324,0.0032706212718141663,0.05264063198255759
