method,method,invocation counts
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.mkEnumAdjust(List, List)","org.apache.avro.io.parsing.Symbol.enumAdjustAction(int, Object[])",107
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.generate(Schema, Schema)",org.apache.avro.io.parsing.Symbol.root(Symbol[]),9179
"org.apache.avro.io.parsing.Symbol.flatten(Symbol[], int, Symbol[], int, Map, Map)","org.apache.avro.io.parsing.Symbol.copyFixups(List, Symbol[], int, Symbol[])",3724
"org.apache.avro.generic.GenericDatumReader.getResolver(Schema, Schema)",org.apache.avro.util.WeakIdentityHashMap.get(Object),53834
org.apache.avro.util.WeakIdentityHashMap.get(Object),org.apache.avro.util.WeakIdentityHashMap.reap(),53834
"org.apache.avro.generic.GenericDatumReader.getResolver(Schema, Schema)","org.apache.avro.util.WeakIdentityHashMap.put(Object, Object)",1525
"org.apache.avro.util.WeakIdentityHashMap.put(Object, Object)",org.apache.avro.util.WeakIdentityHashMap.reap(),1525
"org.apache.avro.generic.GenericDatumReader.getResolver(Schema, Schema)","org.apache.avro.Schema.applyAliases(Schema, Schema)",791
"org.apache.avro.generic.GenericDatumReader.read(Object, Decoder)","org.apache.avro.generic.GenericDatumReader.read(Object, Schema, ResolvingDecoder)",130533
"org.apache.avro.generic.GenericDatumReader.read(Object, Schema, ResolvingDecoder)","org.apache.avro.generic.GenericDatumReader.readWithoutConversion(Object, Schema, ResolvingDecoder)",523125
"org.apache.avro.generic.GenericDatumReader.readWithoutConversion(Object, Schema, ResolvingDecoder)","org.apache.avro.generic.GenericDatumReader.readRecord(Object, Schema, ResolvingDecoder)",110717
"org.apache.avro.generic.GenericDatumReader.readRecord(Object, Schema, ResolvingDecoder)","org.apache.avro.thrift.ThriftData.newRecord(Object, Schema)",4
"org.apache.avro.thrift.ThriftData.newRecord(Object, Schema)",org.apache.avro.specific.SpecificData.getClassName(Schema),4
"org.apache.avro.thrift.ThriftData.newRecord(Object, Schema)",org.apache.avro.util.ClassUtils.forName(String),4
org.apache.avro.util.ClassUtils.forName(String),"org.apache.avro.util.ClassUtils.forName(Class, String)",28
"org.apache.avro.util.ClassUtils.forName(Class, String)","org.apache.avro.util.ClassUtils.forName(String, ClassLoader)",28
"org.apache.avro.generic.GenericDatumReader.readRecord(Object, Schema, ResolvingDecoder)","org.apache.avro.generic.GenericDatumReader.readField(Object, Schema$Field, Object, ResolvingDecoder, Object)",368324
"org.apache.avro.generic.GenericDatumReader.readField(Object, Schema$Field, Object, ResolvingDecoder, Object)","org.apache.avro.generic.GenericDatumReader.read(Object, Schema, ResolvingDecoder)",374543
"org.apache.avro.generic.GenericDatumReader.readWithoutConversion(Object, Schema, ResolvingDecoder)",org.apache.avro.io.ResolvingDecoder.readIndex(),18046
org.apache.avro.io.ResolvingDecoder.readIndex(),org.apache.avro.io.parsing.Parser.advance(Symbol),19883
org.apache.avro.io.parsing.Parser.advance(Symbol),"org.apache.avro.io.ResolvingDecoder.doAction(Symbol, Symbol)",134806
"org.apache.avro.io.ResolvingDecoder.doAction(Symbol, Symbol)",org.apache.avro.io.BinaryDecoder.readIndex(),18553
org.apache.avro.io.BinaryDecoder.readIndex(),org.apache.avro.io.BinaryDecoder.readInt(),24562
org.apache.avro.io.BinaryDecoder.readInt(),org.apache.avro.io.BinaryDecoder.ensureBounds(int),333781
"org.apache.avro.io.ResolvingDecoder.doAction(Symbol, Symbol)",org.apache.avro.io.parsing.Parser.pushSymbol(Symbol),19993
org.apache.avro.io.parsing.Parser.advance(Symbol),org.apache.avro.io.parsing.Parser.pushProduction(Symbol),223480
org.apache.avro.io.ResolvingDecoder.readIndex(),org.apache.avro.io.parsing.Parser.pushSymbol(Symbol),19882
"org.apache.avro.generic.GenericDatumReader.readWithoutConversion(Object, Schema, ResolvingDecoder)","org.apache.avro.thrift.ThriftDatumReader.readInt(Object, Schema, Decoder)",12
"org.apache.avro.thrift.ThriftDatumReader.readInt(Object, Schema, Decoder)",org.apache.avro.JsonProperties.getProp(String),12
org.apache.avro.JsonProperties.getProp(String),org.apache.avro.JsonProperties.getJsonProp(String),45898
"org.apache.avro.thrift.ThriftDatumReader.readInt(Object, Schema, Decoder)",org.apache.avro.io.ValidatingDecoder.readInt(),12
org.apache.avro.io.ValidatingDecoder.readInt(),org.apache.avro.io.BinaryDecoder.readInt(),59288
org.apache.avro.io.ValidatingDecoder.readInt(),org.apache.avro.io.parsing.Parser.advance(Symbol),60454
"org.apache.avro.generic.GenericDatumReader.readWithoutConversion(Object, Schema, ResolvingDecoder)","org.apache.avro.generic.GenericDatumReader.read(Object, Schema, ResolvingDecoder)",18045
"org.apache.avro.generic.GenericDatumReader.readWithoutConversion(Object, Schema, ResolvingDecoder)",org.apache.avro.io.ValidatingDecoder.readNull(),12994
org.apache.avro.io.ValidatingDecoder.readNull(),org.apache.avro.io.parsing.Parser.advance(Symbol),13084
"org.apache.avro.generic.GenericDatumReader.readWithoutConversion(Object, Schema, ResolvingDecoder)",org.apache.avro.io.ValidatingDecoder.readBoolean(),8383
org.apache.avro.io.ValidatingDecoder.readBoolean(),org.apache.avro.io.BinaryDecoder.readBoolean(),8187
org.apache.avro.io.ValidatingDecoder.readBoolean(),org.apache.avro.io.parsing.Parser.advance(Symbol),9207
"org.apache.avro.generic.GenericDatumReader.readWithoutConversion(Object, Schema, ResolvingDecoder)",org.apache.avro.io.ResolvingDecoder.readDouble(),2235
org.apache.avro.io.ResolvingDecoder.readDouble(),org.apache.avro.io.BinaryDecoder.readDouble(),2359
org.apache.avro.io.BinaryDecoder.readDouble(),org.apache.avro.io.BinaryDecoder.ensureBounds(int),2456
org.apache.avro.io.ResolvingDecoder.readDouble(),org.apache.avro.io.parsing.Parser.advance(Symbol),4150
"org.apache.avro.generic.GenericDatumReader.readWithoutConversion(Object, Schema, ResolvingDecoder)",org.apache.avro.io.ResolvingDecoder.readLong(),98054
org.apache.avro.io.ResolvingDecoder.readLong(),org.apache.avro.io.BinaryDecoder.readLong(),97529
org.apache.avro.io.BinaryDecoder.readLong(),org.apache.avro.io.BinaryDecoder.ensureBounds(int),142792
org.apache.avro.io.ResolvingDecoder.readLong(),org.apache.avro.io.parsing.Parser.advance(Symbol),100136
"org.apache.avro.generic.GenericDatumReader.readField(Object, Schema$Field, Object, ResolvingDecoder, Object)","org.apache.avro.thrift.ThriftData.setField(Object, String, int, Object, Object)",35
"org.apache.avro.thrift.ThriftData.setField(Object, String, int, Object, Object)","org.apache.avro.thrift.test.Test.setFieldValue(TFieldIdEnum, Object)",32
"org.apache.avro.thrift.test.Test.setFieldValue(TFieldIdEnum, Object)","org.apache.avro.thrift.test.Test.setFieldValue(Test$_Fields, Object)",32
"org.apache.avro.thrift.test.Test.setFieldValue(Test$_Fields, Object)",org.apache.avro.thrift.test.Test.unsetI32Field(),1
"org.apache.avro.thrift.test.Test.setFieldValue(Test$_Fields, Object)",org.apache.avro.thrift.test.Test.setBoolField(boolean),2
org.apache.avro.thrift.test.Test.setBoolField(boolean),org.apache.avro.thrift.test.Test.setBoolFieldIsSet(boolean),4
"org.apache.avro.thrift.test.Test.setFieldValue(Test$_Fields, Object)",org.apache.avro.thrift.test.Test.setByteOptionalField(byte),1
org.apache.avro.thrift.test.Test.setByteOptionalField(byte),org.apache.avro.thrift.test.Test.setByteOptionalFieldIsSet(boolean),2
"org.apache.avro.thrift.test.Test.setFieldValue(Test$_Fields, Object)",org.apache.avro.thrift.test.Test.setByteField(byte),2
org.apache.avro.thrift.test.Test.setByteField(byte),org.apache.avro.thrift.test.Test.setByteFieldIsSet(boolean),4
"org.apache.avro.thrift.test.Test.setFieldValue(Test$_Fields, Object)",org.apache.avro.thrift.test.Test.setDoubleField(double),2
org.apache.avro.thrift.test.Test.setDoubleField(double),org.apache.avro.thrift.test.Test.setDoubleFieldIsSet(boolean),4
"org.apache.avro.thrift.test.Test.setFieldValue(Test$_Fields, Object)",org.apache.avro.thrift.test.Test.setI16Field(short),2
org.apache.avro.thrift.test.Test.setI16Field(short),org.apache.avro.thrift.test.Test.setI16FieldIsSet(boolean),4
"org.apache.avro.thrift.test.Test.setFieldValue(Test$_Fields, Object)",org.apache.avro.thrift.test.Test.setI16OptionalField(short),2
org.apache.avro.thrift.test.Test.setI16OptionalField(short),org.apache.avro.thrift.test.Test.setI16OptionalFieldIsSet(boolean),4
"org.apache.avro.thrift.test.Test.setFieldValue(Test$_Fields, Object)",org.apache.avro.thrift.test.Test.setI64Field(long),2
org.apache.avro.thrift.test.Test.setI64Field(long),org.apache.avro.thrift.test.Test.setI64FieldIsSet(boolean),4
"org.apache.avro.generic.GenericDatumReader.readRecord(Object, Schema, ResolvingDecoder)",org.apache.avro.io.ResolvingDecoder.readFieldOrder(),110719
org.apache.avro.io.ResolvingDecoder.readFieldOrder(),org.apache.avro.io.parsing.Parser.advance(Symbol),110827
org.apache.avro.io.parsing.Parser.pushProduction(Symbol),org.apache.avro.io.parsing.Parser.expandStack(),3104
"org.apache.avro.generic.GenericDatumReader.readRecord(Object, Schema, ResolvingDecoder)","org.apache.avro.thrift.ThriftData.getRecordState(Object, Schema)",4
"org.apache.avro.generic.GenericDatumReader.read(Object, Decoder)",org.apache.avro.io.ResolvingDecoder.drain(),130493
org.apache.avro.io.ResolvingDecoder.drain(),org.apache.avro.io.parsing.Parser.processImplicitActions(),130493
"org.apache.avro.generic.GenericDatumReader.read(Object, Decoder)",org.apache.avro.io.ValidatingDecoder.configure(Decoder),130533
org.apache.avro.thrift.TestThrift.check(Test),"org.apache.avro.io.DecoderFactory.createBinaryDecoder(InputStream, BinaryDecoder)",2
"org.apache.avro.io.DecoderFactory.createBinaryDecoder(InputStream, BinaryDecoder)","org.apache.avro.io.DecoderFactory.binaryDecoder(InputStream, BinaryDecoder)",3
"org.apache.avro.io.BinaryDecoder.configure(InputStream, int)","org.apache.avro.io.BinaryDecoder.configureSource(int, BinaryDecoder$ByteSource)",13515
org.apache.avro.thrift.TestThrift.check(Test),"org.apache.avro.generic.GenericDatumWriter.write(Object, Encoder)",2
"org.apache.avro.generic.GenericDatumWriter.write(Object, Encoder)","org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder)",164968
"org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder)","org.apache.avro.generic.GenericDatumWriter.writeWithoutConversion(Schema, Object, Encoder)",255074
"org.apache.avro.generic.GenericDatumWriter.writeWithoutConversion(Schema, Object, Encoder)","org.apache.avro.generic.GenericDatumWriter.writeRecord(Schema, Object, Encoder)",39075
"org.apache.avro.generic.GenericDatumWriter.writeRecord(Schema, Object, Encoder)","org.apache.avro.generic.GenericDatumWriter.writeField(Object, Schema$Field, Encoder, Object)",64647
"org.apache.avro.generic.GenericDatumWriter.writeField(Object, Schema$Field, Encoder, Object)","org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder)",64661
"org.apache.avro.generic.GenericDatumWriter.writeWithoutConversion(Schema, Object, Encoder)",org.apache.avro.io.BufferedBinaryEncoder.writeBoolean(boolean),915
"org.apache.avro.generic.GenericDatumWriter.writeWithoutConversion(Schema, Object, Encoder)","org.apache.avro.generic.GenericDatumWriter.resolveUnion(Schema, Object)",18042
"org.apache.avro.generic.GenericDatumWriter.resolveUnion(Schema, Object)","org.apache.avro.generic.GenericData.resolveUnion(Schema, Object)",18042
"org.apache.avro.generic.GenericData.resolveUnion(Schema, Object)",org.apache.avro.thrift.ThriftData.getSchemaName(Object),24
org.apache.avro.thrift.ThriftData.getSchemaName(Object),org.apache.avro.generic.GenericData.getSchemaName(Object),21
"org.apache.avro.generic.GenericDatumWriter.writeWithoutConversion(Schema, Object, Encoder)",org.apache.avro.io.BinaryEncoder.writeIndex(int),16872
org.apache.avro.io.BinaryEncoder.writeIndex(int),org.apache.avro.io.BufferedBinaryEncoder.writeInt(int),23072
org.apache.avro.io.BufferedBinaryEncoder.writeInt(int),"org.apache.avro.io.BinaryData.encodeInt(int, byte[], int)",193025
org.apache.avro.io.BufferedBinaryEncoder.writeInt(int),org.apache.avro.io.BufferedBinaryEncoder.ensureBounds(int),193025
"org.apache.avro.generic.GenericDatumWriter.writeWithoutConversion(Schema, Object, Encoder)","org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder)",17964
"org.apache.avro.generic.GenericDatumWriter.writeWithoutConversion(Schema, Object, Encoder)",org.apache.avro.io.BufferedBinaryEncoder.writeInt(int),502
"org.apache.avro.generic.GenericDatumWriter.writeWithoutConversion(Schema, Object, Encoder)",org.apache.avro.io.BufferedBinaryEncoder.writeDouble(double),280
org.apache.avro.io.BufferedBinaryEncoder.writeDouble(double),"org.apache.avro.io.BinaryData.encodeDouble(double, byte[], int)",337
org.apache.avro.io.BufferedBinaryEncoder.writeDouble(double),org.apache.avro.io.BufferedBinaryEncoder.ensureBounds(int),337
"org.apache.avro.generic.GenericDatumWriter.writeWithoutConversion(Schema, Object, Encoder)",org.apache.avro.io.BufferedBinaryEncoder.writeLong(long),30358
org.apache.avro.io.BufferedBinaryEncoder.writeLong(long),"org.apache.avro.io.BinaryData.encodeLong(long, byte[], int)",45165
org.apache.avro.io.BufferedBinaryEncoder.writeLong(long),org.apache.avro.io.BufferedBinaryEncoder.ensureBounds(int),45165
"org.apache.avro.generic.GenericDatumWriter.writeField(Object, Schema$Field, Encoder, Object)","org.apache.avro.thrift.ThriftData.getField(Object, String, int, Object)",35
"org.apache.avro.thrift.ThriftData.getField(Object, String, int, Object)",org.apache.avro.thrift.test.Test.isSet(TFieldIdEnum),32
org.apache.avro.thrift.test.Test.isSet(TFieldIdEnum),org.apache.avro.thrift.test.Test.isSet(Test$_Fields),32
org.apache.avro.thrift.test.Test.isSet(Test$_Fields),org.apache.avro.thrift.test.Test.isSetBoolField(),2
org.apache.avro.thrift.test.Test.isSet(Test$_Fields),org.apache.avro.thrift.test.Test.isSetByteField(),2
org.apache.avro.thrift.test.Test.isSet(Test$_Fields),org.apache.avro.thrift.test.Test.isSetByteOptionalField(),2
org.apache.avro.thrift.test.Test.isSet(Test$_Fields),org.apache.avro.thrift.test.Test.isSetDoubleField(),2
org.apache.avro.thrift.test.Test.isSet(Test$_Fields),org.apache.avro.thrift.test.Test.isSetI16Field(),2
org.apache.avro.thrift.test.Test.isSet(Test$_Fields),org.apache.avro.thrift.test.Test.isSetI16OptionalField(),2
org.apache.avro.thrift.test.Test.isSet(Test$_Fields),org.apache.avro.thrift.test.Test.isSetI32Field(),2
org.apache.avro.thrift.test.Test.isSet(Test$_Fields),org.apache.avro.thrift.test.Test.isSetI64Field(),2
"org.apache.avro.thrift.ThriftData.getField(Object, String, int, Object)",org.apache.avro.thrift.test.Test.getFieldValue(TFieldIdEnum),22
org.apache.avro.thrift.test.Test.getFieldValue(TFieldIdEnum),org.apache.avro.thrift.test.Test.getFieldValue(Test$_Fields),22
"org.apache.avro.generic.GenericDatumWriter.writeRecord(Schema, Object, Encoder)","org.apache.avro.thrift.ThriftData.getRecordState(Object, Schema)",4
org.apache.avro.thrift.TestThrift.check(Test),"org.apache.avro.io.EncoderFactory.binaryEncoder(OutputStream, BinaryEncoder)",2
org.apache.avro.thrift.TestThrift.check(Test),org.apache.avro.io.BufferedBinaryEncoder.flush(),2
org.apache.avro.io.BufferedBinaryEncoder.flush(),org.apache.avro.io.BufferedBinaryEncoder.flushBuffer(),50685
org.apache.avro.thrift.test.Test.equals(Object),org.apache.avro.thrift.test.Test.equals(Test),2
org.apache.avro.thrift.test.Test.equals(Test),org.apache.avro.thrift.test.Test.isSetByteOptionalField(),4
org.apache.avro.thrift.test.Test.equals(Test),org.apache.avro.thrift.test.Test.isSetI16OptionalField(),4
org.apache.avro.thrift.test.Test.equals(Test),org.apache.avro.thrift.test.Test.isSetI32Field(),4
org.apache.avro.thrift.test.Test.toString(),org.apache.avro.thrift.test.Test.isSetByteOptionalField(),2
org.apache.avro.thrift.test.Test.toString(),org.apache.avro.thrift.test.Test.isSetI16OptionalField(),2
org.apache.avro.thrift.test.Test.toString(),org.apache.avro.thrift.test.Test.isSetI32Field(),2
org.apache.avro.thrift.TestThrift.testOptionals(),org.apache.avro.thrift.test.Test.setBoolField(boolean),1
org.apache.avro.thrift.TestThrift.testOptionals(),org.apache.avro.thrift.test.Test.setByteField(byte),1
org.apache.avro.thrift.TestThrift.testOptionals(),org.apache.avro.thrift.test.Test.setI64Field(long),1
org.apache.avro.thrift.TestThrift.testOptionals(),org.apache.avro.thrift.test.Test.setByteOptionalField(byte),1
org.apache.avro.thrift.TestThrift.testOptionals(),org.apache.avro.thrift.test.Test.setDoubleField(double),1
org.apache.avro.thrift.TestThrift.testOptionals(),org.apache.avro.thrift.test.Test.setI16Field(short),1
org.apache.avro.thrift.TestThrift.testOptionals(),org.apache.avro.thrift.test.Test.setI16OptionalField(short),1
org.apache.avro.thrift.TestThrift.testStruct(),org.apache.avro.Schema.toString(boolean),2
"org.apache.avro.Schema.toJson(Schema$Names, JsonGenerator)",org.apache.avro.JsonProperties.writeProps(JsonGenerator),156
"org.apache.avro.Schema.toJson(Schema$Names, JsonGenerator)",org.apache.avro.Schema.getName(),4132
org.apache.avro.thrift.TestThrift.testStruct(),org.apache.avro.thrift.TestThrift.check(Test),1
org.apache.avro.generic.GenericData.getSchemaName(Object),org.apache.avro.generic.GenericData.isFixed(Object),2563
org.apache.avro.generic.GenericData.getSchemaName(Object),org.apache.avro.thrift.ThriftData.isBytes(Object),2
org.apache.avro.generic.GenericData.getSchemaName(Object),org.apache.avro.thrift.ThriftData.getEnumSchema(Object),1
org.apache.avro.thrift.ThriftData.getEnumSchema(Object),org.apache.avro.thrift.ThriftData.getSchema(Class),1
org.apache.avro.generic.GenericData.getSchemaName(Object),org.apache.avro.thrift.ThriftData.getRecordSchema(Object),2
org.apache.avro.thrift.ThriftData.getRecordSchema(Object),org.apache.avro.thrift.ThriftData.getSchema(Class),2
org.apache.avro.generic.GenericData.getSchemaName(Object),org.apache.avro.generic.GenericData.isArray(Object),6153
org.apache.avro.generic.GenericData.getSchemaName(Object),org.apache.avro.generic.GenericData.isString(Object),2267
org.apache.avro.generic.GenericData.getSchemaName(Object),org.apache.avro.generic.GenericData.isInteger(Object),1094
org.apache.avro.generic.GenericData.getSchemaName(Object),org.apache.avro.generic.GenericData.isMap(Object),5970
org.apache.avro.generic.GenericData.getSchemaName(Object),org.apache.avro.thrift.ThriftData.isEnum(Object),8
org.apache.avro.generic.GenericData.getSchemaName(Object),org.apache.avro.thrift.ThriftData.isRecord(Object),10
"org.apache.avro.thrift.ThriftData.getField(Object, String, int, Object)",org.apache.avro.thrift.test.Nested.isSet(TFieldIdEnum),1
org.apache.avro.thrift.test.Nested.isSet(TFieldIdEnum),org.apache.avro.thrift.test.Nested.isSet(Nested$_Fields),1
org.apache.avro.thrift.test.Nested.isSet(Nested$_Fields),org.apache.avro.thrift.test.Nested.isSetX(),1
"org.apache.avro.thrift.ThriftData.getField(Object, String, int, Object)",org.apache.avro.thrift.test.Nested.getFieldValue(TFieldIdEnum),1
org.apache.avro.thrift.test.Nested.getFieldValue(TFieldIdEnum),org.apache.avro.thrift.test.Nested.getFieldValue(Nested$_Fields),1
"org.apache.avro.generic.GenericDatumWriter.writeWithoutConversion(Schema, Object, Encoder)","org.apache.avro.generic.GenericDatumWriter.writeString(Schema, Object, Encoder)",131447
"org.apache.avro.generic.GenericDatumWriter.writeString(Schema, Object, Encoder)","org.apache.avro.generic.GenericDatumWriter.writeString(Object, Encoder)",131447
"org.apache.avro.generic.GenericDatumWriter.writeString(Object, Encoder)",org.apache.avro.io.Encoder.writeString(CharSequence),147609
org.apache.avro.io.Encoder.writeString(CharSequence),org.apache.avro.io.BinaryEncoder.writeString(String),115667
org.apache.avro.io.BinaryEncoder.writeString(String),"org.apache.avro.io.BufferedBinaryEncoder.writeFixed(byte[], int, int)",129079
"org.apache.avro.io.BufferedBinaryEncoder.writeFixed(byte[], int, int)",org.apache.avro.io.BufferedBinaryEncoder.ensureBounds(int),185127
org.apache.avro.io.BinaryEncoder.writeString(String),org.apache.avro.io.BufferedBinaryEncoder.writeInt(int),129079
"org.apache.avro.generic.GenericDatumWriter.writeWithoutConversion(Schema, Object, Encoder)","org.apache.avro.generic.GenericDatumWriter.writeMap(Schema, Object, Encoder)",16068
"org.apache.avro.generic.GenericDatumWriter.writeMap(Schema, Object, Encoder)","org.apache.avro.generic.GenericDatumWriter.writeString(Object, Encoder)",3721
"org.apache.avro.generic.GenericDatumWriter.writeMap(Schema, Object, Encoder)",org.apache.avro.generic.GenericDatumWriter.getMapSize(Object),16068
"org.apache.avro.generic.GenericDatumWriter.writeMap(Schema, Object, Encoder)",org.apache.avro.generic.GenericDatumWriter.getMapEntries(Object),16068
"org.apache.avro.generic.GenericDatumWriter.writeMap(Schema, Object, Encoder)",org.apache.avro.io.BinaryEncoder.writeMapEnd(),15836
org.apache.avro.io.BinaryEncoder.writeMapEnd(),org.apache.avro.io.BufferedBinaryEncoder.writeZero(),17922
org.apache.avro.io.BufferedBinaryEncoder.writeZero(),org.apache.avro.io.BufferedBinaryEncoder.writeByte(int),21272
"org.apache.avro.generic.GenericDatumWriter.writeMap(Schema, Object, Encoder)",org.apache.avro.io.BinaryEncoder.setItemCount(long),15836
org.apache.avro.io.BinaryEncoder.setItemCount(long),org.apache.avro.io.BufferedBinaryEncoder.writeLong(long),4679
"org.apache.avro.generic.GenericDatumWriter.writeMap(Schema, Object, Encoder)","org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder)",3712
"org.apache.avro.generic.GenericDatumWriter.writeWithoutConversion(Schema, Object, Encoder)","org.apache.avro.thrift.ThriftDatumWriter.writeBytes(Object, Encoder)",1
"org.apache.avro.thrift.ThriftDatumWriter.writeBytes(Object, Encoder)",org.apache.avro.io.BinaryEncoder.writeBytes(ByteBuffer),1
org.apache.avro.io.BinaryEncoder.writeBytes(ByteBuffer),org.apache.avro.io.BufferedBinaryEncoder.writeFixed(ByteBuffer),2419
org.apache.avro.io.BufferedBinaryEncoder.writeFixed(ByteBuffer),org.apache.avro.io.Encoder.writeFixed(ByteBuffer),2418
org.apache.avro.io.Encoder.writeFixed(ByteBuffer),"org.apache.avro.io.BufferedBinaryEncoder.writeFixed(byte[], int, int)",2379
