method,method,invocation counts
"org.apache.avro.io.BinaryData.compare(byte[], int, int, byte[], int, int, Schema)","org.apache.avro.io.BinaryData.compare(BinaryData$Decoders, Schema)",2
"org.apache.avro.file.DataFileReader.<init>(File, DatumReader)",org.apache.avro.file.SeekableFileInput.<init>(File),2
org.apache.avro.reflect.ReflectDatumReader.<init>(ReflectData),org.apache.avro.specific.SpecificDatumReader.<init>(SpecificData),1
org.apache.avro.specific.SpecificDatumReader.<init>(SpecificData),org.apache.avro.generic.GenericDatumReader.<init>(GenericData),2
org.apache.avro.reflect.FieldAccessReflect.<init>(),org.apache.avro.reflect.FieldAccess.<init>(),2
org.apache.avro.reflect.DateAsLongEncoding.<init>(),org.apache.avro.Schema.create(Schema$Type),1
org.apache.avro.reflect.DateAsLongEncoding.<init>(),"org.apache.avro.JsonProperties.addProp(String, String)",1
"org.apache.avro.JsonProperties.addProp(String, String)","org.apache.avro.Schema.addProp(String, JsonNode)",2
"org.apache.avro.Schema.addProp(String, JsonNode)","org.apache.avro.JsonProperties.addProp(String, JsonNode)",4
org.apache.avro.reflect.DateAsLongEncoding.<init>(),org.apache.avro.reflect.CustomEncoding.<init>(),1
"org.apache.avro.io.DecoderFactory.binaryDecoder(byte[], BinaryDecoder)","org.apache.avro.io.DecoderFactory.binaryDecoder(byte[], int, int, BinaryDecoder)",2
"org.apache.avro.io.DecoderFactory.binaryDecoder(byte[], int, int, BinaryDecoder)","org.apache.avro.io.BinaryDecoder.<init>(byte[], int, int)",5
"org.apache.avro.io.DecoderFactory.binaryDecoder(byte[], int, int, BinaryDecoder)","org.apache.avro.io.BinaryDecoder.configure(byte[], int, int)",2
org.apache.avro.io.DirectBinaryDecoder.<init>(InputStream),org.apache.avro.io.BinaryDecoder.<init>(),72
org.apache.avro.io.BinaryDecoder.<init>(),org.apache.avro.io.Decoder.<init>(),156
org.apache.avro.io.BinaryDecoder.<init>(),org.apache.avro.util.Utf8.<init>(),156
org.apache.avro.io.DirectBinaryDecoder.<init>(InputStream),org.apache.avro.io.DirectBinaryDecoder.configure(InputStream),72
org.apache.avro.file.LengthLimitedInputStream.read(byte[]),"org.apache.avro.file.LengthLimitedInputStream.read(byte[], int, int)",5
"org.apache.avro.file.DataFileReader.openReader(SeekableInput, DatumReader)",org.apache.avro.file.SeekableByteArrayInput.seek(long),2
org.apache.avro.io.BinaryDecoder.skipString(),org.apache.avro.io.DirectBinaryDecoder.readInt(),1
"org.apache.avro.reflect.ArrayAccessor.writeArray(char[], Encoder)",org.apache.avro.io.LegacyBinaryEncoder.setItemCount(long),2
"org.apache.avro.reflect.ArrayAccessor.writeArray(char[], Encoder)",org.apache.avro.io.LegacyBinaryEncoder.writeInt(int),2
"org.apache.avro.io.JsonEncoder.<init>(Schema, OutputStream)","org.apache.avro.io.JsonEncoder.getJsonGenerator(OutputStream, boolean)",3
"org.apache.avro.io.JsonEncoder.<init>(Schema, OutputStream)","org.apache.avro.io.JsonEncoder.<init>(Schema, JsonGenerator)",1
org.apache.avro.io.ValidatingDecoder.arrayNext(),org.apache.avro.io.BinaryDecoder.arrayNext(),3
org.apache.avro.io.BinaryDecoder.arrayNext(),org.apache.avro.io.BinaryDecoder.doReadItemCount(),9
org.apache.avro.io.BinaryDecoder.doReadItemCount(),org.apache.avro.io.BinaryDecoder.readLong(),28
org.apache.avro.io.BinaryDecoder.readLong(),org.apache.avro.io.BinaryDecoder.ensureBounds(int),44
org.apache.avro.io.ValidatingDecoder.arrayNext(),org.apache.avro.io.parsing.Parser.processTrailingImplicitActions(),3
"org.apache.avro.io.ValidatingDecoder.<init>(Symbol, Decoder)",org.apache.avro.io.ParsingDecoder.<init>(Symbol),73
org.apache.avro.io.ParsingDecoder.<init>(Symbol),"org.apache.avro.io.parsing.SkipParser.<init>(Symbol, Parser$ActionHandler, SkipParser$SkipHandler)",73
org.apache.avro.io.ParsingDecoder.<init>(Symbol),org.apache.avro.io.Decoder.<init>(),73
"org.apache.avro.io.ValidatingDecoder.<init>(Symbol, Decoder)",org.apache.avro.io.ValidatingDecoder.configure(Decoder),73
org.apache.avro.util.ByteBufferOutputStream.getBufferList(),org.apache.avro.util.ByteBufferOutputStream.reset(),6
org.apache.avro.util.ByteBufferOutputStream.<init>(),org.apache.avro.util.ByteBufferOutputStream.reset(),14
org.apache.avro.io.ValidatingEncoder.writeInt(int),org.apache.avro.io.parsing.Parser.advance(Symbol),3
org.apache.avro.io.DirectBinaryEncoder.writeFloat(float),"org.apache.avro.io.BinaryData.encodeFloat(float, byte[], int)",3
org.apache.avro.io.BinaryEncoder.writeIndex(int),org.apache.avro.io.DirectBinaryEncoder.writeInt(int),1
org.apache.avro.io.BinaryEncoder.writeMapEnd(),org.apache.avro.io.DirectBinaryEncoder.writeZero(),2
org.apache.avro.file.DataFileWriter.fSync(),org.apache.avro.file.DataFileWriter.flush(),1
org.apache.avro.file.DataFileWriter.flush(),org.apache.avro.file.DataFileWriter.sync(),2
org.apache.avro.file.DataFileWriter.sync(),org.apache.avro.file.DataFileWriter.assertOpen(),3
org.apache.avro.file.DataFileWriter.assertOpen(),org.apache.avro.AvroRuntimeException.<init>(String),6
"org.apache.avro.ValidateCanRead.validate(Schema, Schema)","org.apache.avro.ValidateMutualRead.canRead(Schema, Schema)",1
"org.apache.avro.SchemaValidationException.<init>(Schema, Schema)","org.apache.avro.SchemaValidationException.getMessage(Schema, Schema)",1
org.apache.avro.io.BinaryEncoder.writeIndex(int),org.apache.avro.io.BufferedBinaryEncoder.writeInt(int),2
org.apache.avro.io.BufferedBinaryEncoder.writeInt(int),"org.apache.avro.io.BinaryData.encodeInt(int, byte[], int)",10
org.apache.avro.io.BufferedBinaryEncoder.writeInt(int),org.apache.avro.io.BufferedBinaryEncoder.ensureBounds(int),11
org.apache.avro.io.BufferedBinaryEncoder.ensureBounds(int),org.apache.avro.io.BufferedBinaryEncoder.flushBuffer(),12
org.apache.avro.util.ClassUtils.forName(String),"org.apache.avro.util.ClassUtils.forName(Class, String)",1
"org.apache.avro.util.ClassUtils.forName(Class, String)","org.apache.avro.util.ClassUtils.forName(String, ClassLoader)",5
org.apache.avro.io.Encoder.writeFixed(byte[]),"org.apache.avro.io.BlockingBinaryEncoder.writeFixed(byte[], int, int)",1
"org.apache.avro.io.BlockingBinaryEncoder.writeFixed(byte[], int, int)","org.apache.avro.io.BlockingBinaryEncoder.doWriteBytes(byte[], int, int)",4
"org.apache.avro.io.BlockingBinaryEncoder.doWriteBytes(byte[], int, int)",org.apache.avro.io.BlockingBinaryEncoder.ensureBounds(int),4
org.apache.avro.io.BlockingBinaryEncoder.writeDouble(double),"org.apache.avro.io.BinaryData.encodeDouble(double, byte[], int)",2
"org.apache.avro.io.BinaryData.hashCode(byte[], int, int, Schema)","org.apache.avro.io.BinaryData.hashCode(BinaryData$HashData, Schema)",1
org.apache.avro.SchemaValidatorBuilder.canBeReadStrategy(),org.apache.avro.ValidateCanBeRead.<init>(),2
org.apache.avro.SchemaValidatorBuilder.validateAll(),org.apache.avro.SchemaValidatorBuilder.valid(),2
org.apache.avro.SchemaValidatorBuilder.validateAll(),org.apache.avro.ValidateAll.<init>(SchemaValidationStrategy),1
org.apache.avro.io.parsing.Symbol.hasErrors(Symbol),"org.apache.avro.io.parsing.Symbol.hasErrors(Symbol, Symbol[])",5
"org.apache.avro.io.parsing.Symbol.hasErrors(Symbol, Symbol[])",org.apache.avro.io.parsing.Symbol.hasErrors(Symbol),11
org.apache.avro.io.parsing.Symbol.hasErrors(Symbol),org.apache.avro.io.parsing.Symbol.hasErrors(Symbol),2
"org.apache.avro.io.EncoderFactory.jsonEncoder(Schema, OutputStream, boolean)","org.apache.avro.io.JsonEncoder.<init>(Schema, OutputStream, boolean)",2
"org.apache.avro.io.LegacyBinaryEncoder.writeBytes(byte[], int, int)","org.apache.avro.io.LegacyBinaryEncoder.encodeLong(long, OutputStream)",2
org.apache.avro.io.BinaryEncoder.writeString(String),org.apache.avro.io.DirectBinaryEncoder.writeZero(),1
org.apache.avro.io.BinaryEncoder.writeEnum(int),org.apache.avro.io.DirectBinaryEncoder.writeInt(int),2
org.apache.avro.io.ValidatingDecoder.readInt(),org.apache.avro.io.parsing.Parser.advance(Symbol),5
org.apache.avro.io.BlockingBinaryEncoder.writeMapStart(),org.apache.avro.io.BlockingBinaryEncoder.check(),5
org.apache.avro.io.BlockingBinaryEncoder.setItemCount(long),org.apache.avro.io.BlockingBinaryEncoder.check(),1
"org.apache.avro.io.EncoderFactory.directBinaryEncoder(OutputStream, BinaryEncoder)",org.apache.avro.io.DirectBinaryEncoder.<init>(OutputStream),2
org.apache.avro.file.DeflateCodec.<init>(int),org.apache.avro.file.Codec.<init>(),13
org.apache.avro.io.DirectBinaryEncoder.writeInt(int),"org.apache.avro.io.BinaryData.encodeInt(int, byte[], int)",3
org.apache.avro.io.LegacyBinaryEncoder.writeDouble(double),"org.apache.avro.io.LegacyBinaryEncoder.encodeDouble(double, OutputStream)",7
org.apache.avro.io.Encoder.writeBytes(byte[]),"org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int)",1
"org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int)",org.apache.avro.io.DirectBinaryEncoder.writeInt(int),2
"org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int)","org.apache.avro.io.DirectBinaryEncoder.writeFixed(byte[], int, int)",2
"org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int)","org.apache.avro.io.BufferedBinaryEncoder.writeFixed(byte[], int, int)",1
"org.apache.avro.io.BufferedBinaryEncoder.writeFixed(byte[], int, int)",org.apache.avro.io.BufferedBinaryEncoder.flushBuffer(),5
"org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int)",org.apache.avro.io.BufferedBinaryEncoder.writeInt(int),1
org.apache.avro.io.ValidatingEncoder.writeArrayEnd(),org.apache.avro.io.parsing.Parser.advance(Symbol),3
org.apache.avro.io.ValidatingEncoder.flush(),org.apache.avro.io.BlockingBinaryEncoder.flush(),2
org.apache.avro.io.BlockingBinaryEncoder.flush(),org.apache.avro.io.BlockingBinaryEncoder.compact(),1
org.apache.avro.io.BlockingBinaryEncoder.compact(),"org.apache.avro.io.BufferedBinaryEncoder.writeFixed(byte[], int, int)",2
org.apache.avro.io.BlockingBinaryEncoder.compact(),org.apache.avro.io.BufferedBinaryEncoder.writeInt(int),2
org.apache.avro.io.BlockingBinaryEncoder.compact(),org.apache.avro.io.BlockingBinaryEncoder.check(),2
org.apache.avro.io.BufferedBinaryEncoder.writeLong(long),"org.apache.avro.io.BinaryData.encodeLong(long, byte[], int)",2
org.apache.avro.io.BufferedBinaryEncoder.writeLong(long),org.apache.avro.io.BufferedBinaryEncoder.ensureBounds(int),2
"org.apache.avro.io.EncoderFactory.binaryEncoder(OutputStream, BinaryEncoder)","org.apache.avro.io.BufferedBinaryEncoder.configure(OutputStream, int)",1
org.apache.avro.LogicalType.addToSchema(Schema),org.apache.avro.LogicalType.validate(Schema),2
org.apache.avro.util.WeakIdentityHashMap.hashCode(),org.apache.avro.util.WeakIdentityHashMap.reap(),2
org.apache.avro.util.WeakIdentityHashMap.keySet(),org.apache.avro.util.WeakIdentityHashMap.reap(),2
org.apache.avro.io.BlockingBinaryEncoder.flush(),org.apache.avro.io.BufferedBinaryEncoder.flush(),2
org.apache.avro.io.BufferedBinaryEncoder.flush(),org.apache.avro.io.BufferedBinaryEncoder.flushBuffer(),3
org.apache.avro.io.BlockingBinaryEncoder.flush(),"org.apache.avro.io.BufferedBinaryEncoder.writeFixed(byte[], int, int)",2
org.apache.avro.io.BlockingBinaryEncoder.flush(),org.apache.avro.io.BlockingBinaryEncoder.check(),2
org.apache.avro.io.Encoder.writeFixed(byte[]),"org.apache.avro.io.LegacyBinaryEncoder.writeFixed(byte[], int, int)",2
org.apache.avro.io.BufferedBinaryEncoder.writeBoolean(boolean),org.apache.avro.io.BufferedBinaryEncoder.flushBuffer(),2
org.apache.avro.io.BufferedBinaryEncoder.writeDouble(double),"org.apache.avro.io.BinaryData.encodeDouble(double, byte[], int)",2
org.apache.avro.io.BufferedBinaryEncoder.writeDouble(double),org.apache.avro.io.BufferedBinaryEncoder.ensureBounds(int),2
org.apache.avro.io.parsing.Parser.advance(Symbol),org.apache.avro.AvroTypeException.<init>(String),36
org.apache.avro.AvroTypeException.<init>(String),org.apache.avro.AvroRuntimeException.<init>(String),42
org.apache.avro.io.DirectBinaryDecoder.readBytes(ByteBuffer),org.apache.avro.io.DirectBinaryDecoder.readInt(),1
org.apache.avro.util.ByteBufferInputStream.readBuffer(int),org.apache.avro.util.ByteBufferInputStream.getBuffer(),2
org.apache.avro.io.BufferedBinaryEncoder.writeZero(),org.apache.avro.io.BufferedBinaryEncoder.writeByte(int),3
org.apache.avro.io.ValidatingEncoder.writeDouble(double),org.apache.avro.io.parsing.Parser.advance(Symbol),3
org.apache.avro.file.SnappyCodec.<init>(SnappyCodec$1),org.apache.avro.file.SnappyCodec.<init>(),9
org.apache.avro.file.SnappyCodec.<init>(),org.apache.avro.file.Codec.<init>(),9
org.apache.avro.io.DirectBinaryEncoder.writeLong(long),"org.apache.avro.io.BinaryData.encodeLong(long, byte[], int)",2
org.apache.avro.io.DirectBinaryEncoder.writeDouble(double),"org.apache.avro.io.BinaryData.encodeDouble(double, byte[], int)",2
