method,method,invocation counts
"org.apache.avro.io.BlockingBinaryEncoder.<init>(OutputStream, int, int)","org.apache.avro.io.BufferedBinaryEncoder.<init>(OutputStream, int)",37
"org.apache.avro.io.BufferedBinaryEncoder.<init>(OutputStream, int)","org.apache.avro.io.BufferedBinaryEncoder.configure(OutputStream, int)",79
"org.apache.avro.io.BufferedBinaryEncoder.configure(OutputStream, int)","org.apache.avro.io.BufferedBinaryEncoder$OutputStreamSink.<init>(OutputStream, BufferedBinaryEncoder$1)",97
"org.apache.avro.io.BufferedBinaryEncoder$OutputStreamSink.<init>(OutputStream, BufferedBinaryEncoder$1)",org.apache.avro.io.BufferedBinaryEncoder$OutputStreamSink.<init>(OutputStream),97
org.apache.avro.io.BufferedBinaryEncoder$OutputStreamSink.<init>(OutputStream),java.nio.channels.Channels.newChannel(OutputStream),97
org.apache.avro.io.BufferedBinaryEncoder$OutputStreamSink.<init>(OutputStream),org.apache.avro.io.BufferedBinaryEncoder$ByteSink.<init>(),97
"org.apache.avro.io.BufferedBinaryEncoder.<init>(OutputStream, int)",org.apache.avro.io.BinaryEncoder.<init>(),79
org.apache.avro.io.BinaryEncoder.<init>(),org.apache.avro.io.Encoder.<init>(),114
"org.apache.avro.io.BlockingBinaryEncoder.<init>(OutputStream, int, int)",org.apache.avro.io.BlockingBinaryEncoder.expandStack(),35
org.apache.avro.io.BlockingBinaryEncoder.expandStack(),"java.util.Arrays.copyOf(Object[], int)",35
org.apache.avro.io.BlockingBinaryEncoder.expandStack(),org.apache.avro.io.BlockingBinaryEncoder$BlockedValue.<init>(),350
"org.apache.avro.io.BlockingBinaryEncoder.<init>(OutputStream, int, int)",org.apache.avro.io.BlockingBinaryEncoder.check(),35
org.apache.avro.io.BlockingBinaryEncoder.check(),"org.apache.avro.io.BlockingBinaryEncoder$BlockedValue.check(BlockingBinaryEncoder$BlockedValue, int)",87
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test02(),"org.apache.avro.io.BlockingBinaryEncoder.configure(OutputStream, int, int)",1
"org.apache.avro.io.BlockingBinaryEncoder.configure(OutputStream, int, int)","org.apache.avro.io.BufferedBinaryEncoder.configure(OutputStream, int)",16
"org.apache.avro.io.BlockingBinaryEncoder.configure(OutputStream, int, int)",org.apache.avro.io.BlockingBinaryEncoder.check(),14
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test02(),java.io.ByteArrayOutputStream.<init>(int),1
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test02(),java.lang.Class.getName(),4
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test02(),java.lang.String.equals(Object),2
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test02(),java.lang.String.startsWith(String),1
org.junit.internal.runners.statements.FailOnTimeout$StatementThread.run(),org.apache.avro.io.BlockingBinaryEncoder_ESTest.test16(),1
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test16(),org.apache.avro.io.BlockingBinaryEncoder.writeDouble(double),1
org.apache.avro.io.BlockingBinaryEncoder.writeDouble(double),org.apache.avro.io.BlockingBinaryEncoder.ensureBounds(int),3
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test16(),"org.apache.avro.io.BlockingBinaryEncoder.<init>(OutputStream, int, int)",1
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test16(),"org.apache.avro.io.BlockingBinaryEncoder.configure(OutputStream, int, int)",1
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test16(),java.io.ByteArrayOutputStream.<init>(),1
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test16(),java.lang.Class.getName(),4
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test16(),java.lang.String.equals(Object),2
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test16(),java.lang.String.startsWith(String),1
org.junit.internal.runners.statements.FailOnTimeout$StatementThread.run(),org.apache.avro.io.BlockingBinaryEncoder_ESTest.test17(),1
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test17(),org.apache.avro.io.BlockingBinaryEncoder.writeFloat(float),1
org.apache.avro.io.BlockingBinaryEncoder.writeFloat(float),org.apache.avro.io.BlockingBinaryEncoder.ensureBounds(int),2
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test17(),"org.evosuite.runtime.mock.java.io.MockFile.createTempFile(String, String)",1
"org.evosuite.runtime.mock.java.io.MockFile.createTempFile(String, String)","org.evosuite.runtime.mock.java.io.MockFile.createTempFile(String, String, File)",1
"org.evosuite.runtime.mock.java.io.MockFile.createTempFile(String, String, File)","java.io.File.createTempFile(String, String, File)",1
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test17(),org.evosuite.runtime.mock.java.io.MockFile.delete(),1
org.evosuite.runtime.mock.java.io.MockFile.delete(),java.io.File.delete(),1
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test17(),org.evosuite.runtime.mock.java.io.MockFileOutputStream.<init>(File),1
org.evosuite.runtime.mock.java.io.MockFileOutputStream.<init>(File),"org.evosuite.runtime.mock.java.io.MockFileOutputStream.<init>(File, boolean)",16
"org.evosuite.runtime.mock.java.io.MockFileOutputStream.<init>(File, boolean)","java.io.FileOutputStream.<init>(File, boolean)",51
"java.io.FileOutputStream.<init>(File, boolean)",org.evosuite.runtime.mock.java.io.MockFile.getPath(),22
"org.evosuite.runtime.mock.java.io.MockFileOutputStream.<init>(File, boolean)",java.util.concurrent.atomic.AtomicInteger.<init>(int),14
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test17(),"org.apache.avro.io.BlockingBinaryEncoder.<init>(OutputStream, int, int)",1
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test17(),"org.apache.avro.io.BlockingBinaryEncoder.configure(OutputStream, int, int)",1
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test17(),org.evosuite.runtime.mock.java.io.MockFile.<init>(String),1
org.evosuite.runtime.mock.java.io.MockFile.<init>(String),java.io.File.<init>(String),92
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test17(),org.apache.avro.io.BlockingBinaryEncoder.writeBoolean(boolean),1
org.apache.avro.io.BlockingBinaryEncoder.writeBoolean(boolean),org.apache.avro.io.BlockingBinaryEncoder.ensureBounds(int),1
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test17(),org.apache.avro.io.BlockingBinaryEncoder.startItem(),1
org.apache.avro.io.BlockingBinaryEncoder.startItem(),org.apache.avro.io.BlockingBinaryEncoder.check(),3
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test17(),java.lang.Class.getName(),4
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test17(),java.lang.String.equals(Object),2
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test17(),java.lang.String.startsWith(String),1
org.junit.internal.runners.statements.FailOnTimeout$StatementThread.run(),org.apache.avro.io.parsing.Parser_ESTest.test01(),1
org.apache.avro.io.parsing.Parser_ESTest.test01(),org.apache.avro.io.parsing.Parser.processImplicitActions(),1
org.apache.avro.io.parsing.Parser.processImplicitActions(),org.apache.avro.io.parsing.Parser.pushProduction(Symbol),45471427
org.apache.avro.io.parsing.Parser.pushProduction(Symbol),"java.lang.System.arraycopy(Object, int, Object, int, int)",683
org.apache.avro.io.parsing.Parser_ESTest.test01(),java.lang.ClassLoader.loadClass(String),4
org.apache.avro.io.parsing.Parser_ESTest.test01(),org.evosuite.runtime.System.<clinit>(),1
org.evosuite.runtime.System.<clinit>(),java.util.Hashtable.clone(),1
org.evosuite.runtime.System.<clinit>(),java.util.HashSet.<init>(Collection),1
org.evosuite.runtime.System.<clinit>(),org.slf4j.LoggerFactory.getLogger(Class),1
org.evosuite.runtime.System.<clinit>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",4
org.evosuite.runtime.System.<clinit>(),java.util.LinkedHashSet.<init>(),1
org.evosuite.runtime.System.<clinit>(),java.util.Arrays.asList(Object[]),1
org.evosuite.runtime.System.<clinit>(),java.lang.System.getProperties(),1
org.evosuite.runtime.System.<clinit>(),java.util.HashMap.<init>(),1
org.apache.avro.io.parsing.Parser_ESTest.test01(),org.apache.avro.io.parsing.Parser.pushProduction(Symbol),1
org.apache.avro.io.parsing.Parser.pushProduction(Symbol),org.apache.avro.io.parsing.Parser.expandStack(),4
org.apache.avro.io.parsing.Parser.expandStack(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.apache.avro.io.parsing.Parser.expandStack(),"java.util.Arrays.copyOf(Object[], int)",5
org.apache.avro.io.parsing.Parser_ESTest.test01(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",3
org.apache.avro.io.parsing.Parser_ESTest.test01(),org.apache.avro.io.parsing.Symbol.root(Symbol[]),1
org.apache.avro.io.parsing.Symbol.root(Symbol[]),"org.apache.avro.io.parsing.Symbol$Root.<init>(Symbol[], Symbol$1)",7
"org.apache.avro.io.parsing.Symbol$Root.<init>(Symbol[], Symbol$1)",org.apache.avro.io.parsing.Symbol$Root.<init>(Symbol[]),7
org.apache.avro.io.parsing.Symbol$Root.<init>(Symbol[]),org.apache.avro.io.parsing.Symbol$Root.makeProduction(Symbol[]),7
org.apache.avro.io.parsing.Symbol$Root.makeProduction(Symbol[]),java.util.HashMap.<init>(),14
org.apache.avro.io.parsing.Symbol$Root.makeProduction(Symbol[]),"org.apache.avro.io.parsing.Symbol.flatten(Symbol[], int, Symbol[], int, Map, Map)",7
org.apache.avro.io.parsing.Symbol$Root.makeProduction(Symbol[]),"org.apache.avro.io.parsing.Symbol.flattenedSize(Symbol[], int)",7
org.apache.avro.io.parsing.Symbol$Root.<init>(Symbol[]),"org.apache.avro.io.parsing.Symbol.<init>(Symbol$Kind, Symbol[])",4
org.apache.avro.io.parsing.Parser_ESTest.test01(),"org.apache.avro.io.parsing.Symbol.fieldAdjustAction(int, String)",1
"org.apache.avro.io.parsing.Symbol.fieldAdjustAction(int, String)","org.apache.avro.io.parsing.Symbol$FieldAdjustAction.<init>(int, String)",7
"org.apache.avro.io.parsing.Symbol$FieldAdjustAction.<init>(int, String)",org.apache.avro.io.parsing.Symbol$ImplicitAction.<init>(Symbol$1),7
org.apache.avro.io.parsing.Symbol$ImplicitAction.<init>(Symbol$1),org.apache.avro.io.parsing.Symbol$ImplicitAction.<init>(),55
org.apache.avro.io.parsing.Symbol$ImplicitAction.<init>(),org.apache.avro.io.parsing.Symbol$ImplicitAction.<init>(boolean),55
org.apache.avro.io.parsing.Symbol$ImplicitAction.<init>(boolean),org.apache.avro.io.parsing.Symbol.<init>(Symbol$Kind),71
org.apache.avro.io.parsing.Symbol.<init>(Symbol$Kind),"org.apache.avro.io.parsing.Symbol.<init>(Symbol$Kind, Symbol[])",136
org.apache.avro.io.parsing.Parser_ESTest.test01(),"org.apache.avro.io.parsing.Symbol.repeat(Symbol, Symbol[])",3
"org.apache.avro.io.parsing.Symbol.repeat(Symbol, Symbol[])","org.apache.avro.io.parsing.Symbol$Repeater.<init>(Symbol, Symbol[], Symbol$1)",11
"org.apache.avro.io.parsing.Symbol$Repeater.<init>(Symbol, Symbol[], Symbol$1)","org.apache.avro.io.parsing.Symbol$Repeater.<init>(Symbol, Symbol[])",11
"org.apache.avro.io.parsing.Symbol$Repeater.<init>(Symbol, Symbol[])",org.apache.avro.io.parsing.Symbol$Repeater.makeProduction(Symbol[]),12
org.apache.avro.io.parsing.Symbol$Repeater.makeProduction(Symbol[]),"java.lang.System.arraycopy(Object, int, Object, int, int)",11
"org.apache.avro.io.parsing.Symbol$Repeater.<init>(Symbol, Symbol[])","org.apache.avro.io.parsing.Symbol.<init>(Symbol$Kind, Symbol[])",11
org.apache.avro.io.parsing.Parser_ESTest.test01(),org.apache.avro.io.parsing.Symbol.writerUnionAction(),2
org.apache.avro.io.parsing.Symbol.writerUnionAction(),org.apache.avro.io.parsing.Symbol$WriterUnionAction.<init>(Symbol$1),19
org.apache.avro.io.parsing.Symbol$WriterUnionAction.<init>(Symbol$1),org.apache.avro.io.parsing.Symbol$WriterUnionAction.<init>(),19
org.apache.avro.io.parsing.Symbol$WriterUnionAction.<init>(),org.apache.avro.io.parsing.Symbol$ImplicitAction.<init>(Symbol$1),19
org.apache.avro.io.parsing.Parser_ESTest.test01(),"org.apache.avro.io.parsing.Symbol.resolve(Symbol, Symbol)",1
"org.apache.avro.io.parsing.Symbol.resolve(Symbol, Symbol)","org.apache.avro.io.parsing.Symbol$ResolvingAction.<init>(Symbol, Symbol, Symbol$1)",6
"org.apache.avro.io.parsing.Symbol$ResolvingAction.<init>(Symbol, Symbol, Symbol$1)","org.apache.avro.io.parsing.Symbol$ResolvingAction.<init>(Symbol, Symbol)",6
"org.apache.avro.io.parsing.Symbol$ResolvingAction.<init>(Symbol, Symbol)",org.apache.avro.io.parsing.Symbol$ImplicitAction.<init>(Symbol$1),8
org.apache.avro.io.parsing.Parser_ESTest.test01(),org.apache.avro.io.parsing.Symbol.seq(Symbol[]),1
org.apache.avro.io.parsing.Symbol.seq(Symbol[]),"org.apache.avro.io.parsing.Symbol$Sequence.<init>(Symbol[], Symbol$1)",17
"org.apache.avro.io.parsing.Symbol$Sequence.<init>(Symbol[], Symbol$1)",org.apache.avro.io.parsing.Symbol$Sequence.<init>(Symbol[]),17
org.apache.avro.io.parsing.Symbol$Sequence.<init>(Symbol[]),"org.apache.avro.io.parsing.Symbol.<init>(Symbol$Kind, Symbol[])",18
org.apache.avro.io.parsing.Parser_ESTest.test01(),"org.evosuite.runtime.testdata.NetworkHandling.createRemoteTextFile(EvoSuiteURL, String)",3
org.apache.avro.io.parsing.Parser_ESTest.test01(),java.lang.Class.getName(),4
org.apache.avro.io.parsing.Parser_ESTest.test01(),java.lang.String.equals(Object),2
org.apache.avro.io.parsing.Parser_ESTest.test01(),java.lang.String.startsWith(String),1
org.apache.avro.io.parsing.Parser_ESTest.test01(),"org.apache.avro.io.parsing.Parser.<init>(Symbol, Parser$ActionHandler)",1
org.junit.internal.runners.statements.FailOnTimeout$StatementThread.run(),org.apache.avro.io.BinaryEncoder_ESTest.test23(),1
org.apache.avro.io.BinaryEncoder_ESTest.test23(),org.apache.avro.io.BinaryEncoder.writeString(String),1
org.apache.avro.io.BinaryEncoder.writeString(String),org.apache.avro.io.BlockingBinaryEncoder.writeZero(),2
org.apache.avro.io.BlockingBinaryEncoder.writeZero(),org.apache.avro.io.BlockingBinaryEncoder.ensureBounds(int),5
org.apache.avro.io.BinaryEncoder.writeString(String),java.lang.String.length(),7
org.apache.avro.io.BinaryEncoder_ESTest.test23(),"org.apache.avro.io.BlockingBinaryEncoder.<init>(OutputStream, int, int)",1
org.apache.avro.io.BinaryEncoder_ESTest.test23(),java.io.ByteArrayOutputStream.<init>(int),1
org.apache.avro.io.BinaryEncoder_ESTest.test23(),java.lang.Class.getName(),4
org.apache.avro.io.BinaryEncoder_ESTest.test23(),java.lang.String.equals(Object),2
org.apache.avro.io.BinaryEncoder_ESTest.test23(),java.lang.String.startsWith(String),1
org.junit.internal.runners.statements.FailOnTimeout$StatementThread.run(),org.apache.avro.io.Encoder_ESTest.test20(),1
org.apache.avro.io.Encoder_ESTest.test20(),org.apache.avro.io.BinaryEncoder.writeString(String),1
org.apache.avro.io.BinaryEncoder.writeString(String),org.apache.avro.io.BlockingBinaryEncoder.writeInt(int),3
org.apache.avro.io.BlockingBinaryEncoder.writeInt(int),org.apache.avro.io.BlockingBinaryEncoder.ensureBounds(int),4
org.apache.avro.io.BinaryEncoder.writeString(String),java.lang.String.getBytes(String),4
org.apache.avro.io.Encoder_ESTest.test20(),"org.evosuite.runtime.mock.java.io.MockFileOutputStream.<init>(String, boolean)",1
"org.evosuite.runtime.mock.java.io.MockFileOutputStream.<init>(String, boolean)","org.evosuite.runtime.mock.java.io.MockFileOutputStream.<init>(File, boolean)",12
"org.evosuite.runtime.mock.java.io.MockFileOutputStream.<init>(String, boolean)",java.io.File.<init>(String),12
org.apache.avro.io.Encoder_ESTest.test20(),"org.apache.avro.io.BlockingBinaryEncoder.<init>(OutputStream, int, int)",1
org.apache.avro.io.Encoder_ESTest.test20(),java.lang.Class.getName(),4
org.apache.avro.io.Encoder_ESTest.test20(),java.lang.String.equals(Object),2
org.apache.avro.io.Encoder_ESTest.test20(),java.lang.String.startsWith(String),1
org.junit.internal.runners.statements.FailOnTimeout$StatementThread.run(),org.apache.avro.io.parsing.SkipParser_ESTest.test00(),1
org.apache.avro.io.parsing.SkipParser_ESTest.test00(),org.apache.avro.io.parsing.SkipParser.skipSymbol(Symbol),1
org.apache.avro.io.parsing.SkipParser.skipSymbol(Symbol),org.apache.avro.io.parsing.SkipParser.skipTo(int),2
org.apache.avro.io.parsing.SkipParser.skipTo(int),org.apache.avro.io.parsing.Parser.pushProduction(Symbol),8174350
org.apache.avro.io.parsing.SkipParser.skipSymbol(Symbol),org.apache.avro.io.parsing.Parser.pushSymbol(Symbol),3
org.apache.avro.io.parsing.SkipParser_ESTest.test00(),org.apache.avro.io.parsing.Symbol.root(Symbol[]),1
org.apache.avro.io.parsing.SkipParser_ESTest.test00(),org.apache.avro.io.parsing.Symbol.fieldOrderAction(Schema$Field[]),1
org.apache.avro.io.parsing.Symbol.fieldOrderAction(Schema$Field[]),org.apache.avro.io.parsing.Symbol$FieldOrderAction.<init>(Schema$Field[]),4
org.apache.avro.io.parsing.Symbol$FieldOrderAction.<init>(Schema$Field[]),org.apache.avro.io.parsing.Symbol$ImplicitAction.<init>(Symbol$1),4
org.apache.avro.io.parsing.SkipParser_ESTest.test00(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.apache.avro.io.parsing.SkipParser_ESTest.test00(),"org.apache.avro.io.parsing.Symbol.resolve(Symbol, Symbol)",1
org.apache.avro.io.parsing.SkipParser_ESTest.test00(),org.apache.avro.io.parsing.Symbol.writerUnionAction(),2
org.apache.avro.io.parsing.SkipParser_ESTest.test00(),"org.apache.avro.io.parsing.Symbol.enumAdjustAction(int, Object[])",1
"org.apache.avro.io.parsing.Symbol.enumAdjustAction(int, Object[])","org.apache.avro.io.parsing.Symbol$EnumAdjustAction.<init>(int, Object[])",14
"org.apache.avro.io.parsing.Symbol$EnumAdjustAction.<init>(int, Object[])",org.apache.avro.io.parsing.Symbol$IntCheckAction.<init>(int),14
org.apache.avro.io.parsing.Symbol$IntCheckAction.<init>(int),org.apache.avro.io.parsing.Symbol.<init>(Symbol$Kind),43
org.apache.avro.io.parsing.SkipParser_ESTest.test00(),"org.apache.avro.io.parsing.Symbol.fieldAdjustAction(int, String)",1
org.apache.avro.io.parsing.SkipParser_ESTest.test00(),"org.apache.avro.io.parsing.SkipParser.<init>(Symbol, Parser$ActionHandler, SkipParser$SkipHandler)",1
"org.apache.avro.io.parsing.SkipParser.<init>(Symbol, Parser$ActionHandler, SkipParser$SkipHandler)","org.apache.avro.io.parsing.Parser.<init>(Symbol, Parser$ActionHandler)",85
org.apache.avro.io.parsing.SkipParser_ESTest.test00(),org.apache.avro.io.parsing.Symbol.hasErrors(Symbol),1
org.apache.avro.io.parsing.SkipParser_ESTest.test00(),java.lang.Class.getName(),4
org.apache.avro.io.parsing.SkipParser_ESTest.test00(),java.lang.String.equals(Object),2
org.apache.avro.io.parsing.SkipParser_ESTest.test00(),java.lang.String.startsWith(String),1
org.junit.internal.runners.statements.FailOnTimeout$StatementThread.run(),org.apache.avro.SchemaNormalization_ESTest.test5(),1
org.apache.avro.SchemaNormalization_ESTest.test5(),"org.apache.avro.SchemaNormalization.fingerprint(String, byte[])",1
"org.apache.avro.SchemaNormalization.fingerprint(String, byte[])",java.security.MessageDigest.getInstance(String),1
java.security.MessageDigest.getInstance(String),org.jcp.xml.dsig.internal.dom.XMLDSigRI.<init>(),1
org.jcp.xml.dsig.internal.dom.XMLDSigRI.<init>(),org.jcp.xml.dsig.internal.dom.XMLDSigRI$1.run(),1
org.jcp.xml.dsig.internal.dom.XMLDSigRI$1.run(),org.jcp.xml.dsig.internal.dom.XMLDSigRI$1.run(),1
org.jcp.xml.dsig.internal.dom.XMLDSigRI$1.run(),java.security.Provider.putAll(Map),1
org.jcp.xml.dsig.internal.dom.XMLDSigRI.<init>(),"java.security.Provider.<init>(String, double, String)",1
org.jcp.xml.dsig.internal.dom.XMLDSigRI.<init>(),"org.jcp.xml.dsig.internal.dom.XMLDSigRI$1.<init>(XMLDSigRI, Map)",1
org.jcp.xml.dsig.internal.dom.XMLDSigRI.<init>(),"java.util.HashMap.put(Object, Object)",33
org.jcp.xml.dsig.internal.dom.XMLDSigRI.<init>(),java.util.HashMap.<init>(),1
"org.apache.avro.SchemaNormalization.fingerprint(String, byte[])",java.lang.ClassLoader.loadClass(String),1
"org.apache.avro.SchemaNormalization.fingerprint(String, byte[])","java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
"org.apache.avro.SchemaNormalization.fingerprint(String, byte[])",java.lang.String.equals(Object),2
org.apache.avro.SchemaNormalization_ESTest.test5(),"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",1
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.Throwable.getStackTrace(),961
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.String.equals(Object),1017
org.apache.avro.SchemaNormalization_ESTest.test5(),java.lang.Class.getName(),4
org.apache.avro.SchemaNormalization_ESTest.test5(),java.lang.String.equals(Object),2
org.apache.avro.SchemaNormalization_ESTest.test5(),java.lang.String.startsWith(String),1
org.junit.internal.runners.statements.FailOnTimeout$StatementThread.run(),org.apache.avro.file.DataFileWriter_ESTest.test11(),1
org.apache.avro.file.DataFileWriter_ESTest.test11(),"org.apache.avro.file.DataFileWriter.appendTo(SeekableInput, OutputStream)",1
"org.apache.avro.file.DataFileWriter.appendTo(SeekableInput, OutputStream)",org.apache.avro.generic.GenericDatumReader.<init>(),1
org.apache.avro.generic.GenericDatumReader.<init>(),org.apache.avro.generic.GenericData.<clinit>(),2
org.apache.avro.generic.GenericData.<clinit>(),org.apache.avro.Schema.<clinit>(),4
org.apache.avro.Schema.<clinit>(),org.codehaus.jackson.map.ObjectMapper.<init>(JsonFactory),5
org.apache.avro.Schema.<clinit>(),org.codehaus.jackson.map.ObjectMapper.<clinit>(),10
org.apache.avro.Schema.<clinit>(),java.lang.ClassLoader.loadClass(String),167
org.apache.avro.Schema.<clinit>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",139
org.apache.avro.Schema.<clinit>(),"java.util.Collections.addAll(Collection, Object[])",10
org.apache.avro.Schema.<clinit>(),org.apache.avro.Schema$1.<init>(),5
org.apache.avro.Schema$1.<init>(),java.lang.ThreadLocal.<init>(),5
org.apache.avro.Schema.<clinit>(),org.apache.avro.Schema$2.<init>(),5
org.apache.avro.Schema$2.<init>(),java.lang.ThreadLocal.<init>(),5
org.apache.avro.Schema.<clinit>(),org.apache.avro.Schema$3.<init>(),5
org.apache.avro.Schema$3.<init>(),java.lang.ThreadLocal.<init>(),5
org.apache.avro.Schema.<clinit>(),org.apache.avro.Schema$4.<init>(),5
org.apache.avro.Schema$4.<init>(),java.lang.ThreadLocal.<init>(),5
org.apache.avro.Schema.<clinit>(),org.codehaus.jackson.JsonFactory.enable(JsonParser$Feature),5
org.apache.avro.Schema.<clinit>(),java.util.HashSet.<init>(),10
org.apache.avro.Schema.<clinit>(),"java.util.HashMap.put(Object, Object)",40
org.apache.avro.Schema.<clinit>(),java.util.HashMap.<init>(),5
org.apache.avro.generic.GenericData.<clinit>(),org.apache.avro.generic.GenericData.<init>(),7
org.apache.avro.generic.GenericData.<init>(),org.apache.avro.generic.GenericData.<init>(ClassLoader),9
org.apache.avro.generic.GenericData.<init>(ClassLoader),com.google.common.collect.MapMaker.makeMap(),6
org.apache.avro.generic.GenericData.<init>(ClassLoader),java.lang.ClassLoader.loadClass(String),20
org.apache.avro.generic.GenericData.<init>(ClassLoader),com.google.common.collect.MapMaker.weakKeys(),6
org.apache.avro.generic.GenericData.<init>(ClassLoader),com.google.common.collect.MapMaker.<init>(),6
org.apache.avro.generic.GenericData.<init>(ClassLoader),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",16
org.apache.avro.generic.GenericData.<init>(ClassLoader),java.lang.Class.getClassLoader(),6
org.apache.avro.generic.GenericData.<clinit>(),java.lang.ClassLoader.loadClass(String),37
org.apache.avro.generic.GenericData.<clinit>(),org.apache.avro.Schema.create(Schema$Type),6
org.apache.avro.Schema.create(Schema$Type),java.lang.ClassLoader.loadClass(String),10
org.apache.avro.Schema.create(Schema$Type),org.apache.avro.Schema$5.<clinit>(),4
org.apache.avro.Schema$5.<clinit>(),org.apache.avro.Schema$Type.values(),4
org.apache.avro.Schema.create(Schema$Type),org.apache.avro.Schema$StringSchema.<init>(),8
org.apache.avro.Schema$StringSchema.<init>(),org.apache.avro.Schema.<init>(Schema$Type),8
