method,Time,OwnTime,count
org.apache.trevni.DeflateCodec.getOutputBuffer(int),0,0,2
java.nio.ByteBuffer.allocateDirect(int),0,0,1
org.codehaus.jackson.util.TokenBuffer.<init>(ObjectCodec),2,2,3
org.apache.velocity.runtime.parser.Parser$LookaheadSuccess.<init>(Parser$1),0,0,60
"org.apache.avro.io.ValidatingEncoder.<init>(Schema, Encoder)",3,0,1
org.apache.avro.AvroRemoteException_ESTest.test4(),0,0,1
org.apache.avro.io.BinaryDecoder_ESTest.test64(),0,0,1
java.util.BitSet.nextSetBit(int),0,0,96
org.apache.avro.Conversion_ESTest.test28(),0,0,1
java.util.HashSet.remove(Object),0,0,56
org.apache.velocity.runtime.parser.Parser.jj_3_7(),1,0,243
org.apache.avro.io.parsing.ResolvingGrammarGenerator.<init>(),0,0,6
"org.apache.avro.Conversion.toEnumSymbol(Object, Schema, LogicalType)",0,0,2
java.lang.ref.ReferenceQueue.poll(),0,0,3726
org.evosuite.runtime.testdata.FileSystemHandling.shouldThrowIOException(EvoSuiteFile),0,0,1
"org.apache.avro.io.BufferedBinaryEncoder.<init>(OutputStream, int)",1,0,79
org.apache.velocity.runtime.parser.ParserTokenManager.jjMoveStringLiteralDfa0_4(),0,0,6
"org.apache.trevni.BlockDescriptor.<init>(int, int, int)",0,0,5
org.apache.avro.file.DataFileReader_ESTest.test04(),2,0,1
java.util.ArrayList.<init>(int),3,3,5685
org.apache.avro.Conversion_ESTest.test02(),0,0,1
org.apache.avro.io.BinaryDecoder_ESTest.test16(),0,0,1
org.apache.avro.io.ParsingDecoder.skipAction(),0,0,2
"org.apache.avro.mapred.FsInput.<init>(Path, Configuration)",2,0,1
org.apache.log4j.config.PropertySetter.introspect(),127,0,6
org.apache.avro.Conversion_ESTest.test03(),0,0,1
"org.apache.avro.Schema$Names.put(Schema$Name, Schema)",0,0,2
org.apache.avro.UnresolvedUnionException_ESTest.test0(),0,0,1
org.apache.avro.io.JsonDecoder_ESTest.<init>(),0,0,2
"org.apache.velocity.runtime.RuntimeInstance.addVelocimacro(String, Node, String[], String)",3,0,6
org.apache.trevni.InputBuffer_ESTest.test059(),0,0,1
org.apache.avro.io.Encoder_ESTest.test30(),0,0,1
org.apache.avro.ipc.stats.StatsPlugin.getPayloadSize(List),0,0,12
org.apache.avro.file.SeekableFileInput_ESTest.test00(),3,0,1
"org.apache.avro.Schema.parse(String, boolean)",10,0,2
"org.apache.avro.io.EncoderFactory.jsonEncoder(Schema, OutputStream, boolean)",0,0,2
org.apache.avro.data.Json$ObjectWriter.<init>(),0,0,2
org.evosuite.runtime.mock.java.io.MockFileOutputStream.write(int),0,0,7
org.mortbay.io.ByteArrayBuffer.hashCode(),0,0,142
"java.nio.HeapByteBuffer.put(byte[], int, int)",0,0,7
org.apache.avro.mapred.HadoopCombiner.getCollector(OutputCollector),0,0,2
"org.apache.velocity.app.VelocityEngine.setProperty(String, Object)",0,0,16
org.apache.velocity.runtime.log.Log.isDebugEnabled(),0,0,18
org.apache.avro.SchemaParseException.<init>(String),0,0,3
org.apache.avro.util.internal.JacksonUtils_ESTest.test02(),0,0,1
org.apache.avro.file.LengthLimitedInputStream_ESTest.test17(),0,0,1
org.apache.avro.ipc.HttpTransceiver_ESTest.test05(),0,0,1
org.apache.avro.ipc.Ipc_ESTest.test7(),0,0,1
org.apache.avro.io.ParsingEncoder.push(),0,0,18
org.apache.avro.io.ValidatingEncoder_ESTest.test48(),0,0,1
org.apache.avro.io.BlockingBinaryEncoder.writeZero(),14772,0,5
"org.apache.avro.reflect.ArrayAccessor.readArray(long[], long, ResolvingDecoder)",0,0,4
org.apache.avro.util.Utf8_ESTest.test08(),0,0,1
org.apache.avro.Conversion_ESTest.test16(),0,0,1
org.apache.velocity.runtime.parser.Parser.jj_3R_50(),0,0,24
org.evosuite.runtime.testdata.FileSystemHandling.<init>(),0,0,7
org.mortbay.io.nio.SelectorManager.<clinit>(),0,0,1
org.apache.avro.io.BinaryDecoder.doSkipBytes(long),0,0,14
"org.apache.avro.data.TimeConversions$TimeConversion.toInt(LocalTime, Schema, LogicalType)",0,0,1
java.io.StringReader.<init>(String),0,0,3
org.apache.avro.LogicalTypes$Date.validate(Schema),0,0,1
org.apache.avro.reflect.ArrayAccessor_ESTest.test37(),0,0,1
org.apache.trevni.ColumnFileWriter_ESTest.test01(),0,0,1
java.lang.Iterable.spliterator(),3,2,2
"org.apache.log4j.PropertyConfigurator.parseAppenderFilters(Properties, String, Appender)",3,0,2
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test01(),0,0,1
org.apache.avro.io.BinaryDecoder.ensureBounds(int),0,0,89
org.apache.avro.io.BinaryDecoder_ESTest.test00(),0,0,1
"org.apache.avro.JsonProperties.addProp(String, JsonNode)",0,0,4
org.apache.avro.reflect.FieldAccessUnsafe_ESTest.test05(),0,0,1
org.apache.avro.io.Encoder_ESTest.test20(),9728,0,1
org.apache.avro.io.parsing.Parser_ESTest.test18(),0,0,1
org.mortbay.jetty.handler.ContextHandler$SContext.getInitParameter(String),0,0,17
org.mortbay.jetty.HttpGenerator.setServerVersion(String),0,0,1
org.apache.avro.io.Decoder_ESTest.test22(),0,0,1
javax.servlet.GenericServlet.init(ServletConfig),1,0,3
"org.apache.avro.SchemaCompatibility$SchemaPairCompatibility.<init>(SchemaCompatibility$SchemaCompatibilityType, Schema, Schema, String)",0,0,8
org.apache.velocity.runtime.resource.ResourceManagerImpl.<init>(),0,0,3
org.apache.velocity.runtime.RuntimeInstance.requireInitialization(),169,0,69
org.apache.avro.file.DataFileReader_ESTest.test24(),0,0,1
"org.apache.log4j.helpers.OptionConverter.getSystemProperty(String, String)",0,0,14
org.apache.avro.io.DirectBinaryEncoder.writeBoolean(boolean),0,0,3
"org.apache.avro.Schema.addProp(String, JsonNode)",0,0,4
org.apache.avro.ipc.RPCContext_ESTest.test02(),0,0,1
"org.joda.time.LocalDate.<init>(int, int, int)",98,98,1
java.lang.StringBuilder.append(String),532,532,272168
org.apache.avro.SchemaCompatibility_ESTest.test00(),3,0,1
org.apache.trevni.InputBuffer_ESTest.test049(),0,0,1
org.apache.velocity.context.InternalContextAdapterImpl.getEventCartridge(),0,0,8
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test15(),1,0,1
org.apache.avro.io.BinaryDecoder.<init>(),0,0,156
org.apache.velocity.runtime.log.HoldingLogChute.<init>(),0,0,8
org.apache.avro.Conversion_ESTest.test10(),0,0,1
org.apache.avro.ipc.HttpServer_ESTest.<init>(),0,0,9
org.apache.velocity.runtime.parser.Parser.jj_3_1(),2,0,240
org.apache.avro.mapred.AvroValue.<init>(),0,0,3
java.lang.IndexOutOfBoundsException.<init>(String),0,0,27
"java.io.CharArrayWriter.append(CharSequence, int, int)",0,0,1
org.apache.avro.file.XZCodec_ESTest.test09(),0,0,1
"org.apache.avro.io.JsonDecoder.<init>(Schema, String)",0,0,2
org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.close(),20,0,9
org.apache.avro.ipc.HttpTransceiver_ESTest.test11(),4,0,1
java.io.ByteArrayInputStream.skip(long),0,0,290
"org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.hbMakeCodeLengths(byte[], int[], BZip2CompressorOutputStream$Data, int, int)",0,0,32
org.apache.trevni.InputBuffer_ESTest.test097(),0,0,1
"org.apache.avro.io.parsing.JsonGrammarGenerator.generate(Schema, Map)",1,0,7
"org.apache.avro.reflect.ArrayAccessor.readArray(int[], long, ResolvingDecoder)",0,0,4
org.apache.trevni.Crc32Checksum.compute(ByteBuffer),0,0,2
org.evosuite.runtime.testdata.FileSystemHandling.<clinit>(),0,0,2
org.apache.avro.file.LengthLimitedInputStream_ESTest.test09(),0,0,1
org.apache.avro.ipc.RPCContext_ESTest.test14(),0,0,1
org.apache.avro.tool.DataFileGetSchemaTool_ESTest.test0(),1,0,1
"java.lang.String.<init>(byte[], String)",1,1,30
org.apache.velocity.runtime.parser.Parser.<init>(RuntimeServices),27,0,60
org.apache.avro.mapreduce.AvroRecordReaderBase_ESTest.test2(),0,0,1
org.apache.trevni.MetaData.toString(),0,0,6
org.apache.avro.io.Encoder_ESTest.test28(),0,0,1
org.apache.trevni.OutputBuffer_ESTest.test09(),0,0,1
org.apache.avro.ipc.CallFuture_ESTest.test5(),0,0,1
org.apache.avro.io.parsing.Parser_ESTest.test06(),0,0,1
org.apache.avro.ipc.SocketTransceiver_ESTest.<init>(),0,0,4
"org.apache.velocity.runtime.parser.node.ASTReference.execute(Object, InternalContextAdapter)",24,0,12
org.apache.trevni.ColumnFileMetaData_ESTest.test0(),0,0,1
java.io.ByteArrayOutputStream.<init>(),0,0,223
org.apache.avro.hadoop.io.AvroSerializer.<init>(Schema),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test52(),0,0,1
org.apache.avro.io.ValidatingEncoder_ESTest.test36(),0,0,1
java.lang.Character.toLowerCase(char),17,17,18430
org.apache.trevni.NullChecksum_ESTest.test1(),0,0,1
org.apache.velocity.runtime.log.Log.trace(Object),0,0,21
org.evosuite.runtime.vfs.VirtualFileSystem.<clinit>(),1264,0,10
org.apache.log4j.LogManager.<clinit>(),292,0,4
org.apache.avro.io.DirectBinaryEncoder_ESTest.test08(),1,0,1
org.mortbay.jetty.handler.ContextHandler.setErrorHandler(ErrorHandler),0,0,2
"org.apache.avro.tool.ConcatTool.run(InputStream, PrintStream, PrintStream, List)",531,0,4
org.apache.trevni.ColumnFileReader.readHeader(),2,0,20
org.apache.avro.hadoop.file.SortedKeyValueFile$Reader$Options.<init>(),83,0,1
org.apache.trevni.InputFile.<init>(File),2,0,5
"org.apache.velocity.runtime.parser.JJTParserState.closeNodeScope(Node, int)",0,0,18
"org.mortbay.io.BufferCache.add(String, int)",12,0,139
org.apache.avro.tool.TrevniToJsonTool_ESTest.test3(),0,0,1
"org.apache.velocity.VelocityContext.internalPut(String, Object)",0,0,17
org.apache.velocity.runtime.directive.Evaluate.<init>(),0,0,3
"org.mortbay.jetty.servlet.Context.addServlet(ServletHolder, String)",20,0,6
org.apache.avro.SchemaCompatibility_ESTest.test10(),0,0,1
org.apache.avro.io.Decoder.<init>(),0,0,294
org.apache.log4j.or.RendererMap.<init>(),0,0,2
java.io.InputStream.read(byte[]),0,0,201
java.util.concurrent.ConcurrentHashMap.size(),0,0,6
org.apache.avro.ipc.stats.Stopwatch_ESTest.test7(),0,0,1
org.apache.avro.file.DataFileWriter.assertOpen(),0,0,6
"ch.qos.logback.classic.Logger.info(String, Object, Object)",22,22,4
org.apache.trevni.BZip2Codec_ESTest.test0(),4,0,1
org.apache.avro.io.BlockingBinaryEncoder.bytesBuffered(),0,0,2
org.apache.avro.Conversions.<init>(),0,0,1
org.apache.avro.io.parsing.Parser_ESTest.test12(),0,0,1
org.apache.trevni.ColumnFileReader_ESTest.<init>(),0,0,18
org.apache.trevni.ColumnFileReader.getValues(int),0,0,1
java.nio.channels.DatagramChannel.open(),14,14,3
java.io.FileDescriptor.<init>(),0,0,556
org.apache.avro.Conversion_ESTest.test26(),0,0,1
org.mortbay.jetty.servlet.Holder.doStart(),0,0,2
org.apache.velocity.context.InternalContextAdapterImpl.icacheGet(Object),0,0,2
org.apache.avro.data.TimeConversions$DateConversion.<clinit>(),117,0,2
org.apache.avro.ipc.Ipc_ESTest.test5(),0,0,1
org.apache.commons.compress.compressors.bzip2.CRC.updateCRC(int),0,0,14
org.apache.velocity.runtime.parser.VelocityCharStream.FillBuff(),1,0,9
org.apache.trevni.InputBuffer_ESTest.test099(),0,0,1
org.apache.avro.mapred.TaggedInputSplit_ESTest.test15(),0,0,1
java.util.Properties.<init>(),0,0,24
"org.apache.velocity.util.introspection.ClassMap.<init>(Class, Log)",13,0,2
org.apache.trevni.OutputBuffer_ESTest.test27(),0,0,1
org.apache.avro.io.parsing.Symbol_ESTest.test23(),0,0,1
org.apache.avro.LogicalType_ESTest.test2(),0,0,1
org.apache.avro.file.DataFileWriter_ESTest.test24(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test48(),1,0,1
org.apache.trevni.ValueType.<clinit>(),0,0,1
org.apache.avro.SchemaNormalization$FP64.<clinit>(),0,0,1
org.apache.avro.hadoop.io.AvroDeserializer.open(InputStream),2,0,1
org.apache.avro.io.parsing.Symbol_ESTest.test22(),0,0,1
org.apache.avro.mapred.TaggedInputSplit_ESTest.test09(),0,0,1
org.apache.avro.io.parsing.Symbol$EnumLabelsAction.<init>(List),0,0,13
org.evosuite.runtime.System.<clinit>(),0,0,1
org.apache.trevni.OutputBuffer_ESTest.test61(),0,0,1
java.io.ByteArrayOutputStream.<init>(int),0,0,325
org.apache.avro.Conversion_ESTest.test29(),0,0,1
org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.writeRun(),2,0,280
java.lang.ThreadLocal.get(),8,5,3502
"org.apache.commons.compress.compressors.bzip2.BlockSort.blockSort(BZip2CompressorOutputStream$Data, int)",19,0,4
org.apache.avro.ipc.Transceiver_ESTest.test1(),3,0,1
org.apache.avro.LogicalTypes_ESTest.test13(),0,0,1
org.apache.avro.io.BlockingBinaryEncoder$BlockedValue$State.<clinit>(),0,0,1
java.io.PipedInputStream.read(),0,0,10
"org.apache.avro.ValidateLatest.validate(Schema, Iterable)",0,0,2
org.apache.avro.io.ValidatingDecoder_ESTest.test66(),0,0,1
"java.util.Date.<init>(int, int, int, int, int, int)",0,0,2
org.apache.avro.specific.ExternalizableInput.read(byte[]),0,0,1
sun.nio.cs.UTF_8.newDecoder(),1,1,199
org.apache.avro.ipc.HttpServer_ESTest.test7(),0,0,1
org.apache.velocity.runtime.directive.Literal.<init>(),0,0,3
org.apache.avro.ValidateAll.<init>(SchemaValidationStrategy),0,0,3
org.apache.avro.io.ValidatingEncoder.writeString(String),0,0,3
org.apache.avro.ipc.SocketTransceiver.getRemoteName(),0,0,1
"sun.nio.ch.FileChannelImpl.read(ByteBuffer, long)",0,0,1
org.apache.avro.io.Encoder.writeFixed(byte[]),0,0,3
org.apache.trevni.InputBuffer_ESTest.test007(),0,0,1
java.util.HashMap.remove(Object),4,4,2341
org.apache.velocity.runtime.log.NullLogChute.<init>(),0,0,3
org.apache.avro.reflect.FieldAccessUnsafe$UnsafeObjectField.get(Object),0,0,8
org.junit.Assert.fail(String),0,0,22
"org.apache.avro.tool.TrevniMetadataTool.dump(Input, PrintStream, boolean)",42,0,2
org.apache.avro.reflect.FieldAccessUnsafe$UnsafeBooleanField.get(Object),0,0,4
org.apache.avro.io.Encoder_ESTest.test26(),0,0,1
org.codehaus.jackson.JsonNode.iterator(),0,0,5
org.apache.trevni.Codec_ESTest.test6(),36,0,1
java.util.ArrayList$Itr.hasNext(),7,7,48927
"org.apache.avro.io.BinaryData.hashCode(BinaryData$HashData, Schema)",0,0,1
org.apache.avro.util.WeakIdentityHashMap_ESTest.test11(),0,0,1
java.net.URL.toExternalForm(),14,14,1148
org.apache.avro.ipc.Ipc_ESTest.<init>(),0,0,8
java.io.FileOutputStream.<init>(String),23,23,42
java.util.concurrent.CountDownLatch.countDown(),0,0,3
org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.recvDecodingTables(),0,0,2
java.util.HashMap$EntryIterator.next(),2,2,2630
org.apache.avro.io.BinaryDecoder_ESTest.test80(),0,0,1
org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.bsPutInt(int),0,0,13
org.apache.avro.ValidateCanBeRead_ESTest.<init>(),0,0,1
"org.apache.avro.io.parsing.Symbol$EnumAdjustAction.<init>(int, Object[])",0,0,14
"org.apache.avro.Schema.getRequiredText(JsonNode, String, String)",0,0,10
org.apache.avro.compiler.idl.JavaCharStream.readChar(),0,0,1
org.apache.avro.LogicalTypes.decimal(int),0,0,6
"org.apache.avro.file.DataFileReader.<init>(File, DatumReader)",0,0,2
org.mortbay.jetty.servlet.Context.startContext(),10,0,2
"org.evosuite.runtime.mock.java.net.MockURL.handleParseUrl(URL, String, URLStreamHandler)",1,0,2
org.apache.avro.mapred.HadoopReducer.getReducer(JobConf),0,0,3
org.apache.avro.hadoop.file.HadoopCodecFactory.<clinit>(),0,0,1
org.apache.log4j.PropertyConfigurator.class$(String),2,0,4
java.lang.Integer.<init>(int),0,0,708
"org.apache.avro.compiler.idl.Token.<init>(int, String)",0,0,1
org.apache.avro.io.BufferedBinaryEncoder_ESTest.test24(),0,0,1
org.apache.avro.specific.ExternalizableInput_ESTest.test4(),0,0,1
org.apache.avro.file.Codec_ESTest.<init>(),0,0,8
org.apache.velocity.runtime.parser.ParserTokenManager.jjMoveStringLiteralDfa0_10(),1,0,2310
org.apache.commons.compress.compressors.bzip2.CRC.<clinit>(),0,0,1
org.apache.avro.util.ByteBufferOutputStream_ESTest.test11(),0,0,1
org.apache.avro.io.parsing.Parser_ESTest.test27(),0,0,1
"org.apache.log4j.PropertyConfigurator.parseCatsAndRenderers(Properties, LoggerRepository)",0,0,2
org.apache.trevni.InputBuffer_ESTest.test009(),0,0,1
org.apache.avro.data.TimeConversions_ESTest.test13(),0,0,1
org.apache.trevni.Checksum_ESTest.test2(),0,0,1
org.apache.trevni.ColumnMetaData_ESTest.test10(),0,0,1
"org.apache.avro.ipc.CallFuture.await(long, TimeUnit)",0,0,2
org.apache.trevni.ValueType_ESTest.<init>(),0,0,10
java.lang.Class.getDeclaredFields(),1,1,391
org.apache.avro.ipc.stats.StatsServlet.writeStats(Writer),320,0,3
"org.apache.avro.ipc.DatagramServer.<init>(Responder, SocketAddress)",23,0,2
java.util.Vector.elements(),0,0,15
org.apache.trevni.ColumnFileReader_ESTest.test08(),0,0,1
org.apache.avro.mapred.AvroKey_ESTest.test0(),0,0,1
org.apache.avro.util.Utf8_ESTest.test15(),0,0,1
org.apache.avro.file.SeekableFileInput.length(),0,0,2
org.apache.avro.util.Utf8_ESTest.test34(),0,0,1
org.apache.log4j.Logger.class$(String),0,0,2
org.apache.avro.file.NullCodec_ESTest.test4(),0,0,1
java.lang.Thread.start(),12,12,163
"org.apache.trevni.InputFile.read(long, byte[], int, int)",0,0,1
org.apache.avro.io.Decoder_ESTest.test06(),0,0,1
org.apache.trevni.OutputBuffer.writeLength(int),0,0,1
org.apache.velocity.runtime.RuntimeInstance.initializeEvaluateScopeSettings(),0,0,3
org.apache.trevni.InputBuffer_ESTest.test116(),0,0,1
java.io.File.<init>(String),99,99,970
org.apache.avro.io.BinaryData$2.<init>(),0,0,1
org.apache.avro.io.ValidatingDecoder.arrayNext(),0,0,3
java.util.concurrent.locks.ReentrantLock.isHeldByCurrentThread(),0,0,1
org.apache.velocity.util.ClassUtils.getClass(String),44,0,47
org.apache.trevni.SnappyCodec_ESTest.test0(),0,0,1
org.apache.trevni.OutputBuffer_ESTest.test47(),0,0,1
java.util.LinkedHashMap.<init>(),1,1,2429
org.apache.avro.file.XZCodec_ESTest.test06(),0,0,1
org.codehaus.jackson.node.MissingNode.<clinit>(),0,0,1
"org.apache.avro.reflect.FieldAccessUnsafe$UnsafeShortField.set(Object, Object)",0,0,2
org.apache.trevni.InputBuffer_ESTest.test128(),0,0,1
org.mortbay.resource.FileResource.<init>(URL),1,0,2
org.apache.avro.file.DeflateCodec_ESTest.test1(),0,0,1
"org.apache.velocity.runtime.log.LogDisplayWrapper.log(int, Object)",0,0,24
org.apache.trevni.BZip2Codec_ESTest.test4(),0,0,1
org.apache.avro.mapred.AvroMultipleInputs_ESTest.<init>(),0,0,4
org.apache.avro.Schema$Name.hashCode(),0,0,8
"java.util.zip.InflaterOutputStream.write(byte[], int, int)",0,0,2
org.apache.avro.util.WeakIdentityHashMap$IdentityWeakReference.equals(Object),0,0,5
org.apache.avro.io.BinaryDecoder.innerLongDecode(long),0,0,1
java.util.AbstractMap.toString(),0,0,25
org.apache.avro.mapred.AvroWrapper_ESTest.test00(),0,0,1
org.apache.avro.mapred.tether.TetherKeySerialization_ESTest.test2(),1,0,1
org.evosuite.runtime.mock.java.io.MockFile.makeAbsolute(String),1034,0,25
org.apache.trevni.ColumnFileWriter.endRow(),0,0,2
org.mortbay.jetty.servlet.ServletHolder.initServlet(),2,0,2
org.apache.avro.io.ValidatingDecoder_ESTest.test26(),0,0,1
org.apache.avro.mapred.TaggedInputSplit_ESTest.test13(),0,0,1
org.apache.avro.io.DirectBinaryDecoder_ESTest.test14(),0,0,1
org.apache.trevni.OutputBuffer_ESTest.test37(),0,0,1
"org.apache.avro.mojo.IDLProtocolMojo.doCompile(String, File, File)",17,0,1
org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupBlock(),0,0,2
org.apache.avro.mapred.DelegatingMapper_ESTest.test0(),2,0,1
org.apache.avro.ipc.stats.FloatHistogram_ESTest.<init>(),0,0,9
java.util.Collections.synchronizedMap(Map),0,0,4
org.apache.avro.reflect.FieldAccessUnsafe$UnsafeShortField.get(Object),0,0,4
org.apache.avro.Conversions$UUIDConversion.<init>(),0,0,12
org.apache.avro.io.ValidatingEncoder_ESTest.test51(),0,0,1
org.apache.trevni.InputBuffer_ESTest.test028(),0,0,1
org.codehaus.jackson.node.TextNode.valueOf(String),0,0,3
org.mortbay.jetty.servlet.ServletHolder$Config.getServletContext(),0,0,18
java.net.URL.openConnection(Proxy),0,0,1
java.lang.Byte.equals(Object),0,0,83
org.apache.avro.reflect.FieldAccessUnsafe.<clinit>(),0,0,1
org.apache.avro.LogicalTypes$TimestampMillis.<init>(),0,0,2
org.apache.trevni.ColumnValues_ESTest.<init>(),0,0,1
org.apache.avro.file.DeflateCodec_ESTest.test9(),0,0,1
org.apache.avro.util.Utf8.set(String),0,0,4
org.apache.avro.SchemaCompatibility_ESTest.test09(),0,0,1
org.mortbay.jetty.AbstractBuffers.doStart(),0,0,1
org.apache.velocity.runtime.directive.Directive.getScopeName(),0,0,22
org.apache.avro.ipc.SaslSocketTransceiver.<clinit>(),0,0,1
org.apache.avro.ipc.SaslSocketServer$SaslServerFactory.<init>(SaslSocketServer$1),0,0,2
org.apache.velocity.runtime.parser.JJTParserState.pushNode(Node),0,0,489
org.apache.avro.data.TimeConversions_ESTest.test01(),0,0,1
org.apache.avro.io.BufferedBinaryEncoder.writeDouble(double),0,0,2
org.apache.avro.reflect.FieldAccessUnsafe$UnsafeShortField.<init>(Field),11,0,4
org.apache.avro.reflect.FieldAccessReflect_ESTest.<init>(),0,0,1
org.apache.avro.SchemaNormalization_ESTest.test7(),0,0,1
java.lang.String.getBytes(),9,9,1161
org.apache.trevni.ValueType_ESTest.test8(),0,0,1
org.apache.avro.util.Utf8_ESTest.test13(),0,0,1
org.apache.avro.file.NullCodec.<init>(),0,0,13
java.io.BufferedInputStream.read(),3,2,8826
org.apache.avro.io.Encoder.writeBytes(byte[]),0,0,2
org.apache.avro.mapred.MapCollector_ESTest.test0(),0,0,1
"org.apache.log4j.Level.<init>(int, String, int)",0,0,26
org.apache.avro.file.DataFileWriter.close(),0,0,1
org.mortbay.jetty.handler.ContextHandler.startContext(),5,0,2
org.apache.avro.specific.SpecificData.<init>(),0,0,2
org.apache.avro.data.TimeConversions_ESTest.test15(),0,0,1
org.apache.avro.tool.IdlTool_ESTest.<init>(),0,0,4
org.apache.velocity.runtime.log.Log.<init>(LogChute),0,0,8
org.apache.trevni.OutputBuffer_ESTest.test34(),0,0,1
java.lang.NoClassDefFoundError.<init>(String),0,0,18
java.io.PipedOutputStream.<init>(),0,0,47
org.apache.trevni.InputBuffer_ESTest.test069(),0,0,1
org.evosuite.runtime.testdata.EvoSuiteFile.<init>(String),0,0,25
java.text.SimpleDateFormat.<init>(String),102,102,17
"org.apache.avro.Conversion.toFloat(Object, Schema, LogicalType)",0,0,2
java.util.StringTokenizer.hasMoreTokens(),0,0,1010
"org.apache.avro.data.TimeConversions$TimestampMicrosConversion.fromLong(Long, Schema, LogicalType)",0,0,2
org.apache.trevni.InputFile_ESTest.test02(),0,0,1
org.apache.avro.util.ByteBufferInputStream.<init>(List),0,0,11
org.apache.avro.reflect.FieldAccessor_ESTest.<init>(),0,0,1
org.apache.avro.io.BinaryDecoder_ESTest.test78(),0,0,1
org.apache.trevni.OutputBuffer_ESTest.test22(),0,0,1
org.apache.trevni.ColumnFileWriter.computeStarts(long),0,0,2
org.apache.avro.io.BufferedBinaryEncoder_ESTest.test19(),0,0,1
org.apache.avro.file.DataFileReader$SeekableInputStream.available(),0,0,2
java.nio.ByteBuffer.array(),0,0,8020
"org.evosuite.runtime.mock.java.io.MockPrintWriter.<init>(OutputStream, boolean)",0,0,1
"java.io.InputStreamReader.read(char[], int, int)",0,0,3
org.apache.velocity.runtime.directive.Block.<init>(),0,0,3
java.net.ServerSocket.isClosed(),0,0,9
org.apache.avro.data.TimeConversions_ESTest.test09(),3,0,1
org.apache.avro.mapred.DelegatingMapper.configure(JobConf),0,0,1
org.apache.avro.io.ValidatingDecoder.readInt(),0,0,5
org.apache.velocity.exception.VelocityException.<init>(String),0,0,3
