class path,method name,method arguments,Time,OwnTime,count
lang\java\avro\src\test\java\org\apache\avro\reflect\TestNonStringMapKeys.java,testJsonDecoder,"String, byte[], Object",3,0,3
lang\java\avro\src\test\java\org\apache\avro\RandomData.java,iterator,,4,0,338
lang\java\avro\src\test\java\org\apache\avro\TestDataFileReflect.java,testNestedClass,,3,0,1
lang\java\avro\src\test\java\org\apache\avro\TestSchemaValidation.java,testReflectWithAllowNullMatchStructure,,3,0,1
lang\java\avro\src\test\java\org\apache\avro\io\TestBlockingIO.java,skipArray,"JsonParser, Decoder, int",3,0,237
lang\java\avro\src\main\java\org\apache\avro\io\DecoderFactory.java,jsonDecoder,"Schema, String",3,0,21
lang\java\avro\src\test\java\org\apache\avro\generic\TestGenericLogicalTypes.java,testReadDecimalFixed,,3,0,1
lang\java\avro\src\main\java\org\apache\avro\io\JsonDecoder.java,skipMap,,3,0,180
lang\java\avro\src\main\java\org\apache\avro\io\JsonEncoder.java,startItem,,5,0,2364
lang\java\avro\src\main\java\org\apache\avro\file\DataFileReader12.java,hasNext,,2,0,909
lang\java\avro\src\test\java\org\apache\avro\io\TestResolvingIO.java,data2,,2,0,2
lang\java\avro\src\test\java\org\apache\avro\reflect\TestNonStringMapKeys.java,testJsonEncoder,"String, Object",2,0,3
lang\java\avro\src\main\java\org\apache\avro\LogicalType.java,addToSchema,Schema,2,0,65
lang\java\avro\src\main\java\org\apache\avro\io\JsonDecoder.java,mapNext,,4,0,828
lang\java\avro\src\test\java\org\apache\avro\io\TestBinaryEncoderFidelity.java,generateData,"Encoder, boolean",2,0,4
lang\java\avro\src\main\java\org\apache\avro\io\BlockingBinaryEncoder.java,compact,,2,1,391
lang\java\avro\src\main\java\org\apache\avro\io\BlockingBinaryEncoder.java,writeInt,int,2,1,4066
lang\java\avro\src\test\java\org\apache\avro\reflect\TestReflect.java,testReflectWithinGeneric,,2,0,1
lang\java\avro\src\test\java\org\apache\avro\file\TestSeekableByteArrayInput.java,testSerialization,,2,0,1
lang\java\avro\src\main\java\org\apache\avro\generic\GenericData.java,resolveUnion,"Schema, Object",107,13,21242
lang\java\avro\src\test\java\org\apache\avro\TestSchemaValidation.java,testReadAllPrior,,2,0,1
lang\java\avro\src\main\java\org\apache\avro\generic\GenericData.java,toString,Object,40,0,361
lang\java\avro\src\main\java\org\apache\avro\specific\SpecificDatumReader.java,setSchema,Schema,38,0,102
lang\java\avro\src\main\java\org\apache\avro\io\parsing\ResolvingGrammarGenerator.java,encode,"Encoder, Schema, JsonNode",2,0,284
lang\java\avro\src\main\java\org\apache\avro\io\JsonEncoder.java,writeMapEnd,,2,1,874
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingEncoder.java,writeBytes,"byte[], int, int",2,0,325
lang\java\avro\src\main\java\org\apache\avro\ValidateCanRead.java,validate,"Schema, Schema",2,0,10
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumReader.java,peekArray,Object,3,1,8950
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingDecoder.java,readIndex,,12,4,6074
lang\java\avro\src\test\java\org\apache\avro\io\TestValidatingIO.java,data,,2,0,1
lang\java\avro\src\test\java\org\apache\avro\file\TestCustomCodec.java,testCustomCodec,,2,0,1
lang\java\avro\src\main\java\org\apache\avro\file\DeflateCodec.java,getInflater,,2,0,1472
lang\java\avro\src\test\java\org\apache\avro\io\TestBinaryEncoderFidelity.java,testBinaryEncoder,,2,0,1
lang\java\avro\src\test\java\org\apache\avro\TestDataFile.java,makeFile,,2,0,63
lang\java\avro\src\main\java\org\apache\avro\generic\GenericData.java,createDatumWriter,Schema,2,0,9
lang\java\avro\src\test\java\org\apache\avro\generic\TestGenericLogicalTypes.java,testWriteDecimalFixed,,2,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BlockingBinaryEncoder.java,setItemCount,long,2,0,2417
lang\java\avro\src\main\java\org\apache\avro\ValidateCanBeRead.java,validate,"Schema, Schema",2,0,10
lang\java\avro\src\main\java\org\apache\avro\SchemaNormalization.java,parsingFingerprint64,Schema,91,1,605
lang\java\avro\src\main\java\org\apache\avro\Protocol.java,parse,JsonParser,951,0,73
lang\java\avro\src\main\java\org\apache\avro\io\JsonDecoder.java,readBytes,ByteBuffer,8,0,151
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumWriter.java,resolveUnion,"Schema, Object",95,3,18042
lang\java\avro\src\main\java\org\apache\avro\util\WeakIdentityHashMap.java,put,"Object, Object",3,0,1525
lang\java\avro\src\test\java\org\apache\avro\io\TestEncoders.java,testJsonRecordOrderingWithProjection2,,2,0,1
lang\java\avro\src\test\java\org\apache\avro\io\TestJsonDecoder.java,checkNumeric,"String, Object",2,0,4
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,doSkipItems,,2,0,2169
lang\java\avro\src\test\java\org\apache\avro\generic\TestGenericRecordBuilder.java,recordSchema,,2,0,4
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumReader.java,addToArray,"Object, long, Object",3,1,8950
lang\java\avro\src\main\java\org\apache\avro\reflect\FieldAccessReflect.java,getAccessor,Field,2,0,31
lang\java\avro\src\main\java\org\apache\avro\io\JsonEncoder.java,writeBoolean,boolean,2,0,228
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumWriter.java,convert,"Schema, LogicalType, Conversion, Object",2,0,34
lang\java\avro\src\test\java\org\apache\avro\TestSchemaValidation.java,testAllPriorCompatible,,2,0,1
lang\java\avro\src\main\java\org\apache\avro\io\parsing\SkipParser.java,skipTo,int,2,0,334
lang\java\avro\src\main\java\org\apache\avro\specific\SpecificData.java,newInstance,"Class, Schema",115,11,12730
lang\java\avro\src\main\java\org\apache\avro\generic\GenericData.java,toString,"Object, StringBuilder",39,6,2558
lang\java\avro\src\test\java\org\apache\avro\TestLogicalType.java,assertThrows,"String, Class, String, Callable",2,0,18
lang\java\avro\src\main\java\org\apache\avro\specific\SpecificDatumReader.java,readField,"Object, Schema$Field, Object, ResolvingDecoder, Object",780,0,31494
lang\java\avro\src\test\java\org\apache\avro\util\internal\TestJacksonUtils.java,testToObject,,2,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,skipArray,,2,0,1707
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,readFloat,,2,1,3225
lang\java\avro\src\test\java\org\apache\avro\TestLogicalType.java,testLogicalTypeInSchemaEquals,,2,0,1
lang\java\avro\src\main\java\org\apache\avro\Schema.java,addProp,"String, JsonNode",2,0,725
lang\java\avro\src\test\java\org\apache\avro\generic\TestGenericLogicalTypes.java,testReadDecimalBytes,,2,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BlockingBinaryEncoder.java,writeArrayStart,,2,0,2037
lang\java\avro\src\test\java\org\apache\avro\generic\TestGenericLogicalTypes.java,testReadUUID,,2,0,1
lang\java\avro\src\test\java\org\apache\avro\TestDataFileCorruption.java,testCorruptedFile,,2,0,1
lang\java\avro\src\main\java\org\apache\avro\reflect\ReflectData.java,createNonStringMapSchema,"Type, Type, Map",2,0,7
lang\java\avro\src\test\java\org\apache\avro\generic\TestGenericLogicalTypes.java,testWriteUUID,,2,0,1
lang\java\avro\src\main\java\org\apache\avro\io\JsonDecoder.java,getVaueAsTree,JsonParser,2,0,15
lang\java\avro\src\test\java\org\apache\avro\TestDataFileMeta.java,testUseMeta,,2,0,1
lang\java\avro\src\main\java\org\apache\avro\JsonProperties.java,addProp,"String, JsonNode",2,0,969
lang\java\avro\src\main\java\org\apache\avro\io\parsing\ResolvingGrammarGenerator.java,getBinary,"Schema, JsonNode",2,0,136
lang\java\avro\src\main\java\org\apache\avro\generic\GenericData.java,getSchemaName,Object,40,12,21229
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingDecoder.java,readString,Utf8,2,0,189
lang\java\avro\src\test\java\org\apache\avro\io\TestBinaryDecoder.java,testEOF,,1,0,2
lang\java\avro\src\main\java\org\apache\avro\specific\SpecificRecordBase.java,readExternal,ObjectInput,1,0,1
lang\java\avro\src\main\java\org\apache\avro\io\DecoderFactory.java,jsonDecoder,"Schema, InputStream",116,0,739
lang\java\avro\src\main\java\org\apache\avro\Schema.java,getName,,2,2,30385
lang\java\avro\src\main\java\org\apache\avro\io\JsonEncoder.java,writeBytes,"byte[], int, int",2,0,180
lang\java\avro\src\test\java\org\apache\avro\io\TestBinaryDecoder.java,newDecoder,InputStream,1,0,4
lang\java\avro\src\main\java\org\apache\avro\io\DecoderFactory.java,directBinaryDecoder,"InputStream, BinaryDecoder",6,0,9
lang\java\avro\src\test\java\org\apache\avro\generic\TestGenericData.java,testCompare,,1,0,1
lang\java\avro\src\test\java\org\apache\avro\io\TestBinaryEncoderFidelity.java,generateLegacyData,,1,0,1
lang\java\avro\src\test\java\org\apache\avro\TestLogicalType.java,testDecimalFailsWithNegativeScale,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\io\parsing\Parser.java,expandStack,,2,0,3104
lang\java\avro\src\test\java\org\apache\avro\TestLogicalType.java,testSchemaRejectsSecondLogicalType,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\file\DataFileWriter.java,setCodec,CodecFactory,1,0,112
lang\java\avro\src\main\java\org\apache\avro\io\JsonEncoder.java,writeString,Utf8,6,0,842
lang\java\avro\src\test\java\org\apache\avro\io\parsing\SymbolTest.java,testSomeMethod,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\JsonProperties.java,addProp,"String, String",7,0,216
lang\java\avro\src\main\java\org\apache\avro\file\DataFileStream.java,getMeta,String,1,0,888
lang\java\avro\src\test\java\org\apache\avro\TestSchemaBuilder.java,testNames,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,readDouble,,1,1,2456
lang\java\avro\src\test\java\org\apache\avro\TestDataFileConcat.java,makeFile,String,1,0,100
lang\java\avro\src\main\java\org\apache\avro\io\ResolvingDecoder.java,skipString,,1,0,397
lang\java\avro\src\test\java\org\apache\avro\io\TestEncoders.java,testJsonRecordOrdering2,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\io\ParsingDecoder.java,skipTopSymbol,,1,0,461
lang\java\avro\src\test\java\org\apache\avro\RandomData.java,randomBytes,"Random, int",1,0,236
lang\java\avro\src\main\java\org\apache\avro\io\parsing\SkipParser.java,skipRepeater,,1,0,270
lang\java\avro\src\test\java\org\apache\avro\TestSchemaBuilder.java,testBadDefault,,1,0,1
lang\java\avro\src\test\java\org\apache\avro\reflect\TestReflect.java,testR2,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BufferedBinaryEncoder.java,writeZero,,8,4,21272
lang\java\avro\src\main\java\org\apache\avro\io\BinaryData.java,compare,"byte[], int, int, byte[], int, int, Schema",13,0,108
lang\java\avro\src\main\java\org\apache\avro\io\BinaryData.java,compare,"byte[], int, byte[], int, Schema",13,0,108
lang\java\avro\src\main\java\org\apache\avro\io\JsonEncoder.java,writeByteArray,"byte[], int, int",4,0,337
lang\java\avro\src\test\java\org\apache\avro\io\TestEncoders.java,testJsonExcessFields,,1,0,1
lang\java\avro\src\test\java\org\apache\avro\TestLogicalType.java,testDecimalWithNonByteArrayTypes,,1,0,1
lang\java\avro\src\test\java\org\apache\avro\reflect\TestReflect.java,testP2,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,skipFixed,int,1,0,4146
lang\java\avro\src\test\java\org\apache\avro\reflect\TestReflect.java,testNullableStringableField,,1,0,1
lang\java\avro\src\test\java\org\apache\avro\reflect\TestNonStringMapKeys.java,buildCompany2,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\io\DirectBinaryEncoder.java,writeInt,int,1,0,3096
lang\java\avro\src\main\java\org\apache\avro\specific\SpecificData.java,getSchemaName,Object,34,4,15722
lang\java\avro\src\test\java\org\apache\avro\reflect\TestNonStringMapKeys.java,buildCompany,,1,0,2
lang\java\avro\src\main\java\org\apache\avro\reflect\ReflectData.java,isStringable,Class,1,0,210
lang\java\avro\src\test\java\org\apache\avro\reflect\TestReflect.java,testMap,,1,0,1
lang\java\avro\src\test\java\org\apache\avro\file\codec\CustomCodec.java,equals,Object,1,0,2
lang\java\avro\src\main\java\org\apache\avro\reflect\ReflectData.java,getSchema,"Type, Map",121,0,110
lang\java\avro\src\main\java\org\apache\avro\file\CodecFactory.java,bzip2Codec,,5,0,5
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,mapNext,,4,0,3549
lang\java\avro\src\test\java\org\apache\avro\reflect\TestReflectDatumReader.java,testRead_PojoWithArray,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,skipString,,1,0,1191
lang\java\avro\src\main\java\org\apache\avro\Schema.java,applyAliases,"Schema, Schema",2,0,795
lang\java\avro\src\test\java\org\apache\avro\file\codec\CustomCodec.java,compareDecompress,"Codec, ByteBuffer",1,0,2
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,readIndex,,105,4,24562
lang\java\avro\src\test\java\org\apache\avro\reflect\TestReflect.java,testP4,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumReader.java,readFixed,"Object, Schema, Decoder",98,3,6718
lang\java\avro\src\test\java\org\apache\avro\reflect\TestReflect.java,testR5,,1,0,1
lang\java\avro\src\test\java\org\apache\avro\specific\TestSpecificData.java,testSpecificRecordBase,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\LogicalType.java,validate,Schema,1,0,113
lang\java\avro\src\main\java\org\apache\avro\specific\SpecificData.java,getClassName,Schema,2,0,382
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingEncoder.java,writeDouble,double,1,0,109
lang\java\avro\src\main\java\org\apache\avro\io\parsing\Parser.java,pushSymbol,Symbol,7,7,59925
lang\java\avro\src\main\java\org\apache\avro\reflect\ArrayAccessor.java,writeArray,"long[], Encoder",1,0,4
lang\java\avro\src\main\java\org\apache\avro\SchemaBuilder.java,fixed,String,1,0,5
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingDecoder.java,readLong,,1,0,352
lang\java\avro\src\main\java\org\apache\avro\reflect\ArrayAccessor.java,writeArray,"double[], Encoder",1,0,4
lang\java\avro\src\main\java\org\apache\avro\io\DirectBinaryDecoder.java,readBytes,ByteBuffer,1,0,204
lang\java\avro\src\test\java\org\apache\avro\data\TestTimeConversions.java,testTimeMillisConversion,,1,0,1
lang\java\avro\src\test\java\org\apache\avro\io\TestResolvingIOResolving.java,data3,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\io\JsonDecoder.java,readByteArray,,9,0,306
lang\java\avro\src\test\java\org\apache\avro\TestDataFileDeflate.java,testWriteAndRead,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\reflect\ReflectData.java,makeNullable,Schema,5,0,38
lang\java\avro\src\test\java\org\apache\avro\TestSchemaBuilder.java,testInt,,1,0,1
lang\java\avro\src\test\java\org\apache\avro\AvroTestUtil.java,tempDirectory,"Class, String",20,0,16
lang\java\avro\src\main\java\org\apache\avro\generic\GenericData.java,deepCopy,"Schema, Object",16,0,363
lang\java\avro\src\test\java\org\apache\avro\TestSchemaBuilder.java,testDoc,,1,0,1
lang\java\avro\src\test\java\org\apache\avro\TestSchemaNormalization.java,altFingerprint,String,1,0,52
lang\java\avro\src\main\java\org\apache\avro\specific\SpecificDatumWriter.java,writeString,"Schema, Object, Encoder",173,3,12443
lang\java\avro\src\test\java\org\apache\avro\io\TestBlockingIO.java,data,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\reflect\FieldAccessUnsafe.java,getAccessor,Field,1,0,123
lang\java\avro\src\test\java\org\apache\avro\TestDataFileCustomSync.java,createDataFile,byte[],1,0,5
lang\java\avro\src\main\java\org\apache\avro\reflect\ArrayAccessor.java,writeArray,"boolean[], Encoder",1,0,4
lang\java\avro\src\test\java\org\apache\avro\reflect\TestReflect.java,testP1,,1,0,1
lang\java\avro\src\test\java\org\apache\avro\generic\TestGenericDatumWriter.java,testMapConcurrentModification,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\io\parsing\Symbol.java,defaultStartAction,byte[],5,0,122
lang\java\avro\src\main\java\org\apache\avro\reflect\ArrayAccessor.java,writeArray,"short[], Encoder",1,0,5
lang\java\avro\src\main\java\org\apache\avro\reflect\ArrayAccessor.java,writeArray,"char[], Encoder",1,0,4
lang\java\avro\src\test\java\org\apache\avro\TestSchemaNormalization.java,data,,1,0,6
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumReader.java,findStringClass,Schema,66,8,13630
lang\java\avro\src\main\java\org\apache\avro\io\BlockingBinaryEncoder.java,writeMapStart,,1,0,832
lang\java\avro\src\main\java\org\apache\avro\generic\GenericData.java,createFixed,"Object, Schema",1,0,547
lang\java\avro\src\main\java\org\apache\avro\io\BlockingBinaryEncoder.java,finishOverflow,,1,0,391
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingDecoder.java,readBytes,ByteBuffer,1,0,57
lang\java\avro\src\main\java\org\apache\avro\Protocol.java,parse,JsonNode,288,0,72
lang\java\avro\src\test\java\org\apache\avro\io\TestValidatingIO.java,nextBytes,"Random, int",1,0,613
lang\java\avro\src\main\java\org\apache\avro\file\CodecFactory.java,deflateCodec,int,5,0,21
lang\java\avro\src\main\java\org\apache\avro\io\JsonDecoder.java,skipString,,1,0,135
lang\java\avro\src\test\java\org\apache\avro\io\TestValidatingIO.java,cartesian,Object[][][],1,0,4
lang\java\avro\src\main\java\org\apache\avro\specific\SpecificDatumReader.java,findStringClass,Schema,123,7,12413
lang\java\avro\src\main\java\org\apache\avro\reflect\ArrayAccessor.java,writeArray,"float[], Encoder",1,0,4
lang\java\avro\src\test\java\org\apache\avro\io\TestBinaryEncoderFidelity.java,testDirectBinaryEncoder,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\SchemaValidatorBuilder.java,validateLatest,,1,0,8
lang\java\avro\src\main\java\org\apache\avro\SchemaValidatorBuilder.java,canReadStrategy,,1,0,6
lang\java\avro\src\test\java\org\apache\avro\TestSchemaValidation.java,testReadOnePrior,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\generic\GenericData.java,addLogicalTypeConversion,Conversion,43,0,22
lang\java\avro\src\main\java\org\apache\avro\reflect\ArrayAccessor.java,writeArray,"int[], Encoder",1,0,6
lang\java\avro\src\main\java\org\apache\avro\io\parsing\SkipParser.java,skipSymbol,Symbol,1,0,64
lang\java\avro\src\main\java\org\apache\avro\reflect\ReflectData.java,getAnnotatedUnion,"Union, Map",1,0,4
lang\java\avro\src\test\java\org\apache\avro\reflect\TestReflectAllowNulls.java,nullableSchema,Class,1,0,9
lang\java\avro\src\main\java\org\apache\avro\SchemaValidatorBuilder.java,mutualReadStrategy,,1,0,5
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumReader.java,readWithConversion,"Object, Schema, LogicalType, Conversion, ResolvingDecoder",1,0,10
lang\java\avro\src\main\java\org\apache\avro\SchemaNormalization.java,fingerprint64,byte[],9,3,604
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumReader.java,readEnum,"Schema, Decoder",166,0,3566
lang\java\avro\src\main\java\org\apache\avro\io\BufferedBinaryEncoder.java,writeDouble,double,0,0,337
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingDecoder.java,readFloat,,0,0,68
lang\java\avro\src\main\java\org\apache\avro\io\ParsingEncoder.java,push,,0,0,8941
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,skipBytes,,0,0,1034
lang\java\avro\src\main\java\org\apache\avro\io\BinaryEncoder.java,writeMapEnd,,13,2,18011
lang\java\avro\src\main\java\org\apache\avro\io\BinaryData.java,encodeDouble,"double, byte[], int",0,0,1264
lang\java\avro\src\main\java\org\apache\avro\io\parsing\Symbol.java,hasErrors,Symbol,0,0,236
lang\java\avro\src\main\java\org\apache\avro\SchemaValidatorBuilder.java,validateAll,,0,0,11
lang\java\avro\src\main\java\org\apache\avro\util\WeakIdentityHashMap.java,reap,,22,16,55359
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumReader.java,createEnum,"String, Schema",27,1,3560
lang\java\avro\src\main\java\org\apache\avro\generic\GenericData.java,createEnum,"String, Schema",1,0,526
lang\java\avro\src\test\java\org\apache\avro\reflect\TestReflectLogicalTypes.java,testReflectedSchema,,0,0,1
lang\java\avro\src\test\java\org\apache\avro\reflect\TestReflectionUtil.java,testUnsafeUtil,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumReader.java,readMap,"Object, Schema, ResolvingDecoder",385,11,16033
lang\java\avro\src\main\java\org\apache\avro\io\BinaryEncoder.java,writeArrayEnd,,1,0,2795
lang\java\avro\src\main\java\org\apache\avro\io\ParsingEncoder.java,pop,,0,0,8941
lang\java\avro\src\test\java\org\apache\avro\TestLogicalType.java,testBytesDecimalToFromJson,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingDecoder.java,readDouble,,0,0,104
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,doSkipBytes,long,0,0,6756
lang\java\avro\src\test\java\org\apache\avro\TestSchemaBuilder.java,testRecord,,0,0,1
lang\java\avro\src\test\java\org\apache\avro\specific\TestSpecificData.java,testPrimitiveWrapperParam,,0,0,1
lang\java\avro\src\test\java\org\apache\avro\generic\TestGenericRecordBuilder.java,buildWithoutSettingRequiredFields1,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumReader.java,newInstanceFromString,"Class, String",1,0,18
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumWriter.java,writeMap,"Schema, Object, Encoder",168,31,16068
lang\java\avro\src\main\java\org\apache\avro\io\BlockingBinaryEncoder.java,writeLong,long,0,0,1265
lang\java\avro\src\main\java\org\apache\avro\io\JsonDecoder.java,readDouble,,4,0,111
lang\java\avro\src\main\java\org\apache\avro\file\DataFileWriter.java,setMetaInternal,"String, byte[]",0,0,339
lang\java\avro\src\main\java\org\apache\avro\file\CodecFactory.java,snappyCodec,,2,0,6
lang\java\avro\src\main\java\org\apache\avro\io\BinaryEncoder.java,writeIndex,int,26,5,23483
lang\java\avro\src\main\java\org\apache\avro\file\XZCodec.java,getOutputBuffer,int,0,0,2102
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,readBoolean,,0,0,14394
lang\java\avro\src\test\java\org\apache\avro\TestSchemaValidation.java,testAllPriorCanRead,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\reflect\ReflectDatumReader.java,newArray,"Object, int, Schema",0,0,33
lang\java\avro\src\test\java\org\apache\avro\TestSchemaNormalization.java,altExtend,"long, int, long, byte[]",0,0,104
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,skipMap,,0,0,462
lang\java\avro\src\test\java\org\apache\avro\TestLogicalType.java,testDecimalScaleBoundedByPrecision,,0,0,1
lang\java\avro\src\test\java\org\apache\avro\TestLogicalType.java,testDecimalFailsWithNegativePrecision,,0,0,1
lang\java\avro\src\test\java\org\apache\avro\generic\TestGenericData.java,testArrayReversal,,0,0,1
lang\java\avro\src\test\java\org\apache\avro\TestLogicalType.java,testDecimalFixedPrecisionLimit,,0,0,1
lang\java\avro\src\test\java\org\apache\avro\generic\TestGenericData.java,validateRequiresGenericSymbolForEnumSchema,,0,0,1
lang\java\avro\src\test\java\org\apache\avro\TestSchemaBuilder.java,testUnionFieldBuild,,0,0,1
lang\java\avro\src\test\java\org\apache\avro\TestSchemaCompatibility.java,testValidateArrayWriterSchema,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\Schema.java,createEnum,"String, String, String, List",3,0,37
lang\java\avro\src\main\java\org\apache\avro\SchemaValidatorBuilder.java,canBeReadStrategy,,0,0,7
lang\java\avro\src\main\java\org\apache\avro\io\parsing\Symbol.java,enumLabelsAction,List,3,0,397
lang\java\avro\src\test\java\org\apache\avro\generic\TestGenericRecordBuilder.java,buildWithoutSettingRequiredFields2,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\io\ParsingEncoder.java,setItemCount,long,0,0,6125
lang\java\avro\src\main\java\org\apache\avro\io\DirectBinaryDecoder.java,readInt,,0,0,615
lang\java\avro\src\main\java\org\apache\avro\io\parsing\ResolvingGrammarGenerator.java,mkEnumAdjust,"List, List",0,0,107
lang\java\avro\src\main\java\org\apache\avro\io\BinaryData.java,compare,"BinaryData$Decoders, Schema",3,0,150
lang\java\avro\src\main\java\org\apache\avro\reflect\ReflectData.java,consumeAvroAliasAnnotation,"Class, Schema",1,0,99
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingDecoder.java,readFixed,"byte[], int, int",32,3,6748
lang\java\avro\src\main\java\org\apache\avro\io\JsonEncoder.java,writeDouble,double,1,0,108
lang\java\avro\src\main\java\org\apache\avro\Protocol.java,parseTypes,JsonNode,227,0,72
lang\java\avro\src\main\java\org\apache\avro\Protocol.java,toString,,1495,0,100
lang\java\avro\src\main\java\org\apache\avro\Protocol.java,toString,boolean,1516,0,104
lang\java\avro\src\main\java\org\apache\avro\reflect\ArrayAccessor.java,readArray,"long[], long, ResolvingDecoder",0,0,2
lang\java\avro\src\main\java\org\apache\avro\Schema.java,createFixed,"String, String, String, int",0,0,53
lang\java\avro\src\main\java\org\apache\avro\io\DirectBinaryDecoder.java,readLong,,0,0,601
lang\java\avro\src\test\java\org\apache\avro\io\TestEncoders.java,testJsonRecordOrdering,,0,0,1
lang\java\avro\src\test\java\org\apache\avro\TestDataFileMeta.java,testBlockSizeSetInvalid,,0,0,1
lang\java\avro\src\test\java\org\apache\avro\TestSchemaValidation.java,testOnePriorCompatible,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingDecoder.java,skipString,,0,0,105
lang\java\avro\src\main\java\org\apache\avro\reflect\ReflectData.java,isRecord,Object,0,0,58
lang\java\avro\src\test\java\org\apache\avro\io\TestValidatingIO.java,concat,Object[][],0,0,1572
lang\java\avro\src\test\java\org\apache\avro\io\parsing\TestResolvingGrammarGenerator.java,test,,0,0,16
lang\java\avro\src\main\java\org\apache\avro\reflect\ReflectData.java,getField,"Object, String, int, Object",0,0,194
lang\java\avro\src\test\java\org\apache\avro\reflect\TestReflect.java,testAnnotationAvroName,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\Schema.java,getAliases,"Schema, Map, Map, Map",0,0,472
lang\java\avro\src\test\java\org\apache\avro\io\TestJsonDecoder.java,testInt,,0,0,1
lang\java\avro\src\test\java\org\apache\avro\TestLogicalType.java,testDecimalFailsWithZeroPrecision,,0,0,1
lang\java\avro\src\test\java\org\apache\avro\data\RecordBuilderBaseTest.java,testIsValidValueWithPrimitives,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\generic\GenericData.java,isFixed,Object,3,0,2563
lang\java\avro\src\test\java\org\apache\avro\reflect\TestReflect.java,testNoPackageProtocol,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\file\DeflateCodec.java,getOutputBuffer,int,0,0,2233
lang\java\avro\src\main\java\org\apache\avro\io\BufferedBinaryEncoder.java,writeFloat,float,0,0,730
lang\java\avro\src\main\java\org\apache\avro\io\BlockingBinaryEncoder.java,writeIndex,int,0,0,1110
lang\java\avro\src\test\java\org\apache\avro\TestDataFileCustomSync.java,testRandomSync,,0,0,1
lang\java\avro\src\test\java\org\apache\avro\TestSchemaCompatibility.java,testValidatePrimitiveWriterSchema,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\reflect\ArrayAccessor.java,readArray,"boolean[], long, ResolvingDecoder",0,0,2
lang\java\avro\src\test\java\org\apache\avro\TestSchemaValidation.java,testOnePriorCanRead,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\reflect\ReflectDatumReader.java,readString,"Object, Decoder",0,0,76
