method,method,invocation counts
"org.apache.ivy.plugins.resolver.IBiblioResolver.listResources(Repository, ModuleRevisionId, String, Artifact)",org.apache.ivy.plugins.repository.url.URLResource.exists(),33
org.apache.ivy.plugins.repository.url.URLResource.exists(),org.apache.ivy.plugins.repository.url.URLResource.init(),443
org.apache.ivy.plugins.repository.url.URLResource.init(),org.apache.ivy.util.url.URLHandlerDispatcher.getURLInfo(URL),629
org.apache.ivy.util.url.URLHandlerDispatcher.getURLInfo(URL),org.apache.ivy.util.url.HttpClientHandler.getURLInfo(URL),134
org.apache.ivy.util.url.HttpClientHandler.getURLInfo(URL),"org.apache.ivy.util.url.HttpClientHandler.getURLInfo(URL, int)",145
"org.apache.ivy.util.url.HttpClientHandler.getURLInfo(URL, int)","org.apache.ivy.util.url.HttpClientHandler.doHead(URL, int)",166
"org.apache.ivy.util.url.HttpClientHandler.doHead(URL, int)",org.apache.commons.httpclient.HttpClient.executeMethod(HttpMethod),166
org.apache.commons.httpclient.HttpClient.executeMethod(HttpMethod),"org.apache.commons.httpclient.HttpClient.executeMethod(HostConfiguration, HttpMethod, HttpState)",242
"org.apache.commons.httpclient.HttpClient.executeMethod(HostConfiguration, HttpMethod, HttpState)",org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethod),242
org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethod),org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethod),241
org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethod),"org.apache.commons.httpclient.HttpMethodBase.execute(HttpState, HttpConnection)",230
"org.apache.commons.httpclient.HttpMethodBase.execute(HttpState, HttpConnection)","org.apache.commons.httpclient.HttpMethodBase.readResponse(HttpState, HttpConnection)",230
"org.apache.commons.httpclient.HttpMethodBase.readResponse(HttpState, HttpConnection)","org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpState, HttpConnection)",230
"org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpState, HttpConnection)",org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.readLine(String),230
org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.readLine(String),org.apache.commons.httpclient.HttpConnection.readLine(String),230
org.apache.commons.httpclient.HttpConnection.readLine(String),"org.apache.commons.httpclient.HttpParser.readLine(InputStream, String)",230
"org.apache.commons.httpclient.HttpParser.readLine(InputStream, String)",org.apache.commons.httpclient.HttpParser.readRawLine(InputStream),4147
org.apache.commons.httpclient.HttpParser.readRawLine(InputStream),java.io.BufferedInputStream.read(),133299
org.apache.commons.httpclient.HttpParser.readRawLine(InputStream),java.io.ByteArrayOutputStream.write(int),133291
org.apache.commons.httpclient.HttpParser.readRawLine(InputStream),java.io.ByteArrayOutputStream.toByteArray(),4139
org.apache.commons.httpclient.HttpParser.readRawLine(InputStream),org.apache.commons.logging.impl.Jdk14Logger.trace(Object),4147
org.apache.commons.logging.impl.Jdk14Logger.trace(Object),"org.apache.commons.logging.impl.Jdk14Logger.log(Level, String, Throwable)",18414
"org.apache.commons.logging.impl.Jdk14Logger.log(Level, String, Throwable)",java.util.logging.Logger.isLoggable(Level),18789
"org.apache.commons.logging.impl.Jdk14Logger.log(Level, String, Throwable)",org.apache.commons.logging.impl.Jdk14Logger.getLogger(),18789
org.apache.commons.logging.impl.Jdk14Logger.trace(Object),java.lang.String.valueOf(Object),18414
org.apache.commons.httpclient.HttpParser.readRawLine(InputStream),java.io.ByteArrayOutputStream.<init>(),4147
"org.apache.commons.httpclient.HttpParser.readLine(InputStream, String)","org.apache.commons.httpclient.util.EncodingUtil.getString(byte[], int, int, String)",4139
"org.apache.commons.httpclient.util.EncodingUtil.getString(byte[], int, int, String)","java.lang.String.<init>(byte[], int, int, String)",4867
"org.apache.commons.httpclient.util.EncodingUtil.getString(byte[], int, int, String)",java.lang.String.length(),4867
"org.apache.commons.httpclient.HttpParser.readLine(InputStream, String)",org.apache.commons.logging.impl.Jdk14Logger.trace(Object),4147
org.apache.commons.httpclient.HttpConnection.readLine(String),org.apache.commons.logging.impl.Jdk14Logger.trace(Object),230
org.apache.commons.httpclient.HttpConnection.readLine(String),org.apache.commons.httpclient.HttpConnection.assertOpen(),230
"org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpState, HttpConnection)",org.apache.commons.httpclient.HttpVersion.parse(String),222
org.apache.commons.httpclient.HttpVersion.parse(String),java.lang.Integer.parseInt(String),444
org.apache.commons.httpclient.HttpVersion.parse(String),"java.lang.String.substring(int, int)",444
org.apache.commons.httpclient.HttpVersion.parse(String),java.lang.String.startsWith(String),222
org.apache.commons.httpclient.HttpVersion.parse(String),"org.apache.commons.httpclient.HttpVersion.<init>(int, int)",222
org.apache.commons.httpclient.HttpVersion.parse(String),"java.lang.String.indexOf(String, int)",222
org.apache.commons.httpclient.HttpVersion.parse(String),java.lang.String.length(),444
"org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpState, HttpConnection)",org.apache.commons.httpclient.StatusLine.<init>(String),222
org.apache.commons.httpclient.StatusLine.<init>(String),java.lang.Character.isWhitespace(char),222
org.apache.commons.httpclient.StatusLine.<init>(String),java.lang.String.toUpperCase(),222
org.apache.commons.httpclient.StatusLine.<init>(String),java.lang.Integer.parseInt(String),222
org.apache.commons.httpclient.StatusLine.<init>(String),"java.lang.String.indexOf(String, int)",444
org.apache.commons.httpclient.StatusLine.<init>(String),"java.lang.String.substring(int, int)",666
org.apache.commons.httpclient.StatusLine.<init>(String),java.lang.String.substring(int),222
org.apache.commons.httpclient.StatusLine.<init>(String),java.lang.String.trim(),222
org.apache.commons.httpclient.StatusLine.<init>(String),java.lang.String.charAt(int),666
org.apache.commons.httpclient.StatusLine.<init>(String),java.lang.String.equals(Object),222
org.apache.commons.httpclient.StatusLine.<init>(String),java.lang.String.length(),222
"org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpState, HttpConnection)",org.apache.commons.httpclient.params.DefaultHttpParams.isParameterFalse(String),222
org.apache.commons.httpclient.params.DefaultHttpParams.isParameterFalse(String),"org.apache.commons.httpclient.params.DefaultHttpParams.getBooleanParameter(String, boolean)",222
"org.apache.commons.httpclient.params.DefaultHttpParams.getBooleanParameter(String, boolean)",org.apache.commons.httpclient.params.DefaultHttpParams.getParameter(String),719
org.apache.commons.httpclient.params.DefaultHttpParams.getParameter(String),org.apache.commons.httpclient.params.DefaultHttpParams.getParameter(String),13933
org.apache.commons.httpclient.params.DefaultHttpParams.getParameter(String),java.util.HashMap.get(Object),10509
"org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpState, HttpConnection)",org.apache.commons.httpclient.StatusLine.startsWithHTTP(String),222
org.apache.commons.httpclient.StatusLine.startsWithHTTP(String),java.lang.Character.isWhitespace(char),222
org.apache.commons.httpclient.StatusLine.startsWithHTTP(String),"java.lang.String.substring(int, int)",222
org.apache.commons.httpclient.StatusLine.startsWithHTTP(String),java.lang.String.equals(Object),222
org.apache.commons.httpclient.StatusLine.startsWithHTTP(String),java.lang.String.charAt(int),222
"org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpState, HttpConnection)","org.apache.commons.httpclient.params.DefaultHttpParams.getIntParameter(String, int)",230
"org.apache.commons.httpclient.params.DefaultHttpParams.getIntParameter(String, int)",org.apache.commons.httpclient.params.DefaultHttpParams.getParameter(String),1161
"org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpState, HttpConnection)",org.apache.commons.httpclient.params.HttpMethodParams.getHttpElementCharset(),230
org.apache.commons.httpclient.params.HttpMethodParams.getHttpElementCharset(),org.apache.commons.httpclient.params.DefaultHttpParams.getParameter(String),913
"org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpState, HttpConnection)",org.apache.commons.httpclient.Wire.enabled(),222
org.apache.commons.httpclient.Wire.enabled(),org.apache.commons.logging.impl.Jdk14Logger.isDebugEnabled(),1438
org.apache.commons.logging.impl.Jdk14Logger.isDebugEnabled(),java.util.logging.Logger.isLoggable(Level),3419
org.apache.commons.logging.impl.Jdk14Logger.isDebugEnabled(),org.apache.commons.logging.impl.Jdk14Logger.getLogger(),3419
"org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpState, HttpConnection)",org.apache.commons.logging.impl.Jdk14Logger.trace(Object),230
"org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpState, HttpConnection)",java.lang.String.equals(Object),222
"org.apache.commons.httpclient.HttpMethodBase.readResponse(HttpState, HttpConnection)","org.apache.commons.httpclient.HttpMethodBase.readResponseHeaders(HttpState, HttpConnection)",222
"org.apache.commons.httpclient.HttpMethodBase.readResponseHeaders(HttpState, HttpConnection)","org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)",222
"org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)","org.apache.commons.httpclient.HttpParser.readLine(InputStream, String)",3917
"org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)",java.lang.StringBuffer.<init>(String),3694
"org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)",java.lang.String.substring(int),3694
"org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)","java.lang.String.substring(int, int)",3694
"org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)",java.lang.String.trim(),11305
"org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)",java.util.ArrayList.add(Object),3694
"org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)",java.lang.StringBuffer.toString(),3694
"org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)",java.lang.String.indexOf(String),3694
"org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)","org.apache.commons.httpclient.Header.<init>(String, String)",3694
"org.apache.commons.httpclient.Header.<init>(String, String)","org.apache.commons.httpclient.NameValuePair.<init>(String, String)",4297
"org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)",java.lang.String.charAt(int),7388
"org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)",java.lang.String.length(),3917
"org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)",org.apache.commons.logging.impl.Jdk14Logger.trace(Object),223
"org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)",java.util.ArrayList.<init>(),223
"org.apache.commons.httpclient.HttpParser.parseHeaders(InputStream, String)",java.util.ArrayList.toArray(Object[]),223
"org.apache.commons.httpclient.HttpMethodBase.readResponseHeaders(HttpState, HttpConnection)",org.apache.commons.httpclient.HeaderGroup.setHeaders(Header[]),222
org.apache.commons.httpclient.HeaderGroup.setHeaders(Header[]),org.apache.commons.httpclient.HeaderGroup.addHeader(Header),3694
org.apache.commons.httpclient.HeaderGroup.addHeader(Header),java.util.ArrayList.add(Object),4155
org.apache.commons.httpclient.HeaderGroup.setHeaders(Header[]),org.apache.commons.httpclient.HeaderGroup.clear(),222
org.apache.commons.httpclient.HeaderGroup.clear(),java.util.ArrayList.clear(),444
"org.apache.commons.httpclient.HttpMethodBase.readResponseHeaders(HttpState, HttpConnection)",org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.getResponseInputStream(),222
org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.getResponseInputStream(),org.apache.commons.httpclient.HttpConnection.getResponseInputStream(),295
org.apache.commons.httpclient.HttpConnection.getResponseInputStream(),org.apache.commons.logging.impl.Jdk14Logger.trace(Object),295
org.apache.commons.httpclient.HttpConnection.getResponseInputStream(),org.apache.commons.httpclient.HttpConnection.assertOpen(),295
"org.apache.commons.httpclient.HttpMethodBase.readResponseHeaders(HttpState, HttpConnection)",org.apache.commons.httpclient.params.HttpMethodParams.getHttpElementCharset(),222
"org.apache.commons.httpclient.HttpMethodBase.readResponseHeaders(HttpState, HttpConnection)",org.apache.commons.logging.impl.Jdk14Logger.trace(Object),222
"org.apache.commons.httpclient.HttpMethodBase.readResponseHeaders(HttpState, HttpConnection)",org.apache.commons.httpclient.Wire.enabled(),222
"org.apache.commons.httpclient.HttpMethodBase.readResponseHeaders(HttpState, HttpConnection)",org.apache.commons.httpclient.HeaderGroup.clear(),222
"org.apache.commons.httpclient.HttpMethodBase.readResponse(HttpState, HttpConnection)","org.apache.commons.httpclient.HttpMethodBase.processResponseHeaders(HttpState, HttpConnection)",222
"org.apache.commons.httpclient.HttpMethodBase.processResponseHeaders(HttpState, HttpConnection)",org.apache.commons.httpclient.HeaderGroup.getHeaders(String),444
org.apache.commons.httpclient.HeaderGroup.getHeaders(String),java.lang.String.equalsIgnoreCase(String),14314
org.apache.commons.httpclient.HeaderGroup.getHeaders(String),java.util.ArrayList$Itr.next(),14314
org.apache.commons.httpclient.HeaderGroup.getHeaders(String),java.util.ArrayList$Itr.hasNext(),16490
org.apache.commons.httpclient.HeaderGroup.getHeaders(String),java.util.ArrayList.iterator(),2176
org.apache.commons.httpclient.HeaderGroup.getHeaders(String),java.util.ArrayList.<init>(),2176
org.apache.commons.httpclient.HeaderGroup.getHeaders(String),java.util.ArrayList.toArray(Object[]),2176
"org.apache.commons.httpclient.HttpMethodBase.processResponseHeaders(HttpState, HttpConnection)",org.apache.commons.httpclient.params.HttpMethodParams.getVirtualHost(),222
org.apache.commons.httpclient.params.HttpMethodParams.getVirtualHost(),org.apache.commons.httpclient.params.DefaultHttpParams.getParameter(String),682
"org.apache.commons.httpclient.HttpMethodBase.processResponseHeaders(HttpState, HttpConnection)",org.apache.commons.logging.impl.Jdk14Logger.trace(Object),222
"org.apache.commons.httpclient.HttpMethodBase.processResponseHeaders(HttpState, HttpConnection)",org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.getHost(),222
"org.apache.commons.httpclient.HttpMethodBase.processResponseHeaders(HttpState, HttpConnection)",org.apache.commons.httpclient.HttpMethodBase.getCookieSpec(HttpState),222
"org.apache.commons.httpclient.HttpMethodBase.readResponse(HttpState, HttpConnection)","org.apache.commons.httpclient.methods.HeadMethod.readResponseBody(HttpState, HttpConnection)",149
"org.apache.commons.httpclient.methods.HeadMethod.readResponseBody(HttpState, HttpConnection)",org.apache.commons.httpclient.HttpMethodBase.responseBodyConsumed(),149
org.apache.commons.httpclient.HttpMethodBase.responseBodyConsumed(),org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.isResponseAvailable(),222
org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.isResponseAvailable(),org.apache.commons.httpclient.HttpConnection.isResponseAvailable(),222
org.apache.commons.httpclient.HttpConnection.isResponseAvailable(),java.io.BufferedInputStream.available(),222
org.apache.commons.httpclient.HttpConnection.isResponseAvailable(),org.apache.commons.logging.impl.Jdk14Logger.trace(Object),222
org.apache.commons.httpclient.HttpMethodBase.responseBodyConsumed(),org.apache.commons.httpclient.HttpMethodBase.shouldCloseConnection(HttpConnection),222
org.apache.commons.httpclient.HttpMethodBase.shouldCloseConnection(HttpConnection),org.apache.commons.httpclient.HeaderGroup.getFirstHeader(String),232
org.apache.commons.httpclient.HeaderGroup.getFirstHeader(String),java.util.ArrayList$Itr.next(),4091
org.apache.commons.httpclient.HeaderGroup.getFirstHeader(String),java.lang.String.equalsIgnoreCase(String),4091
org.apache.commons.httpclient.HeaderGroup.getFirstHeader(String),java.util.ArrayList$Itr.hasNext(),4183
org.apache.commons.httpclient.HeaderGroup.getFirstHeader(String),java.util.ArrayList.iterator(),305
org.apache.commons.httpclient.HttpMethodBase.shouldCloseConnection(HttpConnection),org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.isTransparent(),222
org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.isTransparent(),org.apache.commons.httpclient.HttpConnection.isTransparent(),912
org.apache.commons.httpclient.HttpMethodBase.shouldCloseConnection(HttpConnection),org.apache.commons.logging.impl.Jdk14Logger.isDebugEnabled(),222
org.apache.commons.httpclient.HttpMethodBase.shouldCloseConnection(HttpConnection),java.lang.String.equalsIgnoreCase(String),424
org.apache.commons.httpclient.HttpMethodBase.responseBodyConsumed(),org.apache.commons.httpclient.HttpMethodBase.ensureConnectionRelease(),222
org.apache.commons.httpclient.HttpMethodBase.ensureConnectionRelease(),org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.releaseConnection(),222
org.apache.commons.httpclient.HttpMethodBase.responseBodyConsumed(),org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.setLastResponseInputStream(InputStream),222
"org.apache.commons.httpclient.methods.HeadMethod.readResponseBody(HttpState, HttpConnection)","org.apache.commons.httpclient.params.DefaultHttpParams.getIntParameter(String, int)",149
"org.apache.commons.httpclient.methods.HeadMethod.readResponseBody(HttpState, HttpConnection)",org.apache.commons.logging.impl.Jdk14Logger.trace(Object),149
"org.apache.commons.httpclient.HttpMethodBase.readResponse(HttpState, HttpConnection)",org.apache.commons.logging.impl.Jdk14Logger.trace(Object),230
"org.apache.commons.httpclient.HttpMethodBase.execute(HttpState, HttpConnection)","org.apache.commons.httpclient.HttpMethodBase.writeRequest(HttpState, HttpConnection)",230
"org.apache.commons.httpclient.HttpMethodBase.writeRequest(HttpState, HttpConnection)","org.apache.commons.httpclient.HttpMethodBase.writeRequestHeaders(HttpState, HttpConnection)",230
"org.apache.commons.httpclient.HttpMethodBase.writeRequestHeaders(HttpState, HttpConnection)","org.apache.commons.httpclient.HttpMethodBase.addRequestHeaders(HttpState, HttpConnection)",230
"org.apache.commons.httpclient.HttpMethodBase.addRequestHeaders(HttpState, HttpConnection)","org.apache.commons.httpclient.HttpMethodBase.addCookieRequestHeader(HttpState, HttpConnection)",230
"org.apache.commons.httpclient.HttpMethodBase.addCookieRequestHeader(HttpState, HttpConnection)",org.apache.commons.httpclient.HttpMethodBase.getCookieSpec(HttpState),230
org.apache.commons.httpclient.HttpMethodBase.getCookieSpec(HttpState),org.apache.commons.httpclient.cookie.CookiePolicy.getCookieSpec(String),231
org.apache.commons.httpclient.cookie.CookiePolicy.getCookieSpec(String),java.lang.Class.newInstance(),231
java.lang.Class.newInstance(),org.apache.commons.httpclient.cookie.RFC2109Spec.<init>(),232
org.apache.commons.httpclient.cookie.RFC2109Spec.<init>(),org.apache.commons.httpclient.cookie.CookieSpecBase.<init>(),230
org.apache.commons.httpclient.cookie.RFC2109Spec.<init>(),org.apache.commons.httpclient.util.ParameterFormatter.<init>(),230
org.apache.commons.httpclient.cookie.CookiePolicy.getCookieSpec(String),java.lang.String.toLowerCase(),230
org.apache.commons.httpclient.cookie.CookiePolicy.getCookieSpec(String),java.util.Collections$SynchronizedMap.get(Object),230
org.apache.commons.httpclient.HttpMethodBase.getCookieSpec(HttpState),org.apache.commons.httpclient.params.HttpMethodParams.getCookiePolicy(),230
org.apache.commons.httpclient.params.HttpMethodParams.getCookiePolicy(),org.apache.commons.httpclient.params.DefaultHttpParams.getParameter(String),230
org.apache.commons.httpclient.HttpMethodBase.getCookieSpec(HttpState),org.apache.commons.httpclient.params.DefaultHttpParams.getParameter(String),230
"org.apache.commons.httpclient.HttpMethodBase.addCookieRequestHeader(HttpState, HttpConnection)","org.apache.commons.httpclient.cookie.CookieSpecBase.match(String, int, String, boolean, Cookie[])",230
"org.apache.commons.httpclient.cookie.CookieSpecBase.match(String, int, String, boolean, Cookie[])",java.util.LinkedList.<init>(),230
"org.apache.commons.httpclient.cookie.CookieSpecBase.match(String, int, String, boolean, Cookie[])",org.apache.commons.logging.impl.Jdk14Logger.trace(Object),230
"org.apache.commons.httpclient.cookie.CookieSpecBase.match(String, int, String, boolean, Cookie[])",java.util.LinkedList.toArray(Object[]),230
"org.apache.commons.httpclient.HttpMethodBase.addCookieRequestHeader(HttpState, HttpConnection)",org.apache.commons.httpclient.HttpState.getCookies(),230
org.apache.commons.httpclient.HttpState.getCookies(),org.apache.commons.logging.impl.Jdk14Logger.trace(Object),230
org.apache.commons.httpclient.HttpState.getCookies(),java.util.ArrayList.toArray(Object[]),230
"org.apache.commons.httpclient.HttpMethodBase.addCookieRequestHeader(HttpState, HttpConnection)",org.apache.commons.httpclient.HeaderGroup.getHeaders(String),230
"org.apache.commons.httpclient.HttpMethodBase.addCookieRequestHeader(HttpState, HttpConnection)",org.apache.commons.httpclient.params.HttpMethodParams.getVirtualHost(),230
"org.apache.commons.httpclient.HttpMethodBase.addCookieRequestHeader(HttpState, HttpConnection)",org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.isSecure(),230
org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.isSecure(),org.apache.commons.httpclient.HttpConnection.isSecure(),232
"org.apache.commons.httpclient.HttpMethodBase.addCookieRequestHeader(HttpState, HttpConnection)",org.apache.commons.logging.impl.Jdk14Logger.trace(Object),230
"org.apache.commons.httpclient.HttpMethodBase.addCookieRequestHeader(HttpState, HttpConnection)",org.apache.commons.httpclient.HttpMethodBase.getPath(),230
org.apache.commons.httpclient.HttpMethodBase.getPath(),java.lang.String.equals(Object),462
"org.apache.commons.httpclient.HttpMethodBase.addCookieRequestHeader(HttpState, HttpConnection)",org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.getPort(),230
org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.getPort(),org.apache.commons.httpclient.HttpConnection.getPort(),462
"org.apache.commons.httpclient.HttpMethodBase.addCookieRequestHeader(HttpState, HttpConnection)",org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.getHost(),230
"org.apache.commons.httpclient.HttpMethodBase.addRequestHeaders(HttpState, HttpConnection)","org.apache.commons.httpclient.HttpMethodBase.addUserAgentRequestHeader(HttpState, HttpConnection)",230
"org.apache.commons.httpclient.HttpMethodBase.addUserAgentRequestHeader(HttpState, HttpConnection)",org.apache.commons.logging.impl.Jdk14Logger.trace(Object),230
"org.apache.commons.httpclient.HttpMethodBase.addUserAgentRequestHeader(HttpState, HttpConnection)","org.apache.commons.httpclient.HttpMethodBase.setRequestHeader(String, String)",230
"org.apache.commons.httpclient.HttpMethodBase.setRequestHeader(String, String)",org.apache.commons.httpclient.HttpMethodBase.setRequestHeader(Header),460
org.apache.commons.httpclient.HttpMethodBase.setRequestHeader(Header),org.apache.commons.httpclient.HeaderGroup.getHeaders(String),460
org.apache.commons.httpclient.HttpMethodBase.setRequestHeader(Header),org.apache.commons.httpclient.HeaderGroup.addHeader(Header),460
"org.apache.commons.httpclient.HttpMethodBase.setRequestHeader(String, String)","org.apache.commons.httpclient.Header.<init>(String, String)",460
"org.apache.commons.httpclient.HttpMethodBase.addUserAgentRequestHeader(HttpState, HttpConnection)",org.apache.commons.httpclient.HttpMethodBase.getRequestHeader(String),230
org.apache.commons.httpclient.HttpMethodBase.getRequestHeader(String),org.apache.commons.httpclient.HeaderGroup.getCondensedHeader(String),460
org.apache.commons.httpclient.HeaderGroup.getCondensedHeader(String),org.apache.commons.httpclient.HeaderGroup.getHeaders(String),604
"org.apache.commons.httpclient.HttpMethodBase.addUserAgentRequestHeader(HttpState, HttpConnection)",org.apache.commons.httpclient.params.DefaultHttpParams.getParameter(String),230
"org.apache.commons.httpclient.HttpMethodBase.addRequestHeaders(HttpState, HttpConnection)","org.apache.commons.httpclient.HttpMethodBase.addHostRequestHeader(HttpState, HttpConnection)",230
