class,path,package,methods
UserOperation,t\frontend\jaxrs\src\main\java\org\apache\cxf\jaxrs\model\UserOperation.java,org.apache.cxf.jaxrs.model,"UserOperation,UserOperation,UserOperation,UserOperation,getName,setName,getVerb,setVerb,getConsumes,getProduces,setConsumes,setProduces,getPath,setPath,setParameters,getParameters,setOneway,isOneway"
UserResource,t\frontend\jaxrs\src\main\java\org\apache\cxf\jaxrs\model\UserResource.java,org.apache.cxf.jaxrs.model,"UserResource,UserResource,UserResource,UserResource,getConsumes,getProduces,setConsumes,setProduces,getName,setName,getPath,setPath,setOperations,getOperations,getOperationsAsMap"
TrivialSOAPHandlerAnnotatedGreeterImpl,ystests\jaxws\src\test\java\org\apache\cxf\systest\handlers\TrivialSOAPHandlerAnnotatedGreeterImpl.java,org.apache.cxf.systest.handlers,
AbstractGreeterImpl,estutils\src\main\java\org\apache\cxf\greeter_control\AbstractGreeterImpl.java,org.apache.cxf.greeter_control,"getDelay,setDelay,resetLastOnewayArg,useLastOnewayArg,setThrowAlways,greetMe,greetMeAsync,greetMeAsync,greetMeOneWay,pingMe,pingMeAsync,pingMeAsync,sayHi,sayHiAsync,sayHiAsync"
SuperBook,t\rs\extensions\providers\src\test\java\org\apache\cxf\jaxrs\resources\SuperBook.java,org.apache.cxf.jaxrs.resources,"SuperBook,SuperBook,setSuperId,getSuperId"
Book,t\frontend\jaxrs\src\test\java\org\apache\cxf\jaxrs\resources\Book.java,org.apache.cxf.jaxrs.resources,"Book,Book,setName,getName,setId,getId,getChapter,getState,setState,hashCode,equals,compareTo"
AbstractDefinitionValidator,ools\validator\src\main\java\org\apache\cxf\tools\validator\internal\AbstractDefinitionValidator.java,org.apache.cxf.tools.validator.internal,"AbstractDefinitionValidator,AbstractDefinitionValidator,AbstractDefinitionValidator,AbstractDefinitionValidator,addError,getBus"
AbstractValidator,ools\validator\src\main\java\org\apache\cxf\tools\validator\AbstractValidator.java,org.apache.cxf.tools.validator,"AbstractValidator,isValid,addErrorMessage,getErrorMessage"
DOMToStaxEncryptionIdentifierTest,t\ws\security\src\test\java\org\apache\cxf\ws\security\wss4j\DOMToStaxEncryptionIdentifierTest.java,org.apache.cxf.ws.security.wss4j,"testEncryptDirectReference,testEncryptIssuerSerial,testEncryptThumbprint,testEncryptX509,testEncryptEncryptedKeySHA1,createService,createClientProxy"
ClientProxy,t\frontend\simple\src\main\java\org\apache\cxf\frontend\ClientProxy.java,org.apache.cxf.frontend,"ClientProxy,close,invoke,adjustObject,invokeSync,getRequestContext,getResponseContext,getClient,finalize,getClient"
JaxWsProxyFactoryBean,t\frontend\jaxws\src\main\java\org\apache\cxf\jaxws\JaxWsProxyFactoryBean.java,org.apache.cxf.jaxws,"JaxWsProxyFactoryBean,JaxWsProxyFactoryBean,getConfiguredName,setHandlers,getHandlers,setLoadHandlers,isLoadHandlers,clientClientProxy,getImplementingClasses,create,needWrapperClassInterceptor,buildHandlerChain"
JaxWsServerFactoryBean,t\frontend\jaxws\src\main\java\org\apache\cxf\jaxws\JaxWsServerFactoryBean.java,org.apache.cxf.jaxws,"JaxWsServerFactoryBean,JaxWsServerFactoryBean,getJaxWsServiceFactory,setHandlers,addHandlers,getHandlers,initializeAnnotationInterceptors,createInvoker,createBindingInfo,create,initializeResourcesAndHandlerChain,buildHandlerChain,injectResources,setBlockPostConstruct,setBlockInjection"
LocalTransportFactory,t\transports\local\src\main\java\org\apache\cxf\transport\local\LocalTransportFactory.java,org.apache.cxf.transport.local,"LocalTransportFactory,getDestination,getDestination,createDestination,remove,getExecutor,setExecutor,getConduit,getConduit,createReference,getUriPrefixes,setUriPrefixes,getMessageFilterProperties,setMessageFilterProperties,getIncludeMessageProperties,setMessageIncludeProperties,copy"
AbstractSecurityTest,t\ws\security\src\test\java\org\apache\cxf\ws\security\wss4j\AbstractSecurityTest.java,org.apache.cxf.ws.security.wss4j,"AbstractSecurityTest,readDocument,getSoapMessageForDom,getSoapMessageForDom,getMessageBytes,makeInvocation,checkUnrestrictedPoliciesInstalled,cleanup"
WSS4JStaxInInterceptor,t\ws\security\src\main\java\org\apache\cxf\ws\security\wss4j\WSS4JStaxInInterceptor.java,org.apache.cxf.ws.security.wss4j,"WSS4JStaxInInterceptor,WSS4JStaxInInterceptor,WSS4JStaxInInterceptor,isGET,handleMessage,configureSecurityEventListeners,configureProperties,configureAudienceRestriction,isNonceCacheRequired,isTimestampCacheRequired,isSamlCacheRequired,setTokenValidators,loadValidator"
WSS4JOutInterceptor,t\ws\security\src\main\java\org\apache\cxf\ws\security\wss4j\WSS4JOutInterceptor.java,org.apache.cxf.ws.security.wss4j,"WSS4JOutInterceptor,WSS4JOutInterceptor,isAllowMTOM,setAllowMTOM,getProperty,handleMessage,handleFault,createEndingInterceptor"
TestPwdCallback,t\ws\security\src\test\java\org\apache\cxf\ws\security\wss4j\TestPwdCallback.java,org.apache.cxf.ws.security.wss4j,handle
EchoImpl,t\ws\security\src\test\java\org\apache\cxf\ws\security\wss4j\EchoImpl.java,org.apache.cxf.ws.security.wss4j,echo
ServerFactoryBean,t\frontend\simple\src\main\java\org\apache\cxf\frontend\ServerFactoryBean.java,org.apache.cxf.frontend,"ServerFactoryBean,ServerFactoryBean,getBeanName,detectTransportIdFromAddress,getWSDLEndpointFactory,getServer,create,initializeServiceFactory,applyFeatures,createInvoker,isStart,setStart,getServiceBean,getServiceBeanClass,setServiceBean,getSchemaLocations,setSchemaLocations,getInvoker,setInvoker,setWsdlLocation,getWsdlLocation"
AbstractEndpointFactory,ore\src\main\java\org\apache\cxf\endpoint\AbstractEndpointFactory.java,org.apache.cxf.endpoint,"createEndpoint,createBindingInfo,getAddress,setAddress,getBus,getBus,setBus,getTransportId,setTransportId,setBindingId,getBindingId,setBindingConfig,getBindingConfig,getDestinationFactory,setDestinationFactory,getPublishedEndpointUrl,setPublishedEndpointUrl,getEndpointName,setEndpointName,setServiceName,getServiceName,setEndpointReference,getProperties,getProperties,setProperties,getFeatures,setFeatures,getBindingFactory,setBindingFactory,getConduitSelector,setConduitSelector,getDataBinding,setDataBinding,checkPrivateEndpoint,initializeAnnotationInterceptors,initializeAnnotationInterceptors,addToBeans,initializeAnnotationInterceptors"
ClientProxyFactoryBean,t\frontend\simple\src\main\java\org\apache\cxf\frontend\ClientProxyFactoryBean.java,org.apache.cxf.frontend,"ClientProxyFactoryBean,ClientProxyFactoryBean,initFeatures,create,configureObject,getConfiguredName,create,getClassLoader,getImplementingClasses,clientClientProxy,getClientFactoryBean,setClientFactoryBean,getPassword,setPassword,getServiceClass,setServiceClass,getUsername,setUsername,getWsdlLocation,setWsdlLocation,getWsdlURL,setWsdlURL,getEndpointName,setEndpointName,getServiceName,setServiceName,getAddress,setAddress,getConduitSelector,setConduitSelector,setBindingId,getBindingId,setTransportId,getTransportId,getServiceFactory,setServiceFactory,getBus,setBus,getProperties,setProperties,getFeatures,setFeatures,getDataBinding,setDataBinding,setBindingConfig,getBindingConfig"
MyCustomHandler,ystests\databinding\src\test\java\org\apache\cxf\systest\jaxb\validators\MyCustomHandler.java,org.apache.cxf.systest.jaxb.validators,"getUsed,handleEvent"
I18NStrings,ystests\uncategorized\src\test\java\org\apache\cxf\systest\type_test\I18NStrings.java,org.apache.cxf.systest.type_test,I18NStrings
UriDomainFactoryBeanListener,ystests\ws-security\src\test\java\org\apache\cxf\systest\ws\policy\UriDomainFactoryBeanListener.java,org.apache.cxf.systest.ws.policy,handleEvent
ExtensionManagerImpl,ore\src\main\java\org\apache\cxf\bus\extension\ExtensionManagerImpl.java,org.apache.cxf.bus.extension,"ExtensionManagerImpl,ExtensionManagerImpl,ExtensionManagerImpl,load,add,initialize,removeBeansOfNames,activateAll,activateAllByType,hasBeanOfName,load,load,loadAndRegister,getExtension,invokeSetterActivationNSMethod,getBeanNamesOfType,getBeanOfType,getBeansOfType,loadBeansOfType,hasConfiguredPropertyValue,destroyBeans"
AbstractServiceFactoryBean,ore\src\main\java\org\apache\cxf\service\factory\AbstractServiceFactoryBean.java,org.apache.cxf.service.factory,"create,getSessionState,sendEvent,initializeDefaultInterceptors,initializeDataBindings,getBus,setBus,getDataBinding,getDataBinding,createDefaultDataBinding,setDataBinding,getService,setService,fillDataBindingSchemas"
URIDomainExpressionBuilder,t\ws\policy\src\main\java\org\apache\cxf\ws\policy\attachment\external\URIDomainExpressionBuilder.java,org.apache.cxf.ws.policy.attachment.external,"build,getDomainExpressionTypes"
RenewSamlUnitTest,ervices\sts\sts-core\src\test\java\org\apache\cxf\sts\operation\RenewSamlUnitTest.java,org.apache.cxf.sts.operation,"init,testRenewValidSaml1Token,testRenewExpiredSaml1Token,testRenewExpiredSaml2Token,testRenewExpiredSaml2TokenNoCacheNoTokenType,createSecurityContext,getEncryptionProperties,createSAMLAssertion,createProviderParameters"
WrappedMessageContext,t\frontend\jaxws\src\main\java\org\apache\cxf\jaxws\context\WrappedMessageContext.java,org.apache.cxf.jaxws.context,"WrappedMessageContext,WrappedMessageContext,WrappedMessageContext,copyScoped,mapKey,mapKeyReverse,isResponse,isRequestor,isOutbound,getWrappedMessage,getWrappedMap,clear,containsKey,containsValue,get,getBindingOperationInfo,getEndpointInfo,createResponseMessage,createAttachments,isEmpty,keySet,entrySet,put,put,putAll,remove,size,values,setScope,getScope,getScopes"
MessageImpl,ore\src\main\java\org\apache\cxf\message\MessageImpl.java,org.apache.cxf.message,"MessageImpl,MessageImpl,getAttachments,setAttachments,getAttachmentMimeType,getDestination,getExchange,getId,getInterceptorChain,getContent,setContent,removeContent,getContentFormats,setDestination,setExchange,setId,setInterceptorChain,put,getContextualProperty,getContextualPropertyKeys,calcContextCache,copyContent,resetContextCache,setContextualProperty"
QNameConstants,ervices\sts\sts-core\src\main\java\org\apache\cxf\sts\QNameConstants.java,org.apache.cxf.sts,QNameConstants
STSConstants,ervices\sts\sts-core\src\main\java\org\apache\cxf\sts\STSConstants.java,org.apache.cxf.sts,STSConstants
StaticSTSProperties,ervices\sts\sts-core\src\main\java\org\apache\cxf\sts\StaticSTSProperties.java,org.apache.cxf.sts,"configureProperties,getResourceManager,setCallbackHandler,setCallbackHandlerClass,getCallbackHandlerClass,getCallbackHandler,setSignatureCrypto,setSignaturePropertiesFile,setSignatureCryptoProperties,getSignatureCryptoProperties,getSignatureCrypto,setSignatureUsername,getSignatureUsername,setEncryptionCrypto,setEncryptionPropertiesFile,setEncryptionCryptoProperties,getEncryptionCryptoProperties,getEncryptionCrypto,setEncryptionUsername,getEncryptionUsername,setEncryptionProperties,getEncryptionProperties,setIssuer,getIssuer,setSignatureProperties,getSignatureProperties,setRealmParser,getRealmParser,setIdentityMapper,getIdentityMapper,setRelationships,getRelationships,getRelationshipResolver,getSamlRealmCodec,setSamlRealmCodec,getBus,setBus,isValidateUseKey,setValidateUseKey"
DefaultInMemoryTokenStore,ervices\sts\sts-core\src\main\java\org\apache\cxf\sts\cache\DefaultInMemoryTokenStore.java,org.apache.cxf.sts.cache,"DefaultInMemoryTokenStore,DefaultInMemoryTokenStore"
PasswordCallbackHandler,ervices\sts\sts-core\src\test\java\org\apache\cxf\sts\common\PasswordCallbackHandler.java,org.apache.cxf.sts.common,handle
KeyRequirements,ervices\sts\sts-core\src\main\java\org\apache\cxf\sts\request\KeyRequirements.java,org.apache.cxf.sts.request,"getAuthenticationType,setAuthenticationType,getKeyType,setKeyType,getKeySize,setKeySize,getSignatureAlgorithm,setSignatureAlgorithm,getEncryptionAlgorithm,setEncryptionAlgorithm,getC14nAlgorithm,setC14nAlgorithm,getComputedKeyAlgorithm,setComputedKeyAlgorithm,getKeywrapAlgorithm,setKeywrapAlgorithm,getReceivedKey,setReceivedKey,getEntropy,setEntropy,getEncryptWith,setEncryptWith,getSignWith,setSignWith"
Renewing,ervices\sts\sts-core\src\main\java\org\apache\cxf\sts\request\Renewing.java,org.apache.cxf.sts.request,"isAllowRenewing,setAllowRenewing,isAllowRenewingAfterExpiry,setAllowRenewingAfterExpiry"
EncryptionProperties,ervices\sts\sts-core\src\main\java\org\apache\cxf\sts\service\EncryptionProperties.java,org.apache.cxf.sts.service,"EncryptionProperties,getEncryptionAlgorithm,setEncryptionAlgorithm,getKeyWrapAlgorithm,setKeyWrapAlgorithm,getKeyIdentifierType,setKeyIdentifierType,getEncryptionName,setEncryptionName,setAcceptedEncryptionAlgorithms,getAcceptedEncryptionAlgorithms,setAcceptedKeyWrapAlgorithms,getAcceptedKeyWrapAlgorithms"
SAMLTokenProvider,ervices\sts\sts-core\src\main\java\org\apache\cxf\sts\token\provider\SAMLTokenProvider.java,org.apache.cxf.sts.token.provider,"canHandleToken,canHandleToken,createToken,setAttributeStatementProviders,getAttributeStatementProviders,setAuthenticationStatementProviders,getAuthenticationStatementProviders,setAuthDecisionStatementProviders,getAuthDecisionStatementProviders,setSubjectProvider,getSubjectProvider,setConditionsProvider,getConditionsProvider,isSignToken,setSignToken,setRealmMap,getRealmMap,setSamlCustomHandler,createSamlToken,createCallbackHandler,testKeyType"
TokenProviderResponse,ervices\sts\sts-core\src\main\java\org\apache\cxf\sts\token\provider\TokenProviderResponse.java,org.apache.cxf.sts.token.provider,"isComputedKey,setComputedKey,getKeySize,setKeySize,setToken,getToken,setTokenId,getTokenId,setEntropy,getEntropy,setAttachedReference,getAttachedReference,setUnattachedReference,getUnAttachedReference,getCreated,setCreated,getExpires,setExpires"
SAMLTokenRenewer,ervices\sts\sts-core\src\main\java\org\apache\cxf\sts\token\renewer\SAMLTokenRenewer.java,org.apache.cxf.sts.token.renewer,"canHandleToken,canHandleToken,setVerifyProofOfPossession,isAllowRenewalAfterExpiry,setAllowRenewalAfterExpiry,setMaxExpiry,getMaxExpiry,renewToken,setConditionsProvider,getConditionsProvider,isSignToken,setSignToken,setRealmMap,getRealmMap,validateAssertion,matchSaml1AudienceRestriction,matchSaml2AudienceRestriction,signAssertion,createNewConditions,convertToProviderParameters,createNewId,storeTokenInCache,getExpiryDate"
SAMLTokenValidator,ervices\sts\sts-core\src\main\java\org\apache\cxf\sts\token\validator\SAMLTokenValidator.java,org.apache.cxf.sts.token.validator,"setSubjectConstraints,setValidator,setSamlRealmCodec,canHandleToken,canHandleToken,validateToken,validateAssertion,validateConditions,storeTokenInCache,getSamlRoleParser,setSamlRoleParser,isValidateSignatureAgainstProfile,setValidateSignatureAgainstProfile"
TokenRenewOperation,ervices\sts\sts-core\src\main\java\org\apache\cxf\sts\operation\TokenRenewOperation.java,org.apache.cxf.sts.operation,"setTokenRenewers,getTokenRenewers,renew,createResponse,createTokenRenewerParameters"
AbstractOperation,ervices\sts\sts-core\src\main\java\org\apache\cxf\sts\operation\AbstractOperation.java,org.apache.cxf.sts.operation,"isAllowCustomContent,setAllowCustomContent,getTokenWrapper,setTokenWrapper,isReturnReferences,setReturnReferences,getTokenStore,setTokenStore,setStsProperties,setEncryptIssuedToken,setServices,setTokenProviders,getDelegationHandlers,setDelegationHandlers,getTokenProviders,setTokenValidators,getTokenValidators,getClaimsManager,setClaimsManager,parseRequest,createRequestedReference,createRequestedReference,createLifetime,encryptSecret,extractAddressFromAppliesTo,createTokenProviderParameters,validateReceivedToken,performDelegationHandling,processValidToken,setEventListener,publishEvent,findInboundSecurityToken"
ConfigurationTest,t\databinding\aegis\src\test\java\org\apache\cxf\aegis\type\java5\ConfigurationTest.java,org.apache.cxf.aegis.type.java5,"setUp,testNillableDefaultTrue,testNillableDefaultFalse,testMinOccursDefault0,testMinOccursDefault1,testExtensibleDefaultTrue,testExtensibleDefaultFalse"
AbstractAegisTest,t\databinding\aegis\src\test\java\org\apache\cxf\aegis\AbstractAegisTest.java,org.apache.cxf.aegis,"setUp,createBus,invoke,createService,createService,createService,createService,createService,createService,createJaxwsService,createService,createService,createServiceFactory,setupAegis,setupAegis,getWSDLDocuments,getImports,getWSDLDefinition,getWSDLDocument,getContext,newXmlSchema,createElement,createElement,getElementWriter,getElementWriter,writeObjectToElement,writeObjectToElement,isEnableJDOM,setEnableJDOM,renderWsdl"
AegisContext,t\databinding\aegis\src\main\java\org\apache\cxf\aegis\AegisContext.java,org.apache.cxf.aegis,"AegisContext,createTypeCreator,createRootTypeCreator,createDefaultTypeCreator,initialize,createDomElementReader,createXMLStreamReader,createDomElementWriter,createXMLStreamWriter,getRootType,getRootType,rootMappableClasses,addTypeToMappableClasses,processRootTypes,schemaImportsUtilityTypes,getSchemaDocument,getAegisTypesSchemaDocument,getXmimeSchemaDocument,addTypesSchemaDocument,addXmimeSchemaDocument,addUtilityTypesToSchema,getRootClassNames,setRootClassNames,getTypeCreationOptions,setTypeCreationOptions,isWriteXsiTypes,isReadXsiTypes,setWriteXsiTypes,setReadXsiTypes,getTypeMapping,setTypeMapping,getRootTypes,getBeanImplementationMap,setBeanImplementationMap,getRootClasses,setRootClasses,isMtomEnabled,setMtomEnabled,isMtomUseXmime,setMtomUseXmime,getMappingNamespaceURI,setMappingNamespaceURI,isEnableJDOMMappings,setEnableJDOMMappings"
DefaultTypeMapping,t\databinding\aegis\src\main\java\org\apache\cxf\aegis\type\DefaultTypeMapping.java,org.apache.cxf.aegis.type,"DefaultTypeMapping,DefaultTypeMapping,DefaultTypeMapping,isRegistered,isRegistered,register,register,removeType,getType,getType,getTypeQName,getTypeCreator,setTypeCreator,getParent,defaultRegister,fillStandardMappings,registerJDOMTypes,createSoap11TypeMapping,createDefaultTypeMapping,createDefaultTypeMapping,getMappingIdentifierURI,setMappingIdentifierURI"
TypeCreationOptions,t\databinding\aegis\src\main\java\org\apache\cxf\aegis\type\TypeCreationOptions.java,org.apache.cxf.aegis.type,"TypeCreationOptions,isDefaultExtensibleAttributes,setDefaultExtensibleAttributes,isDefaultExtensibleElements,setDefaultExtensibleElements,getDefaultMinOccurs,setDefaultMinOccurs,isDefaultNillable,setDefaultNillable,isQualifyElements,setQualifyElements,isQualifyAttributes,setQualifyAttributes"
XMLTypeCreator,t\databinding\aegis\src\main\java\org\apache\cxf\aegis\type\XMLTypeCreator.java,org.apache.cxf.aegis.type,"getXPathUtils,readAegisFile,getDocument,isEnum,createEnumType,createCollectionType,createClassInfo,findMapping,findMappings,createDefaultType,createClassInfo,readMetadata,getOrCreateGenericType,createTypeFromGeneric,getOrCreateMapKeyType,getOrCreateMapValueType,getComponentType,getKeyType,getValueType,getGenericParameterFromSpec,loadComponentClass,setType,getBestMatch,getMatch,getMatches,createQName"
Java5TypeCreator,t\databinding\aegis\src\main\java\org\apache\cxf\aegis\type\java5\Java5TypeCreator.java,org.apache.cxf.aegis.type.java5,"Java5TypeCreator,Java5TypeCreator,castToAegisTypeClass,createClassInfo,createClassInfo,createCollectionType,getOrCreateGenericType,getOrCreateMapKeyType,getOrCreateMapValueType,getOrCreateParameterizedType,getComponentType,getComponentTypeForMap,findMapGenericTypes,createDefaultType,createEnumType,createQName,createQName,isEnum"
AbstractTypeCreator,t\databinding\aegis\src\main\java\org\apache\cxf\aegis\type\AbstractTypeCreator.java,org.apache.cxf.aegis.type,"getTypeMapping,getTopCreator,getParent,setParent,setTypeMapping,setNextCreator,createClassInfo,createBasicClassInfo,createTypeForClass,isHolder,createHolderType,isArray,createUserType,createArrayType,createQName,isCollection,createCollectionTypeFromGeneric,getOrCreateGenericType,getOrCreateMapKeyType,createObjectType,getOrCreateMapValueType,createMapType,createMapType,createMapQName,isMap,createClassInfo,isEnum,createEnumType,createCollectionType,createDefaultType,createCollectionQName,createClassInfo,createType,getElementName,createType,createType,createType,createType,getConfiguration,setConfiguration"
AnnotatedBean1,t\databinding\aegis\src\test\java\org\apache\cxf\aegis\type\java5\AnnotatedBean1.java,org.apache.cxf.aegis.type.java5,"getAttributeProperty,setAttributeProperty,getBogusProperty,setBogusProperty,getElementProperty,setElementProperty"
JAXRSServerSpringDiscoveryTest,ystests\jaxrs\src\test\java\org\apache\cxf\systest\jaxrs\discovery\JAXRSServerSpringDiscoveryTest.java,org.apache.cxf.systest.jaxrs.discovery,"startServers,testResponseValidationFailsIfNameIsNull,testParameterValidationFailsIfIdIsNull,testThatClientDiscoversServiceProperly,getPort"
JAXRSClientFactory,t\rs\client\src\main\java\org\apache\cxf\jaxrs\client\JAXRSClientFactory.java,org.apache.cxf.jaxrs.client,"JAXRSClientFactory,create,create,create,create,create,create,create,create,create,create,create,create,create,createFromModel,createFromModel,createFromModel,createFromModel,createFromModel,createFromModel,fromClient,fromClient,createProxy,getBean"
WebClient,t\rs\client\src\main\java\org\apache\cxf\jaxrs\client\WebClient.java,org.apache.cxf.jaxrs.client,"WebClient,WebClient,WebClient,create,create,create,create,create,create,create,create,create,create,create,fromClientObject,fromClient,fromClient,client,getConfig,invoke,post,put,get,head,options,delete,form,form,invoke,invoke,invoke,castResponse,post,post,post,put,put,put,invokeAndGetCollection,postCollection,postCollection,postAndGetCollection,postObjectGetCollection,postAndGetCollection,getCollection,get,get,get,path,path,query,matrix,fragment,to,back,replacePath,resetQuery,replaceQuery,replaceHeader,replaceQueryParam,type,type,accept,accept,language,acceptLanguage,encoding,acceptEncoding,match,modified,cookie,header,headers,reset,doInvoke,doInvoke,doInvokeAsyncCallback,doInvokeAsync,prepareHeaders,retryInvoke,doChainedInvocation,finalizeMessage,setWebClientOperationProperty,doResponse,handleResponse,copyProperties,toAbstractClient,getBean,getClientState,convertStringToURI,async,sync,setEntityHeaders"
AbstractSpringServer,ystests\jaxrs\src\test\java\org\apache\cxf\systest\jaxrs\AbstractSpringServer.java,org.apache.cxf.systest.jaxrs,"AbstractSpringServer,AbstractSpringServer,run,configureServer,tearDown"
AbstractJAXRSValidationTest,ystests\jaxrs\src\test\java\org\apache\cxf\systest\jaxrs\validation\AbstractJAXRSValidationTest.java,org.apache.cxf.systest.jaxrs.validation,"createWebClient,getPort"
BookWithValidation,ystests\jaxrs\src\test\java\org\apache\cxf\systest\jaxrs\validation\BookWithValidation.java,org.apache.cxf.systest.jaxrs.validation,"BookWithValidation,BookWithValidation,BookWithValidation,setName,getName,setId,getId"
TestUtil,estutils\src\main\java\org\apache\cxf\testutil\common\TestUtil.java,org.apache.cxf.testutil.common,"TestUtil,deleteDir,getClassPath,getMethod,getAllPorts,getPortNumber,getPortNumber,getPortNumber,getNewPortNumber,getNewPortNumber,getNewPortNumber,applyNames,removeNames,getNewPortNumber,getPortNumber,updateAddressPort,updateAddressPort,setAddress"
BookStore,ystests\jaxrs\src\test\java\org\apache\cxf\systest\jaxrs\discovery\BookStore.java,org.apache.cxf.systest.jaxrs.discovery,"addBook,getBook"
DocumentStyleTest,t\databinding\xmlbeans\src\test\java\org\apache\cxf\xmlbeans\DocumentStyleTest.java,org.apache.cxf.xmlbeans,"setUp,testInvoke,testInvokeWithHack,testWSDL"
AbstractXmlBeansTest,t\databinding\xmlbeans\src\test\java\org\apache\cxf\xmlbeans\AbstractXmlBeansTest.java,org.apache.cxf.xmlbeans,"setUp,createBus,invoke,invoke,createService,createService,createService,createService,createService,createServiceFactory,setupXmlBeans,setupXmlBeans,getWSDLDocuments,getWSDLDefinition,getWSDLDocument"
TestService,t\databinding\xmlbeans\src\test\java\org\apache\cxf\xmlbeans\TestService.java,org.apache.cxf.xmlbeans,"getWeatherByZipCode,getTrouble,throwFault,mixedRequest,submitPO"
XmlBeansDataBinding,t\databinding\xmlbeans\src\main\java\org\apache\cxf\xmlbeans\XmlBeansDataBinding.java,org.apache.cxf.xmlbeans,"createWriter,createReader,getDeclaredNamespaceMappings,getSupportedReaderFormats,getSupportedWriterFormats,initialize,createWrapperHelper"
Server,ystests\transports\src\test\java\org\apache\cxf\systest\https\conduit\Server.java,org.apache.cxf.systest.https.conduit,"Server,Server,tearDown,run,main"
GreeterImpl,ystests\transports\src\test\java\org\apache\cxf\systest\http\GreeterImpl.java,org.apache.cxf.systest.http,"GreeterImpl,GreeterImpl,greetMe,sayHi,pingMe"
SAML2CallbackHandler,t\ws\security\src\test\java\org\apache\cxf\ws\security\wss4j\saml\SAML2CallbackHandler.java,org.apache.cxf.ws.security.wss4j.saml,"SAML2CallbackHandler,SAML2CallbackHandler,handle,isSignAssertion,setSignAssertion"
AbstractSAMLCallbackHandler,t\ws\security\src\test\java\org\apache\cxf\ws\security\wss4j\saml\AbstractSAMLCallbackHandler.java,org.apache.cxf.ws.security.wss4j.saml,"setConfirmationMethod,setStatement,setCertIdentifier,setCerts,getEphemeralKey,createAndSetStatement,createKeyInfo"
RequestPreprocessor,t\frontend\jaxrs\src\main\java\org\apache\cxf\jaxrs\impl\RequestPreprocessor.java,org.apache.cxf.jaxrs.impl,"RequestPreprocessor,RequestPreprocessor,preprocess,handleLanguageMappings,handleExtensionMappings,updateAcceptLanguageHeader,updatePath,handleMethod,handleTypeQuery,handleCType,updateAcceptTypeHeader"
HttpUtils,t\frontend\jaxrs\src\main\java\org\apache\cxf\jaxrs\utils\HttpUtils.java,org.apache.cxf.jaxrs.utils,"HttpUtils,urlDecode,urlDecode,pathDecode,componentEncode,queryEncode,urlEncode,urlEncode,pathEncode,isPartiallyEncoded,encodePartiallyEncoded,getHttpDateFormat,toHttpDate,getOtherRuntimeDelegate,getHeaderDelegate,getHeaderDelegate,getModifiableStringHeaders,getModifiableHeaders,convertHeaderValuesToString,getHttpDate,getLocale,getContentLength,getHeaderString,isDateRelatedHeader,isHttpRequest,toAbsoluteUri,toAbsoluteUri,isLocalHostOrAnyIpAddress,replaceLoopBackAddress,resetRequestURI,getPathToMatch,getProtocolHeader,getProtocolHeader,getBaseAddress,getEndpointAddress,updatePath,getPathToMatch,getOriginalAddress,fromPathSegment,getParameterFailureStatus,getSetEncoding,getEncoding,resolve,relativize,toHttpLanguage,isPayloadEmpty,createServletResourceValue"
PathSegmentImpl,t\frontend\jaxrs\src\main\java\org\apache\cxf\jaxrs\impl\PathSegmentImpl.java,org.apache.cxf.jaxrs.impl,"PathSegmentImpl,PathSegmentImpl,getMatrixParameters,getPath,getOriginalPath,getMatrixString,toString"
HttpHeadersImpl,t\frontend\jaxrs\src\main\java\org\apache\cxf\jaxrs\impl\HttpHeadersImpl.java,org.apache.cxf.jaxrs.impl,"HttpHeadersImpl,getAcceptableMediaTypes,getCookies,getCookieSeparator,getCookieSeparatorFromProperty,getLanguage,getMediaType,getRequestHeaders,getAcceptableLanguages,getRequestHeader,getListValues,getHeaderValues,getHeaderValues,sortMediaTypesUsingQualityFactor,getDate,getHeaderString,getLength"
UriInfoImpl,t\frontend\jaxrs\src\main\java\org\apache\cxf\jaxrs\impl\UriInfoImpl.java,org.apache.cxf.jaxrs.impl,"UriInfoImpl,UriInfoImpl,getAbsolutePath,getAbsolutePathBuilder,getBaseUri,getBaseUriBuilder,getPath,getPath,getPathSegments,getPathSegments,getQueryParameters,getQueryParameters,getRequestUri,getRequestUriBuilder,getPathParameters,getPathParameters,getMatchedResources,getMatchedURIs,getMatchedURIs,createMatchedPath,doGetPath,getAbsolutePathAsString,relativize,resolve"
ClaimsAuthorizingFilter,t\rs\security\xml\src\main\java\org\apache\cxf\rs\security\saml\authorization\ClaimsAuthorizingFilter.java,org.apache.cxf.rs.security.saml.authorization,"filter,setClaims,setSecuredObject"
AccessDeniedException,ore\src\main\java\org\apache\cxf\interceptor\security\AccessDeniedException.java,org.apache.cxf.interceptor.security,AccessDeniedException
ClaimBean,t\security-saml\src\main\java\org\apache\cxf\rt\security\saml\claims\ClaimBean.java,org.apache.cxf.rt.security.saml.claims,"ClaimBean,ClaimBean,getClaim,isMatchAll,getClaimMode"
ClaimsAuthorizingInterceptor,t\security-saml\src\main\java\org\apache\cxf\rt\security\saml\interceptor\ClaimsAuthorizingInterceptor.java,org.apache.cxf.rt.security.saml.interceptor,"ClaimsAuthorizingInterceptor,handleMessage,setClaims,getTargetMethod,authorize,setSecuredObject,findClaims,isClaimOverridden,getClaims,setNameAliases,setFormatAliases"
