method,pattern,space
org.apache.pdfbox.pdmodel.edit.PDPageContentStream.endText(),HotExec,"org.apache.pdfbox.pdmodel.edit.PDPageContentStream.endText(); org.apache.pdfbox.examples.pdfa.CreatePDFA.doIt(String, String); org.apache.pdfbox.examples.pdmodel.HelloWorld.doIt(String, String)"
org.apache.pdfbox.util.Matrix.clone(),FreqExec,org.apache.pdfbox.util.Matrix.clone(); org.apache.pdfbox.util.Matrix.copy()
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination.getPageNumber(),HotExec,org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination.getPageNumber()
org.apache.pdfbox.pdfwriter.COSWriter.doWriteBody(COSDocument),HotCallee,org.apache.pdfbox.pdfwriter.COSWriter.doWriteBody(COSDocument); org.apache.pdfbox.pdfwriter.COSWriter.doWriteObject(COSBase); org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName)
org.apache.pdfbox.cos.COSNumber.get(String),FreqExec,org.apache.pdfbox.cos.COSNumber.get(String); org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject()
"org.apache.pdfbox.filter.LZWFilter.decode(InputStream, OutputStream, COSDictionary, int)",HotCallee,"org.apache.pdfbox.filter.LZWFilter.decode(InputStream, OutputStream, COSDictionary, int); org.apache.pdfbox.filter.LZWFilter.doLZWDecode(InputStream, OutputStream, int)"
org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName),FreqExec,"org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName); org.apache.pdfbox.pdfwriter.COSWriter.visitFromStream(COSStream); org.apache.pdfbox.pdmodel.font.PDFont.getSubType(); org.apache.pdfbox.preflight.process.FileSpecificationValidationProcess.validate(PreflightContext); org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName, String); org.apache.pdfbox.pdmodel.font.PDFont.getBaseFont(); org.apache.pdfbox.pdmodel.common.PDPageLabelRange.getStyle(); org.apache.pdfbox.preflight.action.ActionManagerFactory.createActionManager(PreflightContext, COSDictionary, String)"
org.apache.pdfbox.cos.COSDictionaryLateBinding.COSDictionaryLateBinding(ConformingPDFParser),FreqExec,org.apache.pdfbox.cos.COSDictionaryLateBinding.COSDictionaryLateBinding(ConformingPDFParser)
"org.apache.pdfbox.pdmodel.graphics.shading.ShadingContext.ShadingContext(PDShadingResources, ColorModel, AffineTransform, Matrix, int, Rectangle)",HotExec,"org.apache.pdfbox.pdmodel.graphics.shading.ShadingContext.ShadingContext(PDShadingResources, ColorModel, AffineTransform, Matrix, int, Rectangle)"
org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray(),HotCallee,org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray(); org.apache.pdfbox.pdfparser.BaseParser.skipSpaces(); org.apache.pdfbox.io.PushBackInputStream.peek(); org.apache.pdfbox.io.PushBackInputStream.read(); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject()
org.apache.pdfbox.preflight.ValidationResult.mergeResult(ValidationResult),HotExec,org.apache.pdfbox.preflight.ValidationResult.mergeResult(ValidationResult)
"org.apache.pdfbox.util.PDFImageWriter.writeImage(PDDocument, String, String, int, int, String, int, int)",HotExec,"org.apache.pdfbox.util.PDFImageWriter.writeImage(PDDocument, String, String, int, int, String, int, int)"
"org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.createImageStream(PDDocument, BufferedImage, boolean)",HotExec,"org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.createImageStream(PDDocument, BufferedImage, boolean); org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.PDPixelMap(PDDocument, BufferedImage)"
org.apache.pdfbox.cos.COSInteger.equals(Object),FreqExec,"org.apache.pdfbox.cos.COSInteger.equals(Object); java.util.HashMap.put(Object, Object); java.util.HashMap.get(Object); org.apache.pdfbox.cos.TestCOSInteger.testEquals()"
org.apache.pdfbox.preflight.parser.PreflightParser.parse(),HotExec,org.apache.pdfbox.preflight.parser.PreflightParser.parse()
org.apache.pdfbox.pdmodel.font.PDType1Font.PDType1Font(String),FreqExec,org.apache.pdfbox.pdmodel.font.PDType1Font.PDType1Font(String); org.apache.pdfbox.pdmodel.font.PDType1Font.<clinit>()
org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.calculateColorValues(COSBase),HotExec,org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.calculateColorValues(COSBase)
org.apache.pdfbox.pdmodel.PDDocument.load(InputStream),HotExec,"org.apache.pdfbox.pdmodel.PDDocument.load(InputStream); org.apache.pdfbox.pdmodel.PDDocument.load(URL); org.apache.pdfbox.util.PDFMergerUtility.mergeDocuments(boolean, RandomAccess)"
org.apache.pdfbox.pdmodel.PDPage.getMediaBox(),FreqExec,org.apache.pdfbox.pdmodel.PDPage.getMediaBox(); org.apache.pdfbox.pdmodel.PDPage.findMediaBox()
org.apache.pdfbox.cos.COSDictionary.getString(COSName),FreqExec,org.apache.pdfbox.cos.COSDictionary.getString(COSName); org.apache.pdfbox.cos.COSDictionary.getString(String); org.apache.pdfbox.pdmodel.common.PDPageLabelRange.getPrefix()
org.apache.pdfbox.pdfwriter.COSWriter.visitFromDocument(COSDocument),FreqExec,org.apache.pdfbox.pdfwriter.COSWriter.visitFromDocument(COSDocument); org.apache.pdfbox.cos.COSDocument.accept(ICOSVisitor)
"org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.addLookupTreeNode(short, NonLeafLookupTreeNode, LookupTreeNode)",FreqExec,"org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.addLookupTreeNode(short, NonLeafLookupTreeNode, LookupTreeNode); org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.buildUpTerminating(short[], NonLeafLookupTreeNode, boolean); org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.buildUpMakeUp(short[], NonLeafLookupTreeNode); org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.buildUpMakeUpLong(short[], NonLeafLookupTreeNode)"
org.apache.pdfbox.io.RandomAccessFile.read(),FreqExec,"org.apache.pdfbox.io.RandomAccessFile.read(); org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt.readlong(char, RandomAccess); org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt.readshort(char, RandomAccess)"
org.apache.pdfbox.pdfparser.PDFStreamParser.readOperator(),FreqExec,org.apache.pdfbox.pdfparser.PDFStreamParser.readOperator(); org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken()
org.apache.pdfbox.lucene.LucenePDFDocument.LucenePDFDocument(),HotExec,org.apache.pdfbox.lucene.LucenePDFDocument.LucenePDFDocument()
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.closeFileStream(),HotExec,org.apache.pdfbox.pdfparser.NonSequentialPDFParser.closeFileStream()
"org.apache.pdfbox.examples.pdfa.CreatePDFA.doIt(String, String)",HotCallee,"org.apache.pdfbox.examples.pdfa.CreatePDFA.doIt(String, String); org.apache.pdfbox.pdmodel.PDDocument.save(String)"
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.getBitsPerComponent(),FreqExec,"org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.getBitsPerComponent(); org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.getRGBImage(); org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.validate(PDXObjectImage, int, int, int, String, String); org.apache.pdfbox.pdmodel.graphics.xobject.PDJpegTest.validate(PDXObjectImage, int, int, int, String, String)"
org.apache.pdfbox.pdmodel.PDPage.findRotation(),FreqExec,org.apache.pdfbox.pdmodel.PDPage.findRotation(); org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(byte[])
"org.apache.pdfbox.lucene.LucenePDFDocument.addUnindexedField(Document, String, String)",HotExec,"org.apache.pdfbox.lucene.LucenePDFDocument.addUnindexedField(Document, String, String)"
"org.apache.pdfbox.filter.ASCII85Filter.encode(InputStream, OutputStream, COSDictionary, int)",HotCallee,"org.apache.pdfbox.filter.ASCII85Filter.encode(InputStream, OutputStream, COSDictionary, int)"
org.apache.pdfbox.preflight.parser.PreflightParser.getPreflightDocument(),HotExec,org.apache.pdfbox.preflight.parser.PreflightParser.getPreflightDocument()
org.apache.pdfbox.pdmodel.font.PDSimpleFont.determineEncoding(),HotCallee,org.apache.pdfbox.pdmodel.font.PDSimpleFont.determineEncoding()
"org.apache.pdfbox.io.ASCII85InputStream.read(byte[], int, int)",FreqExec,"org.apache.pdfbox.io.ASCII85InputStream.read(byte[], int, int); org.apache.pdfbox.filter.ASCII85Filter.decode(InputStream, OutputStream, COSDictionary, int)"
org.apache.pdfbox.pdmodel.font.PDFont.hashCode(),FreqExec,"org.apache.pdfbox.pdmodel.font.PDFont.hashCode(); java.util.HashMap.get(Object); java.util.HashMap.put(Object, Object)"
org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(),HotCyclic,org.apache.pdfbox.preflight.parser.PreflightParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue()
org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(),FreqExec,org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.PDFParser.parseTrailer()
org.apache.pdfbox.util.StringUtil.getBytes(String),FreqExec,org.apache.pdfbox.util.StringUtil.getBytes(String); org.apache.pdfbox.pdfwriter.COSWriter.<clinit>(); org.apache.pdfbox.persistence.util.COSHEXTable.<clinit>()
org.apache.pdfbox.cos.COSBase.COSBase(),FreqExec,"org.apache.pdfbox.cos.COSBase.COSBase(); org.apache.pdfbox.cos.COSNumber.<init>(); org.apache.pdfbox.cos.COSArray.COSArray(); org.apache.pdfbox.cos.COSString.COSString(String); org.apache.pdfbox.cos.COSName.COSName(String, boolean); org.apache.pdfbox.cos.COSDictionary.COSDictionary(); org.apache.pdfbox.cos.COSObject.COSObject(COSBase); org.apache.pdfbox.cos.COSString.COSString(); org.apache.pdfbox.cos.COSString.COSString(byte[]); org.apache.pdfbox.cos.COSDocument.COSDocument(RandomAccess, boolean); org.apache.pdfbox.cos.COSDictionary.COSDictionary(COSDictionary); org.apache.pdfbox.cos.COSDocument.COSDocument(File, boolean)"
org.apache.pdfbox.util.Matrix.copy(),FreqExec,"org.apache.pdfbox.util.Matrix.copy(); org.apache.pdfbox.util.operator.MoveText.process(PDFOperator, List<COSBase>); org.apache.pdfbox.pdfviewer.PageDrawer.processTextPosition(TextPosition)"
org.apache.pdfbox.encoding.conversion.CJKEncodings.getCharset(String),FreqExec,org.apache.pdfbox.encoding.conversion.CJKEncodings.getCharset(String); org.apache.pdfbox.encoding.conversion.CJKConverter.CJKConverter(String)
org.apache.pdfbox.pdfwriter.COSWriter.visitFromFloat(COSFloat),FreqExec,org.apache.pdfbox.pdfwriter.COSWriter.visitFromFloat(COSFloat); org.apache.pdfbox.cos.COSFloat.accept(ICOSVisitor)
"org.apache.pdfbox.io.RandomAccessBuffer.write(byte[], int, int)",FreqExec,"org.apache.pdfbox.io.RandomAccessBuffer.write(byte[], int, int); org.apache.pdfbox.io.RandomAccessFileOutputStream.write(byte[], int, int)"
org.apache.pdfbox.encoding.Encoding.loadGlyphList(String),HotCallee,org.apache.pdfbox.encoding.Encoding.loadGlyphList(String)
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getFontWidth(int),FreqExec,"org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getFontWidth(int); org.apache.pdfbox.preflight.font.container.FontContainer.checkGlyphWith(int); org.apache.pdfbox.pdmodel.font.PDSimpleFont.getFontWidth(byte[], int, int)"
org.apache.pdfbox.pdmodel.common.COSArrayList.get(int),FreqExec,org.apache.pdfbox.pdmodel.common.COSArrayList.get(int); org.apache.pdfbox.pdmodel.font.PDFont.getFontWidth(int)
org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.readBit(),FreqExec,org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.readBit(); org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.access$300(CCITTFaxG31DDecodeInputStream)
org.apache.pdfbox.persistence.util.COSObjectKey.equals(Object),FreqExec,org.apache.pdfbox.persistence.util.COSObjectKey.equals(Object); java.util.HashMap.get(Object); java.util.HashMap.putAll(Map)
"org.apache.pdfbox.filter.ASCII85Filter.decode(InputStream, OutputStream, COSDictionary, int)",HotCallee,"org.apache.pdfbox.filter.ASCII85Filter.decode(InputStream, OutputStream, COSDictionary, int); org.apache.pdfbox.io.ASCII85InputStream.read(byte[], int, int)"
org.apache.pdfbox.filter.TIFFFaxDecoder.decodeBlackCodeWord(),FreqExec,"org.apache.pdfbox.filter.TIFFFaxDecoder.decodeBlackCodeWord(); org.apache.pdfbox.filter.TIFFFaxDecoder.decodeT6(byte[], byte[], int, int, long, boolean)"
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.getPageNumber(),HotExec,org.apache.pdfbox.pdfparser.NonSequentialPDFParser.getPageNumber()
org.apache.pdfbox.preflight.PreflightDocument.PreflightDocument(Format),FreqExec,org.apache.pdfbox.preflight.PreflightDocument.PreflightDocument(Format)
"org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.writeRun(int, int)",FreqExec,"org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.writeRun(int, int); org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.access$400(CCITTFaxG31DDecodeInputStream, int, int)"
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.PDOutlineNode(COSDictionary),FreqExec,org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.PDOutlineNode(COSDictionary); org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.PDOutlineItem(COSDictionary)
"org.apache.pdfbox.TextToPDF.createPDFFromText(PDDocument, Reader)",HotExec,"org.apache.pdfbox.TextToPDF.createPDFFromText(PDDocument, Reader)"
"org.apache.pdfbox.pdmodel.font.PDSimpleFont.writeFont(Graphics2D, AffineTransform, float, float, GlyphVector)",FreqExec,"org.apache.pdfbox.pdmodel.font.PDSimpleFont.writeFont(Graphics2D, AffineTransform, float, float, GlyphVector); org.apache.pdfbox.pdmodel.font.PDSimpleFont.drawString(String, int[], Graphics, float, AffineTransform, float, float)"
"org.apache.pdfbox.util.DateConverter.toCalendar(String, String[])",HotCallee,"org.apache.pdfbox.util.DateConverter.toCalendar(String, String[]); org.apache.pdfbox.util.DateConverter.parseDate(String, String[], ParsePosition)"
"org.apache.pdfbox.io.RandomAccessBuffer.read(byte[], int, int)",FreqExec,"org.apache.pdfbox.io.RandomAccessBuffer.read(byte[], int, int); org.apache.pdfbox.io.RandomAccessFileInputStream.read(byte[], int, int)"
org.apache.pdfbox.util.Matrix.Matrix(),FreqExec,"org.apache.pdfbox.util.Matrix.Matrix(); org.apache.pdfbox.util.Matrix.clone(); org.apache.pdfbox.util.Matrix.multiply(Matrix); org.apache.pdfbox.util.operator.MoveText.process(PDFOperator, List<COSBase>); org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(byte[])"
org.apache.pdfbox.pdfwriter.COSWriterXRefEntry.getNullEntry(),FreqExec,org.apache.pdfbox.pdfwriter.COSWriterXRefEntry.getNullEntry(); org.apache.pdfbox.pdfwriter.COSWriter.doWriteXRef(COSDocument)
"org.apache.pdfbox.pdmodel.PDDocument.load(String, boolean)",HotExec,"org.apache.pdfbox.pdmodel.PDDocument.load(String, boolean)"
"org.apache.pdfbox.pdmodel.PDDocument.loadNonSeq(File, RandomAccess)",FreqExec,"org.apache.pdfbox.pdmodel.PDDocument.loadNonSeq(File, RandomAccess); org.apache.pdfbox.util.PDFMergerUtilityTest.checkMergeIdentical(String, String, String, RandomAccessFile)"
"org.apache.pdfbox.filter.ASCIIHexFilter.encode(InputStream, OutputStream, COSDictionary, int)",HotCallee,"org.apache.pdfbox.filter.ASCIIHexFilter.encode(InputStream, OutputStream, COSDictionary, int)"
"org.apache.pdfbox.pdfparser.PDFParser.PDFParser(InputStream, RandomAccess)",HotExec,"org.apache.pdfbox.pdfparser.PDFParser.PDFParser(InputStream, RandomAccess); org.apache.pdfbox.pdmodel.PDDocument.load(InputStream, RandomAccess)"
org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequenceBuilder.token(CharSequence),FreqExec,org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequenceBuilder.token(CharSequence); org.apache.pdfbox.pdmodel.common.function.type4.Parser$Tokenizer.scanToken()
org.apache.pdfbox.cos.COSFloat.COSFloat(String),FreqExec,org.apache.pdfbox.cos.COSFloat.COSFloat(String); org.apache.pdfbox.cos.COSNumber.get(String)
org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(),HotCyclic,org.apache.pdfbox.preflight.parser.PreflightParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue()
org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(),FreqExec,"org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.preflight.parser.PreflightParser.parseDirObject(); org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseObjectDynamically(int, int, boolean); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray(); org.apache.pdfbox.pdfparser.PDFParser.parseObject(); org.apache.pdfbox.pdfparser.PDFObjectStreamParser.parse()"
"org.apache.pdfbox.preflight.parser.PreflightParser.parseObjectDynamically(int, int, boolean)",FreqExec,"org.apache.pdfbox.preflight.parser.PreflightParser.parseObjectDynamically(int, int, boolean); org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseObjectDynamically(COSObject, boolean)"
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.getRGBImage(),HotCyclic,org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.getRGBImage(); org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.applyMasks(BufferedImage)
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.getRGBImage(),FreqExec,"org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.getRGBImage(); org.apache.pdfbox.util.operator.pagedrawer.Invoke.process(PDFOperator, List<COSBase>); org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.applyMasks(BufferedImage); org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.validate(PDXObjectImage, int, int, int, String, String); org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.doBitmaskTransparencyTest(int, String)"
"org.apache.pdfbox.ExtractText.stopProcessing(String, long)",HotExec,"org.apache.pdfbox.ExtractText.stopProcessing(String, long)"
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.PDOutlineItem(COSDictionary),FreqExec,org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.PDOutlineItem(COSDictionary); org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getNextSibling()
"org.apache.pdfbox.filter.LZWFilter.calculateChunk(int, int)",FreqExec,"org.apache.pdfbox.filter.LZWFilter.calculateChunk(int, int); org.apache.pdfbox.filter.LZWFilter.encode(InputStream, OutputStream, COSDictionary, int); org.apache.pdfbox.filter.LZWFilter.doLZWDecode(InputStream, OutputStream, int)"
org.apache.pdfbox.pdfviewer.PDFTreeModel.PDFTreeModel(PDDocument),HotExec,org.apache.pdfbox.pdfviewer.PDFTreeModel.PDFTreeModel(PDDocument)
org.apache.pdfbox.cos.COSString.equals(Object),FreqExec,org.apache.pdfbox.cos.COSString.equals(Object); org.apache.pdfbox.cos.TestCOSString.testEquals(); org.apache.pdfbox.cos.COSDictionary.getKeyForValue(Object)
org.apache.pdfbox.filter.TIFFFaxDecoder.decodeWhiteCodeWord(),FreqExec,"org.apache.pdfbox.filter.TIFFFaxDecoder.decodeWhiteCodeWord(); org.apache.pdfbox.filter.TIFFFaxDecoder.decodeT6(byte[], byte[], int, int, long, boolean)"
"org.apache.pdfbox.pdmodel.font.PDSimpleFont.getFontHeight(byte[], int, int)",FreqExec,"org.apache.pdfbox.pdmodel.font.PDSimpleFont.getFontHeight(byte[], int, int); org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(byte[])"
org.apache.pdfbox.pdmodel.font.FontManager.loadFonts(),HotCallee,org.apache.pdfbox.pdmodel.font.FontManager.loadFonts(); org.apache.pdfbox.pdmodel.font.FontManager.normalizeFontname(String)
org.apache.pdfbox.pdmodel.PDDocument.decrypt(String),HotExec,org.apache.pdfbox.pdmodel.PDDocument.decrypt(String)
org.apache.pdfbox.lucene.LucenePDFDocument.convertDocument(File),HotExec,org.apache.pdfbox.lucene.LucenePDFDocument.convertDocument(File)
org.apache.pdfbox.pdfwriter.COSWriter.addXRefEntry(COSWriterXRefEntry),FreqExec,org.apache.pdfbox.pdfwriter.COSWriter.addXRefEntry(COSWriterXRefEntry); org.apache.pdfbox.pdfwriter.COSWriter.doWriteObject(COSBase); org.apache.pdfbox.pdfwriter.COSWriter.doWriteXRef(COSDocument)
org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequence.addInteger(int),FreqExec,org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequence.addInteger(int); org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequenceBuilder.token(String)
org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequenceBuilder.parseInt(String),FreqExec,org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequenceBuilder.parseInt(String); org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequenceBuilder.token(String)
org.apache.pdfbox.pdfparser.PDFParser.parseXrefTable(long),HotCallee,org.apache.pdfbox.pdfparser.PDFParser.parseXrefTable(long); org.apache.pdfbox.pdfparser.BaseParser.skipSpaces(); org.apache.pdfbox.io.PushBackInputStream.peek()
org.apache.pdfbox.pdfparser.BaseParser.isEndOfName(char),FreqExec,org.apache.pdfbox.pdfparser.BaseParser.isEndOfName(char); org.apache.pdfbox.pdfparser.BaseParser.parseCOSName(); org.apache.pdfbox.pdfparser.BaseParser.readString(); org.apache.pdfbox.pdfparser.PDFParser.parseXrefTable(long)
"org.apache.pdfbox.pdmodel.font.PDFont.addAdobeFontMetric(Map<String, FontMetric>, String, String)",FreqExec,"org.apache.pdfbox.pdmodel.font.PDFont.addAdobeFontMetric(Map<String, FontMetric>, String, String); org.apache.pdfbox.pdmodel.font.PDFont.getAdobeFontMetrics(); org.apache.pdfbox.pdmodel.font.PDFont.addAdobeFontMetric(Map<String, FontMetric>, String)"
org.apache.pdfbox.cos.COSDocument.accept(ICOSVisitor),HotCallee,org.apache.pdfbox.cos.COSDocument.accept(ICOSVisitor); org.apache.pdfbox.pdfwriter.COSWriter.visitFromDocument(COSDocument)
org.apache.pdfbox.cos.COSName.COSName(String),FreqExec,org.apache.pdfbox.cos.COSName.COSName(String); org.apache.pdfbox.cos.COSName.<clinit>()
"org.apache.pdfbox.pdmodel.graphics.xobject.PDUtils.checkIdent(BufferedImage, BufferedImage)",HotCallee,"org.apache.pdfbox.pdmodel.graphics.xobject.PDUtils.checkIdent(BufferedImage, BufferedImage)"
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.getBBox(),HotExec,org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.getBBox()
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setSubFilter(COSName),HotExec,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setSubFilter(COSName)
org.apache.pdfbox.pdfparser.BaseParser.parseCOSName(),FreqExec,org.apache.pdfbox.pdfparser.BaseParser.parseCOSName(); org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(); org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSName(); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary()
"org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(PreflightContext, Object, String)",HotCallee,"org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(PreflightContext, Object, String); org.apache.pdfbox.preflight.process.MetadataValidationProcess.validate(PreflightContext)"
org.apache.pdfbox.pdmodel.PDPage.findParentCropBox(PDPageNode),FreqExec,org.apache.pdfbox.pdmodel.PDPage.findParentCropBox(PDPageNode); org.apache.pdfbox.pdmodel.PDPage.findCropBox()
org.apache.pdfbox.pdmodel.graphics.xobject.PDJpeg.removeAllFiltersButDCT(OutputStream),HotExec,org.apache.pdfbox.pdmodel.graphics.xobject.PDJpeg.removeAllFiltersButDCT(OutputStream)
"org.apache.pdfbox.pdmodel.graphics.shading.TriangleBasedShadingContext.TriangleBasedShadingContext(PDShadingResources, ColorModel, AffineTransform, Matrix, int, Rectangle)",HotExec,"org.apache.pdfbox.pdmodel.graphics.shading.TriangleBasedShadingContext.TriangleBasedShadingContext(PDShadingResources, ColorModel, AffineTransform, Matrix, int, Rectangle)"
org.apache.pdfbox.pdmodel.graphics.shading.PDTriangleBasedShadingType.getDecodeForParameter(int),HotExec,org.apache.pdfbox.pdmodel.graphics.shading.PDTriangleBasedShadingType.getDecodeForParameter(int)
org.apache.pdfbox.io.PushBackInputStream.isEOF(),FreqExec,org.apache.pdfbox.io.PushBackInputStream.isEOF(); org.apache.pdfbox.pdfparser.BaseParser.readLine(); org.apache.pdfbox.preflight.parser.PreflightParser.parseXrefTable(long); org.apache.pdfbox.pdfparser.PDFParser.parseXrefTable(long); org.apache.pdfbox.pdfparser.PDFParser.parseObject(); org.apache.pdfbox.pdfparser.PDFObjectStreamParser.parse(); org.apache.pdfbox.pdfparser.PDFParser.parse(); org.apache.pdfbox.pdfparser.PDFParser.skipToNextObj(); org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken()
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.getPagesObject(),HotExec,org.apache.pdfbox.pdfparser.NonSequentialPDFParser.getPagesObject()
"org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.PDPixelMap(PDDocument, BufferedImage)",HotCallee,"org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.PDPixelMap(PDDocument, BufferedImage); org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.createImageStream(PDDocument, BufferedImage, boolean)"
org.apache.pdfbox.pdfparser.BaseParser.readInt(),FreqExec,org.apache.pdfbox.pdfparser.BaseParser.readInt(); org.apache.pdfbox.pdfparser.BaseParser.readGenerationNumber()
org.apache.pdfbox.preflight.parser.PreflightParser.parseDirObject(),FreqExec,"org.apache.pdfbox.preflight.parser.PreflightParser.parseDirObject(); org.apache.pdfbox.preflight.parser.PreflightParser.parseObjectDynamically(int, int, boolean); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray()"
org.apache.pdfbox.filter.ASCIIHexFilter.isWhitespace(int),FreqExec,"org.apache.pdfbox.filter.ASCIIHexFilter.isWhitespace(int); org.apache.pdfbox.filter.ASCIIHexFilter.decode(InputStream, OutputStream, COSDictionary, int)"
