method,method,invocation counts
org.apache.ivy.util.AbstractMessageLogger.debug(String),"org.apache.ivy.ant.AntMessageLogger.log(String, int)",36346
org.apache.ivy.util.MessageLoggerEngine.debug(String),org.apache.ivy.util.MessageLoggerEngine.peekLogger(),195417
org.apache.ivy.util.Message.debug(String),org.apache.ivy.util.Message.getLogger(),243067
org.apache.ivy.util.Message.getLogger(),org.apache.ivy.core.IvyContext.getContext(),276142
org.apache.ivy.util.Message.getLogger(),org.apache.ivy.core.IvyContext.getMessageLogger(),276142
org.apache.ivy.core.IvyContext.getMessageLogger(),org.apache.ivy.core.IvyContext.peekIvy(),276142
org.apache.ivy.ant.IvyReport.doExecute(),"org.apache.ivy.ant.IvyReport.genStyled(String[], File, String)",5
org.apache.ivy.ant.IvyReport.doExecute(),org.apache.ivy.ant.IvyReport.getStylePath(String),5
org.apache.ivy.ant.IvyReport.getStylePath(String),org.apache.ivy.ant.IvyTask.getIvyInstance(),5
org.apache.ivy.ant.IvyReport.getStylePath(String),"org.apache.ivy.util.FileUtil.copy(InputStream, File, CopyProgressListener)",5
org.apache.ivy.ant.IvyReport.getStylePath(String),org.apache.ivy.Ivy.getResolutionCacheManager(),5
org.apache.ivy.ant.IvyReport.doExecute(),"org.apache.ivy.ant.IvyTask.getProperty(String, IvySettings, String, String)",19
"org.apache.ivy.ant.IvyTask.getProperty(String, IvySettings, String, String)","org.apache.ivy.ant.IvyTask.getProperty(String, IvySettings, String)",135
"org.apache.ivy.ant.IvyTask.getProperty(String, IvySettings, String)","org.apache.ivy.ant.IvyTask.getProperty(IvySettings, String)",796
"org.apache.ivy.ant.IvyTask.getProperty(IvySettings, String)",org.apache.ivy.core.settings.IvySettings.substitute(String),974
org.apache.ivy.core.settings.IvySettings.substitute(String),"org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, IvyVariableContainer)",63302
"org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, IvyVariableContainer)","org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, IvyVariableContainer, Stack)",212121
"org.apache.ivy.ant.IvyTask.getProperty(IvySettings, String)",org.apache.ivy.util.Message.debug(String),974
"org.apache.ivy.ant.IvyTask.getProperty(IvySettings, String)",org.apache.ivy.core.settings.IvySettings.getVariable(String),978
org.apache.ivy.core.settings.IvySettings.getVariable(String),org.apache.ivy.ant.IvyAntVariableContainer.getVariable(String),6250
org.apache.ivy.ant.IvyReport.doExecute(),"org.apache.ivy.ant.IvyTask.getProperty(String, IvySettings, String)",6
org.apache.ivy.ant.IvyReport.doExecute(),org.apache.ivy.ant.IvyTask.splitConfs(String),6
org.apache.ivy.ant.IvyReport.doExecute(),"org.apache.ivy.core.module.id.ModuleId.<init>(String, String)",6
org.apache.ivy.ant.IvyReport.doExecute(),org.apache.ivy.core.resolve.ResolveOptions.getDefaultResolveId(ModuleId),6
org.apache.ivy.ant.IvyReport.doExecute(),org.apache.ivy.ant.IvyTask.getIvyInstance(),8
org.apache.ivy.ant.IvyTask.execute(),org.apache.ivy.ant.IvyTask.prepareTask(),205
org.apache.ivy.ant.IvyTask.prepareTask(),org.apache.ivy.ant.IvyTask.getIvyInstance(),377
"org.apache.ivy.ant.AntMessageLogger.register(ProjectComponent, Ivy)",org.apache.ivy.ant.AntMessageLogger.<init>(ProjectComponent),1240
org.apache.ivy.ant.AntMessageLogger.<init>(ProjectComponent),org.apache.ivy.util.AbstractMessageLogger.<init>(),1251
org.apache.ivy.ant.AntMessageLogger.<init>(ProjectComponent),"org.apache.ivy.util.Checks.checkNotNull(Object, String)",1251
"org.apache.ivy.ant.AntMessageLogger.register(ProjectComponent, Ivy)",org.apache.ivy.util.MessageLoggerEngine.pushLogger(MessageLogger),1239
org.apache.ivy.util.MessageLoggerEngine.pushLogger(MessageLogger),"org.apache.ivy.util.Checks.checkNotNull(Object, String)",1246
org.apache.ivy.ant.IvyTask.prepareTask(),"org.apache.ivy.core.IvyContext.push(String, Object)",376
org.apache.ivy.ant.IvyTask.prepareTask(),org.apache.ivy.core.IvyContext.pushNewCopyContext(),377
org.apache.ivy.core.IvyContext.pushNewCopyContext(),org.apache.ivy.core.IvyContext.<init>(IvyContext),1614
org.apache.ivy.core.IvyContext.pushNewCopyContext(),org.apache.ivy.core.IvyContext.getContext(),1614
org.apache.ivy.core.IvyContext.pushNewCopyContext(),org.apache.ivy.core.IvyContext.pushContext(IvyContext),1613
org.apache.ivy.core.IvyContext.pushContext(IvyContext),org.apache.ivy.core.IvyContext.getCurrentStack(),4614
org.apache.ivy.ant.IvyTask.prepareTask(),org.apache.ivy.core.IvyContext.getContext(),753
org.apache.ivy.ant.IvyTask.prepareTask(),org.apache.ivy.core.IvyContext.setIvy(Ivy),376
org.apache.ivy.ant.IvyTask.execute(),org.apache.ivy.ant.IvyTask.finalizeTask(),378
org.apache.ivy.ant.IvyTask.finalizeTask(),"org.apache.ivy.core.IvyContext.pop(String, Object)",379
org.apache.ivy.ant.IvyTask.finalizeTask(),org.apache.ivy.core.IvyContext.getContext(),379
org.apache.ivy.ant.IvyTask.finalizeTask(),org.apache.ivy.core.IvyContext.popContext(),379
org.apache.ivy.core.IvyContext.popContext(),org.apache.ivy.core.IvyContext.getCurrentStack(),4610
org.apache.ivy.ant.IvyTask.execute(),org.apache.ivy.ant.IvyResolve.doExecute(),173
org.apache.ivy.ant.IvyResolve.doExecute(),"org.apache.ivy.Ivy.resolve(URL, ResolveOptions)",147
"org.apache.ivy.Ivy.resolve(URL, ResolveOptions)","org.apache.ivy.core.resolve.ResolveEngine.resolve(URL, ResolveOptions)",157
"org.apache.ivy.core.resolve.ResolveEngine.resolve(URL, ResolveOptions)","org.apache.ivy.core.resolve.ResolveEngine.resolve(ModuleDescriptor, ResolveOptions)",149
"org.apache.ivy.core.resolve.ResolveEngine.resolve(ModuleDescriptor, ResolveOptions)","org.apache.ivy.core.resolve.ResolveEngine.getDependencies(ModuleDescriptor, ResolveOptions, ResolveReport)",197
"org.apache.ivy.core.resolve.ResolveEngine.getDependencies(ModuleDescriptor, ResolveOptions, ResolveReport)","org.apache.ivy.core.resolve.ResolveEngine.fetchDependencies(VisitNode, String, boolean)",306
"org.apache.ivy.core.resolve.ResolveEngine.fetchDependencies(VisitNode, String, boolean)","org.apache.ivy.core.resolve.ResolveEngine.doFetchDependencies(VisitNode, String)",1158
"org.apache.ivy.core.resolve.ResolveEngine.doFetchDependencies(VisitNode, String)","org.apache.ivy.core.resolve.ResolveEngine.fetchDependencies(VisitNode, String, boolean)",983
"org.apache.ivy.core.resolve.ResolveEngine.fetchDependencies(VisitNode, String, boolean)","org.apache.ivy.core.resolve.VisitNode.loadData(String, boolean)",1301
"org.apache.ivy.core.resolve.VisitNode.loadData(String, boolean)","org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)",1301
"org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)","org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",375
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)","org.apache.ivy.plugins.resolver.BasicResolver.getDependency(DependencyDescriptor, ResolveData)",508
"org.apache.ivy.plugins.resolver.BasicResolver.getDependency(DependencyDescriptor, ResolveData)","org.apache.ivy.plugins.resolver.BasicResolver.parse(ResolvedResource, DependencyDescriptor, ResolveData)",215
"org.apache.ivy.plugins.resolver.BasicResolver.parse(ResolvedResource, DependencyDescriptor, ResolveData)","org.apache.ivy.core.cache.DefaultRepositoryCacheManager.cacheModuleDescriptor(DependencyResolver, ResolvedResource, DependencyDescriptor, Artifact, ResourceDownloader, CacheMetadataOptions)",215
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.cacheModuleDescriptor(DependencyResolver, ResolvedResource, DependencyDescriptor, Artifact, ResourceDownloader, CacheMetadataOptions)","org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getStaledMd(ModuleDescriptorParser, CacheMetadataOptions, File, ParserSettings)",135
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getStaledMd(ModuleDescriptorParser, CacheMetadataOptions, File, ParserSettings)","org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getStale(File, ParserSettings, boolean, ModuleDescriptorProvider)",135
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.parseDescriptor(ParserSettings, URL, boolean)","org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",421
"org.apache.ivy.util.XMLHelper.parse(URL, URL, DefaultHandler)","org.apache.ivy.util.XMLHelper.parse(URL, URL, DefaultHandler, LexicalHandler)",600
"org.apache.ivy.util.XMLHelper.parse(URL, URL, DefaultHandler, LexicalHandler)","org.apache.ivy.util.XMLHelper.parse(InputSource, URL, DefaultHandler, LexicalHandler)",581
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map, boolean)","org.apache.ivy.core.module.id.ModuleRevisionId.<init>(ModuleId, String, String, Map, boolean)",696
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map, boolean)","org.apache.ivy.core.module.id.ModuleId.newInstance(String, String)",697
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map, boolean)",org.apache.ivy.core.module.id.ModuleRevisionId.intern(ModuleRevisionId),694
"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.<init>(ModuleDescriptor, ModuleRevisionId, ModuleRevisionId, boolean, boolean, boolean)","org.apache.ivy.util.Checks.checkNotNull(Object, String)",49928
org.apache.ivy.core.module.descriptor.Configuration.replaceWildcards(ModuleDescriptor),org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getConfiguration(String),3469
org.apache.ivy.core.module.descriptor.Configuration.replaceWildcards(ModuleDescriptor),org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getConfigurations(),3468
org.apache.ivy.core.module.descriptor.Configuration.<init>(String),"org.apache.ivy.core.module.descriptor.Configuration.<init>(String, Configuration$Visibility, String, String[], boolean, String)",1631
"org.apache.ivy.core.module.descriptor.Configuration.<init>(String, Configuration$Visibility, String, String[], boolean, String)","org.apache.ivy.core.module.descriptor.Configuration.<init>(Map, Map, String, Configuration$Visibility, String, String[], boolean, String, ModuleRevisionId)",41787
"org.apache.ivy.core.module.descriptor.Configuration.<init>(Map, Map, String, Configuration$Visibility, String, String[], boolean, String, ModuleRevisionId)","org.apache.ivy.util.extendable.DefaultExtendableItem.<init>(Map, Map)",41826
"org.apache.ivy.util.extendable.DefaultExtendableItem.<init>(Map, Map)","org.apache.ivy.util.extendable.UnmodifiableExtendableItem.<init>(Map, Map)",41835
"org.apache.ivy.util.XMLHelper.parse(InputSource, URL, DefaultHandler, LexicalHandler)","org.apache.ivy.util.XMLHelper.newSAXParser(URL, InputStream)",1021
"org.apache.ivy.util.XMLHelper.parse(InputSource, URL, DefaultHandler, LexicalHandler)",org.apache.ivy.util.url.URLHandlerDispatcher.openStream(URL),424
org.apache.ivy.util.url.URLHandlerDispatcher.openStream(URL),org.apache.ivy.util.url.BasicURLHandler.openStream(URL),1719
org.apache.ivy.util.url.BasicURLHandler.openStream(URL),org.apache.ivy.util.url.BasicURLHandler.disconnect(URLConnection),6343
org.apache.ivy.util.url.BasicURLHandler.openStream(URL),"org.apache.ivy.util.url.AbstractURLHandler.getDecodingInputStream(String, InputStream)",6310
org.apache.ivy.util.url.BasicURLHandler.openStream(URL),org.apache.ivy.util.url.AbstractURLHandler.normalizeToURL(URL),6343
org.apache.ivy.util.url.URLHandlerDispatcher.openStream(URL),org.apache.ivy.util.url.URLHandlerDispatcher.getHandler(String),1720
"org.apache.ivy.util.XMLHelper.parse(URL, URL, DefaultHandler, LexicalHandler)",org.apache.ivy.util.url.URLHandlerDispatcher.openStream(URL),530
"org.apache.ivy.util.XMLHelper.parse(URL, URL, DefaultHandler, LexicalHandler)",org.apache.ivy.util.XMLHelper.toSystemId(URL),575
org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(),org.apache.ivy.core.module.descriptor.AbstractArtifact.getQualifiedExtraAttributes(),8099
org.apache.ivy.core.module.descriptor.AbstractArtifact.getQualifiedExtraAttributes(),org.apache.ivy.core.module.descriptor.MDArtifact.getId(),7957
org.apache.ivy.core.module.descriptor.MDArtifact.getId(),"org.apache.ivy.core.module.id.ArtifactRevisionId.newInstance(ModuleRevisionId, String, String, String, Map)",12087
org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(),org.apache.ivy.core.module.descriptor.MDArtifact.getModuleRevisionId(),5578
org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(),org.apache.ivy.core.module.descriptor.MDArtifact.getPublicationDate(),11154
org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(),org.apache.ivy.core.module.id.ModuleRevisionId.hashCode(),8099
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.addArtifact(String, Artifact)",org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getConfiguration(String),3185
"org.apache.ivy.core.module.descriptor.DefaultArtifact.newIvyArtifact(ModuleRevisionId, Date)","org.apache.ivy.core.module.descriptor.DefaultArtifact.<init>(ModuleRevisionId, Date, String, String, String, boolean)",25764
"org.apache.ivy.core.module.descriptor.DefaultArtifact.<init>(ModuleRevisionId, Date, String, String, String, boolean)","org.apache.ivy.core.module.descriptor.DefaultArtifact.<init>(ModuleRevisionId, Date, String, String, String, URL, Map)",35927
"org.apache.ivy.core.module.descriptor.MDArtifact.<init>(ModuleDescriptor, String, String, String)","org.apache.ivy.core.module.descriptor.MDArtifact.<init>(ModuleDescriptor, String, String, String, URL, Map)",1377
"org.apache.ivy.core.module.descriptor.MDArtifact.<init>(ModuleDescriptor, String, String, String, URL, Map)",org.apache.ivy.core.module.descriptor.AbstractArtifact.<init>(),1754
org.apache.ivy.plugins.repository.ResourceHelper.getLastModifiedOrDefault(Resource),org.apache.ivy.plugins.repository.url.URLResource.getLastModified(),575
org.apache.ivy.plugins.repository.url.URLResource.getLastModified(),org.apache.ivy.plugins.repository.url.URLResource.init(),592
org.apache.ivy.plugins.repository.url.URLResource.init(),org.apache.ivy.util.url.URLHandlerDispatcher.getURLInfo(URL),683
org.apache.ivy.util.url.URLHandlerDispatcher.getURLInfo(URL),org.apache.ivy.util.url.BasicURLHandler.getURLInfo(URL),534
org.apache.ivy.util.url.BasicURLHandler.getURLInfo(URL),"org.apache.ivy.util.url.BasicURLHandler.getURLInfo(URL, int)",824
"org.apache.ivy.util.url.BasicURLHandler.getURLInfo(URL, int)",org.apache.ivy.util.url.BasicURLHandler.disconnect(URLConnection),834
"org.apache.ivy.util.url.BasicURLHandler.getURLInfo(URL, int)",org.apache.ivy.util.url.BasicURLHandler.getCharSetFromContentType(String),656
"org.apache.ivy.util.url.BasicURLHandler.getURLInfo(URL, int)",org.apache.ivy.util.url.AbstractURLHandler.normalizeToURL(URL),834
org.apache.ivy.util.url.URLHandlerDispatcher.getURLInfo(URL),org.apache.ivy.util.url.URLHandlerDispatcher.getHandler(String),686
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.<init>(ModuleDescriptorParser, Resource)",org.apache.ivy.core.module.status.StatusManager.getCurrent(),2524
org.apache.ivy.core.module.status.StatusManager.getCurrent(),org.apache.ivy.core.IvyContext.getContext(),3858
org.apache.ivy.core.module.status.StatusManager.getCurrent(),org.apache.ivy.core.IvyContext.getSettings(),3874
org.apache.ivy.core.module.status.StatusManager.getCurrent(),org.apache.ivy.core.settings.IvySettings.getStatusManager(),3858
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.<init>(ModuleDescriptorParser, Resource)",org.apache.ivy.core.module.id.ModuleRules.<init>(),5042
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.<init>(ModuleDescriptorParser, Resource)",org.apache.ivy.core.module.status.StatusManager.getDefaultStatus(),2521
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.newParser(ParserSettings),598
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.parseDescriptor(ParserSettings, URL, boolean)",org.apache.ivy.plugins.repository.url.URLResource.<init>(URL),583
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getStale(File, ParserSettings, boolean, ModuleDescriptorProvider)","org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.putInCache(File, ParserSettingsMonitor, boolean, ModuleDescriptor)",168
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getStale(File, ParserSettings, boolean, ModuleDescriptorProvider)",org.apache.ivy.core.cache.ParserSettingsMonitor.<init>(ParserSettings),170
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getStaledMd(ModuleDescriptorParser, CacheMetadataOptions, File, ParserSettings)",org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getMemoryCache(),135
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.cacheModuleDescriptor(DependencyResolver, ResolvedResource, DependencyDescriptor, Artifact, ResourceDownloader, CacheMetadataOptions)","org.apache.ivy.core.cache.DefaultRepositoryCacheManager.download(Artifact, ArtifactResourceResolver, ResourceDownloader, CacheDownloadOptions)",215
