method,pattern,space
"org.apache.ivy.core.retrieve.RetrieveEngine.retrieve(ModuleRevisionId, RetrieveOptions)",HotCallee,"org.apache.ivy.core.retrieve.RetrieveEngine.retrieve(ModuleRevisionId, RetrieveOptions); org.apache.ivy.util.FileUtil.copy(File, File, CopyProgressListener, boolean); org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, IvyVariableContainer); org.apache.ivy.core.IvyContext.getContext(); org.apache.ivy.core.event.EventManager.fireIvyEvent(IvyEvent)"
"org.apache.ivy.osgi.core.BundleInfoAdapter.toModuleDescriptor(ModuleDescriptorParser, URI, BundleInfo, ExecutionEnvironmentProfileProvider)",HotExec,"org.apache.ivy.osgi.core.BundleInfoAdapter.toModuleDescriptor(ModuleDescriptorParser, URI, BundleInfo, ExecutionEnvironmentProfileProvider); org.apache.ivy.osgi.repo.RepoDescriptor.addBundle(BundleInfo)"
"org.apache.ivy.plugins.version.ChainVersionMatcher.accept(ModuleRevisionId, ModuleDescriptor)",FreqExec,"org.apache.ivy.plugins.version.ChainVersionMatcher.accept(ModuleRevisionId, ModuleDescriptor); org.apache.ivy.plugins.resolver.BasicResolver.checkModuleDescriptorRevision(ModuleDescriptor, ModuleRevisionId); org.apache.ivy.plugins.resolver.BasicResolver.checkDescriptorConsistency(ModuleRevisionId, ModuleDescriptor, ResolvedResource); org.apache.ivy.core.sort.ModuleInSort.match(DependencyDescriptor, VersionMatcher); org.apache.ivy.plugins.resolver.BasicResolver.findResource(ResolvedResource[], ResourceMDParser, ModuleRevisionId, Date); org.apache.ivy.plugins.version.ChainVersionMatcher_ESTest.test06(); org.apache.ivy.plugins.version.ChainVersionMatcher_ESTest.test08(); org.apache.ivy.plugins.version.ChainVersionMatcher_ESTest.test07()"
"org.apache.ivy.core.cache.DefaultResolutionCacheManager.getConfigurationResolveReportInCache(String, String)",FreqExec,"org.apache.ivy.core.cache.DefaultResolutionCacheManager.getConfigurationResolveReportInCache(String, String); org.apache.ivy.plugins.report.XmlReportOutputter.output(ConfigurationResolveReport, String, String[], ResolutionCacheManager); org.apache.ivy.core.report.ConfigurationResolveReport.checkIfChanged(); org.apache.ivy.ant.IvyReport.getOutputPattern(String, String); org.apache.ivy.ant.IvyReport.genStyled(String[], File, String); org.apache.ivy.ant.IvyReport.genxml(String[]); org.apache.ivy.core.retrieve.RetrieveEngine.determineArtifactsToCopy(ModuleRevisionId, String, RetrieveOptions); org.apache.ivy.ant.IvyRepositoryReport.doExecute(); org.apache.ivy.ant.IvyPostResolveTask.getConfsToResolve(ModuleDescriptor, String, String[]); org.apache.ivy.ant.IvyArtifactProperty.doExecute(); org.apache.ivy.ant.IvyResolveTest.testWithResolveId(); org.apache.ivy.plugins.report.XmlReportParserTest.testGetResolvedModule(); org.apache.ivy.core.resolve.ResolveTest.getConfigurationResolveReportInCache(String, String); org.apache.ivy.core.resolve.ResolveTest.getConfigurationResolveReportInCache(Ivy, String, String); org.apache.ivy.core.cache.DefaultResolutionCacheManager_ESTest.test16()"
org.apache.ivy.core.resolve.IvyNode.isEvicted(String),FreqExec,"org.apache.ivy.core.resolve.IvyNode.isEvicted(String); org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage); org.apache.ivy.core.resolve.VisitNode.isEvicted(); org.apache.ivy.core.resolve.IvyNode.getSelectedArtifacts(Filter); org.apache.ivy.core.resolve.ResolveEngine.downloadArtifacts(ResolveReport, Filter, DownloadOptions); org.apache.ivy.plugins.report.XmlReportWriter.outputEvictionInformation(ConfigurationResolveReport, PrintWriter, IvyNode); org.apache.ivy.plugins.report.XmlReportWriter.ouputRevision(ConfigurationResolveReport, PrintWriter, List, IvyNode); org.apache.ivy.core.report.ConfigurationResolveReport.getModuleRevisionIds(); org.apache.ivy.core.report.ConfigurationResolveReport.getEvictedNodes(); org.apache.ivy.core.resolve.ResolveEngine.handleTransiviteEviction(ModuleDescriptor, String[], ResolveData, List); org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager.blackListIncompatibleCaller(VersionMatcher, IvyNode, IvyNode, IvyNode, Stack)"
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.mediate(DependencyDescriptor),FreqExec,org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.mediate(DependencyDescriptor); org.apache.ivy.core.resolve.ResolveData.mediate(DependencyDescriptor); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParserTest.testFull(); org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor_ESTest.test24(); org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor_ESTest.test80(); org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor_ESTest.test01(); org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor_ESTest.test03()
"org.apache.ivy.core.resolve.ResolveEngine.resolve(ModuleDescriptor, ResolveOptions)",HotCallee,"org.apache.ivy.core.resolve.ResolveEngine.resolve(ModuleDescriptor, ResolveOptions); org.apache.ivy.core.resolve.ResolveEngine.getDependencies(ModuleDescriptor, ResolveOptions, ResolveReport); org.apache.ivy.core.cache.DefaultResolutionCacheManager.saveResolvedModuleDescriptor(ModuleDescriptor); org.apache.ivy.core.resolve.ResolveEngine.outputReport(ResolveReport, ResolutionCacheManager, ResolveOptions); org.apache.ivy.core.resolve.ResolveEngine.downloadArtifacts(ResolveReport, Filter, DownloadOptions); org.apache.ivy.core.event.EventManager.fireIvyEvent(IvyEvent); org.apache.ivy.core.IvyContext.getContext(); org.apache.ivy.util.Message.debug(String)"
org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.addConfiguredArtifact(IvyPattern),FreqExec,"org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.addConfiguredArtifact(IvyPattern); org.apache.ivy.plugins.resolver.FileSystemResolver.addConfiguredArtifact(IvyPattern); java.lang.reflect.Method.invoke(Object, Object[]); org.apache.ivy.core.sort.SortEngine_ESTest.test08(); org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager_ESTest.test4(); org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager_ESTest.test0(); org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver_ESTest.test44()"
"org.apache.ivy.plugins.report.XmlReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",HotCallee,"org.apache.ivy.plugins.report.XmlReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions); org.apache.ivy.plugins.report.XmlReportOutputter.output(ConfigurationResolveReport, String, String[], ResolutionCacheManager)"
org.apache.ivy.core.settings.IvySettings.filterIgnore(Collection),FreqExec,org.apache.ivy.core.settings.IvySettings.filterIgnore(Collection); org.apache.ivy.plugins.resolver.BasicResolver.filterNames(Collection); org.apache.ivy.osgi.repo.AbstractOSGiResolver.filterNames(Collection)
org.apache.ivy.ant.IvyAntSettings.getDefaultInstance(Task),FreqExec,org.apache.ivy.ant.IvyAntSettings.getDefaultInstance(Task); org.apache.ivy.ant.IvyTask.getIvyInstance(); org.apache.ivy.ant.IvyDeliverTest.testReplaceBranch(); org.apache.ivy.ant.IvyAntSettings_ESTest.test28()
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getArchiveFileInCache(Artifact),FreqExec,"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getArchiveFileInCache(Artifact); org.apache.ivy.core.cache.DefaultRepositoryCacheManager.originalToCachedModuleDescriptor(DependencyResolver, ResolvedResource, Artifact, ResolvedModuleRevision, ModuleDescriptorWriter); org.apache.ivy.TestHelper.getArchiveFileInCache(Ivy, String, String, String, String, String, String); org.apache.ivy.core.resolve.ResolveTest.testMultipleCache(); org.apache.ivy.TestHelper.getArchiveFileInCache(Ivy, String, String, String, String); org.apache.ivy.core.resolve.ResolveTest.getArchiveFileInCache(Ivy, String, String, String, String, String, String, String, Map); org.apache.ivy.core.resolve.ResolveTest.getArchiveFileInCache(Artifact); org.apache.ivy.core.cache.DefaultRepositoryCacheManager_ESTest.test33()"
org.apache.ivy.core.module.id.ModuleRevisionId.getOrganisation(),FreqExec,"org.apache.ivy.core.module.id.ModuleRevisionId.getOrganisation(); org.apache.ivy.core.module.id.ArtifactRevisionId.ArtifactRevisionId(ArtifactId, ModuleRevisionId, Map); org.apache.ivy.core.IvyPatternHelper.substitute(String, ModuleRevisionId, Artifact, String, ArtifactOrigin); org.apache.ivy.core.cache.DefaultResolutionCacheManager.getResolvedIvyPropertiesInCache(ModuleRevisionId); org.apache.ivy.core.cache.DefaultResolutionCacheManager.getResolvedIvyFileInCache(ModuleRevisionId); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater$UpdaterHandler.infoStarted(Attributes); org.apache.ivy.core.IvyPatternHelper.substitute(String, ModuleRevisionId); org.apache.ivy.plugins.report.XmlReportWriter.output(ConfigurationResolveReport, String[], OutputStream); org.apache.ivy.core.resolve.ResolveEngine.getDependenciesFetchedKey(IvyNode, String); org.apache.ivy.ant.IvyResolve.doExecute(); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printInfoTag(ModuleDescriptor, PrintWriter); org.apache.ivy.plugins.resolver.BasicResolver.checkDescriptorConsistency(ModuleRevisionId, ModuleDescriptor, ResolvedResource); org.apache.ivy.plugins.report.XmlReportWriter.outputCallers(ConfigurationResolveReport, PrintWriter, IvyNode); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.dependencyStarted(Attributes); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater$UpdaterHandler.startElementInDependency(Attributes); org.apache.ivy.plugins.namespace.MRIDTransformationRule$MridRuleMatcher.match(MRIDRule, ModuleRevisionId); org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.convertM2IdForResourceSearch(ModuleRevisionId); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependency(ModuleDescriptor, DependencyDescriptor, PrintWriter); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.mergeInfo(ModuleDescriptor); org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.newCallerInstance(ModuleRevisionId, String[], boolean, boolean); org.apache.ivy.core.resolve.IvyNodeEviction.getResolvedRevisions(ModuleId, String); org.apache.ivy.osgi.repo.AbstractOSGiResolver.findIvyFileRef(DependencyDescriptor, ResolveData); org.apache.ivy.osgi.repo.AbstractOSGiResolver.findResource(ResolvedResource[], ResourceMDParser, ModuleRevisionId, Date); org.apache.ivy.osgi.repo.AbstractOSGiResolver.checkModuleDescriptorRevision(ModuleDescriptor, ModuleRevisionId)"
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.addSourcesAndJavadocArtifactsIfPresent(PomModuleDescriptorBuilder, ParserSettings)",HotCallee,"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.addSourcesAndJavadocArtifactsIfPresent(PomModuleDescriptorBuilder, ParserSettings); org.apache.ivy.util.Message.debug(String); org.apache.ivy.plugins.resolver.ChainResolver.locate(Artifact); org.apache.ivy.plugins.resolver.IBiblioResolver.locate(Artifact)"
org.apache.ivy.osgi.core.OSGiManifestParser.accept(Resource),FreqExec,org.apache.ivy.osgi.core.OSGiManifestParser.accept(Resource); org.apache.ivy.plugins.parser.ModuleDescriptorParserRegistry.getParser(Resource); org.apache.ivy.osgi.core.OSGiManifestParser_ESTest.test12(); org.apache.ivy.osgi.core.OSGiManifestParser_ESTest.test13(); org.apache.ivy.osgi.core.OSGiManifestParser_ESTest.test14(); org.apache.ivy.osgi.core.OSGiManifestParser_ESTest.test15()
org.apache.ivy.core.settings.IvySettings.getVariable(String),FreqExec,"org.apache.ivy.core.settings.IvySettings.getVariable(String); org.apache.ivy.plugins.resolver.BasicResolver.getChecksumAlgorithms(); org.apache.ivy.ant.IvyTask.getProperty(IvySettings, String); org.apache.ivy.core.settings.IvySettings.logModulesInUse(); org.apache.ivy.core.settings.IvySettings.debugConflictResolution(); org.apache.ivy.core.settings.IvySettings.getDefaultResolutionCacheBasedir(); org.apache.ivy.plugins.resolver.RepositoryResolver.setSettings(ResolverSettings); org.apache.ivy.core.settings.IvySettings.getDefaultRepositoryCacheBasedir(); org.apache.ivy.core.settings.IvySettings.setDeprecatedVariable(String, String); org.apache.ivy.core.settings.IvySettings.getDefaultIvyUserDir(); org.apache.ivy.core.settings.IvySettings.load(File); org.apache.ivy.core.settings.IvySettings.debugLocking(); org.apache.ivy.core.cache.DefaultRepositoryCacheManager.isCheckmodified(); org.apache.ivy.core.settings.IvySettings.logModuleWhenFound(); org.apache.ivy.core.settings.IvySettings.logResolvedRevision(); org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getDefaultTTL(); org.apache.ivy.core.settings.IvySettings.getDefaultCache(); org.apache.ivy.core.settings.IvySettings.load(URL)"
org.apache.ivy.core.IvyContext.getIvy(),HotCyclic,"org.apache.xerces.parsers.AbstractSAXParser.parse(InputSource); org.apache.xerces.parsers.XMLParser.parse(XMLInputSource); org.apache.xerces.parsers.XML11Configuration.parse(XMLInputSource); org.apache.xerces.parsers.XML11Configuration.parse(boolean); org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanDocument(boolean); org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher.dispatch(boolean); org.apache.xerces.impl.XMLNSDocumentScannerImpl.scanStartElement(); org.apache.xerces.parsers.AbstractXMLDocumentParser.emptyElement(QName, XMLAttributes, Augmentations); org.apache.xerces.parsers.AbstractSAXParser.startElement(QName, XMLAttributes, Augmentations); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.startElement(String, String, String, Attributes); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.infoStarted(Attributes); org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map); org.apache.ivy.core.module.id.ModuleRevisionId.ModuleRevisionId(ModuleId, String, String, Map); org.apache.ivy.core.module.id.ModuleRevisionId.ModuleRevisionId(ModuleId, String, String, Map, boolean); org.apache.ivy.core.IvyContext.getSettings(); org.apache.ivy.core.IvyContext.getIvy(); org.apache.ivy.core.IvyContext.getDefaultIvy(); org.apache.ivy.Ivy.configureDefault(); org.apache.ivy.core.settings.IvySettings.loadDefault(); org.apache.ivy.core.settings.IvySettings.load(URL); org.apache.ivy.core.settings.XmlSettingsParser.parse(URL); org.apache.ivy.core.settings.XmlSettingsParser.doParse(URL); javax.xml.parsers.SAXParser.parse(String, DefaultHandler)"
org.apache.ivy.core.IvyContext.getIvy(),FreqExec,org.apache.ivy.core.IvyContext.getIvy(); org.apache.ivy.core.IvyContext.getEventManager(); org.apache.ivy.core.IvyContext.getSettings(); org.apache.ivy.core.resolve.ResolveEngine.checkInterrupted(); org.apache.ivy.plugins.resolver.AbstractResolver.checkInterrupted()
org.apache.ivy.core.resolve.IvyNode.getResolvedId(),FreqExec,"org.apache.ivy.core.resolve.IvyNode.getResolvedId(); org.apache.ivy.core.resolve.IvyNode.toString(); org.apache.ivy.core.resolve.VisitNode.loadData(String, boolean); org.apache.ivy.core.resolve.ResolveEngine.getDependenciesFetchedKey(IvyNode, String); org.apache.ivy.core.report.ConfigurationResolveReport.addDependency(IvyNode); org.apache.ivy.core.resolve.IvyNodeCallers.addCaller(String, IvyNode, String, String, String[], DependencyDescriptor); org.apache.ivy.core.resolve.VisitNode.getResolvedId(); org.apache.ivy.core.resolve.IvyNodeEviction.getResolvedRevisions(ModuleId, String); org.apache.ivy.core.resolve.IvyNodeEviction.getEvictionDataInRoot(String, IvyNode); org.apache.ivy.core.report.ConfigurationResolveReport.addDependency(IvyNode, DownloadReport); org.apache.ivy.plugins.report.XmlReportWriter.outputArtifacts(ConfigurationResolveReport, PrintWriter, IvyNode); org.apache.ivy.plugins.report.XmlReportWriter.ouputRevision(ConfigurationResolveReport, PrintWriter, List, IvyNode); org.apache.ivy.core.report.ConfigurationResolveReport.getModuleIds(); org.apache.ivy.core.report.ConfigurationResolveReport.getModuleRevisionIds(); org.apache.ivy.core.resolve.ResolveEngine.resolve(ModuleDescriptor, ResolveOptions); org.apache.ivy.plugins.conflict.LatestConflictManager.resolveConflicts(IvyNode, Collection); org.apache.ivy.plugins.conflict.LatestConflictManager$IvyNodeArtifactInfo.getRevision(); org.apache.ivy.core.resolve.IvyNodeEviction.isEvicted(String)"
org.apache.ivy.plugins.resolver.AbstractResolver.initNamespaceFromSettings(),FreqExec,org.apache.ivy.plugins.resolver.AbstractResolver.initNamespaceFromSettings(); org.apache.ivy.plugins.resolver.AbstractResolver.validate(); org.apache.ivy.plugins.resolver.AbstractResolver.getNamespace()
"org.apache.ivy.core.module.descriptor.Configuration.Configuration(Map, Map, String, Visibility, String, String[], boolean, String, ModuleRevisionId)",FreqExec,"org.apache.ivy.core.module.descriptor.Configuration.Configuration(Map, Map, String, Visibility, String, String[], boolean, String, ModuleRevisionId); org.apache.ivy.core.module.descriptor.Configuration.Configuration(String, Visibility, String, String[], boolean, String)"
"org.apache.ivy.osgi.updatesite.UpdateSiteLoader.populateP2Descriptor(URI, P2Descriptor)",HotCallee,"org.apache.ivy.osgi.updatesite.UpdateSiteLoader.populateP2Descriptor(URI, P2Descriptor); org.apache.ivy.osgi.updatesite.UpdateSiteLoader.readComposite(URI, String, P2Descriptor); org.apache.ivy.osgi.updatesite.UpdateSiteLoader.readJarOrXml(URI, String, XMLInputParser)"
org.apache.ivy.osgi.obr.filter.MultiOperatorFilter.add(RequirementFilter),FreqExec,org.apache.ivy.osgi.obr.filter.MultiOperatorFilter.add(RequirementFilter); org.apache.ivy.osgi.obr.filter.RequirementFilterParser$Parser.parseMultiOperator(MultiOperatorFilter); org.apache.ivy.osgi.obr.filter.MultiOperatorFilter.MultiOperatorFilter(RequirementFilter[])
"org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)",HotExec,"org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage); org.apache.ivy.core.resolve.VisitNode.loadData(String, boolean)"
org.apache.ivy.core.resolve.VisitNode.getDependencies(String),HotCallee,"org.apache.ivy.core.resolve.VisitNode.getDependencies(String); org.apache.ivy.core.resolve.IvyNode.getDependencies(String, String, String)"
org.apache.ivy.core.module.descriptor.AbstractArtifact.equals(Object),FreqExec,"org.apache.ivy.core.module.descriptor.AbstractArtifact.equals(Object); java.util.Arrays$ArrayList.contains(Object); java.util.HashSet.add(Object); java.util.AbstractCollection.addAll(Collection); org.apache.ivy.core.report.ArtifactDownloadReport.equals(Object); java.util.HashMap.get(Object); junit.framework.Assert.assertEquals(Object, Object); java.util.ArrayList.remove(Object); org.apache.ivy.core.module.descriptor.AbstractArtifact_ESTest.test07(); org.apache.ivy.core.module.descriptor.DefaultArtifact_ESTest.test39(); org.apache.ivy.core.module.descriptor.AbstractArtifact_ESTest.test11(); org.apache.ivy.core.module.descriptor.AbstractArtifact_ESTest.test12(); org.apache.ivy.core.module.descriptor.AbstractArtifact_ESTest.test10(); org.apache.ivy.core.module.descriptor.DefaultArtifact_ESTest.test40(); org.apache.ivy.core.module.descriptor.AbstractArtifact_ESTest.test13(); org.apache.ivy.core.module.descriptor.AbstractArtifact_ESTest.test14(); org.apache.ivy.core.module.descriptor.AbstractArtifact_ESTest.test15(); org.apache.ivy.core.module.descriptor.DefaultArtifact_ESTest.test43()"
org.apache.ivy.osgi.core.ExportPackage.hashCode(),FreqExec,org.apache.ivy.osgi.core.ExportPackage.hashCode(); java.util.HashSet.add(Object); org.apache.ivy.osgi.core.ExportPackage_ESTest.test0()
org.apache.ivy.plugins.repository.file.FileResource.toString(),FreqExec,org.apache.ivy.plugins.repository.file.FileResource.toString(); java.lang.StringBuilder.append(Object)
org.apache.ivy.osgi.core.BundleInfo.addRequirement(BundleRequirement),FreqExec,"org.apache.ivy.osgi.core.BundleInfo.addRequirement(BundleRequirement); org.apache.ivy.osgi.p2.P2MetadataParser$UnitHandler$4.childHanlded(DelegetingHandler); org.apache.ivy.osgi.obr.xml.RequirementAdapter.adapt(BundleInfo, boolean); org.apache.ivy.osgi.core.ManifestParser.parseRequirement(BundleInfo, Attributes, String, String, String)"
org.apache.ivy.util.XMLHelper.escape(String),FreqExec,"org.apache.ivy.util.XMLHelper.escape(String); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater$UpdaterHandler.substitute(ParserSettings, String); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater$UpdaterHandler.infoStarted(Attributes); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater$UpdaterHandler.characters(char[], int, int); org.apache.ivy.plugins.report.XmlReportWriter.output(ConfigurationResolveReport, String[], OutputStream); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printInfoTag(ModuleDescriptor, PrintWriter); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printPublications(ModuleDescriptor, PrintWriter); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printConfiguration(Configuration, PrintWriter); org.apache.ivy.plugins.report.XmlReportWriter.outputArtifacts(ConfigurationResolveReport, PrintWriter, IvyNode); org.apache.ivy.plugins.report.XmlReportWriter.outputMetadataArtifact(PrintWriter, IvyNode); org.apache.ivy.plugins.report.XmlReportWriter.toString(String[]); org.apache.ivy.plugins.report.XmlReportWriter.outputCallers(ConfigurationResolveReport, PrintWriter, IvyNode); org.apache.ivy.plugins.report.XmlReportWriter.ouputRevision(ConfigurationResolveReport, PrintWriter, List, IvyNode); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependency(ModuleDescriptor, DependencyDescriptor, PrintWriter); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater$UpdaterHandler.writeInheritedDescription(ModuleDescriptor); org.apache.ivy.plugins.report.XmlReportWriter.outputEvictionInformation(ConfigurationResolveReport, PrintWriter, IvyNode); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependencyExcludeRules(ModuleDescriptor, PrintWriter, ExcludeRule[]); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printExtraAttributes(Map, PrintWriter, String); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependencyIncludeRules(ModuleDescriptor, PrintWriter, IncludeRule[]); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printAllExcludes(ModuleDescriptor, PrintWriter); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependencyArtefacts(ModuleDescriptor, PrintWriter, DependencyArtifactDescriptor[]); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printAllMediators(ModuleDescriptor, PrintWriter)"
"org.apache.ivy.util.MessageLoggerEngine.log(String, int)",FreqExec,"org.apache.ivy.util.MessageLoggerEngine.log(String, int); org.apache.ivy.util.MessageLoggerHelper.sumupProblems(MessageLogger); org.apache.ivy.util.MessageLoggerEngine_ESTest.test21()"
org.apache.ivy.osgi.util.Version.numbersAsString(),FreqExec,org.apache.ivy.osgi.util.Version.numbersAsString(); org.apache.ivy.osgi.util.Version.toString()
org.apache.ivy.plugins.resolver.IBiblioHelper.getIBiblioMirror(),HotCallee,"org.apache.ivy.plugins.resolver.IBiblioHelper.getIBiblioMirror(); org.apache.ivy.util.url.AbstractURLHandler.isReachable(URL, int)"
org.apache.ivy.plugins.repository.file.FileResource.getLastModified(),FreqExec,"org.apache.ivy.plugins.repository.file.FileResource.getLastModified(); org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.getMetadataArtifact(ModuleRevisionId, Resource); org.apache.ivy.plugins.resolver.util.ResolvedResource.getLastModified(); org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.getMetadataArtifact(ModuleRevisionId, Resource); org.apache.ivy.plugins.repository.ResourceHelper.getLastModifiedOrDefault(Resource)"
org.apache.ivy.core.module.descriptor.DefaultArtifact.getType(),FreqExec,"org.apache.ivy.core.module.descriptor.DefaultArtifact.getType(); org.apache.ivy.core.IvyPatternHelper.substitute(String, ModuleRevisionId, Artifact, String, ArtifactOrigin); org.apache.ivy.core.cache.DefaultRepositoryCacheManager.isOriginalMetadataArtifact(Artifact); org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getPrefixKey(Artifact); org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getOriginalMetadataArtifact(Artifact); org.apache.ivy.plugins.namespace.NameSpaceHelper.transform(Artifact, NamespaceTransformer); org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(); org.apache.ivy.core.module.descriptor.AbstractArtifact.equals(Object); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printPublications(ModuleDescriptor, PrintWriter); org.apache.ivy.plugins.resolver.RepositoryResolver.publish(Artifact, File, boolean); org.apache.ivy.core.report.ArtifactDownloadReport.getType(); org.apache.ivy.plugins.resolver.RepositoryResolver.findResourceUsingPattern(ModuleRevisionId, String, Artifact, ResourceMDParser, Date); org.apache.ivy.ant.IvyArtifactReport.startArtifact(TransformerHandler, Artifact); org.apache.ivy.plugins.parser.m2.PomModuleDescriptorWriter.setModuleVariables(ModuleDescriptor, IvyVariableContainer, PomWriterOptions); org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParserTest.testModel(); org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParserTest.testEjbPackaging(); org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParserTest.testSimple(); org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParserTest.testPackaging(); org.apache.ivy.core.resolve.ResolveTest.containsArtifact(Artifact, ArtifactDownloadReport[]); org.apache.ivy.osgi.core.BundleInfoAdapter.buildIvyURI(Artifact); org.apache.ivy.core.module.descriptor.DefaultArtifact.cloneWithAnotherName(Artifact, String); org.apache.ivy.core.module.descriptor.DefaultArtifact_ESTest.test41(); org.apache.ivy.core.module.descriptor.DefaultArtifact.cloneWithAnotherExt(Artifact, String); org.apache.ivy.core.module.descriptor.DefaultArtifact.cloneWithAnotherMrid(Artifact, ModuleRevisionId); org.apache.ivy.core.module.descriptor.DefaultArtifact_ESTest.test03(); org.apache.ivy.core.module.descriptor.DefaultArtifact_ESTest.test28(); org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser_ESTest.test4(); org.apache.ivy.plugins.resolver.packager.PackagerResolver.findArtifactRef(Artifact, Date)"
org.apache.ivy.core.module.id.ModuleId.toString(),FreqExec,org.apache.ivy.core.module.id.ModuleId.toString(); java.lang.StringBuilder.append(Object); java.lang.StringBuffer.append(Object)
org.apache.ivy.plugins.resolver.AbstractResolver.validate(),FreqExec,org.apache.ivy.plugins.resolver.AbstractResolver.validate(); org.apache.ivy.core.settings.IvySettings.validateAll(Collection)
