method,Layer,Size,Depth,Width,LOC,Cyclomatic,FanIn,FanOut,Loop,Time,OwnTime,Count,N_Layer,N_Size,N_Depth,N_Width,N_LOC,N_Cyclomatic,N_FanIn,N_FanOut,N_Loop,N_Time,N_OwnTime,N_Count,score
"org.apache.pdfbox.pdfviewer.PageDrawer.drawPage(Graphics, PDPage, Dimension)",8,141,13,37,48,8,15,29,1,71964,0,43,0.3846153846153846,10.923076923076923,0.4642857142857143,0.09273182957393483,0.1744186046511628,0.16666666666666666,0.04477611940298507,0.35802469135802467,0.012345679012345678,0.9912669770517094,1e-13,4.171248833167626e-06,0.5656708660591958
"org.apache.pdfbox.util.PDFMergerUtility.appendDocument(PDDocument, PDDocument)",12,428,15,123,261,40,16,79,4,0,0,2,0.07692307692307687,33.0,0.5357142857142857,0.3082706766917293,1.0,0.9285714285714286,0.04776119402985075,0.9753086419753086,0.04938271604938271,1e-13,1e-13,9.931544840875299e-08,0.3001025384324711
org.apache.pdfbox.pdfparser.BaseParser.skipSpaces(),1,285,8,127,24,5,25,3,2,2525,473,1050334,0.9230769230769231,22.0,0.2857142857142857,0.3182957393483709,0.08139534883720931,0.09523809523809523,0.07462686567164178,0.037037037037037035,0.024691358024691357,0.03478057246756109,0.1347194531472515,0.10431429287351075,0.29971775709421605
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.toString(),12,94,11,42,234,43,33,44,0,21,1,46,0.07692307692307687,7.3076923076923075,0.39285714285714285,0.10526315789473684,0.8953488372093024,1.0,0.09850746268656717,0.5432098765432098,1e-13,0.0002892641670569437,0.0002848191398461977,4.469195178393884e-06,0.2538966416628353
"org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.loadDescriptorDictionary(PDFontDescriptorDictionary, InputStream)",7,118,12,41,166,32,26,81,5,82,0,4,0.46153846153846156,9.153846153846153,0.42857142857142855,0.10275689223057644,0.6317829457364341,0.7380952380952381,0.07761194029850746,1.0,0.06172839506172839,0.0011295076999366374,1e-13,2.97946345226259e-07,0.25139951081783746
org.apache.pdfbox.ExtractText.startExtraction(String[]),11,519,12,116,230,37,18,45,2,364,0,12,0.15384615384615385,40.0,0.42857142857142855,0.2907268170426065,0.8798449612403101,0.8571428571428571,0.05373134328358209,0.5555555555555556,0.024691358024691357,0.005013912228987024,1e-13,1.0924699324962829e-06,0.24563739965915782
"org.apache.pdfbox.preflight.parser.PreflightParser.parseObjectDynamically(int, int, boolean)",12,160,7,40,183,31,15,52,4,2,0,1,0.07692307692307687,12.384615384615385,0.25,0.10025062656641603,0.6976744186046512,0.7142857142857143,0.04477611940298507,0.6419753086419753,0.04938271604938271,2.7548968291137498e-05,1e-13,1e-13,0.21482413401405015
org.apache.pdfbox.util.PDFStreamEngine.processSubStream(COSStream),4,37,8,8,34,5,4,12,1,72134,63,71,0.6923076923076923,2.923076923076923,0.2857142857142857,0.020050125313283207,0.12015503875968993,0.09523809523809523,0.011940298507462687,0.14814814814814814,0.012345679012345678,0.993608639356456,0.017943605810310452,6.9520813886127095e-06,0.20405249102690307
"org.apache.pdfbox.util.operator.pagedrawer.Invoke.process(PDFOperator, List<COSBase>)",12,144,9,29,67,9,4,44,0,15543,0,54,0.07692307692307687,11.153846153846153,0.32142857142857145,0.07268170426065163,0.24806201550387597,0.19047619047619047,0.011940298507462687,0.5432098765432098,1e-13,0.21409680707457507,1e-13,5.263718765663908e-06,0.20307345373045832
org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(byte[]),7,77,7,36,118,8,9,38,1,21626,68,7394,0.46153846153846156,6.0,0.25,0.09022556390977443,0.44573643410852715,0.16666666666666666,0.026865671641791045,0.4691358024691358,0.012345679012345678,0.29788699413206976,0.01936770150954144,0.0007342391100859108,0.20219526276004246
"org.apache.pdfbox.pdmodel.PDDocument.addSignature(PDSignature, SignatureInterface, SignatureOptions)",7,291,18,77,169,24,20,57,3,0,0,2,0.46153846153846156,22.46153846153846,0.6428571428571429,0.19298245614035087,0.6434108527131783,0.5476190476190477,0.05970149253731343,0.7037037037037037,0.037037037037037035,1e-13,1e-13,9.931544840875299e-08,0.19914731167903632
org.apache.pdfbox.util.PDFTextStripper.writePage(),4,173,15,51,185,25,20,48,4,8,0,3,0.6923076923076923,13.384615384615385,0.5357142857142857,0.12781954887218044,0.7054263565891473,0.5714285714285714,0.05970149253731343,0.5925925925925926,0.04938271604938271,0.00011019587316454999,1e-13,1.9863089681750598e-07,0.19792097564602817
org.apache.pdfbox.pdfparser.PDFParser.parseObject(),8,176,14,60,154,25,7,38,2,2494,12,2720,0.3846153846153846,13.615384615384615,0.5,0.15037593984962405,0.5852713178294574,0.5714285714285714,0.020895522388059702,0.4691358024691358,0.024691358024691357,0.034353563459048456,0.003417829678154372,0.0002700387042233994,0.1903639771209524
org.apache.pdfbox.PDFToImage.main(String[]),12,1024,23,196,192,31,20,22,1,67,0,10,0.07692307692307687,78.84615384615384,0.8214285714285714,0.49122807017543857,0.7325581395348837,0.7142857142857143,0.05970149253731343,0.2716049382716049,0.012345679012345678,0.0009228904377531061,1e-13,8.938390356787769e-07,0.18213795091050664
org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(),3,190,11,69,120,19,16,24,1,2184,109,58966,0.7692307692307692,14.692307692307692,0.39285714285714285,0.17293233082706766,0.45348837209302323,0.42857142857142855,0.04776119402985075,0.2962962962962963,0.012345679012345678,0.030083473373922146,0.031045286243235545,0.00585613541542212,0.1685791669750288
"org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseObjectDynamically(int, int, boolean)",7,144,7,43,131,25,12,43,3,2,0,10,0.46153846153846156,11.153846153846153,0.25,0.10776942355889724,0.49612403100775193,0.5714285714285714,0.03582089552238806,0.5308641975308642,0.037037037037037035,2.7548968291137498e-05,1e-13,8.938390356787769e-07,0.16714166284077048
"org.apache.pdfbox.preflight.content.StubOperator.process(PDFOperator, List<COSBase>)",12,24,4,8,161,40,2,9,0,0,0,1,0.07692307692307687,1.9230769230769231,0.14285714285714285,0.020050125313283207,0.6124031007751938,0.9285714285714286,0.005970149253731343,0.1111111111111111,1e-13,1e-13,1e-13,1e-13,0.16580557897118353
org.apache.pdfbox.pdmodel.font.PDType1Font.getEncodingFromFont(boolean),12,64,11,18,147,26,4,36,3,0,0,70,0.07692307692307687,5.0,0.39285714285714285,0.045112781954887216,0.5581395348837209,0.5952380952380952,0.011940298507462687,0.4444444444444444,0.037037037037037035,1e-13,1e-13,6.852765940203957e-06,0.16468151568907724
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.initialParse(),8,231,12,61,120,21,18,51,2,6,0,2,0.3846153846153846,17.846153846153847,0.42857142857142855,0.15288220551378445,0.45348837209302323,0.47619047619047616,0.05373134328358209,0.6296296296296297,0.024691358024691357,8.26469048734125e-05,1e-13,9.931544840875299e-08,0.1638379779362986
"org.apache.pdfbox.pdfparser.BaseParser.parseCOSStream(COSDictionary, RandomAccess)",4,146,13,57,145,24,17,33,4,67,2,428,0.6923076923076923,11.307692307692308,0.4642857142857143,0.14285714285714285,0.5503875968992248,0.5476190476190477,0.050746268656716415,0.4074074074074074,0.04938271604938271,0.0009228904377531061,0.0005696382796923954,4.240769647053753e-05,0.16136060210679748
org.apache.pdfbox.pdfparser.BaseParser.parseCOSString(boolean),2,115,11,44,152,33,5,13,2,246,24,8756,0.8461538461538461,8.923076923076923,0.39285714285714285,0.11027568922305764,0.5775193798449613,0.7619047619047619,0.014925373134328358,0.16049382716049382,0.024691358024691357,0.003388523099809912,0.006835659356308744,0.0008695067508186325,0.15870173705749033
org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(),3,181,15,40,129,25,19,16,2,1841,31,4487,0.7692307692307692,14.0,0.5357142857142857,0.10025062656641603,0.4883720930232558,0.5714285714285714,0.056716417910447764,0.19753086419753085,0.024691358024691357,0.025358825311992066,0.008829393335232128,0.0004455291015616659,0.15610474967737276
org.apache.pdfbox.pdmodel.interactive.form.PDAppearance.setAppearanceValue(String),12,342,11,60,125,17,6,50,2,2,0,1,0.07692307692307687,26.384615384615383,0.39285714285714285,0.15037593984962405,0.4728682170542636,0.38095238095238093,0.01791044776119403,0.6172839506172839,0.024691358024691357,2.7548968291137498e-05,1e-13,1e-13,0.151401633507664
org.apache.pdfbox.PDFSplit.split(String[]),12,352,12,80,151,26,9,21,3,2,0,5,0.07692307692307687,27.153846153846153,0.42857142857142855,0.20050125313283207,0.5736434108527132,0.5952380952380952,0.026865671641791045,0.25925925925925924,0.037037037037037035,2.7548968291137498e-05,1e-13,3.9726179363501196e-07,0.1492367881343478
"org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt.extractFromTiff(RandomAccess, OutputStream, COSDictionary)",9,45,10,17,157,30,8,11,2,0,0,1,0.3076923076923077,3.5384615384615383,0.35714285714285715,0.042606516290726815,0.5968992248062015,0.6904761904761905,0.023880597014925373,0.13580246913580246,0.024691358024691357,1e-13,1e-13,1e-13,0.1471749839458342
"org.apache.pdfbox.pdmodel.font.PDType1AfmPfbFont.load(PDDocument, InputStream, InputStream)",5,89,10,30,92,13,7,62,3,2,0,1,0.6153846153846154,6.923076923076923,0.35714285714285715,0.07518796992481203,0.3449612403100775,0.2857142857142857,0.020895522388059702,0.7654320987654321,0.037037037037037035,2.7548968291137498e-05,1e-13,1e-13,0.14541316788431116
org.apache.pdfbox.examples.pdmodel.Annotation.main(String[]),12,286,15,54,126,2,8,51,0,2259,0,3,0.07692307692307687,22.076923076923077,0.5357142857142857,0.13533834586466165,0.47674418604651164,0.023809523809523808,0.023880597014925373,0.6296296296296297,1e-13,0.0311165596848398,1e-13,1.9863089681750598e-07,0.14499959611213176
org.apache.pdfbox.Encrypt.encrypt(String[]),12,42,7,22,138,23,4,30,1,0,0,10,0.07692307692307687,3.3076923076923075,0.25,0.05513784461152882,0.5232558139534884,0.5238095238095238,0.011940298507462687,0.37037037037037035,0.012345679012345678,1e-13,1e-13,8.938390356787769e-07,0.144172305983911
org.apache.pdfbox.util.PDFTextStripper.processTextPosition(TextPosition),12,39,5,15,134,22,8,30,2,37,5,516,0.07692307692307687,3.076923076923077,0.17857142857142858,0.03759398496240601,0.5077519379844961,0.5,0.023880597014925373,0.37037037037037035,0.024691358024691357,0.0005096559133860437,0.0014240956992309882,5.114745593050779e-05,0.14294814020699365
org.apache.pdfbox.pdfparser.PDFParser.parse(),8,291,18,87,87,13,16,26,1,2609,1,69,0.3846153846153846,22.46153846153846,0.6428571428571429,0.21804511278195488,0.32558139534883723,0.2857142857142857,0.04776119402985075,0.32098765432098764,0.012345679012345678,0.035937629135788865,0.0002848191398461977,6.753450491795203e-06,0.13502600908614998
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.getRGBImage(),12,156,15,30,129,18,6,30,3,212,0,26,0.07692307692307687,12.076923076923077,0.5357142857142857,0.07518796992481203,0.4883720930232558,0.40476190476190477,0.01791044776119403,0.37037037037037035,0.037037037037037035,0.0029201906388605747,1e-13,2.4828862102188248e-06,0.13339965163837073
"org.apache.pdfbox.filter.FlateFilter.decodePredictor(int, int, int, int, InputStream)",12,12,5,5,119,26,7,12,8,12,9,23,0.07692307692307687,1.0,0.17857142857142858,0.012531328320802004,0.4496124031007752,0.5952380952380952,0.020895522388059702,0.14814814814814814,0.09876543209876543,0.000165293809746825,0.002563372258615779,2.1849398649925657e-06,0.13141024299849827
org.apache.pdfbox.pdfviewer.PageDrawer.processTextPosition(TextPosition),12,47,4,23,62,7,10,34,0,20780,23,15184,0.07692307692307687,3.6923076923076925,0.14285714285714285,0.05764411027568922,0.22868217054263565,0.14285714285714285,0.029850746268656716,0.41975308641975306,1e-13,0.2862337805449186,0.006550840216462546,0.0015079064531900966,0.13079191749324529
org.apache.pdfbox.pdmodel.font.PDType1CFont.load(),6,58,12,14,93,12,7,49,5,168,2,17,0.5384615384615384,4.538461538461538,0.42857142857142855,0.03508771929824561,0.3488372093023256,0.2619047619047619,0.020895522388059702,0.6049382716049383,0.06172839506172839,0.0023141133364555496,0.0005696382796923954,1.5890471745400478e-06,0.13049651882583457
"org.apache.pdfbox.filter.TIFFFaxDecoder.decodeT6(byte[], byte[], int, int, long)",12,29,6,17,133,21,11,16,4,0,0,10,0.07692307692307687,2.3076923076923075,0.21428571428571427,0.042606516290726815,0.5038759689922481,0.47619047619047616,0.03283582089552239,0.19753086419753085,0.04938271604938271,1e-13,1e-13,8.938390356787769e-07,0.1259816830109805
"org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseDictObjects(COSDictionary, COSName...)",8,218,15,68,91,18,7,33,5,1,0,2,0.3846153846153846,16.846153846153847,0.5357142857142857,0.17042606516290726,0.34108527131782945,0.40476190476190477,0.020895522388059702,0.4074074074074074,0.06172839506172839,1.3774484145568749e-05,1e-13,9.931544840875299e-08,0.12359821897247067
"org.apache.pdfbox.OverlayPDF.overlay(Map<Integer, String>)",12,321,13,65,123,20,12,19,2,0,0,3,0.07692307692307687,24.76923076923077,0.4642857142857143,0.16290726817042606,0.46511627906976744,0.4523809523809524,0.03582089552238806,0.2345679012345679,0.024691358024691357,1e-13,1e-13,1.9863089681750598e-07,0.12125794944818755
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.FDFAnnotation(Element),6,76,7,37,85,18,18,33,2,1,0,31,0.5384615384615384,5.923076923076923,0.25,0.09273182957393483,0.3178294573643411,0.40476190476190477,0.05373134328358209,0.4074074074074074,0.024691358024691357,1.3774484145568749e-05,1e-13,2.9794634522625895e-06,0.12084689701705015
org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.copyIntoGraphicsState(PDGraphicsState),12,188,15,48,68,17,18,38,1,4,1,56,0.07692307692307687,14.538461538461538,0.5357142857142857,0.12030075187969924,0.25193798449612403,0.38095238095238093,0.05373134328358209,0.4691358024691358,0.012345679012345678,5.5097936582274997e-05,0.0002848191398461977,5.462349662481415e-06,0.1170300868233465
"org.apache.pdfbox.cos.COSDictionary.setItem(COSName, COSBase)",1,1103,11,324,11,2,293,2,0,69,6,32442,0.9230769230769231,84.92307692307692,0.39285714285714285,0.8120300751879699,0.031007751937984496,0.023809523809523808,0.8746268656716418,0.024691358024691357,1e-13,0.0009504394060442437,0.001708914839077186,0.0032218924618283556,0.11674557696920125
"org.apache.pdfbox.preflight.process.StreamValidationProcess.checkStreamLength(PreflightContext, COSObject)",12,59,12,19,111,18,7,22,3,0,0,4,0.07692307692307687,4.615384615384615,0.42857142857142855,0.047619047619047616,0.4186046511627907,0.40476190476190477,0.020895522388059702,0.2716049382716049,0.037037037037037035,1e-13,1e-13,2.97946345226259e-07,0.11529046952614692
org.apache.pdfbox.cos.COSNumber.get(String),2,114,10,41,34,6,9,9,0,1941,307,551634,0.8461538461538461,8.846153846153847,0.35714285714285715,0.10275689223057644,0.12015503875968993,0.11904761904761904,0.026865671641791045,0.1111111111111111,1e-13,0.02673627372654894,0.08743947593278269,0.054785678752065636,0.10919008867583363
org.apache.pdfbox.Decrypt.decrypt(String[]),12,161,11,33,111,18,7,18,1,0,0,3,0.07692307692307687,12.461538461538462,0.39285714285714285,0.08270676691729323,0.4186046511627907,0.40476190476190477,0.020895522388059702,0.2222222222222222,0.012345679012345678,1e-13,1e-13,1.9863089681750598e-07,0.10788310566265517
org.apache.pdfbox.ExtractImages.extractImages(String[]),12,308,12,65,100,17,7,21,2,0,0,4,0.07692307692307687,23.76923076923077,0.42857142857142855,0.16290726817042606,0.375968992248062,0.38095238095238093,0.020895522388059702,0.25925925925925924,0.024691358024691357,1e-13,1e-13,2.97946345226259e-07,0.10617705466675322
org.apache.pdfbox.ConvertColorspace.main(String[]),12,1024,21,190,111,16,7,20,0,0,0,4,0.07692307692307687,78.84615384615384,0.75,0.47619047619047616,0.4186046511627907,0.35714285714285715,0.020895522388059702,0.24691358024691357,1e-13,1e-13,1e-13,2.97946345226259e-07,0.10435665610229393
"org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext.RadialShadingContext(PDShadingType3, ColorModel, AffineTransform, Matrix, int)",12,97,13,19,91,11,18,33,0,0,0,1,0.07692307692307687,7.538461538461538,0.4642857142857143,0.047619047619047616,0.34108527131782945,0.23809523809523808,0.05373134328358209,0.4074074074074074,1e-13,1e-13,1e-13,1e-13,0.10403192601051728
org.apache.pdfbox.preflight.parser.PreflightParser.parseXrefTable(long),12,31,2,16,93,14,6,26,2,0,0,1,0.07692307692307687,2.4615384615384617,0.07142857142857142,0.040100250626566414,0.3488372093023256,0.30952380952380953,0.01791044776119403,0.32098765432098764,0.024691358024691357,1e-13,1e-13,1e-13,0.10219504789333393
org.apache.pdfbox.pdmodel.interactive.form.PDField.importFDF(FDFField),6,117,12,36,89,15,2,25,2,0,0,5,0.5384615384615384,9.076923076923077,0.42857142857142855,0.09022556390977443,0.3333333333333333,0.3333333333333333,0.005970149253731343,0.30864197530864196,0.024691358024691357,1e-13,1e-13,3.9726179363501196e-07,0.10059718267225602
org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler.prepareDocumentForEncryption(PDDocument),12,47,4,20,83,8,11,36,3,314,0,2,0.07692307692307687,3.6923076923076925,0.14285714285714285,0.05012531328320802,0.31007751937984496,0.16666666666666666,0.03283582089552239,0.4444444444444444,0.037037037037037035,0.004325188021708587,1e-13,9.931544840875299e-08,0.09982022012115195
org.apache.pdfbox.OverlayPDF.main(String[]),12,1024,25,178,83,16,17,21,1,2,0,4,0.07692307692307687,78.84615384615384,0.8928571428571429,0.44611528822055135,0.31007751937984496,0.35714285714285715,0.050746268656716415,0.25925925925925924,0.012345679012345678,2.7548968291137498e-05,1e-13,2.97946345226259e-07,0.09905028544697447
"org.apache.pdfbox.util.PDFCloneUtility.cloneMerge(COSObjectable, COSObjectable)",4,310,12,92,85,16,6,20,4,0,0,10,0.6923076923076923,23.923076923076923,0.42857142857142855,0.23057644110275688,0.3178294573643411,0.35714285714285715,0.01791044776119403,0.24691358024691357,0.04938271604938271,1e-13,1e-13,8.938390356787769e-07,0.09891884716350212
org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.prepareDocumentForEncryption(PDDocument),12,58,4,31,69,7,9,45,0,0,0,4,0.07692307692307687,4.538461538461538,0.14285714285714285,0.07769423558897243,0.2558139534883721,0.14285714285714285,0.026865671641791045,0.5555555555555556,1e-13,1e-13,1e-13,2.97946345226259e-07,0.09810929238973043
"org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler.prepareForDecryption(PDEncryptionDictionary, COSArray, DecryptionMaterial)",12,75,17,19,84,13,11,24,3,41,0,6,0.07692307692307687,5.846153846153846,0.6071428571428571,0.047619047619047616,0.313953488372093,0.2857142857142857,0.03283582089552239,0.2962962962962963,0.037037037037037035,0.0005647538499683187,1e-13,4.96577242043765e-07,0.09673861475686571
"org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingContext.AxialShadingContext(PDShadingType2, ColorModel, AffineTransform, Matrix, int)",12,97,13,19,85,11,15,29,0,0,0,1,0.07692307692307687,7.538461538461538,0.4642857142857143,0.047619047619047616,0.3178294573643411,0.23809523809523808,0.04477611940298507,0.35802469135802467,1e-13,1e-13,1e-13,1e-13,0.09587255062217047
org.apache.pdfbox.TextToPDF.createPDFFromText(Reader),12,238,18,45,84,12,7,26,3,15,0,5,0.07692307692307687,18.384615384615383,0.6428571428571429,0.11278195488721804,0.313953488372093,0.2619047619047619,0.020895522388059702,0.32098765432098764,0.037037037037037035,0.00020661726218353124,1e-13,3.9726179363501196e-07,0.09564360618839982
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateCreator.buildPDF(PDVisibleSignDesigner),12,103,9,56,61,2,5,56,0,7,0,2,0.07692307692307687,8.0,0.32142857142857145,0.14035087719298245,0.2248062015503876,0.023809523809523808,0.014925373134328358,0.691358024691358,1e-13,9.642138901898124e-05,1e-13,9.931544840875299e-08,0.09552425238456382
org.apache.pdfbox.io.ASCII85InputStream.read(),12,2,1,1,94,17,14,8,6,198,100,133618,0.07692307692307687,0.23076923076923078,0.03571428571428571,0.002506265664160401,0.35271317829457366,0.38095238095238093,0.041791044776119404,0.09876543209876543,0.07407407407407407,0.002727347860822612,0.028481913984619765,0.013270232270032349,0.09547069556040402
org.apache.pdfbox.pdfwriter.COSWriter.write(PDDocument),3,60,9,26,75,12,15,28,1,195,0,23,0.7692307692307692,4.6923076923076925,0.32142857142857145,0.06516290726817042,0.27906976744186046,0.2619047619047619,0.04477611940298507,0.345679012345679,0.012345679012345678,0.002686024408385906,1e-13,2.1849398649925657e-06,0.09503257557641784
org.apache.pdfbox.pdfwriter.ContentStreamWriter.writeObject(Object),2,19,3,15,81,14,9,21,3,0,0,1,0.8461538461538461,1.5384615384615385,0.10714285714285714,0.03759398496240601,0.3023255813953488,0.30952380952380953,0.026865671641791045,0.25925925925925924,0.037037037037037035,1e-13,1e-13,1e-13,0.09350113588575619
"org.apache.pdfbox.filter.TIFFFaxDecoder.decodeNextScanline(byte[], int, int)",0,12,3,9,99,17,13,8,3,0,0,44,1.0,1.0,0.10714285714285714,0.022556390977443608,0.37209302325581395,0.38095238095238093,0.03880597014925373,0.09876543209876543,0.037037037037037035,1e-13,1e-13,4.2705642815763786e-06,0.092765763308407
org.apache.pdfbox.pdmodel.PDDocument.load(InputStream),9,733,21,167,4,1,15,2,0,2555,0,56,0.3076923076923077,56.46153846153846,0.75,0.41854636591478694,0.003875968992248062,1e-13,0.04477611940298507,0.024691358024691357,1e-13,0.03519380699192815,1e-13,5.462349662481415e-06,0.09230798724363053
org.apache.pdfbox.examples.pdmodel.RubberStampWithImage.doIt(String[]),12,139,8,41,65,6,6,43,1,0,0,7,0.07692307692307687,10.76923076923077,0.2857142857142857,0.10275689223057644,0.24031007751937986,0.11904761904761904,0.01791044776119403,0.5308641975308642,0.012345679012345678,1e-13,1e-13,5.95892690452518e-07,0.09204808103018941
org.apache.pdfbox.encoding.PdfDocEncoding.PdfDocEncoding(),1,11,4,6,232,1,2,2,0,47,5,35,0.9230769230769231,0.9230769230769231,0.14285714285714285,0.015037593984962405,0.8875968992248062,1e-13,0.005970149253731343,0.024691358024691357,1e-13,0.0006474007548417311,0.0014240956992309882,3.3767252458976014e-06,0.09199909676096414
org.apache.pdfbox.encoding.WinAnsiEncoding.WinAnsiEncoding(),1,127,11,44,219,1,4,2,0,155,17,101,0.9230769230769231,9.846153846153847,0.39285714285714285,0.11027568922305764,0.8372093023255814,1e-13,0.011940298507462687,0.024691358024691357,1e-13,0.002135045042563156,0.00484192537738536,9.931544840875299e-06,0.0906657166938694
"org.apache.pdfbox.filter.FlateFilter.decode(InputStream, OutputStream, COSDictionary, int)",12,12,4,6,86,14,12,19,0,44,0,98,0.07692307692307687,1.0,0.14285714285714285,0.015037593984962405,0.32170542635658916,0.30952380952380953,0.03582089552238806,0.2345679012345679,1e-13,0.000606077302405025,1e-13,9.63359849564904e-06,0.09019348204660735
org.apache.pdfbox.pdfwriter.COSWriter.visitFromDictionary(COSDictionary),3,89,11,32,86,12,12,21,1,86,1,116,0.7692307692307692,6.923076923076923,0.39285714285714285,0.08020050125313283,0.32170542635658916,0.2619047619047619,0.03582089552238806,0.25925925925925924,0.012345679012345678,0.0011846056365189123,0.0002848191398461977,1.1421276567006594e-05,0.08960742091508371
