method,pattern,space,score,target,issue
org.apache.ivy.plugins.version.Match.getPatternMatcher(ModuleRevisionId),,org.apache.ivy.plugins.version.Match.getPatternMatcher(ModuleRevisionId),0.04885050974984656,,
"org.apache.ivy.util.XMLHelper.newSAXParser(URL, InputStream)",HotCallee,"org.apache.ivy.util.XMLHelper.newSAXParser(URL, InputStream)",0.048722636752364934,,
org.apache.ivy.core.resolve.ResolveOptions.ResolveOptions(ResolveOptions),,org.apache.ivy.core.resolve.ResolveOptions.ResolveOptions(ResolveOptions),0.04871571548336669,,
org.apache.ivy.core.resolve.IvyNodeUsage.getDependencyIncludesSet(String),,org.apache.ivy.core.resolve.IvyNodeUsage.getDependencyIncludesSet(String),0.04869222030118135,,
"org.apache.ivy.core.event.IvyEventFilter.IvyEventFilter(String, String, PatternMatcher)",,"org.apache.ivy.core.event.IvyEventFilter.IvyEventFilter(String, String, PatternMatcher)",0.048688107643295994,,
org.apache.ivy.plugins.repository.sftp.SFTPRepository.getSftpChannel(String),,org.apache.ivy.plugins.repository.sftp.SFTPRepository.getSftpChannel(String),0.04854158973575129,,
org.apache.ivy.ant.IvyArtifactProperty.doExecute(),HotCallee,"org.apache.ivy.ant.IvyArtifactProperty.doExecute(), org.apache.ivy.plugins.report.XmlReportParser.parse(File), org.apache.ivy.core.settings.IvySettings.substitute(String), org.apache.ivy.core.IvyPatternHelper.substitute(String, Artifact, String), org.apache.ivy.ant.IvyTask.getIvyInstance()",0.048430538137391344,,
"org.apache.ivy.plugins.repository.vfs.VfsURI.VfsURI(String, String, String, String, String)",,"org.apache.ivy.plugins.repository.vfs.VfsURI.VfsURI(String, String, String, String, String)",0.0482846046667873,,
org.apache.ivy.plugins.repository.vfs.VfsURI.getVfsURI(),,org.apache.ivy.plugins.repository.vfs.VfsURI.getVfsURI(),0.048284139852770004,,
"org.apache.ivy.plugins.repository.vfs.VfsRepository.get(String, File)",,"org.apache.ivy.plugins.repository.vfs.VfsRepository.get(String, File)",0.04826254290769711,,
"org.apache.ivy.plugins.report.XmlReportWriter.outputEvictionInformation(ConfigurationResolveReport, PrintWriter, IvyNode)",,"org.apache.ivy.plugins.report.XmlReportWriter.outputEvictionInformation(ConfigurationResolveReport, PrintWriter, IvyNode)",0.048170645714183044,,
"org.apache.ivy.util.url.HttpClientHandler.upload(File, URL, CopyProgressListener)",,"org.apache.ivy.util.url.HttpClientHandler.upload(File, URL, CopyProgressListener)",0.04808015200764621,"org.apache.ivy.util.url.HttpClientHandler.upload(File, URL, CopyProgressListener)",MyIssue-42
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getFromCache(File, ParserSettings, boolean)",,"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getFromCache(File, ParserSettings, boolean)",0.04803601785259109,,
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getDependencyArtifacts(String),FreqExec,"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getDependencyArtifacts(String), org.apache.ivy.core.resolve.IvyNodeUsage.getDependencyArtifactsSet(String), org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.transformInstance(DependencyDescriptor, NamespaceTransformer, boolean), org.apache.ivy.plugins.parser.xml.XmlModuleUpdaterTest.testUpdateWithExcludeConfigurations5(), org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getDependencyArtifacts(String[])",0.04793837737306689,,
"org.apache.ivy.util.Configurator.addChild(ObjectDescriptor, Class, String, Object)",HotCallee,"org.apache.ivy.util.Configurator.addChild(ObjectDescriptor, Class, String, Object), org.apache.ivy.util.Configurator.setCurrent(Object, String)",0.04793489425045272,,
org.apache.ivy.core.sort.CollectionOfModulesToSort.getModuleDescriptorDependency(DependencyDescriptor),,org.apache.ivy.core.sort.CollectionOfModulesToSort.getModuleDescriptorDependency(DependencyDescriptor),0.047930569692387334,,
org.apache.ivy.core.settings.XmlSettingsParser.propertiesStarted(Map),,org.apache.ivy.core.settings.XmlSettingsParser.propertiesStarted(Map),0.04792374590814245,,
org.apache.ivy.plugins.parser.m2.PomReader.getRelocation(),,org.apache.ivy.plugins.parser.m2.PomReader.getRelocation(),0.04788530981114412,,
org.apache.ivy.core.search.SearchEngine.listModules(String),,org.apache.ivy.core.search.SearchEngine.listModules(String),0.04785996651011146,,
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.write(ModuleDescriptor, File)",HotCallee,"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.write(ModuleDescriptor, File), org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.write(ModuleDescriptor, String, File)",0.04768363366283024,,
org.apache.ivy.plugins.parser.m2.PomReader.getDependencyMgt(),,org.apache.ivy.plugins.parser.m2.PomReader.getDependencyMgt(),0.04765284911943453,,
"org.apache.ivy.plugins.conflict.StrictConflictManager.resolveConflicts(IvyNode, Collection)",,"org.apache.ivy.plugins.conflict.StrictConflictManager.resolveConflicts(IvyNode, Collection)",0.047612064542155205,,
org.apache.ivy.plugins.parser.m2.PomReader.getTextContent(Element),,org.apache.ivy.plugins.parser.m2.PomReader.getTextContent(Element),0.047514688805584356,,
org.apache.ivy.core.resolve.IvyNode.getModuleId(),FreqExec,"org.apache.ivy.core.resolve.IvyNode.getModuleId(), org.apache.ivy.core.resolve.ResolveEngine.computeConflicts(VisitNode, VisitNode, String, Collection, Collection), org.apache.ivy.core.resolve.VisitNode.getModuleId(), org.apache.ivy.core.resolve.IvyNodeEviction.getEvictionDataInRoot(String, IvyNode), org.apache.ivy.core.resolve.VisitNode.gotoNode(IvyNode)",0.04748076416251354,,
"org.apache.ivy.util.url.HttpClientHandler.getURLInfo(URL, int)",HotCallee,"org.apache.ivy.util.url.HttpClientHandler.getURLInfo(URL, int), org.apache.ivy.util.url.HttpClientHandler.doHead(URL, int), org.apache.ivy.util.url.HttpClientHandler.doGet(URL, int)",0.04745287636953601,,
"org.apache.ivy.core.resolve.ResolveEngine.mediate(DependencyDescriptor, ResolveOptions)",,"org.apache.ivy.core.resolve.ResolveEngine.mediate(DependencyDescriptor, ResolveOptions)",0.04732915394330923,,
org.apache.ivy.plugins.repository.TransferEvent.setEventType(int),,org.apache.ivy.plugins.repository.TransferEvent.setEventType(int),0.047315253166964055,,
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getExtraAttributes(),FreqExec,"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getExtraAttributes(), org.apache.ivy.core.event.resolve.ResolveDependencyEvent.ResolveDependencyEvent(String, DependencyResolver, DependencyDescriptor, ModuleRevisionId), org.apache.ivy.plugins.report.XmlReportWriter.outputCallers(ConfigurationResolveReport, PrintWriter, IvyNode)",0.04728506423157811,,
"org.apache.ivy.Ivy14.newResolveOptions(String[], String, File, Date, boolean, boolean, boolean, boolean, boolean, boolean, Filter)",,"org.apache.ivy.Ivy14.newResolveOptions(String[], String, File, Date, boolean, boolean, boolean, boolean, boolean, boolean, Filter)",0.04722538146334418,,
"org.apache.ivy.core.event.resolve.EndResolveDependencyEvent.EndResolveDependencyEvent(DependencyResolver, DependencyDescriptor, ModuleRevisionId, ResolvedModuleRevision, long)",,"org.apache.ivy.core.event.resolve.EndResolveDependencyEvent.EndResolveDependencyEvent(DependencyResolver, DependencyDescriptor, ModuleRevisionId, ResolvedModuleRevision, long)",0.04719429140890772,,
"org.apache.ivy.util.FileUtil.listAll(File, Collection, Collection)",,"org.apache.ivy.util.FileUtil.listAll(File, Collection, Collection)",0.046942430484425694,,
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseOtherPom(ParserSettings, ModuleRevisionId)",,"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseOtherPom(ParserSettings, ModuleRevisionId)",0.04692034498233617,,
org.apache.ivy.ant.IvyConfigure.execute(),,org.apache.ivy.ant.IvyConfigure.execute(),0.0468488981361759,,
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.lockMetadataArtifact(ModuleRevisionId),,org.apache.ivy.core.cache.DefaultRepositoryCacheManager.lockMetadataArtifact(ModuleRevisionId),0.04657353128171725,,
org.apache.ivy.util.url.HttpClientHandler.getHttpClientHelper(),,org.apache.ivy.util.url.HttpClientHandler.getHttpClientHelper(),0.04647700130696976,,
"org.apache.ivy.ant.IvyCacheFileset.getBaseDir(File, File)",,"org.apache.ivy.ant.IvyCacheFileset.getBaseDir(File, File)",0.046386538825973066,,
"org.apache.ivy.core.resolve.IvyNode.addRootModuleConfigurations(IvyNodeUsage, String, String[])",,"org.apache.ivy.core.resolve.IvyNode.addRootModuleConfigurations(IvyNodeUsage, String, String[])",0.04636150704155112,,
org.apache.ivy.plugins.repository.vsftp.VsftpRepository.exec(String),,org.apache.ivy.plugins.repository.vsftp.VsftpRepository.exec(String),0.046347432735562584,,
org.apache.ivy.core.module.descriptor.MDArtifact.getModuleRevisionId(),FreqExec,"org.apache.ivy.core.module.descriptor.MDArtifact.getModuleRevisionId(), org.apache.ivy.core.module.descriptor.DefaultArtifact.cloneWithAnotherTypeAndExt(Artifact, String, String), org.apache.ivy.plugins.resolver.RepositoryResolver.publish(Artifact, File, boolean), org.apache.ivy.core.event.publish.PublishEvent.PublishEvent(String, DependencyResolver, Artifact, File, boolean), org.apache.ivy.core.IvyPatternHelper.substitute(String, Artifact, String), org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(), org.apache.ivy.core.module.descriptor.AbstractArtifact.equals(Object), org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.findArtifactRef(Artifact, Date), org.apache.ivy.core.cache.DefaultRepositoryCacheManager.saveArtifactOrigin(Artifact, ArtifactOrigin), org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getSavedArtifactOrigin(Artifact), org.apache.ivy.core.IvyPatternHelper.substitute(String, Artifact, ArtifactOrigin), org.apache.ivy.core.event.download.DownloadEvent.addArtifactAttributes(Artifact), org.apache.ivy.core.cache.DefaultRepositoryCacheManager.download(Artifact, ArtifactResourceResolver, ResourceDownloader, CacheDownloadOptions), org.apache.ivy.plugins.namespace.NameSpaceHelper.transform(Artifact, NamespaceTransformer), org.apache.ivy.plugins.resolver.IBiblioResolver.findArtifactRef(Artifact, Date), org.apache.ivy.core.publish.PublishEventsTest.assertSameArtifact(String, Artifact, Artifact), org.apache.ivy.core.resolve.ResolveTest.containsArtifact(Artifact, ArtifactDownloadReport[]), org.apache.ivy.plugins.resolver.BasicResolver.getArtifactRef(Artifact, Date)",0.0463222078865234,,
"org.apache.ivy.core.resolve.IvyNode.clearEvictionDataInAllCallers(String, Stack)",,"org.apache.ivy.core.resolve.IvyNode.clearEvictionDataInAllCallers(String, Stack)",0.046302072611568386,,
org.apache.ivy.core.report.ConfigurationResolveReport.getModuleRevisionIds(),,org.apache.ivy.core.report.ConfigurationResolveReport.getModuleRevisionIds(),0.04629100117327943,,
org.apache.ivy.plugins.parser.m2.PomReader.getDependencies(),,org.apache.ivy.plugins.parser.m2.PomReader.getDependencies(),0.046224606661249286,,
org.apache.ivy.plugins.lock.FileBasedLockStrategy.incrementLock(File),FreqExec,"org.apache.ivy.plugins.lock.FileBasedLockStrategy.incrementLock(File), org.apache.ivy.plugins.lock.FileBasedLockStrategy.acquireLock(File)",0.045973113447749535,,
org.apache.ivy.core.search.SearchEngine.listOrganisationEntries(),,org.apache.ivy.core.search.SearchEngine.listOrganisationEntries(),0.045962091845222625,,
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.toIvyFile(InputStream, Resource, File, ModuleDescriptor)",FreqExec,"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.toIvyFile(InputStream, Resource, File, ModuleDescriptor), org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.toIvyFile(File)",0.045817259566429666,,
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getChangingMatcher(CacheMetadataOptions),,org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getChangingMatcher(CacheMetadataOptions),0.045656463573105335,,
org.apache.ivy.plugins.repository.ssh.AbstractSshBasedRepository.requestCredentials(String),,org.apache.ivy.plugins.repository.ssh.AbstractSshBasedRepository.requestCredentials(String),0.04561752689418341,,
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.getConfs(ModuleDescriptor, Artifact)",,"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.getConfs(ModuleDescriptor, Artifact)",0.04541327820590452,,
"org.apache.ivy.plugins.namespace.NameSpaceHelper.transform(Artifact, NamespaceTransformer)",,"org.apache.ivy.plugins.namespace.NameSpaceHelper.transform(Artifact, NamespaceTransformer)",0.045328393983679265,,
org.apache.ivy.core.module.id.ModuleRules.ModuleRules(),FreqExec,"org.apache.ivy.core.module.id.ModuleRules.ModuleRules(), org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.DefaultModuleDescriptor(ModuleDescriptorParser, Resource), org.apache.ivy.core.cache.DefaultRepositoryCacheManager.DefaultRepositoryCacheManager(String, IvySettings, File), org.apache.ivy.core.settings.IvySettings.IvySettings(IvyVariableContainer), org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.DefaultModuleDescriptor(ModuleRevisionId, String, Date, boolean), org.apache.ivy.core.cache.DefaultRepositoryCacheManager.DefaultRepositoryCacheManager()",0.04510188402300153,org.apache.ivy.core.module.id.ModuleRules.ModuleRules(),IVY-1465
org.apache.ivy.plugins.repository.TransferEvent.getName(int),,org.apache.ivy.plugins.repository.TransferEvent.getName(int),0.045081753480397425,,
org.apache.ivy.plugins.resolver.AbstractResolver.initRepositoryCacheManagerFromSettings(),,org.apache.ivy.plugins.resolver.AbstractResolver.initRepositoryCacheManagerFromSettings(),0.04487222751272502,,
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.mediate(DependencyDescriptor),FreqExec,"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.mediate(DependencyDescriptor), org.apache.ivy.core.resolve.ResolveData.mediate(DependencyDescriptor)",0.04484926448535325,,
org.apache.ivy.plugins.version.PatternVersionMatcher.init(),,org.apache.ivy.plugins.version.PatternVersionMatcher.init(),0.044846732028416554,,
"org.apache.ivy.tools.analyser.RepositoryAnalyser.analyse(String, DependencyAnalyser)",,"org.apache.ivy.tools.analyser.RepositoryAnalyser.analyse(String, DependencyAnalyser)",0.04468342032393764,,
"org.apache.ivy.ant.IvyAntVariableContainer.setVariable(String, String, boolean)","HotCyclic, FreqExec","org.apache.ivy.plugins.resolver.IvyRepResolver.setIvyroot(String), org.apache.ivy.plugins.resolver.IvyRepResolver.ensureIvyConfigured(ResolverSettings), org.apache.ivy.core.settings.IvySettings.configureRepositories(boolean), org.apache.ivy.core.settings.IvySettings.addAllVariables(Map, boolean), org.apache.ivy.core.settings.IvySettings.setVariable(String, String, boolean), org.apache.ivy.ant.IvyAntVariableContainer.setVariable(String, String, boolean)",0.044680617172099674,,
org.apache.ivy.plugins.report.XmlReportParser.parse(File),HotCallee,org.apache.ivy.plugins.report.XmlReportParser.parse(File),0.0445907361577446,,
org.apache.ivy.util.StringUtils.encrypt(String),,org.apache.ivy.util.StringUtils.encrypt(String),0.04449838948146797,,
"org.apache.ivy.core.sort.ModuleInSort.checkLoop(ModuleInSort, CircularDependencyStrategy)",,"org.apache.ivy.core.sort.ModuleInSort.checkLoop(ModuleInSort, CircularDependencyStrategy)",0.044493720026971134,"org.apache.ivy.core.sort.ModuleInSort.checkLoop(ModuleInSort, CircularDependencyStrategy)",MyIssue-10
"org.apache.ivy.core.event.resolve.ResolveDependencyEvent.ResolveDependencyEvent(String, DependencyResolver, DependencyDescriptor, ModuleRevisionId)",,"org.apache.ivy.core.event.resolve.ResolveDependencyEvent.ResolveDependencyEvent(String, DependencyResolver, DependencyDescriptor, ModuleRevisionId)",0.04436640969802172,,
org.apache.ivy.core.resolve.IvyNodeCallers.getAllRealCallers(),,org.apache.ivy.core.resolve.IvyNodeCallers.getAllRealCallers(),0.044319414588485595,,
"org.apache.ivy.plugins.repository.vfs.VfsRepository.put(File, String, boolean)",,"org.apache.ivy.plugins.repository.vfs.VfsRepository.put(File, String, boolean)",0.04417110232649574,,
org.apache.ivy.core.IvyContext.peekIvy(),FreqExec,"org.apache.ivy.core.IvyContext.peekIvy(), org.apache.ivy.core.IvyContext.getIvy(), org.apache.ivy.core.IvyContext.getMessageLogger(), org.apache.ivy.core.module.id.ModuleRevisionId.ModuleRevisionId(ModuleId, String, String, Map), org.apache.ivy.Ivy.pushContext()",0.04400171699782424,,
org.apache.ivy.core.module.descriptor.OverrideDependencyDescriptorMediator.mediate(DependencyDescriptor),,org.apache.ivy.core.module.descriptor.OverrideDependencyDescriptorMediator.mediate(DependencyDescriptor),0.043829220140439766,,
"org.apache.ivy.util.ChecksumHelper.check(File, File, String)",,"org.apache.ivy.util.ChecksumHelper.check(File, File, String)",0.04380788988510568,,
org.apache.ivy.ant.IvyBuildNumber.findLastNumber(String),,org.apache.ivy.ant.IvyBuildNumber.findLastNumber(String),0.04378142497492844,,
"org.apache.ivy.core.sort.CollectionOfModulesToSort.CollectionOfModulesToSort(Collection, VersionMatcher, NonMatchingVersionReporter)",,"org.apache.ivy.core.sort.CollectionOfModulesToSort.CollectionOfModulesToSort(Collection, VersionMatcher, NonMatchingVersionReporter)",0.04375830520927226,,
org.apache.ivy.core.IvyContext.getMessageLogger(),FreqExec,"org.apache.ivy.core.IvyContext.getMessageLogger(), org.apache.ivy.util.Message.getLogger()",0.04366397102135862,,
"org.apache.ivy.plugins.namespace.NameSpaceHelper.toSystem(ResolvedModuleRevision, Namespace)",,"org.apache.ivy.plugins.namespace.NameSpaceHelper.toSystem(ResolvedModuleRevision, Namespace)",0.043655700319484105,,
org.apache.ivy.util.CacheCleaner.deleteDir(File),HotCallee,"org.apache.ivy.util.CacheCleaner.deleteDir(File), org.apache.ivy.util.FileUtil.forceDelete(File)",0.04362829445048051,,
org.apache.ivy.Ivy.Ivy(),,org.apache.ivy.Ivy.Ivy(),0.043613852525207296,,
"org.apache.ivy.plugins.resolver.RepositoryResolver.publish(Artifact, File, boolean)",HotCallee,"org.apache.ivy.plugins.resolver.RepositoryResolver.publish(Artifact, File, boolean), org.apache.ivy.plugins.resolver.RepositoryResolver.put(Artifact, File, String, boolean)",0.043576165484017104,,
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.extractPomProperties(Map),,org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.extractPomProperties(Map),0.043162974410362626,,
org.apache.ivy.core.search.SearchEngine.listOrganisations(),,org.apache.ivy.core.search.SearchEngine.listOrganisations(),0.043162291273297536,,
"org.apache.ivy.plugins.resolver.BasicResolver.resolveAndCheckPublicationDate(DependencyDescriptor, ModuleDescriptor, ModuleRevisionId, ResolveData)",,"org.apache.ivy.plugins.resolver.BasicResolver.resolveAndCheckPublicationDate(DependencyDescriptor, ModuleDescriptor, ModuleRevisionId, ResolveData)",0.04315588055395099,,
org.apache.ivy.core.IvyContext.peek(String),,org.apache.ivy.core.IvyContext.peek(String),0.043154088809282974,,
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.parseDuration(String),,org.apache.ivy.core.cache.DefaultRepositoryCacheManager.parseDuration(String),0.04313429662234716,,
"org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildElement(Element, String)",,"org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildElement(Element, String)",0.043081607795065785,,
"org.apache.ivy.util.filter.FilterHelper.filter(Collection, Filter)",FreqExec,"org.apache.ivy.util.filter.FilterHelper.filter(Collection, Filter), org.apache.ivy.core.resolve.IvyNode.getSelectedArtifacts(Filter)",0.042850127003513525,"org.apache.ivy.util.filter.FilterHelper.filter(Collection, Filter)",MyIssue-25
org.apache.ivy.plugins.resolver.VfsResolver.prepareForDisplay(String),,org.apache.ivy.plugins.resolver.VfsResolver.prepareForDisplay(String),0.04283895703142262,,
org.apache.ivy.core.module.descriptor.AbstractArtifact.equals(Object),FreqExec,org.apache.ivy.core.module.descriptor.AbstractArtifact.equals(Object),0.042750655380976076,,
org.apache.ivy.Ivy.postConfigure(),,org.apache.ivy.Ivy.postConfigure(),0.04268670830513902,,
"org.apache.ivy.plugins.resolver.ChainResolver.download(Artifact[], DownloadOptions)",HotCallee,"org.apache.ivy.plugins.resolver.ChainResolver.download(Artifact[], DownloadOptions), org.apache.ivy.plugins.resolver.IBiblioResolver.download(Artifact[], DownloadOptions)",0.04252766579822017,,
"org.apache.ivy.plugins.resolver.BasicResolver.checkNotConvertedExclusionRule(ModuleDescriptor, ResolvedResource, ResolveData)",,"org.apache.ivy.plugins.resolver.BasicResolver.checkNotConvertedExclusionRule(ModuleDescriptor, ResolvedResource, ResolveData)",0.04251395218651698,,
"org.apache.ivy.plugins.matcher.MapMatcher.MapMatcher(Map, PatternMatcher)",,"org.apache.ivy.plugins.matcher.MapMatcher.MapMatcher(Map, PatternMatcher)",0.042249583136350875,,
"org.apache.ivy.core.report.ConfigurationResolveReport.addDependency(IvyNode, DownloadReport)",,"org.apache.ivy.core.report.ConfigurationResolveReport.addDependency(IvyNode, DownloadReport)",0.04224090172027486,,
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.update(URL, OutputStream, UpdateOptions)",,"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.update(URL, OutputStream, UpdateOptions)",0.04218338469307863,,
"org.apache.ivy.core.module.id.ModuleId.ModuleId(String, String)",,"org.apache.ivy.core.module.id.ModuleId.ModuleId(String, String)",0.04213582264793764,,
"org.apache.ivy.plugins.resolver.IBiblioResolver.findTokenValues(Collection, List, Map, String)",,"org.apache.ivy.plugins.resolver.IBiblioResolver.findTokenValues(Collection, List, Map, String)",0.042107383642912846,,
"org.apache.ivy.plugins.report.XmlReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",HotCallee,"org.apache.ivy.plugins.report.XmlReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions), org.apache.ivy.plugins.report.XmlReportOutputter.output(ConfigurationResolveReport, String, String[], ResolutionCacheManager)",0.04197600028528416,,
"org.apache.ivy.plugins.report.XmlReportOutputter.output(ConfigurationResolveReport, String, String[], ResolutionCacheManager)",FreqExec,"org.apache.ivy.plugins.report.XmlReportOutputter.output(ConfigurationResolveReport, String, String[], ResolutionCacheManager), org.apache.ivy.plugins.report.XmlReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",0.04197600028528416,,
org.apache.ivy.core.cache.ParserSettingsMonitor.hasChanged(ParserSettings),,org.apache.ivy.core.cache.ParserSettingsMonitor.hasChanged(ParserSettings),0.041824304692043984,,
"org.apache.ivy.util.extendable.ExtendableItemHelper.getExtraAttributes(ParserSettings, Attributes, String[])",,"org.apache.ivy.util.extendable.ExtendableItemHelper.getExtraAttributes(ParserSettings, Attributes, String[])",0.041791134253736095,,
"org.apache.ivy.core.settings.XmlSettingsParser.endElement(String, String, String)",FreqExec,"org.apache.ivy.core.settings.XmlSettingsParser.endElement(String, String, String)",0.041748152954699635,,
"org.apache.ivy.core.settings.IvyVariableContainerImpl.setVariable(String, String, boolean)","HotCyclic, FreqExec","org.apache.ivy.plugins.resolver.IvyRepResolver.setIvyroot(String), org.apache.ivy.plugins.resolver.IvyRepResolver.ensureIvyConfigured(ResolverSettings), org.apache.ivy.core.settings.IvySettings.configureRepositories(boolean), org.apache.ivy.core.settings.IvySettings.addAllVariables(Map, boolean), org.apache.ivy.core.settings.IvySettings.setVariable(String, String, boolean), org.apache.ivy.ant.IvyAntVariableContainer.setVariable(String, String, boolean), org.apache.ivy.core.settings.IvyVariableContainerImpl.setVariable(String, String, boolean)",0.04171815561245975,,
org.apache.ivy.util.XMLHelper.getDocBuilder(EntityResolver),,org.apache.ivy.util.XMLHelper.getDocBuilder(EntityResolver),0.041665850877910506,,
"org.apache.ivy.core.resolve.IvyNodeEviction.getEvictionDataInRoot(String, IvyNode)",,"org.apache.ivy.core.resolve.IvyNodeEviction.getEvictionDataInRoot(String, IvyNode)",0.041643285552919324,,
org.apache.ivy.plugins.repository.file.FileRepository.list(String),,org.apache.ivy.plugins.repository.file.FileRepository.list(String),0.041634340038662454,,
org.apache.ivy.plugins.resolver.FileSystemResolver.filterNames(Collection),,org.apache.ivy.plugins.resolver.FileSystemResolver.filterNames(Collection),0.04161454652381053,,
org.apache.ivy.plugins.lock.FileBasedLockStrategy.acquireLock(File),FreqExec,"org.apache.ivy.plugins.lock.FileBasedLockStrategy.acquireLock(File), org.apache.ivy.plugins.lock.ArtifactLockStrategy.lockArtifact(Artifact, File)",0.04160624278214661,,
"org.apache.ivy.core.resolve.IvyNode.updateDataFrom(IvyNode, String, boolean)",,"org.apache.ivy.core.resolve.IvyNode.updateDataFrom(IvyNode, String, boolean)",0.04153542267631551,,
"org.apache.ivy.plugins.resolver.FileSystemResolver.getDestination(String, Artifact, ModuleRevisionId)",,"org.apache.ivy.plugins.resolver.FileSystemResolver.getDestination(String, Artifact, ModuleRevisionId)",0.04150528110103771,,
org.apache.ivy.core.report.ArtifactDownloadReport.toString(),,org.apache.ivy.core.report.ArtifactDownloadReport.toString(),0.041448026996855146,,
org.apache.ivy.core.IvyContext.pop(String),,org.apache.ivy.core.IvyContext.pop(String),0.0412800599928822,,
"org.apache.ivy.core.RelativeUrlResolver.getURL(URL, String, String)",,"org.apache.ivy.core.RelativeUrlResolver.getURL(URL, String, String)",0.04120769678169144,,
org.apache.ivy.core.settings.IvySettings.getResolver(String),,org.apache.ivy.core.settings.IvySettings.getResolver(String),0.04119470363657971,,
org.apache.ivy.core.settings.IvySettings.setDefaultCache(File),,org.apache.ivy.core.settings.IvySettings.setDefaultCache(File),0.041172958616821576,,
org.apache.ivy.core.resolve.IvyNodeUsage.getDependencyArtifactsSet(String),,org.apache.ivy.core.resolve.IvyNodeUsage.getDependencyArtifactsSet(String),0.04112293981860898,,
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.check(),,org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.check(),0.04109664536156896,,
org.apache.ivy.core.IvyContext.getCurrentStack(),FreqExec,"org.apache.ivy.core.IvyContext.getCurrentStack(), org.apache.ivy.core.IvyContext.getContext(), org.apache.ivy.core.IvyContext.pushContext(IvyContext), org.apache.ivy.core.IvyContext.popContext()",0.04104641561070851,,
org.apache.ivy.core.settings.IvySettings.getConflictManager(ModuleId),FreqExec,"org.apache.ivy.core.settings.IvySettings.getConflictManager(ModuleId), org.apache.ivy.core.resolve.IvyNode.getConflictManager(ModuleId), org.apache.ivy.core.resolve.ResolveEngine.resolveConflicts(VisitNode, VisitNode, Collection, ConflictManager)",0.04101662211669073,,
org.apache.ivy.core.settings.IvySettings.getDefaultCache(),,org.apache.ivy.core.settings.IvySettings.getDefaultCache(),0.04094741107267356,,
"org.apache.ivy.Main.initMessage(CommandLine, Ivy)",,"org.apache.ivy.Main.initMessage(CommandLine, Ivy)",0.040906085026204846,,
org.apache.ivy.plugins.parser.m2.PomReader.getPomProperties(),,org.apache.ivy.plugins.parser.m2.PomReader.getPomProperties(),0.04086235984761919,,
"org.apache.ivy.core.search.SearchEngine.listTokenValues(String, Map)",,"org.apache.ivy.core.search.SearchEngine.listTokenValues(String, Map)",0.040831227298426566,,
org.apache.ivy.plugins.lock.FileBasedLockStrategy.hasLock(File),FreqExec,"org.apache.ivy.plugins.lock.FileBasedLockStrategy.hasLock(File), org.apache.ivy.plugins.lock.FileBasedLockStrategy.acquireLock(File)",0.040764763743633546,,
"org.apache.ivy.plugins.resolver.RepositoryResolver.download(Artifact[], DownloadOptions)",,"org.apache.ivy.plugins.resolver.RepositoryResolver.download(Artifact[], DownloadOptions)",0.040760098329286856,,
