class path,method name,method arguments,Time,OwnTime,count
lang\java\avro\src\main\java\org\apache\avro\file\DataFileStream.java,<init>,DatumReader,0,0,4
lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\StatsPlugin.java,<init>,,3,0,14
lang\java\avro\src\main\java\org\apache\avro\util\Utf8.java,charAt,int,0,0,4
lang\java\ipc\src\main\java\org\apache\avro\ipc\DatagramTransceiver.java,readBuffers,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\specific\SpecificData.java,<init>,ClassLoader,0,0,1
lang\java\ipc\src\main\java\org\apache\avro\ipc\NettyTransceiver.java,<init>,InetSocketAddress,70,0,2
lang\java\mapred\src\main\java\org\apache\avro\mapred\tether\TetherOutputService.java,<init>,"OutputCollector, Reporter",0,0,2
lang\java\avro\src\main\java\org\apache\avro\io\DirectBinaryDecoder.java,readBytes,ByteBuffer,0,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BinaryEncoder.java,<init>,,0,0,116
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingEncoder.java,<init>,"Symbol, Encoder",0,0,3
lang\java\avro\src\main\java\org\apache\avro\io\BinaryData.java,encodeDouble,"double, byte[], int",0,0,8
lang\java\avro\src\main\java\org\apache\avro\io\parsing\Symbol.java,seq,Symbol[],0,0,8
lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\StatsPlugin.java,serverSendResponse,RPCContext,0,0,3
lang\java\mapred\src\main\java\org\apache\avro\mapred\AvroAsTextRecordReader.java,<init>,"FileReader, FileSplit",0,0,1
lang\java\avro\src\main\java\org\apache\avro\file\DataFileReader.java,<init>,"File, DatumReader",0,0,2
lang\java\avro\src\main\java\org\apache\avro\specific\SpecificData.java,getProtocol,Class,83,0,1
lang\java\avro\src\main\java\org\apache\avro\io\DirectBinaryDecoder.java,readBoolean,,0,0,3
lang\java\avro\src\main\java\org\apache\avro\file\SeekableFileInput.java,<init>,FileDescriptor,0,0,7
lang\java\ipc\src\main\java\org\apache\avro\ipc\specific\SpecificResponder.java,<init>,"Class, Object",149,0,1
lang\java\mapred\src\main\java\org\apache\avro\mapred\tether\TetherJob.java,submitJob,JobConf,312,0,3
lang\java\ipc\src\main\java\org\apache\avro\ipc\trace\Trace.java,executionPathHash,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\AvroRuntimeException.java,<init>,"String, Throwable",0,0,3
lang\java\avro\src\main\java\org\apache\avro\io\BlockingBinaryEncoder.java,writeMapStart,,1,0,13
lang\java\ipc\src\main\java\org\apache\avro\ipc\specific\SpecificResponder.java,<init>,"Protocol, Object, SpecificData",61,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,<init>,"byte[], int, int",0,0,22
lang\java\ipc\src\main\java\org\apache\avro\ipc\CallFuture.java,isDone,,0,0,3
lang\java\ipc\src\main\java\org\apache\avro\ipc\NettyTransceiver.java,disconnect,"boolean, boolean",0,0,2
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumWriter.java,<init>,"Schema, GenericData",0,0,1
lang\java\ipc\src\main\java\org\apache\avro\ipc\Responder.java,<init>,Protocol,61,0,1
lang\java\avro\src\main\java\org\apache\avro\file\CodecFactory.java,fromString,String,0,0,2
lang\java\ipc\src\main\java\org\apache\avro\ipc\CallFuture.java,<init>,Callback,0,0,27
