method,Layer,Size,Depth,Width,LOC,Cyclomatic,FanIn,FanOut,Loop,Time,OwnTime,Count,N_Layer,N_Size,N_Depth,N_Width,N_LOC,N_Cyclomatic,N_FanIn,N_FanOut,N_Loop,N_Time,N_OwnTime,N_Count,score
org.apache.avro.file.DataFileReader.sync(long),5,132,14,35,28,7,12,10,2,61,3,125,0.6153846153846154,0.24214417744916822,0.4827586206896552,0.15555555555555556,0.17647058823529413,0.14634146341463414,0.07058823529411765,0.1694915254237288,0.3333333333333333,0.0005510687119446402,4.597701149425287e-05,7.857769853766079e-07,0.06703060414544
"org.apache.avro.generic.GenericDatumReader.convert(Object, Schema, LogicalType, Conversion<?>)",4,115,9,54,23,14,20,20,0,3,0,25,0.6923076923076923,0.21072088724584104,0.3103448275862069,0.24,0.1437908496732026,0.3170731707317073,0.11764705882352941,0.3389830508474576,1e-13,2.7101739931703616e-05,1e-13,1.52085868137408e-07,0.06667307849296318
"org.apache.avro.Schema.applyAliases(Schema, Map<Schema, Schema>, Map<Name, Name>, Map<Name, Map>)",7,44,6,19,53,17,19,25,2,0,0,30,0.46153846153846156,0.07948243992606285,0.20689655172413793,0.08444444444444445,0.33986928104575165,0.3902439024390244,0.11176470588235295,0.423728813559322,0.3333333333333333,1e-13,1e-13,1.83770423999368e-07,0.06654483813913713
"org.apache.avro.generic.GenericDatumReader.readWithoutConversion(Object, Schema, ResolvingDecoder)",4,117,7,54,20,15,25,20,0,3407,153,561167,0.6923076923076923,0.2144177449168207,0.2413793103448276,0.24,0.12418300653594772,0.34146341463414637,0.14705882352941177,0.3389830508474576,1e-13,0.030778542649104738,0.0023448275862068967,0.003556059094966529,0.06605215206275263
"org.apache.avro.generic.GenericDatumWriter.writeWithoutConversion(Schema, Object, Encoder)",4,96,7,32,28,16,20,23,0,1723,92,280389,0.6923076923076923,0.1756007393715342,0.2413793103448276,0.14222222222222222,0.17647058823529413,0.36585365853658536,0.11764705882352941,0.3898305084745763,1e-13,0.015565432634108443,0.0014099616858237547,0.001776793849804648,0.06569187153962641
"org.apache.avro.generic.GenericDatumReader.readMap(Object, Schema, ResolvingDecoder)",4,104,6,50,24,6,4,12,3,385,11,16033,0.6923076923076923,0.19038817005545286,0.20689655172413793,0.2222222222222222,0.1503267973856209,0.12195121951219512,0.023529411764705882,0.2033898305084746,0.5,0.0034780566245686305,0.0001685823754789272,0.00010159335991578854,0.06553807945704276
"org.apache.avro.mapred.tether.TetheredProcess.TetheredProcess(JobConf, OutputCollector<TetherData, NullWritable>, Reporter)",4,48,11,18,53,9,16,24,0,1,0,1,0.6923076923076923,0.08687615526802218,0.3793103448275862,0.08,0.33986928104575165,0.1951219512195122,0.09411764705882353,0.4067796610169492,1e-13,9.033913310567871e-06,1e-13,1e-13,0.06414709705948149
"org.apache.avro.tool.ConcatTool.run(InputStream, PrintStream, PrintStream, List<String>)",12,125,7,33,68,14,11,31,3,531,0,4,0.07692307692307687,0.22920517560073936,0.2413793103448276,0.14666666666666667,0.43790849673202614,0.3170731707317073,0.06470588235294118,0.5254237288135594,0.5,0.00479700796791154,1e-13,1.9010733517176e-08,0.06404143501250273
"org.apache.avro.generic.GenericData.hashCode(Object, Schema)",4,46,6,21,30,12,17,17,2,1,0,190,0.6923076923076923,0.08317929759704251,0.20689655172413793,0.09333333333333334,0.1895424836601307,0.2682926829268293,0.1,0.288135593220339,0.3333333333333333,9.033913310567871e-06,1e-13,1.1976762115820878e-06,0.06342986568516895
"org.apache.avro.file.DataFileWriter.appendAllFrom(DataFileStream<D>, boolean)",5,131,13,39,23,5,9,12,2,2820,0,56,0.6153846153846154,0.24029574861367836,0.4482758620689655,0.17333333333333334,0.1437908496732026,0.0975609756097561,0.052941176470588235,0.2033898305084746,0.3333333333333333,0.0254756355358014,1e-13,3.4853011448156e-07,0.061382575256356584
"org.apache.avro.ipc.specific.SpecificRequestor.invoke(Object, Method, Object[])",12,170,13,36,57,13,5,21,1,15360,4,6203,0.07692307692307687,0.3123844731977819,0.4482758620689655,0.16,0.3660130718954248,0.2926829268292683,0.029411764705882353,0.3559322033898305,0.16666666666666666,0.13876090845032252,6.130268199233716e-05,3.930152309117518e-05,0.06038904272974444
org.apache.avro.thrift.ThriftData.getSchema(Class),5,28,10,8,32,8,14,19,2,21,0,11,0.6153846153846154,0.04990757855822551,0.3448275862068966,0.035555555555555556,0.20261437908496732,0.17073170731707318,0.08235294117647059,0.3220338983050847,0.3333333333333333,0.0001897121795219253,1e-13,6.336911172392e-08,0.058090729179874324
org.apache.avro.file.DataFileWriter.append(D),4,297,12,79,15,3,54,7,0,3715,64,129230,0.6923076923076923,0.5471349353049908,0.41379310344827586,0.3511111111111111,0.0915032679738562,0.04878048780487805,0.3176470588235294,0.11864406779661017,1e-13,0.03356098794875964,0.0009808429118773946,0.0008189126938970457,0.05778280224060578
"org.apache.avro.util.internal.JacksonUtils.toJson(Object, JsonGenerator)",1,3,2,2,34,13,5,16,2,71,19,17617,0.9230769230769231,0.0036968576709796672,0.06896551724137931,0.008888888888888889,0.21568627450980393,0.2926829268292683,0.029411764705882353,0.2711864406779661,0.3333333333333333,0.0006414078450503189,0.00029118773946360156,0.00011163102721285746,0.05737937606761537
org.apache.avro.reflect.ReflectData.getProtocol(Class),6,113,15,43,19,5,13,19,1,204,0,22,0.5384615384615384,0.20702402957486138,0.5172413793103449,0.19111111111111112,0.11764705882352941,0.0975609756097561,0.07647058823529412,0.3220338983050847,0.16666666666666666,0.0018429183153558459,1e-13,1.33075134620232e-07,0.05672724815099689
org.apache.avro.generic.GenericData.getSchemaName(Object),2,29,5,22,31,14,14,22,0,40,12,21229,0.8461538461538461,0.051756007393715345,0.1724137931034483,0.09777777777777778,0.19607843137254902,0.3170731707317073,0.08235294117647059,0.3728813559322034,1e-13,0.00036135653242271487,0.0001839080459770115,0.00013451995036753737,0.05655864741337465
"org.apache.avro.reflect.ReflectDatumReader.readCollection(Collection<Object>, Schema, long, ResolvingDecoder)",12,134,12,67,22,6,5,8,4,6,0,12,0.07692307692307687,0.24584103512014788,0.41379310344827586,0.29777777777777775,0.13725490196078433,0.12195121951219512,0.029411764705882353,0.13559322033898305,0.6666666666666666,5.420347986340723e-05,1e-13,6.970602289631199e-08,0.05641665270922034
"org.apache.avro.generic.GenericDatumWriter.convert(Schema, LogicalType, Conversion<T>, Object)",4,96,9,40,22,14,18,16,0,2,0,34,0.6923076923076923,0.1756007393715342,0.3103448275862069,0.17777777777777778,0.13725490196078433,0.3170731707317073,0.10588235294117647,0.2711864406779661,1e-13,1.8067826621135743e-05,1e-13,2.0911806868893598e-07,0.05636999774095885
"org.apache.avro.reflect.ReflectDatumReader.readObjectArray(Object[], Schema, long, ResolvingDecoder)",12,116,11,62,27,6,5,8,4,0,0,4,0.07692307692307687,0.21256931608133087,0.3793103448275862,0.27555555555555555,0.16993464052287582,0.12195121951219512,0.029411764705882353,0.13559322033898305,0.6666666666666666,1e-13,1e-13,1.9010733517176e-08,0.053052042715789186
"org.apache.avro.ipc.HttpTransceiver.writeBuffers(List<ByteBuffer>, OutputStream)",0,345,18,82,9,2,4,7,1,1195,15,4100,1.0,0.6358595194085028,0.6206896551724138,0.36444444444444446,0.05228758169934641,0.024390243902439025,0.023529411764705882,0.11864406779661017,0.16666666666666666,0.010795526406128606,0.00022988505747126436,2.5974998895634806e-05,0.05052200720927106
"org.apache.avro.ipc.Requestor.request(Request, Callback<T>)",10,171,14,39,46,9,5,18,0,16558,3,6250,0.23076923076923073,0.3142329020332717,0.4827586206896552,0.17333333333333334,0.29411764705882354,0.1951219512195122,0.029411764705882353,0.3050847457627119,1e-13,0.14958353659638282,4.597701149425287e-05,3.95993579162776e-05,0.04946922846603486
"org.apache.avro.generic.GenericData.writeEscapedString(CharSequence, StringBuilder)",2,17,3,12,38,11,3,7,2,17,7,1335,0.8461538461538461,0.029574861367837338,0.10344827586206896,0.05333333333333334,0.24183006535947713,0.24390243902439024,0.01764705882352941,0.11864406779661017,0.3333333333333333,0.00015357652627965383,0.00010727969348659004,8.453439503970927e-06,0.04932079609129104
"org.apache.trevni.avro.RandomData.generate(Schema, Random, int)",12,56,7,22,48,21,19,29,3,234,20,21566,0.07692307692307687,0.10166358595194085,0.2413793103448276,0.09777777777777778,0.30718954248366015,0.4878048780487805,0.11176470588235295,0.4915254237288136,0.5,0.002113935714672882,0.0003065134099616858,0.00013665548943263346,0.04914124817260933
"org.apache.avro.compiler.specific.SpecificCompiler.generateMethodName(Schema, Field, String, String)",2,13,3,11,33,10,13,17,1,446,85,14760,0.8461538461538461,0.022181146025878003,0.10344827586206896,0.04888888888888889,0.20915032679738563,0.21951219512195122,0.07647058823529412,0.288135593220339,0.16666666666666666,0.004029125336513271,0.0013026819923371647,9.352647199333352e-05,0.04898896523272248
org.apache.avro.generic.GenericData.getDefaultValue(Field),4,97,10,44,28,5,8,21,0,41,0,154,0.6923076923076923,0.17744916820702403,0.3448275862068966,0.19555555555555557,0.17647058823529413,0.0975609756097561,0.047058823529411764,0.3559322033898305,1e-13,0.00037039044573328276,1e-13,9.695474093759758e-07,0.04773483188410975
org.apache.avro.protobuf.ProtobufData.getNonRepeatedSchema(FieldDescriptor),5,18,7,11,31,20,29,11,0,3,0,40,0.6153846153846154,0.031423290203327174,0.2413793103448276,0.04888888888888889,0.19607843137254902,0.4634146341463415,0.17058823529411765,0.1864406779661017,1e-13,2.7101739931703616e-05,1e-13,2.47139535723288e-07,0.04762792281700135
org.apache.avro.io.BlockingBinaryEncoder.compact(),3,16,5,9,34,7,14,9,2,2,1,393,0.7692307692307692,0.027726432532347505,0.1724137931034483,0.04,0.21568627450980393,0.14634146341463414,0.08235294117647059,0.15254237288135594,0.3333333333333333,1.8067826621135743e-05,1.532567049808429e-05,2.484069179577664e-06,0.04694869065634898
"org.apache.avro.generic.GenericData.resolveUnion(Schema, Object)",3,63,7,43,21,7,14,11,1,107,13,21242,0.7692307692307692,0.11460258780036968,0.2413793103448276,0.19111111111111112,0.13071895424836602,0.14634146341463414,0.08235294117647059,0.1864406779661017,0.16666666666666666,0.0009666287242307623,0.00019923371647509577,0.00013460233021277845,0.04689539723224241
