file,method,issue,hash,date,title
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,"readRecord(Object,Schema,ResolvingDecoder)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,"writeRecord(Schema,Object,Encoder)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,configureBlockSize(int),AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,"blockingBinaryEncoder(OutputStream,BinaryEncoder)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,getFields(Class),AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,"setField(Object,String,int,Object)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,"setElement(Schema,Type)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,"createSchema(Type,Map<String, Schema>)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,getClass(Schema),AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,"getField(Object,String,int)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,"findField(Class,String)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,"getClassProp(Schema,String)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,"createFieldSchema(Field,Map<String, Schema>)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,"getField(Class,String)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,"newArray(Object,int,Schema)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,"readInt(Object,Schema,Decoder)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,"addToArray(Object,long,Object)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,"readBytes(Object,Schema,Decoder)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,getArraySize(Object),AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,"write(Schema,Object,Encoder)",AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,getArrayElements(Object),AVRO-1282,40650540,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey)
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java,"configureDataFileWriter(DataFileWriter<T>,JobConf)",AVRO-1243,4d8a4dd7,2013-02-12 23:22:54,AVRO-1243. Java: Add support for bzip2 file compression and translate Hadoop job compression options.  Contributed by Ted Malaska.
lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroOutputFormatBase.java,getCompressionCodec(TaskAttemptContext),AVRO-1243,4d8a4dd7,2013-02-12 23:22:54,AVRO-1243. Java: Add support for bzip2 file compression and translate Hadoop job compression options.  Contributed by Ted Malaska.
lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,Main(),AVRO-1250,cf495ef5,2013-02-12 22:27:25,AVRO-1250. Add a command-line tool to concatenate data files.  Contributed by Nick White.
lang/java/trevni/core/src/main/java/org/apache/trevni/InputBuffer.java,readString(),AVRO-1241,acf33453,2013-02-04 21:58:45,AVRO-1241. Java: Optimize Trevni string input.  Contributed by Joseph Adler.
lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,Main(),AVRO-806,87751932,2012-09-11 21:35:56,AVRO-806.  Add specification of the Trevni columnar file format and a Java implementation of it.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,"readMap(Object,Schema,ResolvingDecoder)",AVRO-1147,911cc53a,2012-09-10 23:40:25,AVRO-1147. Java: Permit stringable map keys in reflect.  Contributed by Alexandre Normand.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,"writeMap(Schema,Object,Encoder)",AVRO-1147,911cc53a,2012-09-10 23:40:25,AVRO-1147. Java: Permit stringable map keys in reflect.  Contributed by Alexandre Normand.
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,"createSchema(Type,Map<String, Schema>)",AVRO-1147,911cc53a,2012-09-10 23:40:25,AVRO-1147. Java: Permit stringable map keys in reflect.  Contributed by Alexandre Normand.
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,"readString(Object,Schema,Decoder)",AVRO-1147,911cc53a,2012-09-10 23:40:25,AVRO-1147. Java: Permit stringable map keys in reflect.  Contributed by Alexandre Normand.
lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,toString(),AVRO-1074,d3b4045a,2012-05-17 22:30:23,AVRO-1074. Java: Optimize Utf8#length() and #toString() to not allocate a String when the length is zero.
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,"createSchema(Type,Map<String, Schema>)",AVRO-1046,2020c8a8,2012-05-17 21:12:43,AVRO-1046. Java: Fix ReflectDatumReader to be able to read generic and specific arrays.
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,"newArray(Object,int,Schema)",AVRO-1046,2020c8a8,2012-05-17 21:12:43,AVRO-1046. Java: Fix ReflectDatumReader to be able to read generic and specific arrays.
lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,appendTo(File),AVRO-1090,1f3580f5,2012-05-17 20:16:07,"AVRO-1090. Java: Permit appending to files besides java.io.File, e.g., files in HDFS."
lang/java/avro/src/main/java/org/apache/avro/Schema.java,equals(Object),AVRO-1049,02802d57,2012-05-16 21:57:46,AVRO-1049. Java: Fix GenericData.Record#equals() to correctly compare schemas and fix Schema#equals() to consider order.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,equals(Object),AVRO-1049,02802d57,2012-05-16 21:57:46,AVRO-1049. Java: Fix GenericData.Record#equals() to correctly compare schemas and fix Schema#equals() to consider order.
lang/java/avro/src/main/java/org/apache/avro/Schema.java,UnionSchema(LockableArrayList<Schema>),AVRO-946,4e10536f,2011-11-04 20:58:36,AVRO-946. Java: Optimize union resolution when writing.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,"resolveUnion(Schema,Object)",AVRO-946,4e10536f,2011-11-04 20:58:36,AVRO-946. Java: Optimize union resolution when writing.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,"write(Schema,Object,Encoder)",AVRO-946,4e10536f,2011-11-04 20:58:36,AVRO-946. Java: Optimize union resolution when writing.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,getRecordState(Schema),AVRO-907,5c4ebdc2,2011-10-05 18:37:45,AVRO-907. Java: Optimize access to protobuf message fields.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,"readRecord(Object,Schema,ResolvingDecoder)",AVRO-907,5c4ebdc2,2011-10-05 18:37:45,AVRO-907. Java: Optimize access to protobuf message fields.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,"writeRecord(Schema,Object,Encoder)",AVRO-907,5c4ebdc2,2011-10-05 18:37:45,AVRO-907. Java: Optimize access to protobuf message fields.
lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufData.java,"setField(Object,String,int,Object)",AVRO-907,5c4ebdc2,2011-10-05 18:37:45,AVRO-907. Java: Optimize access to protobuf message fields.
lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufData.java,"getField(Object,String,int)",AVRO-907,5c4ebdc2,2011-10-05 18:37:45,AVRO-907. Java: Optimize access to protobuf message fields.
lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufData.java,"getFieldDescriptor(Descriptor,int)",AVRO-907,5c4ebdc2,2011-10-05 18:37:45,AVRO-907. Java: Optimize access to protobuf message fields.
lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.java,"setField(Object,String,int,Object)",AVRO-907,5c4ebdc2,2011-10-05 18:37:45,AVRO-907. Java: Optimize access to protobuf message fields.
lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.java,getFieldIds(Schema),AVRO-907,5c4ebdc2,2011-10-05 18:37:45,AVRO-907. Java: Optimize access to protobuf message fields.
lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.java,"getField(Object,String,int)",AVRO-907,5c4ebdc2,2011-10-05 18:37:45,AVRO-907. Java: Optimize access to protobuf message fields.
lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.java,getRecordState(Schema),AVRO-907,5c4ebdc2,2011-10-05 18:37:45,AVRO-907. Java: Optimize access to protobuf message fields.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,"readRecord(Object,Schema,ResolvingDecoder)",AVRO-839,666be14b,2011-08-26 20:54:50,AVRO-839. Java: Add accessor methods and builders to generated java classes.  Contributed by James Baldassari.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,"newRecord(Object,Schema)",AVRO-839,666be14b,2011-08-26 20:54:50,AVRO-839. Java: Add accessor methods and builders to generated java classes.  Contributed by James Baldassari.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,"createFixed(Object,byte[],Schema)",AVRO-839,666be14b,2011-08-26 20:54:50,AVRO-839. Java: Add accessor methods and builders to generated java classes.  Contributed by James Baldassari.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,"createFixed(Object,Schema)",AVRO-839,666be14b,2011-08-26 20:54:50,AVRO-839. Java: Add accessor methods and builders to generated java classes.  Contributed by James Baldassari.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,"readFixed(Object,Schema,Decoder)",AVRO-839,666be14b,2011-08-26 20:54:50,AVRO-839. Java: Add accessor methods and builders to generated java classes.  Contributed by James Baldassari.
lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,"encode(Encoder,Schema,JsonNode)",AVRO-839,666be14b,2011-08-26 20:54:50,AVRO-839. Java: Add accessor methods and builders to generated java classes.  Contributed by James Baldassari.
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,"newArray(Object,int,Schema)",AVRO-839,666be14b,2011-08-26 20:54:50,AVRO-839. Java: Add accessor methods and builders to generated java classes.  Contributed by James Baldassari.
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,"newRecord(Object,Schema)",AVRO-839,666be14b,2011-08-26 20:54:50,AVRO-839. Java: Add accessor methods and builders to generated java classes.  Contributed by James Baldassari.
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,"createFixed(Object,Schema)",AVRO-839,666be14b,2011-08-26 20:54:50,AVRO-839. Java: Add accessor methods and builders to generated java classes.  Contributed by James Baldassari.
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,"newInstance(Class,Schema)",AVRO-839,666be14b,2011-08-26 20:54:50,AVRO-839. Java: Add accessor methods and builders to generated java classes.  Contributed by James Baldassari.
lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,toString(),AVRO-839,666be14b,2011-08-26 20:54:50,AVRO-839. Java: Add accessor methods and builders to generated java classes.  Contributed by James Baldassari.
lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,getBytesFor(String),AVRO-839,666be14b,2011-08-26 20:54:50,AVRO-839. Java: Add accessor methods and builders to generated java classes.  Contributed by James Baldassari.
lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,mangle(String),AVRO-839,666be14b,2011-08-26 20:54:50,AVRO-839. Java: Add accessor methods and builders to generated java classes.  Contributed by James Baldassari.
lang/java/avro/src/main/java/org/apache/avro/Schema.java,hashCode(),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,hashCode(),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,equals(Object),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,hashCode(),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,equals(Object),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,hashCode(),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,hashCode(),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,hashCode(),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,equals(Object),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,equals(Object),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,hashCode(),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,equals(Object),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,setFields(List<Field>),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,hashCode(),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,equals(Object),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,hashCode(),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,equals(Object),AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/avro/src/main/java/org/apache/avro/Schema.java,"addProp(String,String)",AVRO-853,b1bb350b,2011-08-12 21:53:48,AVRO-853: Java: Cache Schema hash codes. (cutting)
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherJob.java,"setExecutable(JobConf,URI)",AVRO-847,0a3c5b47,2011-07-01 16:23:39,AVRO-847. Java: Add a unit test for Java MapReduce tether.  Contributed by Jeremy Lewi.
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherJob.java,setupTetherJob(JobConf),AVRO-847,0a3c5b47,2011-07-01 16:23:39,AVRO-847. Java: Add a unit test for Java MapReduce tether.  Contributed by Jeremy Lewi.
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,open(OutputStream),AVRO-847,0a3c5b47,2011-07-01 16:23:39,AVRO-847. Java: Add a unit test for Java MapReduce tether.  Contributed by Jeremy Lewi.
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java,"TetheredProcess(JobConf,OutputCollector<TetherData, NullWritable>,Reporter)",AVRO-847,0a3c5b47,2011-07-01 16:23:39,AVRO-847. Java: Add a unit test for Java MapReduce tether.  Contributed by Jeremy Lewi.
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java,startSubprocess(JobConf),AVRO-847,0a3c5b47,2011-07-01 16:23:39,AVRO-847. Java: Add a unit test for Java MapReduce tether.  Contributed by Jeremy Lewi.
lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,requestHandshakeMeta(),AVRO-761,16f9fbc1,2011-03-08 01:01:17,AVRO-761. Java: Fix Requestor to not send client's protocol redundantly.
lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,"setResponseHandshakeMeta(Map<CharSequence, ByteBuffer>)",AVRO-761,16f9fbc1,2011-03-08 01:01:17,AVRO-761. Java: Fix Requestor to not send client's protocol redundantly.
lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,"setRequestHandshakeMeta(Map<CharSequence, ByteBuffer>)",AVRO-761,16f9fbc1,2011-03-08 01:01:17,AVRO-761. Java: Fix Requestor to not send client's protocol redundantly.
lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,responseHandshakeMeta(),AVRO-761,16f9fbc1,2011-03-08 01:01:17,AVRO-761. Java: Fix Requestor to not send client's protocol redundantly.
lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java,writeHandshake(Encoder),AVRO-761,16f9fbc1,2011-03-08 01:01:17,AVRO-761. Java: Fix Requestor to not send client's protocol redundantly.
lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java,readHandshake(Decoder),AVRO-761,16f9fbc1,2011-03-08 01:01:17,AVRO-761. Java: Fix Requestor to not send client's protocol redundantly.
lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java,"handshake(Decoder,Encoder,Transceiver)",AVRO-761,16f9fbc1,2011-03-08 01:01:17,AVRO-761. Java: Fix Requestor to not send client's protocol redundantly.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,"getResolver(Schema,Schema)",AVRO-726,1b144474,2011-03-07 20:12:47,"AVRO-726. Java: Make GenericDatum{Reader,Writer} easier to extend.  Contributed by scottcarey."
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,"npe(NullPointerException,String)",AVRO-726,1b144474,2011-03-07 20:12:47,"AVRO-726. Java: Make GenericDatum{Reader,Writer} easier to extend.  Contributed by scottcarey."
lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,configure(Encoder),AVRO-769,b328ff06,2011-03-01 17:40:25,AVRO-769. Update javadoc and fix return type of ValidatingEncoder#configure().  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,"openReader(SeekableInput,DatumReader<D>,Header,boolean)",AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,seek(long),AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,pastSync(long),AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,sync(long),AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,tell(),AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,seek(long),AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,close(),AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,pastSync(long),AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,next(D),AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,getSchema(),AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,sync(long),AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,hasNext(),AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,initialize(InputStream),AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,"read(D,Decoder)",AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,"getResolver(Schema,Schema)",AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,"set(byte[],int,int,byte[],int,int)",AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,"set(byte[],int,int)",AVRO-769,3b5d0336,2011-02-25 23:45:30,AVRO-769. Java: Align Decoder/Encoder APIs.  Contributed by scottcarey.
