hash,author,date,title,file
4b3677c3,Tim Perkins,2016-12-15 09:35:21,AVRO-1969: Add schema compatibility checker for Ruby
0550d2cc,lostphilosopher,2017-02-15 13:05:43,AVRO-2001: Adding support for doc attribute
37ce7f72,Zoltan Farkas,2017-02-07 13:52:08,AVRO-1997 [java] get/set defaults for fixed.,"['lang/java/avro/src/main/java/org/apache/avro/SchemaBuilder.java', 'lang/java/avro/src/main/java/org/apache/avro/util/internal/JacksonUtils.java', 'lang/java/avro/src/test/java/org/apache/avro/TestFixed.java']",3
e06b4016,Sean Busbey,2017-02-28 08:42:51,"Revert ""[fix] get/set defaults for fixed.""","['lang/java/avro/src/main/java/org/apache/avro/SchemaBuilder.java', 'lang/java/avro/src/main/java/org/apache/avro/util/internal/JacksonUtils.java', 'lang/java/avro/src/test/java/org/apache/avro/TestFixed.java']",3
43297652,Thiruvalluvan M G,2017-02-28 09:53:57,Updated CHANGES.txt
db6bb9d7,Zoltan Farkas,2017-02-07 13:52:08,[fix] get/set defaults for fixed.,"['lang/java/avro/src/main/java/org/apache/avro/SchemaBuilder.java', 'lang/java/avro/src/main/java/org/apache/avro/util/internal/JacksonUtils.java', 'lang/java/avro/src/test/java/org/apache/avro/TestFixed.java']",3
27355642,Thiruvalluvan M. G,2017-02-21 14:44:39,Made C++ work when Snappy is not installed
5ec94b9a,J Langley,2015-10-13 22:12:20,Added Snappy compression for the DataFile.
0e24e2ab,Thiruvalluvan M. G,2017-02-21 07:10:01,Added a missing file
52d12bbc,Gabor Szadovszky,2017-02-20 09:01:25,AVRO-1973: Upgrade netty to the latest 3.x release,['lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerWithCallbacks.java'],1
230c7e75,Thiruvalluvan M. G,2017-02-19 21:47:01,Fix for AVRO-1994: C++ Code Generator Generates Invalid Code if Field is of type Null
ec8514f7,Thiruvalluvan M. G,2017-02-18 08:48:43,"Fixed AVRO-1898, C++ library cannot parse unions with default values"
ce36fffc,Thiruvalluvan M G,2017-02-14 17:16:59,"Fixed AVRO-1937, C++ code genrator now handles recursive structures well"
e9fd99ff,Tim Perkins,2017-01-30 15:48:58,AVRO-1996: compatibility with Ruby 2.4
29129abe,Pietro F. Menna,2017-02-10 12:22:12,AVRO-1813: Incorrect link to build instructions in Java Getting Started
30b5d4df,Sean Busbey,2017-01-28 04:18:43,AVRO-1992 close github prs.
656b2bb5,sacharya,2017-02-08 21:17:11,AVRO-1960 Add log4j properties for avro-tools
b735b425,Gabor Szadovszky,2017-02-08 13:45:30,AVRO-1975: Upgrade java dependencies
94d15f4b,Francesco Versaci,2016-12-22 11:58:14,AVRO-1972 Corrected typo in method name (getConversion),['lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java'],1
a974984e,Thiruvalluvan M G,2017-01-31 11:08:31,Fix for AVRO-1216
2ac78613,Thiruvalluvan M. G,2017-01-31 10:52:55,Updated CHANGES.log
92b83f5a,Victor Mota,2017-01-30 11:31:09,AVRO-1995: JSON Parser does not properly check current state
cc31afef,Thiruvalluvan M G,2017-01-29 19:03:58,Fix for AVRO-1750
