sep=;
id; seed; size; upperDepth; upperWidth; lowerDepth; lowerWidth
112;org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.lookupColor(int, int);49;0;0;7;16
113;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot.PDStructureTreeRoot(COSDictionary);16;5;3;1;1
114;org.apache.pdfbox.pdmodel.font.PDType1CFont.getawtFont();68;8;14;2;1
115;org.apache.pdfbox.util.PDFCloneUtility.PDFCloneUtility(PDDocument);274;7;80;0;0
116;org.apache.pdfbox.pdmodel.fdf.FDFDocument.load(String);146;11;43;0;0
117;org.apache.pdfbox.preflight.process.TrailerValidationProcess.checkLinearizedDictionnary(PreflightContext, COSDictionary);72;6;17;4;4
118;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.getBeforeColour();5;0;0;3;2
119;org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.setCurrentClippingPath(Shape);46;8;11;0;0
120;org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitWidthDestination.setFitBoundingBox(boolean);9;0;0;3;3
121;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject.setStructureElement(PDStructureElement);58;6;24;0;0
122;org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.isNoRotate();33;7;7;6;2
123;org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceDictionary.getDownAppearance();11;0;0;2;8
124;org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.hideToolbar();7;0;0;5;2
125;org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setSubFilter(COSName);289;12;62;2;1
126;org.apache.pdfbox.pdmodel.interactive.action.PDPageAdditionalActions.setC(PDAction);8;0;0;4;3
127;org.apache.pdfbox.pdfparser.NonSequentialPDFParser.releasePdfSourceInputStream();160;8;49;0;0
128;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getSignatureField();98;8;51;0;0
129;org.apache.pdfbox.pdmodel.font.PDFont.isType3Font();13;0;0;5;4
130;org.apache.pdfbox.preflight.xobject.XObjPostscriptValidator.validate();47;0;0;6;16
131;org.apache.pdfbox.cos.COSDictionary.getLong(COSName, long);14;3;4;2;2
132;org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCircle.FDFAnnotationCircle(Element);61;0;0;7;23
133;org.apache.pdfbox.pdmodel.PDPage.getActions();7;0;0;2;4
134;org.apache.pdfbox.pdmodel.encryption.PublicKeyRecipient.setX509(X509Certificate);40;6;20;0;0
135;org.apache.pdfbox.pdmodel.common.PDNameTreeNode.setKids(List);269;16;43;5;13
136;org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.getCOSObject();9;3;6;0;0
137;org.apache.pdfbox.pdmodel.interactive.form.PDChoiceField.PDChoiceField(PDAcroForm, COSDictionary);50;7;14;3;2
138;org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceStream.getCOSObject();159;7;52;0;0
139;org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.extractExtGStateDictionaries(PreflightContext, COSDictionary);61;8;7;4;10
140;org.apache.pdfbox.OverlayPDF.LayoutPage.LayoutPage(PDRectangle, COSStream, COSDictionary);67;8;17;0;0
141;org.apache.pdfbox.pdmodel.encryption.PDEncryptionDictionary.setLength(int);77;5;41;3;2
142;org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getCheckSum();18;0;0;7;3
143;org.apache.pdfbox.pdmodel.documentinterchange.prepress.PDBoxStyle.setGuideLineColor(PDColorState);7;0;0;3;2
144;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject.setHeaders(String[]);32;0;0;8;8
145;org.apache.pdfbox.pdfparser.BaseParser.isWhitespace(int);144;7;42;0;0
146;org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination.PDPageFitRectangleDestination(COSArray);14;3;10;1;1
147;org.apache.pdfbox.pdmodel.PDPage.getRotation();11;3;4;2;2
148;org.apache.pdfbox.util.operator.BeginMarkedContentSequenceWithProperties.process(PDFOperator, List);9;0;0;4;4
149;org.apache.pdfbox.preflight.ValidationResult.addErrors(List);3;0;0;2;1
150;org.apache.pdfbox.pdmodel.common.PDStream.getByteArray();364;9;79;7;7
151;org.apache.pdfbox.pdmodel.edit.PDPageContentStream.writeColorSpace(PDColorSpace);21;2;2;2;12
152;org.apache.pdfbox.util.TextNormalize.findICU4J();3;1;1;1;1
153;org.apache.pdfbox.util.PDFStreamEngine.getGraphicsStack();181;10;41;0;0
154;org.apache.pdfbox.preflight.font.util.Type1Parser.isBlankSperator(int);7;3;3;0;0
155;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties.getPdVisibleSignature();103;9;52;0;0
156;org.apache.pdfbox.pdmodel.text.PDTextState.setFontSize(float);189;14;46;0;0
157;org.apache.pdfbox.util.PDFTextStripper.setPageEnd(String);18;5;7;0;0
158;org.apache.pdfbox.util.PDFTextStripper.writeCharacters(TextPosition);2;0;0;1;1
159;org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getFile();16;2;4;4;4
160;org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.setLinearInterpretation(PDMatrix);15;5;5;2;2
161;org.apache.pdfbox.preflight.font.Type3FontValidator.checkFontMatrix();242;12;51;4;10
162;org.apache.pdfbox.pdmodel.common.PDStream.PDStream(COSStream);123;8;35;0;0
163;org.apache.pdfbox.pdfparser.XrefTrailerResolver.getFirstTrailer();63;6;18;0;0
164;org.apache.pdfbox.pdmodel.fdf.FDFField.setSetWidgetFieldFlags(int);6;0;0;3;2
165;org.apache.pdfbox.preflight.font.CIDType0FontValidator.checkCIDToGIDMap(COSBase);58;0;0;8;17
166;org.apache.pdfbox.pdmodel.PDDocument.getDocumentCatalog();1338;11;388;3;4
167;org.apache.pdfbox.pdmodel.PDDocument.openProtection(DecryptionMaterial);559;11;94;8;28
168;org.apache.pdfbox.pdmodel.PDDocument.getSecurityHandler();100;7;33;0;0
169;org.apache.pdfbox.pdmodel.interactive.action.PDDocumentCatalogAdditionalActions.setWP(PDAction);8;0;0;4;3
170;org.apache.pdfbox.pdmodel.font.PDType1CFont.getName(byte[], int, int);5;3;2;0;0
171;org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setViewClip(String);6;0;0;3;2
172;org.apache.pdfbox.pdmodel.common.PDStream.addCompression();454;7;129;4;10
173;org.apache.pdfbox.preflight.xobject.AbstractXObjValidator.AbstractXObjValidator(PreflightContext, COSStream);8;3;3;1;2
174;org.apache.pdfbox.pdmodel.common.function.type4.StackOperators.Pop.execute(ExecutionContext);2;0;0;1;1
175;org.apache.pdfbox.pdmodel.fdf.FDFField.getAction();22;0;0;6;7
176;org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.getAlternateColorSpaces();68;8;8;6;12
177;org.apache.pdfbox.pdmodel.interactive.form.PDField.setReadonly(boolean);14;0;0;6;4
178;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.Revisions.addObject(T, int);33;6;9;1;2
179;org.apache.pdfbox.cos.COSStream.getScratchFile();35;7;7;0;0
180;org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.buildLookupTree();9;0;0;2;4
181;org.apache.pdfbox.Overlay.mergeArray(COSName, COSDictionary, COSDictionary);29;4;6;2;7
182;org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getItalicAngle();5;0;0;3;2
183;org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret.FDFAnnotationCaret(COSDictionary);2;0;0;1;1
184;org.apache.pdfbox.preflight.PreflightContext.getSource();30;6;11;0;0
185;org.apache.pdfbox.preflight.font.Type1FontValidator.createFontDescriptorHelper();3;0;0;2;1
186;org.apache.pdfbox.ImportFDF.usage();146;11;43;0;0
187;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDDefaultAttributeObject.toString();22;0;0;6;6
188;org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.getPage();5;0;0;2;3
189;org.apache.pdfbox.util.operator.SetNonStrokingSeparation.process(PDFOperator, List);97;0;0;13;16
190;org.apache.pdfbox.preflight.PreflightContext.setXrefTableResolver(XrefTrailerResolver);5;2;3;0;0
191;org.apache.pdfbox.pdfparser.PDFStreamParser.PDFStreamParser(COSStream, boolean);36;3;3;6;7
192;org.apache.pdfbox.pdmodel.common.PDStream.getFilters();88;7;22;3;5
193;org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingContext.getRaster(int, int, int, int);3;0;0;1;2
194;org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType2.setFunction(PDFunction);6;0;0;2;3
195;org.apache.pdfbox.pdmodel.graphics.color.PDDeviceCMYK.createColorModel(int);3;0;0;2;1
196;org.apache.pdfbox.pdmodel.font.PDSimpleFont.getFontHeight(byte[], int, int);30;0;0;4;11
197;org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.PDDeviceN(COSArray);20;4;12;0;0
198;org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getXHeight();5;0;0;3;2
199;org.apache.pdfbox.preflight.font.util.GlyphDetail.throwExceptionIfNotValid();2;1;1;0;0
200;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getImageFormStream();104;8;53;0;0
201;org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.toDictionary(COSBase);32;5;13;1;1
202;org.apache.pdfbox.preflight.graphic.NoPatternColorSpaceHelper.processPatternColorSpace(PDColorSpace);8;0;0;3;3
203;org.apache.pdfbox.preflight.process.BookmarkValidationProcess.validate(PreflightContext);67;0;0;7;16
204;org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.buildUpMakeUpLong(short[], NonLeafLookupTreeNode);9;3;2;2;2
205;org.apache.pdfbox.pdmodel.interactive.action.type.PDActionRemoteGoTo.getFile();9;0;0;3;4
206;org.apache.pdfbox.preflight.annotation.AnnotationValidator.checkFlags();140;13;24;5;7
207;org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.setLineDashPattern(PDLineDashPattern);213;14;46;0;0
208;org.apache.pdfbox.examples.util.PrintTextLocations.usage();200;10;42;0;0
209;org.apache.pdfbox.cos.COSArray.retainAll(Collection);8;3;5;0;0
210;org.apache.pdfbox.pdmodel.graphics.predictor.None.encodeLine(byte[], byte[], int, int, int, int);3;0;0;1;2
211;org.apache.pdfbox.pdmodel.graphics.color.PDColorState.setPattern(PDPatternResources);33;7;12;0;0
212;org.apache.pdfbox.filter.LZWDictionary.clear();14;3;7;0;0
213;org.apache.pdfbox.encoding.conversion.CJKConverter.convertBytes(byte[], int, int, CMap);1;0;0;0;0
214;org.apache.pdfbox.pdmodel.common.PDNamedTextStream.getSecondCOSObject();2;0;0;1;1
215;org.apache.pdfbox.preflight.content.StubOperator.checkNoOperands(List);24;5;7;3;2
216;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.isMarked();273;7;77;6;2
217;org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.getZ();14;5;5;1;2
218;org.apache.pdfbox.pdmodel.graphics.pattern.PDPatternResources.setPaintType(int);6;0;0;3;2
219;org.apache.pdfbox.pdmodel.encryption.AccessPermission.setCanExtractForAccessibility(boolean);41;6;20;1;1
220;org.apache.pdfbox.util.ImageParameters.getNumberOrNegativeOne(COSName, COSName);8;1;3;3;2
221;org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.setRegistryName(String);256;11;57;3;2
222;org.apache.pdfbox.examples.util.RemoveAllText.usage();180;9;59;0;0
223;org.apache.pdfbox.pdmodel.fdf.FDFOptionElement.setOption(String);3;0;0;1;2
224;org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions.getX();23;0;0;6;8
225;org.apache.pdfbox.cos.COSStream.getFilters();129;9;31;2;1
226;org.apache.pdfbox.preflight.PreflightContext.setIccProfileWrapper(ICCProfileWrapper);71;9;14;0;0
227;org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setReadingDirection(READING_DIRECTION);1;0;0;0;0
228;org.apache.pdfbox.pdfviewer.PageWrapper.displayPage(PDPage);47;7;3;6;14
229;org.apache.pdfbox.pdmodel.fdf.FDFDictionary.getID();55;9;10;2;1
230;org.apache.pdfbox.pdfviewer.PDFPagePanel.PDFPagePanel();9;1;1;4;3
231;org.apache.pdfbox.examples.util.PrintTextLocations.main(String[]);200;0;0;9;42
232;org.apache.pdfbox.filter.CCITTFaxDecodeFilter.encode(InputStream, OutputStream, COSDictionary, int);1;0;0;0;0
233;org.apache.pdfbox.pdmodel.common.COSArrayList.listIterator();1;0;0;0;0
234;org.apache.pdfbox.util.BitFlagHelper.getFlag(COSDictionary, COSName, int);51;3;39;5;2
235;org.apache.pdfbox.pdmodel.encryption.PDCryptFilterDictionary.setLength(int);6;0;0;3;2
236;org.apache.pdfbox.preflight.font.util.Type1Parser.isDupKeyWord(byte[]);19;5;6;0;0
237;org.apache.pdfbox.preflight.action.AbstractActionManager.innerValid();64;9;15;0;0
238;org.apache.pdfbox.pdfparser.BaseParser.readLong();83;7;20;2;3
239;org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt.TiffWrapper.read(byte[], int, int);1;0;0;0;0
240;org.apache.pdfbox.preflight.font.Type3FontValidator.getCharNameFromEncoding(int);28;5;10;1;2
241;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateCreator.buildPDF(PDVisibleSignDesigner);103;2;4;7;52
242;org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.readPage();2;1;1;0;0
243;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setBackgroundColor(PDGamma);34;0;0;8;11
244;org.apache.pdfbox.preflight.font.util.Type1.addCidWithLabel(Integer, String);24;5;7;0;0
245;org.apache.pdfbox.pdmodel.interactive.form.PDCheckbox.check();57;9;16;2;2
246;org.apache.pdfbox.examples.pdmodel.ImageToPDF.main(String[]);159;0;0;12;36
247;org.apache.pdfbox.preflight.content.ContentStreamWrapper.validXObjContentStream(PDXObjectForm);69;5;4;9;11
248;org.apache.pdfbox.pdmodel.common.COSObjectable.getCOSObject();141;7;46;0;0
249;org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.getDictionary();53;6;15;0;0
250;org.apache.pdfbox.pdmodel.common.function.type4.Type4Tester.popReal(float);3;0;0;2;1
251;org.apache.pdfbox.preflight.annotation.AnnotationValidator.checkColors();137;7;12;11;15
252;org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.setAnnotationFlags(int);99;8;26;3;2
253;org.apache.pdfbox.preflight.font.util.Type1Parser.parseClearPartOfFontProgram(PeekInputStream);48;6;6;4;10
254;org.apache.pdfbox.preflight.utils.COSUtils.isDictionary(COSBase, COSDocument);80;5;21;3;10
255;org.apache.pdfbox.util.TextPosition.getWidthRot(float);7;3;2;1;2
256;org.apache.pdfbox.cos.COSDocument.print();1;0;0;0;0
257;org.apache.pdfbox.examples.pdmodel.HelloWorld.HelloWorld();227;17;45;0;0
258;org.apache.pdfbox.preflight.font.util.PDFAType3StreamParser.createImage(COSStream);77;0;0;8;18
259;org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getEmbeddedFileMac();10;0;0;4;3
260;org.apache.pdfbox.pdmodel.fdf.FDFOptionElement.FDFOptionElement();4;0;0;1;3
261;org.apache.pdfbox.cos.COSName.writePDF(OutputStream);37;3;25;1;1
262;org.apache.pdfbox.pdmodel.common.PDNameTreeNode.PDNameTreeNode(COSDictionary, Class);9;3;5;0;0
263;org.apache.pdfbox.pdmodel.font.PDFont.getAverageFontWidth();98;6;41;0;0
264;org.apache.pdfbox.pdmodel.font.PDFont.addAdobeFontMetric(Map, String);3;1;1;1;1
265;org.apache.pdfbox.cos.COSDictionary.getDate(COSName, Calendar);29;3;2;7;7
266;org.apache.pdfbox.util.PDFHighlighter.generateXMLHighlight(PDDocument, String, Writer);1;0;0;0;0
267;org.apache.pdfbox.cos.COSArray.accept(ICOSVisitor);3;1;1;1;1
268;org.apache.pdfbox.pdmodel.interactive.form.PDVariableText.isRichText();9;0;0;6;2
