class,path,package,methods
RealType,xmpbox\src\main\java\org\apache\xmpbox\type\RealType.java,org.apache.xmpbox.type,"RealType,getValue,setValue,getStringValue"
XMPMetadata,xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,org.apache.xmpbox,"XMPMetadata,XMPMetadata,createXMPMetadata,createXMPMetadata,getTypeMapping,getXpacketBytes,getXpacketEncoding,getXpacketBegin,getXpacketId,getAllSchemas,setEndXPacket,getEndXPacket,getSchema,getSchema,getSchema,createAndAddDefaultSchema,createAndAddPDFAExtensionSchemaWithDefaultNS,createAndAddPDFAExtensionSchemaWithNS,getPDFExtensionSchema,createAndAddPFAIdentificationSchema,getPDFIdentificationSchema,createAndAddDublinCoreSchema,getDublinCoreSchema,createAndAddBasicJobTicketSchema,getBasicJobTicketSchema,createAndAddXMPRightsManagementSchema,getXMPRightsManagementSchema,createAndAddXMPBasicSchema,getXMPBasicSchema,createAndAddXMPMediaManagementSchema,createAndAddPhotoshopSchema,getPhotoshopSchema,getXMPMediaManagementSchema,createAndAddAdobePDFSchema,getAdobePDFSchema,addSchema,removeSchema,clearSchemas"
AbstractSimpleProperty,xmpbox\src\main\java\org\apache\xmpbox\type\AbstractSimpleProperty.java,org.apache.xmpbox.type,"AbstractSimpleProperty,setValue,getStringValue,getValue,getRawValue,toString,getNamespace,getPrefix"
FDFAnnotationPolyline,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationPolyline.java,org.apache.pdfbox.pdmodel.fdf,"FDFAnnotationPolyline,FDFAnnotationPolyline,FDFAnnotationPolyline,initVertices,initStyles,setVertices,getVertices,setStartPointEndingStyle,getStartPointEndingStyle,setEndPointEndingStyle,getEndPointEndingStyle,setInteriorColor,getInteriorColor"
COSArray,pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,org.apache.pdfbox.cos,"COSArray,add,add,add,clear,removeAll,retainAll,addAll,addAll,addAll,set,set,set,getObject,get,getInt,getInt,setInt,setName,getName,getName,setString,getString,getString,size,remove,remove,removeObject,toString,iterator,indexOf,indexOfObject,growToSize,growToSize,accept,isNeedToBeUpdated,setNeedToBeUpdated,toFloatArray,setFloatArray,toList"
COSDictionary,pdfbox\src\main\java\org\apache\pdfbox\cos\COSDictionary.java,org.apache.pdfbox.cos,"COSDictionary,COSDictionary,containsValue,getKeyForValue,size,clear,getDictionaryObject,getDictionaryObject,getDictionaryObject,getDictionaryObject,setItem,setItem,setItem,setBoolean,setBoolean,setItem,setName,setName,setDate,setDate,setEmbeddedDate,setEmbeddedDate,setString,setString,setEmbeddedString,setEmbeddedString,setInt,setInt,setLong,setLong,setEmbeddedInt,setEmbeddedInt,setFloat,setFloat,setFlag,getCOSName,getCOSName,getNameAsString,getNameAsString,getNameAsString,getNameAsString,getString,getString,getString,getString,getEmbeddedString,getEmbeddedString,getEmbeddedString,getEmbeddedString,getDate,getDate,getDate,getDate,getEmbeddedDate,getEmbeddedDate,getEmbeddedDate,getEmbeddedDate,getBoolean,getBoolean,getBoolean,getEmbeddedInt,getEmbeddedInt,getEmbeddedInt,getEmbeddedInt,getInt,getInt,getInt,getInt,getInt,getInt,getInt,getLong,getLong,getLong,getLong,getLong,getFloat,getFloat,getFloat,getFloat,getFlag,removeItem,getItem,getItem,keySet,entrySet,getValues,accept,isNeedToBeUpdated,setNeedToBeUpdated,addAll,containsKey,containsKey,mergeInto,getObjectFromPath,asUnmodifiableDictionary,toString,getDictionaryString"
COSName,pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,org.apache.pdfbox.cos,"getPDFName,COSName,COSName,getName,toString,equals,hashCode,compareTo,isEmpty,accept,writePDF,clearResources"
PDAnnotationLine,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,org.apache.pdfbox.pdmodel.interactive.annotation,"PDAnnotationLine,PDAnnotationLine,setLine,getLine,setStartPointEndingStyle,getStartPointEndingStyle,setEndPointEndingStyle,getEndPointEndingStyle,setInteriorColor,getInteriorColor,setCaption,getCaption,setBorderStyle,getBorderStyle,getLeaderLineLength,setLeaderLineLength,getLeaderLineExtensionLength,setLeaderLineExtensionLength,getLeaderLineOffsetLength,setLeaderLineOffsetLength,getCaptionPositioning,setCaptionPositioning,setCaptionHorizontalOffset,getCaptionHorizontalOffset,setCaptionVerticalOffset,getCaptionVerticalOffset"
FDFAnnotation,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotation.java,org.apache.pdfbox.pdmodel.fdf,"FDFAnnotation,FDFAnnotation,FDFAnnotation,create,getCOSObject,getPage,setPage,getColor,setColor,getDate,setDate,isInvisible,setInvisible,isHidden,setHidden,isPrinted,setPrinted,isNoZoom,setNoZoom,isNoRotate,setNoRotate,isNoView,setNoView,isReadOnly,setReadOnly,isLocked,setLocked,isToggleNoView,setToggleNoView,setName,getName,setRectangle,getRectangle,setContents,getContents,setTitle,getTitle,getCreationDate,setCreationDate,setOpacity,getOpacity,setSubject,getSubject,setIntent,getIntent,getRichContents,setRichContents,setBorderStyle,getBorderStyle,setBorderEffect,getBorderEffect,getStringOrStream,richContentsToString"
BlendMode,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\blend\BlendMode.java,org.apache.pdfbox.pdmodel.graphics.blend,"getInstance,createBlendModeMap,BlendMode"
COSBase,pdfbox\src\main\java\org\apache\pdfbox\cos\COSBase.java,org.apache.pdfbox.cos,"COSBase,getCOSObject,accept,isDirect,setDirect"
SeparableBlendMode,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\blend\SeparableBlendMode.java,org.apache.pdfbox.pdmodel.graphics.blend,"SeparableBlendMode,blendChannel"
TestNamedAction,preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\TestNamedAction.java,org.apache.pdfbox.preflight.action.pdfa1b,"createNamedAction,testFirstPage,testLastPage,testNextPage,testPrevPage,testMissingN,testForbiddenN"
AbstractTestAction,preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\AbstractTestAction.java,org.apache.pdfbox.preflight.action.pdfa1b,"createContext,valid,valid,valid,valid"
AbstractXMPSchemaTest,xmpbox\src\test\java\org\apache\xmpbox\schema\AbstractXMPSchemaTest.java,org.apache.xmpbox.schema,"AbstractXMPSchemaTest,wrapProperty,wrapProperty,testGetSetValue,testGetSetProperty,retrievePropertyType,firstUpper,prepareName,setMethod,addMethod,getMethod,setValueMethod,getValueMethod,addToValueMethod,testGetSetBooleanProperty,testGetSetDateProperty,testGetSetIntegerProperty,testGetSetTextProperty,testGetSetURIProperty,testGetSetURLProperty,testGetSetAgentNameProperty,testGetSetTextListValue,testGetSetDateListValue,testGetSetThumbnail,testGetSetLangAltValue,testGetSetURLValue,testGetSetTextValue,testGetSetBooleanValue,testGetSetDateValue,testGetSetIntegerValue"
AgentNameType,xmpbox\src\main\java\org\apache\xmpbox\type\AgentNameType.java,org.apache.xmpbox.type,AgentNameType
BooleanType,xmpbox\src\main\java\org\apache\xmpbox\type\BooleanType.java,org.apache.xmpbox.type,"BooleanType,getValue,setValue,getStringValue"
Cardinality,xmpbox\src\main\java\org\apache\xmpbox\type\Cardinality.java,org.apache.xmpbox.type,"Cardinality,isArray,values,valueOf"
DateType,xmpbox\src\main\java\org\apache\xmpbox\type\DateType.java,org.apache.xmpbox.type,"DateType,setValueFromCalendar,getValue,isGoodType,setValue,getStringValue,setValueFromString"
IntegerType,xmpbox\src\main\java\org\apache\xmpbox\type\IntegerType.java,org.apache.xmpbox.type,"IntegerType,getValue,setValue,getStringValue"
TextType,xmpbox\src\main\java\org\apache\xmpbox\type\TextType.java,org.apache.xmpbox.type,"TextType,setValue,getStringValue,getValue"
ThumbnailType,xmpbox\src\main\java\org\apache\xmpbox\type\ThumbnailType.java,org.apache.xmpbox.type,"ThumbnailType,getHeight,setHeight,getWidth,setWidth,getImage,setImage,getFormat,setFormat"
TypeMapping,xmpbox\src\main\java\org\apache\xmpbox\type\TypeMapping.java,org.apache.xmpbox.type,"TypeMapping,initialize,addToDefinedStructuredTypes,getDefinedDescriptionByNamespace,instanciateStructuredType,instanciateDefinedType,instanciateSimpleProperty,instanciateSimpleField,isStructuredTypeNamespace,isDefinedTypeNamespace,isDefinedType,addNameSpace,addNewNameSpace,getStructuredPropMapping,getAssociatedSchemaObject,getSchemaFactory,isDefinedSchema,isDefinedNamespace,getSpecifiedPropertyType,initializePropMapping,createBoolean,createDate,createInteger,createReal,createText,createProperName,createURI,createURL,createRenditionClass,createPart,createMIMEType,createLocale,createGUID,createChoice,createAgentName,createXPath,createArrayProperty,createPropertyType"
Types,xmpbox\src\main\java\org\apache\xmpbox\type\Types.java,org.apache.xmpbox.type,"Types,isSimple,isBasic,isStructured,isDefined,getBasic,getImplementingClass,values,valueOf"
URIType,xmpbox\src\main\java\org\apache\xmpbox\type\URIType.java,org.apache.xmpbox.type,URIType
URLType,xmpbox\src\main\java\org\apache\xmpbox\type\URLType.java,org.apache.xmpbox.type,URLType
XMPSchema,xmpbox\src\main\java\org\apache\xmpbox\schema\XMPSchema.java,org.apache.xmpbox.schema,"XMPSchema,XMPSchema,XMPSchema,XMPSchema,getAbstractProperty,getAboutAttribute,getAboutValue,setAbout,setAboutAsSimple,setSpecifiedSimpleTypeProperty,setSpecifiedSimpleTypeProperty,setTextProperty,setTextPropertyValue,setTextPropertyValueAsSimple,getUnqualifiedTextProperty,getUnqualifiedTextPropertyValue,getDateProperty,getDatePropertyValueAsSimple,getDatePropertyValue,setDateProperty,setDatePropertyValueAsSimple,setDatePropertyValue,getBooleanProperty,getBooleanPropertyValueAsSimple,getBooleanPropertyValue,setBooleanProperty,setBooleanPropertyValueAsSimple,setBooleanPropertyValue,getIntegerProperty,getIntegerPropertyValueAsSimple,getIntegerPropertyValue,setIntegerProperty,setIntegerPropertyValueAsSimple,setIntegerPropertyValue,removeUnqualifiedArrayValue,removeUnqualifiedBagValue,addBagValueAsSimple,internalAddBagValue,addQualifiedBagValue,getUnqualifiedBagValueList,removeUnqualifiedSequenceValue,removeUnqualifiedArrayValue,removeUnqualifiedSequenceValue,addUnqualifiedSequenceValue,addBagValue,addUnqualifiedSequenceValue,getUnqualifiedSequenceValueList,removeUnqualifiedSequenceDateValue,addSequenceDateValueAsSimple,addUnqualifiedSequenceDateValue,getUnqualifiedSequenceDateValueList,reorganizeAltOrder,setUnqualifiedLanguagePropertyValue,getUnqualifiedLanguagePropertyValue,getUnqualifiedLanguagePropertyLanguagesValue,merge,mergeComplexProperty,getUnqualifiedArrayList,instanciateSimple"
AbstractStructuredType,xmpbox\src\main\java\org\apache\xmpbox\type\AbstractStructuredType.java,org.apache.xmpbox.type,"AbstractStructuredType,AbstractStructuredType,AbstractStructuredType,getNamespace,setNamespace,getPrefix,setPrefix,getPreferedPrefix,addSimpleProperty,getPropertyValueAsString,getDatePropertyAsCalendar,createTextType,createArrayProperty"
GlyfCompositeComp,fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,org.apache.fontbox.ttf,"GlyfCompositeComp,setFirstIndex,getFirstIndex,setFirstContour,getFirstContour,getArgument1,getArgument2,getFlags,getGlyphIndex,getScale01,getScale10,getXScale,getYScale,getXTranslate,getYTranslate,scaleX,scaleY"
TTFDataStream,fontbox\src\main\java\org\apache\fontbox\ttf\TTFDataStream.java,org.apache.fontbox.ttf,"TTFDataStream,read32Fixed,readString,readString,readString,read,readLong,readSignedByte,readUnsignedByte,readUnsignedInt,readUnsignedShort,readUnsignedByteArray,readUnsignedShortArray,readSignedShort,readInternationalDate,readTag,close,seek,read,read,getCurrentPosition,getOriginalData"
PDStructureNode,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureNode.java,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure,"create,getCOSObject,PDStructureNode,PDStructureNode,getType,getKids,setKids,appendKid,appendObjectableKid,appendKid,insertBefore,insertObjectableBefore,insertBefore,removeKid,removeObjectableKid,removeKid,createObject"
COSInteger,pdfbox\src\main\java\org\apache\pdfbox\cos\COSInteger.java,org.apache.pdfbox.cos,"get,COSInteger,equals,hashCode,toString,floatValue,doubleValue,intValue,longValue,accept,writePDF"
COSObject,pdfbox\src\main\java\org\apache\pdfbox\cos\COSObject.java,org.apache.pdfbox.cos,"COSObject,getDictionaryObject,getItem,getObject,setObject,toString,getObjectNumber,setObjectNumber,getGenerationNumber,setGenerationNumber,accept,isNeedToBeUpdated,setNeedToBeUpdated"
COSArrayList,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,org.apache.pdfbox.pdmodel.common,"COSArrayList,COSArrayList,COSArrayList,COSArrayList,size,isEmpty,contains,iterator,toArray,toArray,add,remove,containsAll,addAll,addAll,convertIntegerCOSArrayToList,convertFloatCOSArrayToList,convertCOSNameCOSArrayToList,convertCOSStringCOSArrayToList,convertStringListToCOSNameCOSArray,convertStringListToCOSStringCOSArray,converterToCOSArray,toCOSObjectList,removeAll,retainAll,clear,equals,hashCode,get,set,add,remove,indexOf,lastIndexOf,listIterator,listIterator,subList,toString,toList"
PDStructureElement,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure,"PDStructureElement,PDStructureElement,getStructureType,setStructureType,getParent,setParent,getElementIdentifier,setElementIdentifier,getPage,setPage,getAttributes,setAttributes,addAttribute,removeAttribute,attributeChanged,getClassNames,setClassNames,addClassName,removeClassName,getRevisionNumber,setRevisionNumber,incrementRevisionNumber,getTitle,setTitle,getLanguage,setLanguage,getAlternateDescription,setAlternateDescription,getExpandedForm,setExpandedForm,getActualText,setActualText,getStandardStructureType,appendKid,appendKid,appendKid,insertBefore,insertBefore,insertBefore,removeKid,removeKid,removeKid,getStructureTreeRoot,getRoleMap"
PDStructureTreeRoot,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureTreeRoot.java,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure,"PDStructureTreeRoot,PDStructureTreeRoot,getKArray,getK,setK,getIDTree,setIDTree,getParentTree,setParentTree,getParentTreeNextKey,setParentTreeNextKey,getRoleMap,setRoleMap"
PDObjectReference,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDObjectReference.java,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure,"getCOSObject,PDObjectReference,PDObjectReference,getReferencedObject,setReferencedObject,setReferencedObject"
PDMarkedContentReference,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDMarkedContentReference.java,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure,"getCOSObject,PDMarkedContentReference,PDMarkedContentReference,getPage,setPage,getMCID,setMCID,toString"
PDDeviceCMYK,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceCMYK.java,org.apache.pdfbox.pdmodel.graphics.color,"PDDeviceCMYK,init,getICCProfile,getName,getNumberOfComponents,getDefaultDecode,getInitialColor,toRGB,toRGBImage,toRGBImageAWT"
PDDeviceColorSpace,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceColorSpace.java,org.apache.pdfbox.pdmodel.graphics.color,"toString,getCOSObject"
PDColor,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColor.java,org.apache.pdfbox.pdmodel.graphics.color,"PDColor,PDColor,PDColor,PDColor,getComponents,getPatternName,isPattern,toRGB,toCOSArray,getColorSpace,toString"
IOUtils,pdfbox\src\main\java\org\apache\pdfbox\io\IOUtils.java,org.apache.pdfbox.io,"IOUtils,toByteArray,copy,populateBuffer,closeQuietly"
PDVariableText,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDVariableText.java,org.apache.pdfbox.pdmodel.interactive.form,"PDVariableText,PDVariableText,getDefaultAppearance,getDefaultAppearanceString,setDefaultAppearance,getDefaultStyleString,setDefaultStyleString,getQ,setQ,getRichTextValue,setRichTextValue,getStringOrStream"
COSNumber,pdfbox\src\main\java\org\apache\pdfbox\cos\COSNumber.java,org.apache.pdfbox.cos,"floatValue,doubleValue,intValue,longValue,get"
COSStream,pdfbox\src\main\java\org\apache\pdfbox\cos\COSStream.java,org.apache.pdfbox.cos,"COSStream,COSStream,checkClosed,getFilteredStream,ensureRandomAccessExists,createRawInputStream,getUnfilteredStream,createInputStream,createUnfilteredStream,createOutputStream,createOutputStream,createFilteredStream,createRawOutputStream,getFilterList,getLength,getFilters,setFilters,getString,toTextString,accept,close"
COSString,pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,org.apache.pdfbox.cos,"parseHex,COSString,COSString,setValue,setForceHexForm,getForceHexForm,getString,getASCII,getBytes,toHexString,accept,equals,hashCode,toString"
PDResources,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,org.apache.pdfbox.pdmodel,"PDResources,PDResources,PDResources,getCOSObject,getFont,getColorSpace,getColorSpace,hasColorSpace,getExtGState,getShading,getPattern,getProperties,isImageXObject,getXObject,isAllowedCache,getIndirect,get,getColorSpaceNames,getXObjectNames,getFontNames,getPropertiesNames,getShadingNames,getPatternNames,getExtGStateNames,getNames,add,add,add,add,add,add,add,add,add,add,createKey,put,put,put,put,put,put,put,put,getResourceCache"
PDTerminalField,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDTerminalField.java,org.apache.pdfbox.pdmodel.interactive.form,"PDTerminalField,PDTerminalField,setActions,getFieldFlags,getFieldType,importFDF,exportFDF,getWidgets,setWidgets,getWidget,applyChange,constructAppearances"
PDAcroForm,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDAcroForm.java,org.apache.pdfbox.pdmodel.interactive.form,"PDAcroForm,PDAcroForm,getDocument,getCOSObject,importFDF,exportFDF,flatten,flatten,refreshAppearances,refreshAppearances,getFields,setFields,getFieldIterator,getFieldTree,setCacheFields,isCachingFields,getField,getDefaultAppearance,setDefaultAppearance,getNeedAppearances,setNeedAppearances,getDefaultResources,setDefaultResources,hasXFA,xfaIsDynamic,getXFA,setXFA,getQ,setQ,isSignaturesExist,setSignaturesExist,isAppendOnly,setAppendOnly,buildAnnotationToPageRef,resolveNeedsTranslation,resolveNeedsScaling"
PDNonTerminalField,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,org.apache.pdfbox.pdmodel.interactive.form,"PDNonTerminalField,PDNonTerminalField,getFieldFlags,importFDF,exportFDF,getChildren,setChildren,getFieldType,getValue,getValueAsString,setValue,setValue,getDefaultValue,setDefaultValue,getWidgets"
PDDefaultAppearanceString,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDDefaultAppearanceString.java,org.apache.pdfbox.pdmodel.interactive.form,"PDDefaultAppearanceString,processAppearanceStringOperators,processOperator,processSetFont,processSetFontColor,getFontName,setFontName,getFont,setFont,getFontSize,setFontSize,getFontColor,setFontColor,writeTo,copyNeededResourcesTo"
CIDType2DescriptorHelper,preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\CIDType2DescriptorHelper.java,org.apache.pdfbox.preflight.font.descriptor,"CIDType2DescriptorHelper,checkCIDSet,extractFontFile,processFontFile"
COSDocument,pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,org.apache.pdfbox.cos,"COSDocument,COSDocument,createCOSStream,createCOSStream,getObjectByType,getObjectsByType,getObjectsByType,getKey,print,setVersion,getVersion,setDecrypted,isDecrypted,isEncrypted,getEncryptionDictionary,setEncryptionDictionary,getDocumentID,setDocumentID,getCatalog,getObjects,getTrailer,setTrailer,accept,close,isClosed,finalize,setWarnMissingClose,dereferenceObjectStreams,getObjectFromPool,removeObject,addXRefTable,getXrefTable,setStartXref,getStartXref,isXRefStream,setIsXRefStream"
PDStream,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,org.apache.pdfbox.pdmodel.common,"PDStream,PDStream,PDStream,PDStream,PDStream,PDStream,PDStream,addCompression,getCOSObject,createOutputStream,createOutputStream,createInputStream,createInputStream,getStream,getLength,getFilters,setFilters,getDecodeParms,setDecodeParms,getFile,setFile,getFileFilters,setFileFilters,getFileDecodeParams,setFileDecodeParams,toByteArray,getMetadata,setMetadata,getDecodedStreamLength,setDecodedStreamLength"
PDFontDescriptor,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,org.apache.pdfbox.pdmodel.font,"PDFontDescriptor,PDFontDescriptor,isFixedPitch,setFixedPitch,isSerif,setSerif,isSymbolic,setSymbolic,isScript,setScript,isNonSymbolic,setNonSymbolic,isItalic,setItalic,isAllCap,setAllCap,isSmallCap,setSmallCap,isForceBold,setForceBold,isFlagBitOn,setFlagBit,getCOSObject,getFontName,setFontName,getFontFamily,setFontFamily,getFontWeight,setFontWeight,getFontStretch,setFontStretch,getFlags,setFlags,getFontBoundingBox,setFontBoundingBox,getItalicAngle,setItalicAngle,getAscent,setAscent,getDescent,setDescent,getLeading,setLeading,getCapHeight,setCapHeight,getXHeight,setXHeight,getStemV,setStemV,getStemH,setStemH,getAverageWidth,setAverageWidth,getMaxWidth,setMaxWidth,hasWidths,hasMissingWidth,getMissingWidth,setMissingWidth,getCharSet,setCharacterSet,getFontFile,setFontFile,getFontFile2,setFontFile2,getFontFile3,setFontFile3,getCIDSet,setCIDSet,getPanose"
PreflightContext,preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,org.apache.pdfbox.preflight,"PreflightContext,PreflightContext,getMetadata,setMetadata,getDocument,getXrefTrailerResolver,setXrefTrailerResolver,setDocument,getSource,isComplete,addFontContainer,getFontContainer,getIccProfileWrapper,setIccProfileWrapper,getConfig,setConfig,close,addValidationError,addValidationErrors,getValidationPath,setValidationPath,isIccProfileAlreadySearched,setIccProfileAlreadySearched,setCurrentPageNumber,getCurrentPageNumber,setFileLen,getFileLen"
ValidationResult,preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,org.apache.pdfbox.preflight,"ValidationResult,ValidationResult,ValidationResult,mergeResult,getXmpMetaData,setXmpMetaData,isValid,addError,addErrors,getErrorsList"
CIDType2Container,preflight\src\main\java\org\apache\pdfbox\preflight\font\container\CIDType2Container.java,org.apache.pdfbox.preflight.font.container,"CIDType2Container,hasGlyph"
COSUtils,preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,org.apache.pdfbox.preflight.utils,"COSUtils,isDictionary,isString,isStream,isInteger,isNumeric,isFloat,isArray,getAsArray,getAsString,getAsDictionary,getAsStream,getAsFloat,getAsInteger,closeDocumentQuietly,closeDocumentQuietly"
FontDescriptorHelper,preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,org.apache.pdfbox.preflight.font.descriptor,"FontDescriptorHelper,validate,checkMandatoryFields,extractFontFile,hasOnlyOneFontFile,fontFileNotEmbedded,processFontFile,checkFontFileMetaData,getMetaDataStreamAsBytes,isSubSet"
PDDocument,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,org.apache.pdfbox.pdmodel,"PDDocument,PDDocument,addPage,addSignature,addSignature,addSignature,addSignature,findSignatureField,checkSignatureField,checkSignatureAnnotation,prepareVisibleSignature,assignSignatureRectangle,assignAppearanceDictionary,assignAcroFormDefaultResource,prepareNonVisibleSignature,addSignatureField,removePage,removePage,importPage,PDDocument,PDDocument,PDDocument,getDocument,getDocumentInformation,setDocumentInformation,getDocumentCatalog,isEncrypted,getEncryption,setEncryptionDictionary,getLastSignatureDictionary,getSignatureFields,getSignatureDictionaries,getFontsToSubset,load,load,load,load,load,load,load,load,load,load,load,load,load,load,load,load,save,save,save,saveIncremental,saveIncrementalForExternalSigning,getPage,getPages,getNumberOfPages,close,protect,getCurrentAccessPermission,isAllSecurityToBeRemoved,setAllSecurityToBeRemoved,getDocumentId,setDocumentId,getVersion,setVersion,getResourceCache,setResourceCache"
FontContainer,preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,org.apache.pdfbox.preflight.font.container,"FontContainer,push,push,getAllErrors,isValid,errorsAleadyMerged,setErrorsAlreadyMerged,isEmbeddedFont,notEmbedded,checkGlyphWidth,hasGlyph,isAlreadyProcessed,checkWidthsConsistency,markAsValid,markAsInvalid"
PrintImageLocations,examples\src\main\java\org\apache\pdfbox\examples\util\PrintImageLocations.java,org.apache.pdfbox.examples.util,"PrintImageLocations,main,processOperator,usage"
PDPage,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,org.apache.pdfbox.pdmodel,"PDPage,PDPage,PDPage,PDPage,getCOSObject,getContentStreams,getContents,hasContents,getResources,setResources,getStructParents,setStructParents,getBBox,getMatrix,getMediaBox,setMediaBox,getCropBox,setCropBox,getBleedBox,setBleedBox,getTrimBox,setTrimBox,getArtBox,setArtBox,clipToMediaBox,getRotation,setRotation,setContents,setContents,getThreadBeads,setThreadBeads,getMetadata,setMetadata,getActions,setActions,getTransition,setTransition,setTransition,getAnnotations,setAnnotations,equals,hashCode,getResourceCache"
PDXObject,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDXObject.java,org.apache.pdfbox.pdmodel.graphics,"createXObject,PDXObject,PDXObject,PDXObject,getCOSObject,getCOSStream,getPDStream,getStream"
PDFormXObject,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\form\PDFormXObject.java,org.apache.pdfbox.pdmodel.graphics.form,"PDFormXObject,PDFormXObject,PDFormXObject,PDFormXObject,getFormType,setFormType,getGroup,getContentStream,getContents,getResources,setResources,getBBox,setBBox,getMatrix,setMatrix,getStructParents,setStructParents"
PDImageXObject,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\image\PDImageXObject.java,org.apache.pdfbox.pdmodel.graphics.image,"createThumbnail,PDImageXObject,PDImageXObject,createRawStream,PDImageXObject,createFromFile,createFromFileByExtension,createFromFileByContent,PDImageXObject,repair,getMetadata,setMetadata,getStructParent,setStructParent,getImage,getStencilImage,getOpaqueImage,applyMask,scaleImage,getMask,getColorKeyMask,getSoftMask,getBitsPerComponent,setBitsPerComponent,getColorSpace,createInputStream,createInputStream,isEmpty,setColorSpace,getHeight,setHeight,getWidth,setWidth,getInterpolate,setInterpolate,setDecode,getDecode,isStencil,setStencil,getSuffix"
Matrix,pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,org.apache.pdfbox.util,"Matrix,Matrix,Matrix,Matrix,reset,createAffineTransform,setFromAffineTransform,getValue,setValue,getValues,getValuesAsDouble,concatenate,translate,translate,scale,rotate,multiply,multiply,transform,transformPoint,transform,extractScaling,getScaleInstance,extractTranslating,getTranslatingInstance,getTranslateInstance,getRotateInstance,concatenate,clone,getScalingFactorX,getScalingFactorY,getScaleX,getShearY,getShearX,getScaleY,getTranslateX,getTranslateY,getXPosition,getYPosition,toCOSArray,toString"
DrawObject,pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\DrawObject.java,org.apache.pdfbox.contentstream.operator,"process,getName"
Operator,pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\Operator.java,org.apache.pdfbox.contentstream.operator,"Operator,getOperator,getName,toString,getImageData,setImageData,getImageParameters,setImageParameters"
