method,pattern,space
org.apache.pdfbox.filter.CCITTFaxDecoderStream.decodeRun(Tree),FreqExec,org.apache.pdfbox.filter.CCITTFaxDecoderStream.decodeRun(Tree); org.apache.pdfbox.filter.CCITTFaxDecoderStream.decode2D(); org.apache.pdfbox.filter.CCITTFaxDecoderStream.decode1D()
org.apache.pdfbox.rendering.PageDrawer.endPath(),FreqExec,"org.apache.pdfbox.rendering.PageDrawer.endPath(); org.apache.pdfbox.contentstream.operator.graphics.EndPath.process(Operator, List<COSBase>); org.apache.pdfbox.rendering.PageDrawer_ESTest.test15()"
"org.apache.pdfbox.pdmodel.graphics.color.PDColor.PDColor(float[], COSName, PDColorSpace)",FreqExec,"org.apache.pdfbox.pdmodel.graphics.color.PDColor.PDColor(float[], COSName, PDColorSpace); org.apache.pdfbox.examples.pdmodel.CreatePatternsPDF.main(String[]); org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState_ESTest.test15(); org.apache.pdfbox.pdmodel.PDPageContentStream_ESTest.test23(); org.apache.pdfbox.pdmodel.documentinterchange.prepress.PDBoxStyle_ESTest.test19(); org.apache.pdfbox.pdmodel.graphics.color.PDColor_ESTest.test09(); org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary_ESTest.test39(); org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle_ESTest.test10(); org.apache.pdfbox.pdmodel.graphics.color.PDColor_ESTest.test05(); org.apache.pdfbox.pdmodel.graphics.color.PDColor_ESTest.test13(); org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary_ESTest.test28(); org.apache.pdfbox.pdmodel.graphics.color.PDColor_ESTest.test20()"
org.apache.pdfbox.pdmodel.font.PDFont.toUnicode(int),FreqExec,"org.apache.pdfbox.pdmodel.font.PDFont.toUnicode(int); org.apache.pdfbox.pdmodel.font.PDSimpleFont.toUnicode(int, GlyphList); org.apache.pdfbox.pdmodel.font.PDType0Font.toUnicode(int)"
"org.apache.pdfbox.contentstream.operator.color.SetStrokingDeviceGrayColor.process(Operator, List<COSBase>)",FreqExec,"org.apache.pdfbox.contentstream.operator.color.SetStrokingDeviceGrayColor.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.color.SetStrokingDeviceGrayColor_ESTest.test0()"
org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getOverprintMode(),FreqExec,org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getOverprintMode(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.copyIntoGraphicsState(PDGraphicsState); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test02(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test64(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test32(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test70(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test71(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test60(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test16(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test66(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test52(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test20(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test26()
org.apache.pdfbox.pdfparser.RandomAccessSource.peek(),FreqExec,org.apache.pdfbox.pdfparser.RandomAccessSource.peek(); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray(); org.apache.pdfbox.pdfparser.BaseParser.isDigit(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryNameValuePair(COSDictionary); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(); org.apache.pdfbox.pdfparser.BaseParser.readLine(); org.apache.pdfbox.pdfparser.BaseParser.isSpace(); org.apache.pdfbox.pdfparser.RandomAccessSource_ESTest.test27(); org.apache.pdfbox.pdfparser.BaseParser.parseBoolean(); org.apache.pdfbox.pdfparser.RandomAccessSource_ESTest.test26(); org.apache.pdfbox.pdfparser.BaseParser.isEOL(); org.apache.pdfbox.pdfparser.RandomAccessSource_ESTest.test09(); org.apache.pdfbox.pdfparser.RandomAccessSource_ESTest.test08(); org.apache.pdfbox.pdfparser.RandomAccessSource_ESTest.test36()
org.apache.pdfbox.pdmodel.font.PDType1CFont.readCode(InputStream),FreqExec,org.apache.pdfbox.pdmodel.font.PDType1CFont.readCode(InputStream); org.apache.pdfbox.contentstream.PDFStreamEngine.showText(byte[])
org.apache.pdfbox.io.ScratchFile.ScratchFile(MemoryUsageSetting),HotExec,"org.apache.pdfbox.io.ScratchFile.ScratchFile(MemoryUsageSetting); org.apache.pdfbox.pdmodel.PDDocument.PDDocument(MemoryUsageSetting); org.apache.pdfbox.pdmodel.PDDocument.load(File, String, InputStream, String, MemoryUsageSetting); org.apache.pdfbox.io.ScratchFile.getMainMemoryOnlyInstance(); org.apache.pdfbox.pdmodel.PDDocument.load(InputStream, String, InputStream, String, MemoryUsageSetting)"
org.apache.pdfbox.preflight.process.MetadataValidationProcess.getXpacket(COSDocument),FreqExec,org.apache.pdfbox.preflight.process.MetadataValidationProcess.getXpacket(COSDocument); org.apache.pdfbox.preflight.process.MetadataValidationProcess.validate(PreflightContext)
org.apache.pdfbox.pdfparser.PDFParser.prepareDecryption(),FreqExec,org.apache.pdfbox.pdfparser.PDFParser.prepareDecryption(); org.apache.pdfbox.pdfparser.PDFParser.initialParse()
org.apache.pdfbox.pdmodel.font.FontInfo.getCodePageRange(),FreqExec,"org.apache.pdfbox.pdmodel.font.FontInfo.getCodePageRange(); org.apache.pdfbox.pdmodel.font.FontMapperImpl.isCharSetMatch(PDCIDSystemInfo, FontInfo)"
org.apache.pdfbox.rendering.PageDrawer.getStrokingPaint(),FreqExec,org.apache.pdfbox.rendering.PageDrawer.getStrokingPaint(); org.apache.pdfbox.rendering.PageDrawer.strokePath()
org.apache.pdfbox.pdmodel.DefaultResourceCache.getColorSpace(COSObject),FreqExec,"org.apache.pdfbox.pdmodel.DefaultResourceCache.getColorSpace(COSObject); org.apache.pdfbox.pdmodel.PDResources.getColorSpace(COSName, boolean)"
org.apache.pdfbox.io.RandomAccessInputStream.available(),FreqExec,"org.apache.pdfbox.io.RandomAccessInputStream.available(); java.io.FilterInputStream.available(); org.apache.pdfbox.filter.FlateFilter.decompress(InputStream, OutputStream); org.apache.pdfbox.io.RandomAccessInputStream_ESTest.test22(); org.apache.pdfbox.io.RandomAccessInputStream_ESTest.test20(); org.apache.pdfbox.io.RandomAccessInputStream_ESTest.test21(); org.apache.pdfbox.io.RandomAccessInputStream_ESTest.test27(); org.apache.pdfbox.io.RandomAccessInputStream_ESTest.test05(); org.apache.pdfbox.io.RandomAccessInputStream_ESTest.test04()"
org.apache.pdfbox.pdmodel.font.PDType1Font.codeToName(int),FreqExec,org.apache.pdfbox.pdmodel.font.PDType1Font.codeToName(int); org.apache.pdfbox.pdmodel.font.PDType1Font.getWidthFromFont(int)
"org.apache.pdfbox.filter.ASCII85Filter.decode(InputStream, OutputStream, COSDictionary, int)",HotCallee,"org.apache.pdfbox.filter.ASCII85Filter.decode(InputStream, OutputStream, COSDictionary, int); org.apache.pdfbox.filter.ASCII85InputStream.read(byte[], int, int); org.apache.pdfbox.io.RandomAccessOutputStream.write(byte[], int, int)"
"org.apache.pdfbox.preflight.process.AbstractProcess.addValidationErrors(PreflightContext, List<ValidationError>)",FreqExec,"org.apache.pdfbox.preflight.process.AbstractProcess.addValidationErrors(PreflightContext, List<ValidationError>); org.apache.pdfbox.preflight.process.MetadataValidationProcess.validate(PreflightContext); org.apache.pdfbox.preflight.process.AbstractProcess_ESTest.test0(); org.apache.pdfbox.preflight.process.AbstractProcess_ESTest.test4()"
org.apache.pdfbox.pdfwriter.COSWriter.addObjectToWrite(COSBase),FreqExec,org.apache.pdfbox.pdfwriter.COSWriter.addObjectToWrite(COSBase); org.apache.pdfbox.pdfwriter.COSWriter.visitFromArray(COSArray); org.apache.pdfbox.pdfwriter.COSWriter.visitFromDictionary(COSDictionary); org.apache.pdfbox.pdfwriter.COSWriter.doWriteBody(COSDocument)
"org.apache.pdfbox.io.RandomAccessBuffer.readRemainingBytes(byte[], int, int)",FreqExec,"org.apache.pdfbox.io.RandomAccessBuffer.readRemainingBytes(byte[], int, int); org.apache.pdfbox.io.RandomAccessBuffer.read(byte[], int, int)"
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.isSpecified(String),FreqExec,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.isSpecified(String); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.toString(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject_ESTest.test005(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject.toString(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject_ESTest.test102(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject_ESTest.test008(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDTableAttributeObject.toString(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject_ESTest.test100(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test34(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject_ESTest.test015(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDPrintFieldAttributeObject.toString(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDListAttributeObject.toString(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test59(); org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject_ESTest.test56()
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceRGB.getName(),FreqExec,"org.apache.pdfbox.pdmodel.graphics.color.PDDeviceRGB.getName(); org.apache.pdfbox.pdmodel.graphics.color.PDDeviceColorSpace.getCOSObject(); org.apache.pdfbox.pdmodel.PDPageContentStream.getName(PDColorSpace); org.apache.pdfbox.pdmodel.graphics.image.ValidateXImage.validate(PDImageXObject, int, int, int, String, String); org.apache.pdfbox.pdmodel.graphics.image.LosslessFactoryTest.testCreateLosslessFromImageINT_ARGB(); org.apache.pdfbox.pdmodel.graphics.image.LosslessFactoryTest.testCreateLosslessFromImage4BYTE_ABGR(); org.apache.pdfbox.pdmodel.graphics.image.LosslessFactoryTest.testCreateLosslessFromImageRGB(); org.apache.pdfbox.pdmodel.graphics.image.LosslessFactoryTest.testCreateLosslessFromTransparentGIF(); org.apache.pdfbox.pdmodel.graphics.image.LosslessFactoryTest.doBitmaskTransparencyTest(int, String); org.apache.pdfbox.pdmodel.graphics.image.JPEGFactoryTest.testCreateFromImage4BYTE_ABGR(); org.apache.pdfbox.pdmodel.graphics.image.JPEGFactoryTest.testCreateFromImageINT_ARGB(); org.apache.pdfbox.pdmodel.graphics.image.JPEGFactoryTest.testCreateFromImageRGB(); org.apache.pdfbox.pdmodel.graphics.image.JPEGFactoryTest.testCreateFromStream(); org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processDefaultColorSpace(PDColorSpace); org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processAllColorSpace(PDColorSpace); org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processIndexedColorSpace(PDColorSpace); org.apache.pdfbox.preflight.content.PreflightStreamEngine.validateInlineImageColorSpace(Operator); org.apache.pdfbox.preflight.graphic.DeviceColorSpaceHelper.processIndexedColorSpace(PDColorSpace); org.apache.pdfbox.pdmodel.graphics.color.PDDeviceRGB_ESTest.test3()"
org.apache.pdfbox.io.RandomAccessBuffer.peek(),FreqExec,org.apache.pdfbox.io.RandomAccessBuffer.peek(); org.apache.pdfbox.pdfparser.RandomAccessSource.peek(); org.apache.pdfbox.pdfparser.COSParser.isString(byte[]); org.apache.pdfbox.pdfparser.COSParser.parseTrailer(); org.apache.pdfbox.pdfparser.COSParser.parseXrefTable(long); org.apache.pdfbox.pdfparser.COSParser.checkXRefOffset(long); org.apache.pdfbox.pdfparser.COSParser.parseXref(long); org.apache.pdfbox.pdmodel.PDPageContentStream_ESTest.test47(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test12(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test42(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test40(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test22(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test00(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test11(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test10(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test15(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test06(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test03(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test13(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test37()
org.apache.pdfbox.pdfwriter.COSWriter.visitFromDictionary(COSDictionary),HotRecur,org.apache.pdfbox.pdfwriter.COSWriter.visitFromDictionary(COSDictionary); org.apache.pdfbox.cos.COSDictionary.accept(ICOSVisitor); org.apache.pdfbox.pdfwriter.COSWriter.visitFromStream(COSStream)
"org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte, OutputStream)",FreqExec,"org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte, OutputStream); org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte[], int, int, OutputStream); org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte[], OutputStream)"
org.apache.pdfbox.pdmodel.interactive.digitalsignature.COSFilterInputStream.inRange(),FreqExec,org.apache.pdfbox.pdmodel.interactive.digitalsignature.COSFilterInputStream.inRange(); org.apache.pdfbox.pdmodel.interactive.digitalsignature.COSFilterInputStream.nextAvailable()
org.apache.pdfbox.pdmodel.PDResources.add(PDAbstractPattern),FreqExec,org.apache.pdfbox.pdmodel.PDResources.add(PDAbstractPattern); org.apache.pdfbox.examples.pdmodel.CreatePatternsPDF.main(String[]); org.apache.pdfbox.cos.COSDictionary_ESTest.test037(); org.apache.pdfbox.pdfwriter.COSWriter_ESTest.test68(); org.apache.pdfbox.cos.COSDictionary_ESTest.test070(); org.apache.pdfbox.cos.COSDictionary_ESTest.test085(); org.apache.pdfbox.pdmodel.font.PDFont_ESTest.test08(); org.apache.pdfbox.pdmodel.PDResources_ESTest.test20(); org.apache.pdfbox.pdmodel.PDResources_ESTest.test06(); org.apache.pdfbox.pdfwriter.COSWriter_ESTest.test57(); org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile_ESTest.test49(); org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDNamedDestination_ESTest.test3(); org.apache.pdfbox.cos.COSName_ESTest.test15(); org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDMarkedContent_ESTest.test02(); org.apache.pdfbox.pdmodel.PDResources_ESTest.test50(); org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDNamedDestination_ESTest.test6(); org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDNamedDestination_ESTest.test5(); org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDNamedDestination_ESTest.test4(); org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDMarkedContent_ESTest.test06(); org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDMarkedContent_ESTest.test12(); org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDMarkedContent_ESTest.test08(); org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess_ESTest.test00(); org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess_ESTest.test05()
org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.isValidPDFDateFormat(COSBase),FreqExec,"org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.isValidPDFDateFormat(COSBase); org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.analyzeCreationDateProperty(PDDocumentInformation, XMPBasicSchema, List<ValidationError>); org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.analyzeModifyDateProperty(PDDocumentInformation, XMPBasicSchema, List<ValidationError>)"
org.apache.pdfbox.preflight.process.BookmarkValidationProcess.validate(PreflightContext),FreqExec,"org.apache.pdfbox.preflight.process.BookmarkValidationProcess.validate(PreflightContext); org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(PreflightContext, Object, String); org.apache.pdfbox.preflight.process.BookmarkValidationProcess_ESTest.test1()"
org.apache.pdfbox.preflight.parser.PreflightParser.parseXrefTable(long),FreqExec,org.apache.pdfbox.preflight.parser.PreflightParser.parseXrefTable(long); org.apache.pdfbox.pdfparser.COSParser.parseXref(long)
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.PDOutlineNode(COSDictionary),FreqExec,org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.PDOutlineNode(COSDictionary); org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.PDOutlineItem(COSDictionary); org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDDocumentOutline.PDDocumentOutline(COSDictionary)
"org.apache.pdfbox.rendering.PDFRenderer.renderImage(int, float)",HotExec,"org.apache.pdfbox.rendering.PDFRenderer.renderImage(int, float); org.apache.pdfbox.rendering.PDFRenderer.renderImage(int)"
org.apache.pdfbox.rendering.PageDrawer.getStroke(),FreqExec,org.apache.pdfbox.rendering.PageDrawer.getStroke(); org.apache.pdfbox.rendering.PageDrawer.strokePath()
"org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(InputStream, OutputStream)",HotCallee,"org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(InputStream, OutputStream); org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte[], int, int, OutputStream)"
"org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateXObjects(PreflightContext, PDResources)",FreqExec,"org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateXObjects(PreflightContext, PDResources); org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validate(PreflightContext); org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess_ESTest.test01()"
