method,method,invocation counts
org.apache.fontbox.afm.AFMParser.parseFontMetric(boolean),org.apache.fontbox.afm.AFMParser.readInt(),136
org.apache.fontbox.afm.AFMParser.readInt(),org.apache.fontbox.afm.AFMParser.readString(),136
org.apache.fontbox.afm.AFMParser.parseFontMetric(boolean),org.apache.fontbox.afm.FontMetrics.<init>(),136
org.apache.fontbox.afm.AFMParser.parseFontMetric(boolean),org.apache.fontbox.afm.FontMetrics.addComment(String),544
org.apache.fontbox.afm.AFMParser.parseFontMetric(boolean),org.apache.fontbox.util.BoundingBox.<init>(),136
"org.apache.pdfbox.pdmodel.font.Standard14Fonts.addAFM(String, String)",org.apache.fontbox.afm.AFMParser.<init>(InputStream),136
org.apache.pdfbox.pdmodel.font.PDFont.<init>(COSDictionary),org.apache.pdfbox.pdmodel.font.PDFont.readCMap(COSBase),62
org.apache.pdfbox.pdmodel.font.PDFont.readCMap(COSBase),org.apache.pdfbox.pdmodel.font.CMapManager.parseCMap(InputStream),66
org.apache.pdfbox.pdmodel.font.CMapManager.parseCMap(InputStream),org.apache.fontbox.cmap.CMapParser.parse(InputStream),66
org.apache.fontbox.cmap.CMapParser.parse(InputStream),"org.apache.fontbox.cmap.CMapParser.parseBeginbfrange(Object, PushbackInputStream, CMap)",70
"org.apache.fontbox.cmap.CMapParser.parseBeginbfrange(Object, PushbackInputStream, CMap)",org.apache.fontbox.cmap.CMapParser.createStringFromBytes(byte[]),12341
"org.apache.fontbox.cmap.CMapParser.parseBeginbfrange(Object, PushbackInputStream, CMap)",org.apache.fontbox.cmap.CMapParser.parseNextToken(PushbackInputStream),11829
org.apache.pdfbox.io.RandomAccessInputStream.read(),org.apache.pdfbox.io.ScratchFileBuffer.isEOF(),7929214
org.apache.pdfbox.io.ScratchFileBuffer.isEOF(),org.apache.pdfbox.io.ScratchFileBuffer.checkClosed(),18472790
org.apache.pdfbox.io.ScratchFileBuffer.checkClosed(),org.apache.pdfbox.io.ScratchFile.checkClosed(),65419175
org.apache.pdfbox.io.RandomAccessInputStream.read(),org.apache.pdfbox.io.ScratchFileBuffer.read(),7924350
org.apache.pdfbox.io.ScratchFileBuffer.read(),org.apache.pdfbox.io.ScratchFileBuffer.checkClosed(),10252548
org.apache.pdfbox.io.ScratchFileBuffer.read(),org.apache.pdfbox.io.ScratchFileBuffer.ensureAvailableBytesInPage(boolean),10252528
org.apache.pdfbox.io.RandomAccessInputStream.read(),org.apache.pdfbox.io.RandomAccessInputStream.restorePosition(),7929214
org.apache.pdfbox.io.RandomAccessInputStream.restorePosition(),org.apache.pdfbox.io.ScratchFileBuffer.seek(long),18403317
org.apache.pdfbox.io.ScratchFileBuffer.seek(long),org.apache.pdfbox.io.ScratchFileBuffer.checkClosed(),19482630
"org.apache.fontbox.cmap.CMapParser.parseBeginbfrange(Object, PushbackInputStream, CMap)","org.apache.fontbox.cmap.CMap.addCharMapping(byte[], String)",12341
"org.apache.fontbox.cmap.CMap.addCharMapping(byte[], String)","org.apache.fontbox.cmap.CMap.getCodeFromArray(byte[], int, int)",30115
"org.apache.fontbox.cmap.CMapParser.parseBeginbfrange(Object, PushbackInputStream, CMap)",org.apache.fontbox.cmap.CMapParser.increment(byte[]),21334
org.apache.fontbox.cmap.CMapParser.increment(byte[]),"org.apache.fontbox.cmap.CMapParser.increment(byte[], int)",21334
"org.apache.fontbox.cmap.CMapParser.parseBeginbfrange(Object, PushbackInputStream, CMap)","org.apache.fontbox.cmap.CMapParser.compare(byte[], byte[])",12341
org.apache.fontbox.cmap.CMapParser.parse(InputStream),org.apache.fontbox.cmap.CMapParser.parseNextToken(PushbackInputStream),7092
org.apache.fontbox.cmap.CMapParser.parseNextToken(PushbackInputStream),org.apache.fontbox.cmap.CMapParser.parseNextToken(PushbackInputStream),3760
org.apache.fontbox.cmap.CMapParser.parseNextToken(PushbackInputStream),org.apache.fontbox.cmap.CMapParser.isDelimiter(int),49106
org.apache.fontbox.cmap.CMapParser.parse(InputStream),"org.apache.fontbox.cmap.CMapParser.parseBegincodespacerange(Object, PushbackInputStream, CMap)",81
"org.apache.fontbox.cmap.CMapParser.parseBegincodespacerange(Object, PushbackInputStream, CMap)",org.apache.fontbox.cmap.CMapParser.parseNextToken(PushbackInputStream),188
"org.apache.fontbox.cmap.CMapParser.parseBegincodespacerange(Object, PushbackInputStream, CMap)",org.apache.fontbox.cmap.CMap.addCodespaceRange(CodespaceRange),94
"org.apache.fontbox.cmap.CMapParser.parseBegincodespacerange(Object, PushbackInputStream, CMap)",org.apache.fontbox.cmap.CodespaceRange.setStart(byte[]),94
org.apache.fontbox.cmap.CodespaceRange.setStart(byte[]),"org.apache.fontbox.cmap.CodespaceRange.toInt(byte[], int)",94
"org.apache.fontbox.cmap.CMapParser.parseBegincodespacerange(Object, PushbackInputStream, CMap)",org.apache.fontbox.cmap.CodespaceRange.<init>(),94
"org.apache.fontbox.cmap.CMapParser.parseBegincodespacerange(Object, PushbackInputStream, CMap)",org.apache.fontbox.cmap.CodespaceRange.setEnd(byte[]),94
org.apache.fontbox.cmap.CodespaceRange.setEnd(byte[]),"org.apache.fontbox.cmap.CodespaceRange.toInt(byte[], int)",94
org.apache.fontbox.cmap.CMapParser.parse(InputStream),"org.apache.fontbox.cmap.CMapParser.parseLiteralName(Object, PushbackInputStream, CMap)",550
"org.apache.fontbox.cmap.CMapParser.parseLiteralName(Object, PushbackInputStream, CMap)",org.apache.fontbox.cmap.CMapParser.parseNextToken(PushbackInputStream),286
org.apache.fontbox.cmap.CMapParser.parse(InputStream),org.apache.fontbox.cmap.CMap.<init>(),82
org.apache.pdfbox.pdmodel.font.CMapManager.parseCMap(InputStream),org.apache.fontbox.cmap.CMapParser.<init>(),66
org.apache.pdfbox.pdmodel.font.PDFont.readCMap(COSBase),org.apache.pdfbox.cos.COSStream.createInputStream(),66
org.apache.pdfbox.cos.COSStream.createInputStream(),"org.apache.pdfbox.cos.COSInputStream.create(List, COSDictionary, InputStream, ScratchFile)",3806
"org.apache.pdfbox.cos.COSInputStream.create(List, COSDictionary, InputStream, ScratchFile)","org.apache.pdfbox.filter.FlateFilter.decode(InputStream, OutputStream, COSDictionary, int)",2896
"org.apache.pdfbox.filter.FlateFilter.decode(InputStream, OutputStream, COSDictionary, int)","org.apache.pdfbox.filter.FlateFilter.decompress(InputStream, OutputStream)",2942
"org.apache.pdfbox.filter.FlateFilter.decompress(InputStream, OutputStream)","org.apache.pdfbox.io.RandomAccessInputStream.read(byte[], int, int)",2894
"org.apache.pdfbox.io.RandomAccessInputStream.read(byte[], int, int)","org.apache.pdfbox.io.ScratchFileBuffer.read(byte[], int, int)",10297771
"org.apache.pdfbox.io.ScratchFileBuffer.read(byte[], int, int)",org.apache.pdfbox.io.ScratchFileBuffer.checkClosed(),10306986
"org.apache.pdfbox.io.ScratchFileBuffer.read(byte[], int, int)",org.apache.pdfbox.io.ScratchFileBuffer.ensureAvailableBytesInPage(boolean),10392178
"org.apache.pdfbox.io.RandomAccessInputStream.read(byte[], int, int)",org.apache.pdfbox.io.RandomAccessInputStream.restorePosition(),10314220
"org.apache.pdfbox.io.RandomAccessInputStream.read(byte[], int, int)",org.apache.pdfbox.io.ScratchFileBuffer.isEOF(),10314160
"org.apache.pdfbox.filter.FlateFilter.decompress(InputStream, OutputStream)","org.apache.pdfbox.io.RandomAccessOutputStream.write(byte[], int, int)",631169
"org.apache.pdfbox.io.RandomAccessOutputStream.write(byte[], int, int)","org.apache.pdfbox.io.ScratchFileBuffer.write(byte[], int, int)",675785
"org.apache.pdfbox.io.ScratchFileBuffer.write(byte[], int, int)",org.apache.pdfbox.io.ScratchFileBuffer.checkClosed(),705742
"org.apache.pdfbox.io.ScratchFileBuffer.write(byte[], int, int)",org.apache.pdfbox.io.ScratchFileBuffer.ensureAvailableBytesInPage(boolean),859817
"org.apache.pdfbox.filter.FlateFilter.decode(InputStream, OutputStream, COSDictionary, int)","org.apache.pdfbox.filter.Filter.getDecodeParams(COSDictionary, int)",2942
"org.apache.pdfbox.filter.Filter.getDecodeParams(COSDictionary, int)",org.apache.pdfbox.cos.COSDictionary.<init>(),2778
org.apache.pdfbox.cos.COSDictionary.<init>(),org.apache.pdfbox.cos.COSBase.<init>(),98937
"org.apache.pdfbox.filter.Filter.getDecodeParams(COSDictionary, int)","org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName, COSName)",3038
"org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName, COSName)",org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName),62534
"org.apache.pdfbox.filter.FlateFilter.decode(InputStream, OutputStream, COSDictionary, int)",org.apache.pdfbox.cos.COSDictionary.getInt(COSName),2918
org.apache.pdfbox.cos.COSDictionary.getInt(COSName),"org.apache.pdfbox.cos.COSDictionary.getInt(COSName, int)",5728
"org.apache.pdfbox.cos.COSDictionary.getInt(COSName, int)","org.apache.pdfbox.cos.COSDictionary.getInt(COSName, COSName, int)",46414
"org.apache.pdfbox.cos.COSDictionary.getInt(COSName, COSName, int)","org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName, COSName)",47151
"org.apache.pdfbox.filter.FlateFilter.decode(InputStream, OutputStream, COSDictionary, int)",org.apache.pdfbox.filter.DecodeResult.<init>(COSDictionary),2942
"org.apache.pdfbox.cos.COSInputStream.create(List, COSDictionary, InputStream, ScratchFile)",org.apache.pdfbox.io.ScratchFile.createBuffer(),3023
org.apache.pdfbox.io.ScratchFile.createBuffer(),org.apache.pdfbox.io.ScratchFileBuffer.<init>(ScratchFile),21328
org.apache.pdfbox.io.ScratchFileBuffer.<init>(ScratchFile),org.apache.pdfbox.io.ScratchFileBuffer.addPage(),21421
org.apache.pdfbox.io.ScratchFileBuffer.addPage(),org.apache.pdfbox.io.ScratchFile.getNewPage(),180675
org.apache.pdfbox.io.ScratchFileBuffer.<init>(ScratchFile),org.apache.pdfbox.io.ScratchFile.checkClosed(),21421
"org.apache.pdfbox.cos.COSInputStream.create(List, COSDictionary, InputStream, ScratchFile)","org.apache.pdfbox.cos.COSInputStream.<init>(InputStream, List)",3804
"org.apache.pdfbox.cos.COSInputStream.create(List, COSDictionary, InputStream, ScratchFile)",org.apache.pdfbox.io.RandomAccessOutputStream.<init>(RandomAccessWrite),3023
org.apache.pdfbox.cos.COSStream.createInputStream(),org.apache.pdfbox.cos.COSStream.getFilterList(),3804
org.apache.pdfbox.cos.COSStream.getFilterList(),org.apache.pdfbox.cos.COSStream.getFilters(),4119
org.apache.pdfbox.cos.COSStream.getFilters(),org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName),4181
org.apache.pdfbox.cos.COSStream.getFilterList(),org.apache.pdfbox.filter.FilterFactory.getFilter(COSName),3177
org.apache.pdfbox.cos.COSStream.createInputStream(),org.apache.pdfbox.cos.COSStream.checkClosed(),3804
org.apache.pdfbox.cos.COSStream.createInputStream(),org.apache.pdfbox.io.RandomAccessInputStream.<init>(RandomAccessRead),3804
org.apache.pdfbox.cos.COSStream.createInputStream(),org.apache.pdfbox.cos.COSStream.ensureRandomAccessExists(boolean),3804
org.apache.pdfbox.pdmodel.font.PDFont.readCMap(COSBase),org.apache.pdfbox.io.IOUtils.closeQuietly(Closeable),66
org.apache.pdfbox.io.ScratchFileBuffer.close(),"org.apache.pdfbox.io.ScratchFile.markPagesAsFree(int[], int, int)",21276
org.apache.pdfbox.pdmodel.font.PDFont.<init>(COSDictionary),org.apache.pdfbox.pdmodel.font.Standard14Fonts.getAFM(String),1122
org.apache.pdfbox.pdmodel.font.PDFont.<init>(COSDictionary),org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName),2244
org.apache.pdfbox.pdmodel.font.PDFont.<init>(COSDictionary),org.apache.fontbox.cmap.CMap.hasUnicodeMappings(),62
org.apache.pdfbox.pdmodel.font.PDType0Font.<init>(COSDictionary),"org.apache.pdfbox.pdmodel.font.PDFontFactory.createDescendantFont(COSDictionary, PDType0Font)",46
"org.apache.pdfbox.pdmodel.font.PDFontFactory.createDescendantFont(COSDictionary, PDType0Font)","org.apache.pdfbox.pdmodel.font.PDCIDFontType2.<init>(COSDictionary, PDType0Font)",30
"org.apache.pdfbox.pdmodel.font.PDCIDFontType2.<init>(COSDictionary, PDType0Font)","org.apache.pdfbox.pdmodel.font.PDCIDFontType2.<init>(COSDictionary, PDType0Font, TrueTypeFont)",36
"org.apache.pdfbox.pdmodel.font.PDCIDFontType2.<init>(COSDictionary, PDType0Font, TrueTypeFont)",org.apache.fontbox.ttf.OTFParser.parse(InputStream),36
org.apache.fontbox.ttf.OTFParser.parse(InputStream),org.apache.fontbox.ttf.TTFParser.parse(InputStream),36
org.apache.fontbox.ttf.TTFParser.parse(InputStream),org.apache.fontbox.ttf.OTFParser.parse(TTFDataStream),36
org.apache.fontbox.ttf.OTFParser.parse(TTFDataStream),org.apache.fontbox.ttf.OTFParser.parse(TTFDataStream),36
org.apache.fontbox.ttf.OTFParser.parse(TTFDataStream),org.apache.fontbox.ttf.TTFParser.parse(TTFDataStream),36
org.apache.fontbox.ttf.TTFParser.parse(TTFDataStream),"org.apache.fontbox.ttf.TTFParser.parseTables(TrueTypeFont, TTFDataStream)",821
"org.apache.fontbox.ttf.TTFParser.parseTables(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.readTable(TTFTable),15923
org.apache.fontbox.ttf.TrueTypeFont.readTable(TTFTable),"org.apache.fontbox.ttf.HeaderTable.read(TrueTypeFont, TTFDataStream)",827
"org.apache.fontbox.ttf.HeaderTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TTFDataStream.readInternationalDate(),1654
org.apache.fontbox.ttf.TTFDataStream.readInternationalDate(),org.apache.fontbox.ttf.MemoryTTFDataStream.readLong(),1620
org.apache.fontbox.ttf.MemoryTTFDataStream.readLong(),org.apache.fontbox.ttf.MemoryTTFDataStream.readSignedInt(),3240
org.apache.fontbox.ttf.MemoryTTFDataStream.readSignedInt(),org.apache.fontbox.ttf.MemoryTTFDataStream.read(),12960
"org.apache.fontbox.ttf.HeaderTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TTFDataStream.read32Fixed(),1654
org.apache.fontbox.ttf.TTFDataStream.read32Fixed(),org.apache.fontbox.ttf.MemoryTTFDataStream.readSignedShort(),5617
org.apache.fontbox.ttf.MemoryTTFDataStream.readSignedShort(),org.apache.fontbox.ttf.MemoryTTFDataStream.read(),6581108
org.apache.fontbox.ttf.TTFDataStream.read32Fixed(),org.apache.fontbox.ttf.MemoryTTFDataStream.readUnsignedShort(),5617
org.apache.fontbox.ttf.MemoryTTFDataStream.readUnsignedShort(),org.apache.fontbox.ttf.MemoryTTFDataStream.read(),19290176
"org.apache.fontbox.ttf.HeaderTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.MemoryTTFDataStream.readSignedShort(),5670
"org.apache.fontbox.ttf.HeaderTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.MemoryTTFDataStream.readUnsignedShort(),3240
"org.apache.fontbox.ttf.HeaderTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TTFDataStream.readUnsignedInt(),1654
org.apache.fontbox.ttf.TTFDataStream.readUnsignedInt(),org.apache.fontbox.ttf.MemoryTTFDataStream.read(),10526100
org.apache.fontbox.ttf.TrueTypeFont.readTable(TTFTable),"org.apache.fontbox.ttf.GlyphTable.read(TrueTypeFont, TTFDataStream)",821
"org.apache.fontbox.ttf.GlyphTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.getIndexToLocation(),821
org.apache.fontbox.ttf.TrueTypeFont.getIndexToLocation(),org.apache.fontbox.ttf.TrueTypeFont.getTable(String),1657
org.apache.fontbox.ttf.TrueTypeFont.getTable(String),org.apache.fontbox.ttf.TrueTypeFont.readTable(TTFTable),2506
org.apache.fontbox.ttf.TrueTypeFont.readTable(TTFTable),"org.apache.fontbox.ttf.IndexToLocationTable.read(TrueTypeFont, TTFDataStream)",821
"org.apache.fontbox.ttf.IndexToLocationTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TTFDataStream.readUnsignedInt(),2625372
"org.apache.fontbox.ttf.IndexToLocationTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.getNumberOfGlyphs(),821
org.apache.fontbox.ttf.TrueTypeFont.getNumberOfGlyphs(),org.apache.fontbox.ttf.TrueTypeFont.getMaximumProfile(),823
org.apache.fontbox.ttf.TrueTypeFont.getMaximumProfile(),org.apache.fontbox.ttf.TrueTypeFont.getTable(String),9224
org.apache.fontbox.ttf.TrueTypeFont.readTable(TTFTable),"org.apache.fontbox.ttf.MaximumProfileTable.read(TrueTypeFont, TTFDataStream)",823
"org.apache.fontbox.ttf.MaximumProfileTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TTFDataStream.read32Fixed(),823
"org.apache.fontbox.ttf.MaximumProfileTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.MemoryTTFDataStream.readUnsignedShort(),11340
"org.apache.fontbox.ttf.IndexToLocationTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.getHeader(),821
org.apache.fontbox.ttf.TrueTypeFont.getHeader(),org.apache.fontbox.ttf.TrueTypeFont.getTable(String),1817
"org.apache.fontbox.ttf.GlyphTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.getNumberOfGlyphs(),821
org.apache.fontbox.ttf.TrueTypeFont.readTable(TTFTable),"org.apache.fontbox.ttf.HorizontalMetricsTable.read(TrueTypeFont, TTFDataStream)",821
"org.apache.fontbox.ttf.HorizontalMetricsTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.MemoryTTFDataStream.readSignedShort(),2588670
"org.apache.fontbox.ttf.HorizontalMetricsTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.MemoryTTFDataStream.readUnsignedShort(),2570810
"org.apache.fontbox.ttf.HorizontalMetricsTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.getHorizontalHeader(),821
org.apache.fontbox.ttf.TrueTypeFont.getHorizontalHeader(),org.apache.fontbox.ttf.TrueTypeFont.getTable(String),1665
org.apache.fontbox.ttf.TrueTypeFont.readTable(TTFTable),"org.apache.fontbox.ttf.HorizontalHeaderTable.read(TrueTypeFont, TTFDataStream)",821
"org.apache.fontbox.ttf.HorizontalHeaderTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TTFDataStream.read32Fixed(),821
"org.apache.fontbox.ttf.HorizontalHeaderTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.MemoryTTFDataStream.readSignedShort(),11340
"org.apache.fontbox.ttf.HorizontalHeaderTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.MemoryTTFDataStream.readUnsignedShort(),1620
"org.apache.fontbox.ttf.HorizontalMetricsTable.read(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.getNumberOfGlyphs(),821
"org.apache.fontbox.ttf.TTFParser.parseTables(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.OpenTypeFont.getGlyph(),33
org.apache.fontbox.ttf.OpenTypeFont.getGlyph(),org.apache.fontbox.ttf.TrueTypeFont.getGlyph(),33
org.apache.fontbox.ttf.TrueTypeFont.getGlyph(),org.apache.fontbox.ttf.TrueTypeFont.getTable(String),5407
"org.apache.fontbox.ttf.TTFParser.parseTables(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.getTables(),821
"org.apache.fontbox.ttf.TTFParser.parseTables(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.getHeader(),821
"org.apache.fontbox.ttf.TTFParser.parseTables(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.getHorizontalHeader(),816
"org.apache.fontbox.ttf.TTFParser.parseTables(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.getHorizontalMetrics(),816
org.apache.fontbox.ttf.TrueTypeFont.getHorizontalMetrics(),org.apache.fontbox.ttf.TrueTypeFont.getTable(String),109961
"org.apache.fontbox.ttf.TTFParser.parseTables(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.getIndexToLocation(),816
"org.apache.fontbox.ttf.TTFParser.parseTables(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.getMaximumProfile(),816
"org.apache.fontbox.ttf.TTFParser.parseTables(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.getNaming(),816
org.apache.fontbox.ttf.TrueTypeFont.getNaming(),org.apache.fontbox.ttf.TrueTypeFont.getTable(String),867
"org.apache.fontbox.ttf.TTFParser.parseTables(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TrueTypeFont.getPostScript(),816
org.apache.fontbox.ttf.TrueTypeFont.getPostScript(),org.apache.fontbox.ttf.TrueTypeFont.getTable(String),880
org.apache.fontbox.ttf.TTFParser.parse(TTFDataStream),"org.apache.fontbox.ttf.TTFParser.readTableDirectory(TrueTypeFont, TTFDataStream)",19435
"org.apache.fontbox.ttf.TTFParser.readTableDirectory(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TTFDataStream.readString(int),19435
org.apache.fontbox.ttf.TTFDataStream.readString(int),"org.apache.fontbox.ttf.TTFDataStream.readString(int, Charset)",2267158
"org.apache.fontbox.ttf.TTFDataStream.readString(int, Charset)",org.apache.fontbox.ttf.TTFDataStream.read(int),2310432
org.apache.fontbox.ttf.TTFDataStream.read(int),"org.apache.fontbox.ttf.MemoryTTFDataStream.read(byte[], int, int)",2298622
"org.apache.fontbox.ttf.TTFParser.readTableDirectory(TrueTypeFont, TTFDataStream)","org.apache.fontbox.ttf.OTFParser.readTable(TrueTypeFont, String)",148
"org.apache.fontbox.ttf.OTFParser.readTable(TrueTypeFont, String)","org.apache.fontbox.ttf.TTFParser.readTable(TrueTypeFont, String)",130
"org.apache.fontbox.ttf.TTFParser.readTable(TrueTypeFont, String)",org.apache.fontbox.ttf.TTFTable.<init>(TrueTypeFont),9413
"org.apache.fontbox.ttf.TTFParser.readTableDirectory(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.TTFDataStream.readUnsignedInt(),58305
"org.apache.fontbox.ttf.TTFParser.readTableDirectory(TrueTypeFont, TTFDataStream)",org.apache.fontbox.ttf.GlyphTable.<init>(TrueTypeFont),863
org.apache.fontbox.ttf.GlyphTable.<init>(TrueTypeFont),org.apache.fontbox.ttf.TTFTable.<init>(TrueTypeFont),863
