id, seed, size, upperDepth, upperWidth, lowerDepth, lowerWidth
583,"org.apache.avro.mapred.tether.WordCountTask.map(Utf8, Collector)",71,0,0,7,30
584,org.apache.avro.thrift.test.Foo.add_args.compareTo(add_args),3,0,0,1,2
585,org.apache.avro.compiler.specific.SpecificCompiler.addStringType(Schema),58,5,4,5,25
586,org.apache.avro.io.ValidatingDecoder.readString(),8,0,0,3,3
587,"org.apache.avro.tool.RpcReceiveTool.run(InputStream, PrintStream, PrintStream, List)",296,0,0,15,67
588,org.apache.avro.ipc.Responder.respond(List),273,3,5,14,69
589,"org.apache.avro.generic.GenericDatumWriter.writeMap(Schema, Object, Encoder)",66,0,0,5,22
590,"org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int)",7,2,2,1,3
591,"org.apache.avro.mojo.AbstractAvroMojo.compileFiles(String[], File, File)",6,2,3,1,1
592,org.apache.avro.file.DeflateCodec.equals(Object),1,0,0,0,0
593,org.apache.avro.io.DecoderFactory.get(),435,10,124,0,0
594,org.apache.avro.mapred.Pair.key(),58,8,14,0,0
595,"org.apache.avro.io.BinaryData.hashCode(HashData, Schema)",40,6,3,4,17
596,"org.apache.avro.io.DecoderFactory.createBinaryDecoder(byte[], BinaryDecoder)",11,0,0,5,3
597,"org.apache.avro.generic.GenericDatumReader.readString(Object, Schema, Decoder)",73,5,34,2,3
598,org.apache.avro.io.Encoder.startItem(),75,6,34,0,0
599,org.apache.avro.ipc.trace.TraceCollection.getLongAverage(Collection),3,2,1,0,0
600,org.apache.avro.Schema.Parser.parse(JsonParser),1,0,0,0,0
601,org.apache.avro.Schema.Field.toString(),14,3,7,0,0
602,"org.apache.avro.thrift.ThriftData.newRecord(Object, Schema)",5,0,0,3,2
603,"org.apache.avro.generic.GenericDatumReader.newArray(Object, int, Schema)",74,6,34,0,0
604,org.apache.avro.generic.GenericData.EnumSymbol.equals(Object),1,0,0,0,0
605,org.apache.avro.io.Perf.GenericOneTimeReaderUse.GenericOneTimeReaderUse(),1,0,0,0,0
606,org.apache.avro.io.parsing.ValidatingGrammarGenerator.LitS.LitS(Schema),25,4,13,0,0
607,org.apache.avro.ipc.SocketTransceiver.writeBuffers(List),2,0,0,1,1
608,org.apache.avro.thrift.test.Error.equals(Error),3,1,1,1,1
609,"org.apache.avro.ipc.stats.StatsServlet.doGet(HttpServletRequest, HttpServletResponse)",22,0,0,4,17
610,"org.apache.avro.ipc.reflect.ReflectRequestor.getDatumReader(Schema, Schema)",6,0,0,4,2
611,org.apache.avro.util.ByteBufferOutputStream.prepend(List),263,14,69,0,0
612,org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter.size(),1,0,0,0,0
613,"org.apache.avro.thrift.test.Foo.Processor.ping.getResult(I, ping_args)",3,0,0,1,2
614,org.apache.avro.file.SeekableFileInput.tell(),1,0,0,0,0
615,org.apache.avro.io.parsing.Symbol.Root.Root(Symbol...),6,1,1,3,2
616,"org.apache.avro.mapred.AvroRecordReader.AvroRecordReader(FileReader, FileSplit)",81,9,20,1,2
617,org.apache.avro.ipc.Server.join(),10,3,5,0,0
618,"org.apache.avro.mapred.Pair.Pair(Long, CharSequence)",16,0,0,7,4
619,org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader(),5,0,0,3,2
620,org.apache.avro.io.ValidatingEncoder.writeMapStart(),9,0,0,3,3
621,org.apache.avro.ipc.trace.SpanStorage.addSpan(Span),6,2,3,0,0
622,org.apache.avro.generic.GenericDatumWriter.getMapSize(Object),66,6,22,0,0
623,org.apache.avro.ipc.trace.TraceCollection.printBrief(),10,0,0,5,4
624,"org.apache.avro.mapred.Pair.Pair(CharSequence, Long)",16,0,0,7,4
625,org.apache.avro.mapred.SequenceFileReader.(Anon_7).convert(Writable),1,0,0,0,0
626,org.apache.avro.AvroTestUtil.tempFile(String),1,0,0,0,0
627,org.apache.avro.file.DataFileWriter.writeIfBlockFull(),20,3,4,3,5
628,"org.apache.avro.mapred.Pair.Pair(Object, ByteBuffer)",40,0,0,6,17
629,org.apache.avro.io.LegacyBinaryEncoder.writeString(Utf8),5,0,0,2,3
630,"org.apache.avro.generic.GenericDatumReader.readEnum(Schema, Decoder)",73,5,36,2,3
631,org.apache.avro.io.ValidatingEncoder.writeArrayStart(),9,0,0,3,3
632,"org.apache.avro.thrift.test.Foo.Client.Factory.getClient(org.apache.thrift.protocol.TProtocol, org.apache.thrift.protocol.TProtocol)",2,0,0,1,1
633,org.apache.avro.Schema.getField(String),98,6,28,1,1
634,org.apache.avro.protobuf.ProtobufData.getSchema(Class),62,4,3,6,17
635,"org.apache.avro.io.BlockingBinaryEncoder.write(byte[], int, int)",12,2,1,3,5
636,org.apache.avro.mapred.SequenceFileReader.WritableData.get(),16,7,4,0,0
637,org.apache.avro.io.BufferedBinaryEncoder.OutputStreamSink.OutputStreamSink(OutputStream),6,3,2,1,1
638,org.apache.avro.ipc.RPCPlugin.serverReceiveRequest(RPCContext),263,14,69,0,0
639,org.apache.avro.thrift.test.Foo.ping_args.writeObject(java.io.ObjectOutputStream),3,0,0,2,1
640,org.apache.avro.ipc.CallFuture.getResult(),1,0,0,0,0
641,org.apache.avro.ipc.Transceiver.getRemoteName(),255,15,51,0,0
642,org.apache.avro.thrift.test.Foo.add_args.equals(add_args),2,1,1,0,0
643,org.apache.avro.io.JsonEncoder.writeIndex(int),11,0,0,3,5
644,org.apache.avro.ipc.RPCPlugin.clientStartConnect(RPCContext),96,9,33,0,0
645,org.apache.avro.data.Json.JsonType.values(),13,2,11,0,0
646,org.apache.avro.ipc.Server.getPort(),294,15,67,0,0
647,org.apache.avro.thrift.test.Foo.Client.ping(),5,0,0,2,2
648,org.apache.avro.ipc.stats.Histogram.add(T),4,1,2,1,1
649,"org.apache.avro.ipc.Requestor.readResponse(Schema, Schema, Decoder)",212,14,47,0,0
650,org.apache.avro.io.Perf.GenericWithPromotion.getReaderSchema(),3,0,0,2,1
651,org.apache.avro.mapred.tether.TetherData.count(int),40,7,10,0,0
652,org.apache.avro.io.Encoder.writeBytes(ByteBuffer),9,4,3,0,0
653,org.apache.avro.thrift.test.Foo.AsyncClient.zip(org.apache.thrift.async.AsyncMethodCallback),2,0,0,1,1
654,"org.apache.avro.io.EncoderFactory.blockingBinaryEncoder(OutputStream, BinaryEncoder)",14,0,0,4,5
655,"org.apache.avro.io.BinaryDecoder.configure(InputStream, int)",10,1,2,3,3
656,org.apache.avro.io.ValidatingDecoder.skipFixed(),9,0,0,3,3
657,org.apache.avro.util.ByteBufferInputStream.read(),2,0,0,1,1
658,org.apache.avro.thrift.test.Foo.ping_result._Fields.findByThriftId(int),3,1,2,0,0
659,org.apache.avro.compiler.specific.SpecificCompiler.setStringType(StringType),96,9,23,0,0
660,org.apache.avro.util.WeakIdentityHashMap.IdentityWeakReference.IdentityWeakReference(Object),6,2,4,0,0
661,org.apache.avro.ipc.trace.SingletonTestingTracePlugin.SingletonTestingTracePlugin(TracePluginConfiguration),13,0,0,3,7
662,"org.apache.avro.ipc.specific.SpecificResponder.respond(Message, Object)",16,0,0,3,7
663,"org.apache.avro.mapred.Pair.Pair(Void, ByteBuffer)",16,0,0,7,4
664,"org.apache.avro.mapred.Pair.Pair(ByteBuffer, ByteBuffer)",16,0,0,7,4
665,"org.apache.avro.tool.Util.fileOrStdout(String, OutputStream)",102,7,25,0,0
666,org.apache.avro.io.EncoderFactory.DefaultEncoderFactory.configureBufferSize(int),2,0,0,1,1
667,org.apache.avro.thrift.test.Foo.add_result._Fields.findByThriftIdOrThrow(int),2,0,0,1,1
668,"org.apache.avro.thrift.ThriftDatumReader.ThriftDatumReader(Schema, Schema, ThriftData)",6,2,3,1,1
669,org.apache.avro.tool.DataFileWriteTool.readSchemaFromFile(String),42,6,16,0,0
670,org.apache.avro.file.DeflateCodec.DeflateCodec(int),2,1,1,0,0
671,org.apache.avro.io.Perf.ValidatingRecord.getDecoder(),37,0,0,8,15
672,org.apache.avro.file.Codec.compress(ByteBuffer),3,2,1,0,0
673,org.apache.avro.thrift.test.Foo.add_result._Fields.findByName(String),1,0,0,0,0
674,org.apache.avro.ipc.stats.FloatHistogram.getMean(),14,2,11,0,0
675,org.apache.avro.file.DataFileReader.previousSync(),1,0,0,0,0
676,org.apache.avro.generic.GenericData.isEnum(Object),17,3,12,0,0
677,"org.apache.avro.Schema.NamedSchema.writeName(Names, JsonGenerator)",39,6,10,2,2
678,org.apache.avro.ipc.Requestor.setRemote(HandshakeResponse),191,14,44,1,1
679,"org.apache.avro.io.BinaryDecoder.InputStreamByteSource.tryReadRaw(byte[], int, int)",1,0,0,0,0
680,org.apache.avro.file.DeflateCodec.Option.createInstance(),2,0,0,1,1
681,org.apache.avro.Schema.Type.values(),1,0,0,0,0
682,org.apache.avro.io.Perf.GenericResolving.newReader(),5,0,0,2,2
683,"org.apache.avro.io.BinaryDecoder.configure(byte[], int, int)",13,1,5,3,3
684,org.apache.avro.mapred.AvroJob.setMapOutputReflect(JobConf),3,2,1,0,0
685,org.apache.avro.io.Perf.ValidatingRecord.getEncoder(),33,0,0,8,14
686,org.apache.avro.ipc.trace.TracePlugin.TraceResponder.getAllSpans(),2,0,0,1,1
687,org.apache.avro.ipc.trace.FileSpanStorage.getAllSpans(),57,0,0,9,16
688,org.apache.avro.ipc.stats.StatsPluginOverhead.IdentityResponder.IdentityResponder(Protocol),35,3,4,11,10
689,org.apache.avro.thrift.test.Nested.Nested(int),3,0,0,1,2
690,org.apache.avro.file.DataFileStream.DataBlock.decompressUsing(Codec),54,6,20,1,2
691,org.apache.avro.reflect.ReflectData.getRecordSchema(Object),29,0,0,6,13
692,org.apache.avro.file.FileReader.pastSync(long),6,2,3,0,0
693,org.apache.avro.io.BinaryEncoder.writeString(String),121,10,31,1,3
694,org.apache.avro.io.ValidatingEncoder.startItem(),3,0,0,1,2
695,org.apache.avro.util.WeakIdentityHashMap.get(Object),3,0,0,1,2
696,"org.apache.avro.io.parsing.Symbol.Symbol(Kind, Symbol[])",9,4,4,0,0
697,org.apache.avro.thrift.test.Foo.add_args.isSetNum1(),4,2,2,0,0
698,"org.apache.avro.generic.GenericData.instanceOf(Schema, Object)",19,2,2,2,13
699,"org.apache.avro.ipc.Requestor.writeRequest(Schema, Object, Encoder)",121,10,31,0,0
700,org.apache.avro.generic.GenericData.Fixed.setSchema(Schema),31,7,12,2,1
701,"org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(Schema, Schema)",6,1,2,2,2
702,"org.apache.avro.ipc.SaslSocketServer.SaslSocketServer(Responder, SocketAddress, SaslServerFactory)",4,1,2,1,1
703,org.apache.avro.mapred.AvroSerialization.AvroWrapperDeserializer.deserialize(AvroWrapper),7,0,0,2,5
704,"org.apache.avro.Schema.LockableArrayList.addAll(int, Collection)",2,0,0,1,1
705,org.apache.avro.io.DirectBinaryDecoder.readLong(),1,0,0,0,0
706,"org.apache.avro.specific.SpecificData.createFixed(Object, Schema)",15,0,0,3,8
707,"org.apache.avro.io.DecoderFactory.createBinaryDecoder(byte[], int, int, BinaryDecoder)",10,0,0,4,3
708,org.apache.avro.ipc.stats.IntegerHistogram.getUnbiasedStdDev(),14,2,11,1,1
709,org.apache.avro.thrift.test.Foo.Processor.ping.getEmptyArgsInstance(),2,0,0,1,1
710,org.apache.avro.io.BufferedBinaryEncoder.OutputStreamSink.innerFlush(),1,0,0,0,0
711,"org.apache.avro.generic.GenericData.Record.put(String, Object)",4,0,0,1,3
712,org.apache.avro.thrift.test.Foo.Processor.ping.ping(),4,2,2,0,0
713,"org.apache.avro.mapred.tether.TetherTask.Collector.collect(T, int)",69,0,0,6,30
714,"org.apache.avro.mapred.Pair.Pair(Double, Double)",16,0,0,7,4
715,"org.apache.avro.io.BufferedBinaryEncoder.ByteSink.innerWrite(byte[], int, int)",4,2,2,0,0
716,"org.apache.avro.thrift.test.Foo.Client.Client(org.apache.thrift.protocol.TProtocol, org.apache.thrift.protocol.TProtocol)",2,1,1,0,0
717,org.apache.avro.io.BlockingBinaryEncoder.startItem(),8,0,0,3,3
718,org.apache.avro.mapred.AvroMapper.close(),2,1,1,0,0
719,org.apache.avro.ipc.LocalTransceiver.transceive(List),265,0,0,15,69
720,"org.apache.avro.mapred.Pair.Pair(Long, Object)",40,0,0,6,17
721,"org.apache.avro.io.parsing.Symbol.SkipAction.flatten(Map, Map)",6,0,0,4,2
722,org.apache.avro.io.LegacyBinaryEncoder.writeString(String),4,0,0,2,2
723,org.apache.avro.protobuf.ProtobufDatumWriter.ProtobufDatumWriter(),3,0,0,1,2
724,org.apache.avro.thrift.test.Foo.ping_args.read(org.apache.thrift.protocol.TProtocol),3,1,1,1,1
725,org.apache.avro.data.RecordBuilderBase.equals(Object),37,7,14,2,1
726,org.apache.avro.mapred.tether.TetherTaskRunner.join(),28,9,9,1,1
727,org.apache.avro.thrift.test.Nested.isSet(_Fields),2,0,0,1,1
728,"org.apache.avro.generic.GenericData.Array.add(int, T)",1,0,0,0,0
729,org.apache.avro.mapred.AvroSerialization.AvroWrapperSerializer.open(OutputStream),10,0,0,4,3
730,"org.apache.avro.io.DecoderFactory.jsonDecoder(Schema, InputStream)",229,14,66,8,3
731,org.apache.avro.util.Utf8.Utf8(Utf8),26,3,15,0,0
732,org.apache.avro.Protocol.getMD5(),97,7,28,8,10
733,org.apache.avro.file.SnappyCodec.decompress(ByteBuffer),1,0,0,0,0
734,org.apache.avro.mapred.AvroUtf8InputFormat.Utf8LineRecordReader.getPos(),1,0,0,0,0
735,"org.apache.avro.io.parsing.ValidatingGrammarGenerator.generate(Schema, Map)",78,7,20,3,13
736,org.apache.avro.io.Decoder.readNull(),29,4,21,0,0
737,"org.apache.avro.io.BinaryDecoder.ByteSource.attach(int, BinaryDecoder)",5,3,1,1,1
738,"org.apache.avro.io.BinaryData.encodeFloat(float, byte[], int)",14,5,3,0,0
739,"org.apache.avro.ipc.NettyServer.NettyServerAvroHandler.channelOpen(ChannelHandlerContext, ChannelStateEvent)",1,0,0,0,0
740,org.apache.avro.io.JsonEncoder.writeMapEnd(),8,0,0,3,3
741,org.apache.avro.mapred.tether.TetherOutputService.fail(String),1,0,0,0,0
742,org.apache.avro.mapred.AvroSerialization.AvroWrapperDeserializer.close(),2,0,0,1,1
743,"org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(Schema, Schema, SpecificData)",7,2,4,1,1
744,org.apache.avro.io.Perf.RecordWithDefault.RecordWithDefault(),3,0,0,2,1
745,org.apache.avro.io.BinaryEncoder.writeIndex(int),2,0,0,1,1
746,org.apache.avro.io.ValidatingDecoder.readFloat(),8,0,0,3,3
747,org.apache.avro.thrift.test.Foo.ping_args.deepCopy(),2,0,0,1,1
748,org.apache.avro.ipc.trace.TraceClientServlet.loadSpans(PrintWriter),8,4,3,1,1
749,org.apache.avro.Schema.Field.schema(),302,12,117,0,0
750,org.apache.avro.generic.GenericData.Fixed.compareTo(Fixed),2,0,0,1,1
751,org.apache.avro.compiler.specific.SpecificCompiler.getStringType(),13,5,6,0,0
752,org.apache.avro.thrift.test.Nested.fieldForId(int),2,0,0,1,1
753,org.apache.avro.mapred.SequenceFileReader.prepare(),10,5,4,0,0
754,org.apache.avro.compiler.specific.ProtocolTask.compile(File),92,1,1,9,23
755,org.apache.avro.ipc.trace.FileSpanStorage.DiskWriterThread.run(),33,0,0,5,12
756,org.apache.avro.thrift.test.Foo.add_args.toString(),1,0,0,0,0
757,"org.apache.avro.ipc.reflect.ReflectResponder.getDatumReader(Schema, Schema)",6,0,0,4,2
758,org.apache.avro.thrift.test.Foo.Client.Client(org.apache.thrift.protocol.TProtocol),9,3,3,0,0
759,org.apache.avro.thrift.test.Foo.add_result.add_result(),7,2,3,0,0
760,"org.apache.avro.io.parsing.Symbol.flattenedSize(Symbol[], int)",10,3,4,1,1
761,org.apache.avro.Schema.getEnumSymbols(),117,7,43,1,1
762,org.apache.avro.util.Utf8.Utf8(byte[]),1,0,0,0,0
763,org.apache.avro.io.Encoder.writeString(CharSequence),10,4,3,1,1
764,org.apache.avro.generic.GenericData.Record.toString(),14,0,0,4,7
765,"org.apache.avro.mapred.Pair.Pair(GenericContainer, Integer)",17,0,0,7,4
766,org.apache.avro.protobuf.ProtobufData.toCamelCase(String),3,1,1,1,1
767,"org.apache.avro.mapred.Pair.Pair(Float, Float)",16,0,0,7,4
768,org.apache.avro.io.Encoder.writeArrayStart(),79,6,32,0,0
769,org.apache.avro.file.DataFileWriter.appendEncoded(ByteBuffer),18,2,1,4,5
770,org.apache.avro.io.Perf.GenericWithOutOfOrder.getReaderSchema(),3,0,0,2,1
771,org.apache.avro.ipc.trace.TraceCollection.longestTraces(int),1,0,0,0,0
772,org.apache.avro.Schema.getFields(),234,6,110,1,1
773,org.apache.avro.io.ValidatingEncoder.writeBoolean(boolean),8,0,0,3,3
774,org.apache.avro.io.BinaryDecoder.ByteSource.ByteSource(),3,1,2,0,0
775,org.apache.avro.generic.GenericRecordBuilder.getWithDefault(Field),199,2,1,12,41
776,org.apache.avro.SimpleException.SimpleException(String),1,0,0,0,0
777,org.apache.avro.mapred.SequenceFileReader.(Anon_8).convert(Writable),1,0,0,0,0
778,org.apache.avro.thrift.test.E.getValue(),1,0,0,0,0
779,org.apache.avro.io.BinaryEncoder.startItem(),32,6,10,0,0
780,org.apache.avro.io.ValidatingEncoder.writeString(Utf8),8,0,0,3,3
781,org.apache.avro.file.DataFileReader.pastSync(long),40,7,9,2,1
782,org.apache.avro.file.DataFileStream.initialize(InputStream),53,4,3,5,15
783,org.apache.avro.RPCMetaTestPlugin.clientReceiveResponse(RPCContext),4,0,0,1,3
784,org.apache.avro.io.BufferedBinaryEncoder.bytesBuffered(),2,1,1,0,0
785,org.apache.avro.generic.GenericData.Array.equals(Object),38,0,0,7,13
786,org.apache.avro.mapred.SequenceFileReader.(Anon_6).convert(Writable),1,0,0,0,0
787,org.apache.avro.thrift.test.Error.fieldForId(int),2,0,0,1,1
788,org.apache.avro.util.WeakIdentityHashMap.containsValue(Object),2,0,0,1,1
789,"org.apache.avro.Protocol.createMessage(String, String, Schema, Schema, Schema)",94,8,30,2,1
790,org.apache.avro.thrift.test.Foo.ping_result.readObject(java.io.ObjectInputStream),3,0,0,2,1
791,org.apache.avro.file.DeflateCodec.decompress(ByteBuffer),4,0,0,1,3
792,"org.apache.avro.thrift.test.Foo.AsyncClient.AsyncClient(org.apache.thrift.protocol.TProtocolFactory, org.apache.thrift.async.TAsyncClientManager, org.apache.thrift.transport.TNonblockingTransport)",2,1,1,0,0
793,"org.apache.avro.mapred.tether.TetherTask.reduceFlush(MID, Collector)",191,14,44,0,0
794,org.apache.avro.io.BinaryDecoder.InputStreamByteSource.InputStreamByteSource(InputStream),8,4,2,1,1
795,org.apache.avro.ipc.HttpServer.getPort(),161,14,31,0,0
796,org.apache.avro.data.Json.Reader.setSchema(Schema),3,0,0,2,1
797,"org.apache.avro.generic.GenericDatumWriter.write(D, Encoder)",305,14,55,5,30
798,org.apache.avro.specific.SpecificDatumReader.setSchema(Schema),37,0,0,6,11
799,"org.apache.avro.mapred.tether.TetherTaskRunner.configure(TaskType, String, String)",14,0,0,5,4
800,org.apache.avro.thrift.test.Foo.add_args.unsetNum2(),7,3,3,0,0
801,"org.apache.avro.generic.GenericData.compare(Object, Object, Schema, boolean)",35,2,3,4,13
802,"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Schema, Schema, Decoder)",91,1,5,9,21
803,org.apache.avro.thrift.test.Foo.Processor.Processor(I),5,0,0,2,3
804,"org.apache.avro.mapred.AvroKeyComparator.compare(byte[], int, int, byte[], int, int)",39,0,0,6,19
805,org.apache.avro.ipc.NettyServer.close(),1,0,0,0,0
806,org.apache.avro.AvroRemoteException.AvroRemoteException(),2,1,1,0,0
807,org.apache.avro.ipc.trace.TraceNode.getProcessTime(),11,2,5,1,1
808,"org.apache.avro.mapred.Pair.Pair(Double, Long)",16,0,0,7,4
809,org.apache.avro.io.JsonDecoder.makeParser.(Anon_1).getIntValue(),2,0,0,1,1
810,org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter.getBuckets.(Anon_1).hasNext(),1,0,0,0,0
811,org.apache.avro.mapred.tether.TetherKeySerialization.TetherDataSerializer.open(OutputStream),5,0,0,2,2
812,org.apache.avro.ipc.CallFuture.handleResult(T),2,0,0,1,1
813,org.apache.avro.mapred.AvroWrapper.datum(),75,7,16,0,0
814,org.apache.avro.Schema.Names.space(),51,4,26,0,0
815,org.apache.avro.ipc.stats.FakeTicks.passTime(long),1,0,0,0,0
816,org.apache.avro.Schema.LockableArrayList.add(E),49,4,27,1,1
817,org.apache.avro.ipc.SaslSocketTransceiver.readFrameAndUnwrap(),5,1,1,2,2
818,org.apache.avro.thrift.test.Foo.Client.recv_ping(),7,3,2,1,1
819,org.apache.avro.mapred.tether.TetherOutputService.output(ByteBuffer),4,2,1,1,1
820,org.apache.avro.file.DataFileWriter.NonCopyingByteArrayOutputStream.getByteArrayAsByteBuffer(),10,3,5,0,0
821,org.apache.avro.file.DataFileReader.blockFinished(),52,7,15,2,2
822,org.apache.avro.util.Utf8.getBytes(),24,5,9,0,0
823,org.apache.avro.Schema.Name.hashCode(),5,3,2,0,0
824,"org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader(Schema, Schema, ReflectData)",7,2,3,2,1
825,org.apache.avro.mapred.tether.TetherKeyComparator.setConf(Configuration),2,0,0,1,1
826,org.apache.avro.io.Encoder.writeMapStart(),79,6,33,0,0
827,org.apache.avro.ipc.SaslSocketTransceiver.readFrame(),22,4,10,1,1
828,org.apache.avro.reflect.ReflectData.getProtocol(Class),87,6,5,8,28
829,org.apache.avro.ipc.RPCPlugin.serverSendResponse(RPCContext),263,14,69,0,0
830,org.apache.avro.Schema.getFixedSize(),143,7,80,1,1
831,org.apache.avro.file.DataFileStream.Header.Header(),45,6,15,0,0
832,"org.apache.avro.ipc.NettyTransportCodec.NettyFrameDecoder.decodePackHeader(ChannelHandlerContext, Channel, ChannelBuffer)",5,3,1,1,1
833,"org.apache.avro.ipc.stats.StatsPlugin.StatsPlugin(Ticks, Segmenter, Segmenter)",2,1,1,0,0
834,org.apache.avro.thrift.test.Foo.add_result.setSuccessIsSet(boolean),9,2,5,0,0
835,"org.apache.avro.generic.GenericData.getRecordState(Object, Schema)",123,6,53,0,0
836,org.apache.avro.io.JsonEncoder.writeFloat(float),7,0,0,3,3
837,org.apache.avro.thrift.test.Foo.AsyncClient.zip_call.write_args(org.apache.thrift.protocol.TProtocol),4,0,0,2,2
838,org.apache.avro.ipc.stats.Histogram.getHistogram(),14,2,12,0,0
839,"org.apache.avro.ipc.Responder.respond(Message, Object)",263,14,69,0,0
840,"org.apache.avro.mapred.Pair.Pair(Void, CharSequence)",16,0,0,7,4
841,org.apache.avro.ipc.trace.TraceCollection.TraceNodeStats.getAverageTime(List),8,3,2,2,2
842,org.apache.avro.io.ValidatingDecoder.skipString(),8,0,0,3,3
843,org.apache.avro.ipc.reflect.ReflectRequestor.getDatumWriter(Schema),8,0,0,5,2
844,org.apache.avro.thrift.test.Foo.ping_args.equals(ping_args),2,1,1,0,0
845,org.apache.avro.io.BinaryDecoder.doReadItemCount(),12,1,4,4,3
846,"org.apache.avro.reflect.ReflectData.getClassProp(Schema, String)",19,4,6,1,1
847,org.apache.avro.ipc.trace.FileSpanStorage.addSpan(Span),1,0,0,0,0
848,org.apache.avro.Protocol.getDoc(),70,6,28,0,0
849,org.apache.avro.Schema.getType(),337,12,161,0,0
850,org.apache.avro.thrift.test.Foo.add_args.setNum2(int),12,3,5,1,1
851,org.apache.avro.file.DataFileReader.SeekableInputStream.seek(long),42,6,16,1,1
852,"org.apache.avro.mapred.tether.TetherOutputFormat.getRecordWriter(FileSystem, JobConf, String, Progressable)",13,0,0,3,6
853,org.apache.avro.io.ResolvingDecoder.readIndex(),73,5,36,3,4
854,org.apache.avro.ipc.trace.TraceCollection.TraceNodeStats.getMinBytes(List),2,0,0,1,1
855,org.apache.avro.mapred.WordCountUtil.checkMeta(DataFileStream),55,8,14,1,3
856,org.apache.avro.io.ValidatingDecoder.skipBytes(),8,0,0,3,3
857,org.apache.avro.io.BinaryDecoder.readFloat(),6,0,0,3,3
858,"org.apache.avro.reflect.ReflectData.setElement(Schema, Type)",52,6,21,3,1
859,org.apache.avro.ipc.trace.TracePlugin.clientStartConnect(RPCContext),6,0,0,4,2
860,org.apache.avro.util.WeakIdentityHashMap.hashCode(),2,0,0,1,1
861,org.apache.avro.file.DataFileReader.SeekableInputStream.read(),41,6,16,2,1
862,org.apache.avro.io.JsonDecoder.readBoolean(),11,0,0,4,4
863,org.apache.avro.ipc.SocketServer.Connection.run(),270,0,0,14,69
864,org.apache.avro.file.DataFileReader.SeekableInputStream.tell(),31,5,11,1,1
865,org.apache.avro.Schema.getProp(String),25,4,11,0,0
866,org.apache.avro.mapred.HadoopMapper.close(),2,0,0,1,1
867,org.apache.avro.Schema.LockableArrayList.ensureUnlocked(),9,1,8,0,0
868,org.apache.avro.thrift.test.Foo.ping_result.equals(ping_result),2,1,1,0,0
869,org.apache.avro.io.BinaryDecoder.BufferAccessor.getBuf(),35,4,20,0,0
870,org.apache.avro.io.Encoder.writeBytes(byte[]),6,3,2,1,1
871,org.apache.avro.file.DataFileWriter.appendTo(File),73,0,0,7,18
872,"org.apache.avro.ipc.trace.Util.createEventlessSpan(ID, ID, ID)",7,2,2,3,1
873,org.apache.avro.generic.GenericDatumReader.setExpected(Schema),37,7,11,0,0
874,org.apache.avro.io.parsing.SkipParser.SkipHandler.skipAction(),5,3,2,0,0
875,org.apache.avro.RPCMetaTestPlugin.clientStartConnect(RPCContext),2,0,0,1,1
876,"org.apache.avro.compiler.specific.SpecificCompiler.generateSetMethod(Schema, Field)",7,0,0,3,4
877,"org.apache.avro.thrift.test.Foo.AsyncClient.ping_call.ping_call(org.apache.thrift.async.AsyncMethodCallback, org.apache.thrift.async.TAsyncClient, org.apache.thrift.protocol.TProtocolFactory, org.apache.thrift.transport.TNonblockingTransport)",2,1,1,0,0
878,org.apache.avro.ipc.SaslSocketTransceiver.SaslParticipant.dispose(),3,2,1,0,0
879,org.apache.avro.generic.GenericData.isBytes(Object),30,3,23,0,0
880,"org.apache.avro.AvroRemoteException.AvroRemoteException(Object, Throwable)",2,1,1,0,0
881,org.apache.avro.ipc.CallFuture.isDone(),1,0,0,0,0
882,"org.apache.avro.io.EncoderFactory.jsonEncoder(Schema, JsonGenerator)",112,7,33,7,4
883,org.apache.avro.io.Encoder.writeBoolean(boolean),265,12,71,0,0
884,org.apache.avro.io.DirectBinaryEncoder.writeLong(long),2,0,0,1,1
885,"org.apache.avro.mapred.Pair.Pair(Integer, Void)",16,0,0,7,4
886,"org.apache.avro.specific.SpecificData.createSchema(java.lang.reflect.Type, Map)",53,5,11,4,13
887,org.apache.avro.compiler.specific.SpecificCompiler.main(String[]),90,0,0,10,23
888,"org.apache.avro.thrift.test.Foo.Client.send_add(int, int)",10,3,2,2,3
889,org.apache.avro.Schema.NamedSchema.computeHash(),8,1,3,2,2
890,org.apache.avro.ipc.stats.StatsPluginOverhead.main(String[]),162,0,0,14,31
891,org.apache.avro.io.Decoder.skipArray(),35,4,23,0,0
892,org.apache.avro.Protocol.parseDocNode(JsonNode),57,5,25,0,0
893,"org.apache.avro.Schema.Field.addProp(String, String)",66,4,43,2,1
894,org.apache.avro.ipc.DatagramServer.run(),267,0,0,15,69
895,org.apache.avro.Schema.Field.getProp(String),1,0,0,0,0
896,org.apache.avro.file.DataFileWriter.setCodec(CodecFactory),136,8,32,2,4
897,"org.apache.avro.io.parsing.Symbol.flatten(Map, Map)",14,4,5,0,0
