method,LOC,Cyclomatic,FanIn,FanOut,Loop
org.apache.pdfbox.preflight.parser.PreflightParser.addValidationError(ValidationError),8,2,14,4,0
org.apache.pdfbox.preflight.parser.PreflightParser.addValidationErrors(List<ValidationError>),7,2,1,1,1
org.apache.pdfbox.preflight.parser.PreflightParser.parse(),4,1,11,1,0
org.apache.pdfbox.preflight.parser.PreflightParser.parse(Format),4,1,2,1,0
"org.apache.pdfbox.preflight.parser.PreflightParser.parse(Format, PreflightConfiguration)",16,3,7,8,0
"org.apache.pdfbox.preflight.parser.PreflightParser.createPdfADocument(Format, PreflightConfiguration)",5,1,3,3,0
org.apache.pdfbox.preflight.parser.PreflightParser.createContext(),7,1,5,5,0
org.apache.pdfbox.preflight.parser.PreflightParser.getPDDocument(),5,1,7,2,0
org.apache.pdfbox.preflight.parser.PreflightParser.getPreflightDocument(),4,1,6,2,0
org.apache.pdfbox.preflight.parser.PreflightParser.initialParse(),22,5,2,12,2
org.apache.pdfbox.preflight.parser.PreflightParser.checkPdfHeader(),52,8,5,12,1
org.apache.pdfbox.preflight.parser.PreflightParser.parseXrefTable(long),93,14,6,26,2
"org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSStream(COSDictionary, RandomAccess)",7,1,3,4,0
org.apache.pdfbox.preflight.parser.PreflightParser.checkStreamKeyWord(),16,3,3,8,0
org.apache.pdfbox.preflight.parser.PreflightParser.checkEndstreamKeyWord(),15,3,3,7,0
org.apache.pdfbox.preflight.parser.PreflightParser.nextIsEOL(),15,3,4,3,0
org.apache.pdfbox.preflight.parser.PreflightParser.nextIsSpace(),4,1,1,2,0
org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSArray(),9,2,2,5,0
org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSName(),9,2,3,6,0
org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSString(boolean),4,1,0,2,0
org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSString(),38,7,6,10,1
org.apache.pdfbox.preflight.parser.PreflightParser.parseDirObject(),35,7,8,7,0
"org.apache.pdfbox.preflight.parser.PreflightParser.parseObjectDynamically(int, int, boolean)",159,24,15,48,2
"org.apache.pdfbox.preflight.parser.PreflightParser.lastIndexOf(char[], byte[], int)",19,4,6,5,0
org.apache.pdfbox.examples.pdfa.CreatePDFA.CreatePDFA(),4,1,2,1,0
"org.apache.pdfbox.examples.pdfa.CreatePDFA.doIt(String, String)",57,4,6,36,0
org.apache.pdfbox.examples.pdfa.CreatePDFA.main(String[]),19,3,3,4,0
org.apache.pdfbox.examples.pdfa.CreatePDFA.usage(),4,1,2,3,0
org.apache.xmpbox.type.PropertiesDescription.PropertiesDescription(),4,1,4,3,0
org.apache.xmpbox.type.PropertiesDescription.getPropertiesName(),4,1,1,3,0
"org.apache.xmpbox.type.PropertiesDescription.addNewProperty(String, PropertyType)",4,1,5,1,0
org.apache.xmpbox.type.PropertiesDescription.getPropertyType(String),4,1,6,2,0
org.apache.pdfbox.preflight.process.reflect.GraphicObjectPageValidationProcess.validate(PreflightContext),33,6,5,12,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectForm.PDXObjectForm(PDStream),5,1,8,4,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectForm.PDXObjectForm(COSStream),5,1,9,4,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectForm.getFormType(),4,1,0,3,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectForm.setFormType(int),4,1,6,2,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectForm.getResources(),10,2,11,4,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectForm.setResources(PDResources),4,1,8,2,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectForm.getBBox(),10,2,2,4,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectForm.setBBox(PDRectangle),11,2,8,4,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectForm.getMatrix(),16,2,5,7,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectForm.setMatrix(AffineTransform),11,2,5,6,1
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectForm.getStructParents(),4,1,1,3,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectForm.setStructParents(int),4,1,2,2,0
org.apache.pdfbox.preflight.PreflightPath.pushObject(Object),11,2,6,3,0
"org.apache.pdfbox.preflight.PreflightPath.getPathElement(int, Class<T>)",8,2,5,3,0
org.apache.pdfbox.preflight.PreflightPath.getClosestTypePosition(Class<T>),11,3,6,4,1
org.apache.pdfbox.preflight.PreflightPath.getClosestPathElement(Class<T>),4,1,6,3,0
org.apache.pdfbox.preflight.PreflightPath.peek(),4,1,11,2,0
org.apache.pdfbox.preflight.PreflightPath.pop(),5,1,4,2,0
org.apache.pdfbox.preflight.PreflightPath.clear(),5,1,3,1,0
org.apache.pdfbox.preflight.PreflightPath.size(),4,1,4,2,0
org.apache.pdfbox.preflight.PreflightPath.isEmpty(),4,1,11,2,0
org.apache.pdfbox.preflight.PreflightPath.isExpectedType(Class<?>),6,1,11,4,0
"org.apache.pdfbox.preflight.xobject.XObjFormValidator.XObjFormValidator(PreflightContext, PDXObjectForm)",5,1,3,4,0
org.apache.pdfbox.preflight.xobject.XObjFormValidator.validate(),8,1,0,5,0
org.apache.pdfbox.preflight.xobject.XObjFormValidator.checkMandatoryFields(),16,3,7,5,0
org.apache.pdfbox.preflight.xobject.XObjFormValidator.validateXObjectContent(),6,1,3,4,0
org.apache.pdfbox.preflight.xobject.XObjFormValidator.checkGroup(),21,4,10,6,0
org.apache.pdfbox.preflight.xobject.XObjFormValidator.checkPS(),8,2,3,4,0
org.apache.pdfbox.preflight.xobject.XObjFormValidator.checkSubtype2Value(),12,3,4,6,0
org.apache.pdfbox.preflight.xobject.XObjFormValidator.validateXObjectResources(),8,2,4,2,0
"org.apache.pdfbox.preflight.xobject.XObjImageValidator.XObjImageValidator(PreflightContext, PDXObjectImage)",5,1,3,4,0
org.apache.pdfbox.preflight.xobject.XObjImageValidator.checkMandatoryFields(),9,2,5,3,0
org.apache.pdfbox.preflight.xobject.XObjImageValidator.checkAlternates(),7,2,4,3,0
org.apache.pdfbox.preflight.xobject.XObjImageValidator.checkInterpolate(),11,3,4,4,0
org.apache.pdfbox.preflight.xobject.XObjImageValidator.checkIntent(),12,3,4,5,0
org.apache.pdfbox.preflight.xobject.XObjImageValidator.checkColorSpaceAndImageMask(),35,5,10,12,0
org.apache.pdfbox.preflight.xobject.XObjImageValidator.isImageMaskTrue(),12,2,2,3,0
org.apache.pdfbox.preflight.xobject.XObjImageValidator.validate(),8,1,0,5,0
"org.apache.pdfbox.preflight.xobject.XObjPostscriptValidator.XObjPostscriptValidator(PreflightContext, COSStream)",4,1,3,2,0
org.apache.pdfbox.preflight.xobject.XObjPostscriptValidator.validate(),4,1,0,1,0
org.apache.pdfbox.preflight.xobject.XObjPostscriptValidator.checkMandatoryFields(),3,1,0,0,0
org.apache.xmpbox.schema.AdobePDFTest.initTempMetaData(),6,1,1,5,0
org.apache.xmpbox.schema.AdobePDFTest.initializeParameters(),8,1,1,4,0
"org.apache.xmpbox.schema.AdobePDFTest.AdobePDFTest(String, PropertyType, Object)",4,1,3,2,0
org.apache.xmpbox.schema.AdobePDFTest.testPDFAIdentification(),20,1,1,14,0
org.apache.xmpbox.schema.AdobePDFTest.testBadPDFAConformanceId(),6,1,1,2,0
"org.apache.xmpbox.schema.AbstractXMPSchemaTest.AbstractXMPSchemaTest(String, PropertyType, Object)",6,1,8,4,0
"org.apache.xmpbox.schema.AbstractXMPSchemaTest.wrapProperty(String, Types, Object)",4,1,9,2,0
"org.apache.xmpbox.schema.AbstractXMPSchemaTest.wrapProperty(String, Types, Cardinality, Object)",4,1,8,2,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetValue(),44,11,11,8,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetProperty(),103,23,21,26,1
org.apache.xmpbox.schema.AbstractXMPSchemaTest.retrievePropertyType(String),16,4,5,6,1
org.apache.xmpbox.schema.AbstractXMPSchemaTest.firstUpper(String),7,1,8,8,0
"org.apache.xmpbox.schema.AbstractXMPSchemaTest.prepareName(String, PropertyType)",17,4,6,8,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.setMethod(String),6,1,9,6,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.addMethod(String),7,1,2,6,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.getMethod(String),7,1,9,6,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.setValueMethod(String),7,1,5,6,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.getValueMethod(String),6,1,10,6,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.addToValueMethod(String),7,1,5,6,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetBooleanProperty(),11,1,6,8,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetDateProperty(),11,1,6,8,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetIntegerProperty(),11,1,6,8,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetTextProperty(),11,1,6,9,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetURIProperty(),11,1,6,9,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetURLProperty(),11,1,6,9,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetAgentNameProperty(),12,1,6,9,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetTextListValue(String),18,3,5,7,2
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetDateListValue(String),18,3,5,7,2
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetThumbnail(),19,1,4,12,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetLangAltValue(),20,3,5,10,2
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetURLValue(),17,2,4,6,1
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetTextValue(),10,1,5,5,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetBooleanValue(),10,1,5,5,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetDateValue(),10,1,5,5,0
org.apache.xmpbox.schema.AbstractXMPSchemaTest.testGetSetIntegerValue(),10,1,5,5,0
"org.apache.xmpbox.type.AbstractSimpleProperty.AbstractSimpleProperty(XMPMetadata, String, String, String, Object)",9,1,10,6,0
org.apache.xmpbox.type.AbstractSimpleProperty.setValue(Object),1,1,1,0,0
org.apache.xmpbox.type.AbstractSimpleProperty.getStringValue(),1,1,5,1,0
org.apache.xmpbox.type.AbstractSimpleProperty.getValue(),1,1,2,1,0
org.apache.xmpbox.type.AbstractSimpleProperty.getRawValue(),4,1,3,1,0
org.apache.xmpbox.type.AbstractSimpleProperty.toString(),7,1,0,7,0
org.apache.xmpbox.type.AbstractSimpleProperty.getNamespace(),4,1,3,1,0
org.apache.xmpbox.type.AbstractSimpleProperty.getPrefix(),4,1,3,1,0
org.apache.pdfbox.preflight.utils.TestCOSUtils.testIsInteger(),18,2,2,13,0
org.apache.pdfbox.preflight.utils.TestCOSUtils.testIsFloat(),18,2,2,14,0
org.apache.pdfbox.preflight.utils.TestCOSUtils.testIsString(),18,2,2,14,0
org.apache.pdfbox.preflight.utils.TestCOSUtils.testIsStream(),18,2,2,14,0
org.apache.pdfbox.preflight.utils.TestCOSUtils.testIsDictionary(),18,2,2,14,0
org.apache.pdfbox.preflight.utils.TestCOSUtils.testIsArray(),18,2,2,14,0
org.apache.pdfbox.preflight.utils.TestCOSUtils.testCloseCOSDocumentNull(),4,1,0,1,0
org.apache.pdfbox.preflight.utils.TestCOSUtils.testClosePDDocumentNull(),4,1,0,1,0
org.apache.pdfbox.preflight.utils.TestCOSUtils.testCloseCOSDocumentIO(),11,2,1,4,0
"org.apache.pdfbox.preflight.utils.TestCOSUtils.addToXref(COSDocument, COSObjectKey, long)",6,1,9,3,0
org.apache.pdfbox.exceptions.OutlineNotLocalException.OutlineNotLocalException(String),4,1,2,2,0
org.apache.pdfbox.exceptions.WrappedException.WrappedException(Exception),4,1,2,2,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.setUp(),5,1,1,2,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.testCreateLosslessFromImageRGB(),27,1,4,18,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.testCreateLosslessFromImageGray(),21,3,2,12,2
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.testCreateLosslessFromBitonalGIF(),10,1,1,13,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.testCreateLossless4BYTE_ABGR(),30,3,4,29,2
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.testCreateLosslessINT_ARGB(),30,3,4,29,2
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.testCreateLosslessINT_RGB(),25,1,3,29,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.testCreateLosslessINT_BGR(),22,1,3,25,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.testCreateLosslessFromColorGIF(),10,1,1,11,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.testCreateLosslessFromTransparentGIF(),24,1,4,30,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.testCreateLosslessFromImageBITMASK_INT_ARGB(),4,1,1,1,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.testCreateLosslessFromImageBITMASK4BYTE_ABGR(),4,1,1,1,0
"org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.doBitmaskTransparencyTest(int, String)",84,7,11,40,4
"org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.validate(PDXObjectImage, int, int, int, String, String)",16,1,16,15,0
"org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.checkIdent(BufferedImage, BufferedImage)",17,4,12,5,2
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMapTest.createInterestingImage(int),15,1,9,9,0
org.apache.pdfbox.util.ImageIOUtil.ImageIOUtil(),3,1,0,1,0
"org.apache.pdfbox.util.ImageIOUtil.writeImage(BufferedImage, String, int)",15,1,6,7,0
"org.apache.pdfbox.util.ImageIOUtil.writeImage(BufferedImage, String, String, int)",14,1,4,5,0
"org.apache.pdfbox.util.ImageIOUtil.writeImage(BufferedImage, String, OutputStream)",5,1,9,2,0
"org.apache.pdfbox.util.ImageIOUtil.writeImage(BufferedImage, String, OutputStream, int)",5,1,8,2,0
"org.apache.pdfbox.util.ImageIOUtil.writeImage(BufferedImage, String, OutputStream, int, float)",87,13,9,32,2
"org.apache.pdfbox.util.ImageIOUtil.getOrCreateChildNode(IIOMetadataNode, String)",11,2,3,6,0
"org.apache.pdfbox.util.ImageIOUtil.setDPI(IIOMetadata, int, String)",21,3,6,8,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.PDPixelMap(PDStream),4,1,3,2,0
"org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.PDPixelMap(PDDocument, BufferedImage)",5,1,16,3,0
"org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.PDPixelMap(PDDocument, BufferedImage, boolean)",5,1,5,3,0
"org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.createImageStream(PDDocument, BufferedImage, boolean)",105,16,16,38,9
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.getRGBImage(),118,17,9,30,3
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.write2OutputStream(OutputStream),8,2,3,2,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.getDecodeParams(),20,4,2,3,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.getPredictor(),13,3,1,3,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.clear(),5,1,0,2,0
org.apache.pdfbox.pdmodel.graphics.xobject.NullOutputStream.write(int),3,1,0,0,0
"org.apache.pdfbox.pdmodel.graphics.xobject.NullOutputStream.write(byte[], int, int)",3,1,0,0,0
org.apache.pdfbox.pdmodel.graphics.xobject.NullOutputStream.write(byte[]),3,1,0,0,0
"org.apache.xmpbox.type.AgentNameType.AgentNameType(XMPMetadata, String, String, String, Object)",4,1,6,2,0
"org.apache.xmpbox.type.BooleanType.BooleanType(XMPMetadata, String, String, String, Object)",4,1,9,2,0
org.apache.xmpbox.type.BooleanType.getValue(),4,1,7,1,0
org.apache.xmpbox.type.BooleanType.setValue(Object),27,5,1,7,0
org.apache.xmpbox.type.BooleanType.getStringValue(),4,2,5,1,0
"org.apache.xmpbox.type.DateType.DateType(XMPMetadata, String, String, String, Object)",4,1,9,2,0
org.apache.xmpbox.type.DateType.setValueFromCalendar(Calendar),4,1,3,1,0
org.apache.xmpbox.type.DateType.getValue(),4,1,12,1,0
org.apache.xmpbox.type.DateType.isGoodType(Object),20,4,2,2,0
org.apache.xmpbox.type.DateType.setValue(Object),18,3,1,5,0
org.apache.xmpbox.type.DateType.getStringValue(),4,1,2,2,0
org.apache.xmpbox.type.DateType.setValueFromString(String),11,2,3,3,0
org.apache.xmpbox.type.ThumbnailType.ThumbnailType(XMPMetadata),5,1,4,4,0
org.apache.xmpbox.type.ThumbnailType.getHeight(),9,2,3,3,0
org.apache.xmpbox.type.ThumbnailType.setHeight(Integer),4,1,3,1,0
org.apache.xmpbox.type.ThumbnailType.getWidth(),9,2,3,3,0
org.apache.xmpbox.type.ThumbnailType.setWidth(Integer),4,1,3,1,0
org.apache.xmpbox.type.ThumbnailType.getImage(),9,2,3,3,0
org.apache.xmpbox.type.ThumbnailType.setImage(String),4,1,3,1,0
org.apache.xmpbox.type.ThumbnailType.getFormat(),9,2,3,3,0
org.apache.xmpbox.type.ThumbnailType.setFormat(String),4,1,3,1,0
org.apache.xmpbox.type.TypeMapping.TypeMapping(XMPMetadata),5,1,2,3,0
org.apache.xmpbox.type.TypeMapping.initialize(),30,3,3,15,1
"org.apache.xmpbox.type.TypeMapping.addToDefinedStructuredTypes(String, String, PropertiesDescription)",5,1,6,1,0
org.apache.xmpbox.type.TypeMapping.getDefinedDescriptionByNamespace(String),5,1,4,2,0
"org.apache.xmpbox.type.TypeMapping.instanciateStructuredType(Types, String)",38,7,10,7,0
"org.apache.xmpbox.type.TypeMapping.instanciateDefinedType(String, String)",4,1,4,2,0
"org.apache.xmpbox.type.TypeMapping.instanciateSimpleProperty(String, String, String, Object, Types)",40,8,22,6,0
"org.apache.xmpbox.type.TypeMapping.instanciateSimpleField(Class<?>, String, String, String, Object)",8,1,7,5,0
org.apache.xmpbox.type.TypeMapping.isStructuredTypeNamespace(String),4,1,3,2,0
org.apache.xmpbox.type.TypeMapping.isDefinedTypeNamespace(String),4,1,3,2,0
org.apache.xmpbox.type.TypeMapping.isDefinedType(String),4,1,3,2,0
org.apache.xmpbox.type.TypeMapping.addNameSpace(Class<? extends XMPSchema>),6,1,3,5,0
"org.apache.xmpbox.type.TypeMapping.addNewNameSpace(String, String)",5,1,3,3,0
org.apache.xmpbox.type.TypeMapping.getStructuredPropMapping(Types),4,1,4,2,0
"org.apache.xmpbox.type.TypeMapping.getAssociatedSchemaObject(XMPMetadata, String, String)",14,3,4,5,0
org.apache.xmpbox.type.TypeMapping.getSchemaFactory(String),4,1,6,2,0
org.apache.xmpbox.type.TypeMapping.isDefinedSchema(String),4,1,4,2,0
org.apache.xmpbox.type.TypeMapping.isDefinedNamespace(String),4,1,2,4,0
org.apache.xmpbox.type.TypeMapping.getSpecifiedPropertyType(QName),28,4,6,8,0
org.apache.xmpbox.type.TypeMapping.initializePropMapping(Class<?>),25,4,5,9,1
"org.apache.xmpbox.type.TypeMapping.createBoolean(String, String, String, boolean)",4,1,10,2,0
"org.apache.xmpbox.type.TypeMapping.createDate(String, String, String, Calendar)",4,1,9,2,0
"org.apache.xmpbox.type.TypeMapping.createInteger(String, String, String, int)",4,1,8,2,0
"org.apache.xmpbox.type.TypeMapping.createReal(String, String, String, float)",4,1,7,2,0
"org.apache.xmpbox.type.TypeMapping.createText(String, String, String, String)",4,1,14,2,0
"org.apache.xmpbox.type.TypeMapping.createProperName(String, String, String, String)",4,1,5,2,0
"org.apache.xmpbox.type.TypeMapping.createURI(String, String, String, String)",4,1,6,2,0
"org.apache.xmpbox.type.TypeMapping.createURL(String, String, String, String)",4,1,6,2,0
"org.apache.xmpbox.type.TypeMapping.createRenditionClass(String, String, String, String)",4,1,5,2,0
"org.apache.xmpbox.type.TypeMapping.createPart(String, String, String, String)",4,1,5,2,0
"org.apache.xmpbox.type.TypeMapping.createMIMEType(String, String, String, String)",4,1,5,2,0
"org.apache.xmpbox.type.TypeMapping.createLocale(String, String, String, String)",4,1,5,2,0
"org.apache.xmpbox.type.TypeMapping.createGUID(String, String, String, String)",4,1,5,2,0
"org.apache.xmpbox.type.TypeMapping.createChoice(String, String, String, String)",4,1,5,2,0
"org.apache.xmpbox.type.TypeMapping.createAgentName(String, String, String, String)",4,1,6,2,0
"org.apache.xmpbox.type.TypeMapping.createXPath(String, String, String, String)",4,1,5,2,0
"org.apache.xmpbox.type.TypeMapping.createArrayProperty(String, String, String, Cardinality)",4,1,10,2,0
"org.apache.xmpbox.type.TypeMapping.createPropertyType(Types, Cardinality)",18,1,5,1,0
"org.apache.xmpbox.type.URLType.URLType(XMPMetadata, String, String, String, Object)",4,1,6,2,0
org.apache.fontbox.cmap.CMap.CMap(),3,1,2,1,0
org.apache.fontbox.cmap.CMap.hasOneByteMappings(),4,1,1,2,0
org.apache.fontbox.cmap.CMap.hasTwoByteMappings(),4,1,1,2,0
org.apache.fontbox.cmap.CMap.hasCIDMappings(),4,1,2,3,0
"org.apache.fontbox.cmap.CMap.lookup(byte[], int, int)",4,1,5,3,0
"org.apache.fontbox.cmap.CMap.lookup(int, int)",13,3,6,2,0
org.apache.fontbox.cmap.CMap.lookupCID(int),19,4,5,5,1
"org.apache.fontbox.cmap.CMap.lookupCID(byte[], int, int)",24,5,6,6,1
"org.apache.fontbox.cmap.CMap.getCodeFromArray(byte[], int, int)",10,2,6,1,1
"org.apache.fontbox.cmap.CMap.addMapping(byte[], String)",21,4,9,5,0
"org.apache.fontbox.cmap.CMap.addCIDMapping(int, String)",5,1,5,1,0
"org.apache.fontbox.cmap.CMap.addCIDRange(char, char, int)",4,1,5,2,0
org.apache.fontbox.cmap.CMap.addCodespaceRange(CodespaceRange),4,1,3,1,0
org.apache.fontbox.cmap.CMap.getCodeSpaceRanges(),4,1,2,1,0
org.apache.fontbox.cmap.CMap.useCmap(CMap),6,1,5,2,0
org.apache.fontbox.cmap.CMap.isInCodeSpaceRanges(byte[]),4,1,2,2,0
"org.apache.fontbox.cmap.CMap.isInCodeSpaceRanges(byte[], int, int)",13,3,7,5,1
org.apache.fontbox.cmap.CMap.getWMode(),4,1,2,1,0
org.apache.fontbox.cmap.CMap.setWMode(int),4,1,2,1,0
org.apache.fontbox.cmap.CMap.getName(),4,1,3,1,0
org.apache.fontbox.cmap.CMap.setName(String),4,1,2,1,0
org.apache.fontbox.cmap.CMap.getVersion(),4,1,1,1,0
org.apache.fontbox.cmap.CMap.setVersion(String),4,1,2,1,0
org.apache.fontbox.cmap.CMap.getType(),4,1,1,1,0
org.apache.fontbox.cmap.CMap.setType(int),4,1,2,1,0
org.apache.fontbox.cmap.CMap.getRegistry(),4,1,1,1,0
org.apache.fontbox.cmap.CMap.setRegistry(String),4,1,2,1,0
org.apache.fontbox.cmap.CMap.getOrdering(),4,1,1,1,0
org.apache.fontbox.cmap.CMap.setOrdering(String),4,1,2,1,0
org.apache.fontbox.cmap.CMap.getSupplement(),4,1,1,1,0
org.apache.fontbox.cmap.CMap.setSupplement(int),4,1,2,1,0
org.apache.fontbox.cmap.CMap.getSpaceMapping(),4,1,2,1,0
org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.validate(PreflightContext),17,3,2,8,0
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.extractExtGStateDictionaries(PreflightContext, COSDictionary)",25,5,4,11,1
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.validateTransparencyRules(PreflightContext, List<COSDictionary>)",11,2,3,5,1
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkSoftMask(PreflightContext, COSDictionary)",13,3,6,5,0
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkBlendMode(PreflightContext, COSDictionary)",13,3,7,5,0
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkCA(PreflightContext, COSDictionary)",26,5,6,7,0
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkTRKey(PreflightContext, COSDictionary)",8,2,4,3,0
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkTR2Key(PreflightContext, COSDictionary)",12,3,4,5,0
org.apache.pdfbox.Encrypt.Encrypt(),3,1,1,1,0
org.apache.pdfbox.Encrypt.main(String[]),5,1,2,2,0
org.apache.pdfbox.Encrypt.encrypt(String[]),138,23,4,30,1
org.apache.pdfbox.Encrypt.usage(),20,1,2,2,0
org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.PublicKeyProtectionPolicy(),4,1,4,3,0
org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.addRecipient(PublicKeyRecipient),4,1,6,1,0
org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.removeRecipient(PublicKeyRecipient),4,1,2,2,0
org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.getRecipientsIterator(),4,1,2,2,0
org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.getDecryptionCertificate(),4,1,1,1,0
org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.setDecryptionCertificate(X509Certificate),4,1,1,1,0
org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.getRecipientsNumber(),4,1,2,2,0
org.apache.pdfbox.pdmodel.encryption.PublicKeyRecipient.getX509(),4,1,2,1,0
org.apache.pdfbox.pdmodel.encryption.PublicKeyRecipient.setX509(X509Certificate),4,1,3,1,0
org.apache.pdfbox.pdmodel.encryption.PublicKeyRecipient.getPermission(),4,1,2,1,0
org.apache.pdfbox.pdmodel.encryption.PublicKeyRecipient.setPermission(AccessPermission),4,1,3,1,0
"org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy.StandardProtectionPolicy(String, String, AccessPermission)",6,1,6,4,0
org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy.getPermissions(),4,1,3,1,0
org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy.setPermissions(AccessPermission),4,1,2,1,0
org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy.getOwnerPassword(),4,1,2,1,0
org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy.setOwnerPassword(String),4,1,1,1,0
org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy.getUserPassword(),4,1,2,1,0
org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy.setUserPassword(String),4,1,1,1,0
org.apache.pdfbox.pdmodel.encryption.ProtectionPolicy.setEncryptionKeyLength(int),8,2,3,2,0
org.apache.pdfbox.pdmodel.encryption.ProtectionPolicy.getEncryptionKeyLength(),4,1,3,1,0
