method,method,invocation counts
org.apache.ivy.util.MessageLoggerEngine.debug(String),org.apache.ivy.util.MessageLoggerEngine.peekLogger(),169693
org.apache.ivy.util.Message.debug(String),org.apache.ivy.util.Message.getLogger(),215560
org.apache.ivy.util.Message.getLogger(),org.apache.ivy.core.IvyContext.getContext(),241423
org.apache.ivy.core.IvyContext.getContext(),org.apache.ivy.core.IvyContext.getCurrentStack(),267229
org.apache.ivy.util.Message.getLogger(),org.apache.ivy.core.IvyContext.getMessageLogger(),241423
org.apache.ivy.core.IvyContext.getMessageLogger(),org.apache.ivy.core.IvyContext.peekIvy(),241426
org.apache.ivy.core.sort.ModuleDescriptorSorter.sortModuleDescriptors(),org.apache.ivy.core.sort.CollectionOfModulesToSort.iterator(),404
org.apache.ivy.core.sort.ModuleDescriptorSorter.sortModuleDescriptors(),org.apache.ivy.core.sort.CollectionOfModulesToSort.size(),404
"org.apache.ivy.core.sort.SortEngine.sortModuleDescriptors(Collection, SortOptions)","org.apache.ivy.core.sort.ModuleDescriptorSorter.<init>(Collection, VersionMatcher, NonMatchingVersionReporter, CircularDependencyStrategy)",408
"org.apache.ivy.core.sort.ModuleDescriptorSorter.<init>(Collection, VersionMatcher, NonMatchingVersionReporter, CircularDependencyStrategy)","org.apache.ivy.core.sort.CollectionOfModulesToSort.<init>(Collection, VersionMatcher, NonMatchingVersionReporter)",411
"org.apache.ivy.core.sort.SortEngine.sortModuleDescriptors(Collection, SortOptions)",org.apache.ivy.core.sort.SortEngine.getVersionMatcher(),408
org.apache.ivy.core.sort.SortEngine.getVersionMatcher(),org.apache.ivy.core.settings.IvySettings.getVersionMatcher(),408
"org.apache.ivy.core.sort.SortEngine.sortModuleDescriptors(Collection, SortOptions)","org.apache.ivy.util.Checks.checkNotNull(Object, String)",411
org.apache.ivy.core.report.ConfigurationResolveReport.getModuleIds(),org.apache.ivy.core.report.ConfigurationResolveReport.getDependencies(),210
"org.apache.ivy.plugins.report.XmlReportWriter.output(ConfigurationResolveReport, String[], OutputStream)",org.apache.ivy.core.report.ConfigurationResolveReport.getModuleRevisionIds(),212
org.apache.ivy.core.report.ConfigurationResolveReport.getModuleRevisionIds(),org.apache.ivy.core.report.ConfigurationResolveReport.getDependencies(),234
"org.apache.ivy.plugins.report.XmlReportWriter.output(ConfigurationResolveReport, String[], OutputStream)","org.apache.ivy.util.StringUtils.join(Object[], String)",212
"org.apache.ivy.plugins.report.XmlReportWriter.output(ConfigurationResolveReport, String[], OutputStream)",org.apache.ivy.util.XMLHelper.escape(String),1607
"org.apache.ivy.plugins.report.XmlReportWriter.output(ConfigurationResolveReport, String[], OutputStream)",org.apache.ivy.core.module.id.ModuleRevisionId.getName(),212
"org.apache.ivy.plugins.report.XmlReportWriter.output(ConfigurationResolveReport, String[], OutputStream)",org.apache.ivy.core.module.id.ModuleRevisionId.getOrganisation(),212
"org.apache.ivy.plugins.report.XmlReportOutputter.output(ConfigurationResolveReport, String, String[], ResolutionCacheManager)","org.apache.ivy.util.FileUtil.copy(InputStream, File, CopyProgressListener)",266
"org.apache.ivy.util.FileUtil.copy(InputStream, File, CopyProgressListener)","org.apache.ivy.util.FileUtil.copy(InputStream, OutputStream, CopyProgressListener)",979
"org.apache.ivy.plugins.report.XmlReportOutputter.output(ConfigurationResolveReport, String, String[], ResolutionCacheManager)","org.apache.ivy.core.cache.DefaultResolutionCacheManager.getConfigurationResolveReportInCache(String, String)",212
"org.apache.ivy.plugins.report.XmlReportOutputter.output(ConfigurationResolveReport, String, String[], ResolutionCacheManager)",org.apache.ivy.util.Message.verbose(String),212
org.apache.ivy.util.Message.verbose(String),org.apache.ivy.util.MessageLoggerEngine.verbose(String),19559
org.apache.ivy.util.MessageLoggerEngine.verbose(String),org.apache.ivy.util.AbstractMessageLogger.verbose(String),19560
org.apache.ivy.util.AbstractMessageLogger.verbose(String),"org.apache.ivy.ant.AntMessageLogger.log(String, int)",8538
org.apache.ivy.util.MessageLoggerEngine.verbose(String),org.apache.ivy.util.MessageLoggerEngine.peekLogger(),19560
org.apache.ivy.util.Message.verbose(String),org.apache.ivy.util.Message.getLogger(),20149
"org.apache.ivy.plugins.report.XmlReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.core.report.ResolveReport.getConfigurations(),168
"org.apache.ivy.plugins.report.XmlReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.core.report.ResolveReport.getConfigurationReport(String),210
"org.apache.ivy.core.report.ResolveReport.output(ReportOutputter[], ResolutionCacheManager, ResolveOptions)","org.apache.ivy.plugins.report.LogReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",165
"org.apache.ivy.plugins.report.LogReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)","org.apache.ivy.plugins.report.LogReportOutputter.append(StringBuffer, Object, int)",1620
"org.apache.ivy.plugins.report.LogReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.plugins.report.LogReportOutputter.output(ConfigurationResolveReport),214
org.apache.ivy.plugins.report.LogReportOutputter.output(ConfigurationResolveReport),org.apache.ivy.util.Message.rawinfo(String),215
org.apache.ivy.util.Message.rawinfo(String),org.apache.ivy.util.MessageLoggerEngine.rawinfo(String),1024
org.apache.ivy.util.MessageLoggerEngine.rawinfo(String),org.apache.ivy.util.AbstractMessageLogger.rawinfo(String),1025
org.apache.ivy.util.AbstractMessageLogger.rawinfo(String),"org.apache.ivy.ant.AntMessageLogger.rawlog(String, int)",1018
org.apache.ivy.util.MessageLoggerEngine.rawinfo(String),org.apache.ivy.util.MessageLoggerEngine.peekLogger(),1025
org.apache.ivy.util.Message.rawinfo(String),org.apache.ivy.util.Message.getLogger(),1032
org.apache.ivy.plugins.report.LogReportOutputter.output(ConfigurationResolveReport),org.apache.ivy.core.report.ConfigurationResolveReport.getDownloadedArtifactsReports(),215
org.apache.ivy.core.report.ConfigurationResolveReport.getDownloadedArtifactsReports(),"org.apache.ivy.core.report.ConfigurationResolveReport.getArtifactsReports(DownloadStatus, boolean)",216
org.apache.ivy.plugins.report.LogReportOutputter.output(ConfigurationResolveReport),org.apache.ivy.core.report.ConfigurationResolveReport.getDownloadedNodes(),215
org.apache.ivy.core.report.ConfigurationResolveReport.getDownloadedNodes(),org.apache.ivy.core.report.ConfigurationResolveReport.getDependencies(),218
org.apache.ivy.plugins.report.LogReportOutputter.output(ConfigurationResolveReport),org.apache.ivy.core.report.ConfigurationResolveReport.getSearchedNodes(),215
org.apache.ivy.core.report.ConfigurationResolveReport.getSearchedNodes(),org.apache.ivy.core.report.ConfigurationResolveReport.getDependencies(),217
org.apache.ivy.plugins.report.LogReportOutputter.output(ConfigurationResolveReport),org.apache.ivy.core.report.ConfigurationResolveReport.getEvictedNodes(),215
org.apache.ivy.core.report.ConfigurationResolveReport.getEvictedNodes(),org.apache.ivy.core.report.ConfigurationResolveReport.getDependencies(),436
org.apache.ivy.plugins.report.LogReportOutputter.output(ConfigurationResolveReport),org.apache.ivy.core.report.ConfigurationResolveReport.getNodesNumber(),215
org.apache.ivy.core.report.ConfigurationResolveReport.getNodesNumber(),org.apache.ivy.core.report.ConfigurationResolveReport.getDependencies(),222
org.apache.ivy.plugins.report.LogReportOutputter.output(ConfigurationResolveReport),"org.apache.ivy.plugins.report.LogReportOutputter.append(StringBuffer, Object, int)",1505
org.apache.ivy.plugins.report.LogReportOutputter.output(ConfigurationResolveReport),org.apache.ivy.core.report.ConfigurationResolveReport.getArtifactsNumber(),215
"org.apache.ivy.plugins.report.LogReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.core.report.ResolveReport.getFailedArtifactsReports(),163
org.apache.ivy.core.report.ResolveReport.getFailedArtifactsReports(),"org.apache.ivy.core.report.ResolveReport.getArtifactsReports(DownloadStatus, boolean)",166
"org.apache.ivy.core.report.ResolveReport.getArtifactsReports(DownloadStatus, boolean)","org.apache.ivy.core.report.ConfigurationResolveReport.getArtifactsReports(DownloadStatus, boolean)",218
org.apache.ivy.core.report.ResolveReport.getFailedArtifactsReports(),org.apache.ivy.core.report.ConfigurationResolveReport.filterOutMergedArtifacts(ArtifactDownloadReport[]),166
"org.apache.ivy.plugins.report.LogReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.core.report.ResolveReport.getEvictedNodes(),166
org.apache.ivy.core.report.ResolveReport.getEvictedNodes(),org.apache.ivy.core.report.ConfigurationResolveReport.getEvictedNodes(),216
"org.apache.ivy.plugins.report.LogReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.core.report.ResolveReport.getUnresolvedDependencies(),163
org.apache.ivy.core.report.ResolveReport.getUnresolvedDependencies(),org.apache.ivy.core.report.ConfigurationResolveReport.getUnresolvedDependencies(),216
org.apache.ivy.core.report.ConfigurationResolveReport.getUnresolvedDependencies(),org.apache.ivy.core.report.ConfigurationResolveReport.getDependencies(),425
"org.apache.ivy.plugins.report.LogReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.core.settings.IvySettings.logModulesInUse(),166
org.apache.ivy.core.settings.IvySettings.logModulesInUse(),org.apache.ivy.core.settings.IvySettings.getVariable(String),172
org.apache.ivy.core.settings.IvySettings.getVariable(String),org.apache.ivy.ant.IvyAntVariableContainer.getVariable(String),5109
"org.apache.ivy.plugins.report.LogReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.util.Message.rawinfo(String),810
"org.apache.ivy.plugins.report.LogReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.core.report.ResolveReport.getConfigurations(),163
"org.apache.ivy.plugins.report.LogReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.core.report.ResolveReport.getConfigurationReport(String),214
"org.apache.ivy.plugins.report.LogReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.core.IvyContext.getContext(),166
"org.apache.ivy.plugins.report.LogReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.core.IvyContext.getSettings(),166
org.apache.ivy.core.IvyContext.getSettings(),org.apache.ivy.core.IvyContext.getIvy(),6458
org.apache.ivy.core.IvyContext.getIvy(),org.apache.ivy.core.IvyContext.peekIvy(),13303
"org.apache.ivy.core.resolve.ResolveEngine.outputReport(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.core.settings.IvySettings.getReportOutputters(),163
"org.apache.ivy.core.resolve.ResolveEngine.outputReport(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.util.Message.info(String),162
org.apache.ivy.util.Message.info(String),org.apache.ivy.util.MessageLoggerEngine.info(String),2429
org.apache.ivy.util.MessageLoggerEngine.info(String),org.apache.ivy.util.AbstractMessageLogger.info(String),2476
org.apache.ivy.util.AbstractMessageLogger.info(String),"org.apache.ivy.ant.AntMessageLogger.log(String, int)",1620
org.apache.ivy.util.MessageLoggerEngine.info(String),org.apache.ivy.util.MessageLoggerEngine.peekLogger(),2476
org.apache.ivy.util.Message.info(String),org.apache.ivy.util.Message.getLogger(),2533
"org.apache.ivy.core.resolve.ResolveEngine.outputReport(ResolveReport, ResolutionCacheManager, ResolveOptions)",org.apache.ivy.util.Message.getProblems(),163
org.apache.ivy.util.Message.getProblems(),org.apache.ivy.util.Message.getLogger(),172
"org.apache.ivy.core.resolve.ResolveEngine.resolve(ModuleDescriptor, ResolveOptions)",org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.toIvyFile(File),152
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.toIvyFile(File),"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.toIvyFile(InputStream, Resource, File, ModuleDescriptor)",143
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.toIvyFile(InputStream, Resource, File, ModuleDescriptor)","org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.update(InputStream, Resource, File, UpdateOptions)",213
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.update(InputStream, Resource, File, UpdateOptions)","org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.update(URL, InputStream, OutputStream, UpdateOptions)",213
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.update(URL, InputStream, OutputStream, UpdateOptions)","org.apache.ivy.util.XMLHelper.parse(InputSource, URL, DefaultHandler, LexicalHandler)",249
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map)","org.apache.ivy.core.module.id.ModuleRevisionId.<init>(ModuleId, String, String, Map)",2173
"org.apache.ivy.core.module.id.ModuleRevisionId.<init>(ModuleId, String, String, Map)","org.apache.ivy.core.module.id.ModuleRevisionId.<init>(ModuleId, String, String, Map, boolean)",4634
"org.apache.ivy.core.module.id.ModuleRevisionId.<init>(ModuleId, String, String, Map, boolean)","org.apache.ivy.util.extendable.UnmodifiableExtendableItem.<init>(Map, Map)",5219
"org.apache.ivy.core.module.id.ModuleRevisionId.<init>(ModuleId, String, String, Map, boolean)",org.apache.ivy.core.settings.IvySettings.getDefaultBranch(ModuleId),3778
org.apache.ivy.core.settings.IvySettings.getDefaultBranch(ModuleId),"org.apache.ivy.core.module.id.ModuleRules.getRule(ModuleId, Filter)",3807
"org.apache.ivy.core.module.id.ModuleRules.getRule(ModuleId, Filter)","org.apache.ivy.core.module.id.ModuleRules.getRule(Map, Filter)",9509
"org.apache.ivy.core.module.id.ModuleRules.getRule(ModuleId, Filter)","org.apache.ivy.util.Checks.checkNotNull(Object, String)",9515
"org.apache.ivy.core.module.id.ModuleRevisionId.<init>(ModuleId, String, String, Map, boolean)",org.apache.ivy.core.IvyContext.getContext(),5214
"org.apache.ivy.core.module.id.ModuleRevisionId.<init>(ModuleId, String, String, Map, boolean)","org.apache.ivy.util.extendable.UnmodifiableExtendableItem.setStandardAttribute(String, String)",20824
"org.apache.ivy.core.module.id.ModuleRevisionId.<init>(ModuleId, String, String, Map, boolean)",org.apache.ivy.core.IvyContext.getSettings(),3777
"org.apache.ivy.core.module.id.ModuleRevisionId.<init>(ModuleId, String, String, Map, boolean)",org.apache.ivy.core.module.id.ModuleRevisionId.normalizeRevision(String),5073
"org.apache.ivy.core.module.id.ModuleRevisionId.<init>(ModuleId, String, String, Map, boolean)",org.apache.ivy.core.IvyContext.peekIvy(),4442
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map)","org.apache.ivy.core.module.id.ModuleId.newInstance(String, String)",2173
"org.apache.ivy.core.module.id.ModuleId.newInstance(String, String)",org.apache.ivy.core.module.id.ModuleId.intern(ModuleId),4703
"org.apache.ivy.core.module.id.ModuleId.newInstance(String, String)","org.apache.ivy.core.module.id.ModuleId.<init>(String, String)",4712
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map)",org.apache.ivy.core.module.id.ModuleRevisionId.intern(ModuleRevisionId),2169
org.apache.ivy.core.module.id.ModuleRevisionId.equals(Object),org.apache.ivy.core.module.id.ModuleId.equals(Object),9117
org.apache.ivy.core.module.id.ModuleRevisionId.hashCode(),org.apache.ivy.core.module.id.ModuleId.hashCode(),5128
org.apache.ivy.core.settings.IvySettings.substitute(String),"org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, IvyVariableContainer)",53625
"org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, IvyVariableContainer)","org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, IvyVariableContainer, Stack)",195252
"org.apache.ivy.util.XMLHelper.parse(InputSource, URL, DefaultHandler, LexicalHandler)","org.apache.ivy.util.XMLHelper.newSAXParser(URL, InputStream)",846
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.update(URL, InputStream, OutputStream, UpdateOptions)","org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.copyHeader(InputStream, PrintWriter)",249
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.toIvyFile(InputStream, Resource, File, ModuleDescriptor)",org.apache.ivy.core.IvyContext.getContext(),213
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.toIvyFile(InputStream, Resource, File, ModuleDescriptor)",org.apache.ivy.core.IvyContext.getSettings(),213
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.toIvyFile(InputStream, Resource, File, ModuleDescriptor)",org.apache.ivy.plugins.parser.xml.UpdateOptions.<init>(),213
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.toIvyFile(File),org.apache.ivy.plugins.repository.url.URLResource.openStream(),143
org.apache.ivy.plugins.repository.url.URLResource.openStream(),org.apache.ivy.util.url.URLHandlerDispatcher.openStream(URL),147
org.apache.ivy.util.url.URLHandlerDispatcher.openStream(URL),org.apache.ivy.util.url.BasicURLHandler.openStream(URL),1641
org.apache.ivy.util.url.BasicURLHandler.openStream(URL),org.apache.ivy.util.url.BasicURLHandler.disconnect(URLConnection),5492
org.apache.ivy.util.url.BasicURLHandler.openStream(URL),"org.apache.ivy.util.url.AbstractURLHandler.getDecodingInputStream(String, InputStream)",5456
org.apache.ivy.util.url.BasicURLHandler.openStream(URL),org.apache.ivy.util.url.AbstractURLHandler.normalizeToURL(URL),5492
org.apache.ivy.util.url.URLHandlerDispatcher.openStream(URL),org.apache.ivy.util.url.URLHandlerDispatcher.getHandler(String),1646
"org.apache.ivy.core.resolve.ResolveEngine.resolve(ModuleDescriptor, ResolveOptions)","org.apache.ivy.core.resolve.ResolveEngine.getDependencies(ModuleDescriptor, ResolveOptions, ResolveReport)",155
"org.apache.ivy.core.resolve.ResolveEngine.getDependencies(ModuleDescriptor, ResolveOptions, ResolveReport)","org.apache.ivy.core.resolve.ResolveEngine.fetchDependencies(VisitNode, String, boolean)",243
"org.apache.ivy.core.resolve.ResolveEngine.fetchDependencies(VisitNode, String, boolean)","org.apache.ivy.core.resolve.VisitNode.loadData(String, boolean)",933
"org.apache.ivy.core.resolve.VisitNode.loadData(String, boolean)","org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)",933
"org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)",org.apache.ivy.core.resolve.IvyNode.toString(),935
org.apache.ivy.core.resolve.IvyNode.toString(),org.apache.ivy.core.module.id.ModuleRevisionId.toString(),1050
org.apache.ivy.core.resolve.IvyNode.toString(),org.apache.ivy.core.resolve.IvyNode.getResolvedId(),1050
"org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)","org.apache.ivy.core.resolve.IvyNode.handleConfiguration(boolean, String, IvyNode, String, String, boolean, IvyNodeUsage)",861
"org.apache.ivy.core.resolve.IvyNode.handleConfiguration(boolean, String, IvyNode, String, String, boolean, IvyNodeUsage)",org.apache.ivy.core.resolve.IvyNode.getRealConfs(String),825
org.apache.ivy.core.resolve.IvyNode.getRealConfs(String),org.apache.ivy.core.resolve.IvyNode.getDefaultConf(String),1642
org.apache.ivy.core.resolve.IvyNode.getRealConfs(String),org.apache.ivy.core.resolve.IvyNode.getMainConf(String),1642
org.apache.ivy.core.resolve.IvyNode.getRealConfs(String),org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getConfiguration(String),1642
"org.apache.ivy.core.resolve.IvyNode.handleConfiguration(boolean, String, IvyNode, String, String, boolean, IvyNodeUsage)","org.apache.ivy.core.resolve.IvyNode.addRootModuleConfigurations(IvyNodeUsage, String, String[])",825
"org.apache.ivy.core.resolve.IvyNode.addRootModuleConfigurations(IvyNodeUsage, String, String[])",org.apache.ivy.core.resolve.IvyNodeUsage.addAndGetConfigurations(String),4247
"org.apache.ivy.core.resolve.IvyNode.addRootModuleConfigurations(IvyNodeUsage, String, String[])",org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getConfiguration(String),2057
"org.apache.ivy.core.resolve.IvyNode.addRootModuleConfigurations(IvyNodeUsage, String, String[])","org.apache.ivy.core.resolve.IvyNode.addRootModuleConfigurations(IvyNodeUsage, String, String[])",1979
"org.apache.ivy.core.resolve.IvyNode.handleConfiguration(boolean, String, IvyNode, String, String, boolean, IvyNodeUsage)",org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getConfiguration(String),851
"org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)",org.apache.ivy.core.resolve.IvyNode.isEvicted(String),908
org.apache.ivy.core.resolve.IvyNode.isEvicted(String),org.apache.ivy.core.resolve.IvyNodeEviction.isEvicted(String),5310
org.apache.ivy.core.resolve.IvyNodeEviction.isEvicted(String),"org.apache.ivy.core.resolve.IvyNode.getResolvedRevisions(ModuleId, String)",6178
"org.apache.ivy.core.resolve.IvyNode.getResolvedRevisions(ModuleId, String)","org.apache.ivy.core.resolve.IvyNodeEviction.getResolvedRevisions(ModuleId, String)",7461
org.apache.ivy.core.resolve.IvyNodeEviction.isEvicted(String),org.apache.ivy.core.resolve.IvyNodeEviction.cleanEvicted(),6178
org.apache.ivy.core.resolve.IvyNodeEviction.isEvicted(String),org.apache.ivy.core.resolve.IvyNodeEviction.getEvictedData(String),6178
org.apache.ivy.core.resolve.IvyNodeEviction.getEvictedData(String),org.apache.ivy.core.resolve.IvyNodeEviction.cleanEvicted(),6253
"org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)",org.apache.ivy.util.Message.debug(String),1441
"org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)",org.apache.ivy.core.resolve.IvyNode.markRootModuleConfLoaded(String),765
"org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)",org.apache.ivy.core.resolve.IvyNode.hasConfigurationsToLoad(),894
"org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)",org.apache.ivy.core.resolve.IvyNode.getDependencyDescriptor(IvyNode),1141
"org.apache.ivy.core.resolve.VisitNode.loadData(String, boolean)",org.apache.ivy.core.module.id.ModuleRevisionId.equals(Object),650
"org.apache.ivy.core.resolve.VisitNode.loadData(String, boolean)",org.apache.ivy.core.resolve.ResolveData.getNode(ModuleRevisionId),1339
org.apache.ivy.core.resolve.ResolveData.getNode(ModuleRevisionId),org.apache.ivy.core.resolve.ResolveData.getVisitData(ModuleRevisionId),7559
"org.apache.ivy.core.resolve.VisitNode.loadData(String, boolean)",org.apache.ivy.core.resolve.IvyNode.getResolvedId(),2061
"org.apache.ivy.core.resolve.VisitNode.loadData(String, boolean)",org.apache.ivy.core.resolve.VisitNode.getParentNode(),933
"org.apache.ivy.core.resolve.VisitNode.loadData(String, boolean)",org.apache.ivy.core.resolve.VisitNode.getUsage(),933
"org.apache.ivy.core.resolve.VisitNode.loadData(String, boolean)",org.apache.ivy.core.resolve.VisitNode.useRealNode(),689
"org.apache.ivy.core.resolve.ResolveEngine.fetchDependencies(VisitNode, String, boolean)","org.apache.ivy.core.resolve.ResolveEngine.doFetchDependencies(VisitNode, String)",843
"org.apache.ivy.core.resolve.ResolveEngine.doFetchDependencies(VisitNode, String)",org.apache.ivy.core.resolve.VisitNode.getDependencies(String),685
org.apache.ivy.core.resolve.VisitNode.getDependencies(String),"org.apache.ivy.core.resolve.IvyNode.getDependencies(String, String, String)",685
"org.apache.ivy.core.resolve.IvyNode.getDependencies(String, String, String)",org.apache.ivy.core.resolve.ResolveData.mediate(DependencyDescriptor),4792
org.apache.ivy.core.resolve.ResolveData.mediate(DependencyDescriptor),"org.apache.ivy.core.resolve.ResolveEngine.mediate(DependencyDescriptor, ResolveOptions)",4793
"org.apache.ivy.core.resolve.ResolveEngine.mediate(DependencyDescriptor, ResolveOptions)",org.apache.ivy.core.settings.IvySettings.getResolveMode(ModuleId),4792
org.apache.ivy.core.settings.IvySettings.getResolveMode(ModuleId),"org.apache.ivy.core.module.id.ModuleRules.getRule(ModuleId, Filter)",4793
"org.apache.ivy.core.resolve.ResolveEngine.mediate(DependencyDescriptor, ResolveOptions)",org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getDependencyId(),4792
