method,pattern,space
org.apache.pdfbox.util.Matrix.createAffineTransform(),FreqExec,"org.apache.pdfbox.util.Matrix.createAffineTransform(),org.apache.pdfbox.pdfviewer.PageDrawer.processTextPosition(TextPosition),org.apache.pdfbox.pdfviewer.PageDrawer.transformedPoint(double, double),org.apache.pdfbox.util.operator.pagedrawer.Invoke.process(PDFOperator, List<COSBase>)"
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.createTmpFile(InputStream),HotCallee,org.apache.pdfbox.pdfparser.NonSequentialPDFParser.createTmpFile(InputStream)
org.apache.pdfbox.pdmodel.common.PDPageLabelRange.getStart(),FreqExec,"org.apache.pdfbox.pdmodel.common.PDPageLabelRange.getStart(),org.apache.pdfbox.pdmodel.common.PDPageLabels$LabelGenerator.next()"
org.apache.pdfbox.pdfparser.BaseParser.readObjectNumber(),FreqExec,"org.apache.pdfbox.pdfparser.BaseParser.readObjectNumber(),org.apache.pdfbox.pdfparser.PDFParser.parseXrefTable(long),org.apache.pdfbox.pdfparser.PDFParser.parseObject(),org.apache.pdfbox.pdfparser.PDFObjectStreamParser.parse()"
org.apache.pdfbox.pdfwriter.COSStandardOutputStream.checkPos(),FreqExec,"org.apache.pdfbox.pdfwriter.COSStandardOutputStream.checkPos(),org.apache.pdfbox.pdfwriter.COSStandardOutputStream.write(int),org.apache.pdfbox.pdfwriter.COSStandardOutputStream.write(byte[], int, int)"
org.apache.pdfbox.pdmodel.font.PDFont.getSubType(),FreqExec,"org.apache.pdfbox.pdmodel.font.PDFont.getSubType(),org.apache.pdfbox.pdmodel.font.PDFont.isType1Font()"
org.apache.pdfbox.filter.LZWNode.getNode(byte[]),FreqExec,"org.apache.pdfbox.filter.LZWNode.getNode(byte[]),org.apache.pdfbox.filter.LZWDictionary.getNode(byte[])"
org.apache.pdfbox.pdfparser.BaseParser.skipSpaces(),FreqExec,"org.apache.pdfbox.pdfparser.BaseParser.skipSpaces(),org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(),org.apache.pdfbox.pdfparser.PDFStreamParser.readOperator(),org.apache.pdfbox.pdfparser.BaseParser.readString(),org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(),org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray(),org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue(),org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(),org.apache.pdfbox.pdfparser.PDFParser.parseXrefTable(long),org.apache.pdfbox.pdfparser.BaseParser.readLong(),org.apache.pdfbox.pdfparser.BaseParser.parseCOSStream(COSDictionary, RandomAccess),org.apache.pdfbox.pdfparser.PDFParser.parseTrailer(),org.apache.pdfbox.pdfparser.BaseParser.readString(int),org.apache.pdfbox.pdfparser.BaseParser.readInt(),org.apache.pdfbox.pdfparser.PDFParser.parseObject(),org.apache.pdfbox.pdfparser.PDFParser.parseStartXref(),org.apache.pdfbox.pdfparser.PDFParser.parse()"
org.apache.pdfbox.pdfparser.PDFParser.parseObject(),FreqExec,"org.apache.pdfbox.pdfparser.PDFParser.parseObject(),org.apache.pdfbox.pdfparser.PDFParser.parse()"
org.apache.pdfbox.pdfparser.BaseParser.readLong(),FreqExec,"org.apache.pdfbox.pdfparser.BaseParser.readLong(),org.apache.pdfbox.pdfparser.PDFParser.parseXrefTable(long),org.apache.pdfbox.pdfparser.BaseParser.readObjectNumber(),org.apache.pdfbox.pdfparser.PDFParser.parseStartXref(),org.apache.pdfbox.pdfparser.PDFObjectStreamParser.parse()"
org.apache.pdfbox.util.PDFOperator.getOperator(String),FreqExec,"org.apache.pdfbox.util.PDFOperator.getOperator(String),org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(),org.apache.pdfbox.util.PDFStreamEngine.processOperator(String, List<COSBase>)"
org.apache.pdfbox.ExtractText.startExtraction(String[]),HotCallee,"org.apache.pdfbox.ExtractText.startExtraction(String[]),org.apache.pdfbox.pdmodel.PDDocument.load(InputStream)"
org.apache.pdfbox.pdfparser.BaseParser.checkForMissingCloseParen(int),FreqExec,"org.apache.pdfbox.pdfparser.BaseParser.checkForMissingCloseParen(int),org.apache.pdfbox.pdfparser.BaseParser.parseCOSString(boolean)"
org.apache.pdfbox.cos.COSStream.clone(RandomAccess),FreqExec,"org.apache.pdfbox.cos.COSStream.clone(RandomAccess),org.apache.pdfbox.cos.COSStream.COSStream(COSDictionary, RandomAccess),org.apache.pdfbox.cos.COSStream.COSStream(RandomAccess)"
"org.apache.pdfbox.cos.COSDictionary.getInt(COSName, COSName, int)",FreqExec,"org.apache.pdfbox.cos.COSDictionary.getInt(COSName, COSName, int),org.apache.pdfbox.cos.COSDictionary.getInt(COSName, int),org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.getBitsPerComponent()"
org.apache.pdfbox.pdmodel.font.PDType1Font.getFontMatrix(),FreqExec,"org.apache.pdfbox.pdmodel.font.PDType1Font.getFontMatrix(),org.apache.pdfbox.pdfviewer.PageDrawer.processTextPosition(TextPosition)"
org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.clone(),FreqExec,"org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.clone(),org.apache.pdfbox.util.operator.GSave.process(PDFOperator, List<COSBase>),org.apache.pdfbox.util.operator.pagedrawer.Invoke.process(PDFOperator, List<COSBase>)"
org.apache.pdfbox.pdfviewer.PageDrawer.strokePath(),HotCallee,org.apache.pdfbox.pdfviewer.PageDrawer.strokePath()
org.apache.pdfbox.pdmodel.font.PDType1CFont.PDType1CFont(COSDictionary),HotCallee,org.apache.pdfbox.pdmodel.font.PDType1CFont.PDType1CFont(COSDictionary)
org.apache.pdfbox.pdmodel.common.PDRectangle.getLowerLeftX(),FreqExec,"org.apache.pdfbox.pdmodel.common.PDRectangle.getLowerLeftX(),org.apache.pdfbox.pdmodel.common.PDRectangle.getWidth(),org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.PDGraphicsState(PDRectangle)"
org.apache.pdfbox.util.PDFStreamEngine.processSubStream(COSStream),HotExec,"org.apache.pdfbox.util.PDFStreamEngine.processSubStream(COSStream),org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDPage, PDResources, COSStream)"
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getNextSibling(),FreqExec,"org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getNextSibling(),org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.appendChild(PDOutlineItem)"
org.apache.pdfbox.filter.LZWDictionary.getData(long),FreqExec,"org.apache.pdfbox.filter.LZWDictionary.getData(long),org.apache.pdfbox.filter.LZWFilter.decode(InputStream, OutputStream, COSDictionary, int)"
org.apache.pdfbox.util.ResourceLoader.loadResource(String),HotCallee,org.apache.pdfbox.util.ResourceLoader.loadResource(String)
org.apache.pdfbox.cos.COSNumber.get(String),FreqExec,"org.apache.pdfbox.cos.COSNumber.get(String),org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(),org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(),org.apache.pdfbox.cos.TestCOSNumber.testGet()"
org.apache.pdfbox.cos.COSName.getPDFName(String),FreqExec,"org.apache.pdfbox.cos.COSName.getPDFName(String),org.apache.pdfbox.pdmodel.common.COSDictionaryMap.convert(Map<?, ?>),org.apache.pdfbox.pdfparser.BaseParser.parseCOSName(),org.apache.pdfbox.cos.COSDictionary.setName(COSName, String),org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String[]),org.apache.pdfbox.filter.FilterManager.getFilter(String),org.apache.pdfbox.cos.COSDictionary.getInt(String),org.apache.pdfbox.cos.COSDictionary.addAll(COSDictionary),org.apache.pdfbox.cos.COSDictionary.setItem(String, COSObjectable),org.apache.pdfbox.pdmodel.PDDocument.PDDocument(),org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String),org.apache.pdfbox.cos.COSDictionary.getNameAsString(String),org.apache.pdfbox.cos.COSDictionary.getString(String),org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.PDAcroForm(PDDocument),org.apache.pdfbox.cos.COSDictionary.setInt(String, int),org.apache.pdfbox.cos.COSDictionary.setItem(String, COSBase),org.apache.pdfbox.cos.COSDictionary.setName(String, String),org.apache.pdfbox.cos.COSDictionary.setString(String, String),org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.PDAnnotationLine(),org.apache.pdfbox.cos.COSDictionary.setBoolean(String, boolean),org.apache.pdfbox.cos.COSDictionary.setFloat(String, float),org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.PDAnnotationLink(),org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String, String),org.apache.pdfbox.cos.COSDictionary.getInt(String, int),org.apache.pdfbox.cos.COSDictionary.getBoolean(String, boolean),org.apache.pdfbox.cos.COSDictionary.getEmbeddedDate(String, String, Calendar),org.apache.pdfbox.cos.COSDictionary.getNameAsString(String, String),org.apache.pdfbox.cos.COSDictionary.getFloat(String),org.apache.pdfbox.cos.COSDictionary.setEmbeddedString(String, String, String),org.apache.pdfbox.cos.COSDictionary.getEmbeddedString(String, String, String),org.apache.pdfbox.cos.COSDictionary.getEmbeddedString(String, String),org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.getCOSObject(),org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.PDSeparation(),org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.getFields(),org.apache.pdfbox.cos.COSDictionary.getFloat(String, float),org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setArrayOfName(String, String[]),org.apache.pdfbox.pdmodel.common.COSArrayList.COSArrayList(E, COSBase, COSDictionary, COSName),org.apache.pdfbox.cos.COSDictionary.containsKey(String),org.apache.pdfbox.cos.COSArray.setName(int, String),org.apache.pdfbox.cos.COSDictionary.getString(String, String),org.apache.pdfbox.pdmodel.encryption.PDStandardEncryption.getPermissions(),org.apache.pdfbox.pdmodel.encryption.PDStandardEncryption.PDStandardEncryption(),org.apache.pdfbox.pdmodel.encryption.PDStandardEncryption.setRevision(int),org.apache.pdfbox.pdmodel.encryption.PDStandardEncryption.setPermissions(int),org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationText.PDAnnotationText()"
org.apache.pdfbox.cos.COSFloat.COSFloat(float),FreqExec,"org.apache.pdfbox.cos.COSFloat.COSFloat(float),org.apache.pdfbox.pdmodel.font.PDFont.getFontMatrix(),org.apache.pdfbox.cos.COSArray.setFloatArray(float[]),org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(COSArray),org.apache.pdfbox.pdmodel.font.PDType1CFont.getFontMatrix(),org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(float, float),org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(BoundingBox),org.apache.pdfbox.cos.TestCOSFloat.testEquals(),org.apache.pdfbox.cos.TestCOSFloat.testHashCode(),org.apache.pdfbox.cos.TestCOSFloat.testAccept(),org.apache.pdfbox.cos.TestCOSFloat.testWritePDF(),org.apache.pdfbox.cos.TestCOSFloat.testFloatValue(),org.apache.pdfbox.cos.TestCOSFloat.testDoubleValue(),org.apache.pdfbox.cos.TestCOSFloat.testIntValue(),org.apache.pdfbox.cos.TestCOSFloat.testLongValue(),org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(),org.apache.pdfbox.pdmodel.graphics.color.PDGamma.PDGamma(),org.apache.pdfbox.cos.COSDictionary.setFloat(COSName, float),org.apache.pdfbox.pdmodel.common.PDRectangle.setLowerLeftX(float),org.apache.pdfbox.pdmodel.common.PDRectangle.setUpperRightY(float),org.apache.pdfbox.pdmodel.common.PDRectangle.setUpperRightX(float),org.apache.pdfbox.pdmodel.graphics.color.PDLab.getRangeArray(),org.apache.pdfbox.pdmodel.graphics.color.PDLab.getWhitepoint(),org.apache.pdfbox.pdmodel.graphics.color.PDLab.getBlackPoint(),org.apache.pdfbox.pdmodel.common.PDMatrix.PDMatrix(),org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.getGamma(),org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.getWhitepoint(),org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.getBlackPoint(),org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.PDTristimulus(),org.apache.pdfbox.pdmodel.common.PDRange.PDRange(),org.apache.pdfbox.pdmodel.graphics.pattern.PDShadingPatternResources.setMatrix(AffineTransform),org.apache.pdfbox.pdmodel.common.function.PDFunctionType2.getC0(),org.apache.pdfbox.pdmodel.common.function.PDFunctionType2.getC1(),org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setArrayOfNumber(String, float[]),org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.setFloatItem(COSName, Float),org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.PDTristimulus(float[])"
"org.apache.pdfbox.filter.LZWFilter.decode(InputStream, OutputStream, COSDictionary, int)",HotExec,"org.apache.pdfbox.filter.LZWFilter.decode(InputStream, OutputStream, COSDictionary, int)"
org.apache.pdfbox.pdmodel.graphics.color.ColorSpaceCMYK.toRGB(float[]),FreqExec,"org.apache.pdfbox.pdmodel.graphics.color.ColorSpaceCMYK.toRGB(float[]),java.awt.Color.<init>(ColorSpace, float[], float)"
org.apache.pdfbox.cos.COSString.getBytes(),FreqExec,"org.apache.pdfbox.cos.COSString.getBytes(),org.apache.pdfbox.util.operator.ShowText.process(PDFOperator, List<COSBase>),org.apache.pdfbox.util.operator.ShowTextGlyph.process(PDFOperator, List<COSBase>),org.apache.pdfbox.cos.COSString.writePDF(OutputStream),org.apache.pdfbox.pdfwriter.COSWriter.visitFromArray(COSArray),org.apache.pdfbox.cos.COSString.getString()"
org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName),FreqExec,"org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName),org.apache.pdfbox.pdmodel.font.PDFont.getBaseFont(),org.apache.pdfbox.pdmodel.font.PDFont.getSubType(),org.apache.pdfbox.pdmodel.graphics.xobject.PDXObject.commonXObjectCreation(COSBase, boolean),org.apache.pdfbox.pdmodel.common.PDPageLabelRange.getStyle(),org.apache.pdfbox.cos.COSDictionary.getNameAsString(String),org.apache.pdfbox.preflight.action.ActionManagerFactory.createActionManager(PreflightContext, COSDictionary, String),org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName, String),org.apache.pdfbox.pdmodel.interactive.form.PDField.findFieldType(COSDictionary),org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject.getOwner()"
"org.apache.pdfbox.util.operator.ShowTextGlyph.process(PDFOperator, List<COSBase>)",HotCallee,"org.apache.pdfbox.util.operator.ShowTextGlyph.process(PDFOperator, List<COSBase>),org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(byte[])"
org.apache.pdfbox.filter.LZWNode.getNode(byte),FreqExec,"org.apache.pdfbox.filter.LZWNode.getNode(byte),org.apache.pdfbox.filter.LZWDictionary.visit(byte),org.apache.pdfbox.filter.LZWNode.getNode(byte[]),org.apache.pdfbox.filter.LZWFilter.encode(InputStream, OutputStream, COSDictionary, int)"
org.apache.pdfbox.encoding.WinAnsiEncoding.getName(int),FreqExec,"org.apache.pdfbox.encoding.WinAnsiEncoding.getName(int),org.apache.pdfbox.encoding.Encoding.getCharacter(int),org.apache.pdfbox.pdmodel.font.PDSimpleFont.getFontHeight(byte[], int, int),org.apache.pdfbox.pdmodel.font.PDFont.getFontWidthFromAFMFile(int)"
org.apache.pdfbox.pdfparser.BaseParser.readString(),FreqExec,"org.apache.pdfbox.pdfparser.BaseParser.readString(),org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(),org.apache.pdfbox.pdfparser.PDFParser.parseXrefTable(long),org.apache.pdfbox.pdfparser.BaseParser.parseCOSStream(COSDictionary, RandomAccess),org.apache.pdfbox.pdfparser.PDFParser.parseObject(),org.apache.pdfbox.pdfparser.PDFParser.parseStartXref()"
"org.apache.pdfbox.util.operator.pagedrawer.CurveTo.process(PDFOperator, List<COSBase>)",FreqExec,"org.apache.pdfbox.util.operator.pagedrawer.CurveTo.process(PDFOperator, List<COSBase>),org.apache.pdfbox.util.PDFStreamEngine.processOperator(PDFOperator, List<COSBase>)"
org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray(),FreqExec,"org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray(),org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(),org.apache.pdfbox.pdfparser.BaseParser.parseDirObject()"
org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.setCurrentClippingPath(Shape),FreqExec,"org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.setCurrentClippingPath(Shape),org.apache.pdfbox.pdfviewer.PageDrawer.endPath(),org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.clone()"
org.apache.pdfbox.pdmodel.font.PDType1Font.PDType1Font(String),HotCallee,org.apache.pdfbox.pdmodel.font.PDType1Font.PDType1Font(String)
org.apache.pdfbox.pdmodel.PDDocument.load(InputStream),HotCallee,"org.apache.pdfbox.pdmodel.PDDocument.load(InputStream),org.apache.pdfbox.pdmodel.PDDocument.load(InputStream, RandomAccess)"
org.apache.pdfbox.pdmodel.PDPage.getMediaBox(),FreqExec,"org.apache.pdfbox.pdmodel.PDPage.getMediaBox(),org.apache.pdfbox.pdmodel.PDPage.findMediaBox()"
org.apache.pdfbox.filter.LZWDictionary.visit(byte[]),FreqExec,"org.apache.pdfbox.filter.LZWDictionary.visit(byte[]),org.apache.pdfbox.filter.LZWFilter.decode(InputStream, OutputStream, COSDictionary, int)"
"org.apache.pdfbox.cos.COSDocument.COSDocument(File, boolean)",HotCallee,"org.apache.pdfbox.cos.COSDocument.COSDocument(File, boolean)"
"org.apache.pdfbox.preflight.PreflightDocument.PreflightDocument(Format, PreflightConfiguration)",HotCallee,"org.apache.pdfbox.preflight.PreflightDocument.PreflightDocument(Format, PreflightConfiguration)"
"org.apache.pdfbox.util.operator.pagedrawer.FillNonZeroRule.process(PDFOperator, List<COSBase>)",FreqExec,"org.apache.pdfbox.util.operator.pagedrawer.FillNonZeroRule.process(PDFOperator, List<COSBase>),org.apache.pdfbox.util.PDFStreamEngine.processOperator(PDFOperator, List<COSBase>)"
org.apache.pdfbox.cos.COSDictionary.getString(COSName),FreqExec,"org.apache.pdfbox.cos.COSDictionary.getString(COSName),org.apache.pdfbox.pdmodel.common.PDPageLabelRange.getPrefix(),org.apache.pdfbox.pdmodel.PDDocumentInformation.getProducer(),org.apache.pdfbox.pdmodel.PDDocumentInformation.getAuthor(),org.apache.pdfbox.pdmodel.PDDocumentInformation.getCreator(),org.apache.pdfbox.cos.COSDictionary.getString(String),org.apache.pdfbox.pdmodel.PDDocumentInformation.getSubject(),org.apache.pdfbox.pdmodel.PDDocumentInformation.getKeywords(),org.apache.pdfbox.cos.COSDictionary.getString(COSName, String)"
"org.apache.pdfbox.util.ImageIOUtil.writeImage(BufferedImage, String, Object, int, float)",HotCallee,"org.apache.pdfbox.util.ImageIOUtil.writeImage(BufferedImage, String, Object, int, float)"
"org.apache.pdfbox.util.PDFTextStripper.processPage(PDPage, COSStream)",HotCallee,"org.apache.pdfbox.util.PDFTextStripper.processPage(PDPage, COSStream),org.apache.pdfbox.util.PDFStreamEngine.processStream(PDPage, PDResources, COSStream)"
"org.apache.pdfbox.util.operator.pagedrawer.EndPath.process(PDFOperator, List<COSBase>)",HotCallee,"org.apache.pdfbox.util.operator.pagedrawer.EndPath.process(PDFOperator, List<COSBase>),org.apache.pdfbox.pdfviewer.PageDrawer.endPath()"
org.apache.pdfbox.pdfparser.PDFStreamParser.readOperator(),FreqExec,"org.apache.pdfbox.pdfparser.PDFStreamParser.readOperator(),org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken()"
"org.apache.pdfbox.preflight.PreflightConfiguration.replacePageProcess(String, Class<? extends ValidationProcess>)",FreqExec,"org.apache.pdfbox.preflight.PreflightConfiguration.replacePageProcess(String, Class<? extends ValidationProcess>),org.apache.pdfbox.preflight.PreflightConfiguration.createPdfA1BConfiguration()"
"org.apache.pdfbox.util.operator.pagedrawer.StrokePath.process(PDFOperator, List<COSBase>)",HotCallee,"org.apache.pdfbox.util.operator.pagedrawer.StrokePath.process(PDFOperator, List<COSBase>),org.apache.pdfbox.pdfviewer.PageDrawer.strokePath()"
"org.apache.pdfbox.util.PDFStreamEngine.processStream(PDPage, PDResources, COSStream)",HotCallee,"org.apache.pdfbox.util.PDFStreamEngine.processStream(PDPage, PDResources, COSStream),org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDPage, PDResources, COSStream),org.apache.pdfbox.pdmodel.PDPage.findCropBox()"
org.apache.pdfbox.pdmodel.common.PDPageLabels.computeLabels(LabelHandler),HotCallee,org.apache.pdfbox.pdmodel.common.PDPageLabels.computeLabels(LabelHandler)
org.apache.pdfbox.pdmodel.PDPage.findRotation(),FreqExec,"org.apache.pdfbox.pdmodel.PDPage.findRotation(),org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(byte[]),org.apache.pdfbox.pdmodel.PDPage.convertToImage(int, int)"
org.apache.pdfbox.pdmodel.PDPageNode.getParent(),FreqExec,"org.apache.pdfbox.pdmodel.PDPageNode.getParent(),org.apache.pdfbox.pdmodel.PDPageNode.findRotation(),org.apache.pdfbox.pdmodel.PDPage.findParentCropBox(PDPageNode),org.apache.pdfbox.pdmodel.PDPageNode.findMediaBox()"
"org.apache.pdfbox.io.PushBackInputStream.unread(byte[], int, int)",FreqExec,"org.apache.pdfbox.io.PushBackInputStream.unread(byte[], int, int),org.apache.pdfbox.pdfparser.BaseParser.checkForMissingCloseParen(int),org.apache.pdfbox.pdfparser.BaseParser.readUntilEndStream(OutputStream),org.apache.pdfbox.pdfparser.BaseParser.parseCOSStream(COSDictionary, RandomAccess),org.apache.pdfbox.io.PushBackInputStream.unread(byte[]),org.apache.pdfbox.pdfparser.PDFParser.skipToNextObj()"
org.apache.pdfbox.pdmodel.font.PDType1Font.PDType1Font(COSDictionary),HotCallee,"org.apache.pdfbox.pdmodel.font.PDType1Font.PDType1Font(COSDictionary),org.apache.pdfbox.pdmodel.font.PDType1CFont.PDType1CFont(COSDictionary)"
org.apache.pdfbox.pdmodel.font.PDSimpleFont.determineEncoding(),HotCallee,"org.apache.pdfbox.pdmodel.font.PDSimpleFont.determineEncoding(),org.apache.pdfbox.util.ResourceLoader.loadResource(String)"
"org.apache.pdfbox.io.ASCII85InputStream.read(byte[], int, int)",HotCallee,"org.apache.pdfbox.io.ASCII85InputStream.read(byte[], int, int),org.apache.pdfbox.io.ASCII85InputStream.read()"
org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(),FreqExec,"org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(),org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(),org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(),org.apache.pdfbox.pdfparser.PDFParser.parseTrailer()"
org.apache.pdfbox.cos.COSName.equals(Object),FreqExec,"org.apache.pdfbox.cos.COSName.equals(Object),org.apache.pdfbox.encoding.EncodingManager.getEncoding(COSName),org.apache.pdfbox.pdmodel.font.PDFontFactory.createFont(COSDictionary),org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.copyIntoGraphicsState(PDGraphicsState),org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.getColorSpace(),java.util.ArrayList.contains(Object),org.apache.pdfbox.pdmodel.PDPageNode.getAllKids(List, COSDictionary, boolean),org.apache.pdfbox.pdfparser.PDFParser.parseObject(),org.apache.pdfbox.cos.COSDocument.getObjectsByType(COSName),org.apache.pdfbox.pdfwriter.COSWriter.doWriteObject(COSBase),org.apache.pdfbox.cos.COSDocument.isXRefStream(),java.util.ArrayList.remove(Object),org.apache.pdfbox.pdfparser.PDFXRefStream.addTrailerInfo(COSDictionary)"
org.apache.pdfbox.cos.COSArray.remove(int),FreqExec,"org.apache.pdfbox.cos.COSArray.remove(int),org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray()"
"org.apache.pdfbox.encryption.ARCFour.write(byte, OutputStream)",FreqExec,"org.apache.pdfbox.encryption.ARCFour.write(byte, OutputStream),org.apache.pdfbox.encryption.ARCFour.write(byte[], int, int, OutputStream),org.apache.pdfbox.encryption.ARCFour.write(byte[], OutputStream)"
org.apache.pdfbox.cos.COSBase.COSBase(),FreqExec,"org.apache.pdfbox.cos.COSBase.COSBase(),org.apache.pdfbox.cos.COSNumber.<init>(),org.apache.pdfbox.cos.COSArray.COSArray(),org.apache.pdfbox.cos.COSDictionary.COSDictionary(),org.apache.pdfbox.cos.COSString.COSString(),org.apache.pdfbox.cos.COSName.COSName(String, boolean),org.apache.pdfbox.cos.COSObject.COSObject(COSBase),org.apache.pdfbox.cos.COSDictionary.COSDictionary(COSDictionary),org.apache.pdfbox.cos.COSDocument.COSDocument(RandomAccess, boolean),org.apache.pdfbox.cos.COSString.COSString(byte[]),org.apache.pdfbox.cos.COSString.COSString(String),org.apache.pdfbox.cos.COSDocument.COSDocument(File, boolean)"
org.apache.pdfbox.util.Matrix.copy(),FreqExec,"org.apache.pdfbox.util.Matrix.copy(),org.apache.pdfbox.pdfviewer.PageDrawer.processTextPosition(TextPosition),org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.clone(),org.apache.pdfbox.util.operator.MoveText.process(PDFOperator, List<COSBase>),org.apache.pdfbox.util.operator.SetMatrix.process(PDFOperator, List<COSBase>)"
"org.apache.pdfbox.pdmodel.font.PDFont.getCodeFromArray(byte[], int, int)",FreqExec,"org.apache.pdfbox.pdmodel.font.PDFont.getCodeFromArray(byte[], int, int),org.apache.pdfbox.pdmodel.font.PDFont.encode(byte[], int, int),org.apache.pdfbox.pdmodel.font.PDSimpleFont.getFontHeight(byte[], int, int),org.apache.pdfbox.pdmodel.font.PDSimpleFont.getFontWidth(byte[], int, int)"
org.apache.pdfbox.pdmodel.graphics.color.PDColorState.PDColorState(),FreqExec,"org.apache.pdfbox.pdmodel.graphics.color.PDColorState.PDColorState(),org.apache.pdfbox.pdmodel.graphics.color.PDColorState.clone(),org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.PDGraphicsState(PDRectangle),org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.PDGraphicsState()"
org.apache.pdfbox.pdmodel.font.PDFontFactory.createFont(COSDictionary),HotCallee,"org.apache.pdfbox.pdmodel.font.PDFontFactory.createFont(COSDictionary),org.apache.pdfbox.pdmodel.font.PDType1Font.PDType1Font(COSDictionary),org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName)"
org.apache.pdfbox.encoding.Encoding.loadGlyphList(String),HotExec,org.apache.pdfbox.encoding.Encoding.loadGlyphList(String)
org.apache.pdfbox.cos.COSDictionary.clear(),FreqExec,"org.apache.pdfbox.cos.COSDictionary.clear(),org.apache.pdfbox.cos.COSStream.close(),org.apache.pdfbox.cos.COSDocument.close(),org.apache.pdfbox.pdfparser.XrefTrailerResolver$XrefTrailerObj.clearResources()"
"org.apache.pdfbox.filter.FilterManager.addFilter(COSName, Filter)",FreqExec,"org.apache.pdfbox.filter.FilterManager.addFilter(COSName, Filter),org.apache.pdfbox.filter.FilterManager.FilterManager()"
org.apache.pdfbox.cos.COSFloat.setValue(float),FreqExec,"org.apache.pdfbox.cos.COSFloat.setValue(float),org.apache.pdfbox.cos.COSFloat.COSFloat(float)"
org.apache.pdfbox.filter.LZWDictionary.addRootNode(byte),FreqExec,"org.apache.pdfbox.filter.LZWDictionary.addRootNode(byte),org.apache.pdfbox.filter.LZWDictionary.getData(long)"
