method,pattern,space
org.apache.cxf.tools.corba.processors.idl.IDLToWSDLProcessor.process(AST),HotCallee,org.apache.cxf.tools.corba.processors.idl.IDLToWSDLProcessor.process(AST); org.apache.cxf.tools.corba.processors.idl.IDLToWSDLProcessor.parseIDL(AST)
org.apache.cxf.ws.security.policy.WSSecurityPolicyLoader.WSSecurityPolicyLoader(Bus),HotCallee,org.apache.cxf.ws.security.policy.WSSecurityPolicyLoader.WSSecurityPolicyLoader(Bus); org.apache.cxf.ws.security.policy.WSSecurityPolicyLoader.registerProviders()
org.apache.cxf.jaxws.support.JaxWsServiceConfiguration.isDocumentBare(Method),FreqExec,"org.apache.cxf.jaxws.support.JaxWsServiceConfiguration.isDocumentBare(Method); org.apache.cxf.jaxws.support.JaxWsServiceConfiguration.getPartName(OperationInfo, Method, int, MessageInfo, String, boolean)"
"org.apache.cxf.jaxrs.model.wadl.WadlGenerator.generateWADL(String, List<ClassResourceInfo>, boolean, Message, UriInfo)",HotCallee,"org.apache.cxf.jaxrs.model.wadl.WadlGenerator.generateWADL(String, List<ClassResourceInfo>, boolean, Message, UriInfo); org.apache.cxf.jaxrs.model.wadl.WadlGenerator.handleResource(StringBuilder, Set<Class>, ElementQNameResolver, Map<Class, QName>, ClassResourceInfo, Set<ClassResourceInfo>, boolean)"
"org.apache.cxf.catalog.CatalogXmlSchemaURIResolver.resolveEntity(String, String, String)",HotCallee,"org.apache.cxf.catalog.CatalogXmlSchemaURIResolver.resolveEntity(String, String, String); org.apache.cxf.transport.TransportURIResolver.resolve(String, String); org.apache.cxf.catalog.OASISCatalogManager.getCatalogManager(Bus)"
org.apache.cxf.common.util.CacheMap.get(Object),FreqExec,"org.apache.cxf.common.util.CacheMap.get(Object); org.apache.cxf.wsdl11.WSDLManagerImpl.getSchemasForDefinition(Definition); org.apache.cxf.common.jaxb.JAXBContextCache.getCachedContextAndSchemas(Set<Class>, String, Map<String, Object>, Collection<Object>, boolean); org.apache.cxf.common.jaxb.JAXBUtils.scanPackages(Set<Class>, Class<?>[], Map<Package, CachedClass>)"
org.apache.cxf.bus.managers.ConduitInitiatorManagerImpl.getConduitInitiator(String),FreqExec,org.apache.cxf.bus.managers.ConduitInitiatorManagerImpl.getConduitInitiator(String)
org.apache.cxf.staxutils.W3CDOMStreamReader.getCurrentNode(),FreqExec,"org.apache.cxf.staxutils.W3CDOMStreamReader.getCurrentNode(); org.apache.cxf.staxutils.W3CDOMStreamReader.newFrame(ElementFrame<Node, Node>); org.apache.cxf.staxutils.W3CDOMStreamReader.getPrefix(); org.apache.cxf.staxutils.W3CDOMStreamReader.getNamespaceURI(); org.apache.cxf.staxutils.W3CDOMStreamReader.getLocalName(); org.apache.cxf.staxutils.W3CDOMStreamReader.nextChild(); org.apache.cxf.staxutils.W3CDOMStreamReader.hasMoreChildren(); org.apache.cxf.staxutils.W3CDOMStreamReader.getName()"
org.apache.cxf.bus.extension.ExtensionManagerImpl.initialize(),HotCallee,org.apache.cxf.bus.extension.ExtensionManagerImpl.initialize(); org.apache.cxf.bus.extension.ExtensionManagerImpl.loadAndRegister(Extension)
"org.apache.cxf.common.util.ProxyHelper.getProxy(ClassLoader, Class<?>[], InvocationHandler)",HotCallee,"org.apache.cxf.common.util.ProxyHelper.getProxy(ClassLoader, Class<?>[], InvocationHandler); org.apache.cxf.common.util.ProxyHelper.getProxyInternal(ClassLoader, Class<?>[], InvocationHandler); org.apache.cxf.common.util.CglibProxyHelper.getProxyInternal(ClassLoader, Class<?>[], java.lang.reflect.InvocationHandler)"
"org.apache.cxf.bus.extension.ExtensionManagerImpl.getExtension(String, Class<T>)",FreqExec,"org.apache.cxf.bus.extension.ExtensionManagerImpl.getExtension(String, Class<T>); org.apache.cxf.bus.extension.ExtensionManagerBus$1.resolve(String, Class)"
"org.apache.cxf.common.util.ReflectionUtil.getPropertyDescriptorsAvoidSunBug(Class<?>, BeanInfo, Class<?>, PropertyDescriptor[])",HotCallee,"org.apache.cxf.common.util.ReflectionUtil.getPropertyDescriptorsAvoidSunBug(Class<?>, BeanInfo, Class<?>, PropertyDescriptor[]); org.apache.cxf.common.classloader.ClassLoaderUtils.loadClass(String, Class<?>)"
org.apache.cxf.bus.extension.ExtensionManagerImpl.load(String),HotCallee,"org.apache.cxf.bus.extension.ExtensionManagerImpl.load(String); org.apache.cxf.bus.extension.ExtensionManagerImpl.load(String, ClassLoader)"
org.apache.cxf.jaxrs.model.OperationResourceInfo.checkOneway(),FreqExec,"org.apache.cxf.jaxrs.model.OperationResourceInfo.checkOneway(); org.apache.cxf.jaxrs.model.OperationResourceInfo.OperationResourceInfo(Method, Method, ClassResourceInfo)"
"org.apache.cxf.staxutils.W3CDOMStreamWriter.setChild(Element, boolean)",FreqExec,"org.apache.cxf.staxutils.W3CDOMStreamWriter.setChild(Element, boolean); org.apache.cxf.staxutils.W3CDOMStreamWriter.newChild(Element)"
org.apache.cxf.transport.http_jetty.JettyHTTPServerEngine.shutdown(),HotExec,org.apache.cxf.transport.http_jetty.JettyHTTPServerEngine.shutdown(); org.apache.cxf.transport.http_jetty.JettyHTTPServerEngineFactory.postShutdown()
org.apache.cxf.javascript.JavascriptUtils.prefix(),FreqExec,org.apache.cxf.javascript.JavascriptUtils.prefix(); org.apache.cxf.javascript.JavascriptUtils.appendString(String); org.apache.cxf.javascript.JavascriptUtils.appendLine(String); org.apache.cxf.javascript.JavascriptUtils.endBlock(); org.apache.cxf.javascript.JavascriptUtils.startIf(String); org.apache.cxf.javascript.JavascriptUtils.appendExpression(String)
org.apache.cxf.interceptor.AbstractInDatabindingInterceptor.getDataReader(Message),HotCallee,org.apache.cxf.interceptor.AbstractInDatabindingInterceptor.getDataReader(Message)
"org.apache.cxf.jaxrs.JAXRSInvoker.invoke(Exchange, Object, Object)",HotExec,"org.apache.cxf.jaxrs.JAXRSInvoker.invoke(Exchange, Object, Object)"
org.apache.cxf.bus.extension.ExtensionManagerBus.initialize(),HotCallee,org.apache.cxf.bus.extension.ExtensionManagerBus.initialize(); org.apache.cxf.bus.managers.CXFBusLifeCycleManager.initComplete(); org.apache.cxf.bus.extension.ExtensionManagerBus.getExtension(Class<T>); org.apache.cxf.bus.spring.SpringBeanLocator.getBeansOfType(Class<T>); org.apache.cxf.bus.extension.ExtensionManagerBus.doInitializeInternal(); org.apache.cxf.bus.extension.ExtensionManagerImpl.getBeansOfType(Class<T>)
"org.apache.cxf.jaxrs.utils.JAXRSUtils.injectParameters(OperationResourceInfo, Object, Message)",HotExec,"org.apache.cxf.jaxrs.utils.JAXRSUtils.injectParameters(OperationResourceInfo, Object, Message)"
org.apache.cxf.jaxws.context.WebServiceContextResourceResolver.setBus(Bus),FreqExec,org.apache.cxf.jaxws.context.WebServiceContextResourceResolver.setBus(Bus); org.apache.cxf.jaxws.context.WebServiceContextResourceResolver.WebServiceContextResourceResolver(Bus)
org.apache.cxf.jaxrs.utils.JAXRSUtils.getProviderConsumeTypes(MessageBodyReader<?>),FreqExec,"org.apache.cxf.jaxrs.utils.JAXRSUtils.getProviderConsumeTypes(MessageBodyReader<?>); org.apache.cxf.jaxrs.provider.ProviderFactory$MessageBodyReaderComparator.compare(ProviderInfo, ProviderInfo); org.apache.cxf.jaxrs.provider.ProviderFactory.matchesReaderCriterias(ProviderInfo<MessageBodyReader>, Class<T>, Type, Annotation[], MediaType, Message)"
org.apache.cxf.bus.managers.BindingFactoryManagerImpl.getBindingFactory(String),HotCyclic,"java.lang.ClassLoader.loadClass(String); org.apache.cxf.jca.core.classloader.PlugInClassLoader.findClass(String); java.lang.ClassLoader.defineClass(String, byte[], int, int, ProtectionDomain); org.apache.catalina.loader.WebappClassLoader.loadClass(String); org.apache.catalina.loader.WebappClassLoader.loadClass(String, boolean); java.lang.Class.forName(String, boolean, ClassLoader); schemaorg_apache_xmlbeans.system.s6A15E374F530F4F6AE1DE60FD64DA332.TypeSystemHolder.<clinit>(); schemaorg_apache_xmlbeans.system.s6A15E374F530F4F6AE1DE60FD64DA332.TypeSystemHolder.loadTypeSystem(); java.lang.reflect.Constructor.newInstance(Object[]); org.apache.cxf.bus.managers.ServerRegistryImpl.ServerRegistryImpl(Bus); org.apache.cxf.bus.managers.ServerRegistryImpl.setBus(Bus); org.apache.cxf.bus.extension.ExtensionManagerBus.getExtension(Class<T>); org.apache.cxf.bus.extension.ExtensionManagerImpl.getBeansOfType(Class<T>); org.apache.cxf.bus.extension.ExtensionManagerImpl.loadAndRegister(Extension); org.apache.cxf.configuration.spring.ConfigurerImpl.configureBean(Object); org.apache.cxf.configuration.spring.ConfigurerImpl.configureBean(String, Object, boolean); org.apache.cxf.configuration.spring.ConfigurerImpl.getBeanName(Object); org.apache.cxf.common.logging.LogUtils.log(Logger, Level, String, Object); org.apache.cxf.common.logging.LogUtils.log(Logger, Level, String, Object[]); org.apache.cxf.common.logging.LogUtils.doLog(Logger, Level, String, Throwable); java.util.logging.Logger.log(LogRecord); $java.util.logging.Handler$$EnhancerByCGLIB$$52293513.publish(LogRecord); <generated> org.easymock.internal.ClassProxyFactory$MockMethodInterceptor.intercept(Object, Method, Object[], MethodProxy); org.apache.cxf.ws.policy.PolicyEngineImpl$$EnhancerByCGLIB$$4b4c7d78$$FastClassByCGLIB$$fb397000.invoke(int, Object, Object[]); <generated> org.apache.cxf.ws.policy.PolicyEngineImpl$$EnhancerByCGLIB$$4b4c7d78.CGLIB$getServerEndpointPolicy$4(EndpointInfo, Destination, Message); <generated> org.apache.cxf.ws.policy.PolicyEngineImpl.getServerEndpointPolicy(EndpointInfo, Destination, Message); org.apache.cxf.ws.policy.PolicyEngineImpl.getEndpointPolicy(EndpointInfo, boolean, Assertor, Message); org.apache.cxf.ws.policy.PolicyEngineImpl.createEndpointPolicyInfo(EndpointInfo, boolean, Assertor, Message); org.apache.cxf.ws.policy.EndpointPolicyImpl.initialize(Message); org.apache.cxf.ws.policy.EndpointPolicyImpl.initializePolicy(); org.apache.cxf.ws.policy.PolicyEngineImpl.getAggregatedServicePolicy(ServiceInfo); org.apache.cxf.ws.policy.PolicyEngineImpl.getPolicyProviders(); org.apache.cxf.bus.spring.SpringBeanLocator.getBeansOfType(Class<T>); org.springframework.context.support.AbstractApplicationContext.getBean(String, Class); org.apache.cxf.bus.spring.Jsr250BeanPostProcessor.postProcessBeforeInitialization(Object, String); org.apache.cxf.common.injection.ResourceInjector.inject(Object); org.apache.cxf.common.injection.ResourceInjector.inject(Object, Class<?>); org.apache.cxf.common.annotation.AnnotationProcessor.accept(AnnotationVisitor, Class<?>); org.apache.cxf.common.annotation.AnnotationProcessor.processMethods(AnnotationVisitor, Class<? extends Object>); org.apache.cxf.common.injection.ResourceInjector.visitMethod(Method, Annotation); org.apache.cxf.common.injection.ResourceInjector.resolveResource(String, Class<?>); org.apache.cxf.resource.DefaultResourceManager.resolveResource(String, Class<T>, List<ResourceResolver>); org.apache.cxf.resource.DefaultResourceManager.findResource(String, Class<T>, boolean, List<ResourceResolver>); org.apache.cxf.bus.spring.BusApplicationContextResourceResolver.resolve(String, Class<T>); org.springframework.context.support.AbstractApplicationContext.getBeanNamesForType(Class); org.apache.cxf.frontend.ClientProxyFactoryBean.setServiceClass(Class<?>); org.apache.cxf.jaxws.JaxWsClientFactoryBean.setServiceClass(Class<?>); org.apache.cxf.jaxws.support.JaxWsServiceFactoryBean.setJaxWsImplementorInfo(JaxWsImplementorInfo); org.apache.cxf.jaxws.support.JaxWsServiceFactoryBean.initConfiguration(JaxWsImplementorInfo); org.apache.cxf.jaxws.support.JaxWsServiceFactoryBean.loadWSFeatureAnnotation(Class<?>, Class<?>); java.lang.reflect.Method.invoke(Object, Object[]); org.apache.commons.logging.LogFactory.<clinit>(); org.apache.commons.logging.LogFactory.createFactoryStore(); java.lang.Class.forName(String); org.apache.pdfbox.util.operator.GRestore.<clinit>(); org.apache.commons.logging.LogFactory.getLog(Class); org.apache.commons.logging.LogFactory.getFactory(); org.apache.commons.logging.LogFactory.newFactory(String, ClassLoader, ClassLoader); org.apache.commons.logging.LogFactory$2.run(); org.apache.commons.logging.LogFactory.createFactory(String, ClassLoader); java.lang.Class.newInstance(); org.bouncycastle.jce.provider.symmetric.AESMappings.<init>(); java.lang.StringBuilder.append(Object); org.apache.activemq.RedeliveryPolicy.toString(); org.apache.activemq.util.IntrospectionSupport.toString(Object, Class, Map); org.apache.activemq.util.IntrospectionSupport.addFields(Object, Class, Class, LinkedHashMap); java.lang.reflect.Field.get(Object); org.apache.xmlbeans.impl.schema.SchemaTypeSystemImpl.resolveHandle(String); org.apache.xmlbeans.impl.schema.SchemaTypeSystemImpl$XsbReader.finishLoadingType(); org.apache.xmlbeans.impl.schema.SchemaTypeSystemImpl$XsbReader.readEnd(); java.io.FilterInputStream.close(); org.apache.cxf.attachment.DelegatingInputStream.close(); org.apache.cxf.attachment.AttachmentDeserializer.markClosed(DelegatingInputStream); org.apache.cxf.attachment.LazyAttachmentCollection.hasNext(boolean); org.apache.cxf.attachment.AttachmentDeserializer.hasNext(); org.apache.cxf.attachment.AttachmentDeserializer.cacheStreamedAttachments(); org.apache.cxf.attachment.AttachmentDeserializer.cache(DelegatingInputStream, boolean); org.apache.cxf.io.CachedOutputStream.CachedOutputStream(); org.apache.cxf.io.CachedOutputStream.CachedOutputStream(long); org.apache.cxf.io.CachedOutputStream.readBusProperties(); org.apache.cxf.BusFactory.getThreadDefaultBus(boolean); org.apache.cxf.BusFactory.createThreadBus(); org.apache.cxf.BusFactory.getDefaultBus(boolean); org.apache.cxf.bus.spring.SpringBusFactory.createBus(); org.apache.cxf.bus.spring.SpringBusFactory.createBus(String); org.apache.cxf.bus.spring.SpringBusFactory.createBus(String, boolean); org.apache.cxf.bus.spring.SpringBusFactory.createBus(String[], boolean); org.apache.cxf.bus.spring.SpringBusFactory.createApplicationContext(String[], boolean); org.apache.cxf.bus.spring.BusApplicationContext.BusApplicationContext(String[], boolean, ApplicationContext, NamespaceHandlerResolver); org.apache.cxf.bus.spring.BusApplicationContext$1.run(); org.springframework.context.support.AbstractApplicationContext.refresh(); org.apache.cxf.bus.spring.BusApplicationContext.loadBeanDefinitions(DefaultListableBeanFactory); org.springframework.context.support.AbstractXmlApplicationContext.loadBeanDefinitions(XmlBeanDefinitionReader); org.apache.cxf.bus.spring.ControlledValidationXmlBeanDefinitionReader.loadBeanDefinitions(EncodedResource); org.apache.cxf.bus.spring.ControlledValidationXmlBeanDefinitionReader$1.run(); org.apache.cxf.bus.spring.ControlledValidationXmlBeanDefinitionReader.access$000(ControlledValidationXmlBeanDefinitionReader, EncodedResource); org.apache.cxf.bus.spring.ControlledValidationXmlBeanDefinitionReader.internalLoadBeanDefinitions(EncodedResource); org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(EncodedResource); org.apache.cxf.bus.spring.ControlledValidationXmlBeanDefinitionReader.doLoadBeanDefinitions(InputSource, Resource); org.springframework.beans.factory.xml.XmlBeanDefinitionReader.doLoadBeanDefinitions(InputSource, Resource); org.apache.cxf.bus.spring.TunedDocumentLoader.loadDocument(InputSource, EntityResolver, ErrorHandler, int, boolean); org.apache.cxf.staxutils.StaxUtils.copy(Source, XMLStreamWriter); org.apache.cxf.staxutils.StaxUtils.copy(XMLStreamReader, XMLStreamWriter); org.apache.cxf.staxutils.StaxUtils.copy(XMLStreamReader, XMLStreamWriter, boolean, boolean); org.apache.cxf.staxutils.StaxUtils.writeStartElement(XMLStreamReader, XMLStreamWriter); com.ctc.wstx.sw.BaseNsStreamWriter.writeAttribute(String, String); org.apache.cxf.io.AbstractWrappedOutputStream.write(byte[], int, int); org.apache.cxf.transport.http.AbstractHTTPDestination$WrappedOutputStream.onFirstWrite(); org.apache.cxf.transport.http.AbstractHTTPDestination.flushHeaders(Message); org.apache.cxf.transport.http_jetty.JettyHTTPDestination.flushHeaders(Message, boolean); org.apache.cxf.transport.http.AbstractHTTPDestination.flushHeaders(Message, boolean); org.apache.cxf.transport.http.AbstractHTTPDestination.cacheInput(Message); org.apache.cxf.transport.http.AbstractHTTPDestination$1.cacheInput(); org.apache.cxf.io.DelegatingInputStream.cacheInput(); org.apache.cxf.io.CachedOutputStream.close(); org.apache.cxf.io.CacheAndWriteOutputStream.postClose(); org.apache.cxf.transport.http.HTTPConduit$WrappedOutputStream.close(); org.apache.cxf.transport.http.HTTPConduit$WrappedOutputStream.handleResponse(); org.apache.cxf.transport.http.HTTPConduit$WrappedOutputStream.handleResponseInternal(); org.apache.cxf.jaxrs.client.ClientMessageObserver.onMessage(Message); org.apache.cxf.phase.PhaseInterceptorChain.doIntercept(Message); org.apache.cxf.interceptor.MessageSenderInterceptor.handleMessage(Message); org.apache.cxf.interceptor.MessageSenderInterceptor.getConduit(Message); org.apache.cxf.message.ExchangeImpl.getConduit(Message); org.apache.cxf.endpoint.UpfrontConduitSelector.selectConduit(Message); org.apache.cxf.endpoint.AbstractConduitSelector.getSelectedConduit(Message); org.apache.cxf.endpoint.AbstractConduitSelector.createConduit(Message, Exchange, ConduitInitiator); org.apache.cxf.transport.AbstractObservable.setMessageObserver(MessageObserver); org.apache.cxf.transport.http_jetty.JettyHTTPDestination.activate(); org.apache.cxf.transport.http_jetty.JettyHTTPServerEngine.addServant(URL, JettyHTTPHandler); org.eclipse.jetty.util.component.AbstractLifeCycle.start(); org.apache.cxf.cdi.JAXRSCdiResourceExtension.load(AfterDeploymentValidation, BeanManager); org.apache.cxf.cdi.JAXRSCdiResourceExtension.createFactoryInstance(Application); org.apache.cxf.jaxrs.utils.ResourceUtils.createApplication(Application, boolean, boolean); org.apache.cxf.jaxrs.JAXRSServerFactoryBean.setApplication(Application); org.apache.cxf.jaxrs.AbstractJAXRSFactoryBean.getBus(); org.apache.cxf.jaxrs.AbstractJAXRSFactoryBean.checkBindingFactory(Bus); org.apache.cxf.bus.managers.BindingFactoryManagerImpl.getBindingFactory(String); org.apache.cxf.bus.managers.BindingFactoryManagerImpl.loadActivationNamespace(String)"
org.apache.cxf.bus.managers.BindingFactoryManagerImpl.getBindingFactory(String),FreqExec,"org.apache.cxf.bus.managers.BindingFactoryManagerImpl.getBindingFactory(String); org.apache.cxf.wsdl11.WSDLServiceUtils.getBindingFactory(Binding, Bus, StringBuilder); org.apache.cxf.frontend.AbstractWSDLBasedEndpointFactory.createBindingInfo(); org.apache.cxf.endpoint.EndpointImpl.createBinding(BindingInfo); org.apache.cxf.jaxrs.AbstractJAXRSFactoryBean.checkBindingFactory(Bus)"
"org.apache.cxf.wsdl.JAXBExtensionHelper.unmarshall(Class, QName, Element, Definition, ExtensionRegistry)",HotCallee,"org.apache.cxf.wsdl.JAXBExtensionHelper.unmarshall(Class, QName, Element, Definition, ExtensionRegistry); org.apache.cxf.wsdl.JAXBExtensionHelper.createUnmarshaller()"
org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.getServiceQName(boolean),FreqExec,org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.getServiceQName(boolean); org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.getServiceQName(); org.apache.cxf.frontend.AbstractWSDLBasedEndpointFactory.AbstractWSDLBasedEndpointFactory(ReflectionServiceFactoryBean)
org.apache.cxf.wsdl11.CatalogWSDLLocator.getBaseInputSource(),FreqExec,org.apache.cxf.wsdl11.CatalogWSDLLocator.getBaseInputSource(); org.apache.cxf.wsdl11.AbstractWrapperWSDLLocator.getBaseInputSource()
org.apache.cxf.tools.common.toolspec.parser.CommandDocument.hasParameter(String),HotCallee,org.apache.cxf.tools.common.toolspec.parser.CommandDocument.hasParameter(String); org.apache.cxf.tools.common.toolspec.parser.CommandDocument.getParameters(String)
"org.apache.cxf.jaxws.support.JaxWsImplementorInfo.ifAnnotationLoadedByOtherClassLoader(Class<?>, Class<? extends Annotation>)",FreqExec,"org.apache.cxf.jaxws.support.JaxWsImplementorInfo.ifAnnotationLoadedByOtherClassLoader(Class<?>, Class<? extends Annotation>); org.apache.cxf.jaxws.support.JaxWsImplementorInfo.getWebServiceProviderAnnotation(Class<?>); org.apache.cxf.jaxws.support.JaxWsImplementorInfo.initialize()"
"org.apache.cxf.jaxrs.utils.HttpUtils.componentEncode(String, String)",FreqExec,"org.apache.cxf.jaxrs.utils.HttpUtils.componentEncode(String, String); org.apache.cxf.jaxrs.utils.HttpUtils.pathEncode(String)"
org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaHelper.createQNameCorbaNamespace(String),FreqExec,"org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaHelper.createQNameCorbaNamespace(String); org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaHelper.processSimpleType(XmlSchemaSimpleType, QName, boolean); org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaHelper.processStruct(XmlSchemaComplexType, QName); org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaHelper.processLiteralArray(XmlSchemaComplexType, QName, boolean)"
org.apache.cxf.service.model.ServiceInfo.getEndpoint(QName),FreqExec,org.apache.cxf.service.model.ServiceInfo.getEndpoint(QName); org.apache.cxf.service.model.ServiceInfo.addEndpoint(EndpointInfo); org.apache.cxf.service.ServiceImpl.getEndpointInfo(QName)
org.apache.cxf.tools.common.toolspec.AbstractToolContainer.execute(boolean),HotCallee,org.apache.cxf.tools.common.toolspec.AbstractToolContainer.execute(boolean); org.apache.cxf.tools.common.toolspec.AbstractToolContainer.parseCommandLine()
org.apache.cxf.tools.corba.processors.idl.IDLLexer.mWS(boolean),FreqExec,org.apache.cxf.tools.corba.processors.idl.IDLLexer.mWS(boolean); org.apache.cxf.tools.corba.processors.idl.IDLLexer.nextToken()
org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.getRequestWrapperClassName(Method),FreqExec,"org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.getRequestWrapperClassName(Method); org.apache.cxf.jaxws.support.JaxWsServiceFactoryBean.initializeWrapping(OperationInfo, Method); org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.initializeClassInfo(OperationInfo, Method, List<String>); org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.createInputWrappedMessageParts(OperationInfo, Method, MessageInfo)"
"org.apache.cxf.bus.spring.TunedDocumentLoader.createDocumentBuilderFactory(int, boolean)",HotCallee,"org.apache.cxf.bus.spring.TunedDocumentLoader.createDocumentBuilderFactory(int, boolean)"
org.apache.cxf.tools.corba.processors.wsdl.WSDLTypes.isAnonymous(String),FreqExec,"org.apache.cxf.tools.corba.processors.wsdl.WSDLTypes.isAnonymous(String); org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaHelper.processLocalElement(QName, XmlSchemaElement, String); org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaBinding.addCorbaElements(CorbaType, XmlSchema); org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaBinding.addCorbaTypes(XmlSchema); org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaHelper.isLiteralArray(XmlSchemaComplexType)"
org.apache.cxf.service.model.BindingInfo.getOperations(),FreqExec,"org.apache.cxf.service.model.BindingInfo.getOperations(); org.apache.cxf.binding.soap.SoapBindingFactory.createBindingInfo(ServiceInfo, javax.wsdl.Binding, String); org.apache.cxf.binding.soap.SoapBindingFactory.createSoapBinding(SoapBindingInfo); org.apache.cxf.frontend.AbstractWSDLBasedEndpointFactory.createBindingInfo(); org.apache.cxf.binding.soap.SoapBindingFactory.createBinding(BindingInfo); org.apache.cxf.jaxws.support.JaxWsEndpointImpl.extractWsdlExtensibilities(EndpointInfo); org.apache.cxf.ws.policy.PolicyAnnotationListener.addPolicies(AbstractServiceFactoryBean, Endpoint, Class<?>)"
"org.apache.cxf.jaxrs.utils.ResourceUtils.createClassResourceInfo(Class<?>, Class<?>, ClassResourceInfo, boolean, boolean, Bus)",HotCallee,"org.apache.cxf.jaxrs.utils.ResourceUtils.createClassResourceInfo(Class<?>, Class<?>, ClassResourceInfo, boolean, boolean, Bus); org.apache.cxf.jaxrs.model.ClassResourceInfo.ClassResourceInfo(Class<?>, Class<?>, boolean, boolean, Bus)"
org.apache.cxf.aegis.AegisContext.initialize(),HotCallee,"org.apache.cxf.aegis.AegisContext.initialize(); org.apache.cxf.aegis.type.DefaultTypeMapping.createDefaultTypeMapping(boolean, boolean, boolean); org.apache.cxf.aegis.AegisContext.processRootTypes()"
"org.apache.cxf.aegis.type.DefaultTypeMapping.defaultRegister(TypeMapping, boolean, Class<?>, QName, AegisType)",FreqExec,"org.apache.cxf.aegis.type.DefaultTypeMapping.defaultRegister(TypeMapping, boolean, Class<?>, QName, AegisType); org.apache.cxf.aegis.type.DefaultTypeMapping.fillStandardMappings(TypeMapping, boolean, boolean, boolean); org.apache.cxf.aegis.type.DefaultTypeMapping.createDefaultTypeMapping(boolean, boolean, boolean); org.apache.cxf.aegis.type.DefaultTypeMapping.createSoap11TypeMapping(boolean, boolean, boolean)"
org.apache.cxf.common.util.ReflectionUtil.getDeclaredFields(Class<?>),FreqExec,"org.apache.cxf.common.util.ReflectionUtil.getDeclaredFields(Class<?>); org.apache.cxf.common.annotation.AnnotationProcessor.processFields(AnnotationVisitor, Class<? extends Object>); org.apache.cxf.jaxb.JAXBContextInitializer.walkReferences(Class<?>)"
org.apache.cxf.jaxrs.model.ClassResourceInfo.hasSubResources(),HotExec,org.apache.cxf.jaxrs.model.ClassResourceInfo.hasSubResources()
org.apache.cxf.tools.corba.processors.idl.IDLLexer.mLT(boolean),FreqExec,org.apache.cxf.tools.corba.processors.idl.IDLLexer.mLT(boolean); org.apache.cxf.tools.corba.processors.idl.IDLLexer.nextToken()
org.apache.cxf.frontend.AbstractWSDLBasedEndpointFactory.createBindingInfo(),HotCallee,"org.apache.cxf.frontend.AbstractWSDLBasedEndpointFactory.createBindingInfo(); org.apache.cxf.bus.managers.BindingFactoryManagerImpl.getBindingFactory(String); org.apache.cxf.service.factory.AbstractServiceFactoryBean.sendEvent(FactoryBeanListener.Event, Object...); org.apache.cxf.bus.extension.ExtensionManagerBus.getExtension(Class<T>)"
org.apache.cxf.aegis.type.basic.BeanTypeInfo.isMapped(PropertyDescriptor),FreqExec,org.apache.cxf.aegis.type.basic.BeanTypeInfo.isMapped(PropertyDescriptor); org.apache.cxf.aegis.type.basic.BeanTypeInfo.initializeSync()
org.apache.cxf.validation.AbstractValidationInterceptor.handleMessage(Message),HotCallee,"org.apache.cxf.validation.AbstractValidationInterceptor.handleMessage(Message); org.apache.cxf.jaxrs.validation.JAXRSBeanValidationInInterceptor.handleValidation(Message, Object, Method, List<Object>)"
"org.apache.cxf.helpers.IOUtils.copy(InputStream, OutputStream, int)",HotCallee,"org.apache.cxf.helpers.IOUtils.copy(InputStream, OutputStream, int); org.apache.cxf.io.AbstractWrappedOutputStream.write(byte[], int, int)"
org.apache.cxf.jaxws.WrapperClassGenerator.getPackageName(Method),FreqExec,"org.apache.cxf.jaxws.WrapperClassGenerator.getPackageName(Method); org.apache.cxf.jaxws.WrapperClassGenerator.createWrapperClass(MessagePartInfo, MessageInfo, OperationInfo, Method, boolean)"
org.apache.cxf.staxutils.PrettyPrintXMLStreamWriter.writeCharacters(java.lang.String),FreqExec,"org.apache.cxf.staxutils.PrettyPrintXMLStreamWriter.writeCharacters(java.lang.String); org.apache.cxf.staxutils.StaxUtils.copy(XMLStreamReader, XMLStreamWriter, boolean, boolean)"
"org.apache.cxf.binding.soap.saaj.SAAJStreamWriter.createElementNS(String, String, String)",FreqExec,"org.apache.cxf.binding.soap.saaj.SAAJStreamWriter.createElementNS(String, String, String); org.apache.cxf.staxutils.W3CDOMStreamWriter.createAndAddElement(String, String, String)"
