method,method,invocation counts
org.apache.avro.io.parsing.SkipParser_ESTest.test06(),"org.apache.avro.io.parsing.SkipParser.<init>(Symbol, Parser$ActionHandler, SkipParser$SkipHandler)",1
org.apache.avro.io.parsing.SkipParser_ESTest.test06(),java.lang.Class.getName(),4
org.apache.avro.io.parsing.SkipParser_ESTest.test06(),java.lang.String.equals(Object),2
org.apache.avro.io.parsing.SkipParser_ESTest.test06(),java.lang.String.startsWith(String),1
org.junit.internal.runners.statements.FailOnTimeout$1.run(),org.apache.avro.io.parsing.SkipParser_ESTest.test13(),1
org.apache.avro.io.parsing.SkipParser_ESTest.test13(),org.apache.avro.io.parsing.SkipParser.skipSymbol(Symbol),1
org.apache.avro.io.parsing.SkipParser_ESTest.test13(),"org.apache.avro.io.ResolvingDecoder.<init>(Object, Decoder)",1
org.apache.avro.io.parsing.SkipParser_ESTest.test13(),java.lang.Class.getName(),4
org.apache.avro.io.parsing.SkipParser_ESTest.test13(),java.lang.String.equals(Object),2
org.apache.avro.io.parsing.SkipParser_ESTest.test13(),java.lang.String.startsWith(String),1
org.apache.avro.io.parsing.SkipParser_ESTest.test13(),"org.apache.avro.io.parsing.SkipParser.<init>(Symbol, Parser$ActionHandler, SkipParser$SkipHandler)",1
org.junit.internal.runners.statements.FailOnTimeout$1.run(),org.apache.avro.ipc.HttpTransceiver_ESTest.test04(),1
org.apache.avro.ipc.HttpTransceiver_ESTest.test04(),org.apache.avro.ipc.HttpTransceiver.readBuffers(InputStream),1
org.apache.avro.ipc.HttpTransceiver.readBuffers(InputStream),java.nio.ByteBuffer.allocate(int),3
org.apache.avro.ipc.HttpTransceiver.readBuffers(InputStream),java.io.EOFException.<init>(String),2
org.apache.avro.ipc.HttpTransceiver.readBuffers(InputStream),java.io.BufferedInputStream.read(),8
org.apache.avro.ipc.HttpTransceiver.readBuffers(InputStream),"java.io.BufferedInputStream.read(byte[], int, int)",3
org.apache.avro.ipc.HttpTransceiver.readBuffers(InputStream),java.nio.ByteBuffer.array(),3
org.apache.avro.ipc.HttpTransceiver.readBuffers(InputStream),java.util.ArrayList.<init>(),7
org.apache.avro.ipc.HttpTransceiver_ESTest.test04(),java.lang.StringBuilder.<init>(),1
org.apache.avro.ipc.HttpTransceiver_ESTest.test04(),java.lang.StringBuilder.append(String),3
org.apache.avro.ipc.HttpTransceiver_ESTest.test04(),java.io.BufferedInputStream.<init>(InputStream),1
org.apache.avro.ipc.HttpTransceiver_ESTest.test04(),java.lang.Class.getName(),5
org.apache.avro.ipc.HttpTransceiver_ESTest.test04(),java.io.ByteArrayInputStream.<init>(byte[]),1
org.apache.avro.ipc.HttpTransceiver_ESTest.test04(),java.lang.String.startsWith(String),1
org.apache.avro.ipc.HttpTransceiver_ESTest.test04(),java.lang.StringBuilder.toString(),1
org.apache.avro.ipc.HttpTransceiver_ESTest.test04(),java.lang.String.equals(Object),2
org.junit.internal.runners.statements.FailOnTimeout$1.run(),org.apache.avro.ipc.SocketTransceiver_ESTest.test3(),1
org.apache.avro.ipc.SocketTransceiver_ESTest.test3(),org.apache.avro.ipc.SocketTransceiver.<init>(SocketChannel),1
org.apache.avro.ipc.SocketTransceiver.<init>(SocketChannel),sun.nio.ch.SocketAdaptor.setTcpNoDelay(boolean),3
org.apache.avro.ipc.SocketTransceiver.<init>(SocketChannel),org.apache.avro.ipc.SocketTransceiver.getRemoteName(),1
org.apache.avro.ipc.SocketTransceiver.getRemoteName(),java.lang.NullPointerException.<init>(),1
org.apache.avro.ipc.SocketTransceiver.getRemoteName(),java.net.Socket.getRemoteSocketAddress(),1
org.apache.avro.ipc.SocketTransceiver.getRemoteName(),sun.nio.ch.SocketChannelImpl.socket(),1
org.apache.avro.ipc.SocketTransceiver.<init>(SocketChannel),java.nio.ByteBuffer.allocate(int),2
org.apache.avro.ipc.SocketTransceiver.<init>(SocketChannel),sun.nio.ch.SocketChannelImpl.socket(),2
org.apache.avro.ipc.SocketTransceiver.<init>(SocketChannel),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.apache.avro.ipc.SocketTransceiver.<init>(SocketChannel),java.lang.StringBuilder.append(String),1
org.apache.avro.ipc.SocketTransceiver.<init>(SocketChannel),java.lang.StringBuilder.<init>(),1
org.apache.avro.ipc.SocketTransceiver.<init>(SocketChannel),org.apache.avro.ipc.Transceiver.<init>(),2
org.apache.avro.ipc.SocketTransceiver_ESTest.test3(),java.lang.StringBuilder.<init>(),1
org.apache.avro.ipc.SocketTransceiver_ESTest.test3(),"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",1
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.Throwable.getStackTrace(),379
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.StringBuilder.append(Object),36
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.ClassLoader.loadClass(String),29
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.AssertionError.<init>(Object),18
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.StringBuilder.append(String),72
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.Class.getAnnotations(),29
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.Class.getClassLoader(),29
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.Class.getName(),40
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.String.equals(Object),419
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.StringBuilder.<init>(),18
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.StringBuilder.toString(),18
org.apache.avro.ipc.SocketTransceiver_ESTest.test3(),java.nio.channels.SocketChannel.open(),1
org.apache.avro.ipc.SocketTransceiver_ESTest.test3(),java.lang.StringBuilder.append(String),3
org.apache.avro.ipc.SocketTransceiver_ESTest.test3(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.apache.avro.ipc.SocketTransceiver_ESTest.test3(),java.lang.StringBuilder.toString(),1
org.apache.avro.ipc.SocketTransceiver_ESTest.test3(),java.lang.Class.getName(),5
org.apache.avro.ipc.SocketTransceiver_ESTest.test3(),java.lang.String.equals(Object),2
org.apache.avro.ipc.SocketTransceiver_ESTest.test3(),java.lang.String.startsWith(String),1
org.junit.internal.runners.statements.FailOnTimeout$1.run(),org.apache.avro.file.DataFileReader_ESTest.test2(),1
org.apache.avro.file.DataFileReader_ESTest.test2(),"org.evosuite.runtime.mock.java.io.MockFile.<init>(String, String)",1
"org.evosuite.runtime.mock.java.io.MockFile.<init>(String, String)","org.evosuite.runtime.mock.java.io.MockFile.combine(String, String)",8
"org.evosuite.runtime.mock.java.io.MockFile.combine(String, String)",org.evosuite.runtime.mock.java.io.MockFile.makeAbsolute(String),6
org.evosuite.runtime.mock.java.io.MockFile.makeAbsolute(String),org.evosuite.runtime.vfs.VirtualFileSystem.<clinit>(),2
org.evosuite.runtime.vfs.VirtualFileSystem.<clinit>(),org.slf4j.LoggerFactory.getLogger(Class),2
org.evosuite.runtime.vfs.VirtualFileSystem.<clinit>(),java.lang.ClassLoader.loadClass(String),5
org.evosuite.runtime.vfs.VirtualFileSystem.<clinit>(),org.slf4j.LoggerFactory.<clinit>(),2
org.evosuite.runtime.vfs.VirtualFileSystem.<clinit>(),org.evosuite.runtime.vfs.VirtualFileSystem.<init>(),1
org.evosuite.runtime.vfs.VirtualFileSystem.<init>(),java.lang.ClassLoader.loadClass(String),2
org.evosuite.runtime.vfs.VirtualFileSystem.<init>(),java.util.concurrent.CopyOnWriteArraySet.<init>(),3
org.evosuite.runtime.vfs.VirtualFileSystem.<init>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",2
org.evosuite.runtime.vfs.VirtualFileSystem.<init>(),java.util.concurrent.atomic.AtomicInteger.<init>(int),1
org.evosuite.runtime.vfs.VirtualFileSystem.<clinit>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",13
org.evosuite.runtime.mock.java.io.MockFile.makeAbsolute(String),java.lang.ClassLoader.loadClass(String),4
org.evosuite.runtime.mock.java.io.MockFile.makeAbsolute(String),org.evosuite.runtime.vfs.VirtualFileSystem.getWorkingDirPath(),6
org.evosuite.runtime.vfs.VirtualFileSystem.getWorkingDirPath(),java.lang.System.getProperty(String),6
org.evosuite.runtime.vfs.VirtualFileSystem.getWorkingDirPath(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.evosuite.runtime.mock.java.io.MockFile.makeAbsolute(String),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",2
org.evosuite.runtime.mock.java.io.MockFile.makeAbsolute(String),java.lang.StringBuilder.append(String),15
org.evosuite.runtime.mock.java.io.MockFile.makeAbsolute(String),java.lang.String.startsWith(String),12
org.evosuite.runtime.mock.java.io.MockFile.makeAbsolute(String),"java.lang.String.substring(int, int)",6
org.evosuite.runtime.mock.java.io.MockFile.makeAbsolute(String),java.lang.StringBuilder.<init>(),5
org.evosuite.runtime.mock.java.io.MockFile.makeAbsolute(String),java.lang.StringBuilder.toString(),5
"org.evosuite.runtime.mock.java.io.MockFile.combine(String, String)","java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
"org.evosuite.runtime.mock.java.io.MockFile.combine(String, String)",java.lang.StringBuilder.append(String),22
"org.evosuite.runtime.mock.java.io.MockFile.combine(String, String)",java.lang.StringBuilder.<init>(),8
"org.evosuite.runtime.mock.java.io.MockFile.combine(String, String)",java.lang.String.equals(Object),8
"org.evosuite.runtime.mock.java.io.MockFile.combine(String, String)",java.lang.StringBuilder.toString(),8
"org.evosuite.runtime.mock.java.io.MockFile.<init>(String, String)",org.evosuite.runtime.mock.java.io.MockFile.<init>(String),8
org.evosuite.runtime.mock.java.io.MockFile.<init>(String),java.io.File.<init>(String),21
org.apache.avro.file.DataFileReader_ESTest.test2(),java.lang.ClassLoader.loadClass(String),5
org.apache.avro.file.DataFileReader_ESTest.test2(),"org.apache.avro.file.DataFileReader.<init>(File, DatumReader)",1
"org.apache.avro.file.DataFileReader.<init>(File, DatumReader)",java.lang.ClassLoader.loadClass(String),2
"org.apache.avro.file.DataFileReader.<init>(File, DatumReader)",org.apache.avro.file.SeekableFileInput.<init>(File),6
org.apache.avro.file.SeekableFileInput.<init>(File),java.io.FileInputStream.<init>(File),9
java.io.FileInputStream.<init>(File),org.evosuite.runtime.mock.java.io.MockFile.getPath(),5
org.apache.avro.file.DataFileReader_ESTest.test2(),"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",1
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)","java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",3
org.apache.avro.file.DataFileReader_ESTest.test2(),org.apache.avro.generic.GenericDatumReader.<init>(),1
org.apache.avro.file.DataFileReader_ESTest.test2(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.apache.avro.file.DataFileReader_ESTest.test2(),java.lang.Class.getName(),4
org.apache.avro.file.DataFileReader_ESTest.test2(),java.lang.String.equals(Object),2
org.apache.avro.file.DataFileReader_ESTest.test2(),java.lang.String.startsWith(String),1
org.junit.internal.runners.statements.FailOnTimeout$1.run(),org.apache.avro.ipc.ResponderServlet_ESTest.test0(),1
org.apache.avro.ipc.ResponderServlet_ESTest.test0(),java.lang.ClassLoader.loadClass(String),6
org.apache.avro.ipc.ResponderServlet_ESTest.test0(),javax.servlet.GenericServlet.<clinit>(),2
org.apache.avro.ipc.ResponderServlet_ESTest.test0(),javax.servlet.http.HttpServlet.<clinit>(),2
org.apache.avro.ipc.ResponderServlet_ESTest.test0(),java.lang.StringBuilder.<init>(),1
org.apache.avro.ipc.ResponderServlet_ESTest.test0(),"org.apache.avro.ipc.ResponderServlet.doPost(HttpServletRequest, HttpServletResponse)",1
"org.apache.avro.ipc.ResponderServlet.doPost(HttpServletRequest, HttpServletResponse)",java.lang.NullPointerException.<init>(),1
"org.apache.avro.ipc.ResponderServlet.doPost(HttpServletRequest, HttpServletResponse)","java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.apache.avro.ipc.ResponderServlet_ESTest.test0(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",9
org.apache.avro.ipc.ResponderServlet_ESTest.test0(),org.apache.avro.ipc.ResponderServlet.<init>(Responder),1
org.apache.avro.ipc.ResponderServlet.<init>(Responder),javax.servlet.http.HttpServlet.<init>(),1
org.apache.avro.ipc.ResponderServlet_ESTest.test0(),java.lang.StringBuilder.append(String),3
org.apache.avro.ipc.ResponderServlet_ESTest.test0(),java.lang.Class.getName(),5
org.apache.avro.ipc.ResponderServlet_ESTest.test0(),java.lang.String.equals(Object),2
org.apache.avro.ipc.ResponderServlet_ESTest.test0(),java.lang.String.startsWith(String),1
org.apache.avro.ipc.ResponderServlet_ESTest.test0(),java.lang.StringBuilder.toString(),1
org.junit.internal.runners.statements.FailOnTimeout$1.run(),org.apache.avro.io.Decoder_ESTest.test4(),1
org.apache.avro.io.Decoder_ESTest.test4(),org.apache.avro.io.JsonDecoder.<clinit>(),2
org.apache.avro.io.JsonDecoder.<clinit>(),java.lang.ClassLoader.loadClass(String),7
org.apache.avro.io.JsonDecoder.<clinit>(),org.codehaus.jackson.JsonFactory.<init>(),1
org.apache.avro.io.JsonDecoder.<clinit>(),org.codehaus.jackson.JsonFactory.<clinit>(),2
org.apache.avro.io.JsonDecoder.<clinit>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",9
org.apache.avro.io.Decoder_ESTest.test4(),"org.apache.avro.io.JsonDecoder.<init>(Symbol, InputStream)",1
"org.apache.avro.io.JsonDecoder.<init>(Symbol, InputStream)",org.apache.avro.io.JsonDecoder.init(InputStream),14
org.apache.avro.io.JsonDecoder.init(InputStream),org.codehaus.jackson.JsonFactory.createJsonParser(InputStream),17
org.apache.avro.io.JsonDecoder.init(InputStream),org.codehaus.jackson.impl.Utf8StreamParser.nextToken(),16
org.apache.avro.io.JsonDecoder.init(InputStream),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
"org.apache.avro.io.JsonDecoder.<init>(Symbol, InputStream)",org.apache.avro.io.ParsingDecoder.<init>(Symbol),14
org.apache.avro.io.ParsingDecoder.<init>(Symbol),java.lang.ClassLoader.loadClass(String),2
org.apache.avro.io.ParsingDecoder.<init>(Symbol),org.apache.avro.io.parsing.SkipParser.<clinit>(),1
org.apache.avro.io.parsing.SkipParser.<clinit>(),java.lang.Class.desiredAssertionStatus(),1
org.apache.avro.io.ParsingDecoder.<init>(Symbol),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.apache.avro.io.Decoder_ESTest.test4(),java.lang.ClassLoader.loadClass(String),3
org.apache.avro.io.Decoder_ESTest.test4(),org.apache.avro.io.parsing.Symbol.<clinit>(),2
org.apache.avro.io.parsing.Symbol.<clinit>(),org.apache.avro.io.parsing.Symbol$Terminal.<init>(String),19
org.apache.avro.io.parsing.Symbol$Terminal.<init>(String),java.lang.ClassLoader.loadClass(String),2
org.apache.avro.io.parsing.Symbol$Terminal.<init>(String),org.apache.avro.io.parsing.Symbol$Kind.<clinit>(),1
org.apache.avro.io.parsing.Symbol$Kind.<clinit>(),"org.apache.avro.io.parsing.Symbol$Kind.<init>(String, int)",7
"org.apache.avro.io.parsing.Symbol$Kind.<init>(String, int)","java.lang.Enum.<init>(String, int)",7
org.apache.avro.io.parsing.Symbol$Terminal.<init>(String),org.apache.avro.io.parsing.Symbol.<init>(Symbol$Kind),18
org.apache.avro.io.parsing.Symbol.<clinit>(),"org.apache.avro.io.parsing.Symbol$ImplicitAction.<init>(boolean, Symbol$1)",4
"org.apache.avro.io.parsing.Symbol$ImplicitAction.<init>(boolean, Symbol$1)",org.apache.avro.io.parsing.Symbol$ImplicitAction.<init>(boolean),4
org.apache.avro.io.Decoder_ESTest.test4(),"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",1
org.apache.avro.io.Decoder_ESTest.test4(),org.apache.avro.io.JsonDecoder.readNull(),1
org.apache.avro.io.JsonDecoder.readNull(),org.apache.avro.io.JsonDecoder.advance(Symbol),2
org.apache.avro.io.JsonDecoder.advance(Symbol),java.io.EOFException.<init>(),21
