method,Time,OwnTime,count
org.apache.avro.ipc.RPCContext_ESTest.test02(),0,0,1
java.lang.StringBuilder.append(String),212,212,124131
org.apache.avro.io.DirectBinaryDecoder_ESTest.test38(),0,0,1
"java.io.ByteArrayOutputStream.write(byte[], int, int)",0,0,134
org.apache.avro.io.BinaryEncoder_ESTest.test21(),0,0,1
org.apache.avro.ipc.RPCPlugin.<init>(),0,0,8
org.apache.avro.ipc.HttpTransceiver_ESTest.test11(),1,0,1
"org.apache.avro.io.parsing.JsonGrammarGenerator.generate(Schema, Map)",1,0,1
org.apache.avro.file.LengthLimitedInputStream_ESTest.test09(),1,0,1
org.apache.avro.ipc.RPCContext_ESTest.test14(),0,0,1
"java.util.zip.InflaterInputStream.<init>(InputStream, Inflater)",0,0,4
java.lang.String.charAt(int),209,209,1467357
org.apache.avro.ipc.SocketTransceiver_ESTest.<init>(),0,0,4
java.io.ByteArrayOutputStream.<init>(),0,0,48
org.apache.avro.io.ValidatingDecoder_ESTest.test52(),0,0,1
org.apache.avro.io.parsing.JsonGrammarGenerator.<init>(),0,0,1
org.evosuite.runtime.vfs.VirtualFileSystem.<clinit>(),26,0,2
org.apache.avro.file.NullCodec_ESTest.test2(),0,0,1
org.apache.avro.io.BinaryEncoder_ESTest.test50(),0,0,1
org.apache.avro.io.JsonDecoder.error(String),0,0,1
org.apache.avro.io.Decoder.<init>(),0,0,311
org.apache.avro.file.DeflateCodec_ESTest.test08(),0,0,1
org.apache.avro.ipc.stats.Stopwatch_ESTest.test7(),0,0,1
"org.apache.avro.io.DirectBinaryDecoder$ByteReader.read(ByteBuffer, int)",0,0,9
org.apache.avro.file.LengthLimitedInputStream_ESTest.test27(),0,0,1
java.nio.channels.DatagramChannel.open(),16,16,11
org.apache.avro.io.BinaryEncoder$ReuseByteWriter.write(ByteBuffer),0,0,1
java.io.FileDescriptor.<init>(),0,0,273
org.apache.avro.file.LengthLimitedInputStream_ESTest.test15(),0,0,1
java.io.DataOutputStream.write(int),1,1,608
org.apache.avro.file.DataFileWriter_ESTest.test24(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test48(),0,0,1
org.apache.avro.io.parsing.Symbol$EnumLabelsAction.<init>(List),0,0,13
java.io.ByteArrayOutputStream.<init>(int),0,0,67
org.apache.avro.io.JsonDecoder.readNull(),0,0,2
org.apache.avro.util.Utf8.setLength(int),0,0,2
org.apache.avro.ipc.Transceiver_ESTest.test1(),0,0,1
java.io.PipedInputStream.read(),0,0,11
org.apache.avro.io.ValidatingDecoder_ESTest.test66(),0,0,1
"java.util.AbstractList.subList(int, int)",1,1,4
org.apache.avro.io.ValidatingDecoder_ESTest.test53(),0,0,1
java.util.HashMap.remove(Object),2,2,822
org.junit.Assert.fail(String),0,0,1
org.apache.avro.genavro.GenAvro$LookaheadSuccess.<init>(),0,0,2
java.util.ArrayList$Itr.hasNext(),7,7,47098
java.time.LocalDate.ofEpochDay(long),0,0,1
java.io.FileOutputStream.<init>(String),8,8,17
org.apache.avro.io.BinaryEncoder_ESTest.test43(),0,0,1
"org.apache.avro.io.parsing.Symbol$EnumAdjustAction.<init>(int, Object[])",0,0,7
org.apache.avro.io.ValidatingEncoder_ESTest.test14(),0,0,1
org.apache.avro.io.parsing.SkipParser.skipRepeater(),22254,0,4
"org.evosuite.runtime.mock.java.net.MockURL.handleParseUrl(URL, String, URLStreamHandler)",4,0,5
java.lang.Integer.<init>(int),0,0,2
org.apache.avro.io.ResolvingDecoder_ESTest.test09(),0,0,1
org.apache.avro.io.Decoder_ESTest.test3(),0,0,1
org.apache.avro.genavro.GenAvro$LookaheadSuccess.<init>(GenAvro$1),0,0,2
java.lang.Class.getDeclaredFields(),0,0,91
org.apache.avro.ipc.stats.StatsServlet.writeStats(Writer),0,0,1
"org.apache.avro.ipc.DatagramServer.<init>(Responder, SocketAddress)",26,0,2
org.apache.avro.ipc.SocketServer_ESTest.test1(),7,0,1
org.apache.avro.io.ValidatingEncoder.writeInt(int),0,0,3
org.apache.avro.ipc.ByteBufferInputStream.getBuffer(),0,0,8
org.apache.avro.file.NullCodec_ESTest.test4(),0,0,1
java.lang.Thread.start(),37,37,667
org.apache.avro.file.DeflateCodec_ESTest.test10(),0,0,1
org.apache.avro.io.ValidatingDecoder.arrayNext(),0,0,5
org.apache.avro.file.SeekableFileInput.tell(),0,0,3
java.util.LinkedHashMap.<init>(),0,0,745
org.evosuite.runtime.mock.java.io.MockFile.makeAbsolute(String),42,0,6
org.apache.avro.io.DirectBinaryDecoder_ESTest.test14(),0,0,1
org.evosuite.runtime.vnet.DNS.resolve(String),3,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test36(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test72(),0,0,1
org.evosuite.runtime.mock.java.time.chrono.MockHijrahDate.<init>(),0,0,1
org.apache.avro.io.ResolvingDecoder_ESTest.test25(),5,0,1
org.apache.avro.io.Encoder.<init>(),0,0,119
org.apache.avro.tool.Util_ESTest.test6(),1,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test64(),0,0,1
org.apache.avro.tool.GenAvroTool_ESTest.test4(),36,0,1
java.lang.String.getBytes(),0,0,1
org.apache.avro.specific.SpecificDatumReader.<init>(),0,0,4
org.apache.avro.file.NullCodec.<init>(),0,0,14
java.io.BufferedInputStream.read(),0,0,9
org.apache.avro.io.ValidatingEncoder_ESTest.test30(),0,0,1
org.apache.avro.io.ParsingDecoder_ESTest.test04(),0,0,1
org.apache.avro.ipc.ByteBufferOutputStream.reset(),0,0,11
org.apache.avro.io.BinaryEncoder_ESTest.test63(),0,0,1
org.apache.avro.io.parsing.Symbol_ESTest.<init>(),0,0,23
org.apache.avro.io.BinaryEncoder_ESTest.test59(),0,0,1
java.io.PipedOutputStream.<init>(),0,0,15
java.io.RandomAccessFile.<clinit>(),0,0,1
java.nio.ByteBuffer.array(),2,2,9140
org.apache.avro.file.DeflateCodec_ESTest.test07(),0,0,1
org.apache.avro.io.ValidatingDecoder.readInt(),0,0,4
java.net.InetSocketAddress.<init>(int),0,0,2
org.evosuite.runtime.mock.java.net.EvoHttpURLConnection.setDoOutput(boolean),0,0,2
org.apache.avro.io.ResolvingDecoder_ESTest.test15(),0,0,1
org.apache.avro.io.parsing.SkipParser_ESTest.<init>(),0,0,14
"java.lang.Class.getDeclaredMethod(String, Class[])",8,8,28
org.apache.avro.io.DirectBinaryDecoder_ESTest.test39(),0,0,1
org.apache.avro.io.DirectBinaryDecoder_ESTest.test12(),0,0,1
java.lang.UnsupportedOperationException.<init>(),0,0,6
java.io.File.getAbsolutePath(),0,0,6
org.apache.avro.io.parsing.Symbol$Sequence.flattenedSize(),0,0,9
org.apache.avro.genavro.GenAvro.jj_ntk(),0,0,2
java.lang.Class.getAnnotations(),1,1,513
org.apache.avro.io.DirectBinaryDecoder_ESTest.test25(),0,0,1
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.generate(Schema, Schema)",0,0,2
org.apache.avro.io.BlockingBinaryEncoder$EncoderBuffer.<init>(BlockingBinaryEncoder$1),0,0,14
org.apache.avro.file.NullCodec.<clinit>(),0,0,1
org.apache.avro.io.DirectBinaryDecoder_ESTest.test31(),0,0,1
"org.apache.avro.io.JsonDecoder.readFixed(byte[], int, int)",0,0,1
"java.lang.String.replace(char, char)",1,1,5049
"org.evosuite.runtime.testdata.FileSystemHandling.appendDataToFile(EvoSuiteFile, byte[])",0,0,2
java.util.concurrent.ConcurrentSkipListMap.<clinit>(),2,2,1
org.apache.avro.genavro.JavaCharStream.readChar(),0,0,2
org.apache.avro.io.parsing.Symbol$ImplicitAction.<init>(Symbol$1),0,0,112
org.apache.avro.io.ValidatingEncoder_ESTest.test08(),0,0,1
org.apache.avro.util.Utf8.<init>(byte[]),0,0,2
org.apache.avro.io.DecoderFactory_ESTest.test16(),0,0,1
org.apache.avro.io.DirectBinaryDecoder_ESTest.test23(),0,0,1
org.apache.avro.io.ValidatingEncoder_ESTest.test32(),0,0,1
org.apache.avro.ipc.HttpTransceiver_ESTest.test06(),0,0,1
org.apache.avro.io.BinaryEncoder_ESTest.test61(),0,0,1
java.util.concurrent.CopyOnWriteArraySet.<init>(),0,0,7
org.apache.avro.ipc.ByteBufferOutputStream.write(int),0,0,19
"java.io.PipedInputStream.read(byte[], int, int)",0,0,6
org.apache.avro.file.DataFileReader_ESTest.test1(),5,0,1
org.apache.avro.io.parsing.SkipParser_ESTest.test07(),0,0,1
org.apache.avro.ipc.ResponderServlet_ESTest.test0(),53,0,1
org.apache.avro.ipc.RPCContext_ESTest.test03(),0,0,1
org.apache.avro.io.ResolvingDecoder_ESTest.test33(),0,0,1
"org.apache.avro.tool.Util.jsonToGenericDatum(Schema, String)",4,0,1
org.apache.avro.io.parsing.Symbol$Sequence.iterator(),3,0,1
"java.net.InetSocketAddress.<init>(InetAddress, int)",0,0,8
java.lang.String.equalsIgnoreCase(String),1,1,1711
org.apache.avro.io.BinaryEncoder_ESTest.test20(),0,0,1
org.apache.avro.ipc.RPCContext_ESTest.test13(),0,0,1
java.nio.channels.SocketChannel.open(),4,4,4
java.lang.System.getProperty(String),0,0,192
org.apache.avro.io.BinaryEncoder_ESTest.test03(),0,0,1
org.apache.avro.io.ValidatingDecoder.readMapStart(),0,0,4
java.lang.Class.getAnnotation(Class),13,13,83
org.apache.avro.file.NullCodec_ESTest.test5(),0,0,1
org.apache.avro.io.BinaryEncoder_ESTest.test51(),0,0,1
java.io.EOFException.<init>(),0,0,38
java.io.FilterInputStream.<init>(InputStream),0,0,298
org.apache.avro.tool.DataFileReadTool.<init>(),0,0,6
org.apache.avro.io.JsonDecoder.readLong(),0,0,1
org.apache.avro.io.ValidatingEncoder_ESTest.test12(),0,0,1
org.apache.avro.io.ValidatingEncoder.writeArrayStart(),0,0,4
org.apache.avro.io.BinaryEncoder_ESTest.test45(),0,0,1
sun.nio.ch.FileChannelImpl.size(),0,0,2
java.util.Arrays$ArrayList.contains(Object),0,0,1
java.io.ByteArrayInputStream.skip(long),0,0,4
org.apache.avro.io.ResolvingDecoder_ESTest.test29(),0,0,1
org.apache.avro.file.DataFileWriter.<init>(DatumWriter),0,0,27
java.lang.Class.getDeclaredConstructor(Class[]),0,0,2
org.apache.avro.io.BinaryEncoder$ReuseByteWriter.<init>(ByteBufferOutputStream),0,0,8
org.apache.avro.ipc.stats.StatsServlet_ESTest.test2(),4,0,1
org.apache.avro.ipc.HttpTransceiver.readBuffers(),0,0,2
org.apache.avro.ipc.Transceiver_ESTest.test6(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test81(),0,0,1
org.apache.avro.io.ValidatingEncoder.writeEnum(int),0,0,3
org.apache.avro.io.ValidatingDecoder_ESTest.test00(),0,0,1
java.nio.HeapByteBuffer.put(byte),0,0,114
org.apache.avro.file.DeflateCodec$Option.<init>(int),0,0,7
org.apache.avro.tool.Util_ESTest.<init>(),0,0,9
java.io.BufferedOutputStream.<init>(OutputStream),0,0,1
java.io.FilterInputStream.read(),0,0,7
org.apache.avro.io.JsonDecoder.skipArray(),0,0,1
org.apache.avro.file.DataFileReader_ESTest.<init>(),0,0,5
"org.apache.avro.io.BinaryDecoder.<init>(int, InputStream)",1,0,24
org.apache.avro.io.ResolvingDecoder_ESTest.test08(),0,0,1
java.util.concurrent.CopyOnWriteArrayList.<init>(),0,0,8
org.apache.avro.io.ValidatingEncoder.writeFloat(float),0,0,1
org.apache.avro.io.DirectBinaryDecoder_ESTest.test52(),0,0,1
org.apache.avro.file.DeflateCodec_ESTest.test11(),0,0,1
org.apache.avro.io.parsing.Symbol_ESTest.test11(),0,0,1
org.apache.avro.io.BinaryEncoder_ESTest.test42(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test38(),0,0,1
org.apache.avro.io.ValidatingEncoder_ESTest.test15(),0,0,1
java.io.File.isDirectory(),0,0,7
org.apache.avro.file.DataFileWriter$NonCopyingByteArrayOutputStream.getByteArrayAsByteBuffer(),0,0,13
org.apache.avro.file.DataFileWriter_ESTest.test00(),0,0,1
org.apache.avro.io.parsing.Symbol_ESTest.test03(),0,0,1
org.apache.avro.io.DirectBinaryDecoder_ESTest.<init>(),0,0,59
java.util.TreeSet.isEmpty(),0,0,1
java.io.ObjectOutputStream.write(int),0,0,1
org.apache.avro.file.NullCodec_ESTest.test7(),0,0,1
org.apache.avro.io.BinaryEncoder_ESTest.<init>(),0,0,69
java.lang.Float.<init>(float),0,0,17
org.apache.avro.io.ValidatingDecoder_ESTest.test73(),0,0,1
org.apache.avro.ipc.HttpTransceiver_ESTest.test18(),0,0,1
org.apache.avro.ipc.SocketTransceiver_ESTest.test1(),1,0,1
org.apache.avro.io.ParsingDecoder_ESTest.test06(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test26(),0,0,1
org.apache.avro.ipc.AvroRemoteException_ESTest.test4(),2,0,1
org.apache.avro.file.Codec.<init>(),0,0,39
java.util.AbstractSequentialList.iterator(),0,0,13
org.apache.avro.tool.Util_ESTest.test7(),4,0,1
java.util.zip.Inflater.<init>(boolean),0,0,8
org.evosuite.runtime.mock.java.lang.MockThrowable.getMessage(),0,0,4
org.apache.avro.io.ValidatingDecoder_ESTest.test32(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test63(),0,0,1
org.apache.avro.ipc.stats.FloatHistogram_ESTest.test5(),0,0,1
"org.apache.avro.io.BinaryDecoder$ByteArrayByteSource.<init>(byte[], int, int, BinaryDecoder$1)",0,0,10
org.apache.avro.io.BinaryEncoder.writeDouble(double),0,0,3
org.evosuite.runtime.mock.java.io.MockFileWriter.close(),0,0,1
org.apache.avro.io.ValidatingEncoder_ESTest.test31(),1,0,1
org.apache.avro.io.BinaryEncoder_ESTest.test62(),0,0,1
org.apache.avro.io.parsing.Parser.pushProduction(Symbol),0,0,24
org.apache.avro.io.ParsingEncoder.<init>(),0,0,45
org.apache.avro.io.BinaryEncoder_ESTest.test18(),0,0,1
java.util.LinkedList.<init>(),0,0,54
org.apache.avro.io.ValidatingDecoder_ESTest.test17(),0,0,1
java.net.HttpURLConnection.<init>(URL),0,0,2
"org.apache.avro.genavro.JavaCharStream.<init>(InputStream, String, int, int)",0,0,2
org.apache.avro.genavro.GenAvroTokenManager.getNextToken(),0,0,2
org.apache.avro.util.Utf8.<clinit>(),0,0,1
org.codehaus.jackson.JsonFactory.<clinit>(),2,2,2
org.apache.avro.ipc.DatagramTransceiver_ESTest.test5(),5,0,1
org.apache.avro.ipc.HttpTransceiver_ESTest.test00(),0,0,1
org.apache.avro.tool.Util_ESTest.test1(),0,0,1
"org.apache.avro.io.parsing.Symbol$ImplicitAction.<init>(boolean, Symbol$1)",0,0,4
org.apache.avro.ipc.HttpTransceiver_ESTest.test13(),0,0,1
org.apache.avro.ipc.ByteBufferInputStream_ESTest.<init>(),0,0,8
"org.apache.avro.file.CodecFactory.addCodec(String, CodecFactory)",0,0,4
org.apache.avro.io.ValidatingDecoder_ESTest.test07(),0,0,1
java.util.LinkedList$ListItr.next(),0,0,3
org.apache.avro.io.parsing.ValidatingGrammarGenerator.<init>(),0,0,8
org.apache.avro.io.DecoderFactory_ESTest.test11(),0,0,1
org.apache.avro.ipc.stats.Stopwatch_ESTest.<init>(),0,0,10
org.apache.avro.file.Codec_ESTest.test3(),0,0,1
"java.lang.Enum.<init>(String, int)",0,0,167
org.apache.avro.ipc.stats.FloatHistogram_ESTest.test3(),0,0,1
org.apache.avro.io.BinaryDecoder.doReadItemCount(),0,0,16
org.evosuite.runtime.mock.java.io.MockPrintStream.<init>(OutputStream),1,0,18
"org.evosuite.runtime.testdata.FileSystemHandling.appendStringToFile(EvoSuiteFile, String)",0,0,2
org.apache.avro.io.ValidatingEncoder_ESTest.test13(),1,0,1
org.apache.avro.AvroRuntimeException.<init>(Throwable),0,0,2
org.apache.avro.file.SeekableFileInput_ESTest.test06(),0,0,1
"java.lang.reflect.Method.invoke(Object, Object[])",283174,6005,675
org.evosuite.runtime.vnet.EvoIPAddressUtil.textToNumericFormatV4(String),0,0,2
org.apache.avro.file.NullCodec_ESTest.<init>(),0,0,9
"org.apache.avro.file.DataFileWriter.create(Schema, OutputStream)",7,0,1
java.util.Vector.get(int),0,0,47
org.apache.avro.io.ValidatingEncoder_ESTest.test33(),0,0,1
org.apache.avro.ipc.HttpTransceiver_ESTest.test07(),0,0,1
org.apache.avro.io.BinaryEncoder_ESTest.test60(),0,0,1
org.apache.avro.ipc.HttpTransceiver_ESTest.test17(),0,0,1
org.apache.avro.io.parsing.SkipParser_ESTest.test04(),0,0,1
org.apache.avro.io.JsonDecoder.skipBytes(),0,0,2
org.apache.avro.io.DecoderFactory_ESTest.test19(),0,0,1
"org.apache.avro.io.parsing.Symbol$UnionAdjustAction.flatten(Map, Map)",0,0,2
java.util.Arrays.asList(Object[]),0,0,149
"org.evosuite.runtime.mock.java.net.URLStreamHandlerUtil.parseURL(URLStreamHandler, URL, String, int, int)",0,0,5
org.apache.avro.io.ResolvingDecoder_ESTest.test30(),0,0,1
java.time.LocalDate.<clinit>(),5,5,1
"org.apache.avro.io.BlockingBinaryEncoder.<init>(OutputStream, int)",5,0,14
org.apache.avro.io.DirectBinaryDecoder_ESTest.test07(),0,0,1
org.apache.avro.file.LengthLimitedInputStream_ESTest.test23(),0,0,1
"org.apache.avro.file.DataFileWriter.setMeta(String, byte[])",0,0,8
org.apache.avro.io.BinaryEncoder_ESTest.test56(),0,0,1
"org.apache.avro.ipc.HttpTransceiver.writeBuffers(List, OutputStream)",0,0,3
org.apache.avro.file.SeekableFileInput_ESTest.test09(),0,0,1
org.apache.avro.genavro.GenAvro.jj_rescan_token(),0,0,1
"java.lang.RuntimeException.<init>(String, Throwable)",0,0,2
org.apache.avro.io.BinaryEncoder_ESTest.test02(),0,0,1
org.apache.avro.io.ValidatingEncoder_ESTest.test41(),0,0,1
java.nio.charset.Charset.defaultCharset(),0,0,33
org.apache.avro.ipc.stats.StatsServlet_ESTest.test1(),0,0,1
org.apache.avro.io.BinaryEncoder_ESTest.test34(),0,0,1
org.apache.avro.ipc.RPCContext.requestHandshakeMeta(),0,0,6
org.apache.avro.io.ValidatingDecoder.skipFixed(),0,0,5
"org.evosuite.runtime.mock.java.io.MockFileWriter.write(String, int, int)",0,0,1
org.apache.avro.io.ValidatingEncoder_ESTest.test53(),0,0,1
org.apache.avro.io.parsing.SkipParser_ESTest.test02(),0,0,1
org.apache.avro.io.parsing.JsonGrammarGenerator$1.<clinit>(),0,0,1
org.apache.avro.io.BinaryEncoder_ESTest.test44(),0,0,1
java.net.URL.openConnection(),12,11,36
org.apache.avro.io.parsing.Symbol.error(String),0,0,14
org.evosuite.runtime.mock.java.io.MockFileOutputStream.<init>(String),7,0,15
"org.apache.avro.io.JsonDecoder.<init>(Symbol, String)",3,0,22
org.apache.avro.io.DirectBinaryDecoder_ESTest.test58(),0,0,1
org.apache.avro.ipc.RPCContext_ESTest.test09(),2,0,1
java.lang.Integer.valueOf(int),0,0,29
java.io.ByteArrayOutputStream.write(int),1,1,2166
java.lang.String.trim(),0,0,13
org.apache.avro.file.LengthLimitedInputStream_ESTest.test00(),0,0,1
org.apache.avro.file.LengthLimitedInputStream.read(),0,0,8
"org.apache.avro.io.BinaryDecoder$ByteArrayByteSource.attach(int, BinaryDecoder)",0,0,7
org.apache.avro.io.ValidatingDecoder.mapNext(),0,0,8
org.apache.avro.io.DirectBinaryDecoder_ESTest.test51(),0,0,1
org.apache.avro.ipc.Transceiver.<init>(),0,0,30
org.apache.avro.ipc.DatagramTransceiver.<init>(DatagramChannel),0,0,12
org.apache.avro.io.BinaryEncoder_ESTest.test26(),0,0,1
"java.lang.System.arraycopy(Object, int, Object, int, int) System.java",0,0,4086
org.apache.avro.io.parsing.Symbol_ESTest.test10(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test39(),0,0,1
java.net.Socket.getRemoteSocketAddress(),0,0,3
org.apache.avro.io.parsing.Symbol_ESTest.test00(),0,0,1
org.apache.avro.file.DataFileWriter_ESTest.test03(),0,0,1
org.apache.avro.io.ValidatingEncoder_ESTest.test65(),0,0,1
"org.apache.avro.io.parsing.SkipParser.<init>(Symbol, Parser$ActionHandler, SkipParser$SkipHandler)",0,0,181
org.apache.avro.file.NullCodec_ESTest.test6(),0,0,1
org.apache.avro.io.BinaryEncoder_ESTest.test04(),1,0,1
"org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int)",0,0,4
"org.apache.avro.io.ValidatingDecoder.readFixed(byte[], int, int)",0,0,3
org.apache.avro.io.ValidatingEncoder.writeBytes(ByteBuffer),0,0,1
org.apache.avro.io.ValidatingEncoder.writeArrayEnd(),0,0,2
org.evosuite.runtime.mock.java.net.NetReflectionUtil.anyLocalAddress(),4,0,1
org.evosuite.runtime.mock.java.lang.MockThrowable.getDefaultStackTrace(),0,0,5
org.apache.avro.ipc.SocketTransceiver_ESTest.test0(),0,0,1
org.apache.avro.io.BinaryDecoder.readIndex(),0,0,1
java.lang.IllegalArgumentException.<init>(String),0,0,5
org.apache.avro.ipc.AvroRemoteException_ESTest.test3(),0,0,1
"org.apache.avro.file.DataFileReader.<init>(SeekableInput, DatumReader)",14,0,4
org.apache.avro.file.DataFileWriter.assertOpen(),0,0,5
org.evosuite.runtime.testdata.FileSystemHandling.createFolder(EvoSuiteFile),0,0,2
org.apache.avro.io.parsing.Symbol.seq(Symbol[]),0,0,17
"org.apache.avro.io.BinaryDecoder$BufferAccessor.<init>(BinaryDecoder, BinaryDecoder$1)",0,0,32
org.apache.avro.io.ValidatingDecoder.skipArray(),0,0,3
org.apache.avro.io.ParsingDecoder.skipTopSymbol(),120468,120468,736709802
org.apache.avro.io.ValidatingDecoder_ESTest.test33(),0,0,1
java.lang.Throwable.getStackTrace(),10,10,384
"org.apache.avro.io.parsing.Symbol$ResolvingAction.<init>(Symbol, Symbol, Symbol$1)",0,0,15
org.apache.avro.file.LengthLimitedInputStream.read(byte[]),0,0,6
org.apache.avro.io.BinaryDecoder$BufferAccessor.<init>(BinaryDecoder),0,0,32
org.apache.avro.ipc.stats.FloatHistogram_ESTest.test4(),8,0,1
java.net.URLStreamHandler.<init>(),0,0,13
org.apache.avro.io.ValidatingDecoder_ESTest.test23(),0,0,1
org.apache.avro.ipc.SocketTransceiver.<clinit>(),0,0,1
org.apache.avro.io.ResolvingDecoder_ESTest.test02(),46983,0,1
org.apache.avro.file.DataFileWriter_ESTest.test23(),0,0,1
org.apache.avro.io.parsing.Symbol$EnumLabelsAction.getLabel(int),0,0,1
org.apache.avro.ipc.DatagramTransceiver_ESTest.test4(),0,0,1
org.apache.avro.ipc.HttpTransceiver_ESTest.test01(),0,0,1
org.apache.avro.io.ParsingDecoder.<init>(Symbol),2,0,167
org.apache.avro.io.BinaryEncoder_ESTest.test19(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test41(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test14(),0,0,1
java.util.concurrent.atomic.AtomicInteger.<init>(int),0,0,23
org.apache.avro.file.CodecFactory.fromString(String),0,0,1
org.apache.avro.file.CodecFactory.deflateCodec(int),3,0,3
"org.junit.Assert.assertEquals(double, double, double)",0,0,10
java.io.PipedOutputStream.write(int),0,0,8
org.apache.avro.io.ValidatingDecoder_ESTest.test06(),0,0,1
org.apache.avro.util.Utf8.<init>(),0,0,2
java.io.IOException.<init>(),0,0,43
org.evosuite.runtime.mock.java.net.MockInetAddress.getByName(String),14,0,2
org.apache.avro.io.DirectBinaryDecoder_ESTest.test48(),0,0,1
org.evosuite.runtime.mock.java.io.MockFileOutputStream.close(),2,0,19
java.io.FileInputStream.getChannel(),2,2,9
org.apache.avro.io.JsonDecoder.readEnum(),0,0,1
"org.apache.avro.io.parsing.Symbol$Alternative.<init>(Symbol[], String[], Symbol$1)",0,0,10
"java.lang.StackTraceElement.<init>(String, String, String, int)",0,0,15
org.apache.avro.file.DeflateCodec$Option.createInstance(),0,0,6
org.apache.avro.io.ValidatingDecoder_ESTest.test79(),0,0,1
org.apache.avro.file.Codec_ESTest.test0(),0,0,1
org.apache.avro.ipc.ByteBufferInputStream_ESTest.test4(),0,0,1
org.apache.avro.generic.GenericData$Fixed.<init>(),0,0,1
org.apache.avro.io.BinaryDecoder.readArrayStart(),0,0,2
org.apache.avro.ipc.stats.FloatHistogram_ESTest.test2(),0,0,1
org.apache.avro.io.ResolvingDecoder_ESTest.test36(),0,0,1
org.apache.avro.io.parsing.Parser.pushSymbol(Symbol),0,0,19
java.io.ByteArrayOutputStream.toString(),0,0,4
org.apache.avro.io.parsing.Symbol.<clinit>(),1,0,2
org.evosuite.runtime.mock.java.lang.MockThrowable.<init>(),0,0,4
java.nio.HeapByteBuffer.asReadOnlyBuffer(),1,1,1
org.apache.avro.io.ValidatingDecoder_ESTest.test12(),0,0,1
org.apache.avro.io.parsing.Symbol$Repeater.makeProduction(Symbol[]),0,0,11
org.evosuite.runtime.testdata.FileSystemHandling.shouldAllThrowIOExceptions(),0,0,3
org.apache.avro.io.ValidatingDecoder_ESTest.test08(),0,0,1
org.apache.avro.io.BinaryEncoder_ESTest.test67(),1,0,1
org.apache.avro.io.ValidatingEncoder_ESTest.test34(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test43(),0,0,1
sun.net.util.IPAddressUtil.textToNumericFormatV4(String),0,0,3
