method,method,invocation counts
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.findModuleInCache(DependencyDescriptor, ModuleRevisionId, CacheMetadataOptions, String)","org.apache.ivy.core.cache.DefaultRepositoryCacheManager.doFindModuleInCache(ModuleRevisionId, CacheMetadataOptions, String)",440
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.doFindModuleInCache(ModuleRevisionId, CacheMetadataOptions, String)","org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getMdFromCache(ModuleDescriptorParser, CacheMetadataOptions, File)",335
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getMdFromCache(ModuleDescriptorParser, CacheMetadataOptions, File)","org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.get(File, ParserSettings, boolean, ModuleDescriptorProvider)",335
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.get(File, ParserSettings, boolean, ModuleDescriptorProvider)","org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getStale(File, ParserSettings, boolean, ModuleDescriptorProvider)",83
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getStale(File, ParserSettings, boolean, ModuleDescriptorProvider)","org.apache.ivy.core.cache.DefaultRepositoryCacheManager$MyModuleDescriptorProvider.provideModule(ParserSettings, File, boolean)",265
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager$MyModuleDescriptorProvider.provideModule(ParserSettings, File, boolean)","org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.parseDescriptor(ParserSettings, URL, boolean)",263
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.parseDescriptor(ParserSettings, URL, boolean)","org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",342
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.parse(),357
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.parse(),"org.apache.ivy.util.XMLHelper.parse(URL, URL, DefaultHandler)",361
"org.apache.ivy.util.XMLHelper.parse(URL, URL, DefaultHandler)","org.apache.ivy.util.XMLHelper.parse(URL, URL, DefaultHandler, LexicalHandler)",376
"org.apache.ivy.util.XMLHelper.parse(URL, URL, DefaultHandler, LexicalHandler)","org.apache.ivy.util.XMLHelper.parse(InputSource, URL, DefaultHandler, LexicalHandler)",360
"org.apache.ivy.util.XMLHelper.parse(InputSource, URL, DefaultHandler, LexicalHandler)","org.apache.ivy.util.XMLHelper.parse(InputSource, URL, DefaultHandler, LexicalHandler, boolean)",708
"org.apache.ivy.util.XMLHelper.parse(InputSource, URL, DefaultHandler, LexicalHandler, boolean)","javax.xml.parsers.SAXParser.parse(InputSource, DefaultHandler)",697
"javax.xml.parsers.SAXParser.parse(InputSource, DefaultHandler)",org.apache.xerces.parsers.AbstractSAXParser.parse(InputSource),695
org.apache.xerces.parsers.AbstractSAXParser.parse(InputSource),org.apache.xerces.parsers.XMLParser.parse(XMLInputSource),4766
org.apache.xerces.parsers.XMLParser.parse(XMLInputSource),org.apache.xerces.parsers.XML11Configuration.parse(XMLInputSource),4884
org.apache.xerces.parsers.XML11Configuration.parse(XMLInputSource),org.apache.xerces.parsers.XML11Configuration.parse(boolean),4884
org.apache.xerces.parsers.XML11Configuration.parse(boolean),org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanDocument(boolean),4844
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanDocument(boolean),org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher.dispatch(boolean),5109
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher.dispatch(boolean),org.apache.xerces.impl.XMLNSDocumentScannerImpl$NSContentDispatcher.scanRootElementHook(),934
org.apache.xerces.impl.XMLNSDocumentScannerImpl$NSContentDispatcher.scanRootElementHook(),org.apache.xerces.impl.XMLNSDocumentScannerImpl.scanStartElement(),934
org.apache.xerces.impl.XMLNSDocumentScannerImpl.scanStartElement(),"org.apache.xerces.impl.xs.XMLSchemaValidator.startElement(QName, XMLAttributes, Augmentations)",1174
"org.apache.xerces.impl.xs.XMLSchemaValidator.startElement(QName, XMLAttributes, Augmentations)","org.apache.xerces.impl.xs.XMLSchemaValidator.handleStartElement(QName, XMLAttributes, Augmentations)",1174
"org.apache.xerces.impl.xs.XMLSchemaValidator.handleStartElement(QName, XMLAttributes, Augmentations)","org.apache.xerces.impl.xs.XMLSchemaValidator.findSchemaGrammar(short, String, QName, QName, XMLAttributes)",2873
"org.apache.xerces.impl.xs.XMLSchemaValidator.findSchemaGrammar(short, String, QName, QName, XMLAttributes)","org.apache.xerces.impl.xs.XMLSchemaLoader.loadSchema(XSDDescription, XMLInputSource, Hashtable)",599
"org.apache.xerces.impl.xs.XMLSchemaLoader.loadSchema(XSDDescription, XMLInputSource, Hashtable)",org.apache.xerces.impl.xs.XMLSchemaLoader.processJAXPSchemaSource(Hashtable),289
org.apache.xerces.impl.xs.XMLSchemaLoader.processJAXPSchemaSource(Hashtable),"org.apache.xerces.impl.xs.XMLSchemaLoader.loadSchema(XSDDescription, XMLInputSource, Hashtable)",289
"org.apache.xerces.impl.xs.XMLSchemaLoader.loadSchema(XSDDescription, XMLInputSource, Hashtable)","org.apache.xerces.impl.xs.traversers.XSDHandler.parseSchema(XMLInputSource, XSDDescription, Hashtable)",888
"org.apache.xerces.impl.xs.traversers.XSDHandler.parseSchema(XMLInputSource, XSDDescription, Hashtable)",org.apache.xerces.impl.xs.traversers.XSDHandler.traverseLocalElements(),289
org.apache.xerces.impl.xs.traversers.XSDHandler.traverseLocalElements(),"org.apache.xerces.impl.xs.traversers.XSDElementTraverser.traverseLocal(XSParticleDecl, Element, XSDocumentInfo, SchemaGrammar, int, XSObject)",1734
"org.apache.xerces.impl.xs.traversers.XSDElementTraverser.traverseLocal(XSParticleDecl, Element, XSDocumentInfo, SchemaGrammar, int, XSObject)","org.apache.xerces.impl.xs.traversers.XSDElementTraverser.traverseNamedElement(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSObject)",8092
"org.apache.xerces.impl.xs.traversers.XSDElementTraverser.traverseNamedElement(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSObject)","org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar)",7803
"org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar)","org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.traverseComplexTypeDecl(Element, String, Object[], XSDocumentInfo, SchemaGrammar)",7803
"org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.traverseComplexTypeDecl(Element, String, Object[], XSDocumentInfo, SchemaGrammar)","org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.processComplexContent(Element, boolean, boolean, XSDocumentInfo, SchemaGrammar)",8381
"org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.processComplexContent(Element, boolean, boolean, XSDocumentInfo, SchemaGrammar)","org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser.traverseSequence(Element, XSDocumentInfo, SchemaGrammar, int, XSObject)",4046
"org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser.traverseSequence(Element, XSDocumentInfo, SchemaGrammar, int, XSObject)","org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser.traverseSeqChoice(Element, XSDocumentInfo, SchemaGrammar, int, boolean, XSObject)",4046
"org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser.traverseSeqChoice(Element, XSDocumentInfo, SchemaGrammar, int, boolean, XSObject)","org.apache.xerces.impl.xs.traversers.XSDElementTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar, int, XSObject)",8092
"org.apache.xerces.impl.xs.traversers.XSDElementTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar, int, XSObject)","org.apache.xerces.impl.xs.traversers.XSDElementTraverser.traverseLocal(XSParticleDecl, Element, XSDocumentInfo, SchemaGrammar, int, XSObject)",6358
"org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar)",org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.genAnonTypeName(Element),7803
org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.genAnonTypeName(Element),java.lang.StringBuffer.append(String),117912
org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.genAnonTypeName(Element),java.lang.StringBuffer.toString(),58956
org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.genAnonTypeName(Element),org.apache.xerces.util.DOMUtil.getRoot(Document),66759
org.apache.xerces.util.DOMUtil.getRoot(Document),org.apache.xerces.impl.xs.opti.SchemaDOM.getDocumentElement(),68204
org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.genAnonTypeName(Element),java.lang.StringBuffer.<init>(),58956
org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.genAnonTypeName(Element),org.apache.xerces.impl.xs.opti.ElementImpl.getAttribute(String),58956
org.apache.xerces.impl.xs.opti.ElementImpl.getAttribute(String),java.lang.String.equals(Object),10115
org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.genAnonTypeName(Element),org.apache.xerces.util.DOMUtil.getParent(Element),66759
org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.genAnonTypeName(Element),org.apache.xerces.util.DOMUtil.getDocument(Node),66759
"org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.processComplexContent(Element, boolean, boolean, XSDocumentInfo, SchemaGrammar)","org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser.traverseAttrsAndAttrGrps(Element, XSAttributeGroupDecl, XSDocumentInfo, SchemaGrammar, XSComplexTypeDecl)",8092
"org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser.traverseAttrsAndAttrGrps(Element, XSAttributeGroupDecl, XSDocumentInfo, SchemaGrammar, XSComplexTypeDecl)","org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar, XSComplexTypeDecl)",29767
"org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar, XSComplexTypeDecl)","org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo)",29767
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo)","org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)",55198
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)","org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.validate(String, ValidationContext, ValidatedInfo)",69071
"org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.validate(String, ValidationContext, ValidatedInfo)","org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.getActualValue(Object, ValidationContext, ValidatedInfo, boolean)",78252
"org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.getActualValue(Object, ValidationContext, ValidatedInfo, boolean)","org.apache.xerces.impl.dv.xs.QNameDV.getActualValue(String, ValidationContext)",30345
"org.apache.xerces.impl.dv.xs.QNameDV.getActualValue(String, ValidationContext)",org.apache.xerces.impl.validation.ValidationState.getSymbol(String),90457
org.apache.xerces.impl.validation.ValidationState.getSymbol(String),org.apache.xerces.util.SymbolTable.addSymbol(String),90457
org.apache.xerces.util.SymbolTable.addSymbol(String),org.apache.xerces.util.SymbolTable.hash(String),129868
org.apache.xerces.util.SymbolTable.hash(String),java.lang.String.charAt(int),812647
org.apache.xerces.util.SymbolTable.hash(String),java.lang.String.length(),129868
org.apache.xerces.util.SymbolTable.addSymbol(String),java.lang.String.charAt(int),645559
org.apache.xerces.util.SymbolTable.addSymbol(String),java.lang.String.length(),129868
"org.apache.xerces.impl.dv.xs.QNameDV.getActualValue(String, ValidationContext)",org.apache.xerces.util.XMLChar.isValidNCName(String),60112
org.apache.xerces.util.XMLChar.isValidNCName(String),java.lang.String.length(),609501
org.apache.xerces.util.XMLChar.isValidNCName(String),java.lang.String.charAt(int),510663
"org.apache.xerces.impl.dv.xs.QNameDV.getActualValue(String, ValidationContext)",java.lang.String.substring(int),29767
"org.apache.xerces.impl.dv.xs.QNameDV.getActualValue(String, ValidationContext)","java.lang.String.substring(int, int)",29767
"org.apache.xerces.impl.dv.xs.QNameDV.getActualValue(String, ValidationContext)",java.lang.String.indexOf(String),16380
"org.apache.xerces.impl.dv.xs.QNameDV.getActualValue(String, ValidationContext)","org.apache.xerces.impl.dv.xs.QNameDV$XQName.<init>(String, String, String, String)",30345
"org.apache.xerces.impl.dv.xs.QNameDV$XQName.<init>(String, String, String, String)",org.apache.xerces.xni.QName.<init>(),30345
"org.apache.xerces.impl.dv.xs.QNameDV.getActualValue(String, ValidationContext)",org.apache.xerces.impl.validation.ValidationState.getURI(String),30345
org.apache.xerces.impl.validation.ValidationState.getURI(String),org.apache.xerces.util.NamespaceSupport.getURI(String),30345
"org.apache.xerces.impl.dv.xs.QNameDV.getActualValue(String, ValidationContext)",java.lang.String.length(),60690
"org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.getActualValue(Object, ValidationContext, ValidatedInfo, boolean)","org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.normalize(Object, short)",78348
"org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.normalize(Object, short)","org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.normalize(String, short)",46591
"org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.normalize(String, short)",java.lang.StringBuffer.append(char),260389
"org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.normalize(String, short)",java.lang.StringBuffer.toString(),38726
"org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.normalize(String, short)",java.lang.StringBuffer.<init>(),38726
"org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.normalize(String, short)",java.lang.String.charAt(int),260389
"org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.normalize(String, short)",java.lang.String.length(),46591
"org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.normalize(Object, short)",java.lang.String.trim(),31757
"org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.getActualValue(Object, ValidationContext, ValidatedInfo, boolean)",org.apache.xerces.util.XMLChar.isValidNCName(String),38726
"org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.validate(String, ValidationContext, ValidatedInfo)","org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.validate(ValidationContext, ValidatedInfo)",78252
"org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.validate(ValidationContext, ValidatedInfo)","org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.checkExtraRules(ValidationContext, ValidatedInfo)",75940
"org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.validate(String, ValidationContext, ValidatedInfo)",org.apache.xerces.impl.dv.ValidatedInfo.<init>(),69071
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)",java.lang.String.toLowerCase(Locale),97969
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)",org.apache.xerces.util.DOMUtil.getAttrs(Element),55776
org.apache.xerces.util.DOMUtil.getAttrs(Element),org.apache.xerces.impl.xs.opti.NamedNodeMapImpl.getLength(),209810
org.apache.xerces.util.DOMUtil.getAttrs(Element),org.apache.xerces.impl.xs.opti.ElementImpl.getAttributes(),55776
org.apache.xerces.impl.xs.opti.ElementImpl.getAttributes(),org.apache.xerces.impl.xs.opti.NamedNodeMapImpl.<init>(Attr[]),55776
org.apache.xerces.util.DOMUtil.getAttrs(Element),org.apache.xerces.impl.xs.opti.NamedNodeMapImpl.item(int),98258
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)","org.apache.xerces.impl.xs.traversers.XSAttributeChecker.resolveNamespace(Element, Attr[], SchemaNamespaceSupport)",55776
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.resolveNamespace(Element, Attr[], SchemaNamespaceSupport)",java.lang.String.startsWith(String),98258
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.resolveNamespace(Element, Attr[], SchemaNamespaceSupport)",org.apache.xerces.util.DOMUtil.getName(Node),98258
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.resolveNamespace(Element, Attr[], SchemaNamespaceSupport)",org.apache.xerces.util.NamespaceSupport.pushContext(),55776
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.resolveNamespace(Element, Attr[], SchemaNamespaceSupport)",java.lang.String.equals(Object),20060
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)",org.apache.xerces.impl.xs.traversers.LargeContainer.get(String),88434
org.apache.xerces.impl.xs.traversers.LargeContainer.get(String),java.util.Hashtable.get(Object),88434
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)",java.lang.String.startsWith(String),196227
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)",org.apache.xerces.util.DOMUtil.getLocalName(Node),55776
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)","org.apache.xerces.util.DOMUtil.getAttr(Element, String)",37859
"org.apache.xerces.util.DOMUtil.getAttr(Element, String)",org.apache.xerces.impl.xs.opti.ElementImpl.getAttributeNode(String),37859
org.apache.xerces.impl.xs.opti.ElementImpl.getAttributeNode(String),java.lang.String.equals(Object),42127
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)",java.lang.String.equals(Object),52038
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)",java.util.Hashtable.get(Object),55776
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)",java.lang.Long.<init>(long),55776
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)",org.apache.xerces.util.DOMUtil.getNamespaceURI(Node),153745
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)","org.apache.xerces.impl.xs.traversers.XSAttributeChecker.validate(Object[], String, String, int, XSDocumentInfo)",27453
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.validate(Object[], String, String, int, XSDocumentInfo)",java.lang.String.equals(Object),17920
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.validate(Object[], String, String, int, XSDocumentInfo)",java.lang.String.trim(),27742
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)",org.apache.xerces.util.DOMUtil.getValue(Attr),98258
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)",org.apache.xerces.impl.xs.traversers.XSAttributeChecker.getAvailableArray(),55776
"org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar, XSComplexTypeDecl)","org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseNamedAttr(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSComplexTypeDecl)",29767
"org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseNamedAttr(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSComplexTypeDecl)",org.apache.xerces.util.SymbolTable.addSymbol(String),29767
"org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseNamedAttr(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSComplexTypeDecl)","org.apache.xerces.impl.xs.traversers.XSDHandler.getGlobalDecl(XSDocumentInfo, int, QName, Element)",29478
"org.apache.xerces.impl.xs.traversers.XSDHandler.getGlobalDecl(XSDocumentInfo, int, QName, Element)",org.apache.xerces.impl.xs.SchemaGrammar.getGlobalTypeDecl(String),30345
org.apache.xerces.impl.xs.SchemaGrammar.getGlobalTypeDecl(String),org.apache.xerces.util.SymbolHash.get(Object),30687
org.apache.xerces.util.SymbolHash.get(Object),"org.apache.xerces.util.SymbolHash.search(Object, int)",31114
"org.apache.xerces.util.SymbolHash.search(Object, int)",java.lang.String.equals(Object),16474
org.apache.xerces.util.SymbolHash.get(Object),java.lang.String.hashCode(),31114
"org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseNamedAttr(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSComplexTypeDecl)","org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser.checkNotationType(String, XSTypeDefinition, Element)",29766
"org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser.checkNotationType(String, XSTypeDefinition, Element)",org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.getPrimitiveKind(),29767
"org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseNamedAttr(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSComplexTypeDecl)",org.apache.xerces.util.DOMUtil.getFirstChildElement(Node),29767
"org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseNamedAttr(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSComplexTypeDecl)","org.apache.xerces.impl.xs.XSAttributeDecl.setValues(String, String, XSSimpleType, short, short, ValidatedInfo, XSComplexTypeDecl, XSAnnotationImpl)",29766
"org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseNamedAttr(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSComplexTypeDecl)",java.lang.String.equals(Object),16590
"org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseNamedAttr(Element, Object[], XSDocumentInfo, SchemaGrammar, boolean, XSComplexTypeDecl)",org.apache.xerces.impl.xs.XSAttributeDecl.<init>(),29767
"org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar, XSComplexTypeDecl)",org.apache.xerces.impl.xs.opti.ElementImpl.getAttributeNode(String),29767
"org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar, XSComplexTypeDecl)","org.apache.xerces.impl.xs.traversers.XSAttributeChecker.returnAttrArray(Object[], XSDocumentInfo)",29766
"org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.traverseLocal(Element, XSDocumentInfo, SchemaGrammar, XSComplexTypeDecl)",org.apache.xerces.impl.xs.XSAttributeUseImpl.<init>(),29766
"org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser.traverseAttrsAndAttrGrps(Element, XSAttributeGroupDecl, XSDocumentInfo, SchemaGrammar, XSComplexTypeDecl)","org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser.traverseAnyAttribute(Element, XSDocumentInfo, SchemaGrammar)",2889
"org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser.traverseAnyAttribute(Element, XSDocumentInfo, SchemaGrammar)","org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo)",2889
"org.apache.xerces.impl.xs.traversers.XSAttributeChecker.checkAttributes(Element, boolean, XSDocumentInfo, boolean)",org.apache.xerces.impl.xs.traversers.SmallContainer.get(String),9535
org.apache.xerces.impl.xs.traversers.SmallContainer.get(String),java.lang.String.equals(Object),5074
"org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser.traverseAnyAttribute(Element, XSDocumentInfo, SchemaGrammar)","org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser.traverseWildcardDecl(Element, Object[], XSDocumentInfo, SchemaGrammar)",2889
