method,pattern,space
org.apache.ivy.core.IvyContext.getSettings(),FreqExec,"org.apache.ivy.core.IvyContext.getSettings(); org.apache.ivy.core.module.id.ModuleRevisionId.ModuleRevisionId(ModuleId, String, String, Map, boolean); org.apache.ivy.core.module.status.StatusManager.getCurrent()"
org.apache.ivy.ant.IvyAntSettings.getConfiguredIvyInstance(Task),FreqExec,org.apache.ivy.ant.IvyAntSettings.getConfiguredIvyInstance(Task); org.apache.ivy.ant.IvyTask.getIvyInstance()
org.apache.ivy.core.settings.XmlSettingsParser.parse(URL),HotCallee,org.apache.ivy.core.settings.XmlSettingsParser.parse(URL); org.apache.ivy.core.settings.XmlSettingsParser.doParse(URL)
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.canExclude(),FreqExec,"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.canExclude(); org.apache.ivy.core.resolve.IvyNodeCallers$Caller.canExclude(); org.apache.ivy.plugins.parser.m2.PomModuleDescriptorWriter.printDependencies(ModuleDescriptor, PrintWriter, PomWriterOptions, int, boolean)"
org.apache.ivy.core.module.id.ModuleRevisionId.equals(Object),FreqExec,"org.apache.ivy.core.module.id.ModuleRevisionId.equals(Object); java.util.WeakHashMap.get(Object); org.apache.ivy.core.module.descriptor.AbstractArtifact.equals(Object); org.apache.ivy.core.resolve.IvyNode.equals(Object); org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage); org.apache.ivy.core.resolve.VisitNode.loadData(String, boolean); org.apache.ivy.core.resolve.IvyNodeEviction.getEvictionDataInRoot(String, IvyNode); org.apache.ivy.core.resolve.ResolveEngine.handleTransiviteEviction(ModuleDescriptor, String[], ResolveData, List); java.util.ArrayList.indexOf(Object); org.apache.ivy.core.resolve.ResolveEngine.resolve(ModuleDescriptor, ResolveOptions); junit.framework.Assert.assertEquals(Object, Object); org.apache.ivy.plugins.version.VersionRangeMatcher$1.compare(Object, Object); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependency(ModuleDescriptor, DependencyDescriptor, PrintWriter); java.util.Vector.contains(Object); org.apache.ivy.core.resolve.ResolveData.blacklist(IvyNode); org.apache.ivy.core.resolve.VisitNode.gotoNode(IvyNode); org.apache.ivy.plugins.namespace.NameSpaceHelper.transform(Artifact, NamespaceTransformer); org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.equals(Object); org.apache.ivy.plugins.namespace.Namespace$2.transform(ModuleRevisionId); org.apache.ivy.plugins.namespace.Namespace$1.transform(ModuleRevisionId); org.apache.ivy.core.resolve.ResolveTest.containsArtifact(Artifact, ArtifactDownloadReport[])"
org.apache.ivy.util.url.AbstractURLHandler.normalizeToURL(URL),FreqExec,"org.apache.ivy.util.url.AbstractURLHandler.normalizeToURL(URL); org.apache.ivy.util.url.BasicURLHandler.openStream(URL); org.apache.ivy.util.url.BasicURLHandler.getURLInfo(URL, int); org.apache.ivy.util.url.BasicURLHandler.download(URL, File, CopyProgressListener)"
"org.apache.ivy.plugins.resolver.RepositoryResolver.findResourceUsingPattern(ModuleRevisionId, String, Artifact, ResourceMDParser, Date)",HotCallee,"org.apache.ivy.plugins.resolver.RepositoryResolver.findResourceUsingPattern(ModuleRevisionId, String, Artifact, ResourceMDParser, Date); org.apache.ivy.util.Message.debug(String); org.apache.ivy.plugins.repository.url.URLResource.exists(); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean); org.apache.ivy.plugins.repository.url.URLRepository.get(String, File); org.apache.ivy.plugins.resolver.RepositoryResolver.findDynamicResourceUsingPattern(ResourceMDParser, ModuleRevisionId, String, Artifact, Date); org.apache.ivy.plugins.repository.file.FileRepository.get(String, File)"
"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.replaceSelfFallbackPattern(String, String)",FreqExec,"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.replaceSelfFallbackPattern(String, String); org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getDependencyConfigurations(String, String)"
"org.apache.ivy.util.FileUtil.copy(InputStream, OutputStream, CopyProgressListener, boolean)",HotExec,"org.apache.ivy.util.FileUtil.copy(InputStream, OutputStream, CopyProgressListener, boolean); org.apache.ivy.util.FileUtil.copy(InputStream, OutputStream, CopyProgressListener)"
org.apache.ivy.plugins.resolver.URLResolver.URLResolver(),FreqExec,org.apache.ivy.plugins.resolver.URLResolver.URLResolver(); org.apache.ivy.plugins.resolver.IBiblioResolver.IBiblioResolver(); java.lang.Class.newInstance(); org.apache.ivy.plugins.resolver.IvyRepResolver.IvyRepResolver(); org.apache.ivy.plugins.resolver.packager.PackagerResolver.PackagerResolver()
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.update(InputStream, Resource, File, UpdateOptions)",HotCallee,"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.update(InputStream, Resource, File, UpdateOptions); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.update(URL, InputStream, OutputStream, UpdateOptions)"
org.apache.ivy.osgi.core.BundleInfo.addCapability(BundleCapability),FreqExec,"org.apache.ivy.osgi.core.BundleInfo.addCapability(BundleCapability); org.apache.ivy.osgi.obr.xml.CapabilityAdapter.adapt(BundleInfo, Capability); org.apache.ivy.osgi.p2.P2MetadataParser$UnitHandler$2.childHanlded(P2MetadataParser$ProvidesHandler); org.apache.ivy.osgi.core.ManifestParser.parseManifest(Manifest)"
"org.apache.ivy.core.event.download.NeedArtifactEvent.NeedArtifactEvent(DependencyResolver, Artifact)",FreqExec,"org.apache.ivy.core.event.download.NeedArtifactEvent.NeedArtifactEvent(DependencyResolver, Artifact); org.apache.ivy.plugins.resolver.AbstractResolver$1.needArtifact(RepositoryCacheManager, Artifact)"
org.apache.ivy.osgi.filter.OSGiFilterParser.parse(String),FreqExec,org.apache.ivy.osgi.filter.OSGiFilterParser.parse(String); org.apache.ivy.osgi.obr.xml.OBRXMLParser$AbstractRequirementHandler.handleAttributes(Attributes); org.apache.ivy.osgi.p2.P2ArtifactParser$RepositoryHandler$1.childHanlded(P2ArtifactParser$MappingsHandler)
org.apache.ivy.plugins.resolver.BasicResolver.toString(),FreqExec,org.apache.ivy.plugins.resolver.BasicResolver.toString(); java.lang.StringBuilder.append(Object)
org.apache.ivy.core.module.id.ArtifactRevisionId.toString(),FreqExec,org.apache.ivy.core.module.id.ArtifactRevisionId.toString(); java.lang.String.valueOf(Object); java.lang.StringBuilder.append(Object)
org.apache.ivy.core.settings.IvySettings.getConflictManager(ModuleId),FreqExec,"org.apache.ivy.core.settings.IvySettings.getConflictManager(ModuleId); org.apache.ivy.core.resolve.IvyNode.getConflictManager(ModuleId); org.apache.ivy.core.resolve.ResolveEngine.resolveConflicts(VisitNode, VisitNode, Collection, ConflictManager)"
"org.apache.ivy.ant.IvyReport.genStyled(String[], File, String)",HotCallee,"org.apache.ivy.ant.IvyReport.genStyled(String[], File, String); org.apache.ivy.ant.IvyTask.getIvyInstance()"
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map, boolean)",FreqExec,"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map, boolean); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.dependencyStarted(Attributes)"
org.apache.ivy.core.module.id.ModuleRevisionId.hashCode(),FreqExec,"org.apache.ivy.core.module.id.ModuleRevisionId.hashCode(); java.util.WeakHashMap.get(Object); java.util.WeakHashMap.put(Object, Object); org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(); org.apache.ivy.core.module.id.ArtifactRevisionId.hashCode(); org.apache.ivy.core.resolve.IvyNode.hashCode(); java.util.HashMap.put(Object, Object); java.util.LinkedHashMap.get(Object); java.util.HashSet.contains(Object); java.util.HashMap.get(Object); java.util.HashSet.add(Object); org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.hashCode(); java.util.HashSet.<init>(Collection); junit.framework.Assert.assertEquals(Object, Object); java.util.HashMap.containsKey(Object); org.apache.ivy.core.resolve.IvyNodeCallers$Caller.hashCode(); java.util.AbstractSet.equals(Object)"
org.apache.ivy.plugins.repository.url.URLResource.toString(),FreqExec,org.apache.ivy.plugins.repository.url.URLResource.toString(); java.lang.StringBuilder.append(Object)
org.apache.ivy.osgi.core.ExportPackage.hashCode(),HotCyclic,java.util.AbstractSet.hashCode(); org.apache.ivy.osgi.core.ExportPackage.hashCode()
org.apache.ivy.osgi.core.ExportPackage.hashCode(),FreqExec,org.apache.ivy.osgi.core.ExportPackage.hashCode(); java.util.AbstractSet.hashCode(); java.util.HashSet.add(Object); java.util.AbstractSet.equals(Object)
org.apache.ivy.osgi.core.BundleInfo.hashCode(),HotCyclic,org.apache.ivy.osgi.repo.ModuleDescriptorWrapper.hashCode(); org.apache.ivy.osgi.core.BundleInfo.hashCode(); java.util.AbstractSet.hashCode()
org.apache.ivy.osgi.core.BundleInfo.hashCode(),FreqExec,org.apache.ivy.osgi.core.BundleInfo.hashCode(); org.apache.ivy.osgi.repo.ModuleDescriptorWrapper.hashCode()
org.apache.ivy.ant.IvyResolve.doExecute(),HotCallee,"org.apache.ivy.ant.IvyResolve.doExecute(); org.apache.ivy.Ivy.resolve(URL, ResolveOptions); org.apache.ivy.ant.IvyTask.getIvyInstance(); org.apache.ivy.Ivy.resolve(ModuleRevisionId, ResolveOptions, boolean); org.apache.ivy.Ivy.resolve(ModuleDescriptor, ResolveOptions)"
"org.apache.ivy.plugins.resolver.BasicResolver.cacheModuleDescriptor(ModuleDescriptor, ModuleRevisionId, ResolvedResource, ResolvedModuleRevision)",HotCallee,"org.apache.ivy.plugins.resolver.BasicResolver.cacheModuleDescriptor(ModuleDescriptor, ModuleRevisionId, ResolvedResource, ResolvedModuleRevision); org.apache.ivy.core.cache.DefaultRepositoryCacheManager.originalToCachedModuleDescriptor(DependencyResolver, ResolvedResource, Artifact, ResolvedModuleRevision, ModuleDescriptorWriter)"
org.apache.ivy.plugins.repository.url.URLResource.getContentLength(),HotCallee,org.apache.ivy.plugins.repository.url.URLResource.getContentLength(); org.apache.ivy.plugins.repository.url.URLResource.init()
org.apache.ivy.osgi.obr.xml.RequirementAdapter.getVersionRange(),FreqExec,"org.apache.ivy.osgi.obr.xml.RequirementAdapter.getVersionRange(); org.apache.ivy.osgi.obr.xml.RequirementAdapter.adapt(BundleInfo, boolean)"
org.apache.ivy.plugins.repository.AbstractRepository.toString(),FreqExec,org.apache.ivy.plugins.repository.AbstractRepository.toString(); java.lang.StringBuilder.append(Object)
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getExcludeRules(String[]),FreqExec,"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getExcludeRules(String[]); org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.doesExclude(String[], ArtifactId)"
org.apache.ivy.plugins.resolver.AbstractResolver.setCheckmodified(boolean),FreqExec,"org.apache.ivy.plugins.resolver.AbstractResolver.setCheckmodified(boolean); java.lang.reflect.Method.invoke(Object, Object[])"
org.apache.ivy.util.AbstractMessageLogger.rawinfo(String),FreqExec,org.apache.ivy.util.AbstractMessageLogger.rawinfo(String); org.apache.ivy.util.MessageLoggerEngine.rawinfo(String)
org.apache.ivy.plugins.resolver.ChainResolver.resolvedRevision(ResolvedModuleRevision),FreqExec,"org.apache.ivy.plugins.resolver.ChainResolver.resolvedRevision(ResolvedModuleRevision); org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)"
org.apache.ivy.util.url.BasicURLHandler.disconnect(URLConnection),FreqExec,"org.apache.ivy.util.url.BasicURLHandler.disconnect(URLConnection); org.apache.ivy.util.url.BasicURLHandler.openStream(URL); org.apache.ivy.util.url.BasicURLHandler.getURLInfo(URL, int); org.apache.ivy.util.url.BasicURLHandler.download(URL, File, CopyProgressListener)"
"org.apache.ivy.plugins.report.XmlReportWriter.ouputRevision(ConfigurationResolveReport, PrintWriter, List, IvyNode)",HotCallee,"org.apache.ivy.plugins.report.XmlReportWriter.ouputRevision(ConfigurationResolveReport, PrintWriter, List, IvyNode); org.apache.ivy.util.DateUtil.format(Date); org.apache.ivy.util.XMLHelper.escape(String)"
"org.apache.ivy.core.settings.XmlSettingsParser.inConfiguratorStarted(String, Map)",HotCyclic,"java.util.HashMap.put(Object, Object); org.apache.commons.httpclient.HostConfiguration.hashCode(); org.apache.commons.httpclient.util.LangUtils.hashCode(int, Object); org.apache.commons.httpclient.protocol.DefaultProtocolSocketFactory.hashCode(); org.apache.commons.httpclient.protocol.DefaultProtocolSocketFactory.class$(String); java.lang.Class.forName(String); org.apache.commons.httpclient.HttpClient.<clinit>(); org.apache.commons.logging.LogFactory.getLog(Class); org.apache.commons.logging.impl.LogFactoryImpl.getInstance(Class); org.apache.commons.logging.impl.LogFactoryImpl.getInstance(String); org.apache.commons.logging.impl.LogFactoryImpl.newInstance(String); org.apache.commons.logging.impl.LogFactoryImpl.getLogConstructor(); org.apache.commons.logging.impl.LogFactoryImpl.getLogClassName(); org.apache.commons.logging.impl.LogFactoryImpl.isJdk14Available(); org.apache.commons.logging.impl.LogFactoryImpl.loadClass(String); org.apache.commons.logging.impl.LogFactoryImpl$1.run(); org.apache.commons.logging.impl.LogFactoryImpl.access$001(); org.apache.commons.logging.LogFactory.getContextClassLoader(); java.lang.reflect.Method.invoke(Object, Object[]); org.apache.tools.ant.UnknownElement.execute(); org.apache.ivy.ant.IvyTask.execute(); org.apache.ivy.ant.IvyConvertPom.doExecute(); org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, boolean); org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean); org.apache.ivy.plugins.parser.m2.PomReader.PomReader(URL, Resource); org.apache.ivy.util.XMLHelper.parseToDom(InputSource, EntityResolver); org.apache.xerces.jaxp.DocumentBuilderImpl.parse(InputSource); org.apache.xerces.parsers.DOMParser.parse(InputSource); org.apache.xerces.parsers.XMLParser.parse(XMLInputSource); org.apache.xerces.parsers.XML11Configuration.parse(XMLInputSource); org.apache.xerces.parsers.XML11Configuration.parse(boolean); org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanDocument(boolean); org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher.dispatch(boolean); org.apache.xerces.impl.XMLNSDocumentScannerImpl$NSContentDispatcher.scanRootElementHook(); org.apache.xerces.impl.XMLNSDocumentScannerImpl.scanStartElement(); org.apache.xerces.impl.xs.XMLSchemaValidator.startElement(QName, XMLAttributes, Augmentations); org.apache.xerces.parsers.AbstractSAXParser.startElement(QName, XMLAttributes, Augmentations); org.apache.ivy.core.settings.XmlSettingsParser.startElement(String, String, String, Attributes); org.apache.ivy.core.settings.XmlSettingsParser.inConfiguratorStarted(String, Map); org.apache.ivy.util.Configurator.startCreateChild(String); org.apache.ivy.util.Configurator.addChild(ObjectDescriptor, Class, String, Object); org.apache.ivy.util.Configurator.setCurrent(Object, String); org.apache.ivy.util.Configurator$ObjectDescriptor.<init>(Object, String); org.apache.ivy.util.Configurator$ObjectDescriptor.addSetMethod(String, Method)"
"org.apache.ivy.core.settings.XmlSettingsParser.inConfiguratorStarted(String, Map)",FreqExec,"org.apache.ivy.core.settings.XmlSettingsParser.inConfiguratorStarted(String, Map); org.apache.ivy.core.settings.XmlSettingsParser.startElement(String, String, String, Attributes)"
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.cacheModuleDescriptor(DependencyResolver, ResolvedResource, DependencyDescriptor, Artifact, ResourceDownloader, CacheMetadataOptions)",HotCyclic,"java.lang.StringBuilder.append(Object); org.apache.ivy.core.report.ArtifactDownloadReport.toString(); java.lang.Object.toString(); org.apache.ivy.core.report.ArtifactDownloadReport.hashCode(); org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(); org.apache.ivy.core.module.descriptor.AbstractArtifact.getQualifiedExtraAttributes(); org.apache.ivy.core.module.descriptor.MDArtifact.getId(); org.apache.ivy.core.module.id.ArtifactRevisionId.newInstance(ModuleRevisionId, String, String, String, Map); org.apache.ivy.core.module.id.ArtifactRevisionId.ArtifactRevisionId(ArtifactId, ModuleRevisionId, Map); org.apache.ivy.util.extendable.UnmodifiableExtendableItem.UnmodifiableExtendableItem(Map, Map); org.apache.ivy.util.extendable.UnmodifiableExtendableItem.setExtraAttribute(String, String); java.util.HashMap.put(Object, Object); org.apache.commons.httpclient.HostConfiguration.hashCode(); org.apache.commons.httpclient.util.LangUtils.hashCode(int, Object); org.apache.commons.httpclient.protocol.DefaultProtocolSocketFactory.hashCode(); org.apache.commons.httpclient.protocol.DefaultProtocolSocketFactory.class$(String); java.lang.Class.forName(String); org.apache.commons.httpclient.HttpClient.<clinit>(); org.apache.commons.logging.LogFactory.getLog(Class); org.apache.commons.logging.impl.LogFactoryImpl.getInstance(Class); org.apache.commons.logging.impl.LogFactoryImpl.getInstance(String); org.apache.commons.logging.impl.LogFactoryImpl.newInstance(String); org.apache.commons.logging.impl.LogFactoryImpl.getLogConstructor(); org.apache.commons.logging.impl.LogFactoryImpl.getLogClassName(); org.apache.commons.logging.impl.LogFactoryImpl.isJdk14Available(); org.apache.commons.logging.impl.LogFactoryImpl.loadClass(String); org.apache.commons.logging.impl.LogFactoryImpl$1.run(); org.apache.commons.logging.impl.LogFactoryImpl.access$001(); org.apache.commons.logging.LogFactory.getContextClassLoader(); java.lang.reflect.Method.invoke(Object, Object[]); org.apache.tools.ant.UnknownElement.execute(); org.apache.ivy.ant.IvyTask.execute(); org.apache.ivy.ant.IvyConvertPom.doExecute(); org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, boolean); org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean); org.apache.ivy.plugins.parser.m2.PomReader.PomReader(URL, Resource); org.apache.ivy.util.XMLHelper.parseToDom(InputSource, EntityResolver); org.apache.xerces.jaxp.DocumentBuilderImpl.parse(InputSource); org.apache.xerces.parsers.DOMParser.parse(InputSource); org.apache.xerces.parsers.XMLParser.parse(XMLInputSource); org.apache.xerces.parsers.XML11Configuration.parse(XMLInputSource); org.apache.xerces.parsers.XML11Configuration.parse(boolean); org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanDocument(boolean); org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher.dispatch(boolean); org.apache.xerces.impl.XMLNSDocumentScannerImpl$NSContentDispatcher.scanRootElementHook(); org.apache.xerces.impl.XMLNSDocumentScannerImpl.scanStartElement(); org.apache.xerces.impl.xs.XMLSchemaValidator.startElement(QName, XMLAttributes, Augmentations); org.apache.xerces.parsers.AbstractSAXParser.startElement(QName, XMLAttributes, Augmentations); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.startElement(String, String, String, Attributes); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.extendsStarted(Attributes); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.parseOtherIvyFile(ModuleRevisionId); org.apache.ivy.plugins.resolver.BasicResolver.getDependency(DependencyDescriptor, ResolveData); org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.findIvyFileRef(DependencyDescriptor, ResolveData); org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.findResourceUsingPatterns(ModuleRevisionId, List, Artifact, ResourceMDParser, Date); org.apache.ivy.plugins.resolver.RepositoryResolver.findResourceUsingPattern(ModuleRevisionId, String, Artifact, ResourceMDParser, Date); org.apache.ivy.plugins.resolver.RepositoryResolver.findDynamicResourceUsingPattern(ResourceMDParser, ModuleRevisionId, String, Artifact, Date); org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.findResource(ResolvedResource[], ResourceMDParser, ModuleRevisionId, Date); org.apache.ivy.plugins.resolver.BasicResolver.findResource(ResolvedResource[], ResourceMDParser, ModuleRevisionId, Date); org.apache.ivy.plugins.resolver.BasicResolver$2.parse(Resource, String); org.apache.ivy.plugins.resolver.BasicResolver.parse(ResolvedResource, DependencyDescriptor, ResolveData); org.apache.ivy.core.cache.DefaultRepositoryCacheManager.cacheModuleDescriptor(DependencyResolver, ResolvedResource, DependencyDescriptor, Artifact, ResourceDownloader, CacheMetadataOptions); org.apache.ivy.core.cache.DefaultRepositoryCacheManager.isChanging(DependencyDescriptor, ModuleRevisionId, CacheMetadataOptions); org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getChangingMatcher(CacheMetadataOptions)"
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.cacheModuleDescriptor(DependencyResolver, ResolvedResource, DependencyDescriptor, Artifact, ResourceDownloader, CacheMetadataOptions)",FreqExec,"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.cacheModuleDescriptor(DependencyResolver, ResolvedResource, DependencyDescriptor, Artifact, ResourceDownloader, CacheMetadataOptions); org.apache.ivy.plugins.resolver.BasicResolver.getDependency(DependencyDescriptor, ResolveData); org.apache.ivy.plugins.resolver.BasicResolver.parse(ResolvedResource, DependencyDescriptor, ResolveData)"
"org.apache.ivy.core.resolve.ResolveEngine.outputReport(ResolveReport, ResolutionCacheManager, ResolveOptions)",HotCallee,"org.apache.ivy.core.resolve.ResolveEngine.outputReport(ResolveReport, ResolutionCacheManager, ResolveOptions); org.apache.ivy.core.report.ResolveReport.output(ReportOutputter[], ResolutionCacheManager, ResolveOptions)"
org.apache.ivy.core.module.id.ArtifactRevisionId.getName(),FreqExec,"org.apache.ivy.core.module.id.ArtifactRevisionId.getName(); org.apache.ivy.core.module.id.ArtifactRevisionId.ArtifactRevisionId(ArtifactId, ModuleRevisionId, Map); org.apache.ivy.core.module.descriptor.DefaultArtifact.getName(); org.apache.ivy.core.module.id.ArtifactRevisionId.toString()"
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.setSettings(IvySettings),FreqExec,"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.setSettings(IvySettings); org.apache.ivy.core.cache.DefaultRepositoryCacheManager.DefaultRepositoryCacheManager(String, IvySettings, File); org.apache.ivy.core.settings.IvySettings.init(Object)"
org.apache.ivy.plugins.resolver.AbstractResolver.dumpSettings(),FreqExec,org.apache.ivy.plugins.resolver.AbstractResolver.dumpSettings(); org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.dumpSettings(); org.apache.ivy.core.settings.IvySettings.dumpSettings()
"org.apache.ivy.core.settings.XmlSettingsParser.settingsStarted(String, Map)",FreqExec,"org.apache.ivy.core.settings.XmlSettingsParser.settingsStarted(String, Map); org.apache.ivy.core.settings.XmlSettingsParser.startElement(String, String, String, Attributes)"
"org.apache.ivy.core.module.id.ArtifactRevisionId.ArtifactRevisionId(ArtifactId, ModuleRevisionId, Map)",HotCyclic,"org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(); org.apache.ivy.core.module.descriptor.AbstractArtifact.getQualifiedExtraAttributes(); org.apache.ivy.core.module.descriptor.MDArtifact.getId(); org.apache.ivy.core.module.id.ArtifactRevisionId.newInstance(ModuleRevisionId, String, String, String, Map); org.apache.ivy.core.module.id.ArtifactRevisionId.ArtifactRevisionId(ArtifactId, ModuleRevisionId, Map); org.apache.ivy.util.extendable.UnmodifiableExtendableItem.UnmodifiableExtendableItem(Map, Map); org.apache.ivy.util.extendable.UnmodifiableExtendableItem.setExtraAttribute(String, String); java.util.HashMap.put(Object, Object)"
"org.apache.ivy.core.module.id.ArtifactRevisionId.ArtifactRevisionId(ArtifactId, ModuleRevisionId, Map)",FreqExec,"org.apache.ivy.core.module.id.ArtifactRevisionId.ArtifactRevisionId(ArtifactId, ModuleRevisionId, Map); org.apache.ivy.core.module.id.ArtifactRevisionId.newInstance(ModuleRevisionId, String, String, String, Map)"
org.apache.ivy.plugins.repository.file.FileRepository.list(String),FreqExec,"org.apache.ivy.plugins.repository.file.FileRepository.list(String); org.apache.ivy.plugins.resolver.util.ResolverHelper.listAll(Repository, String)"
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map)",FreqExec,"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.infoStarted(Attributes); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.dependencyStarted(Attributes); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater$UpdaterHandler.startElementInDependency(Attributes); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater$UpdaterHandler.infoStarted(Attributes); org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.convertM2IdForResourceSearch(ModuleRevisionId); org.apache.ivy.core.module.descriptor.OverrideDependencyDescriptorMediator.mediate(DependencyDescriptor); org.apache.ivy.plugins.report.XmlReportParser$SaxXmlReportParser$XmlReportParserHandler.startElement(String, String, String, Attributes); org.apache.ivy.plugins.namespace.MRIDTransformationRule$MridRuleMatcher.apply(MRIDRule, ModuleRevisionId); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.mergeInfo(ModuleDescriptor); org.apache.ivy.core.search.SearchEngine.listModules(ModuleRevisionId, PatternMatcher); org.apache.ivy.core.search.SearchEngine.listModules(DependencyResolver, ModuleRevisionId, PatternMatcher); org.apache.ivy.core.module.id.ModuleRevisionId.decode(String); org.apache.ivy.plugins.resolver.BasicResolver.getRevision(ResolvedResource, ModuleRevisionId, ModuleDescriptor)"
