method,method,invocation counts
"org.apache.ivy.plugins.resolver.BasicResolver.parse(ResolvedResource, DependencyDescriptor, ResolveData)",org.apache.ivy.plugins.resolver.AbstractResolver.toSystem(DependencyDescriptor),191
org.apache.ivy.plugins.resolver.AbstractResolver.toSystem(DependencyDescriptor),"org.apache.ivy.plugins.namespace.NameSpaceHelper.transform(DependencyDescriptor, NamespaceTransformer, boolean)",210
org.apache.ivy.plugins.resolver.AbstractResolver.toSystem(DependencyDescriptor),org.apache.ivy.plugins.resolver.AbstractResolver.getNamespace(),210
"org.apache.ivy.plugins.resolver.BasicResolver.parse(ResolvedResource, DependencyDescriptor, ResolveData)","org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.getMetadataArtifact(ModuleRevisionId, Resource)",8
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.getMetadataArtifact(ModuleRevisionId, Resource)","org.apache.ivy.core.module.descriptor.DefaultArtifact.newPomArtifact(ModuleRevisionId, Date)",9
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.getMetadataArtifact(ModuleRevisionId, Resource)",org.apache.ivy.plugins.repository.url.URLResource.getLastModified(),9
"org.apache.ivy.plugins.resolver.BasicResolver.parse(ResolvedResource, DependencyDescriptor, ResolveData)",org.apache.ivy.plugins.parser.ModuleDescriptorParserRegistry.getParser(Resource),190
"org.apache.ivy.plugins.resolver.BasicResolver.parse(ResolvedResource, DependencyDescriptor, ResolveData)",org.apache.ivy.plugins.version.ChainVersionMatcher.isDynamic(ModuleRevisionId),190
"org.apache.ivy.plugins.resolver.BasicResolver.parse(ResolvedResource, DependencyDescriptor, ResolveData)",org.apache.ivy.plugins.resolver.AbstractResolver.getCacheOptions(ResolveData),190
"org.apache.ivy.plugins.resolver.BasicResolver.parse(ResolvedResource, DependencyDescriptor, ResolveData)",org.apache.ivy.util.Message.verbose(String),380
"org.apache.ivy.plugins.resolver.BasicResolver.parse(ResolvedResource, DependencyDescriptor, ResolveData)",org.apache.ivy.util.Message.debug(String),190
"org.apache.ivy.plugins.resolver.BasicResolver.parse(ResolvedResource, DependencyDescriptor, ResolveData)",org.apache.ivy.core.settings.IvySettings.getVersionMatcher(),190
"org.apache.ivy.plugins.resolver.BasicResolver.parse(ResolvedResource, DependencyDescriptor, ResolveData)",org.apache.ivy.plugins.resolver.AbstractResolver.getRepositoryCacheManager(),190
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getChangingMatcher(CacheMetadataOptions),org.apache.ivy.plugins.matcher.AbstractPatternMatcher.getMatcher(String),18
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getChangingMatcher(CacheMetadataOptions),org.apache.ivy.core.settings.IvySettings.getMatcher(String),19
"org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)",org.apache.ivy.plugins.resolver.ChainResolver.reportFailure(),6
org.apache.ivy.plugins.resolver.ChainResolver.reportFailure(),org.apache.ivy.plugins.resolver.BasicResolver.reportFailure(),19
org.apache.ivy.plugins.resolver.BasicResolver.reportFailure(),org.apache.ivy.util.Message.warn(String),85
org.apache.ivy.plugins.resolver.ChainResolver.reportFailure(),org.apache.ivy.plugins.resolver.ChainResolver.reportFailure(),6
"org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)",org.apache.ivy.util.Message.warn(String),10
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getSavedArtifactOrigin(Artifact),org.apache.ivy.core.module.descriptor.DefaultArtifact.getExt(),50
"org.apache.ivy.plugins.resolver.ChainResolver.download(Artifact[], DownloadOptions)","org.apache.ivy.plugins.resolver.IBiblioResolver.download(Artifact[], DownloadOptions)",2
"org.apache.ivy.plugins.resolver.IBiblioResolver.download(Artifact[], DownloadOptions)","org.apache.ivy.plugins.resolver.RepositoryResolver.download(Artifact[], DownloadOptions)",4
org.apache.ivy.plugins.repository.AbstractRepository.fireTransferEvent(TransferEvent),org.apache.ivy.core.event.EventManager.transferProgress(TransferEvent),144
org.apache.ivy.core.event.EventManager.transferProgress(TransferEvent),org.apache.ivy.core.event.EventManager.fireTransferEvent(TransferEvent),146
org.apache.ivy.core.event.EventManager.transferProgress(TransferEvent),org.apache.ivy.core.event.EventManager.fireIvyEvent(IvyEvent),146
"org.apache.ivy.plugins.resolver.BasicResolver.getArtifactRef(Artifact, Date)","org.apache.ivy.plugins.resolver.IBiblioResolver.findArtifactRef(Artifact, Date)",12
"org.apache.ivy.plugins.resolver.IBiblioResolver.findArtifactRef(Artifact, Date)","org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.findResourceUsingPatterns(ModuleRevisionId, List, Artifact, ResourceMDParser, Date)",13
"org.apache.ivy.plugins.resolver.IBiblioResolver.findArtifactRef(Artifact, Date)",org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.convertM2IdForResourceSearch(ModuleRevisionId),8
"org.apache.ivy.plugins.resolver.IBiblioResolver.findArtifactRef(Artifact, Date)",org.apache.ivy.core.module.descriptor.MDArtifact.getId(),8
"org.apache.ivy.plugins.resolver.IBiblioResolver.findArtifactRef(Artifact, Date)",org.apache.ivy.plugins.resolver.IBiblioResolver.getArtifactPatterns(),13
"org.apache.ivy.plugins.resolver.IBiblioResolver.findArtifactRef(Artifact, Date)",org.apache.ivy.plugins.resolver.BasicResolver.getDefaultRMDParser(ModuleId),13
"org.apache.ivy.plugins.resolver.IBiblioResolver.findArtifactRef(Artifact, Date)",org.apache.ivy.core.module.id.ArtifactRevisionId.getRevision(),13
"org.apache.ivy.plugins.resolver.IBiblioResolver.findArtifactRef(Artifact, Date)",org.apache.ivy.core.module.descriptor.MDArtifact.getModuleRevisionId(),16
"org.apache.ivy.plugins.resolver.IBiblioResolver.findArtifactRef(Artifact, Date)",org.apache.ivy.plugins.resolver.IBiblioResolver.ensureConfigured(ResolverSettings),14
org.apache.ivy.plugins.resolver.AbstractResolver.fromSystem(Artifact),"org.apache.ivy.plugins.namespace.NameSpaceHelper.transform(Artifact, NamespaceTransformer)",100
org.apache.ivy.plugins.resolver.AbstractResolver.fromSystem(Artifact),org.apache.ivy.plugins.resolver.AbstractResolver.getNamespace(),100
"org.apache.ivy.plugins.resolver.BasicResolver.download(Artifact[], DownloadOptions)",org.apache.ivy.util.Message.warn(String),1
"org.apache.ivy.plugins.resolver.IBiblioResolver.download(Artifact[], DownloadOptions)",org.apache.ivy.plugins.resolver.IBiblioResolver.ensureConfigured(ResolverSettings),4
"org.apache.ivy.plugins.resolver.ChainResolver.download(Artifact[], DownloadOptions)",org.apache.ivy.core.report.ArtifactDownloadReport.<init>(Artifact),2
"org.apache.ivy.core.resolve.ResolveEngine.downloadArtifacts(ResolveReport, Filter, DownloadOptions)",org.apache.ivy.plugins.resolver.ChainResolver.reportFailure(Artifact),1
org.apache.ivy.plugins.resolver.ChainResolver.reportFailure(Artifact),org.apache.ivy.plugins.resolver.BasicResolver.reportFailure(Artifact),3
org.apache.ivy.plugins.resolver.BasicResolver.reportFailure(Artifact),org.apache.ivy.util.Message.warn(String),15
"org.apache.ivy.core.resolve.ResolveEngine.downloadArtifacts(ResolveReport, Filter, DownloadOptions)",org.apache.ivy.util.Message.warn(String),6
"org.apache.ivy.core.resolve.ResolveEngine.downloadArtifacts(ResolveReport, Filter, DownloadOptions)",org.apache.ivy.core.module.descriptor.AbstractArtifact.getExtraAttribute(String),6
"org.apache.ivy.Main.run(CommandLineParser, String[])","org.apache.ivy.Main.initSettings(CommandLine, Ivy)",2
"org.apache.ivy.Main.initSettings(CommandLine, Ivy)",org.apache.ivy.Ivy.configureDefault(),2
"org.apache.ivy.Main.initSettings(CommandLine, Ivy)","org.apache.ivy.Main.configureURLHandler(String, String, String, String)",2
"org.apache.ivy.Main.configureURLHandler(String, String, String, String)",org.apache.ivy.util.url.URLHandlerRegistry.getHttp(),2
"org.apache.ivy.Main.configureURLHandler(String, String, String, String)",org.apache.ivy.util.url.URLHandlerDispatcher.<init>(),2
"org.apache.ivy.Main.configureURLHandler(String, String, String, String)","org.apache.ivy.util.url.URLHandlerDispatcher.setDownloader(String, URLHandler)",4
"org.apache.ivy.Main.configureURLHandler(String, String, String, String)","org.apache.ivy.util.url.CredentialsStore.addCredentials(String, String, String, String)",2
"org.apache.ivy.Main.initSettings(CommandLine, Ivy)",org.apache.ivy.core.settings.IvySettings.addAllVariables(Map),2
"org.apache.ivy.Main.initSettings(CommandLine, Ivy)","org.apache.ivy.util.cli.CommandLine.getOptionValue(String, String)",12
"org.apache.ivy.util.cli.CommandLine.getOptionValue(String, String)",org.apache.ivy.util.cli.CommandLine.getOptionValue(String),19
org.apache.ivy.util.cli.CommandLine.getOptionValue(String),org.apache.ivy.util.cli.CommandLine.getOptionValues(String),26
"org.apache.ivy.Main.initSettings(CommandLine, Ivy)",org.apache.ivy.util.cli.CommandLine.hasOption(String),2
"org.apache.ivy.Main.run(CommandLineParser, String[])",org.apache.ivy.Ivy.newInstance(),2
"org.apache.ivy.Main.run(CommandLineParser, String[])",org.apache.ivy.util.cli.CommandLineParser.parse(String[]),4
org.apache.ivy.util.cli.CommandLineParser.parse(String[]),org.apache.ivy.util.cli.CommandLine.<init>(),9
"org.apache.ivy.Main.run(CommandLineParser, String[])","org.apache.ivy.Main.initMessage(CommandLine, Ivy)",2
"org.apache.ivy.Main.initMessage(CommandLine, Ivy)",org.apache.ivy.util.MessageLoggerEngine.pushLogger(MessageLogger),2
"org.apache.ivy.Main.initMessage(CommandLine, Ivy)",org.apache.ivy.util.DefaultMessageLogger.<init>(int),2
"org.apache.ivy.Main.initMessage(CommandLine, Ivy)",org.apache.ivy.util.cli.CommandLine.hasOption(String),8
"org.apache.ivy.Main.run(CommandLineParser, String[])",org.apache.ivy.core.settings.IvySettings.substitute(String),4
"org.apache.ivy.Main.run(CommandLineParser, String[])",org.apache.ivy.Ivy.pushContext(),2
"org.apache.ivy.Main.run(CommandLineParser, String[])",org.apache.ivy.util.cli.CommandLine.hasOption(String),18
"org.apache.ivy.Main.run(CommandLineParser, String[])",org.apache.ivy.core.resolve.ResolveOptions.<init>(),2
"org.apache.ivy.Main.run(CommandLineParser, String[])","org.apache.ivy.util.cli.CommandLine.getOptionValue(String, String)",4
"org.apache.ivy.Main.run(CommandLineParser, String[])",org.apache.ivy.util.filter.FilterHelper.getArtifactTypeFilter(String[]),2
"org.apache.ivy.Main.run(CommandLineParser, String[])",org.apache.ivy.util.cli.CommandLine.getOptionValue(String),2
"org.apache.ivy.Main.run(CommandLineParser, String[])",org.apache.ivy.core.settings.IvySettings.getDefaultCache(),2
"org.apache.ivy.Main.run(CommandLineParser, String[])",org.apache.ivy.util.cli.CommandLine.getOptionValues(String),2
org.apache.ivy.Main.main(String[]),org.apache.ivy.Main.getParser(),2
org.apache.ivy.Main.getParser(),org.apache.ivy.util.cli.CommandLineParser.addOption(Option),152
org.apache.ivy.Main.getParser(),org.apache.ivy.util.cli.OptionBuilder.<init>(String),152
org.apache.ivy.Main.getParser(),org.apache.ivy.util.cli.CommandLineParser.addCategory(String),40
org.apache.ivy.Main.getParser(),org.apache.ivy.util.cli.OptionBuilder.create(),152
org.apache.ivy.util.cli.OptionBuilder.create(),"org.apache.ivy.util.cli.Option.<init>(String, String[], String, boolean, boolean, boolean)",155
org.apache.ivy.Main.getParser(),org.apache.ivy.util.cli.CommandLineParser.<init>(),4
org.apache.ivy.Main.getParser(),org.apache.ivy.util.cli.OptionBuilder.arg(String),100
"org.apache.ivy.plugins.resolver.BasicResolver.check(Resource, File, String)","org.apache.ivy.util.ChecksumHelper.check(File, File, String)",80
"org.apache.ivy.util.ChecksumHelper.check(File, File, String)","org.apache.ivy.util.ChecksumHelper.computeAsString(File, String)",80
"org.apache.ivy.util.ChecksumHelper.computeAsString(File, String)","org.apache.ivy.util.ChecksumHelper.compute(File, String)",408
"org.apache.ivy.util.ChecksumHelper.compute(File, String)",org.apache.ivy.util.ChecksumHelper.getMessageDigest(String),405
"org.apache.ivy.util.ChecksumHelper.computeAsString(File, String)",org.apache.ivy.util.ChecksumHelper.byteArrayToHexString(byte[]),404
"org.apache.ivy.util.ChecksumHelper.check(File, File, String)",org.apache.ivy.util.FileUtil.readEntirely(BufferedReader),80
"org.apache.ivy.plugins.resolver.BasicResolver.check(Resource, File, String)",org.apache.ivy.util.Message.verbose(String),80
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.download(Artifact, ArtifactResourceResolver, ResourceDownloader, CacheDownloadOptions)","org.apache.ivy.core.cache.DefaultRepositoryCacheManager.saveArtifactOrigin(Artifact, ArtifactOrigin)",272
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.saveArtifactOrigin(Artifact, ArtifactOrigin)",org.apache.ivy.util.PropertiesFile.save(),732
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.saveArtifactOrigin(Artifact, ArtifactOrigin)",org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getCachedDataFile(ModuleRevisionId),733
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.saveArtifactOrigin(Artifact, ArtifactOrigin)",org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getIsLocalKey(Artifact),732
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.saveArtifactOrigin(Artifact, ArtifactOrigin)",org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getExistsKey(Artifact),732
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.saveArtifactOrigin(Artifact, ArtifactOrigin)",org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getLocationKey(Artifact),732
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.saveArtifactOrigin(Artifact, ArtifactOrigin)",org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getOriginalKey(Artifact),732
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.saveArtifactOrigin(Artifact, ArtifactOrigin)",org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getPrefixKey(Artifact),732
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.saveArtifactOrigin(Artifact, ArtifactOrigin)",org.apache.ivy.core.module.descriptor.DefaultArtifact.getModuleRevisionId(),677
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.cacheModuleDescriptor(DependencyResolver, ResolvedResource, DependencyDescriptor, Artifact, ResourceDownloader, CacheMetadataOptions)","org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getStaledMd(ModuleDescriptorParser, CacheMetadataOptions, File, ParserSettings)",184
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getStaledMd(ModuleDescriptorParser, CacheMetadataOptions, File, ParserSettings)","org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getStale(File, ParserSettings, boolean, ModuleDescriptorProvider)",184
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, boolean)","org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",60
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)","org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.addSourcesAndJavadocArtifactsIfPresent(PomModuleDescriptorBuilder, ParserSettings)",56
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.addSourcesAndJavadocArtifactsIfPresent(PomModuleDescriptorBuilder, ParserSettings)",org.apache.ivy.plugins.resolver.ChainResolver.locate(Artifact),5
org.apache.ivy.plugins.resolver.ChainResolver.locate(Artifact),org.apache.ivy.plugins.resolver.ChainResolver.locate(Artifact),5
org.apache.ivy.plugins.resolver.ChainResolver.locate(Artifact),org.apache.ivy.plugins.resolver.IBiblioResolver.locate(Artifact),5
org.apache.ivy.plugins.resolver.IBiblioResolver.locate(Artifact),org.apache.ivy.plugins.resolver.BasicResolver.locate(Artifact),7
org.apache.ivy.plugins.resolver.BasicResolver.locate(Artifact),"org.apache.ivy.plugins.resolver.BasicResolver.getArtifactRef(Artifact, Date)",15
org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(),org.apache.ivy.core.module.descriptor.DefaultArtifact.getExt(),474
org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(),org.apache.ivy.core.module.descriptor.DefaultArtifact.getModuleRevisionId(),474
org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(),org.apache.ivy.core.module.descriptor.DefaultArtifact.getName(),474
org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(),org.apache.ivy.core.module.descriptor.DefaultArtifact.getType(),474
"org.apache.ivy.plugins.resolver.IBiblioResolver.findArtifactRef(Artifact, Date)",org.apache.ivy.core.module.descriptor.DefaultArtifact.getModuleRevisionId(),10
org.apache.ivy.plugins.resolver.BasicResolver.locate(Artifact),org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getSavedArtifactOrigin(Artifact),17
org.apache.ivy.plugins.resolver.BasicResolver.locate(Artifact),org.apache.ivy.plugins.repository.url.URLResource.getName(),4
org.apache.ivy.plugins.resolver.BasicResolver.locate(Artifact),"org.apache.ivy.core.cache.ArtifactOrigin.<init>(Artifact, boolean, String)",4
org.apache.ivy.plugins.resolver.BasicResolver.locate(Artifact),org.apache.ivy.plugins.resolver.AbstractResolver.toSystem(Artifact),17
org.apache.ivy.plugins.resolver.AbstractResolver.toSystem(Artifact),"org.apache.ivy.plugins.namespace.NameSpaceHelper.transform(Artifact, NamespaceTransformer)",20
org.apache.ivy.plugins.resolver.AbstractResolver.toSystem(Artifact),org.apache.ivy.plugins.resolver.AbstractResolver.getNamespace(),20
org.apache.ivy.plugins.resolver.BasicResolver.locate(Artifact),org.apache.ivy.plugins.repository.url.URLResource.isLocal(),4
org.apache.ivy.plugins.resolver.BasicResolver.locate(Artifact),org.apache.ivy.core.cache.ArtifactOrigin.isUnknown(ArtifactOrigin),15
org.apache.ivy.plugins.resolver.BasicResolver.locate(Artifact),org.apache.ivy.plugins.repository.url.URLResource.exists(),4
org.apache.ivy.plugins.resolver.BasicResolver.locate(Artifact),org.apache.ivy.plugins.resolver.AbstractResolver.getRepositoryCacheManager(),22
org.apache.ivy.plugins.resolver.IBiblioResolver.locate(Artifact),org.apache.ivy.plugins.resolver.IBiblioResolver.ensureConfigured(ResolverSettings),7
org.apache.ivy.plugins.resolver.ChainResolver.locate(Artifact),org.apache.ivy.plugins.resolver.BasicResolver.locate(Artifact),11
"org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.findArtifactRef(Artifact, Date)",org.apache.ivy.core.module.descriptor.DefaultArtifact.getModuleRevisionId(),18
org.apache.ivy.plugins.resolver.ChainResolver.locate(Artifact),org.apache.ivy.core.cache.ArtifactOrigin.isUnknown(ArtifactOrigin),18
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.addSourcesAndJavadocArtifactsIfPresent(PomModuleDescriptorBuilder, ParserSettings)",org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getSourceArtifact(),2
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getSourceArtifact(),"org.apache.ivy.core.module.descriptor.MDArtifact.<init>(ModuleDescriptor, String, String, String, URL, Map)",4
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getSourceArtifact(),org.apache.ivy.core.module.id.ModuleRevisionId.getName(),4
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.addSourcesAndJavadocArtifactsIfPresent(PomModuleDescriptorBuilder, ParserSettings)",org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addJavadocArtifact(),1
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addJavadocArtifact(),"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.addArtifact(String, Artifact)",1
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addJavadocArtifact(),org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getJavadocArtifact(),2
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getJavadocArtifact(),"org.apache.ivy.core.module.descriptor.MDArtifact.<init>(ModuleDescriptor, String, String, String, URL, Map)",2
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getJavadocArtifact(),org.apache.ivy.core.module.id.ModuleRevisionId.getName(),2
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.addSourcesAndJavadocArtifactsIfPresent(PomModuleDescriptorBuilder, ParserSettings)",org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addSourceArtifact(),1
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addSourceArtifact(),"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.addArtifact(String, Artifact)",2
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addSourceArtifact(),org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getSourceArtifact(),3
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.addSourcesAndJavadocArtifactsIfPresent(PomModuleDescriptorBuilder, ParserSettings)",org.apache.ivy.util.Message.debug(String),13
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.addSourcesAndJavadocArtifactsIfPresent(PomModuleDescriptorBuilder, ParserSettings)",org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getJavadocArtifact(),1
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.addSourcesAndJavadocArtifactsIfPresent(PomModuleDescriptorBuilder, ParserSettings)",org.apache.ivy.core.cache.ArtifactOrigin.isUnknown(ArtifactOrigin),44
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)","org.apache.ivy.plugins.parser.m2.PomReader.<init>(URL, Resource)",60
"org.apache.ivy.plugins.parser.m2.PomReader.<init>(URL, Resource)","org.apache.ivy.util.XMLHelper.parseToDom(InputSource, EntityResolver)",61
"org.apache.ivy.util.XMLHelper.parseToDom(InputSource, EntityResolver)",org.apache.ivy.util.XMLHelper.getDocBuilder(EntityResolver),66
"org.apache.ivy.plugins.parser.m2.PomReader.<init>(URL, Resource)","org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildElement(Element, String)",57
"org.apache.ivy.plugins.parser.m2.PomReader.<init>(URL, Resource)",org.apache.ivy.util.url.URLHandlerDispatcher.openStream(URL),2
"org.apache.ivy.plugins.parser.m2.PomReader.<init>(URL, Resource)",org.apache.ivy.util.XMLHelper.toSystemId(URL),61
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)","org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.<init>(ModuleDescriptorParser, Resource, ParserSettings)",62
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.<init>(ModuleDescriptorParser, Resource, ParserSettings)",org.apache.ivy.plugins.repository.url.URLResource.getLastModified(),60
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.<init>(ModuleDescriptorParser, Resource, ParserSettings)",org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.addConfiguration(Configuration),780
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.<init>(ModuleDescriptorParser, Resource, ParserSettings)","org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.addExtraAttributeNamespace(String, String)",78
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.<init>(ModuleDescriptorParser, Resource, ParserSettings)",org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.setResolvedPublicationDate(Date),78
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",org.apache.ivy.plugins.parser.m2.PomReader.getPlugins(),56
org.apache.ivy.plugins.parser.m2.PomReader.getPlugins(),"org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildElement(Element, String)",64
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",org.apache.ivy.plugins.parser.m2.PomReader.getLicenses(),56
org.apache.ivy.plugins.parser.m2.PomReader.getLicenses(),"org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildText(Element, String)",8
"org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildText(Element, String)","org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildElement(Element, String)",2171
"org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildText(Element, String)",org.apache.ivy.plugins.parser.m2.PomReader.getTextContent(Element),1568
org.apache.ivy.plugins.parser.m2.PomReader.getLicenses(),"org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildElement(Element, String)",56
org.apache.ivy.plugins.parser.m2.PomReader.getLicenses(),org.apache.ivy.plugins.parser.m2.PomReader.getAllChilds(Element),4
org.apache.ivy.plugins.parser.m2.PomReader.getLicenses(),"org.apache.ivy.core.module.descriptor.License.<init>(String, String)",4
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addPlugin(PomDependencyMgt),25
org.apache.ivy.plugins.parser.m2.PomReader.replaceProps(String),"org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, Map)",1435
"org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, Map)","org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, IvyVariableContainer, Stack)",1458
"org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, Map)",org.apache.ivy.core.settings.IvyVariableContainerImpl.<init>(Map),1458
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addPlugin(PomDependencyMgt),org.apache.ivy.core.module.descriptor.ExtraInfoHolder.<init>(),9
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addPlugin(PomDependencyMgt),org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getExtraInfoByTagName(String),26
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addPlugin(PomDependencyMgt),org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.addExtraInfo(ExtraInfoHolder),9
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",org.apache.ivy.plugins.parser.m2.PomReader.getDependencyMgt(),56
org.apache.ivy.plugins.parser.m2.PomReader.getDependencyMgt(),"org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildElement(Element, String)",112
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",org.apache.ivy.plugins.parser.m2.PomReader.getDescription(),56
org.apache.ivy.plugins.parser.m2.PomReader.getDescription(),"org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildText(Element, String)",56
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",org.apache.ivy.plugins.parser.m2.PomReader.getParentVersion(),129
org.apache.ivy.plugins.parser.m2.PomReader.getParentVersion(),"org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildText(Element, String)",213
org.apache.ivy.plugins.parser.m2.PomReader.getParentVersion(),org.apache.ivy.plugins.parser.m2.PomReader.replaceProps(String),129
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",org.apache.ivy.plugins.parser.m2.PomReader.getPackaging(),56
org.apache.ivy.plugins.parser.m2.PomReader.getPackaging(),"org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildText(Element, String)",56
