class path,method name,method arguments,Time,OwnTime,count
src\java\org\apache\ivy\core\module\descriptor\DefaultDependencyDescriptor.java,getDependencyArtifacts,String,1,0,1077
src\java\org\apache\ivy\core\search\ModuleEntry.java,getResolver,,0,0,22
src\java\org\apache\ivy\plugins\resolver\packager\PackagerResolver.java,setDescriptor,String,0,0,2
src\java\org\apache\ivy\core\resolve\VisitNode.java,computeRoot,,0,0,465
test\java\org\apache\ivy\plugins\resolver\IBiblioResolverTest.java,testInitFromConf,,7,0,1
test\java\org\apache\ivy\plugins\parser\xml\XmlModuleDescriptorWriterTest.java,testDependencies,,6,0,1
test\java\org\apache\ivy\plugins\conflict\LatestCompatibleConflictManagerTest.java,<init>,,0,0,12
test\java\org\apache\ivy\osgi\core\ManifestParserTest.java,testClasspath,,3,0,1
src\java\org\apache\ivy\core\module\descriptor\DefaultModuleDescriptor.java,addInheritedDescriptor,ExtendsDescriptor,0,0,3
src\java\org\apache\ivy\Ivy.java,resolve,"URL, ResolveOptions",24163,0,35
src\java\org\apache\ivy\core\report\ArtifactDownloadReport.java,getName,,0,0,111
src\java\org\apache\ivy\core\module\descriptor\DefaultDependencyDescriptor.java,<init>,"DefaultDependencyDescriptor, ModuleRevisionId",0,0,14
src\java\org\apache\ivy\plugins\version\AbstractVersionMatcher.java,accept,"ModuleRevisionId, ModuleDescriptor",127,0,548
test\java\org\apache\ivy\osgi\obr\OBRResolverTest.java,testResolveImporting,,103,0,1
src\java\org\apache\ivy\core\module\descriptor\Configuration.java,<init>,"Map, Map, String, Configuration$Visibility, String, String[], boolean, String, ModuleRevisionId",18,2,3077
src\java\org\apache\ivy\plugins\circular\AbstractLogCircularDependencyStrategy.java,getCircularDependencyId,ModuleRevisionId[],2,0,36
src\java\org\apache\ivy\osgi\repo\RelativeURLRepository.java,<init>,,0,0,2
src\java\org\apache\ivy\core\check\CheckEngine.java,<init>,"CheckEngineSettings, ResolveEngine",0,0,4
src\java\org\apache\ivy\core\resolve\IvyNode.java,getDependencies,"String, String, String",1295,21,1466
src\java\org\apache\ivy\core\cache\ArtifactOrigin.java,toString,,0,0,1
test\java\org\apache\ivy\plugins\matcher\ExactPatternMatcherTest.java,<init>,,0,0,7
src\java\org\apache\ivy\plugins\resolver\IBiblioResolver.java,locate,Artifact,770,0,7
src\java\org\apache\ivy\osgi\updatesite\PluginAdapter.java,<init>,,0,0,1
src\java\org\apache\ivy\core\resolve\IvyNodeUsage.java,blacklist,IvyNodeBlacklist,0,0,19
test\java\org\apache\ivy\plugins\parser\xml\XmlModuleUpdaterTest.java,testVariableReplacement,,22,0,1
src\java\org\apache\ivy\plugins\resolver\VsftpResolver.java,getAuthentication,,0,0,6
src\java\org\apache\ivy\util\FileUtil.java,prepareCopy,"File, File, boolean",190,4,921
src\java\org\apache\ivy\util\MemoryUtil.java,gc,,5132,1,10
src\java\org\apache\ivy\core\module\id\ModuleId.java,encodeToString,,0,0,4
src\java\org\apache\ivy\util\Message.java,warn,"String, Throwable",37,0,37
test\java\org\apache\ivy\util\url\ApacheURLListerTest.java,testRetrieveListingWithSpaces,,24,0,1
test\java\org\apache\ivy\plugins\resolver\ChainResolverTest.java,testOrderFromConf,,1,0,1
src\java\org\apache\ivy\osgi\obr\xml\OBRXMLWriter.java,saxRequirement,"BundleRequirement, ContentHandler",2,0,17
test\java\org\apache\ivy\plugins\parser\xml\XmlModuleUpdaterTest.java,testUpdateWithExcludeConfigurations1,,24,0,1
src\java\org\apache\ivy\plugins\resolver\packager\BuiltFileResource.java,clone,String,0,0,1
src\java\org\apache\ivy\core\settings\IvySettings.java,addConfigured,ReportOutputter,0,0,2
src\java\org\apache\ivy\plugins\repository\vsftp\VsftpRepository.java,getInitResource,String,5,0,16
test\java\org\apache\ivy\plugins\matcher\ExactOrRegexpPatternMatcherTest.java,setUp,,0,0,7
src\java\org\apache\ivy\core\module\id\ModuleRules.java,defineRule,"MapMatcher, Object",0,0,46
test\java\org\apache\ivy\plugins\parser\m2\PomModuleDescriptorParserTest.java,testEjbType,,23,0,1
src\java\org\apache\ivy\plugins\repository\TransferEvent.java,getElapsedTime,"int, int",3,2,5126
src\java\org\apache\ivy\plugins\repository\file\FileRepository.java,move,"File, File",206,0,86
src\java\org\apache\ivy\ant\IvyBuildList.java,setSkipbuildwithoutivy,boolean,5,0,2
src\java\org\apache\ivy\ant\IvyAntSettings.java,configureURLHandler,,40,0,11
src\java\org\apache\ivy\core\resolve\IvyNode.java,getConfsToFetch,,0,0,324
src\java\org\apache\ivy\core\deliver\DeliverEngine.java,getCache,,2,0,5
src\java\org\apache\ivy\core\module\descriptor\DefaultExtendsDescriptor.java,getExtendsTypes,,0,0,9
src\java\org\apache\ivy\core\module\descriptor\DefaultArtifact.java,getModuleRevisionId,,1,1,18844
src\java\org\apache\ivy\plugins\resolver\IBiblioResolver.java,shouldUseMavenMetadata,String,0,0,9
src\java\org\apache\ivy\plugins\resolver\BasicResolver.java,checkRevision,ModuleRevisionId,0,0,362
src\java\org\apache\ivy\plugins\resolver\CacheResolver.java,locate,Artifact,0,0,2
src\java\org\apache\ivy\core\retrieve\RetrieveReport.java,addUpToDateFile,"File, ArtifactDownloadReport",0,0,1
src\java\org\apache\ivy\util\Credentials.java,equals,Object,0,0,5
src\java\org\apache\ivy\util\url\AbstractURLHandler.java,getUserAgent,,66,15,5847
src\java\org\apache\ivy\plugins\repository\ssh\SshCache.java,getCacheEntry,"String, String, int",2,0,21
src\java\org\apache\ivy\osgi\updatesite\xml\CategoryDef.java,<init>,,0,0,3
src\java\org\apache\ivy\core\module\id\ModuleRules.java,<init>,,29,6,5948
src\java\org\apache\ivy\plugins\version\LatestVersionMatcher.java,accept,"ModuleRevisionId, ModuleDescriptor",0,0,18
src\java\org\apache\ivy\ant\IvyAntSettings.java,format,String,0,0,33
src\java\org\apache\ivy\plugins\version\PatternVersionMatcher.java,<init>,,0,0,8
src\java\org\apache\ivy\osgi\obr\xml\OBRXMLWriter.java,addAttr,"AttributesImpl, String, String",0,0,128
src\java\org\apache\ivy\util\cli\CommandLineParser.java,addCategory,String,0,0,46
src\java\org\apache\ivy\Ivy.java,setVariable,"String, String",8,0,47
src\java\org\apache\ivy\core\IvyContext.java,pop,String,0,0,5
src\java\org\apache\ivy\core\settings\IvySettings.java,getResolutionCacheManager,,16,0,109
src\java\org\apache\ivy\core\module\descriptor\DefaultDependencyDescriptor.java,addDependencyArtifact,"String, DependencyArtifactDescriptor",0,0,79
src\java\org\apache\ivy\plugins\resolver\ChainResolver.java,exists,Artifact,174,0,4
src\java\org\apache\ivy\core\resolve\IvyNode.java,hasConfigurationsToLoad,,0,0,925
src\java\org\apache\ivy\util\cli\CommandLineParser.java,<init>,,0,0,17
src\java\org\apache\ivy\osgi\updatesite\xml\EclipseFeature.java,toString,,0,0,1
src\java\org\apache\ivy\ant\IvyTask.java,execute,,3150,0,2
src\java\org\apache\ivy\core\settings\IvySettings.java,getResolveMode,ModuleId,163,4,7496
src\java\org\apache\ivy\util\StringUtils.java,getStackTrace,Throwable,1307,3,930
src\java\org\apache\ivy\ant\IvyConvertPom.java,doExecute,,0,0,1
src\java\org\apache\ivy\core\report\ConfigurationResolveReport.java,getDownloadedNodes,,1,0,35
src\java\org\apache\ivy\core\module\id\MatcherLookup.java,add,MapMatcher,0,0,52
src\java\org\apache\ivy\core\resolve\IvyNodeUsage.java,updateDataFrom,"IvyNodeUsage, String",2,0,70
src\java\org\apache\ivy\core\IvyThread.java,<init>,"ThreadGroup, Runnable",0,0,1
src\java\org\apache\ivy\Ivy.java,postConfigure,,3,3,689
src\java\org\apache\ivy\core\module\id\ArtifactRevisionId.java,getRevision,,0,0,15
src\java\org\apache\ivy\core\repository\RepositoryManagementEngine.java,getModuleIdsNumber,,0,0,2
src\java\org\apache\ivy\plugins\parser\m2\PomModuleDescriptorBuilder.java,getDependencyMgtExtraInfoKeyForScope,"String, String",0,0,70
src\java\org\apache\ivy\plugins\repository\AbstractRepository.java,put,"Artifact, File, String, boolean",1772,0,503
src\java\org\apache\ivy\core\settings\IvySettings.java,addRepositoryCacheManager,RepositoryCacheManager,2,0,811
src\java\org\apache\ivy\core\sort\SortEngine.java,getVersionMatcher,,4,0,85
src\java\org\apache\ivy\util\url\HttpClientHandler.java,useProxyAuthentication,,0,0,67
src\java\org\apache\ivy\ant\IvyOverride.java,<init>,,0,0,6
test\java\org\apache\ivy\plugins\conflict\RegexpConflictManagerTest.java,setUp,,51,0,2
src\java\org\apache\ivy\plugins\parser\xml\XmlModuleDescriptorParser.java,toIvyFile,"InputStream, Resource, File, ModuleDescriptor",2189,0,187
src\java\org\apache\ivy\osgi\util\DelegatingHandler.java,endElement,"String, String, String",61228,278,505504
src\java\org\apache\ivy\core\resolve\IvyNode.java,getEvictedRevisions,"ModuleId, String",28,0,2227
test\java\org\apache\ivy\plugins\trigger\LogTriggerTest.java,setUp,,2,0,3
src\java\org\apache\ivy\core\install\InstallOptions.java,<init>,,1,0,49
src\java\org\apache\ivy\Main.java,getParser,,5,0,5
test\java\org\apache\ivy\osgi\core\OSGiManifestParserTest.java,testSimple,,2,0,1
src\java\org\apache\ivy\core\event\download\EndArtifactDownloadEvent.java,<init>,"DependencyResolver, Artifact, ArtifactDownloadReport, File",122,0,102
src\java\org\apache\ivy\core\event\download\DownloadEvent.java,<init>,"String, Artifact",259,0,276
src\java\org\apache\ivy\plugins\resolver\AbstractPatternsBasedResolver.java,resolveTokenValues,"String[], String, Map, boolean",5,0,6
src\java\org\apache\ivy\ant\IvyResolve.java,setKeep,boolean,0,0,3
src\java\org\apache\ivy\plugins\resolver\AbstractPatternsBasedResolver.java,findArtifactRef,"Artifact, Date",191,0,203
src\java\org\apache\ivy\plugins\resolver\AbstractPatternsBasedResolver.java,addArtifactPattern,String,0,0,75
test\java\org\apache\ivy\util\MockMessageLogger.java,log,"String, int",414,80,51525
src\java\org\apache\ivy\plugins\resolver\CacheResolver.java,<init>,,0,0,46
src\java\org\apache\ivy\Ivy.java,publish,"ModuleRevisionId, Collection, String, PublishOptions",122,0,3
src\java\org\apache\ivy\core\module\descriptor\DefaultDependencyDescriptor.java,getDependencyId,,2,2,14650
src\java\org\apache\ivy\plugins\resolver\VsftpResolver.java,<init>,,33,0,112
src\java\org\apache\ivy\core\event\retrieve\StartRetrieveEvent.java,<init>,"ModuleRevisionId, String[], RetrieveOptions",122,0,7
src\java\org\apache\ivy\plugins\repository\url\URLResource.java,init,,54605,0,783
src\java\org\apache\ivy\plugins\parser\m2\PomModuleDescriptorWriter.java,findArtifact,"ModuleDescriptor, String",0,0,12
src\java\org\apache\ivy\plugins\resolver\CacheResolver.java,listRevisions,ModuleEntry,4,0,5
src\java\org\apache\ivy\core\resolve\ResolvedModuleRevision.java,<init>,"DependencyResolver, DependencyResolver, ModuleDescriptor, MetadataArtifactDownloadReport, boolean",0,0,450
src\java\org\apache\ivy\ant\IvyResources.java,setLocation,Location,0,0,2
test\java\org\apache\ivy\plugins\resolver\FileSystemResolverTest.java,testChanging,,29,0,1
src\java\org\apache\ivy\plugins\resolver\packager\BuiltFileResource.java,openStream,,0,0,1
test\java\org\apache\ivy\plugins\latest\LatestRevisionStrategyTest.java,testComparator,,31,0,1
test\java\org\apache\ivy\plugins\resolver\IvyRepResolverTest.java,testDefaults,,0,0,1
src\java\org\apache\ivy\util\MessageLoggerEngine.java,progress,,0,0,52
src\java\org\apache\ivy\osgi\repo\RelativeURLRepository.java,<init>,URL,0,0,2
test\java\org\apache\ivy\plugins\version\MockVersionMatcher.java,<init>,,0,0,5
src\java\org\apache\ivy\core\retrieve\RetrieveReport.java,addCopiedFile,"File, ArtifactDownloadReport",0,0,3
src\java\org\apache\ivy\osgi\obr\xml\OBRXMLWriter.java,<init>,,0,0,1
src\java\org\apache\ivy\core\event\resolve\StartResolveDependencyEvent.java,<init>,"DependencyResolver, DependencyDescriptor, ModuleRevisionId",70,0,201
src\java\org\apache\ivy\core\IvyContext.java,set,"String, Object",0,0,462
src\java\org\apache\ivy\util\FileUtil.java,copy,"File, File, CopyProgressListener",0,0,1
src\java\org\apache\ivy\core\module\descriptor\DefaultArtifact.java,<init>,"ModuleRevisionId, Date, String, String, String, Map",1,0,53
src\java\org\apache\ivy\plugins\resolver\ChainResolver.java,download,"Artifact[], DownloadOptions",971,0,42
src\java\org\apache\ivy\util\url\AbstractURLHandler.java,getLastModified,"URL, int",10,0,9
test\java\org\apache\ivy\plugins\version\PatternVersionMatcherTest.java,testSingleMatch,,2,0,1
test\java\org\apache\ivy\plugins\parser\m2\PomModuleDescriptorParserTest.java,testWithVersionPropertyAndPropertiesTag,,34,0,1
src\java\org\apache\ivy\ant\IvyTask.java,getSettings,,88,0,7
src\java\org\apache\ivy\core\cache\DefaultRepositoryCacheManager.java,downloadRepositoryResource,"Resource, String, String, String, CacheResourceOptions, Repository",100912,3,310
src\java\org\apache\ivy\plugins\repository\vsftp\VsftpRepository.java,getExpectedUploadMessage,"File, String",0,0,1
src\java\org\apache\ivy\core\deliver\DeliverEngine.java,<init>,DeliverEngineSettings,0,0,1171
src\java\org\apache\ivy\plugins\repository\TransferEvent.java,<init>,"Repository, Resource, Exception, int",274,0,14
src\java\org\apache\ivy\util\url\ApacheURLLister.java,listDirectories,URL,64,0,7
test\java\org\apache\ivy\plugins\conflict\LatestConflictManagerTest.java,testLatestTime2,,207,0,1
src\java\org\apache\ivy\core\module\descriptor\AbstractIncludeExcludeRule.java,initStandardAttributes,,1,0,233
src\java\org\apache\ivy\core\module\id\ArtifactRevisionId.java,<init>,"ArtifactId, ModuleRevisionId, Map",654,139,29375
src\java\org\apache\ivy\plugins\repository\ssh\AbstractSshBasedRepository.java,parseURI,String,20,0,120
src\java\org\apache\ivy\core\resolve\IvyNode.java,getDependencyDescriptor,IvyNode,4,0,2993
test\java\org\apache\ivy\osgi\p2\P2DescriptorTest.java,testResolveSource,,244,0,1
src\java\org\apache\ivy\core\module\descriptor\Configuration.java,findConfigurationExtending,"String, Configuration[]",0,0,3
src\java\org\apache\ivy\core\module\descriptor\DefaultModuleDescriptor.java,getExtraInfoByTagName,String,0,0,169
src\java\org\apache\ivy\osgi\obr\xml\OBRXMLWriter.java,buildFilter,BundleRequirement,0,0,17
test\java\org\apache\ivy\osgi\obr\OBRResolverTest.java,testResolveRequire,,94,0,1
test\java\org\apache\ivy\osgi\core\ExecutionEnvironmentProfileLoaderTest.java,testLoad,,11,0,1
src\java\org\apache\ivy\plugins\repository\vsftp\VsftpRepository.java,ensureConnectionOpened,,10,0,37
src\java\org\apache\ivy\plugins\namespace\NameSpaceHelper.java,toSystem,"ResolvedModuleRevision, Namespace",0,0,5
src\java\org\apache\ivy\util\FileUtil.java,getPathFiles,"File, File",0,0,1
src\java\org\apache\ivy\ant\AddPathTask.java,execute,,0,0,5
src\java\org\apache\ivy\core\module\descriptor\DefaultModuleDescriptor.java,getPublicConfigurationsNames,,5,2,570
test\java\org\apache\ivy\plugins\parser\xml\XmlModuleUpdaterTest.java,testUpdateWithComments,,24,0,1
src\java\org\apache\ivy\core\resolve\IvyNode.java,toString,,29,0,1552
test\java\org\apache\ivy\plugins\version\PatternVersionMatcherTest.java,testMultipleMatchEqualRevisions,,1,0,1
src\java\org\apache\ivy\plugins\parser\m2\PomModuleDescriptorWriter.java,printDependency,"PrintWriter, int, String, String, String, String, String, String, boolean, boolean, ExcludeRule[]",8,0,19
src\java\org\apache\ivy\core\report\ConfigurationResolveReport.java,updateDependency,"ModuleRevisionId, IvyNode",0,0,6
test\java\org\apache\ivy\plugins\conflict\LatestCompatibleConflictManagerTest.java,testCompatibilityResolveCircularDependency3,,882,0,1
src\java\org\apache\ivy\util\url\URLHandlerDispatcher.java,getLastModified,URL,5,0,4
test\java\org\apache\ivy\util\url\HttpclientURLHandlerTest.java,testIsReachable,,133,0,1
src\java\org\apache\ivy\core\resolve\ResolveEngine.java,locate,Artifact,0,0,1
src\java\org\apache\ivy\plugins\report\XmlReportOutputter.java,output,"ConfigurationResolveReport, String, String[], ResolutionCacheManager",290,0,33
src\java\org\apache\ivy\plugins\resolver\util\ResolverHelper.java,findAll,"Repository, ModuleRevisionId, String, Artifact",110,1,55
test\java\org\apache\ivy\plugins\matcher\ExactPatternMatcherTest.java,testImplementation,,0,0,1
src\java\org\apache\ivy\plugins\resolver\packager\BuiltFileResource.java,getContentLength,,0,0,1
src\java\org\apache\ivy\util\cli\CommandLine.java,getOptionValue,"String, String",0,0,19
src\java\org\apache\ivy\plugins\resolver\util\ApacheHttpURLLister.java,listAll,URL,1,0,4
src\java\org\apache\ivy\core\module\descriptor\AbstractArtifact.java,getQualifiedExtraAttributes,,92,2,18800
src\java\org\apache\ivy\ant\AddPathTask.java,createPath,,0,0,2
src\java\org\apache\ivy\core\report\ConfigurationResolveReport.java,getEvictedMrids,,0,0,8
src\java\org\apache\ivy\core\settings\XmlSettingsParser.java,inConfiguratorStarted,"String, Map",5408,37,8818
src\java\org\apache\ivy\plugins\parser\m2\PomReader.java,replaceProps,String,34,1,1765
src\java\org\apache\ivy\plugins\resolver\AbstractResolver.java,toSystem,ResolvedModuleRevision,0,0,1
src\java\org\apache\ivy\plugins\repository\sftp\SFTPRepository.java,openStream,SFTPResource,192,0,10
test\java\org\apache\ivy\plugins\parser\xml\XmlModuleDescriptorParserTest.java,testExtendsMixed,,31,0,1
src\java\org\apache\ivy\core\sort\ModuleInSort.java,getDependencies,,0,0,276
src\java\org\apache\ivy\core\cache\DefaultRepositoryCacheManager.java,getRepositoryCacheRoot,,7,5,16981
src\java\org\apache\ivy\plugins\resolver\JarResolver.java,setSettings,ResolverSettings,24,0,9
src\java\org\apache\ivy\ant\IvyOverride.java,addOverride,"DefaultModuleDescriptor, IvySettings",2,0,4
src\java\org\apache\ivy\core\search\RevisionEntry.java,toString,,0,0,11
test\java\org\apache\ivy\plugins\conflict\LatestConflictManagerTest.java,testIvy388,,262,0,1
src\java\org\apache\ivy\Ivy14.java,publish,"ModuleDescriptor, DependencyResolver, Collection, String, Artifact[], boolean, String",0,0,1
src\java\org\apache\ivy\osgi\core\BundleInfoAdapter.java,buildIvyURI,Artifact,6,0,20
src\java\org\apache\ivy\core\resolve\IvyNode.java,clean,,0,0,546
src\java\org\apache\ivy\core\resolve\IvyNodeCallers.java,removeCaller,"String, ModuleRevisionId",0,0,2
test\java\org\apache\ivy\plugins\parser\xml\XmlModuleDescriptorParserTest.java,testBadConfs,,34,0,1
src\java\org\apache\ivy\Ivy14.java,resolve,"URL, String, String[], File, Date, boolean, boolean, boolean, boolean, Filter",8,0,3
test\java\org\apache\ivy\util\MockMessageLogger.java,assertLogVerboseContains,String,0,0,1
src\java\org\apache\ivy\plugins\resolver\IvyRepResolver.java,<init>,,12,0,66
src\java\org\apache\ivy\util\Configurator.java,setAttribute,"String, String",202,27,8829
src\java\org\apache\ivy\plugins\matcher\AnyMatcher.java,<init>,,0,0,10
src\java\org\apache\ivy\osgi\repo\EditableRepoDescriptor.java,equals,Object,3,0,9
src\java\org\apache\ivy\core\IvyPatternHelper.java,substitute,"String, Artifact, String",1117,6,6832
src\java\org\apache\ivy\plugins\repository\url\URLResource.java,getLastModified,,812,0,451
src\java\org\apache\ivy\osgi\repo\RepositoryManifestIterable.java,<init>,Repository,0,0,25
src\java\org\apache\ivy\plugins\repository\vsftp\VsftpResource.java,openStream,,0,0,4
src\java\org\apache\ivy\core\IvyPatternHelper.java,getTokenRoot,String,0,0,11
src\java\org\apache\ivy\osgi\obr\xml\RequirementAdapter.java,<init>,,4,4,34185
src\java\org\apache\ivy\core\resolve\ResolveOptions.java,getDefaultResolveId,ModuleId,0,0,69
test\java\org\apache\ivy\plugins\conflict\LatestCompatibleConflictManagerTest.java,testCompatibilityResolve1,,660,0,1
src\java\org\apache\ivy\ant\IvyDependency.java,createConf,,0,0,1
test\java\org\apache\ivy\osgi\updatesite\UpdateSiteResolverTest.java,testListOrganization,,74,0,1
src\java\org\apache\ivy\osgi\repo\EditableRepoDescriptor.java,<init>,"URI, ExecutionEnvironmentProfileProvider",0,0,120
src\java\org\apache\ivy\core\settings\IvySettings.java,<init>,IvyVariableContainer,17459,152,2096
src\java\org\apache\ivy\Ivy.java,getWorkingRevision,,12,1,892
src\java\org\apache\ivy\plugins\latest\ComparatorLatestStrategy.java,<init>,,0,0,5054
src\java\org\apache\ivy\osgi\core\OSGiManifestParser.java,<init>,,50,0,12
src\java\org\apache\ivy\core\module\descriptor\DefaultExcludeRule.java,toString,,0,0,2
src\java\org\apache\ivy\ant\IvyAntSettings.java,setUsername,String,0,0,7
src\java\org\apache\ivy\core\cache\ArtifactOrigin.java,equals,Object,0,0,9
src\java\org\apache\ivy\util\StringUtils.java,join,"Object[], String",0,0,146
src\java\org\apache\ivy\osgi\repo\BundleCapabilityAndLocation.java,<init>,"String, String, Version, BundleInfo",0,0,10
src\java\org\apache\ivy\core\IvyPatternHelper.java,substituteTokens,"String, Map",2379,422,18082
src\java\org\apache\ivy\core\cache\DefaultRepositoryCacheManager.java,computeResourceNameHash,Resource,37,1,310
src\java\org\apache\ivy\util\url\HttpClientHandler.java,configureProxy,,7,0,72
src\java\org\apache\ivy\plugins\resolver\AbstractResolver.java,locate,Artifact,2,0,46
src\java\org\apache\ivy\plugins\repository\url\URLResource.java,getFile,,0,0,6
src\java\org\apache\ivy\plugins\repository\file\FileRepository.java,delete,File,3,0,3
test\java\org\apache\ivy\plugins\conflict\RegexpConflictManagerTest.java,<init>,,0,0,2
src\java\org\apache\ivy\core\settings\IvySettings.java,logResolvedRevision,,0,0,72
src\java\org\apache\ivy\plugins\repository\AbstractRepository.java,removeTransferListener,TransferListener,0,0,64
src\java\org\apache\ivy\core\settings\IvySettings.java,addVersionMatcher,VersionMatcher,4,1,515
test\java\org\apache\ivy\plugins\parser\m2\PomModuleDescriptorWriterTest.java,testSimpleDependencies,,38,0,1
src\java\org\apache\ivy\plugins\repository\vfs\VfsResource.java,<init>,"String, FileSystemManager",0,0,60
src\java\org\apache\ivy\osgi\repo\ModuleDescriptorWrapper.java,equals,Object,2,0,60
src\java\org\apache\ivy\ant\IvyRetrieve.java,doExecute,,0,0,2
src\java\org\apache\ivy\util\MessageLoggerEngine.java,setShowProgress,boolean,0,0,1
test\java\org\apache\ivy\plugins\version\PatternVersionMatcherTest.java,generateRegexpMatch2,,0,0,1
src\java\org\apache\ivy\util\url\CredentialsStore.java,<init>,,0,0,4
src\java\org\apache\ivy\core\module\descriptor\DefaultModuleDescriptor.java,getExtraAttribute,String,0,0,6
src\java\org\apache\ivy\core\module\descriptor\AbstractArtifact.java,equals,Object,11,1,214
test\java\org\apache\ivy\plugins\resolver\Maven2LocalTest.java,setUp,,22,0,2
src\java\org\apache\ivy\plugins\resolver\IBiblioResolver.java,findArtifactRef,"Artifact, Date",3975,0,14
src\java\org\apache\ivy\plugins\resolver\packager\PackagerResolver.java,findArtifactRef,"Artifact, Date",0,0,2
src\java\org\apache\ivy\osgi\filter\MultiOperatorFilter.java,<init>,OSGiFilter[],0,0,29
test\java\org\apache\ivy\plugins\parser\xml\XmlModuleDescriptorParserTest.java,testArtifactsDefaults,,33,0,1
src\java\org\apache\ivy\core\cache\DefaultRepositoryCacheManager.java,getSavedArtResolverName,ModuleDescriptor,141,0,335
test\java\org\apache\ivy\plugins\parser\xml\XmlModuleDescriptorParserTest.java,testExtendsDependencies,,32,0,1
src\java\org\apache\ivy\osgi\filter\UniOperatorFilter.java,append,StringBuffer,0,0,3
src\java\org\apache\ivy\core\resolve\IvyNodeUsage.java,getDependencyArtifactsSet,String,8,0,481
src\java\org\apache\ivy\Ivy14.java,interrupt,,0,0,5
src\java\org\apache\ivy\Ivy.java,newInstance,,8822,0,1051
src\java\org\apache\ivy\plugins\repository\vfs\VfsResource.java,init,,18,0,30
src\java\org\apache\ivy\plugins\parser\xml\XmlModuleDescriptorWriter.java,printDependencyExcludeRules,"ModuleDescriptor, PrintWriter, ExcludeRule[]",0,0,94
src\java\org\apache\ivy\ant\IvyRetrieve.java,<init>,,0,0,29
src\java\org\apache\ivy\core\sort\ModuleDescriptorSorter.java,sortModuleDescriptorsHelp,"ModuleInSort, ModuleInSort",64,1,459
src\java\org\apache\ivy\core\module\descriptor\DefaultDependencyDescriptor.java,getAttributes,,0,0,6
src\java\org\apache\ivy\plugins\version\ExactVersionMatcher.java,accept,"ModuleRevisionId, ModuleRevisionId",0,0,444
src\java\org\apache\ivy\core\settings\IvySettings.java,setDeprecatedVariable,"String, String",554,8,10826
src\java\org\apache\ivy\core\event\IvyEvent.java,getAttributes,,0,0,11
src\java\org\apache\ivy\plugins\resolver\CacheResolver.java,ensureConfigured,,1,0,29
src\java\org\apache\ivy\core\module\id\ArtifactId.java,hashCode,,13,10,12047
src\java\org\apache\ivy\ant\MapperAdapter.java,<init>,Mapper,0,0,4
test\java\org\apache\ivy\plugins\resolver\IvyRepResolverTest.java,<init>,,0,0,3
