id, seed, size, upperDepth, upperWidth, lowerDepth, lowerWidth
1344,org.apache.ivy.plugins.repository.LazyResource.isLocal(),3,0,0,2,1
1345,org.apache.ivy.util.AbstractMessageLogger.getErrors(),3,2,1,0,0
1346,org.apache.ivy.ant.IvyPostResolveTask.getResolvedReport(),821,14,129,2,4
1347,"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.parseDescriptor(ParserSettings, InputStream, Resource, boolean)",100,0,0,8,21
1348,org.apache.ivy.util.cli.OptionBuilder.countArgs(boolean),12,3,8,0,0
1349,org.apache.ivy.util.cli.CommandLine.setLeftOverArgs(String[]),8,4,3,0,0
1350,"org.apache.ivy.osgi.util.DelegatingHandler.getRequiredAttribute(Attributes, String)",39,7,9,1,1
1351,"org.apache.ivy.util.FileUtil.deepCopy(File, File, CopyProgressListener, boolean)",14,0,0,6,5
1352,org.apache.ivy.core.install.InstallOptions.isOverwrite(),663,13,103,0,0
1353,org.apache.ivy.core.module.id.ModuleRevisionId.hashCode(),28,3,11,1,5
1354,"org.apache.ivy.Ivy14.determineArtifactsToCopy(ModuleId, String[], File, String, String, Filter)",231,0,0,14,45
1355,org.apache.ivy.plugins.repository.RepositoryCopyProgressListener.setTotalLength(Long),183,15,48,0,0
1356,"org.apache.ivy.plugins.namespace.NameSpaceHelper.transform(MetadataArtifactDownloadReport, NamespaceTransformer)",156,10,35,6,20
1357,org.apache.ivy.core.module.id.ModuleId.encodeToString(),3,0,0,1,2
1358,org.apache.ivy.core.report.ConfigurationResolveReport.getNodesNumber(),226,21,48,1,1
1359,"org.apache.ivy.plugins.resolver.RepositoryResolver.findDynamicResourceUsingPattern(ResourceMDParser, ModuleRevisionId, String, Artifact, Date)",273,3,8,14,48
1360,org.apache.ivy.ant.IvyPostResolveTask.getFile(),110,10,27,0,0
1361,org.apache.ivy.plugins.parser.ParserSettings.resolveFile(String),404,12,147,0,0
1362,"org.apache.ivy.core.resolve.IvyNodeCallers.updateFrom(IvyNodeCallers, String, boolean)",12,4,5,1,2
1363,org.apache.ivy.plugins.resolver.BasicResolver.isForce(),475,12,96,0,0
1364,"org.apache.ivy.util.Configurator.MacroRecord.recordAttribute(String, String)",9,3,5,0,0
1365,org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getExtraInfoContentByTagName(String),20,4,8,2,2
1366,"org.apache.ivy.Ivy14.resolve(URL, String, String[], File, Date, boolean, boolean, boolean, Filter)",654,0,0,15,100
1367,org.apache.ivy.ant.IvyBuildList.doExecute(),98,0,0,8,26
1368,"org.apache.ivy.ant.IvyPostResolveTask.setupResolve(boolean, boolean)",124,10,31,5,16
1369,"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.startElementInConfigurationsConf(String, Attributes)",243,16,44,3,5
1370,"org.apache.ivy.util.url.BasicURLHandler.upload(File, URL, CopyProgressListener)",29,0,0,5,8
1371,"org.apache.ivy.core.settings.IvySettings.typeDef(String, String)",16,2,1,6,5
1372,org.apache.ivy.plugins.repository.ssh.Scp.FileInfo.getLength(),209,16,44,0,0
1373,org.apache.ivy.core.settings.IvySettings.getResolverName(ModuleRevisionId),23,6,5,5,3
1374,org.apache.ivy.core.settings.IvySettings.getVariable(String),152,9,33,1,1
1375,org.apache.ivy.core.settings.IvySettings.addConfigured(VersionMatcher),12,0,0,3,5
1376,org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.includeConfStarted(Attributes),419,13,64,7,20
1377,org.apache.ivy.plugins.repository.jar.JarResource.toString(),2,0,0,1,1
1378,"org.apache.ivy.osgi.util.DelegatingHandler.getRequiredIntAttribute(Attributes, String, Integer)",4,0,0,2,2
1379,"org.apache.ivy.Ivy14.getDependencies(ModuleDescriptor, String[], File, Date, ResolveReport, boolean)",545,0,0,16,95
1380,org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.replaceConfigurationWildcards(),88,9,16,3,3
1381,"org.apache.ivy.core.module.descriptor.DependencyDescriptor.doesExclude(String[], ArtifactId)",23,5,8,0,0
1382,org.apache.ivy.plugins.resolver.AbstractResolver.ResolverParserSettings.getContextNamespace(),19,0,0,6,6
1383,"org.apache.ivy.plugins.version.LatestVersionMatcher.accept(ModuleRevisionId, ModuleDescriptor)",159,0,0,12,48
1384,org.apache.ivy.core.cache.ParserSettingsMonitor.(Anon_1).getResolver(ModuleRevisionId),2,0,0,1,1
1385,"org.apache.ivy.Ivy14.retrieve(ModuleId, String[], File, String)",287,0,0,14,56
1386,"org.apache.ivy.plugins.namespace.NameSpaceHelper.transform(ArtifactId, NamespaceTransformer)",196,4,6,15,49
1387,"org.apache.ivy.ant.IvyPublish.PublishArtifact.setDynamicAttribute(String, String)",1,0,0,0,0
1388,org.apache.ivy.util.MockMessageLogger.assertLogDoesntContain(String),2,0,0,1,1
1389,org.apache.ivy.core.module.id.ModuleId.getAttributes(),224,15,44,0,0
1390,org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getMainArtifact(),51,11,14,0,0
1391,org.apache.ivy.core.resolve.IvyNodeUsage.NodeConf.hashCode(),11,0,0,3,5
1392,"org.apache.ivy.core.resolve.IvyNodeCallers.doesCallersExclude(String, Artifact)",99,8,22,6,10
1393,org.apache.ivy.Ivy.bind(),97,2,3,6,31
1394,"org.apache.ivy.core.event.publish.EndArtifactPublishEvent.EndArtifactPublishEvent(DependencyResolver, Artifact, File, boolean, boolean)",173,4,4,13,50
1395,org.apache.ivy.ant.IvyArtifactProperty.setValue(String),1,0,0,0,0
1396,org.apache.ivy.core.module.descriptor.DependencyDescriptor.clone(ModuleRevisionId),959,12,178,0,0
1397,org.apache.ivy.plugins.repository.AbstractRepository.fireTransferCompleted(long),204,12,47,2,4
1398,"org.apache.ivy.plugins.resolver.DualResolver.download(ArtifactOrigin, DownloadOptions)",4,0,0,1,3
1399,org.apache.ivy.ant.AntBuildTrigger.markBuilt(File),161,13,46,0,0
1400,"org.apache.ivy.plugins.matcher.MatcherHelper.isExact(PatternMatcher, ModuleRevisionId)",663,13,103,2,5
1401,org.apache.ivy.plugins.resolver.VsftpResolver.setReuseConnection(long),4,0,0,2,2
1402,org.apache.ivy.ant.IvyBuildNumber.setPrefix(String),1,0,0,0,0
1403,org.apache.ivy.core.resolve.ResolveData.register(VisitNode),16,2,1,4,6
1404,org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getIncludeRules(String),3,1,1,1,1
1405,org.apache.ivy.plugins.parser.xml.UpdateOptions.getNamespace(),11,2,9,0,0
1406,org.apache.ivy.util.Configurator.ObjectDescriptor.getSetMethod(String),9,3,5,0,0
1407,org.apache.ivy.util.extendable.ExtendableItem.getQualifiedExtraAttributes(),339,13,103,0,0
1408,"org.apache.ivy.plugins.repository.url.URLRepository.get(String, File)",189,7,6,14,50
1409,org.apache.ivy.util.MessageLogger.deprecated(String),14,4,5,0,0
1410,"org.apache.ivy.Ivy.sortModuleDescriptors(Collection, SortOptions)",100,5,16,7,14
1411,org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.mergeConfigurations(ModuleDescriptor),235,16,47,5,13
1412,"org.apache.ivy.core.resolve.VisitNode.markEvicted(VisitNode, ConflictManager, Collection)",371,15,50,6,6
1413,org.apache.ivy.osgi.updatesite.xml.FeatureParser.ImportHandler.handleAttributes(Attributes),7,0,0,1,6
1414,org.apache.ivy.core.module.id.ModuleRevisionId.getName(),1260,13,347,1,2
1415,org.apache.ivy.core.search.ModuleEntry.getOrganisation(),213,16,46,1,1
1416,org.apache.ivy.plugins.latest.ComparatorLatestStrategy.ComparatorLatestStrategy(Comparator),4,2,2,0,0
1417,org.apache.ivy.plugins.resolver.AbstractResolver.getChangingPattern(),40,7,16,0,0
1418,org.apache.ivy.ant.IvyDependencyInclude.asRule(IvySettings),210,16,49,4,9
1419,org.apache.ivy.ant.IvyRepositoryReport.setOutputname(String),1,0,0,0,0
1420,"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addMainArtifact(String, String)",399,12,94,7,12
1421,"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.overwriteExtraInfoIfExists(String, String)",31,5,14,1,4
1422,org.apache.ivy.core.module.descriptor.ExtraInfoHolder.setName(String),428,13,87,0,0
1423,org.apache.ivy.core.report.ArtifactDownloadReport.getSize(),537,12,102,0,0
1424,org.apache.ivy.plugins.repository.ssh.SshCache.clearSession(Session),169,3,3,13,48
1425,org.apache.ivy.core.event.IvyEvent.getSource(),190,15,46,0,0
1426,org.apache.ivy.osgi.updatesite.xml.EclipseFeature.setPrimary(boolean),18,5,13,0,0
1427,"org.apache.ivy.osgi.util.DelegatingHandler.getOptionalAttribute(Attributes, String, String)",32,7,8,0,0
1428,org.apache.ivy.Ivy.resolve(URL),643,1,1,15,100
1429,"org.apache.ivy.ant.IvyDependencyUpdateChecker.displayDependencyUpdates(ResolveReport, ResolveReport)",724,14,105,2,9
1430,org.apache.ivy.plugins.repository.vsftp.VsftpRepository.closeConnection(),44,5,14,4,5
1431,org.apache.ivy.util.Message.getProblems(),22,3,8,3,5
1432,org.apache.ivy.core.module.id.ArtifactRevisionId.getModuleRevisionId(),31,3,14,0,0
1433,org.apache.ivy.core.search.SearchEngine.listOrganisationEntries(),14,4,6,1,2
1434,org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.AbstractParser.getModuleDescriptorParser(),49,8,19,0,0
1435,"org.apache.ivy.core.module.descriptor.DependencyDescriptor.getDependencyConfigurations(String, String)",279,14,48,0,0
1436,org.apache.ivy.core.cache.ArtifactOrigin.setLocation(String),171,10,42,0,0
1437,org.apache.ivy.osgi.core.ManifestHeaderElement.getAttributes(),59,8,23,0,0
1438,org.apache.ivy.core.settings.IvySettings.getResolverName.(Anon_1).accept(Object),2,0,0,1,1
1439,org.apache.ivy.util.Message.getLogger(),36,2,14,2,5
1440,org.apache.ivy.osgi.util.DelegatingHandler.setBufferingChar(boolean),12,2,10,0,0
1441,"org.apache.ivy.core.resolve.IvyNodeUsage.setRequiredConfs(IvyNode, String, Collection)",279,14,48,1,1
1442,"org.apache.ivy.plugins.lock.FileBasedLockStrategy.incrementLock(File, Thread)",17,6,5,0,0
1443,org.apache.ivy.tools.analyser.JarModule.getJar(),51,8,13,0,0
1444,org.apache.ivy.plugins.repository.TransferListener.transferProgress(TransferEvent),3,1,2,0,0
1445,org.apache.ivy.plugins.repository.Repository.removeTransferListener(TransferListener),181,13,46,0,0
1446,org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getDependencyConfigurations(String[]),14,0,0,5,6
1447,"org.apache.ivy.plugins.repository.ssh.SshCache.getSession(String, int, String, String, File, String, File, boolean)",187,4,14,13,47
1448,org.apache.ivy.plugins.resolver.VsftpResolver.setUsername(String),4,0,0,2,2
1449,org.apache.ivy.osgi.util.DelegatingHandler.startElement.(Anon_3).call(),31,0,0,8,6
1450,org.apache.ivy.util.FileUtil.UncloseInputStream.toString(),1,0,0,0,0
1451,org.apache.ivy.core.settings.IvySettings.getDefaultResolver(),45,6,12,0,0
1452,org.apache.ivy.core.retrieve.RetrieveEngine.getConflictResolvingPolicy(),72,5,39,0,0
1453,"org.apache.ivy.ant.IvyBuildList.processFilterNodeFromRoot(ModuleDescriptor, Set, Map)",18,5,5,1,3
1454,org.apache.ivy.core.module.id.ModuleRevisionId.intern(ModuleRevisionId),186,13,49,0,0
1455,"org.apache.ivy.util.XMLHelper.parseToDom(InputSource, EntityResolver)",9,2,6,1,1
1456,org.apache.ivy.osgi.obr.xml.Capability.getName(),23,5,9,0,0
1457,org.apache.ivy.Ivy.getResolveEngine(),834,13,170,0,0
1458,org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getDefaultMetadataArtifactOrigin(ModuleRevisionId),91,5,6,9,16
1459,"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.addDependencyArtifact(String, DependencyArtifactDescriptor)",240,16,48,1,2
1460,org.apache.ivy.ant.IvyPublish.setStatus(String),1,0,0,0,0
1461,org.apache.ivy.core.module.id.ModuleRules.ModuleRules(),1,0,0,0,0
1462,org.apache.ivy.osgi.core.BundleCapability.equals(Object),4,1,1,2,1
1463,org.apache.ivy.plugins.circular.AbstractCircularDependencyStrategy.getName(),2,1,1,0,0
1464,org.apache.ivy.core.deliver.DeliverEngine.getCache(),256,15,50,1,1
1465,org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.convertM2ResourceSearchIdToNormal(ModuleRevisionId),237,6,29,14,49
1466,org.apache.ivy.core.settings.IvySettings.setDefaultResolveMode(String),34,5,11,0,0
1467,org.apache.ivy.osgi.p2.P2MetadataParser.InstructionsHandler.InstructionsHandler(),7,1,1,2,3
1468,"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.isCheckmodified(DependencyDescriptor, ModuleRevisionId, CacheMetadataOptions)",414,16,89,3,2
1469,org.apache.ivy.core.repository.RepositoryManagementEngine.getOrphans(),2,0,0,1,1
1470,org.apache.ivy.core.resolve.IvyNode.hasProblem(),700,12,162,0,0
1471,org.apache.ivy.Ivy.popContext(),1109,12,336,2,1
1472,"org.apache.ivy.util.Message.verbose(String, Throwable)",281,12,47,4,5
1473,org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.ModuleDescriptorMemoryCache(int),3,1,2,0,0
1474,org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getDefaultVersion(PomDependencyData),235,16,48,3,7
1475,org.apache.ivy.util.cli.OptionBuilder.deprecated(),12,3,8,0,0
1476,"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.write(ModuleDescriptor, File)",880,10,176,7,49
1477,org.apache.ivy.plugins.parser.ModuleDescriptorParserRegistry.getParsers(),1,0,0,0,0
1478,org.apache.ivy.ant.IvyPostResolveTask.createDependency(),2,0,0,1,1
1479,org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getDescription(),4,2,2,0,0
1480,org.apache.ivy.osgi.util.DelegatingHandler.doWarning(SAXParseException),2,1,1,0,0
1481,org.apache.ivy.core.deliver.DeliverOptions.setStatus(String),625,15,137,0,0
1482,"org.apache.ivy.core.cache.RepositoryCacheManager.saveResolvedRevision(ModuleRevisionId, String)",14,4,7,0,0
1483,org.apache.ivy.core.module.descriptor.DependencyDescriptor.getAllDependencyArtifacts(),506,12,113,0,0
1484,org.apache.ivy.Ivy.configure(File),195,5,24,8,38
1485,org.apache.ivy.core.install.InstallOptions.isInstallOriginalMetadata(),663,13,103,0,0
1486,org.apache.ivy.osgi.updatesite.UpdateSiteLoader.loadFromDigest(UpdateSite),107,7,32,5,12
1487,org.apache.ivy.osgi.core.ManifestParser.parseManifest(InputStream),60,0,0,8,22
1488,org.apache.ivy.util.url.HttpClientHandler.HttpClientHelper3x.getResponseContentLength(HttpMethodBase),1,0,0,0,0
1489,org.apache.ivy.plugins.resolver.BintrayResolver.setRepo(String),19,0,0,4,9
1490,org.apache.ivy.plugins.conflict.LatestConflictManager.IvyNodeArtifactInfo.getLastModified(),3,0,0,2,1
1491,org.apache.ivy.core.cache.DefaultRepositoryCacheManager.BackupResourceDownloader.restore(),413,16,88,6,5
1492,org.apache.ivy.ant.IvyFindRevision.doExecute(),225,0,0,15,49
1493,org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.isMappingOverride(),246,17,45,0,0
1494,org.apache.ivy.osgi.repo.ArtifactReportManifestIterable.ArtifactReportManifestIterator.ArtifactReportManifestIterator(),2,1,1,0,0
1495,org.apache.ivy.ant.IvyPublish.setUpdate(boolean),1,0,0,0,0
1496,org.apache.ivy.osgi.repo.ModuleDescriptorWrapper.equals(Object),4,0,0,3,1
1497,org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getOriginalKey(Artifact),131,10,27,4,7
1498,org.apache.ivy.plugins.resolver.DependencyResolver.listOrganisations(),207,16,46,0,0
1499,org.apache.ivy.plugins.repository.vsftp.VsftpRepository.sendCommand(String),212,12,44,7,14
1500,org.apache.ivy.plugins.resolver.CacheResolver.ensureConfigured(),394,15,64,7,11
1501,"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.getMetadataArtifact(ModuleRevisionId, Resource)",25,0,0,7,8
1502,"org.apache.ivy.core.event.resolve.EndResolveDependencyEvent.EndResolveDependencyEvent(DependencyResolver, DependencyDescriptor, ModuleRevisionId, ResolvedModuleRevision, long)",300,15,45,13,50
1503,org.apache.ivy.util.MessageLoggerEngine.verbose(String),6,0,0,3,2
1504,org.apache.ivy.plugins.resolver.DependencyResolver.commitPublishTransaction(),695,13,105,0,0
1505,org.apache.ivy.core.resolve.IvyNodeEviction.markEvicted(EvictionData),16,5,6,1,1
1506,org.apache.ivy.Ivy.isInterrupted(),13,5,5,0,0
1507,"org.apache.ivy.osgi.obr.xml.OBRXMLWriter.saxBundleInfo(BundleInfo, ContentHandler)",111,9,29,4,14
1508,org.apache.ivy.osgi.repo.AbstractFSManifestIterable.iterator(),2,0,0,1,1
1509,org.apache.ivy.plugins.resolver.VsftpResolver.VsftpResolver(),2,0,0,1,1
1510,"org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager.blackListIncompatibleCallerAndRestartResolveIfPossible(IvySettings, IvyNode, IvyNode, IvyNode)",283,6,6,20,44
1511,org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.setResolvedModuleRevisionId(ModuleRevisionId),479,12,95,0,0
1512,org.apache.ivy.core.cache.DefaultRepositoryCacheManager.isUseOrigin(),312,16,45,1,2
1513,org.apache.ivy.osgi.obr.xml.OBRXMLParser.CapabilityHandler.CapabilityHandler(),16,3,8,2,3
1514,org.apache.ivy.plugins.resolver.AbstractResolver.setCheckmodified(boolean),1,0,0,0,0
1515,"org.apache.ivy.plugins.parser.ModuleDescriptorParser.toIvyFile(InputStream, Resource, File, ModuleDescriptor)",125,7,49,0,0
1516,"org.apache.ivy.osgi.util.DelegatingHandler.parseInt(String, String)",5,2,2,1,1
1517,org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.setDescription(String),248,21,47,0,0
1518,org.apache.ivy.plugins.repository.vsftp.VsftpRepository.getHost(),208,12,44,0,0
1519,org.apache.ivy.plugins.resolver.AbstractResolver.fromSystem(Artifact),64,3,7,6,13
1520,org.apache.ivy.util.MessageLogger.verbose(String),14,4,5,0,0
1521,org.apache.ivy.Ivy14.configure(URL),141,0,0,9,39
1522,org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getIsLocalKey(Artifact),131,10,27,4,7
1523,org.apache.ivy.util.cli.CommandLine.getOptionValues(String),625,15,136,0,0
1524,org.apache.ivy.plugins.repository.Repository.addTransferListener(TransferListener),181,13,46,0,0
1525,org.apache.ivy.ant.IvyResolve.createDependency(),2,1,1,0,0
1526,org.apache.ivy.core.settings.IvySettings.configureDefaultVersionMatcher(),28,6,7,3,6
1527,org.apache.ivy.core.module.id.ArtifactRevisionId.hashCode(),125,10,26,2,7
1528,org.apache.ivy.plugins.resolver.BasicResolver.checkForcedResolvedModuleRevision(ResolvedModuleRevision),468,12,97,1,7
1529,org.apache.ivy.core.resolve.ResolveData.getEventManager(),300,15,53,1,1
1530,"org.apache.ivy.Ivy.resolve(ModuleDescriptor, ResolveOptions)",851,8,47,15,98
1531,org.apache.ivy.osgi.core.ManifestHeaderValue.ManifestHeaderParser.parseParameterValue(),14,3,3,2,5
1532,org.apache.ivy.Ivy.getVariable(String),98,3,2,8,29
1533,org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.setHomePage(String),399,12,108,1,1
1534,"org.apache.ivy.Ivy14.install(ModuleRevisionId, String, String, boolean, boolean, boolean, Filter, File, String)",670,0,0,14,103
1535,org.apache.ivy.ant.IvyPostResolveTask.setConf(String),1,0,0,0,0
1536,org.apache.ivy.plugins.parser.m2.PomReader.getParentArtifactId(),399,12,105,2,2
1537,org.apache.ivy.core.resolve.DownloadOptions.DownloadOptions(),706,13,111,0,0
1538,org.apache.ivy.plugins.resolver.AbstractResolver.ResolverParserSettings.getRelativeUrlResolver(),3,0,0,1,2
1539,org.apache.ivy.plugins.resolver.FileSystemResolver.isLocal(),4,0,0,2,2
1540,org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getAllIncludeRules(),2,0,0,1,1
1541,"org.apache.ivy.util.ChecksumHelper.check(File, File, String)",24,5,7,3,2
1542,org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.getSettings(),196,11,45,0,0
1543,org.apache.ivy.ant.IvyDependencyInclude.setName(String),1,0,0,0,0
1544,"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.getMetadataArtifact(ModuleRevisionId, Resource)",25,0,0,7,9
1545,org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.endIndent(),244,16,44,2,1
1546,org.apache.ivy.plugins.repository.vsftp.VsftpRepository.chomp(StringBuffer),2,1,1,0,0
1547,org.apache.ivy.plugins.trigger.AbstractTrigger.getEventFilter(),159,0,0,13,50
1548,org.apache.ivy.core.cache.DefaultResolutionCacheManager.CacheParserSettings.getRelativeUrlResolver(),3,0,0,1,2
1549,"org.apache.ivy.Main.configureURLHandler(String, String, String, String)",165,10,34,5,6
1550,org.apache.ivy.ant.IvyRetrieve.getOverwriteMode(),384,14,80,0,0
1551,org.apache.ivy.plugins.resolver.packager.PackagerResolver.setPackagerPattern(String),2,0,0,1,1
1552,org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.equals(Object),7,0,0,2,5
1553,org.apache.ivy.osgi.core.BundleArtifact.getFormat(),271,17,47,0,0
1554,org.apache.ivy.plugins.repository.TransferEvent.setLength(long),11,3,5,0,0
1555,org.apache.ivy.Ivy14.sortModuleDescriptors(Collection),62,0,0,8,14
1556,org.apache.ivy.util.url.HttpClientHandler.FileRequestEntity.writeRequest(OutputStream),7,0,0,2,5
1557,org.apache.ivy.ant.IvyPostResolveTask.getOrganisation(),676,14,99,0,0
1558,"org.apache.ivy.ant.IvyArtifactReport.writeOriginLocationIfPresent(RepositoryCacheManager, TransformerHandler, ArtifactDownloadReport)",235,21,49,1,4
1559,org.apache.ivy.util.Configurator.Macro.Macro(MacroDef),2,1,1,0,0
1560,org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getCachedDataFile(ModuleRevisionId),151,8,30,8,11
1561,"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.findModuleInCache(DependencyDescriptor, ModuleRevisionId, CacheMetadataOptions, String)",339,0,0,15,57
1562,org.apache.ivy.plugins.resolver.AbstractResolver.isValidate(),1,0,0,0,0
1563,"org.apache.ivy.util.Configurator.addChild(ObjectDescriptor, Class, String, Object)",26,3,6,3,8
1564,"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.PomModuleDescriptorBuilder(ModuleDescriptorParser, Resource, ParserSettings)",399,12,102,2,7
1565,"org.apache.ivy.core.event.retrieve.StartRetrieveArtifactEvent.StartRetrieveArtifactEvent(ArtifactDownloadReport, File)",258,5,40,13,50
1566,org.apache.ivy.core.module.descriptor.ConfigurationGroup.getMembersConfigurationNames(),46,9,13,0,0
1567,org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.AbstractParser.setResource(Resource),102,9,19,5,5
1568,org.apache.ivy.osgi.p2.P2Artifact.getId(),22,4,9,0,0
1569,org.apache.ivy.plugins.conflict.AbstractConflictManager.getSettings(),296,21,42,0,0
1570,"org.apache.ivy.core.resolve.VisitNode.getRequiredConfigurations(VisitNode, String)",471,14,93,3,2
1571,org.apache.ivy.osgi.repo.ResolverManifestIterable.iterator(),86,0,0,7,29
1572,"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseOtherPom(ParserSettings, ModuleRevisionId)",399,11,89,10,49
1573,org.apache.ivy.core.report.ConfigurationResolveReport.getFailedArtifactsReports(),223,3,2,22,49
1574,org.apache.ivy.plugins.parser.m2.PomReader.PomDependencyData.getScope(),235,16,48,2,2
1575,org.apache.ivy.ant.IvyMakePom.Dependency.getArtifact(),8,2,6,0,0
1576,org.apache.ivy.ant.IvyPublish.PublishArtifact.getExtraAttribute(String),1,0,0,0,0
1577,org.apache.ivy.ant.testutil.AntTaskTestCase.assertLogNotContaining(String),3,0,0,1,2
1578,org.apache.ivy.plugins.repository.ssh.SshRepository.resolveResource(String),213,2,3,15,44
1579,org.apache.ivy.core.resolve.ResolveData.getCurrentVisitNode(),471,12,95,0,0
1580,org.apache.ivy.core.settings.IvySettings.getSettingsURL(String),83,5,34,0,0
1581,org.apache.ivy.core.retrieve.RetrieveEngineSettings.isCheckUpToDate(),258,12,53,0,0
1582,org.apache.ivy.core.IvyContext.peek(String),3,2,1,0,0
1583,"org.apache.ivy.osgi.obr.xml.OBRXMLWriter.newHandler(OutputStream, String, boolean)",428,23,85,0,0
1584,org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy.logCircularDependency(ModuleRevisionId[]),12,0,0,4,5
1585,org.apache.ivy.ant.IvyPostResolveTask.isTransitive(),124,10,35,0,0
1586,org.apache.ivy.osgi.util.DelegatingHandler.skip(),42,7,13,1,1
1587,"org.apache.ivy.osgi.repo.FSManifestIterable.(Anon_2).accept(File, String)",1,0,0,0,0
1588,org.apache.ivy.Ivy.getLoggerEngine(),630,15,136,0,0
1589,"org.apache.ivy.plugins.resolver.DualResolver.findIvyFileRef(DependencyDescriptor, ResolveData)",2,0,0,1,1
1590,org.apache.ivy.osgi.p2.P2Artifact.toString(),4,0,0,3,1
1591,org.apache.ivy.core.resolve.ResolveOptions.getCheckIfChanged(),631,15,98,0,0
1592,"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParserTester.assertDependencyModulesExcludes(DependencyDescriptor, String[], String[])",5,0,0,1,4
1593,org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getExtraInfo(),5,0,0,2,3
1594,org.apache.ivy.core.resolve.IvyNodeEviction.getAllEvictingNodesDetails(),4,1,1,1,2
1595,org.apache.ivy.plugins.resolver.AbstractResolver.ResolverParserSettings.getMatcher(String),3,0,0,1,2
1596,"org.apache.ivy.core.check.CheckEngine.check(URL, String)",43,3,4,4,19
1597,"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getArchiveFileInCache(Artifact, ArtifactOrigin)",313,16,43,8,11
1598,org.apache.ivy.plugins.namespace.NamespaceTransformer.isIdentity(),301,15,74,0,0
1599,org.apache.ivy.plugins.namespace.MRIDRule.getOrg(),189,15,49,0,0
1600,org.apache.ivy.osgi.obr.OBRResolver.setRepoXmlFile(String),1,0,0,0,0
1601,org.apache.ivy.ant.IvyConfigure.getSettingsId(),2,0,0,1,1
1602,org.apache.ivy.core.retrieve.RetrieveOptions.getOverwriteMode(),2,1,1,0,0
1603,"org.apache.ivy.ant.IvyBuildList.convertModuleNamesToModuleDescriptors(Collection, Set, String)",98,9,26,1,3
1604,org.apache.ivy.core.event.EventManager.hasTransferListener(TransferListener),1,0,0,0,0
1605,"org.apache.ivy.core.settings.XmlSettingsParser.statusesStarted(String, Map)",180,7,51,4,7
1606,"org.apache.ivy.core.search.SearchEngine.findModuleRevisionIds(DependencyResolver, ModuleRevisionId, PatternMatcher)",207,0,0,15,46
1607,"org.apache.ivy.plugins.resolver.BasicResolver.checkDescriptorConsistency(ModuleRevisionId, ModuleDescriptor, ResolvedResource)",468,8,72,14,48
1608,org.apache.ivy.core.module.descriptor.DependencyDescriptor.getModuleConfigurations(),363,20,85,0,0
1609,org.apache.ivy.ant.IvyAntSettings.setHost(String),3,1,1,1,1
1610,org.apache.ivy.core.event.IvyEvent.addMridAttributes(ModuleRevisionId),178,13,50,2,8
1611,"org.apache.ivy.osgi.core.ManifestHeaderValue.writeParseException(PrintStream, String, ParseException)",1,0,0,0,0
