method,Layer,Size,Depth,Width,LOC,Cyclomatic,FanIn,FanOut,Loop,Time,OwnTime,Count,N_Layer,N_Size,N_Depth,N_Width,N_LOC,N_Cyclomatic,N_FanIn,N_FanOut,N_Loop,N_Time,N_OwnTime,N_Count,score
org.apache.cxf.common.i18n.Message.toString(),0,4698,14,899,12,3,193,3,0,314,0,1129,1.0,0.7498403575989783,0.2641509433962264,0.47819148936170214,0.04780876494023904,0.017094017094017096,0.28550295857988167,0.0410958904109589,1e-13,0.003701084394153701,1e-13,0.005712375801403786,0.701346023794266
org.apache.cxf.frontend.ServerFactoryBean.create(),10,2977,33,479,85,25,58,35,0,63233,0,419,0.5652173913043479,0.47509578544061304,0.6226415094339622,0.2547872340425532,0.3386454183266932,0.20512820512820512,0.08579881656804733,0.4794520547945205,1e-13,0.7453206034889204,1e-13,0.0021168201108038853,0.7012403790188823
org.apache.cxf.BusFactory.getDefaultBus(),4,4682,29,907,3,1,107,2,0,6518,0,388,0.8260869565217391,0.7472860791826309,0.5471698113207547,0.4824468085106383,0.01195219123505976,1e-13,0.15828402366863906,0.0273972602739726,1e-13,0.07682696841112682,1e-13,0.001959831059524171,0.690274108919515
org.apache.cxf.interceptor.LoggingInInterceptor.LoggingInInterceptor(),3,4178,20,988,3,1,222,2,0,0,0,41,0.8695652173913043,0.6668263090676884,0.37735849056603776,0.5255319148936171,0.01195219123505976,1e-13,0.32840236686390534,0.0273972602739726,1e-13,1e-13,1e-13,0.0002025665177802761,0.6833708466542894
org.apache.cxf.interceptor.LoggingOutInterceptor.LoggingOutInterceptor(),3,4158,21,927,3,1,223,2,0,6,0,44,0.8695652173913043,0.6636334610472542,0.39622641509433965,0.4930851063829787,0.01195219123505976,1e-13,0.32988165680473375,0.0273972602739726,1e-13,7.072135785007072e-05,1e-13,0.00021775900661379682,0.6794737716417624
org.apache.cxf.tools.wsdlto.WSDLToJavaContainer.processWsdl(),9,439,23,125,114,25,18,62,3,23,0,2,0.6086956521739131,0.06992337164750957,0.4339622641509434,0.06648936170212766,0.4541832669322709,0.20512820512820512,0.026627218934911243,0.8493150684931506,0.3333333333333333,0.0002710985384252711,1e-13,5.064162944506903e-06,0.6684850809829976
"org.apache.cxf.common.i18n.Message.Message(String, Logger, Object...)",0,3241,20,808,3,1,231,3,0,3,1,697,1.0,0.5172413793103449,0.37735849056603776,0.4297872340425532,0.01195219123505976,1e-13,0.34171597633136097,0.0410958904109589,1e-13,3.536067892503536e-05,0.0010277492291880781,0.003524657409376804,0.6600495875752498
org.apache.cxf.jaxrs.JAXRSServerFactoryBean.create(),16,3198,40,632,68,13,48,33,0,1310,0,15,0.30434782608695654,0.5103767560664112,0.7547169811320755,0.33617021276595743,0.27091633466135456,0.10256410256410256,0.07100591715976332,0.4520547945205479,1e-13,0.01544082979726544,1e-13,7.089828122309663e-05,0.6557111737940239
org.apache.cxf.tools.common.ClassUtils.compile(ToolContext),2,777,25,144,69,16,14,39,3,6660,0,6,0.9130434782608696,0.12388250319284802,0.4716981132075472,0.07659574468085106,0.2749003984063745,0.1282051282051282,0.020710059171597635,0.5342465753424658,0.3333333333333333,0.0785007072135785,1e-13,2.532081472253451e-05,0.6545840587273088
"org.apache.cxf.jaxrs.model.wadl.WadlGenerator.getSchemaCollection(ResourceTypes, JAXBContext)",9,105,19,24,123,27,8,46,6,0,0,4,0.6086956521739131,0.016602809706257982,0.3584905660377358,0.01276595744680851,0.4900398406374502,0.2222222222222222,0.011834319526627219,0.6301369863013698,0.6666666666666666,1e-13,1e-13,1.5192488833520708e-05,0.653318753412046
"org.apache.cxf.jaxrs.utils.InjectionUtils.handleBean(Class<?>, Annotation[], MultivaluedMap<String, String>, ParameterType, Message, boolean)",12,332,28,44,114,25,12,49,5,66,2,35,0.4782608695652174,0.05284163473818646,0.5283018867924528,0.023404255319148935,0.4541832669322709,0.20512820512820512,0.01775147928994083,0.6712328767123288,0.5555555555555556,0.0007779349363507779,0.0020554984583761563,0.0001721815401132347,0.6514724383274118
org.apache.cxf.jaxrs.impl.MetadataMap.MetadataMap(),0,2916,12,899,3,1,332,3,0,2,1,2603,1.0,0.46535759897828866,0.22641509433962265,0.47819148936170214,0.01195219123505976,1e-13,0.4911242603550296,0.0410958904109589,1e-13,2.3573785950023575e-05,0.0010277492291880781,0.01317695198160696,0.651325514070153
org.apache.cxf.ws.security.wss4j.WSS4JInInterceptor.handleMessage(SoapMessage),9,1292,32,168,100,14,24,59,0,16178,3,100,0.6086956521739131,0.20609833971902938,0.6037735849056604,0.08936170212765958,0.398406374501992,0.1111111111111111,0.03550295857988166,0.8082191780821918,1e-13,0.1906883545497407,0.003083247687564234,0.0005013521315061834,0.6476302441866209
"org.apache.cxf.aegis.type.basic.ArrayType.writeObject(Object, MessageWriter, Context, QName)",7,242,14,52,88,26,16,24,9,36,0,11,0.6956521739130435,0.03847381864623244,0.2641509433962264,0.027659574468085105,0.350597609561753,0.21367521367521367,0.023668639053254437,0.3287671232876712,1.0,0.0004243281471004243,1e-13,5.064162944506902e-05,0.6398258447214753
"org.apache.cxf.jaxrs.provider.json.JSONProvider.readFrom(Class<T>, Type, Annotation[], MediaType, MultivaluedMap<String, String>, InputStream)",5,1921,28,425,65,14,38,29,0,247,0,27,0.782608695652174,0.3065134099616858,0.5283018867924528,0.22606382978723405,0.2589641434262948,0.1111111111111111,0.05621301775147929,0.3972602739726027,1e-13,0.0029113625648279112,1e-13,0.00013166823655717946,0.6255816648007042
org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.initializeWSDLOperations(),7,372,21,81,49,13,6,31,8,4651,0,86,0.6956521739130435,0.05922733077905492,0.39622641509433965,0.04308510638297872,0.1952191235059761,0.10256410256410256,0.008875739644970414,0.4246575342465753,0.8888888888888888,0.05482083922677982,1e-13,0.0004304538502830867,0.6225888343124568
org.apache.cxf.phase.AbstractPhaseInterceptor.AbstractPhaseInterceptor(String),1,3569,20,646,3,1,167,2,0,78,3,13144,0.9565217391304348,0.5696040868454662,0.37735849056603776,0.34361702127659577,0.01195219123505976,1e-13,0.2470414201183432,0.0273972602739726,1e-13,0.0009193776520509194,0.003083247687564234,0.06655829357965422,0.6190535087801486
"org.apache.cxf.common.jaxb.JAXBContextCache.getCachedContextAndSchemas(Set<Class>, String, Map<String, Object>, Collection<Object>, boolean)",3,942,27,99,93,21,21,23,2,13632,0,547,0.8695652173913043,0.1502234993614304,0.5094339622641509,0.052659574468085106,0.3705179282868526,0.17094017094017094,0.03106508875739645,0.3150684931506849,0.2222222222222222,0.1606789250353607,1e-13,0.0027650329677007686,0.6174333440427081
org.apache.cxf.service.model.EndpointInfo.setAddress(String),2,4292,16,764,7,2,82,3,0,530,0,810,0.9130434782608696,0.6850255427841635,0.3018867924528302,0.40638297872340423,0.027888446215139442,0.008547008547008548,0.12130177514792899,0.0410958904109589,1e-13,0.006247053276756247,1e-13,0.004096907822106084,0.616351322119544
"org.apache.cxf.staxutils.StaxUtils.writeNode(Node, XMLStreamWriter, boolean)",1,2260,22,280,46,13,23,20,1,88,1,2051,0.9565217391304348,0.36063218390804597,0.41509433962264153,0.14893617021276595,0.18326693227091634,0.10256410256410256,0.034023668639053255,0.273972602739726,0.1111111111111111,0.0010372465818010372,0.0010277492291880781,0.01038153403623915,0.6112837916834539
"org.apache.cxf.tools.corba.processors.idl.PortTypeVisitor.visitInterfaceInheritanceSpec(AST, Binding, Scope)",7,210,11,83,99,17,10,53,5,8,0,5,0.6956521739130435,0.033365261813537675,0.20754716981132076,0.04414893617021277,0.3944223107569721,0.13675213675213677,0.014792899408284023,0.726027397260274,0.5555555555555556,9.42951438000943e-05,1e-13,2.025665177802761e-05,0.6106884453736732
"org.apache.cxf.service.model.AbstractPropertiesHolder.setProperty(String, Object)",2,2651,21,814,14,4,132,5,0,119,23,34945,0.9130434782608696,0.4230523627075351,0.39622641509433965,0.4329787234042553,0.055776892430278883,0.02564102564102564,0.1952662721893491,0.0684931506849315,1e-13,0.0014026402640264027,0.023638232271325797,0.1769621099328492,0.6103607130558869
"org.apache.cxf.helpers.IOUtils.copy(InputStream, OutputStream)",1,3741,20,675,7,2,68,3,0,462,0,347,0.9565217391304348,0.5970625798212005,0.37735849056603776,0.35904255319148937,0.027888446215139442,0.008547008547008548,0.10059171597633136,0.0410958904109589,1e-13,0.005445544554455445,1e-13,0.0017522003787993883,0.6081209529071981
"org.apache.cxf.aegis.util.jdom.StaxBuilder.buildTree(JDOMFactory, XMLStreamReader, Document)",0,3,2,2,120,32,21,38,4,28,0,1,1.0,0.00031928480204342275,0.03773584905660377,0.0010638297872340426,0.47808764940239046,0.26495726495726496,0.03106508875739645,0.5205479452054794,0.4444444444444444,0.00033003300330033004,1e-13,1e-13,0.6076002194648654
org.apache.cxf.io.CachedOutputStream.getInputStream(),1,3051,21,546,31,6,43,10,0,9,0,141,0.9565217391304348,0.48690932311621965,0.39622641509433965,0.2904255319148936,0.12350597609561753,0.042735042735042736,0.06360946745562131,0.136986301369863,1e-13,0.00010608203677510608,1e-13,0.0007089828122309663,0.6058881098452208
org.apache.cxf.ws.rm.RMManager.getReliableEndpoint(Message),8,1463,29,363,81,18,29,35,0,22,0,5,0.6521739130434783,0.233397190293742,0.5471698113207547,0.1930851063829787,0.32270916334661354,0.1452991452991453,0.042899408284023666,0.4794520547945205,1e-13,0.0002593116454502593,1e-13,2.025665177802761e-05,0.604528459605119
org.apache.cxf.aegis.type.basic.BeanType.writeSchema(XmlSchema),8,1081,27,125,77,14,12,43,2,347,5,231,0.6521739130434783,0.1724137931034483,0.5094339622641509,0.06648936170212766,0.30677290836653387,0.1111111111111111,0.01775147928994083,0.589041095890411,0.2222222222222222,0.00409005186232909,0.0051387461459403904,0.0011647574772365875,0.599507520904345
org.apache.cxf.service.model.EndpointInfo.getAddress(),0,3640,19,536,3,2,102,3,0,0,0,2589,1.0,0.5809386973180076,0.3584905660377358,0.2851063829787234,0.01195219123505976,0.008547008547008548,0.15088757396449703,0.0410958904109589,1e-13,1e-13,1e-13,0.013106053700383863,0.5986304444151416
org.apache.cxf.management.jmx.InstrumentationManagerImpl.init(),2,1593,25,243,55,13,17,31,0,629,0,35,0.9130434782608696,0.2541507024265645,0.4716981132075472,0.12925531914893618,0.21912350597609562,0.10256410256410256,0.02514792899408284,0.4246575342465753,1e-13,0.007413955681282414,1e-13,0.0001721815401132347,0.5963355176171707
org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.buildServiceFromClass(),10,725,20,107,70,16,11,60,3,55454,3,458,0.5652173913043479,0.11558109833971902,0.37735849056603776,0.056914893617021275,0.2788844621513944,0.1282051282051282,0.016272189349112426,0.821917808219178,0.3333333333333333,0.6536303630363036,0.003083247687564234,0.0023143224656396546,0.5944905527084107
org.apache.cxf.management.jmx.export.runtime.ModelMBeanAssembler.getModelMbeanInfo(Class<?>),0,347,17,85,81,12,12,31,3,323,1,33,1.0,0.05523627075351213,0.32075471698113206,0.04521276595744681,0.32270916334661354,0.09401709401709402,0.01775147928994083,0.4246575342465753,0.3333333333333333,0.0038071664309288072,0.0010277492291880781,0.00016205321422422088,0.5937946592697342
org.apache.cxf.service.model.AbstractPropertiesHolder.getProperty(String),0,2864,18,660,9,3,126,3,0,56,21,51767,1.0,0.45705619412515963,0.33962264150943394,0.35106382978723405,0.035856573705179286,0.017094017094017096,0.1863905325443787,0.0410958904109589,1e-13,0.0006600660066006601,0.02158273381294964,0.2621514589853443,0.5930230691063837
"org.apache.cxf.tools.common.ToolContext.put(String, Object)",0,2431,19,408,6,2,292,3,0,0,0,35,1.0,0.3879310344827586,0.3584905660377358,0.2170212765957447,0.02390438247011952,0.008547008547008548,0.4319526627218935,0.0410958904109589,1e-13,1e-13,1e-13,0.0001721815401132347,0.5919607081090759
org.apache.cxf.wsdl.interceptors.DocLiteralInInterceptor.handleMessage(Message),9,462,23,105,111,22,14,54,1,2589,2,181,0.6086956521739131,0.07359514687100895,0.4339622641509434,0.05585106382978723,0.44223107569721115,0.1794871794871795,0.020710059171597635,0.7397260273972602,0.1111111111111111,0.030516265912305517,0.0020554984583761563,0.0009115493300112424,0.5916791223292851
org.apache.cxf.frontend.ClientProxyFactoryBean.setAddress(String),1,3563,20,608,3,1,96,1,0,0,0,77,0.9565217391304348,0.5686462324393359,0.37735849056603776,0.32340425531914896,0.01195219123505976,1e-13,0.14201183431952663,0.0136986301369863,1e-13,1e-13,1e-13,0.00038487638378252456,0.5900152105020938
"org.apache.cxf.staxutils.StaxUtils.writeElement(Element, XMLStreamWriter, boolean, boolean)",1,503,21,66,86,21,6,26,2,85,11,1089,0.9565217391304348,0.0801404853128991,0.39622641509433965,0.035106382978723406,0.3426294820717131,0.17094017094017094,0.008875739644970414,0.3561643835616438,0.2222222222222222,0.001001885902876002,0.011305241521068859,0.00550980928362351,0.5871651553172434
org.apache.cxf.helpers.IOUtils.readStringFromStream(InputStream),0,3227,17,503,9,2,39,6,1,69,7,23,1.0,0.5150063856960408,0.32075471698113206,0.2675531914893617,0.035856573705179286,0.008547008547008548,0.057692307692307696,0.0821917808219178,0.1111111111111111,0.0008132956152758133,0.007194244604316547,0.00011141158477915185,0.5849083299171386
"org.apache.cxf.ws.addressing.impl.MAPAggregatorImpl.mediate(Message, boolean)",8,372,17,106,121,26,43,42,2,299,0,31,0.6521739130434783,0.05922733077905492,0.32075471698113206,0.05638297872340425,0.4820717131474104,0.21367521367521367,0.06360946745562131,0.5753424657534246,0.2222222222222222,0.0035242809995285245,1e-13,0.00015192488833520708,0.5835189513325458
org.apache.cxf.wsdl11.WSDLServiceFactory.create(),9,1563,22,311,69,13,26,35,2,2847,0,108,0.6086956521739131,0.24936143039591316,0.41509433962264153,0.16542553191489362,0.2749003984063745,0.10256410256410256,0.038461538461538464,0.4794520547945205,0.2222222222222222,0.033557284299858554,1e-13,0.0005418654350622386,0.583164301816592
org.apache.cxf.service.model.EndpointInfo.EndpointInfo(),0,3598,19,636,2,1,37,1,0,0,0,238,1.0,0.5742337164750958,0.3584905660377358,0.3382978723404255,0.00796812749003984,1e-13,0.05473372781065089,0.0136986301369863,1e-13,1e-13,1e-13,0.0012002066178481358,0.5830356358008896
"org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.createBareMessage(ServiceInfo, OperationInfo, boolean)",10,723,23,126,87,21,7,42,3,3,0,40,0.5652173913043479,0.1152618135376756,0.4339622641509434,0.06702127659574468,0.3466135458167331,0.17094017094017094,0.010355029585798817,0.5753424657534246,0.3333333333333333,3.536067892503536e-05,1e-13,0.0001975023548357692,0.5826825954830701
org.apache.cxf.phase.PhaseInterceptorChain.doIntercept(Message),4,800,17,196,83,19,37,39,1,25024,5,536,0.8260869565217391,0.1275542784163474,0.32075471698113206,0.10425531914893617,0.33067729083665337,0.15384615384615385,0.05473372781065089,0.5342465753424658,0.1111111111111111,0.29495520980669493,0.0051387461459403904,0.0027093271753111927,0.5815857895564457
"org.apache.cxf.frontend.WSDLGetUtils.updateDoc(Document, String, Map<String, Definition>, Map<String, SchemaReference>, Message, String, String)",6,166,11,56,94,19,13,24,7,11,0,2,0.7391304347826086,0.026340996168582376,0.20754716981132076,0.029787234042553193,0.3745019920318725,0.15384615384615385,0.019230769230769232,0.3287671232876712,0.7777777777777778,0.00012965582272512965,1e-13,5.064162944506903e-06,0.5815262219361151
org.apache.cxf.transport.http.HTTPConduit.getClient(),2,3180,19,619,7,1,98,7,0,310,0,257,0.9130434782608696,0.5075031928480205,0.3584905660377358,0.3292553191489362,0.027888446215139442,1e-13,0.14497041420118342,0.0958904109589041,1e-13,0.003653936822253654,1e-13,0.001296425713793767,0.5808229933489759
org.apache.cxf.javascript.types.SchemaJavascriptBuilder.generateCodeForSchema(XmlSchema),12,1292,34,177,69,15,11,28,3,97,0,9,0.4782608695652174,0.20609833971902938,0.6415094339622641,0.09414893617021276,0.2749003984063745,0.11965811965811966,0.016272189349112426,0.3835616438356164,0.3333333333333333,0.0011433286185761433,1e-13,4.051330355605522e-05,0.5805495317706922
org.apache.cxf.wsdl11.WSDLServiceBuilder.buildMockServices(Definition),8,1220,31,226,40,8,8,28,3,932,1,44,0.6521739130434783,0.19460408684546615,0.5849056603773585,0.1202127659574468,0.1593625498007968,0.05982905982905983,0.011834319526627219,0.3835616438356164,0.3333333333333333,0.010985384252710985,0.0010277492291880781,0.00021775900661379682,0.5775582878210241
org.apache.cxf.jaxws.JaxWsServerFactoryBean.JaxWsServerFactoryBean(),5,3688,23,638,3,1,97,3,0,545,0,312,0.782608695652174,0.5886015325670498,0.4339622641509434,0.3393617021276596,0.01195219123505976,1e-13,0.14349112426035504,0.0410958904109589,1e-13,0.006423856671381424,1e-13,0.0015749546757416466,0.5754413898057714
org.apache.cxf.frontend.ClientProxyFactoryBean.setServiceClass(Class<?>),1,3607,18,618,3,1,68,1,0,59,0,114,0.9565217391304348,0.5756704980842912,0.33962264150943394,0.32872340425531915,0.01195219123505976,1e-13,0.10059171597633136,0.0136986301369863,1e-13,0.0006954266855256954,1e-13,0.00057225041272928,0.5753830782145852
org.apache.cxf.jaxws.JaxWsProxyFactoryBean.create(),13,3436,35,529,26,5,56,18,0,20619,0,72,0.4347826086956522,0.5483716475095786,0.660377358490566,0.28138297872340423,0.10358565737051793,0.03418803418803419,0.08284023668639054,0.2465753424657534,1e-13,0.24303394625176802,1e-13,0.00035955556905999006,0.5746665024969595
org.apache.cxf.io.CachedOutputStream.close(),6,3193,26,552,13,3,36,7,1,2884,0,182,0.7391304347826086,0.5095785440613027,0.49056603773584906,0.2936170212765957,0.05179282868525897,0.017094017094017096,0.05325443786982249,0.0958904109589041,0.1111111111111111,0.03399339933993399,1e-13,0.0009166134929557494,0.5740515706079118
org.apache.cxf.sts.token.provider.SAMLTokenProvider.createToken(TokenProviderParameters),5,976,22,301,68,8,26,44,0,18369,5,166,0.782608695652174,0.1556513409961686,0.41509433962264153,0.1601063829787234,0.27091633466135456,0.05982905982905983,0.038461538461538464,0.6027397260273972,1e-13,0.2165134370579915,0.0051387461459403904,0.0008355868858436389,0.572754521608317
"org.apache.cxf.jaxws.spi.ProviderImpl.createW3CEndpointReference(String, QName, QName, QName, List<Element>, String, List<Element>, List<Element>, Map<QName, String>)",6,58,11,21,144,25,37,35,3,413,0,7,0.7391304347826086,0.009099616858237548,0.20754716981132076,0.011170212765957447,0.5737051792828686,0.20512820512820512,0.05473372781065089,0.4794520547945205,0.3333333333333333,0.004867986798679868,1e-13,3.0384977667041416e-05,0.5710073586244468
org.apache.cxf.frontend.AbstractWSDLBasedEndpointFactory.createEndpoint(),10,743,22,113,102,27,14,55,0,84840,0,523,0.5652173913043479,0.11845466155810984,0.41509433962264153,0.0601063829787234,0.4063745019920319,0.2222222222222222,0.020710059171597635,0.7534246575342466,1e-13,1.0,1e-13,0.0026434930570326033,0.5702644820499954
org.apache.cxf.tools.common.ToolContext.get(String),0,2477,19,537,3,2,161,2,0,1,0,1386,1.0,0.39527458492975737,0.3584905660377358,0.2856382978723404,0.01195219123505976,0.008547008547008548,0.23816568047337278,0.0273972602739726,1e-13,1.1786892975011788e-05,1e-13,0.00701386567814206,0.5670632903158612
org.apache.cxf.jaxws.JaxWsProxyFactoryBean.JaxWsProxyFactoryBean(),6,3738,23,672,3,1,83,3,0,134,0,99,0.7391304347826086,0.5965836526181354,0.4339622641509434,0.3574468085106383,0.01195219123505976,1e-13,0.1227810650887574,0.0410958904109589,1e-13,0.0015794436586515795,1e-13,0.0004962879685616765,0.5669466193625766
"org.apache.cxf.ws.rm.RMContextUtils.retrieveRMProperties(Message, boolean)",2,3072,21,499,19,5,32,7,0,49,0,104,0.9130434782608696,0.4902618135376756,0.39622641509433965,0.2654255319148936,0.07569721115537849,0.03418803418803419,0.047337278106508875,0.0958904109589041,1e-13,0.0005775577557755776,1e-13,0.0005216087832842109,0.5668618965837298
org.apache.cxf.service.model.BindingInfo.getOperation(QName),0,3270,19,529,3,1,52,2,0,3,0,1734,1.0,0.5218710089399745,0.3584905660377358,0.28138297872340423,0.01195219123505976,1e-13,0.07692307692307693,0.0273972602739726,1e-13,3.536067892503536e-05,1e-13,0.008776194382830461,0.5636906441117404
"org.apache.cxf.ws.addressing.impl.InternalContextUtils.rebaseResponse(EndpointReferenceType, AddressingProperties, Message)",8,327,19,87,149,24,17,45,0,62,0,4,0.6521739130434783,0.0520434227330779,0.3584905660377358,0.04627659574468085,0.5936254980079682,0.19658119658119658,0.02514792899408284,0.6164383561643836,1e-13,0.0007307873644507308,1e-13,1.5192488833520708e-05,0.5636047203392894
"org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.createMessageParts(InterfaceInfo, OperationInfo, Method)",5,132,9,58,115,25,20,47,2,2956,23,1537,0.782608695652174,0.020913154533844187,0.16981132075471697,0.030851063829787233,0.4581673306772908,0.20512820512820512,0.029585798816568046,0.6438356164383562,0.2222222222222222,0.03484205563413484,0.023638232271325797,0.007778554282762602,0.562833893349159
"org.apache.cxf.transport.http_jetty.JettyHTTPServerEngine.addServant(URL, JettyHTTPHandler)",2,100,9,50,119,25,25,42,1,4989,0,33,0.9130434782608696,0.015804597701149427,0.16981132075471697,0.026595744680851064,0.47410358565737054,0.20512820512820512,0.03698224852071006,0.5753424657534246,0.1111111111111111,0.058804809052333804,1e-13,0.00016205321422422088,0.5618473085835611
org.apache.cxf.tools.wsdlto.WSDLToJavaContainer.execute(),9,1502,32,254,44,9,142,19,1,28,0,2,0.6086956521739131,0.23962324393358875,0.6037735849056604,0.1351063829787234,0.1752988047808765,0.06837606837606838,0.21005917159763313,0.2602739726027397,0.1111111111111111,0.00033003300330033004,1e-13,5.064162944506903e-06,0.5618235416916572
org.apache.cxf.helpers.DOMUtils.getFirstElement(Node),0,2029,22,432,10,3,84,4,1,120,23,58389,1.0,0.32375478927203066,0.41509433962264153,0.2297872340425532,0.0398406374501992,0.017094017094017096,0.1242603550295858,0.0547945205479452,0.1111111111111111,0.0014144271570014145,0.023638232271325797,0.295686346003869,0.5615792189808781
org.apache.cxf.io.CachedOutputStream.CachedOutputStream(),6,3343,29,624,3,1,53,2,0,30,0,246,0.7391304347826086,0.5335249042145593,0.5471698113207547,0.33191489361702126,0.01195219123505976,1e-13,0.07840236686390532,0.0273972602739726,1e-13,0.0003536067892503536,1e-13,0.0012407199214041912,0.5614853746583635
org.apache.cxf.jaxb.JAXBDataBinding.initialize(Service),22,1160,30,179,88,19,15,44,5,12550,0,314,0.04347826086956519,0.18502554278416347,0.5660377358490566,0.09521276595744681,0.350597609561753,0.15384615384615385,0.022189349112426034,0.6027397260273972,0.5555555555555556,0.14792550683639794,1e-13,0.0015850830016306604,0.5594242551857151
org.apache.cxf.message.MessageUtils.isTrue(Object),1,3036,22,456,3,1,87,2,0,32,0,2291,0.9565217391304348,0.484514687100894,0.41509433962264153,0.2425531914893617,0.01195219123505976,1e-13,0.128698224852071,0.0273972602739726,1e-13,0.0003771805752003772,1e-13,0.011596933142920807,0.5582805246080936
org.apache.cxf.staxutils.StaxSource.parse(),0,4,2,3,114,30,21,31,3,12,0,11,1.0,0.0004789272030651341,0.03773584905660377,0.0015957446808510637,0.4541832669322709,0.24786324786324787,0.03106508875739645,0.4246575342465753,0.3333333333333333,0.00014144271570014144,1e-13,5.064162944506902e-05,0.5581731244616948
"org.apache.cxf.jaxb.JAXBDataBinding.createWrapperHelper(Class<?>, QName, List<String>, List<String>, List<Class>)",22,1265,30,187,143,26,10,37,3,192,0,1,0.04347826086956519,0.20178799489144317,0.5660377358490566,0.09946808510638298,0.5697211155378487,0.21367521367521367,0.014792899408284023,0.5068493150684932,0.3333333333333333,0.002263083451202263,1e-13,1e-13,0.5553673945837465
"org.apache.cxf.message.MessageImpl.put(String, Object)",0,2552,19,491,6,2,113,3,0,42,6,14096,1.0,0.4072477650063857,0.3584905660377358,0.2611702127659574,0.02390438247011952,0.008547008547008548,0.16715976331360946,0.0410958904109589,1e-13,0.0004950495049504951,0.006166495375128468,0.07137937670282479,0.554868544900879
