hash,author,date,title,file,methods
29b273dcc2,reta,2017-07-22 14:42:02,CXF-7085: Introduce support for Server Sent Events (Client). Added SSE client sample. Included SSE module into distribution archive.,distribution/src/main/release/samples/jax_rs/sse_client/src/main/java/demo/jaxrs/sse/StatsServer.java,
5700588bb5,Sergey Beryozkin,2017-07-22 21:05:42,Checking another pet shop resource,rt/rs/description-swagger/src/test/java/org/apache/cxf/jaxrs/swagger/SwaggerUtilsTest.java,verifyPetUserResource(UserResource)->verifyPetUserResource(UserResource); testConvertSwaggerPetShopToUserApp()->testConvertSwaggerPetShopToUserApp()
edae59057f,Sergey Beryozkin,2017-07-21 11:43:13,Starting testing the pet shop resorce,rt/rs/description-swagger/src/main/java/org/apache/cxf/jaxrs/swagger/SwaggerUtils.java,"setJavaType(Parameter,String)->setJavaType(Parameter,String)"
edae59057f,Sergey Beryozkin,2017-07-21 11:43:13,Starting testing the pet shop resorce,rt/rs/description-swagger/src/test/java/org/apache/cxf/jaxrs/swagger/SwaggerUtilsTest.java,[None]->verifyPetStoreResource(UserResource); [None]->verifyPetUserResource(UserResource); [None]->verifyPetResource(UserResource); [None]->testConvertSwaggerPetShopToUserApp()
539cbd70fb,Sergey Beryozkin,2017-07-20 10:37:32,"Prevent NPE thrown in getAuthorizationPolicyFromMessage for authorization header values with length less than 4, patch from emswbandara applied, This closes #295",rt/transports/http/src/main/java/org/apache/cxf/transport/http/AbstractHTTPDestination.java,"getAuthorizationPolicyFromMessage(String,SecurityContext)->getAuthorizationPolicyFromMessage(String,SecurityContext)"
84d71635c7,Dennis Kieselhorst,2017-07-19 16:10:55,[CXF-7442] added a ParamConverterProvider for JSR 310 Date Time API,rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/provider/JavaTimeTypesParamConverterProvider.java,
84d71635c7,Dennis Kieselhorst,2017-07-19 16:10:55,[CXF-7442] added a ParamConverterProvider for JSR 310 Date Time API,rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/JavaTimeTypesParamConverterProviderTest.java,
79939ff189,Freeman Fang,2017-07-19 15:25:09,[CXF-7449]introduce a property to set an informative message for the reason phrase when it's null in the response message,rt/transports/http/src/main/java/org/apache/cxf/transport/http/URLConnectionHTTPConduit.java,getResponseMessage()->getResponseMessage()
8c7b7bb3a6,Andy McCright,2017-07-17 15:10:19,[7447] Add doPrivs to avoid AccessControlExceptions,rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/provider/ProviderCache.java,
8c7b7bb3a6,Andy McCright,2017-07-17 15:10:19,[7447] Add doPrivs to avoid AccessControlExceptions,rt/transports/http/src/main/java/org/apache/cxf/transport/http/URLConnectionHTTPConduit.java,getResponseCode()->getResponseCode()
4da1866729,Sergey Beryozkin,2017-07-13 12:14:37,[CXF-7443] Updating transport-level Headers to work with List of Objects,rt/transports/http/src/main/java/org/apache/cxf/transport/http/Headers.java,"copyFromRequest(HttpServletRequest)->copyFromRequest(HttpServletRequest); toString(Map<String, List<String>>,boolean)->[None]; [None]->toString(Map<String, List<Object>>,boolean); setProtocolHeadersInConnection(HttpURLConnection)->setProtocolHeadersInConnection(HttpURLConnection); [None]->logProtocolHeaders(Logger,Level,Map<String, List<Object>>,boolean); logProtocolHeaders(Logger,Level,Map<String, List<String>>,boolean)->[None]"
4da1866729,Sergey Beryozkin,2017-07-13 12:14:37,[CXF-7443] Updating transport-level Headers to work with List of Objects,rt/transports/http/src/test/java/org/apache/cxf/transport/http/HeadersTest.java,sensitiveHeadersTest()->sensitiveHeadersTest(); logProtocolHeadersTest()->logProtocolHeadersTest()
3779d24229,Colm O hEigeartaigh,2017-07-13 10:51:32,CXF-7444 - Add the ability to configure custom SAML audience restriction values,rt/rs/security/xml/src/main/java/org/apache/cxf/rs/security/saml/AbstractSamlInHandler.java,"configureAudienceRestriction(Message,RequestData)->configureAudienceRestriction(Message,RequestData)"
3779d24229,Colm O hEigeartaigh,2017-07-13 10:51:32,CXF-7444 - Add the ability to configure custom SAML audience restriction values,rt/security-saml/src/main/java/org/apache/cxf/rt/security/saml/utils/SAMLUtils.java,[None]->getAudienceRestrictions(Message)
3779d24229,Colm O hEigeartaigh,2017-07-13 10:51:32,CXF-7444 - Add the ability to configure custom SAML audience restriction values,rt/security/src/main/java/org/apache/cxf/rt/security/SecurityConstants.java,
3779d24229,Colm O hEigeartaigh,2017-07-13 10:51:32,CXF-7444 - Add the ability to configure custom SAML audience restriction values,rt/ws/security/src/main/java/org/apache/cxf/ws/security/wss4j/WSS4JInInterceptor.java,"configureAudienceRestriction(SoapMessage,RequestData)->[None]; handleMessageInternal(SoapMessage)->handleMessageInternal(SoapMessage)"
3779d24229,Colm O hEigeartaigh,2017-07-13 10:51:32,CXF-7444 - Add the ability to configure custom SAML audience restriction values,rt/ws/security/src/main/java/org/apache/cxf/ws/security/wss4j/WSS4JStaxInInterceptor.java,"configureProperties(SoapMessage,WSSSecurityProperties)->configureProperties(SoapMessage,WSSSecurityProperties); configureAudienceRestriction(SoapMessage,WSSSecurityProperties)->[None]"
3779d24229,Colm O hEigeartaigh,2017-07-13 10:51:32,CXF-7444 - Add the ability to configure custom SAML audience restriction values,systests/ws-security/src/test/java/org/apache/cxf/systest/ws/saml/SamlTokenTest.java,testDisableAudienceRestrictionValidation()->testDisableAudienceRestrictionValidation()
ef8dda985d,Sergey Beryozkin,2017-07-12 12:39:52,"Applying Jan's patch to the OIDC code, leaving out ROLES for now",rt/rs/security/sso/oidc/src/main/java/org/apache/cxf/rs/security/oidc/utils/OidcUtils.java,getScopeProperties(String)->[None]; [None]->getScopeClaims(String...)
ef8dda985d,Sergey Beryozkin,2017-07-12 12:39:52,"Applying Jan's patch to the OIDC code, leaving out ROLES for now",rt/rs/security/sso/oidc/src/test/java/org/apache/cxf/rs/security/oidc/utils/OidcUtilsTest.java,
b936edac51,Dennis Kieselhorst,2017-07-12 12:54:57,[CXF-7442] proper logging instead of printStackTrace,rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/utils/JAXBUtils.java,"useAdapter(Object,XmlJavaTypeAdapter,boolean,Object)->useAdapter(Object,XmlJavaTypeAdapter,boolean,Object)"
1387abab66,Sergey Beryozkin,2017-07-11 18:03:57,[CXF-7442] Throwing InternalServerErrorException,rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/utils/InjectionUtils.java,"handleParameter(String,boolean,Class<T>,Type,Annotation[],ParameterType,Message)->handleParameter(String,boolean,Class<T>,Type,Annotation[],ParameterType,Message)"
1387abab66,Sergey Beryozkin,2017-07-11 18:03:57,[CXF-7442] Throwing InternalServerErrorException,rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/InjectionUtilsTest.java,testJsr310DateExceptionHandling()->testJsr310DateExceptionHandling()
85e75210ed,Sergey Beryozkin,2017-07-11 17:37:55,[CXF-7440] Adding the variants as part of build() too,rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/impl/VariantListBuilderImpl.java,build()->build()
85e75210ed,Sergey Beryozkin,2017-07-11 17:37:55,[CXF-7440] Adding the variants as part of build() too,rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/VariantListBuilderImplTest.java,[None]->testBuildAllWithoutAdd()
e0bbfe4a0c,Colm O hEigeartaigh,2017-07-11 13:11:49,Add the ability to set a custom claim type in the generated token,services/sts/sts-core/src/main/java/org/apache/cxf/sts/rest/RESTSecurityTokenServiceImpl.java,
e0bbfe4a0c,Colm O hEigeartaigh,2017-07-11 13:11:49,Add the ability to set a custom claim type in the generated token,services/sts/sts-core/src/main/java/org/apache/cxf/sts/token/provider/jwt/DefaultJWTClaimsProvider.java,"[None]->setClaimTypeMap(Map<String, String>); [None]->translateClaim(String); handleWSTrustClaims(JWTClaimsProviderParameters,JwtClaims)->handleWSTrustClaims(JWTClaimsProviderParameters,JwtClaims); [None]->getClaimTypeMap()"
e0bbfe4a0c,Colm O hEigeartaigh,2017-07-11 13:11:49,Add the ability to set a custom claim type in the generated token,services/sts/sts-core/src/test/java/org/apache/cxf/sts/token/provider/JWTClaimsTest.java,[None]->testJWTRoleUsingURI(); [None]->testJWTRoleUsingCustomReturnType()
e0bbfe4a0c,Colm O hEigeartaigh,2017-07-11 13:11:49,Add the ability to set a custom claim type in the generated token,services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/rest/STSRESTTest.java,testIssueJWTTokenClaims()->testIssueJWTTokenClaims()
30ac7940b4,Dennis Kieselhorst,2017-07-11 13:16:51,[CXF-7442] added testcase for ClassCastException,rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/InjectionUtilsTest.java,[None]->testJsr310DateExceptionHandling()
af8a95bf93,Sergey Beryozkin,2017-07-11 12:12:41,[CXF-6889] Passing Configuration instead of Configurable,rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/spec/ClientImpl.java,request()->request()
af8a95bf93,Sergey Beryozkin,2017-07-11 12:12:41,[CXF-6889] Passing Configuration instead of Configurable,rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/spec/InvocationBuilderImpl.java,"InvocationBuilderImpl(WebClient,Configurable<WebTarget>)->[None]; [None]->InvocationBuilderImpl(WebClient,Configuration); getConfiguredExecutorService()->getConfiguredExecutorService()"
cfdd0d36c3,Sergey Beryozkin,2017-07-11 12:08:07,[CXF-7085] Checking the preconfigured ScheduledExecutorService,rt/rs/sse/src/main/java/org/apache/cxf/jaxrs/sse/client/SseEventSourceImpl.java,
706eacc5ae,Sergey Beryozkin,2017-07-11 11:36:08,[CXF-6889] Checking the preconfigured ExecutorService,rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/spec/ClientImpl.java,request()->request()
706eacc5ae,Sergey Beryozkin,2017-07-11 11:36:08,[CXF-6889] Checking the preconfigured ExecutorService,rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/spec/InvocationBuilderImpl.java,"InvocationBuilderImpl(WebClient)->[None]; rx()->rx(); [None]->InvocationBuilderImpl(WebClient,Configurable<WebTarget>); rx(Class<T>)->rx(Class<T>); [None]->getConfiguredExecutorService()"
14e35b9141,Dennis Kieselhorst,2017-07-10 20:31:38,javadoc fix,rt/transports/http-hc/src/main/java/org/apache/cxf/transport/http/asyncclient/SharedOutputBuffer.java,
1a45914bca,Dennis Kieselhorst,2017-07-10 20:24:17,[CXF-7441] Type from extended XmlAdapter isn't resolved correctly,rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/utils/JAXBUtils.java,"getTypeFromAdapter(XmlJavaTypeAdapter,Class<?>,boolean)->getTypeFromAdapter(XmlJavaTypeAdapter,Class<?>,boolean)"
1a45914bca,Dennis Kieselhorst,2017-07-10 20:24:17,[CXF-7441] Type from extended XmlAdapter isn't resolved correctly,rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/JAXBUtilsTest.java,
7fa9a0a0ac,Sergey Beryozkin,2017-07-10 16:29:39,[CXF-6889] Removing the commented code,rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/CompletionStageRxInvokerImpl.java,
18720623e9,Sergey Beryozkin,2017-07-10 16:22:26,[CXF-6889] Simplifying the rx client code,rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/AsyncClient.java,
18720623e9,Sergey Beryozkin,2017-07-10 16:22:26,[CXF-6889] Simplifying the rx client code,rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/CompletionStageRxInvokerImpl.java,
18720623e9,Sergey Beryozkin,2017-07-10 16:22:26,[CXF-6889] Simplifying the rx client code,rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/JaxrsClientStageCallback.java,
18720623e9,Sergey Beryozkin,2017-07-10 16:22:26,[CXF-6889] Simplifying the rx client code,rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/WebClient.java,"doInvokeAsyncStage(String,Object,Class<?>,Type,ExecutorService)->[None]; prepareAsyncClient(String,Object,Class<?>,Type,Class<?>,Type,JaxrsClientCallback<?>)->prepareAsyncClient(String,Object,Class<?>,Type,Class<?>,Type,JaxrsClientCallback<?>)"
18720623e9,Sergey Beryozkin,2017-07-10 16:22:26,[CXF-6889] Simplifying the rx client code,rt/rs/extensions/rx/src/main/java/org/apache/cxf/jaxrs/rx/client/JaxrsClientObservableCallback.java,
18720623e9,Sergey Beryozkin,2017-07-10 16:22:26,[CXF-6889] Simplifying the rx client code,rt/rs/extensions/rx/src/main/java/org/apache/cxf/jaxrs/rx/client/ObservableRxInvokerImpl.java,"doInvokeAsync(String,Object,Class<?>,Type)->[None]; method(String,Entity<?>,GenericType<T>)->method(String,Entity<?>,GenericType<T>); method(String,Entity<?>,Class<T>)->method(String,Entity<?>,Class<T>); method(String,GenericType<T>)->method(String,GenericType<T>); ObservableRxInvokerImpl(AsyncClient,ExecutorService)->[None]; method(String,Class<T>)->method(String,Class<T>); [None]->ObservableRxInvokerImpl(WebClient,ExecutorService)"
bd6852d25e,reta,2017-07-09 21:59:54,CXF-7085: Introduce support for Server Sent Events (Client). Weakened Jetty verifications in test cases.,systests/rs-sse/rs-sse-base/src/main/java/org/apache/cxf/systest/jaxrs/sse/AbstractSseTest.java,
79b00e8ff8,reta,2017-07-09 18:46:47,CXF-7085: Introduce support for Server Sent Events (Client). Weakened Jetty verifications in test cases.,systests/rs-sse/rs-sse-base/src/main/java/org/apache/cxf/systest/jaxrs/sse/AbstractSseTest.java,
550df751b7,reta,2017-07-09 16:04:56,CXF-7085: Introduce support for Server Sent Events (Client). Enforced proper reconnection delay settings,rt/rs/sse/src/main/java/org/apache/cxf/jaxrs/sse/client/SseEventSourceBuilderImpl.java,
550df751b7,reta,2017-07-09 16:04:56,CXF-7085: Introduce support for Server Sent Events (Client). Enforced proper reconnection delay settings,rt/rs/sse/src/main/java/org/apache/cxf/jaxrs/sse/client/SseEventSourceImpl.java,
dffa0df6ce,reta,2017-07-09 13:47:15,CXF-7085: Introduce support for Server Sent Events (Client). Implemented reconnect support (with basic test cases added),rt/rs/sse/src/main/java/org/apache/cxf/jaxrs/sse/client/InboundSseEventImpl.java,"build(ClientProviderFactory,Message)->build(ClientProviderFactory,Message)"
dffa0df6ce,reta,2017-07-09 13:47:15,CXF-7085: Introduce support for Server Sent Events (Client). Implemented reconnect support (with basic test cases added),rt/rs/sse/src/main/java/org/apache/cxf/jaxrs/sse/client/InboundSseEventProcessor.java,
dffa0df6ce,reta,2017-07-09 13:47:15,CXF-7085: Introduce support for Server Sent Events (Client). Implemented reconnect support (with basic test cases added),rt/rs/sse/src/main/java/org/apache/cxf/jaxrs/sse/client/SseEventSourceImpl.java,
dffa0df6ce,reta,2017-07-09 13:47:15,CXF-7085: Introduce support for Server Sent Events (Client). Implemented reconnect support (with basic test cases added),systests/rs-sse/rs-sse-base/src/main/java/org/apache/cxf/systest/jaxrs/sse/AbstractSseTest.java,
a055d7bd3c,Sergey Beryozkin,2017-07-07 17:08:48,[CXF-7274] Support for removing the preauthorized tokens which will be duplicated otherise with new tokens and tha larget scope space,rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/common/OAuthAuthorizationData.java,[None]->getPreauthorizedTokenKey(); [None]->setPreauthorizedTokenKey(String)
a055d7bd3c,Sergey Beryozkin,2017-07-07 17:08:48,[CXF-7274] Support for removing the preauthorized tokens which will be duplicated otherise with new tokens and tha larget scope space,rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/provider/AbstractOAuthDataProvider.java,"getPreauthorizedToken(Client,List<String>,UserSubject,String)->getPreauthorizedToken(Client,List<String>,UserSubject,String)"
a055d7bd3c,Sergey Beryozkin,2017-07-07 17:08:48,[CXF-7274] Support for removing the preauthorized tokens which will be duplicated otherise with new tokens and tha larget scope space,rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/services/RedirectionBasedGrantService.java,"startAuthorization(MultivaluedMap<String, String>,UserSubject,Client,String)->startAuthorization(MultivaluedMap<String, String>,UserSubject,Client,String); [None]->setRevokePreauthorizedTokenOnApproval(boolean); completeAuthorization(MultivaluedMap<String, String>)->completeAuthorization(MultivaluedMap<String, String>); [None]->isRevokePreauthorizedTokenOnApproval()"
44b04b36d3,Sergey Beryozkin,2017-07-07 14:02:38,"[CXF-6889] Creating a dedicated test suite, more to follow",systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/JAXRSAsyncClientTest.java,
44b04b36d3,Sergey Beryozkin,2017-07-07 14:02:38,"[CXF-6889] Creating a dedicated test suite, more to follow",systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/reactive/JAXRSCompletionStageTest.java,
44b04b36d3,Sergey Beryozkin,2017-07-07 14:02:38,"[CXF-6889] Creating a dedicated test suite, more to follow",systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/reactive/JAXRSObservableTest.java,
4e46cb7d8d,Sergey Beryozkin,2017-07-05 17:05:13,[CXF-7419] Supporting subsesource locators returning classes,rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/JAXRSInvoker.java,"invoke(Exchange,Object,Object)->invoke(Exchange,Object,Object)"
4e46cb7d8d,Sergey Beryozkin,2017-07-05 17:05:13,[CXF-7419] Supporting subsesource locators returning classes,rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/utils/ResourceUtils.java,"evaluateResourceClass(ClassResourceInfo,boolean)->evaluateResourceClass(ClassResourceInfo,boolean)"
4e46cb7d8d,Sergey Beryozkin,2017-07-05 17:05:13,[CXF-7419] Supporting subsesource locators returning classes,systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/BookStore.java,[None]->getBookSubResourceClass()
4e46cb7d8d,Sergey Beryozkin,2017-07-05 17:05:13,[CXF-7419] Supporting subsesource locators returning classes,systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/JAXRSClientServerBookTest.java,[None]->testGetBookWithResourceContextClass()
cb607e9128,Dennis Kieselhorst,2017-07-05 15:54:05,[CXF-7357] Testcase for UnknownHostException,systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/JAXRS20ClientServerBookTest.java,[None]->testUnknownHostException()
0287f7d3a3,Colm O hEigeartaigh,2017-07-05 11:31:07,Instantiate the SAML Response signature validator directly,rt/rs/security/sso/saml/src/main/java/org/apache/cxf/rs/security/saml/sso/SAMLProtocolResponseValidator.java,"validateSignatureAgainstProfiles(Signature,SAMLKeyInfo)->validateSignatureAgainstProfiles(Signature,SAMLKeyInfo)"
0c307b6734,Dennis Kieselhorst,2017-07-05 11:39:22,[CXF-7412] avoid NPE occuring when handler chain contains a SoapHandler and empty message is received,rt/frontend/jaxws/src/main/java/org/apache/cxf/jaxws/handler/soap/SOAPHandlerInterceptor.java,createProtocolMessageContext(SoapMessage)->createProtocolMessageContext(SoapMessage)
dcb4070248,Sergey Beryozkin,2017-07-04 14:39:57,[CXF-7436] Experimenting with Joins,rt/rs/extensions/search/src/main/java/org/apache/cxf/jaxrs/ext/search/SearchUtils.java,"startSqlQuery(StringBuilder,String,String,List<String>)->startSqlQuery(StringBuilder,String,String,List<String>)"
dcb4070248,Sergey Beryozkin,2017-07-04 14:39:57,[CXF-7436] Experimenting with Joins,rt/rs/extensions/search/src/main/java/org/apache/cxf/jaxrs/ext/search/sql/SQLPrinterVisitor.java,"SQLPrinterVisitor(Map<String, String>,String,String,List<String>)->SQLPrinterVisitor(Map<String, String>,String,String,List<String>); visit(SearchCondition<T>)->visit(SearchCondition<T>); [None]->getQuery(); getStringBuilder()->getStringBuilder(); [None]->prepareTopStringBuilder()"
dcb4070248,Sergey Beryozkin,2017-07-04 14:39:57,[CXF-7436] Experimenting with Joins,rt/rs/extensions/search/src/test/java/org/apache/cxf/jaxrs/ext/search/sql/SQLHierarchicalQueryTest.java,
3c8f552f65,Sergey Beryozkin,2017-06-30 17:32:57,[CXF-7042] Fixing a typo spotted by Stefan Funk,rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/spec/ClientImpl.java,"initTargetClientIfNeeded(Map<String, Object>)->initTargetClientIfNeeded(Map<String, Object>)"
33eb378e47,Sergey Beryozkin,2017-06-30 15:17:38,[CXF-7434] JweJson and other related improvements,rt/rs/extensions/json-basic/src/main/java/org/apache/cxf/jaxrs/json/basic/JsonMapObject.java,[None]->removeProperty(String)
33eb378e47,Sergey Beryozkin,2017-06-30 15:17:38,[CXF-7434] JweJson and other related improvements,rt/rs/security/jose-parent/jose-jaxrs/src/main/java/org/apache/cxf/rs/security/jose/jaxrs/AbstractJweJsonWriterProvider.java,"[None]->getPropertyLocations(); [None]->getInitializedEncryptionProviders(List<String>,JweHeaders,List<JweHeaders>); getInitializedEncryptionProviders()->[None]"
33eb378e47,Sergey Beryozkin,2017-06-30 15:17:38,[CXF-7434] JweJson and other related improvements,rt/rs/security/jose-parent/jose-jaxrs/src/main/java/org/apache/cxf/rs/security/jose/jaxrs/AbstractJwsJsonWriterProvider.java,"[None]->getPropertyLocations(); [None]->getInitializedSigProviders(List<String>,List<JwsHeaders>); getInitializedSigProviders()->[None]"
33eb378e47,Sergey Beryozkin,2017-06-30 15:17:38,[CXF-7434] JweJson and other related improvements,rt/rs/security/jose-parent/jose-jaxrs/src/main/java/org/apache/cxf/rs/security/jose/jaxrs/JweJsonWriterInterceptor.java,aroundWriteTo(WriterInterceptorContext)->aroundWriteTo(WriterInterceptorContext)
33eb378e47,Sergey Beryozkin,2017-06-30 15:17:38,[CXF-7434] JweJson and other related improvements,rt/rs/security/jose-parent/jose-jaxrs/src/main/java/org/apache/cxf/rs/security/jose/jaxrs/JwsJsonWriterInterceptor.java,"aroundWriteTo(WriterInterceptorContext)->aroundWriteTo(WriterInterceptorContext); prepareProtectedHeader(WriterInterceptorContext,JwsSignatureProvider)->[None]; [None]->prepareProtectedHeader(JwsHeaders,WriterInterceptorContext,JwsSignatureProvider,boolean)"
33eb378e47,Sergey Beryozkin,2017-06-30 15:17:38,[CXF-7434] JweJson and other related improvements,rt/rs/security/jose-parent/jose-jaxrs/src/main/java/org/apache/cxf/rs/security/jose/jaxrs/multipart/JwsMultipartSignatureInFilter.java,filter(List<Attachment>)->filter(List<Attachment>)
33eb378e47,Sergey Beryozkin,2017-06-30 15:17:38,[CXF-7434] JweJson and other related improvements,rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/common/JoseUtils.java,"[None]->checkBooleanProperty(JoseHeaders,Properties,Message,String)"
33eb378e47,Sergey Beryozkin,2017-06-30 15:17:38,[CXF-7434] JweJson and other related improvements,rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/common/KeyManagementUtils.java,"[None]->setSha1DigestHeader(JoseHeaders,Message,Properties); [None]->setSha256DigestHeader(JoseHeaders,Message,Properties)"
33eb378e47,Sergey Beryozkin,2017-06-30 15:17:38,[CXF-7434] JweJson and other related improvements,rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwa/KeyAlgorithm.java,getAlgorithm(String)->getAlgorithm(String)
33eb378e47,Sergey Beryozkin,2017-06-30 15:17:38,[CXF-7434] JweJson and other related improvements,rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwe/DirectKeyDecryptionAlgorithm.java,getAlgorithm()->getAlgorithm()
33eb378e47,Sergey Beryozkin,2017-06-30 15:17:38,[CXF-7434] JweJson and other related improvements,rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwe/DirectKeyEncryptionAlgorithm.java,getAlgorithm()->getAlgorithm(); checkKeyEncryptionAlgorithm(JweHeaders)->checkKeyEncryptionAlgorithm(JweHeaders)
33eb378e47,Sergey Beryozkin,2017-06-30 15:17:38,[CXF-7434] JweJson and other related improvements,rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwe/JweJsonConsumer.java,"getJweDecryptionEntry(JweDecryptionProvider,Map<String, Object>)->getJweDecryptionEntry(JweDecryptionProvider,Map<String, Object>)"
