id, seed, size, upperDepth, upperWidth, lowerDepth, lowerWidth
31,"org.apache.avro.ipc.reflect.ReflectRequestor.ReflectRequestor(Class, Transceiver, ReflectData)",100,4,1,9,37
32,"org.apache.avro.mapred.Pair.Pair(GenericContainer, CharSequence)",28,0,0,7,9
33,org.apache.avro.file.BZip2Codec.hashCode(),2,0,0,1,1
34,"org.apache.avro.reflect.FieldAccessUnsafe.UnsafeShortField.read(Object, Decoder)",2,0,0,1,1
35,"org.apache.avro.tool.IdlToSchemataTool.print(Schema, File, boolean)",9,2,2,3,2
36,"org.apache.avro.tool.IdlToSchemataTool.run(InputStream, PrintStream, PrintStream, List)",9,0,0,4,3
37,org.apache.avro.file.XZCodec.decompress(ByteBuffer),2,0,0,1,1
38,org.apache.trevni.avro.AvroColumnReader.getRowCount(),77,11,22,0,0
39,org.apache.avro.SchemaBuilder.BaseTypeBuilder.type(Schema),8,5,2,1,1
40,"org.apache.trevni.avro.mapreduce.AvroTrevniKeyRecordWriter.write(AvroKey, NullWritable)",62,0,0,6,24
41,org.apache.avro.generic.GenericData.getConversionByClass(Class),76,6,30,0,0
42,org.apache.avro.io.BinaryDecoder.ensureBounds(int),10,2,4,2,3
43,"org.apache.avro.hadoop.io.AvroValueDeserializer.AvroValueDeserializer(Schema, Schema, DatumReader)",17,4,8,1,1
44,org.apache.avro.Schema.RecordSchema.setFields(List),13,4,2,2,6
45,"org.apache.avro.mapred.AvroOutputFormat.setSyncInterval(JobConf, int)",1,0,0,0,0
46,"org.apache.avro.ipc.SaslSocketTransceiver.SaslParticipant.wrap(byte[], int, int)",4,2,2,0,0
47,"org.apache.avro.protobuf.ProtobufData.getField(Object, String, int, Object)",1,0,0,0,0
48,org.apache.avro.ipc.SaslSocketTransceiver.write(ByteBuffer),5,2,2,1,1
49,"org.apache.avro.Schema.validateDefault(String, Schema, JsonNode)",16,3,2,2,9
50,org.apache.avro.file.DataFileStream.getMeta(String),180,8,52,0,0
51,"org.apache.avro.io.Perf.printResult(long, Test, String)",4,2,2,0,0
52,org.apache.avro.specific.SpecificRecordBase.hashCode(),41,0,0,5,17
53,"org.apache.avro.io.BinaryDecoder.ByteSource.tryReadRaw(byte[], int, int)",11,2,6,0,0
54,org.apache.avro.io.JsonEncoder.writeString(String),11,3,1,3,3
55,"org.apache.avro.tool.TetherTool.run(InputStream, PrintStream, PrintStream, List)",14,0,0,4,5
56,"org.apache.avro.io.parsing.ResolvingGrammarGenerator.bestBranch(Schema, Schema, Map)",84,0,0,7,28
57,org.apache.avro.SchemaBuilder.FieldDefault.noDefault(),101,7,18,6,9
58,"org.apache.avro.mapred.tether.TetherKeyComparator.compare(TetherData, TetherData)",36,0,0,6,20
59,"org.apache.avro.mapred.tether.TetherRecordReader.TetherRecordReader(JobConf, FileSplit)",67,1,1,7,19
60,"org.apache.avro.hadoop.file.SortedKeyValueFile.Reader.loadIndexFile(Configuration, Path, Schema)",91,2,5,7,20
61,org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter.TreeMapSegmenter(SortedSet),1,0,0,0,0
62,"org.apache.avro.reflect.FieldAccessUnsafe.UnsafeCharField.read(Object, Decoder)",2,0,0,1,1
63,avro.examples.baseball.Player.Builder.Builder(avro.examples.baseball.Player),57,0,0,5,19
64,org.apache.avro.ipc.RPCContext.getHandshakeRequest(),1,0,0,0,0
65,"org.apache.avro.ipc.SaslSocketTransceiver.write(Status, String, ByteBuffer)",14,3,7,2,2
66,org.apache.avro.compiler.specific.SpecificCompiler.addStringType(Protocol),81,5,3,4,29
67,org.apache.avro.file.DataFileStream.next(),150,8,29,7,9
68,org.apache.avro.reflect.FieldAccessUnsafe.UnsafeDoubleField.UnsafeDoubleField(Field),14,2,11,1,1
69,"org.apache.avro.mapred.AvroMultipleOutputs.RecordWriterWithCounter.RecordWriterWithCounter(RecordWriter, String, Reporter)",8,5,2,0,0
70,"org.apache.avro.generic.GenericDatumReader.readWithConversion(Object, Schema, LogicalType, Conversion, ResolvingDecoder)",108,2,3,6,43
71,org.apache.avro.specific.ExternalizableInput.read(byte[]),1,0,0,0,0
72,org.apache.avro.mapreduce.AvroJob.getOutputKeySchema(Configuration),122,10,30,2,1
73,org.apache.avro.Protocol.toString(),318,15,75,8,10
74,"org.apache.avro.data.Json.writeObject(Object, Encoder)",22,1,1,5,14
75,org.apache.avro.io.BlockingBinaryEncoder.setItemCount(long),3,0,0,2,1
76,org.apache.avro.SchemaBuilder.map(),20,0,0,6,9
77,org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter.getBuckets.(Anon_1).next(),2,0,0,1,1
78,org.apache.avro.ipc.stats.Stopwatch.start(),12,5,5,1,1
79,"org.apache.avro.Schema.NamedSchema.writeNameRef(Names, JsonGenerator)",39,4,7,5,10
80,"org.apache.avro.thrift.test.Foo.AsyncIface.add(int, int, org.apache.thrift.async.AsyncMethodCallback)",2,1,1,0,0
81,org.apache.avro.generic.GenericDatumReader.GenericDatumReader(GenericData),3,1,2,0,0
82,org.apache.avro.io.LegacyBinaryEncoder.LegacyBinaryEncoder(OutputStream),2,0,0,1,1
83,org.apache.avro.mapred.AvroRecordReader.getProgress(),3,0,0,2,1
84,"org.apache.avro.mapred.Pair.Pair(CharSequence, ByteBuffer)",27,0,0,7,9
85,org.apache.avro.io.BlockingBinaryEncoder.endBlockedValue(),19,3,2,3,7
86,org.apache.avro.Schema.createMap(Schema),118,5,67,3,1
87,"org.apache.avro.ipc.NettyServer.NettyServer(Responder, InetSocketAddress, ChannelFactory, ExecutionHandler)",3,1,1,1,1
88,"org.apache.avro.file.DataFileReader.DataFileReader(File, DatumReader)",210,8,44,7,17
89,"org.apache.avro.Conversion.toCharSequence(T, Schema, LogicalType)",16,2,13,1,1
90,"org.apache.avro.mapred.AvroMultipleInputs.addInputPath(JobConf, Path, Schema)",9,1,1,4,2
91,org.apache.avro.mapred.SequenceFileReader.tell(),1,0,0,0,0
92,org.apache.avro.ipc.RPCContext.responseCallMeta(),344,15,81,0,0
93,org.apache.avro.ipc.Server.close(),6,2,3,0,0
94,org.apache.avro.mapred.tether.TetherJob.submitJob(JobConf),3,0,0,2,1
95,org.apache.avro.generic.GenericArray.reverse(),1,0,0,0,0
96,"org.apache.avro.SchemaBuilder.MapBuilder.create(Completion, NameContext)",11,3,3,1,1
97,"org.apache.avro.compiler.specific.SpecificCompiler.compileProtocol(File[], File)",96,1,1,7,23
98,"org.apache.avro.mapred.tether.TetherTask.map(IN, Collector)",236,15,56,0,0
99,"org.apache.avro.generic.GenericData.writeEscapedString(CharSequence, StringBuilder)",17,3,12,0,0
100,org.apache.avro.ipc.DatagramServer.main(String[]),5,0,0,2,3
101,org.apache.avro.SchemaCompatibility.ReaderWriter.hashCode(),1,0,0,0,0
102,org.apache.avro.ipc.Requestor.getTransceiver(),374,12,79,0,0
103,"org.apache.avro.mapred.Pair.Pair(Void, Long)",27,0,0,7,9
104,org.apache.avro.mapred.AvroSerialization.AvroWrapperSerializer.AvroWrapperSerializer(DatumWriter),19,5,6,0,0
105,"org.apache.trevni.avro.AvroTrevniOutputFormat.setMeta(JobConf, String, String)",1,0,0,0,0
106,org.apache.avro.SchemaBuilder.UnionFieldTypeBuilder.booleanType(),30,0,0,6,10
107,org.apache.trevni.avro.AvroTrevniInputFormat.getRecordReader.(Anon_1).createKey(),2,0,0,1,1
108,org.apache.avro.specific.SpecificFixed.getSchema(),5,3,2,0,0
109,"org.apache.avro.ipc.NettyServer.NettyServerAvroHandler.messageReceived(ChannelHandlerContext, MessageEvent)",341,0,0,15,81
110,"org.apache.avro.thrift.test.Nested.NestedStandardScheme.read(org.apache.thrift.protocol.TProtocol, Nested)",3,0,0,1,2
111,org.apache.avro.JsonProperties.JsonProperties(Set),20,4,9,0,0
112,org.apache.avro.ipc.HttpTransceiver.HttpTransceiver(URL),226,15,36,0,0
113,"org.apache.avro.reflect.FieldAccessUnsafe.UnsafeBooleanField.read(Object, Decoder)",2,0,0,1,1
114,org.apache.avro.reflect.RecordWithUUIDList.hashCode(),1,0,0,0,0
115,org.apache.avro.Schema.parse(File),129,8,30,1,1
116,org.apache.avro.file.BZip2Codec.decompress(ByteBuffer),1,0,0,0,0
117,org.apache.avro.io.parsing.Symbol.WriterUnionAction.WriterUnionAction(),2,1,1,0,0
118,"org.apache.avro.mapred.AvroMultipleOutputs.collect(String, Reporter, Object)",17,0,0,7,4
119,"org.apache.avro.generic.GenericData.createDatumReader(Schema, Schema)",17,4,8,2,1
120,org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter(Class),32,0,0,6,12
121,org.apache.avro.reflect.ReflectData.createDatumReader(Schema),5,0,0,4,1
122,org.apache.avro.file.CodecFactory.snappyCodec(),1,0,0,0,0
123,org.apache.avro.Schema.hashCode(),8,1,5,2,1
124,"org.apache.avro.generic.GenericData.hashCodeAdd(int, Object, Schema)",38,0,0,5,17
125,org.apache.avro.tool.Tool.getName(),7,2,4,0,0
126,org.apache.avro.ipc.NettyServer.NettyServer.(Anon_1).getPipeline(),2,0,0,1,1
127,org.apache.avro.reflect.ReflectData.isRecord(Object),30,0,0,6,12
128,org.apache.avro.io.BlockingBinaryEncoder.writeFloat(float),12,0,0,4,5
129,org.apache.avro.io.BinaryDecoder.ByteSource.available(),3,0,0,1,2
130,org.apache.avro.protobuf.ProtobufData.getRecordSchema(Object),1,0,0,0,0
131,org.apache.avro.io.BinaryEncoder.writeMapEnd(),32,6,9,1,1
132,"org.apache.trevni.avro.WordCountUtil.WordCountUtil(String, String)",2,1,1,0,0
133,"org.apache.avro.hadoop.io.AvroSerialization.setKeyReaderSchema(Configuration, Schema)",17,2,8,4,2
134,org.apache.avro.io.BufferedBinaryEncoder.writeDouble(double),5,0,0,3,2
135,"org.apache.avro.io.JsonEncoder.doAction(Symbol, Symbol)",3,0,0,2,1
136,org.apache.avro.Protocol.getName(),81,5,30,0,0
137,org.apache.avro.file.SyncableFileOutputStream.SyncableFileOutputStream(File),34,7,10,0,0
138,org.apache.avro.io.BinaryDecoder.BinaryDecoder(),4,3,1,0,0
139,org.apache.avro.generic.GenericData.toString(Object),28,2,6,3,13
140,org.apache.avro.SchemaBuilder.UnionFieldTypeBuilder.nullBuilder(),30,7,8,6,3
141,org.apache.avro.Schema.validateName(String),21,4,8,2,1
142,org.apache.avro.io.Perf.GenericNestedFake.GenericNestedFake(),1,0,0,0,0
143,"org.apache.avro.io.BinaryData.encodeInt(int, byte[], int)",18,4,6,0,0
144,org.apache.avro.file.DataFileWriter.writeBlock(),48,6,13,2,5
145,org.apache.avro.file.DataFileReader.SeekableInputStream.skip(long),4,0,0,1,3
146,"org.apache.avro.mapred.Pair.Pair(Object, GenericContainer)",54,0,0,7,17
147,org.apache.avro.specific.SpecificData.getDecoder(ObjectInput),246,15,56,3,3
148,"org.apache.avro.mapred.tether.TetherReducer.reduce(TetherData, Iterator, OutputCollector, Reporter)",43,0,0,7,10
149,org.apache.avro.data.Json.toString(Object),4,0,0,3,1
150,"org.apache.avro.protobuf.ProtobufDatumReader.readBytes(Object, Decoder)",3,0,0,2,1
151,org.apache.avro.SchemaBuilder.FixedDefault.fixedDefault(String),44,0,0,7,16
152,org.apache.avro.SchemaNormalization.parsingFingerprint64(Schema),18,1,1,4,11
153,org.apache.avro.RandomData.main(String[]),64,0,0,7,15
154,org.apache.avro.thrift.test.Foo.Processor.add.getEmptyArgsInstance(),2,0,0,1,1
155,org.apache.trevni.avro.AvroColumnator.AvroColumnator(Schema),73,9,22,3,14
156,"org.apache.avro.generic.GenericData.setField(Object, String, int, Object)",146,7,53,1,1
157,"org.apache.avro.SchemaBuilder.FixedBuilder.create(Completion, NameContext, String)",14,3,3,4,1
158,org.apache.avro.mapred.AvroAsTextInputFormat.listStatus(JobConf),1,0,0,0,0
159,org.apache.avro.Schema.computeHash(),9,2,5,1,2
160,org.apache.avro.ipc.stats.StatsServer.stop(),1,0,0,0,0
161,org.apache.avro.io.Encoder.writeFixed(ByteBuffer),25,5,6,1,1
162,org.apache.avro.hadoop.io.AvroSequenceFile.Writer.Options.withProgressable(Progressable),39,7,13,0,0
163,org.apache.avro.Schema.getName(),185,8,65,0,0
164,"org.apache.avro.io.DecoderFactory.binaryDecoder(byte[], BinaryDecoder)",26,4,7,5,3
165,org.apache.avro.io.JsonEncoder.writeEnum(int),9,0,0,3,4
166,"org.apache.avro.mapreduce.AvroJob.setOutputKeySchema(Job, Schema)",197,8,43,4,2
167,org.apache.avro.hadoop.file.SortedKeyValueFile.Writer.Options.getKeySchema(),69,8,17,0,0
168,org.apache.avro.io.ValidatingEncoder.writeString(String),12,0,0,4,5
169,org.apache.avro.compiler.specific.SpecificCompiler.setFieldVisibility(FieldVisibility),115,8,24,0,0
170,"org.apache.avro.hadoop.io.AvroSequenceFile.getMetadata(FileSystem, Path, Configuration)",16,6,8,0,0
171,"org.apache.avro.ipc.Responder.writeResponse(Schema, Object, Encoder)",338,15,81,0,0
172,org.apache.avro.generic.GenericRecordBuilder.hashCode(),44,0,0,6,17
173,org.apache.avro.Schema.Name.equals(Object),2,1,1,0,0
174,org.apache.avro.generic.GenericData.Fixed.Fixed(Schema),4,0,0,3,1
175,org.apache.avro.io.JsonDecoder.readEnum(),13,0,0,4,5
176,"org.apache.avro.reflect.ReflectData.setField(Object, String, int, Object, Object)",16,1,1,6,4
177,"org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder)",101,5,2,6,34
178,org.apache.avro.generic.GenericRecordBuilder.GenericRecordBuilder(Schema),5,0,0,3,2
179,org.apache.avro.thrift.test.Foo.AsyncIface.ping(org.apache.thrift.async.AsyncMethodCallback),2,1,1,0,0
180,"org.apache.avro.io.BinaryDecoder.BinaryDecoder(byte[], int, int)",13,1,4,4,3
181,"org.apache.avro.protobuf.ProtobufDatumWriter.ProtobufDatumWriter(Schema, ProtobufData)",5,1,1,2,2
182,"org.apache.avro.tool.RpcReceiveTool.SinkResponder.respond(Message, Object)",112,0,0,8,35
183,"org.apache.avro.mapreduce.AvroMultipleOutputs.write(String, Object)",28,0,0,8,6
184,"org.apache.avro.compiler.specific.SpecificCompiler.compileSchema(File[], File)",96,1,1,7,23
185,org.apache.avro.io.Decoder.readFixed(byte[]),68,6,24,1,1
186,"org.apache.avro.io.parsing.Symbol.UnionAdjustAction.UnionAdjustAction(int, Symbol)",4,2,2,0,0
187,"org.apache.avro.mapred.Pair.Pair(Object, Double)",53,0,0,7,17
188,"org.apache.avro.SchemaBuilder.IntBuilder.IntBuilder(Completion, NameContext)",7,1,1,4,2
189,org.apache.avro.generic.GenericDatumReader.GenericDatumReader(Schema),474,15,111,2,2
190,"org.apache.trevni.avro.AvroColumnReader.nextValue(Schema, int)",53,5,17,2,5
191,"org.apache.avro.io.BinaryData.encodeLong(long, byte[], int)",14,5,3,0,0
192,org.apache.avro.hadoop.io.AvroSerialization.getValueReaderSchema(Configuration),17,4,8,2,1
193,org.apache.avro.hadoop.io.AvroSequenceFile.Writer.Options.getOutputPath(),24,6,11,0,0
194,"org.apache.avro.specific.SpecificDatumReader.getPropAsClass(Schema, String)",11,3,2,2,4
195,"org.apache.avro.thrift.test.Foo.Iface.add(int, int)",4,2,2,0,0
196,org.apache.avro.mapred.tether.TetherData.buffer(ByteBuffer),46,7,13,0,0
197,org.apache.avro.ipc.RPCPlugin.serverConnecting(RPCContext),310,15,77,0,0
198,org.apache.avro.file.DataFileStream.resolveCodec(),72,6,26,2,4
199,"org.apache.avro.util.ClassUtils.forName(String, ClassLoader)",2,1,1,0,0
200,"org.apache.avro.reflect.FieldAccessUnsafe.UnsafeIntField.read(Object, Decoder)",2,0,0,1,1
201,"org.apache.avro.mapred.SequenceFileRecordReader.SequenceFileRecordReader(JobConf, FileSplit)",5,1,1,2,2
202,"org.apache.avro.ipc.HttpServer.HttpServer(ResponderServlet, String, int)",5,2,3,0,0
203,"org.apache.avro.thrift.test.Foo.ping_result.ping_resultStandardScheme.read(org.apache.thrift.protocol.TProtocol, ping_result)",2,0,0,1,1
204,org.apache.avro.io.ValidatingDecoder.readNull(),104,6,43,3,3
205,org.apache.avro.ipc.stats.StatsPlugin.clientSendRequest(RPCContext),11,0,0,4,6
206,org.apache.avro.mapred.AvroOutputFormat.getRecordWriter.(Anon_1).close(Reporter),18,0,0,6,6
207,org.apache.avro.FooBarSpecificRecord.Builder.setRelatedids(java.util.List),11,0,0,3,4
208,org.apache.avro.hadoop.io.AvroSequenceFile.Writer.Options.getReplicationFactor(),24,6,10,1,1
209,org.apache.avro.file.DataFileReader12.next(),22,1,1,5,7
210,org.apache.avro.mapred.AvroAsTextRecordReader.getProgress(),3,0,0,2,1
211,org.apache.avro.Schema.setLogicalType(LogicalType),6,4,2,0,0
212,org.apache.avro.io.EncoderFactory.get(),461,12,84,0,0
213,org.apache.avro.generic.GenericData.Fixed.hashCode(),1,0,0,0,0
214,org.apache.avro.thrift.test.Foo.AsyncClient.add_call.write_args(org.apache.thrift.protocol.TProtocol),7,0,0,2,4
215,"org.apache.avro.io.BinaryDecoder.doReadBytes(byte[], int, int)",15,5,4,1,2
216,org.apache.avro.ipc.SaslSocketTransceiver.SaslParticipant.evaluate(byte[]),14,4,8,0,0
217,org.apache.avro.thrift.test.Foo.add_args.fieldForId(int),2,0,0,1,1
218,"org.apache.avro.thrift.test.Error.ErrorTupleScheme.write(org.apache.thrift.protocol.TProtocol, Error)",2,0,0,1,1
219,org.apache.avro.Schema.Field.order(),110,5,48,0,0
220,"org.apache.avro.mapred.Pair.Pair(Object, Void)",53,0,0,7,17
221,org.apache.avro.SchemaCompatibility.SchemaPairCompatibility.toString(),1,0,0,0,0
222,org.apache.avro.thrift.test.Foo.AsyncProcessor.add.getResultHandler.(Anon_2).onError(Exception),2,0,0,1,1
223,org.apache.avro.specific.SpecificRecordBase.get(int),6,3,3,0,0
224,"org.apache.avro.ipc.NettyServer.NettyServer(Responder, InetSocketAddress, ChannelFactory)",4,1,1,2,1
225,org.apache.avro.data.Json.ObjectWriter.setSchema(Schema),3,0,0,2,1
226,"org.apache.avro.reflect.FieldAccessUnsafe.UnsafeBooleanField.write(Object, Encoder)",2,0,0,1,1
227,org.apache.avro.io.JsonDecoder.error(String),43,3,19,2,1
228,org.apache.avro.io.LegacyBinaryEncoder.flush(),1,0,0,0,0
229,org.apache.avro.reflect.EmployeeId.EmployeeId(Integer),1,0,0,0,0
230,"org.apache.avro.ipc.reflect.ReflectRequestor.ReflectRequestor(Protocol, Transceiver, ReflectData)",100,10,37,2,1
231,"org.apache.avro.reflect.ReflectData.getField(Object, String, int)",16,0,0,7,4
232,org.apache.avro.SchemaBuilder.UnionFieldTypeBuilder.fixed(String),10,0,0,5,3
233,"org.apache.avro.mapred.tether.TetherOutputFormat.getRecordWriter.(Anon_1).write(TetherData, NullWritable)",20,0,0,5,6
234,org.apache.avro.mapreduce.AvroRecordReaderBase.close(),3,0,0,2,1
235,"org.apache.avro.Schema.NamedSchema.addAlias(String, String)",6,1,1,4,1
236,"org.apache.avro.reflect.ReflectData.getField(Object, String, int, Object)",16,1,1,6,4
237,org.apache.avro.ipc.DatagramTransceiver.DatagramTransceiver(SocketAddress),1,0,0,0,0
238,"org.apache.avro.protobuf.ProtobufData.getNamespace(FileDescriptor, Descriptor)",53,6,24,2,1
239,org.apache.avro.Schema.RecordSchema.equals(Object),5,0,0,2,3
240,org.apache.avro.io.Decoder.readIndex(),59,7,36,0,0
241,"org.apache.avro.Schema.getFieldAlias(Name, String, Map)",42,5,17,0,0
242,org.apache.avro.SchemaBuilder.PropBuilder.addPropsTo(T),45,5,16,1,1
243,"org.apache.avro.file.DataFileReader.DataFileReader(SeekableInput, DatumReader, Header)",59,8,11,4,4
244,org.apache.avro.SchemaBuilder.FieldBuilder.orderDescending(),2,0,0,1,1
245,org.apache.avro.reflect.RecordWithUUIDArray.equals(Object),1,0,0,0,0
246,org.apache.avro.RPCMetaTestPlugin.clientFinishConnect(RPCContext),5,0,0,1,4
247,org.apache.avro.reflect.FieldAccessor.isCustomEncoded(),198,7,71,0,0
248,org.apache.avro.mapred.FsInput.seek(long),1,0,0,0,0
249,org.apache.avro.thrift.test.FooOrBar.FooOrBar(),5,2,2,0,0
250,"org.apache.avro.reflect.ReflectData.getRecordState(Object, Schema)",15,0,0,5,7
251,org.apache.avro.io.parsing.Parser.popSymbol(),61,7,21,0,0
252,"org.apache.avro.ipc.generic.GenericRequestor.GenericRequestor(Protocol, Transceiver, GenericData)",4,2,1,1,1
253,org.apache.avro.Schema.DoubleSchema.DoubleSchema(),12,2,8,2,1
254,"org.apache.avro.generic.GenericDatumWriter.writeString(Object, Encoder)",97,8,32,2,1
255,org.apache.avro.io.JsonDecoder.getVaueAsTree(JsonParser),8,3,3,1,2
256,org.apache.avro.LogicalTypes.TimeMicros.TimeMicros(),2,0,0,1,1
257,"org.apache.avro.ipc.stats.Histogram.Entry.Entry(B, int)",2,1,1,0,0
258,"org.apache.avro.mapred.AvroMultipleOutputs.collect(String, Reporter, Schema, Object)",17,0,0,7,4
259,org.apache.avro.io.JsonDecoder.checkFixed(int),16,2,3,4,4
260,org.apache.avro.SchemaBuilder.BaseFieldTypeBuilder.booleanBuilder(),30,7,8,6,3
261,"org.apache.avro.reflect.ArrayAccessor.readArray(boolean[], long, ResolvingDecoder)",27,4,6,4,4
262,org.apache.avro.Schema.MapSchema.equals(Object),3,0,0,1,2
263,org.apache.avro.SchemaBuilder.BytesDefault.BytesDefault(FieldBuilder),15,7,3,1,1
264,org.apache.avro.thrift.test.Foo.AsyncProcessor.AsyncProcessor(I),5,0,0,2,3
265,org.apache.avro.mapreduce.AvroOutputFormatBase.getAvroFileOutputStream(TaskAttemptContext),101,9,31,0,0
266,org.apache.avro.io.ResolvingDecoder.readFloat(),105,6,42,3,4
267,org.apache.avro.thrift.test.Nested.write(org.apache.thrift.protocol.TProtocol),2,1,1,0,0
268,org.apache.avro.specific.SpecificData.getSchemaName(Object),22,0,0,3,16
269,org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter.segment(T),2,0,0,1,1
270,"org.apache.avro.file.LengthLimitedInputStream.LengthLimitedInputStream(InputStream, long)",1,0,0,0,0
271,"org.apache.avro.reflect.ReflectData.getSchema(Type, Map)",84,5,2,6,31
272,"org.apache.avro.tool.CatTool.writeRecords(long, double)",138,8,12,6,23
273,org.apache.avro.thrift.test.Foo.add_result.getSuccess(),2,1,1,0,0
274,"org.apache.avro.mapred.AvroJob.setOutputCodec(JobConf, String)",1,0,0,0,0
275,org.apache.avro.Protocol.setTypes(Collection),122,9,36,4,2
276,org.apache.avro.file.DataFileStream.getSchema(),253,10,57,0,0
277,org.apache.avro.thrift.test.Foo.add_args.clear(),3,0,0,1,2
278,org.apache.avro.hadoop.file.SortedKeyValueFile.Writer.Options.withDataModel(GenericData),1,0,0,0,0
279,"org.apache.avro.reflect.ReflectData.compare(Object, Object, Schema, boolean)",41,0,0,6,17
280,org.apache.avro.thrift.ThriftDatumReader.ThriftDatumReader(Class),24,0,0,6,6
281,org.apache.avro.tool.Main.printStream(InputStream),6,2,4,0,0
282,org.apache.avro.io.Encoder.writeString(Utf8),13,4,4,0,0
283,org.apache.avro.FooBarSpecificRecord.Builder.setId(int),11,0,0,3,4
284,"org.apache.avro.mapreduce.AvroRecordReaderBase.initialize(InputSplit, TaskAttemptContext)",64,0,0,8,17
285,org.apache.avro.thrift.test.FooOrBar.equals(FooOrBar),2,1,1,0,0
286,org.apache.avro.io.parsing.Symbol.intCheckAction(int),84,8,21,3,1
287,org.apache.avro.io.Perf.GenericNestedFake.genSourceData(),6,0,0,3,3
288,org.apache.avro.SchemaBuilder.NamedBuilder.doc(String),2,0,0,1,1
289,"org.apache.avro.generic.GenericDatumReader.newRecord(Object, Schema)",3,0,0,2,1
290,"org.apache.avro.io.parsing.Symbol.flatten(Symbol[], int, Symbol[], int, Map, Map)",12,3,4,1,3
291,org.apache.avro.SchemaBuilder.NamespacedBuilder.completeSchema(Schema),37,6,11,3,4
292,"org.apache.avro.Conversion.toMap(T, Schema, LogicalType)",16,2,13,1,1
293,org.apache.avro.io.DirectBinaryDecoder.readInt(),3,2,1,0,0
294,org.apache.avro.ipc.Requestor.Response.getResponse(),360,9,24,14,57
295,org.apache.avro.thrift.test.Foo.add_result.isSetSuccess(),8,2,5,0,0
296,org.apache.avro.thrift.test.Foo.ping_result.equals(Object),2,0,0,1,1
297,"org.apache.avro.hadoop.io.AvroSerialization.setKeyWriterSchema(Configuration, Schema)",19,2,9,4,2
298,org.apache.avro.io.ValidatingEncoder.writeFloat(float),8,0,0,3,3
299,"org.apache.avro.file.DataFileWriter.appendAllFrom(DataFileStream, boolean)",131,8,19,5,20
300,org.apache.avro.tool.Util.close(InputStream),362,15,82,0,0
301,org.apache.avro.mapred.AvroJob.getOutputSchema(Configuration),84,8,24,0,0
