method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.cxf.jaxrs.provider.ServerProviderFactory.createWadlGenerator(Bus),15,285,2,1,32,36
org.apache.cxf.helpers.DOMUtils.getRawContent(Node),0,12,3,6,0,0
org.apache.cxf.tools.wsdlto.databinding.jaxb.JAXBDataBinding.LocationFilterReader.getAttributeCount(),-1,1,0,0,0,0
org.apache.cxf.ws.security.policy.interceptors.HttpsTokenInterceptorProvider.HttpsTokenOutInterceptor.handleMessage(Message),22,33,0,0,4,17
org.apache.cxf.tools.java2wsdl.processor.internal.simple.generator.SimpleServerGenerator.generate(ToolContext),22,47,0,0,6,12
org.apache.cxf.jaxrs.impl.tl.ThreadLocalHttpServletResponse.resetBuffer(),22,2,0,0,1,1
"org.apache.cxf.tools.corba.processors.idl.IDLToWSDLProcessor.addTypeMapSchemaImports(Definition, WSDLASTVisitor)",7,75,13,14,3,10
"org.apache.cxf.xmlbeans.NodeDataWriterImpl.setProperty(String, Object)",22,2,0,0,1,1
"org.apache.cxf.transport.http_jetty.blueprint.JettyServerEngineFactoryParser.parseEngineConnector(Element, ComponentMetadata, ParserContext)",22,30,8,6,1,4
org.apache.cxf.staxutils.W3CDOMStreamReader.getNamespaceCount(),22,2,0,0,1,1
org.apache.cxf.ws.rm.soap.RMSoapInInterceptor.decode(SoapMessage),22,490,18,61,7,22
"org.apache.cxf.jaxws.handler.AnnotationHandlerChainBuilder.HandlerChainAnnotation.HandlerChainAnnotation(HandlerChain, Class)",14,4,3,1,0,0
org.apache.cxf.javascript.service.ServiceJavascriptBuilder.begin(EndpointInfo),22,4,0,0,1,3
org.apache.cxf.jaxrs.model.AbstractResourceInfo.isSingleton(),10,355,15,64,0,0
"org.apache.cxf.rs.security.oauth2.jwt.JwtClaims.setClaim(String, Object)",1,116,8,36,1,1
org.apache.cxf.jaxrs.AbstractJAXRSFactoryBean.setModelBeans(List),22,737,12,71,38,46
org.apache.cxf.transport.http.asyncclient.AsyncHTTPConduit.AsyncWrappedOutputStream.setupWrappedStream.(Anon_2).write(int),22,3,0,0,2,1
"org.apache.cxf.frontend.WSDLGetUtils.findSchemaLocation(Map, SchemaReference, String)",6,22,6,5,1,1
org.apache.cxf.testutil.common.ServerLauncher.OutputMonitorThread.getServerOutput(),2,11,3,5,0,0
"org.apache.cxf.staxutils.transform.TransformUtils.convertToQNamesMap(Map, QNamesMap, Map)",1,15,3,7,2,3
org.apache.cxf.systest.jaxrs.BookType.getChapter(int),-1,1,0,0,0,0
org.apache.cxf.systest.jaxrs.security.oauth.MemoryOAuthDataProvider.getRequestToken(String),22,19,5,9,0,0
org.apache.cxf.jaxrs.ext.xml.XMLSource.NamespaceContextImpl.getPrefixes(String),-1,1,0,0,0,0
org.apache.cxf.systest.ws.saml.client.SamlCallbackHandler.SamlCallbackHandler(boolean),0,79,10,20,0,0
org.apache.cxf.common.jaxb.JAXBContextCache.CachedContextAndSchemas.getSchemas(),22,865,19,107,1,1
org.apache.cxf.jca.cxf.ManagedConnectionFactoryImpl.close(),22,876,25,96,0,0
org.apache.cxf.systest.ws.kerberos.StaxServer.StaxServer(),22,9,3,4,0,0
"org.apache.cxf.jaxws.handler.soap.SOAPHandlerInterceptor.handleAbort(SoapMessage, MessageContext)",11,447,16,78,11,22
"org.apache.cxf.ws.policy.attachment.AbstractPolicyProvider.checkResolved(PolicyReference, Policy)",2,80,9,27,2,1
"org.apache.cxf.sts.event.map.EventMapper.handleEvent(TokenRenewerParametersSupport, Map)",22,42,3,22,1,9
org.apache.cxf.jaxws.context.WrappedMessageContext.get(Object),3,65,4,10,4,21
org.apache.cxf.ws.rm.persistence.jdbc.RMTxStore.createTables(),3,71,5,18,4,4
"org.apache.cxf.jaxrs.client.spec.ClientResponseContextImpl.ClientResponseContextImpl(ResponseImpl, Message)",22,275,17,40,1,1
"org.apache.cxf.staxutils.transform.ParsingEvent.ParsingEvent(int, QName, String)",0,4,1,3,0,0
"org.apache.cxf.transport.http.asyncclient.Activator.ConduitConfigurer.ConduitConfigurer(BundleContext, ServiceTracker)",22,3,2,1,0,0
org.apache.cxf.bus.osgi.OSGiBeanLocator.getBeanNamesOfType(Class),22,2,0,0,1,1
org.apache.cxf.transport.jms.JMSConfiguration.getConnectionFactory(),2,13,2,3,3,4
"org.apache.cxf.bus.spring.Jsr250BeanPostProcessor.injectable(Object, String)",2,45,6,9,2,3
"org.apache.cxf.jaxrs.client.ClientProxyImpl.invoke(Object, Method, Object[])",22,736,0,0,17,80
org.apache.cxf.aegis.type.basic.ObjectType.ObjectType(),0,33,4,18,0,0
"org.apache.cxf.ws.policy.attachment.external.URIDomainExpression.Wsdl11XPointer.matchesPortTypeOperationOutput(String, String, String)",22,12,3,8,1,1
"org.apache.cxf.jaxrs.client.spec.InvocationBuilderImpl.put(Entity, Class)",-1,1,0,0,0,0
org.apache.cxf.ws.rm.Source.removeSequence(SourceSequence),11,892,13,152,1,5
"org.apache.cxf.transport.https_jetty.JettySslConnectorFactory.JettySslConnectorFactory(TLSServerParameters, int)",1,4,2,1,1,1
org.apache.cxf.transport.jms.continuations.Counter.incrementAndGet(),22,8,3,5,0,0
org.apache.cxf.sts.SignatureProperties.setAcceptedC14nAlgorithms(List),0,319,9,141,0,0
"org.apache.cxf.maven_plugin.wadlto.OptionLoader.getWsdlFiles(File, String[], String[])",22,12,5,5,1,2
org.apache.cxf.javascript.service.ServiceJavascriptBuilder.collectWrapperElementInfo(),22,141,7,32,3,20
org.apache.cxf.javascript.ParticleInfo.setType(XmlSchemaType),22,31,5,16,0,0
"org.apache.cxf.staxutils.OverlayW3CDOMStreamWriter.createAndAddElement(String, String, String)",22,12,2,2,4,3
"org.apache.cxf.jaxrs.provider.BinaryDataProvider.copyInputToOutput(InputStream, OutputStream, MultivaluedMap)",22,22,3,5,3,7
"org.apache.cxf.configuration.blueprint.AbstractBPBeanDefinitionParser.getBus(ParserContext, String)",3,18,4,8,1,1
org.apache.cxf.jaxrs.utils.JAXRSUtils.fromResponse(Response),1,318,20,35,0,0
org.apache.cxf.ws.rm.RMManager.setConfiguration(RMConfiguration),1,18,4,8,1,4
org.apache.cxf.jibx.tools.JibxSchemaResolver.setName(String),0,2,1,1,0,0
org.apache.cxf.jaxrs.client.spec.InvocationBuilderImpl.buildGet(),22,4,0,0,3,1
org.apache.cxf.systest.ws.addressing.MAPTestBase.tearDown(),22,6,0,0,1,5
org.apache.cxf.systest.type_test.AbstractTypeTestClient3.testOccuringChoice2(),22,3,0,0,1,2
org.apache.cxf.jaxrs.utils.AnnotationUtils.doGetAnnotatedMethod(Method),1,5,1,1,2,2
"org.apache.cxf.management.web.browser.client.ui.settings.SettingsPresenter.SettingsPresenter(EventBus, SettingsView, BindStrategy, NavigationHeaderPresenter, SettingsFacade, SubscriptionDialog, LogBrowserConstans)",22,13,0,0,3,6
"org.apache.cxf.jaxrs.provider.xmlbeans.XMLBeansElementProvider.parseXmlBean(Class, XMLStreamReader)",22,10,0,0,6,2
org.apache.cxf.rs.security.oauth2.common.OAuthAuthorizationData.setApplicationWebUri(String),22,30,3,24,0,0
org.apache.cxf.jaxrs.impl.tl.ThreadLocalUriInfo.getQueryParameters(boolean),22,2,0,0,1,1
"org.apache.cxf.ws.security.wss4j.policyhandlers.AbstractStaxBindingHandler.handleSupportingTokens(Collection, boolean, boolean)",22,72,2,2,7,25
"org.apache.cxf.transport.jms.util.JMSUtil.createCorrelationId(String, long)",10,26,6,12,0,0
org.apache.cxf.jaxrs.ext.search.tika.LuceneDocumentMetadata.LuceneDocumentMetadata(),1,85,10,19,2,1
org.apache.cxf.management.jmx.export.AnnotationTestInstrumentation.getName(),22,113,13,41,0,0
"org.apache.cxf.tools.wsdlto.frontend.jaxws.JAXWSContainer.cleanArrays(ToolContext, String)",22,89,8,31,2,1
org.apache.cxf.jaxrs.ext.search.visitor.AbstractSearchConditionVisitor.ClassValue.isCollection(String),22,5,2,2,0,0
org.apache.cxf.aegis.services.SimpleBean.getBleh(),0,309,10,81,0,0
org.apache.cxf.ws.addressing.impl.MAPAggregatorImpl.assertAddressing(Message),8,327,13,87,2,2
"org.apache.cxf.jaxrs.impl.PropertyHolderFactory.MessagePropertyHolder.setProperty(String, Object)",22,3,0,0,1,2
"org.apache.cxf.ws.rm.CapturingXMLWriter.writeStartDocument(String, String)",22,2,0,0,1,1
org.apache.cxf.common.util.ReflectionUtil.getDeclaredFields.(Anon_9).run(),-1,1,0,0,0,0
"org.apache.cxf.jaxrs.model.AbstractResourceInfo.findContexts(Class, Object, Map)",12,280,1,2,28,36
org.apache.cxf.transport.http.HTTPConduit.extractLocation(Map),22,68,6,25,0,0
org.apache.cxf.staxutils.DocumentDepthProperties.DocumentDepthProperties(),2,9,3,5,0,0
org.apache.cxf.systest.schemaimport.Server.Server(),22,18,8,6,0,0
org.apache.cxf.aegis.AegisContext.createDomElementWriter(),22,5,0,0,3,2
org.apache.cxf.systest.jaxrs.jaxws.UserImpl.equals(Object),22,2,0,0,1,1
org.apache.cxf.binding.soap.SOAPBindingUtil.getBindingOutputSOAPHeader(BindingOperation),2,19,4,7,2,2
"org.apache.cxf.systest.jaxrs.CustomXmlStreamWriter.writeStartElement(String, String, String)",22,3,0,0,1,2
org.apache.cxf.aegis.type.xml.XMLStreamReaderType.XMLStreamReaderType(),7,228,10,46,1,1
org.apache.cxf.frontend.ClientProxyFactoryBean.getTransportId(),22,38,6,15,1,1
org.apache.cxf.wsn.AbstractNotificationBroker.handleGetResourceProperty(QName),0,3,1,2,0,0
"org.apache.cxf.ws.rm.RMContextUtils.retrieveMAPs(Message, boolean, boolean)",5,2749,19,351,5,6
org.apache.cxf.common.injection.SetterTarget.injectionIsAllFinishedNowThankYouVeryMuchPrivate(),22,2,1,1,0,0
org.apache.cxf.jaxrs.client.Client.getCurrentURI(),10,1121,17,143,0,0
org.apache.cxf.ws.rm.Source.getSequence(Identifier),0,1027,15,144,0,0
org.apache.cxf.rs.security.oauth2.jws.JwsJwtCompactConsumer.JwsJwtCompactConsumer(String),8,115,8,41,8,4
org.apache.cxf.tools.common.model.JavaPort.getPortType(),0,614,15,124,0,0
org.apache.cxf.tools.wadlto.jaxb.CustomizationParser.getCompilerArgs(),22,756,22,97,0,0
org.apache.cxf.jaxrs.client.AbstractClient.type(MediaType),22,6,1,1,2,2
org.apache.cxf.wsn.client.Publisher.PublisherSubscription.getEpr(),22,6,4,2,0,0
"org.apache.cxf.rt.security.xacml.DefaultXACMLRequestBuilder.createSubjectType(Principal, List, String)",22,22,3,6,2,5
org.apache.cxf.ws.security.wss4j.policyhandlers.StaxAsymmetricBindingHandler.doSignBeforeEncrypt(),22,97,3,7,6,28
"org.apache.cxf.transport.websocket.WebSocketUtils.buildResponse(Map, byte[], int, int)",22,5,2,2,1,1
org.apache.cxf.rs.security.xml.SignatureProperties.getSignatureC14nTransform(),0,54,6,15,0,0
org.apache.cxf.performance.client.BenchClient.sendMeshInterfaceObjects(int),22,27,2,25,0,0
org.apache.cxf.io.CachedWriter.setCipherTransformation(String),6,58,11,14,0,0
org.apache.cxf.resource.DefaultResourceManager.getResourceAsStream(String),22,5,0,0,2,3
org.apache.cxf.jaxrs.impl.ContainerRequestContextImpl.setMethod(String),22,5,0,0,2,2
"org.apache.cxf.jaxrs.provider.DataBindingProvider.createWriter(Class, Type, String, OutputStream)",22,22,7,6,3,2
org.apache.cxf.tools.wsdlto.frontend.jaxws.generators.FaultGenerator.generateHashSUID(String),22,72,7,21,0,0
org.apache.cxf.binding.corba.types.CorbaSequenceListener.processEndElement(QName),22,2,0,0,1,1
"org.apache.cxf.clustering.blueprint.ClusteringBPNamespaceHandler.parse(Element, ParserContext)",22,24,0,0,5,10
org.apache.cxf.binding.soap.model.SoapBodyInfo.getParts(),22,199,12,43,0,0
"org.apache.cxf.wsdl.AbstractWSDLPlugin.getOption(Map, String, String)",22,3,0,0,1,2
org.apache.cxf.systest.type_test.AbstractTypeTestClient2.testEmptyStruct(),22,3,0,0,1,2
org.apache.cxf.systest.ws.kerberos.StaxServer.run(),22,9,0,0,2,5
"org.apache.cxf.resource.ClasspathResolver.resolve(String, Class)",-1,1,0,0,0,0
org.apache.cxf.management.web.browser.bootstrapping.SimpleXMLSettingsStorage.Entry.setSettings(Settings),22,8,3,5,0,0
org.apache.cxf.jaxrs.provider.json.JSONProvider.setAttributesToElements(boolean),22,821,23,85,0,0
org.apache.cxf.systest.ws.bindings.StaxServer.run(),22,73,0,0,9,18
"org.apache.cxf.xkms.exception.ExceptionMapper.toResponse(Exception, T)",0,15,3,4,2,3
org.apache.cxf.js.rhino.JsServiceFactoryBean.JsServiceFactoryBean(),22,2,0,0,1,1
org.apache.cxf.jca.inbound.MDBActivationWork.createInvoker(),22,1083,23,113,1,3
org.apache.cxf.jaxrs.impl.ResponseImpl.getLinkBuilder(String),22,5,1,1,3,1
org.apache.cxf.jaxb.JAXBDataBinding.JAXBDataBinding(boolean),22,4,3,1,0,0
org.apache.cxf.tools.wsdlto.frontend.jaxws.processor.internal.ProcessorUtil.getWSDLURL(String),22,3,0,0,2,1
"org.apache.cxf.jaxrs.client.AbstractClient.setAllHeaders(MultivaluedMap, HttpURLConnection)",-1,1,0,0,0,0
org.apache.cxf.frontend.ServerFactoryBean.setStart(boolean),14,1379,17,172,0,0
org.apache.cxf.binding.soap.model.SoapBindingInfo.getSoapVersion(),2,897,15,199,2,2
"org.apache.cxf.frontend.WSDLGetUtils.readXSDDocument(Bus, String, Map, String)",6,166,8,36,7,10
"org.apache.cxf.aegis.type.XMLTypeCreator.getBestMatch(Element, Method, List)",22,49,5,21,3,4
org.apache.cxf.jaxrs.model.UserResource.getOperationsAsMap(),16,322,36,25,1,1
org.apache.cxf.ws.security.wss4j.policyvalidators.KerberosTokenPolicyValidator.KerberosTokenPolicyValidator(Message),22,49,8,12,0,0
org.apache.cxf.systest.jaxws.ComplexException.MyBean.setName(String),22,11,2,9,0,0
"org.apache.cxf.binding.corba.runtime.CorbaStreamWriter.CorbaStreamWriter(ORB, List, CorbaTypeMap, ServiceInfo, boolean)",22,6,3,2,1,1
org.apache.cxf.interceptor.AbstractOutDatabindingInterceptor.isRequestor(Message),0,148,14,38,0,0
org.apache.cxf.aegis.type.basic.BeanTypeInfo.isExtensibleElements(),0,330,10,72,0,0
"org.apache.cxf.ws.rm.RMEndpoint.buildCreateSequenceOperationInfo(InterfaceInfo, ProtocolVariation)",6,67,6,10,4,18
"org.apache.cxf.jaxrs.ext.search.client.FiqlSearchConditionBuilder.Builder.comparesTo(ConditionType, Duration)",22,4,0,0,2,2
org.apache.cxf.transport.http.asyncclient.AsyncHTTPConduit.AsyncWrappedOutputStream.connect.(Anon_4).cancelled(),22,3,0,0,1,2
org.apache.cxf.staxutils.W3CDOMStreamReader.getNamespaceURI(),22,5,0,0,2,2
org.apache.cxf.transport.https_jetty.CXFJettySslSocketConnector.CxfSslContextFactory.setProvider(String),22,24,4,18,0,0
org.apache.cxf.jaxrs.ext.search.jpa.JPACriteriaQueryVisitor.selectTuple(List),22,106,7,32,3,3
org.apache.cxf.aegis.type.basic.Base64Type.Base64Type(AbstractXOPType),7,4,2,1,1,1
org.apache.cxf.xkms.x509.repo.ldap.LdapCertificateRepo.getCertificateForUIDAttr(String),3,17,4,3,4,3
org.apache.cxf.clustering.AbstractStaticFailoverStrategy.setAlternateAddresses(List),0,1692,18,156,0,0
org.apache.cxf.binding.soap.model.SoapHeaderInfo.getPart(),0,190,11,67,0,0
org.apache.cxf.ws.policy.EndpointPolicy.getInterceptors(Message),0,277,12,82,0,0
org.apache.cxf.jaxrs.client.ClientConfiguration.getSynchronousTimeout(),14,23,3,2,3,11
org.apache.cxf.binding.corba.interceptors.CorbaStreamInInterceptor.CorbaStreamInInterceptor(),22,17,3,11,2,1
org.apache.cxf.ws.security.trust.STSTokenValidator.getTokenStore(Message),17,938,23,83,3,8
org.apache.cxf.frontend.ClientProxyFactoryBean.setBindingId(String),14,792,20,81,1,1
org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.ServletInputStreamAdapter.read(),-1,1,0,0,0,0
org.apache.cxf.aegis.type.encoded.SoapRefType.isComplex(),22,2,0,0,1,1
"org.apache.cxf.transport.http.HTTPConduit.WrappedOutputStream.doProcessResponse(Message, int)",7,44,9,24,2,3
org.apache.cxf.databinding.AbstractDataBinding.setMtomEnabled(boolean),0,1061,20,102,0,0
"org.apache.cxf.binding.soap.interceptor.SoapActionInInterceptor.isActionMatch(SoapMessage, BindingOperationInfo, String)",3,48,6,14,2,4
org.apache.cxf.transport.jms.JMSConfiguration.getRequestURI(),2,61,5,45,0,0
org.apache.cxf.tools.common.model.JavaInterface.addImport(String),1,204,7,117,1,1
org.apache.cxf.tools.corba.common.idltypes.IdlRoot.lookup(String),10,7,2,2,3,1
"org.apache.cxf.aegis.databinding.AegisDatabinding.getSuggestedName(Service, TypeMapping, OperationInfo, int)",22,11,0,0,3,7
"org.apache.cxf.jaxrs.ext.xml.XMLSource.readNode(Node, Class)",7,50,9,8,4,3
org.apache.cxf.ws.rm.WrappedService.getExecutor(),22,2,0,0,1,1
org.apache.cxf.jaxws.EndpointImpl.publish(String),14,1685,13,143,20,125
"org.apache.cxf.tools.wsdlto.frontend.jaxws.generators.ClientGenerator.mapClassName(String, String, ToolContext)",22,71,7,21,2,2
org.apache.cxf.tools.corba.processors.idl.IDLParser.finder_dcl(),7,103,9,13,16,10
"org.apache.cxf.ws.discovery.internal.WSDiscoveryServiceImpl.WSDiscoveryProvider.matches(EndpointReferenceType, W3CEndpointReference)",22,10,1,1,4,3
org.apache.cxf.systest.sts.common.DoubleItPortTypeImpl.doubleIt(int),-1,1,0,0,0,0
org.apache.cxf.endpoint.ClientCallback.isCancelled(),0,141,7,44,0,0
org.apache.cxf.jaxws.handler.logical.LogicalHandlerFaultOutInterceptor.LogicalHandlerFaultOutInterceptor(Binding),12,675,19,95,3,2
org.apache.cxf.systest.ws.addr_responses.HelloService.getHelloPort(),22,1087,22,122,0,0
"org.apache.cxf.tools.corba.processors.idl.ObjectReferenceVisitor.isReferenceSchemaTypeDefined(QName, XmlSchema)",7,17,4,11,0,0
org.apache.cxf.sts.token.delegation.TokenDelegationHandler.isDelegationAllowed(TokenDelegationParameters),9,22,3,19,0,0
org.apache.cxf.ws.rm.RMEndpoint.getCompletedSourceSequenceCount(),22,3,1,1,1,1
"org.apache.cxf.transport.Session.put(Object, Object)",22,12,4,6,0,0
org.apache.cxf.transport.http.netty.server.servlet.NettyHttpServletRequest.getServletPath(),22,2,0,0,1,1
org.apache.cxf.io.AbstractWrappedOutputStream.AbstractWrappedOutputStream(),22,2,1,1,0,0
"org.apache.cxf.attachment.MimeBodyPartInputStream.read(byte[], int, int)",22,3,0,0,2,1
"org.apache.cxf.sts.token.renewer.SAMLTokenRenewer.matchSaml2AudienceRestriction(String, List)",22,303,9,99,0,0
"org.apache.cxf.ws.policy.attachment.external.URIDomainExpression.Wsdl11XPointer.matchesBinding(String, String)",22,12,2,9,1,1
org.apache.cxf.systest.jaxrs.BookSubresource.getTheBookWithContext(UriInfo),22,1724,17,298,0,0
org.apache.cxf.ws.security.trust.delegation.ReceivedTokenCallbackHandler.getTokenFromMessage(SoapMessage),22,7,2,3,1,2
org.apache.cxf.jaxrs.provider.aegis.AegisJSONProvider.setIgnoreNamespaces(boolean),22,295,13,50,0,0
org.apache.cxf.jaxrs.ext.multipart.Attachment.getDataHandler(),0,1790,17,325,0,0
org.apache.cxf.common.logging.AbstractDelegatingLogger.supportsHandlers(),0,6,1,5,0,0
org.apache.cxf.transport.jms.JMSMessageHeadersType.isSetJMSDeliveryMode(),2,1352,19,166,0,0
"org.apache.cxf.aegis.type.TypeMapping.register(Type, QName, AegisType)",7,240,11,51,0,0
org.apache.cxf.jaxrs.impl.ProvidersImpl.ProvidersImpl(Message),0,526,15,67,0,0
org.apache.cxf.jaxrs.ext.search.AbstractSearchConditionParser.AbstractSearchConditionParser(Class),22,7,0,0,4,3
org.apache.cxf.bus.extension.ExtensionManagerImpl.loadAndRegister(Extension),4,68,3,9,5,13
org.apache.cxf.interceptor.LoggingMessage.getEncoding(),9,186,11,38,0,0
org.apache.cxf.jaxrs.ext.search.visitor.VisitorState.remove(),1,3,2,1,0,0
"org.apache.cxf.systest.jms.tx.MyBeanLocator.loadBeansOfType(Class, BeanLoaderListener)",22,2,0,0,1,1
org.apache.cxf.binding.corba.runtime.CorbaDSIServant.invoke(ServerRequest),22,47,0,0,7,22
org.apache.cxf.jca.core.resourceadapter.AbstractManagedConnectionFactoryImpl.setLogWriter(PrintWriter),22,46,5,20,7,5
org.apache.cxf.databinding.source.mime.MimeAttribute.getValue(),22,2,1,1,0,0
"org.apache.cxf.rs.security.oauth2.jwe.WrappedKeyJweEncryption.WrappedKeyJweEncryption(JweHeaders, Key)",3,40,7,9,6,1
org.apache.cxf.aegis.type.java5.Java5TypeCreator.getOrCreateMapKeyType(TypeClassInfo),22,73,0,0,6,29
org.apache.cxf.jms.testsuite.util.JMSTestUtil.getTestCases(),22,4,1,1,2,1
org.apache.cxf.jaxrs.impl.AsyncResponseImpl.resume(Object),22,10,0,0,4,5
org.apache.cxf.jaxrs.provider.ServerProviderFactory.getContainerResponseFilters(Set),22,273,17,40,2,3
org.apache.cxf.systest.ws.saml.client.SamlElementCallbackHandler.SamlElementCallbackHandler(boolean),22,78,10,20,0,0
org.apache.cxf.jaxrs.ext.search.jpa.OwnerAddress.getStreet(),4,27,6,11,0,0
org.apache.cxf.jaxrs.client.JAXRSClientFactoryBean.getActualState(),10,478,16,89,1,3
org.apache.cxf.management.web.logging.atom.AtomPushEngine.setBatchTime(int),13,489,20,91,0,0
org.apache.cxf.ws.eventing.shared.faults.EmptyFilter.EmptyFilter(),22,8,0,0,4,2
org.apache.cxf.systest.jaxrs.BookCxfContinuationStore.init(),22,2,1,1,0,0
org.apache.cxf.common.util.URIParserUtil.containsReservedKeywords(String),1,8,2,4,1,1
org.apache.cxf.aegis.type.java5.AnnotationReader.getReturnType(AnnotatedElement),22,22,4,13,0,0
org.apache.cxf.io.CacheAndWriteOutputStream.write(int),22,21,0,0,7,4
org.apache.cxf.test.XPathAssert.MapNamespaceContext.getNamespaceURI(String),-1,1,0,0,0,0
org.apache.cxf.tools.wadlto.jaxrs.SourceGenerator.ContextInfo.getTypeClassNames(),22,756,17,105,0,0
org.apache.cxf.maven_plugin.javatowadl.DumpJavaDoc.optionLength(String),-1,1,0,0,0,0
org.apache.cxf.jaxws.AbstractJAXWSMethodInvoker.AbstractJAXWSMethodInvoker(Factory),1,59,5,28,1,1
org.apache.cxf.jaxrs.utils.ParameterizedCollectionType.toString(),-1,1,0,0,0,0
org.apache.cxf.ws.rm.WrappedService.getServiceInfo(),6,95,6,42,0,0
"org.apache.cxf.rt.security.xacml.AbstractXACMLAuthorizingInterceptor.authorize(Principal, List, Message)",22,11,2,4,2,4
"org.apache.cxf.aegis.type.basic.BeanTypeInfo.BeanTypeInfo(Class, String, boolean)",22,308,10,79,4,2
"org.apache.cxf.ws.security.wss4j.policyvalidators.AbstractBindingPolicyValidator.assertPolicy(AssertionInfoMap, String)",22,3,0,0,1,2
org.apache.cxf.sts.event.STSCancelSuccessEvent.getTokenParameters(),22,2,0,0,1,1
org.apache.cxf.frontend.ClientProxyFactoryBean.setServiceName(QName),11,2918,17,404,2,2
org.apache.cxf.maven_plugin.wsdl2java.Option.isNoTypes(),0,64,2,61,0,0
"org.apache.cxf.jaxrs.impl.RequestImpl.VariantComparator.compare(Variant, Variant)",22,43,0,0,9,11
org.apache.cxf.binding.soap.model.SoapHeaderInfo.setPart(MessagePartInfo),0,42,4,27,0,0
org.apache.cxf.systest.jaxrs.security.BookLoginModule.commit(),-1,1,0,0,0,0
org.apache.cxf.ws.rm.SequenceFault.setSender(boolean),0,108,8,33,0,0
org.apache.cxf.tools.common.toolspec.parser.OptionGroup.toString(),22,2,0,0,1,1
org.apache.cxf.tools.validator.internal.NewStackTraceErrorHandler.NewStackTraceErrorHandler(),6,9,3,6,0,0
org.apache.cxf.jaxws.binding.soap.SOAPBindingImpl.setRoles(Set),22,11,0,0,3,5
org.apache.cxf.ws.policy.PolicyUtils.typeToString(short),2,6,4,2,0,0
org.apache.cxf.jaxrs.impl.UriBuilderImpl.toStringList(Object...),8,5,1,4,0,0
org.apache.cxf.xkms.handlers.Applications.getUri(),0,948,19,117,0,0
"org.apache.cxf.jaxrs.interceptor.JAXRSInInterceptor.setExchangeProperties(Message, Exchange, OperationResourceInfo, MultivaluedMap, int)",22,570,15,96,6,10
org.apache.cxf.management.counters.CounterRepository.getCounters(),22,1583,19,221,0,0
org.apache.cxf.frontend.AbstractServiceFactory.createService(),11,1471,19,116,16,108
org.apache.cxf.transport.http.netty.server.servlet.NettyHttpServletRequest.getPathInfo(),22,2,0,0,1,1
org.apache.cxf.ws.rm.Servant.Servant(RMEndpoint),1,545,13,90,0,0
"org.apache.cxf.jaxrs.ext.search.visitor.PropertyValidator.validate(String, T)",0,2,1,1,0,0
org.apache.cxf.jaxrs.impl.tl.ThreadLocalHttpServletRequest.getCharacterEncoding(),22,2,0,0,1,1
org.apache.cxf.tools.corba.processors.idl.DefinitionVisitor.createDefinition(XmlSchema),7,243,9,52,10,11
org.apache.cxf.interceptor.AnnotationInterceptors.AnnotationInterceptors(Class...),2,39,8,12,0,0
org.apache.cxf.binding.soap.jms.interceptor.SoapJMSConstants.getUnsupportedJMSMessageFormatQName(),22,8,3,4,0,0
org.apache.cxf.ws.rm.RM10Constants.getTerminateSequenceOperationName(),22,656,14,117,0,0
"org.apache.cxf.bus.managers.BindingFactoryManagerImpl.loadDefaultNamespace.(Anon_2).loadBean(String, Class)",22,2,0,0,1,1
org.apache.cxf.common.jaxb.JAXBUtils.JCodeModel.packages(),3,868,19,110,0,0
org.apache.cxf.binding.soap.SoapVersion.getVersionMismatch(),5,80,6,39,0,0
org.apache.cxf.jaxrs.ext.search.Book.getId(),22,2,1,1,0,0
"org.apache.cxf.maven_plugin.wsdl2js.WsdlOption.generateCommandLine(File, URI, URI, boolean)",22,3,0,0,1,2
"org.apache.cxf.ws.security.wss4j.policyvalidators.KerberosTokenPolicyValidator.validatePolicy(AssertionInfoMap, KerberosSecurity)",22,49,8,9,4,6
"org.apache.cxf.wsn.client.NotificationBroker.registerPublisher(Referencable, List, boolean)",22,6,0,0,3,2
org.apache.cxf.ws.eventing.integration.notificationapi.EarthquakeEvent.toString(),22,11,3,5,0,0
org.apache.cxf.binding.corba.runtime.CorbaObjectReader.readOctet(),3,83,4,47,1,1
org.apache.cxf.jaxrs.impl.HttpHeadersImpl.getCookies(),12,307,28,33,2,2
org.apache.cxf.xkms.handlers.DnUtils.normalizeAttribute(String),22,2,1,1,0,0
"org.apache.cxf.management.web.browser.client.ui.BasePresenter.BasePresenter(EventBus, View, BindStrategy)",0,40,4,16,0,0
"org.apache.cxf.rs.security.oauth2.grants.saml.Saml2BearerGrantHandler.createAccessToken(Client, MultivaluedMap)",22,246,0,0,17,40
org.apache.cxf.transport.http.netty.server.NettyHttpServletHandler.channelReadComplete(ChannelHandlerContext),-1,1,0,0,0,0
org.apache.cxf.binding.soap.model.SoapBindingInfo.resolveSoapVersion(String),1,331,11,98,1,2
org.apache.cxf.tools.corba.processors.idl.IDLParser.base_type_spec(),7,47,14,8,3,9
"org.apache.cxf.tools.wadlto.jaxrs.SourceGenerator.addImport(Set, String)",22,756,16,112,0,0
org.apache.cxf.security.claims.authorization.Claims.value(),22,11,2,9,0,0
"org.apache.cxf.rs.security.saml.sso.RequestAssertionConsumerService.getSamlResponse(String, String)",22,143,0,0,15,28
