Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Estimated Complexity,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Existing GitBox Approval,Blogs - Username,Protected Branch,Blogs - Email Address,GitHub Options,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,External issue ID,Machine Readable Info,CXF Fields,External issue URL,Flags,Rank
CXF,CXF-2041,XmlTransient annotation seems to be ignored,Bug,Closed,Major,Invalid,Unassigned,Kariem Hussein,Kariem Hussein,2/15/2009 12:43,,5/6/2009 19:00,2/15/2009 22:53,2.1.4,,JAXB Databinding,,0,0,,,,,,,,Spring 2.5.6,"Properties marked with @XmlTransient should be prevented from being mapped to XML. For two objects with a parent-child relationship where the object references are bi-directional, properties annotated accordingly should be ignored during marshalling. I have tried different options, but could never observe that @XmlTransient is actually taken into account.

# examples in peudo-code (test project will be attached)

Models:
class Parent {
List<Child> children;
}

class Child {
@XmlTransient // <-- annotated to exclude this property from XML marshalling
Parent parent;
}

Test:

testMarshalling {
Parent p = new Parent();
Child c = new Child();
c.setParent(p);
p.setChildren(Arrays.asList(c));
doSomethingViaWebService(p); // <-- throws Exception here
}

I could imagine that some problems arise when using another spring version than the one packaged with CXF, but I think there should not be issues in such a limited scenario. Either the documentation is missing important parameters or there is actually a problem somewhere.",,,,,,,,,2/15/2009 21:28,,,,"8 years, 24 weeks, 1 day ago",,113501,,,Restricted to agents,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,268747,,,,,,,,,0|i1ae2v:
CXF,CXF-2042,Expose totalHandlingTime attribute in ResponseTimeCounterMBean to offer trendsup monitoring,Improvement,Closed,Major,Fixed,Daniel Kulp,Cyrille Le Clerc,Cyrille Le Clerc,2/15/2009 22:33,,4/24/2009 21:17,2/19/2009 21:56,2.1.4,"2.0.11, 2.1.5",Core,,0,0,,,,,,,,,"Expose the currently internal attribute ResponseTimeCounter#totalHandlingTime in the ResponseTimeCounterMBean to offer trendsup monitoring.

Thanks to this, monitoring tools like Hyperic HQ will be able to offer metrics per time unit like ""average response time for last minute/hour"" ( via a division of totalHandlingTime by InvocationsCount)

Resources on Hyperic HQ's trendsup metrics monitoring : http://support.hyperic.com/display/DOC/Metric+Parameters",,,,,,,,,,,,,"8 years, 24 weeks, 1 day ago",,113502,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,167028,,,,,,,,,0|i0sy9j:
CXF,CXF-2043,"CXF failed to deal with attachment if client sends in attachment with ""Multipart/Related"" instead of ""multipart/related"" as Content-type",Bug,Closed,Major,Fixed,Willem Jiang,Joe Luo,Joe Luo,2/16/2009 10:24,,4/24/2009 21:17,2/17/2009 13:30,2.1.4,"2.2, 2.1.5",,,0,0,,,,,,,,"Solaris 10, WinXP Pro","Here is source code from cxf-2.1.x-fixes branch for *org.apache.cxf.attachment.AttachmentUtil.java*
{code}
public static boolean isTypeSupported(String contentType, List<String> types) {
if (contentType == null) {
return false;
}
for (String s : types) {
if (contentType.indexOf(s) != -1) {
return true;
}
}
return false;
}
{code}

So if a client sends in a SOAP request with attachment with *Content-Type* as ""Multipart/Related"" instead of ""multipart/related"", then this method will always return *false* as result. The spec says that the Content-Type should be case-insensitive. It should not matter whether the client sends in ""Multipart/Related"" or ""multipart/related"".

I have attached a patch to fix this. Basically, I just simply modified this method to:
{code}
public static boolean isTypeSupported(String contentType, List<String> types) {
if (contentType == null) {
return false;
}
for (String s : types) {
if (contentType.toLowerCase().indexOf(s) != -1) {
return true;
}
}
return false;
}
{code}",,,,,,,,,2/17/2009 13:30,,,,"8 years, 23 weeks, 6 days ago",,113503,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,179256,,,,,,,,,0|i0v1qv:
CXF,CXF-2044,Aegis Custom Type Mapping,Bug,Closed,Major,Fixed,Benson Margulies,Brian Relph,Brian Relph,2/16/2009 19:34,,4/24/2009 21:17,2/21/2009 21:10,"2.1.3, 2.1.4","2.2, 2.1.5",Aegis Databinding,,0,1,,,,,,,,,"Attempting to specify a custom type mapping to the aegis context results in a schema name conflict exception.
The exception does not occur in 2.2-SNAPSHOT.",,,,,,,,,2/19/2009 15:19,,,,"8 years, 23 weeks ago",,113504,,,Restricted to agents,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,268746,,,,,,,,,0|i1ae2n:
CXF,CXF-2045,Custom headers lost when using Cxf Interceptors,Bug,Closed,Major,Fixed,Unassigned,Gabo Manuel,Gabo Manuel,2/17/2009 11:27,,4/24/2009 21:17,3/5/2009 18:04,2.2,"2.2, 2.1.5","Core, JAX-RS",,0,0,,,,,,,,"Java 1.5
Jetty 6.1","All changes to the header through the Message object in the out interceptor are not received by client. 

Server.java

public class RetestRestServer {
String basepath = ""/someValue"";
int port = 8080;

@SuppressWarnings(""unchecked"")
protected RetestRestServer() throws Exception {
JAXRSServerFactoryBean sf = new JAXRSServerFactoryBean();
sf.setResourceClasses(AccountService.class);
sf.setResourceProvider(AccountService.class, 
new SingletonResourceProvider(new AccountService()));
sf.setAddress(""http://localhost:""+port+basepath+""/rest/Accounts/"");

List<Interceptor> out = new ArrayList<Interceptor>(1);
in.add(new RestOutHandler());
sf.setOutInterceptors(in);

sf.create();
}

public static void main(String args[]) throws Exception {
new RetestRestServer();
System.out.println(""Server ready..."");
}
}

RestOutInterceptor.java

public class RestOutHandler extends AbstractPhaseInterceptor<Message>{
private static Logger logger = Logger.getLogger(RestOutHandler.class);
public RestOutHandler() {
super(Phase.POST_PROTOCOL);
}
public void handleMessage(Message message) throws Fault {
Map<String, List<String>> responseHeaders = (Map<String, List<String>>)message.get(Message.PROTOCOL_HEADERS);

if (responseHeaders == null) {
responseHeaders = new HashMap<String, List<String>>();
message.put(Message.PROTOCOL_HEADERS, responseHeaders);
}

responseHeaders.put(""header1"", Arrays.asList(new String[]{""headerValue""}));
logger.debug(""out message headers: "" + responseHeaders);
}
}

AccountService.java

@Consumes(""*/xml"")
@Produces(""text/xml"")
@WebService(serviceName=""AccountService"", portName=""AccountServicePort"")
public class AccountService{
private static Logger logger = Logger.getLogger(AccountService.class);
@GET
@Path(""/"")
@WebMethod
public String getAccount(
@QueryParam(""serialNumber"")
@WebParam(name=""serialNumber"")
long serialNumber) {
logger.info(""get Account received: "" + serialNumber);
return ""get Account received: "" + serialNumber;
}
}

Please advise if more info is needed.",,,,,,,,,3/5/2009 18:04,,,,"8 years, 21 weeks, 4 days ago",,113505,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,167027,,,,,,,,,0|i0sy9b:
CXF,CXF-2046,"Response entity is enclosed in ""Result"" tags for classes implementing ExceptionMapper",Bug,Closed,Major,Invalid,Unassigned,Gabo Manuel,Gabo Manuel,2/17/2009 11:36,,8/26/2009 8:39,8/26/2009 4:57,2.2,,JAX-RS,,0,0,,,,,,,,"Java 1.5 
Jetty 6.1","Environment and objects involved is the same as that in another issue: https://issues.apache.org/jira/browse/CXF-2045 

Additional objects involved: 
public class RuntimeExceptionMapper implements ExceptionMapper<RuntimeException>{ 
private static Logger logger = Logger.getLogger(RuntimeExceptionMapper.class); 
public Response toResponse(RuntimeException fault) { 
StringBuffer sb = new StringBuffer(); 
sb.append(""Generate some custom message to hide the real problem from end user.""); 

ResponseBuilder rb = Response.status(500); 
rb.type(MediaType.TEXT_PLAIN_TYPE); 
rb.entity(sb.toString()); 

logger.fatal(fault); 

Response resp = rb.build(); 

logger.info(""entity: "" + resp.getEntity().toString()); 

return resp; 
} 
} 

Logs captured by TCPMon 

HTTP/1.1 500 Internal Server Error 
Content-Type: text/plain 
Content-Length: 69 
Server: Jetty(6.1.11) 

<Result>Generate some custom message to hide the real problem from end user.</Result> 
",,,,,,,,,4/29/2009 15:42,,,,"7 years, 48 weeks, 6 days ago",,113506,,,Restricted to agents,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,268745,,,,,,,,,0|i1ae2f:
CXF,CXF-2047,WSDLToJava generates webfault in wrong package,Bug,Closed,Major,Invalid,Unassigned,Yvan DeBoeck,Yvan DeBoeck,2/17/2009 20:41,,2/18/2009 17:55,2/18/2009 17:55,2.0.10,,Tooling,,0,0,,,,,,,,,"When a web service has a method that throws an exception (webfault) then the webfault exception class is generated in the package associated with the service and not in the package of the namespace of the exception. The package-namespace association is configured via -p

I'll include an example soon.
",,,,,,,,,2/17/2009 20:58,,,,"8 years, 23 weeks, 5 days ago",,113507,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,268744,,,,,,,,,0|i1ae27:
CXF,CXF-2048,ClassCastException occurs on HTTPS web service call made when Tibco EMS SSL Java client library is on classpath,Bug,Closed,Critical,Fixed,Sean O'Callaghan,Ron Gavlin,Ron Gavlin,2/18/2009 5:22,,7/30/2009 18:01,2/19/2009 10:34,2.0.10,2.2.1,Transports,,0,0,,,,,,,CXF-1459,JDK 6 with Tibco EMS 4 SSL library on classpath,"My app is using CXF to make web service connections to external services that require client PKI authentication. The app also uses Tibco Java client libraries for JMS over SSL. The Tibco libs set the following Java system property:

java.protocol.handler.pkgs=com.sun.net.ssl.internal.www.protocol

This causes my CXF web service client to throw a class cast exception when it attempts to make a secure connection. Let me explain why this occurs..

The java.protocol.handler.pkgs system property is a list of package name prefixes used by Java to resolve protocol names into actual handler class names. As of v1.4, JSSE has been integrated into the J2SDK. Thus, the classes formerly in com.sun.net.ssl have been promoted to the javax.net.ssl package and are now a part of the standard JSSE API.

For compatibility purposes the com.sun.net.ssl classes and interfaces still exist, but have been deprecated. Applications written using them can run in the J2SDK v1.4 and later without being recompiled. **Thus, setting the system property causes Java to use the deprecated implementation.**

The problem with CXF comes in because it assumes the newer handler package structure when it attempts to decorate the underlying connection with your TLSClientParameters.

A workaround should be implemented to support common, divergent subtype https implementations including com.sun.net.ssl.HttpsURLConnection.",,,,,,,,,2/19/2009 10:34,,,,"8 years, 23 weeks, 5 days ago",,113508,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,178700,,,,,,,,,0|i0uybb:
CXF,CXF-2049,Temporary files are not deleted under windows,Bug,Closed,Major,Fixed,Daniel Kulp,Matt Todd,Matt Todd,2/18/2009 16:36,,4/24/2009 21:17,3/12/2009 13:48,2.1.4,"2.0.11, 2.1.5",Core,,0,1,,,,,,,"CXF-1743, CXF-2106",Windows Server 2008,"When obtaining packets of data from a webservice, temporary files created for binary data are not deleted when running under windows.

Please see:

CXF-1743

For a description of this issue. It only occurs under windows, nut under linux.",,,,,,,,,3/12/2009 13:41,,,,"8 years, 20 weeks, 4 days ago",,113509,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,167026,,,,,,,,,0|i0sy93:
CXF,CXF-2050,MimeBodyPartInputStream never finishes reading certain streams,Bug,Closed,Major,Fixed,Daniel Kulp,aaron pieper,aaron pieper,2/18/2009 18:11,,4/24/2009 21:17,2/19/2009 22:07,2.1.4,"2.0.11, 2.1.5",,,0,1,,,,,,,,,"The MimeBodyPartInputStream class never finishes reading certain kinds of input streams - it continues to read the same bytes over and over. One result of this issue is that the AttachmentDeserializer enters an infinite loop when trying to deserialize a binary attachment, so I would consider this an important issue.

It appears that the problem has to do with how the end of the stream is read. First, the MimeBody stream's read() method reads the to the end of the PushBack stream. Upon reaching the end of the PushBack stream, the MimeBody stream's hasData() method unreads the last 15 bytes of the PushBack stream. The MimeBody stream's read() method returns 0, which signals that more data needs to be read. This loop can happen over and over - the invoking code will keep asking the MimeBody stream for more data, and the MimeBody stream will continue returning 0.

The MimeBody stream should return -1 if there is no more data to be read - it does this in most cases, but it doesn't handle this case for some reason.",,,,,,,,Novice,2/19/2009 22:07,,,,"8 years, 23 weeks, 4 days ago",,113510,,,Restricted to agents,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,268743,,,,,,,,,0|i1ae1z:
CXF,CXF-2051,Exception in REST Service creates not-well-formed xml responses,Bug,Closed,Major,Fixed,Unassigned,Andreas Sahlbach,Andreas Sahlbach,2/19/2009 11:20,,4/24/2009 21:17,3/5/2009 17:59,2.2,"2.2, 2.1.5",JAXB Databinding,,0,0,,,,,,,,,"I've got this with SOAP and REST services using JAXB Databinding. In case of errors during the databinding phase, I get not well-formed xml like this:

<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Company><addresses><address1Ntl>street</address1Ntl><cityNtl>city</cityNtl><countryISO>276</countryISO><type>Extern</type><zipCity>69250</zipCity></addresses><ns1:XMLFault xmlns:ns1=""http://cxf.apache.org/bindings/xformat""><ns1:faultstring xmlns:ns1=""http://cxf.apache.org/bindings/xformat"">org.hibernate.LazyInitializationException: failed to lazily initialize a collection of role: de.volkswagen.ums.persistence.data.PersistentOrganization.displaynames, no session or session was closed</ns1:faultstring></ns1:XMLFault>

So the already created beginning of the response is not replaced but appended by the fault, creating a not usable response.",,,,,,,,,3/5/2009 17:59,,,,"8 years, 21 weeks, 4 days ago",,113511,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,268742,,,,,,,,,0|i1ae1r:
