method,Time,OwnTime,count
org.apache.pdfbox.ImportFDF_ESTest.test4(),0,0,1
org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler.prepareDocumentForEncryption(PDDocument),13,0,1
org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler_ESTest.test15(),0,0,1
java.io.FilterOutputStream.write(byte[]),105,7,13630
org.apache.fontbox.ttf.TTFDataStream_ESTest.test36(),0,0,1
org.apache.pdfbox.preflight.font.util.Type1_ESTest.test2(),1,0,1
org.apache.pdfbox.encoding.SingleByteCharset$Encoder.<init>(SingleByteCharset),0,0,3
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources_ESTest.test13(),0,0,1
org.apache.xmpbox.schema.XMPMediaManagementSchema.setManageToProperty(URIType),0,0,5
org.apache.pdfbox.preflight.ValidationResult_ESTest.test33(),0,0,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder_ESTest.test00(),6,0,1
org.apache.jempbox.xmp.XMPSchemaIptc4xmpCore.setCiTelWork(String),0,0,2
org.apache.fontbox.afm.FontMetric_ESTest.test024(),0,0,1
org.apache.pdfbox.pdmodel.encryption.PDCryptFilterDictionary.getLength(),0,0,4
org.apache.xmpbox.schema.PhotoshopSchema_ESTest.test045(),2,0,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation_ESTest.test64(),0,0,1
org.apache.pdfbox.preflight.exception.PdfParseException_ESTest.test6(),0,0,1
"org.apache.pdfbox.filter.FlateFilter.decode(InputStream, OutputStream, COSDictionary, int)",0,0,1
org.apache.pdfbox.pdmodel.interactive.action.type.PDActionRemoteGoTo_ESTest.test22(),0,0,1
"org.apache.xmpbox.schema.DublinCoreSchema.setRights(String, String)",0,0,4
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources_ESTest.test03(),0,0,1
org.apache.pdfbox.util.ICU4JImpl_ESTest.test4(),0,0,1
"org.apache.pdfbox.pdmodel.common.COSDictionaryMap.<init>(Map, COSDictionary)",0,0,57
"org.apache.pdfbox.pdmodel.PDDocument.print(PrinterJob, boolean)",65,0,4
org.apache.fontbox.afm.CharMetric_ESTest.test15(),1,0,1
org.apache.jempbox.xmp.XMPMetadata.addIptc4xmpCoreSchema(),0,0,4
org.apache.fontbox.afm.FontMetric_ESTest.test016(),0,0,1
org.apache.pdfbox.pdmodel.common.PDTextStream_ESTest.<init>(),0,0,12
org.apache.pdfbox.pdmodel.common.COSArrayList_ESTest.test41(),0,0,1
org.apache.pdfbox.pdmodel.graphics.shading.CubicBezierCurve.toString(),0,0,2
org.apache.pdfbox.preflight.ValidationResult_ESTest.test15(),0,0,1
org.apache.pdfbox.preflight.font.util.Type1Parser_ESTest.test06(),0,0,1
org.apache.pdfbox.pdmodel.common.PDPageLabels.<init>(PDDocument),2,0,40
org.apache.commons.logging.LogFactory.directGetContextClassLoader(),8,0,184
org.apache.jempbox.xmp.XMPSchemaPhotoshop_ESTest.test62(),2,0,1
org.apache.xmpbox.schema.DublinCoreSchema_ESTest.test79(),1,0,1
org.apache.xmpbox.type.Attribute_ESTest.test03(),0,0,1
java.util.Vector.elements(),0,0,51
org.apache.pdfbox.pdmodel.graphics.PDLineDashPattern_ESTest.test04(),0,0,1
org.apache.xmpbox.schema.XMPSchema_ESTest.test63(),1,0,1
org.apache.pdfbox.preflight.font.util.CIDToGIDMap_ESTest.test2(),0,0,1
org.apache.pdfbox.examples.signature.CreateSignature.signPDF(File),1,0,3
org.apache.pdfbox.util.ImageParameters_ESTest.test12(),1,0,1
org.apache.pdfbox.pdmodel.graphics.PDGraphicsState_ESTest.test64(),0,0,1
org.apache.pdfbox.pdmodel.interactive.action.type.PDActionRemoteGoTo.setD(COSBase),0,0,3
org.apache.pdfbox.pdmodel.graphics.color.PDGamma.getG(),0,0,5
org.apache.pdfbox.pdmodel.interactive.action.type.PDAction_ESTest.test15(),0,0,1
java.io.File.<init>(String),190,190,3531
org.apache.xmpbox.schema.DublinCoreSchema_ESTest.test89(),1,0,1
org.apache.pdfbox.pdmodel.common.PDTextStream_ESTest.test05(),0,0,1
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences_ESTest.test10(),0,0,1
"org.apache.pdfbox.preflight.action.NamedAction.<init>(ActionManagerFactory, COSDictionary, PreflightContext, String)",0,0,1
org.apache.jempbox.xmp.ResourceRef.getDocumentID(),0,0,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderEffectDictionary_ESTest.test01(),0,0,1
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setPrintClip(String),0,0,1
org.apache.pdfbox.util.operator.NextLine.<init>(),0,0,18
org.apache.pdfbox.io.PushBackInputStream_ESTest.test08(),0,0,1
org.apache.pdfbox.pdmodel.graphics.PDGraphicsState_ESTest.test72(),0,0,1
org.apache.pdfbox.pdmodel.interactive.form.PDField_ESTest.test07(),0,0,1
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setSymbolic(boolean),0,0,3
java.math.BigDecimal.<init>(String),7,7,2982
org.apache.pdfbox.pdmodel.PDDocumentCatalog_ESTest.test04(),0,0,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.<init>(COSDictionary),0,0,13
"org.apache.pdfbox.pdmodel.graphics.xobject.PDXObject.commonXObjectCreation(COSBase, boolean)",1,0,7
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm_ESTest.test02(),1,0,1
org.apache.pdfbox.cos.COSArray.growToSize(int),21,0,91
org.apache.pdfbox.io.ASCII85OutputStream_ESTest.test24(),0,0,1
org.apache.xmpbox.type.ResourceRefType_ESTest.test87(),1,0,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.setAttributes(Revisions),0,0,15
org.apache.pdfbox.pdmodel.font.PDFontDescriptorAFM.setStemV(float),0,0,1
org.apache.pdfbox.pdmodel.interactive.form.PDPushButton_ESTest.test2(),0,0,1
java.io.PrintWriter.close(),0,0,3
org.evosuite.runtime.vnet.DNS.resolve(String),1,0,2
org.apache.fontbox.cff.CFFParser.readDictData(CFFDataInput),0,0,1
org.apache.pdfbox.pdfparser.ConformingPDFParser_ESTest.test42(),0,0,1
"org.apache.pdfbox.util.PDFStreamEngine.registerOperatorProcessor(String, OperatorProcessor)",2,0,880
org.apache.pdfbox.ExtractText_ESTest.test04(),0,0,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode_ESTest.test29(),0,0,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary_ESTest.test02(),0,0,1
"org.apache.pdfbox.preflight.font.descriptor.Type1DescriptorHelper.processFontFile1(PDFontDescriptorDictionary, PDStream)",77,0,4
org.apache.pdfbox.pdmodel.common.PDRange.<init>(COSArray),0,0,13
org.apache.fontbox.cff.charset.CFFCharset_ESTest.<init>(),0,0,8
org.apache.pdfbox.pdmodel.PDPage_ESTest.test39(),0,0,1
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences_ESTest.test49(),0,0,1
org.apache.pdfbox.util.operator.GRestore.<init>(),0,0,16
org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.setColorantName(String),0,0,2
org.apache.pdfbox.preflight.graphic.DeviceColorSpaceHelper.processPatternColorSpace(PDColorSpace),0,0,2
org.apache.xmpbox.XMPMetadata_ESTest.test21(),1,0,1
org.apache.pdfbox.cos.COSName.toString(),0,0,22
org.apache.pdfbox.pdmodel.PDDocumentInformation_ESTest.test00(),0,0,1
org.apache.pdfbox.pdmodel.common.function.PDFunction_ESTest.test01(),0,0,1
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.hideMenubar(),0,0,3
org.apache.pdfbox.pdmodel.encryption.PDEncryptionDictionary_ESTest.test26(),0,0,1
org.apache.pdfbox.pdmodel.font.PDFontDescriptor_ESTest.test065(),0,0,1
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile_ESTest.test44(),0,0,1
org.apache.pdfbox.pdmodel.PDDocument.addPage(PDPage),18,0,32
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap_ESTest.<init>(),0,0,9
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.write2OutputStream(OutputStream),1,0,1
org.apache.pdfbox.pdmodel.interactive.form.PDPushButton.setValue(String),0,0,1
org.apache.pdfbox.preflight.content.ContentStreamException_ESTest.test3(),0,0,1
org.apache.pdfbox.pdmodel.common.function.PDFunctionType2.getN(),0,0,9
org.apache.pdfbox.preflight.annotation.LineAnnotationValidator_ESTest.test2(),0,0,1
org.apache.pdfbox.ConvertColorspace.stringToIntArray(String),0,0,1
org.apache.pdfbox.pdmodel.text.PDTextState_ESTest.test15(),0,0,1
org.apache.pdfbox.pdmodel.font.PDCIDFont_ESTest.test07(),0,0,1
org.apache.pdfbox.pdmodel.PDResources_ESTest.test17(),4,0,1
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm_ESTest.test14(),0,0,1
org.apache.pdfbox.preflight.ValidationResult_ESTest.test39(),0,0,1
org.apache.pdfbox.examples.pdmodel.Annotation.usage(),0,0,1
org.apache.pdfbox.pdmodel.common.function.PDFunction_ESTest.test15(),0,0,1
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination_ESTest.test10(),0,0,1
org.apache.pdfbox.pdmodel.common.PDRange_ESTest.test12(),0,0,1
org.apache.xmpbox.XMPMetadata_ESTest.test33(),1,0,1
org.apache.xmpbox.schema.XMPBasicSchema_ESTest.test094(),1,0,1
org.apache.pdfbox.examples.pdmodel.RubberStamp.main(String[]),0,0,2
org.apache.pdfbox.pdmodel.PDResources_ESTest.test07(),2,0,1
org.apache.pdfbox.pdmodel.common.COSStreamArray_ESTest.test00(),0,0,1
org.apache.xmpbox.type.TextType_ESTest.test2(),1,0,1
java.util.Random.<init>(long),0,0,1
org.apache.pdfbox.pdmodel.font.PDCIDFont_ESTest.test11(),0,0,1
org.apache.xmpbox.XMPMetadata_ESTest.test01(),1,0,1
org.apache.pdfbox.pdmodel.common.COSArrayList_ESTest.test67(),0,0,1
org.apache.pdfbox.encoding.Encoding.hasCodeForName(String),0,0,4
org.apache.pdfbox.pdmodel.font.PDFont_ESTest.test52(),0,0,1
org.apache.lucene.util.Parameter.makeKey(String),0,0,13
org.apache.pdfbox.cos.COSBoolean.<init>(boolean),0,0,6
org.apache.pdfbox.pdmodel.font.PDCIDFont_ESTest.test17(),0,0,1
org.apache.fontbox.ttf.RAFDataStream_ESTest.test20(),0,0,1
org.apache.xmpbox.DateConverter_ESTest.test09(),0,0,1
org.apache.pdfbox.preflight.utils.COSUtils_ESTest.test09(),1,0,1
org.apache.xmpbox.type.ResourceRefType_ESTest.test20(),1,0,1
org.apache.xmpbox.type.ThumbnailType.setWidth(Integer),2,0,9
java.util.TimeZone.<clinit>(),0,0,1
org.apache.jempbox.xmp.XMPSchemaPhotoshop.getSource(),0,0,3
org.apache.fontbox.ttf.AbstractTTFParser_ESTest.test8(),0,0,1
java.lang.reflect.Field.get(Object),163,163,157796
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile_ESTest.test22(),0,0,1
org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.<init>(PDDocument),0,0,15
org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler_ESTest.test48(),0,0,1
org.apache.pdfbox.pdmodel.common.COSDictionaryMap_ESTest.test08(),0,0,1
