method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.pdfbox.pdmodel.encryption.PDStandardEncryption.setCanFillInForm(boolean),12,14,0,0,5,4
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.setColorSpace(PDColorSpace),3,71,7,17,3,4
org.apache.pdfbox.pdmodel.common.COSArrayList.indexOf(Object),-1,1,0,0,0,0
org.apache.pdfbox.pdfparser.BaseParser.setDocument(COSDocument),0,185,7,61,0,0
"org.apache.pdfbox.encoding.Encoding.addCharacterEncoding(int, String)",0,58,8,15,0,0
org.apache.pdfbox.pdmodel.fdf.FDFDocument.writeXML(Writer),12,73,1,1,10,15
org.apache.pdfbox.encoding.SingleByteCharset.newEncoder(),12,2,0,0,1,1
org.apache.pdfbox.pdmodel.common.function.PDFunctionType0.getDecodeForParameter(int),12,64,11,13,3,3
org.apache.pdfbox.pdmodel.interactive.form.PDRadioCollection.isRadiosInUnison(),12,9,0,0,6,2
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setLineHeightAuto(),12,32,0,0,8,11
"org.apache.pdfbox.preflight.action.pdfa1b.AbstractTestAction.valid(COSDictionary, boolean)",12,86,0,0,8,27
org.apache.pdfbox.pdfwriter.COSWriter.getXRefEntries(),12,79,5,33,0,0
org.apache.pdfbox.pdmodel.PDResources.setGraphicsStates(Map),12,7,0,0,2,5
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkedContentReference.PDMarkedContentReference(),12,7,0,0,3,2
org.apache.pdfbox.pdmodel.graphics.color.PDLab.setBRange(PDRange),12,16,0,0,3,7
org.apache.pdfbox.pdmodel.encryption.PDStandardEncryption.getPermissions(),2,98,10,33,2,3
org.apache.pdfbox.pdmodel.common.function.type4.ExecutionContext.popReal(),0,28,5,9,0,0
org.apache.pdfbox.pdmodel.interactive.measurement.PDMeasureDictionary.getSubtype(),12,10,0,0,4,3
org.apache.pdfbox.pdmodel.graphics.color.ColorSpaceCMYK.fromCIEXYZtoRGB(float[]),12,3,2,1,0,0
"org.apache.pdfbox.pdmodel.graphics.shading.PatchMeshesShadingContext.PatchMeshesShadingContext(PDShadingResources, ColorModel, AffineTransform, Matrix, int, Rectangle)",11,141,5,15,13,16
org.apache.pdfbox.preflight.font.util.Type1.transafertLTOCinCTIL(),12,3,1,2,0,0
org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Truncate.execute(ExecutionContext),12,3,0,0,1,2
"org.apache.pdfbox.pdmodel.graphics.predictor.Average.encodeLine(byte[], byte[], int, int, int, int)",12,5,0,0,1,4
org.apache.pdfbox.preflight.PreflightDocument.setResult(ValidationResult),10,6,1,1,2,2
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getEmbeddedFileUnix(),12,12,2,4,3,3
org.apache.pdfbox.pdmodel.PDDocumentCatalog.getPageMode(),12,283,7,82,4,3
"org.apache.pdfbox.pdmodel.graphics.xobject.PDJpeg.processTintTransformation(Raster, PDFunction, ColorSpace)",9,152,10,33,4,4
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkedContentReference.toString(),12,10,0,0,7,2
org.apache.pdfbox.pdmodel.edit.PDPageContentStream.appendRawCommands(float),0,165,15,48,0,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.getLastChild(),3,95,8,20,3,3
org.apache.pdfbox.pdmodel.edit.PDPageContentStream.getISOBytes(String),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setLeading(float),12,7,0,0,4,2
org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions.setE(PDAction),12,8,0,0,4,3
org.apache.pdfbox.pdmodel.PDPage.findResources(),4,656,9,188,3,6
org.apache.pdfbox.pdmodel.PDDocument.getDocumentCatalog(),2,1408,11,407,3,4
org.apache.pdfbox.cos.COSStream.getFilters(),2,125,8,29,2,1
"org.apache.pdfbox.cos.COSDictionary.getDate(COSName, Calendar)",3,25,3,2,7,4
org.apache.pdfbox.examples.pdmodel.ExtractMetadata.usage(),12,151,9,30,0,0
org.apache.pdfbox.pdmodel.interactive.action.type.PDAction.setNext(List),12,13,0,0,3,8
org.apache.pdfbox.pdmodel.encryption.AccessPermission.canExtractContent(),8,583,10,137,1,1
"org.apache.pdfbox.cos.COSDictionary.setBoolean(String, boolean)",2,19,2,11,2,3
org.apache.pdfbox.util.TextPosition.getFontSize(),0,94,5,36,0,0
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.PDNameTreeNode(Class),1,5,1,3,1,1
org.apache.pdfbox.pdmodel.interactive.form.PDSignatureField.PDSignatureField(PDAcroForm),7,157,6,46,6,19
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination.getCOSArray(),12,10,4,4,0,0
org.apache.pdfbox.util.PDFStreamEngine.getGraphicsStates(),12,188,15,46,0,0
org.apache.pdfbox.pdmodel.encryption.AccessPermission.isOwnerPermission(),12,160,10,33,2,8
org.apache.pdfbox.preflight.PreflightPath.isEmpty(),0,452,12,91,0,0
org.apache.pdfbox.pdmodel.PDPage.getParent(),3,61,5,20,3,2
org.apache.pdfbox.io.RandomAccessBuffer.expandBuffer(),1,5,2,2,1,1
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDPrintFieldAttributeObject.getCheckedState(),12,26,5,4,6,3
org.apache.pdfbox.pdmodel.common.COSDictionaryMap.hashCode(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setClearFieldFlags(int),12,6,0,0,3,2
org.apache.pdfbox.pdmodel.common.PDStream.addCompression(),4,574,10,149,4,10
org.apache.pdfbox.pdmodel.common.PDTextStream.getAsStream(),12,26,0,0,6,7
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getFontName(),0,85,8,20,0,0
org.apache.pdfbox.cos.COSBase.getFilterManager(),2,33,4,12,2,3
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle.setRectDifference(PDRectangle),12,9,0,0,4,3
org.apache.pdfbox.preflight.PreflightConfiguration.removePageProcess(String),2,2,1,1,0,0
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceCMYK.createColorSpace(),12,2,0,0,1,1
org.apache.pdfbox.pdmodel.graphics.pattern.PDPatternResources.PDPatternResources(COSDictionary),5,3,1,2,0,0
"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getNumberOrArrayOfNumber(String, float)",12,15,1,5,3,5
org.apache.pdfbox.examples.pdfa.CreatePDFA.usage(),12,263,12,59,0,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject.PDAttributeObject(COSDictionary),12,5,1,3,1,1
org.apache.pdfbox.pdmodel.text.PDTextState.getRise(),7,71,6,31,0,0
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.calculateColorValues(List),9,99,8,10,12,11
"org.apache.pdfbox.pdmodel.interactive.form.PDAppearance.applyPadding(PDRectangle, float)",12,178,11,36,4,10
org.apache.pdfbox.cos.COSStream.accept(ICOSVisitor),12,2,0,0,1,1
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitHeightDestination.PDPageFitHeightDestination(COSArray),2,13,3,9,1,1
"org.apache.pdfbox.util.PDFMergerUtility.updateParentEntry(COSArray, COSDictionary)",12,283,7,82,2,4
org.apache.pdfbox.preflight.action.AbstractActionManager.innerValid(),4,60,8,15,0,0
org.apache.pdfbox.util.PDFText2HTML.FontState.isItalic(PDFontDescriptor),12,28,6,7,3,2
org.apache.pdfbox.pdmodel.font.PDFont.getEncoding(),2,42,7,13,2,1
"org.apache.pdfbox.util.PDFText2HTML.FontState.push(StringBuilder, char, TextPosition)",12,30,2,1,5,9
org.apache.pdfbox.pdfviewer.PageDrawer.getPageSize(),1,196,9,47,0,0
org.apache.pdfbox.pdmodel.edit.PDPageContentStream.appendRawCommands(double),0,18,2,13,0,0
org.apache.pdfbox.io.ByteArrayPushBackInputStream.unread(byte[]),12,2,0,0,1,1
org.apache.pdfbox.examples.pdmodel.RubberStamp.usage(),12,72,6,27,0,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.write2file(String),12,72,8,17,1,1
org.apache.pdfbox.pdmodel.PDDocumentNameDestinationDictionary.PDDocumentNameDestinationDictionary(COSDictionary),9,4,3,1,0,0
"org.apache.pdfbox.filter.LZWFilter.doLZWDecode(InputStream, OutputStream, int)",12,15,4,6,1,2
org.apache.pdfbox.pdfparser.XrefTrailerResolver.XrefTrailerObj.clearResources(),12,3,1,1,1,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.getCOSObject(),12,6,3,2,1,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getInnerFormName(),12,100,8,51,0,0
"org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.Revisions.setRevisionNumber(T, int)",1,29,5,9,1,2
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject.getSummary(),12,90,7,39,5,3
"org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.analyzeProducerProperty(PDDocumentInformation, AdobePDFSchema, List)",12,55,10,13,4,5
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createProcSetArray(),12,6,0,0,2,4
"org.apache.pdfbox.pdmodel.common.PDRange.PDRange(COSArray, int)",0,40,6,12,0,0
org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.CodeWord.getType(),12,9,4,4,0,0
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setColumnGap(float),12,35,0,0,8,12
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationText.getOpen(),12,10,0,0,5,3
org.apache.pdfbox.pdmodel.encryption.AccessPermission.hasAnyRevision3PermissionSet(),12,8,2,1,2,4
"org.apache.pdfbox.util.BitFlagHelper.getFlag(COSDictionary, COSName, int)",5,51,3,39,5,2
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getTitle(),12,15,5,2,3,3
"org.apache.pdfbox.preflight.font.container.FontContainer.checkWidthsConsistency(int, float, float)",12,38,6,6,4,4
org.apache.pdfbox.PDFBox.main(String[]),12,1092,0,0,12,184
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject.getOwner(),3,12,2,2,3,3
org.apache.pdfbox.pdmodel.interactive.measurement.PDMeasureDictionary.setSubtype(String),12,8,1,1,3,2
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getMacResFork(),12,14,0,0,6,3
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.isFilterRequired(),12,9,0,0,6,2
org.apache.pdfbox.pdmodel.graphics.color.ColorSpaceCMYK.fromRGBtoCIEXYZ(float[]),12,3,2,1,0,0
org.apache.pdfbox.examples.pdmodel.UsingTextMatrix.usage(),12,243,17,44,0,0
org.apache.pdfbox.pdmodel.interactive.form.PDSignatureField.setSeedValue(PDSeedValue),12,6,0,0,2,3
org.apache.pdfbox.pdfparser.PDFStreamParser.getTokenIterator.(Anon_1).next(),12,104,0,0,9,42
"org.apache.pdfbox.util.QuickSort.(Anon_1).compare(Comparable, Comparable)",-1,1,0,0,0,0
org.apache.pdfbox.preflight.font.container.FontContainer.setErrorsAleadyMerged(boolean),12,68,7,19,0,0
"org.apache.pdfbox.util.PDFStreamEngine.processOperator(PDFOperator, List)",1,256,12,53,1,3
org.apache.pdfbox.preflight.content.StubOperator.createInvalidArgumentsError(),12,18,3,7,2,2
org.apache.pdfbox.cos.ICOSVisitor.visitFromInt(COSInteger),12,2,1,1,0,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setEmbeddedFileMac(PDEmbeddedFile),12,9,0,0,3,4
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processDeviceNColorSpace(PDColorSpace),8,98,0,0,9,24
org.apache.pdfbox.pdmodel.fdf.FDFIconFit.setScaleOption(String),12,7,0,0,4,2
org.apache.pdfbox.pdmodel.graphics.shading.TensorPatch.getPatchCoordinatesColor(),12,13,5,5,1,2
"org.apache.pdfbox.preflight.font.util.Type1.addGlyphDescription(String, GlyphDescription)",12,21,4,9,0,0
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.setDefaultResources(PDResources),12,6,0,0,2,3
org.apache.pdfbox.pdmodel.fdf.FDFCatalog.FDFCatalog(),4,96,9,28,1,1
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setDescent(float),3,108,7,44,4,2
org.apache.pdfbox.pdmodel.graphics.color.ColorSpaceLab.ColorSpaceLab(),12,2,1,1,0,0
org.apache.pdfbox.preflight.parser.PreflightParser.PreflightParser(String),12,16,0,0,6,7
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationStrikeOut.FDFAnnotationStrikeOut(Element),12,59,0,0,7,23
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.getDecode(),2,153,9,40,2,2
org.apache.pdfbox.Encrypt.main(String[]),12,1092,13,176,6,21
"org.apache.pdfbox.cos.COSDictionary.getInt(COSName, COSName)",12,6,0,0,4,2
org.apache.pdfbox.pdfwriter.COSWriter.visitFromArray(COSArray),12,37,0,0,4,16
org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.setRenderingIntent(String),12,7,0,0,4,2
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setType(COSName),12,3,0,0,2,1
org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.getCurrentClippingPath(),0,202,10,64,0,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.setItalic(boolean),12,13,0,0,6,4
org.apache.pdfbox.pdmodel.encryption.SecurityHandler.proceedDecryption(),5,110,6,23,9,14
org.apache.pdfbox.pdmodel.graphics.color.PDColorState.getJavaColor(),3,63,5,28,4,4
org.apache.pdfbox.pdmodel.interactive.form.PDCheckbox.unCheck(),12,49,9,16,2,2
org.apache.pdfbox.pdfwriter.COSWriter.COSWriter(OutputStream),3,232,9,66,1,3
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.setAnnotationName(String),12,6,0,0,3,2
org.apache.pdfbox.pdmodel.fdf.FDFPage.FDFPage(COSDictionary),12,7,3,4,0,0
"org.apache.pdfbox.pdmodel.graphics.color.PDColorSpaceFactory.createColorSpace(COSBase, Map)",2,24,3,2,4,12
org.apache.pdfbox.cos.COSFloat.longValue(),-1,1,0,0,0,0
"org.apache.pdfbox.util.DateConverter.parseSimpleDate(String, String[], ParsePosition)",2,10,3,4,1,2
org.apache.pdfbox.pdmodel.edit.PDPageContentStream.setLineWidth(float),12,4,0,0,1,3
org.apache.pdfbox.pdmodel.encryption.PDEncryptionDictionary.getRecipientStringAt(int),1,61,5,27,1,2
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead.PDThreadBead(),12,13,0,0,4,4
org.apache.pdfbox.pdmodel.interactive.form.PDRadioCollection.getValue(),12,46,0,0,6,18
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.getLabelPositionToValue(),12,12,0,0,5,3
org.apache.pdfbox.lucene.LucenePDFDocument.convertDocument(InputStream),12,260,2,1,11,57
org.apache.pdfbox.cos.COSDictionary.addAll(COSDictionary),2,13,4,4,2,2
"org.apache.pdfbox.preflight.font.descriptor.Type1DescriptorHelper.processFontFile(PDFontDescriptorDictionary, PDStream)",12,93,0,0,9,22
"org.apache.pdfbox.preflight.font.container.TrueTypeContainer.extractGlyphID(int, CMAPEncodingEntry)",12,7,2,1,2,2
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.getAfterColour(),12,5,0,0,3,2
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.setFilter(COSName),12,3,0,0,2,1
"org.apache.pdfbox.preflight.xobject.AbstractXObjValidator.AbstractXObjValidator(PreflightContext, COSStream)",12,8,3,3,1,2
org.apache.pdfbox.pdmodel.encryption.AccessPermission.setCanExtractContent(boolean),1,40,6,20,1,1
"org.apache.pdfbox.pdmodel.font.PDType1Font.encode(byte[], int, int)",12,25,0,0,7,5
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setXHeight(float),3,108,7,44,4,2
org.apache.pdfbox.io.RandomAccessFileOutputStream.getLength(),2,26,4,10,1,2
"org.apache.pdfbox.io.ByteArrayPushBackInputStream.unread(byte[], int, int)",12,2,0,0,1,1
"org.apache.pdfbox.ConvertColorspace.convertRGBToCMYK(float, float, float)",12,6,4,2,0,0
org.apache.pdfbox.pdmodel.font.PDSimpleFont.extractToUnicodeEncoding(),4,38,3,4,6,7
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle.getSubtype(),12,9,0,0,3,3
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getAction(),9,76,5,20,5,8
org.apache.pdfbox.util.PDFTextStripper.writeParagraphSeparator(),4,34,5,13,2,2
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.isUserPassword(String, byte[], byte[], int, byte[], int, int, boolean)",-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.common.PDStream.createOutputStream(),3,330,8,82,3,1
org.apache.pdfbox.pdmodel.interactive.form.PDField.setNoExport(boolean),12,14,0,0,6,4
org.apache.pdfbox.pdmodel.fdf.FDFDictionary.getFields(),5,123,9,34,2,5
org.apache.pdfbox.preflight.action.AbstractActionManager.isAdditionalAction(),4,60,9,15,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationPopup.PDAnnotationPopup(COSDictionary),1,29,4,14,1,1
org.apache.pdfbox.pdmodel.fdf.FDFCatalog.writeXML(Writer),12,72,3,4,9,16
"org.apache.pdfbox.pdfwriter.COSWriter.COSWriter(OutputStream, InputStream)",5,56,6,25,2,3
"org.apache.pdfbox.util.DateConverter.parseTimeField(String, ParsePosition, int, int)",2,8,2,5,0,0
"org.apache.pdfbox.pdmodel.edit.PDPageContentStream.addBezier31(float, float, float, float)",12,4,0,0,1,3
org.apache.pdfbox.preflight.process.MetadataValidationProcess.validate(PreflightContext),12,131,0,0,10,28
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.getSignedContent(byte[]),12,15,0,0,6,4
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.exportFDF(),6,107,5,11,6,32
"org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.PDPixelMap(PDDocument, BufferedImage, boolean)",6,53,0,0,8,13
"org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingContext.AxialShadingContext(PDShadingType2, ColorModel, AffineTransform, Matrix, int, Rectangle)",12,110,1,1,13,18
org.apache.pdfbox.pdmodel.fdf.FDFIconFit.getScaleType(),12,11,0,0,4,4
org.apache.pdfbox.pdfwriter.COSWriter.getStandardOutput(),0,162,7,72,0,0
org.apache.pdfbox.pdfwriter.COSWriterXRefEntry.setOffset(long),12,4,2,2,0,0
org.apache.pdfbox.examples.pdmodel.PrintBookmarks.usage(),12,226,9,71,0,0
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead.PDThreadBead(COSDictionary),0,14,4,6,0,0
"org.apache.pdfbox.cos.COSDictionary.setItem(String, COSBase)",2,103,8,38,2,2
"org.apache.pdfbox.preflight.font.descriptor.Type1DescriptorHelper.processFontFile1(PDFontDescriptorDictionary, PDStream)",12,93,3,1,8,22
"org.apache.pdfbox.preflight.content.ContentStreamEngine.registerOperatorProcessor(String, OperatorProcessor)",2,7,2,3,2,1
org.apache.pdfbox.persistence.util.COSObjectKey.toString(),1,159,10,39,1,2
"org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingContext.getRaster(int, int, int, int)",12,2,0,0,1,1
org.apache.pdfbox.pdfparser.PDFXRefStream.addEntry(COSWriterXRefEntry),12,74,5,29,1,5
org.apache.pdfbox.io.ASCII85InputStream.close(),12,5,3,2,0,0
"org.apache.pdfbox.preflight.utils.ContextHelper.validateElement(PreflightContext, String)",10,25,2,2,5,7
org.apache.pdfbox.pdmodel.graphics.pattern.PDPatternResources.getLength(),12,7,0,0,5,2
"org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.StandardColorSpaceHelper(PreflightContext, PDColorSpace)",0,4,1,3,0,0
org.apache.pdfbox.preflight.annotation.LineAnnotationValidator.validate(),12,140,0,0,11,34
org.apache.pdfbox.pdmodel.fdf.FDFField.setRichText(PDTextStream),12,23,4,6,3,2
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setLineHeight(int),12,32,0,0,8,11
org.apache.pdfbox.pdmodel.graphics.shading.ShadedTriangle.getBoundary(),10,77,15,11,0,0
"org.apache.pdfbox.Overlay.mergeArray(COSName, COSDictionary, COSDictionary)",12,29,4,6,2,7
org.apache.pdfbox.pdfwriter.COSStandardOutputStream.writeEOL(),2,146,7,58,3,3
org.apache.pdfbox.pdmodel.common.function.PDFunction.getNumberOfInputParameters(),3,44,8,8,3,2
org.apache.pdfbox.pdmodel.font.PDFont.isType3Font(),12,9,0,0,4,3
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getChangeXs(),12,10,0,0,3,5
org.apache.pdfbox.Version.getVersion(),2,7,2,3,2,1
org.apache.pdfbox.preflight.action.ThreadAction.innerValid(),12,31,0,0,4,13
"org.apache.pdfbox.preflight.annotation.MarkupAnnotationValidator.MarkupAnnotationValidator(PreflightContext, COSDictionary)",12,7,0,0,3,3
"org.apache.pdfbox.preflight.content.StubOperator.checkNumberOperands(List, int)",12,20,4,5,3,4
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setCharacterSet(String),5,84,7,27,2,2
"org.apache.pdfbox.pdmodel.graphics.shading.Patch.getLen(Point2D, Point2D)",2,7,3,3,0,0
org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.LookupTreeNode.getNextCodeWord(CCITTFaxG31DDecodeInputStream),0,12,4,6,0,0
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDTableAttributeObject.PDTableAttributeObject(),12,8,0,0,4,2
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getXHeight(),12,5,0,0,3,2
org.apache.pdfbox.cos.COSBase.setDirect(boolean),0,305,7,110,0,0
"org.apache.pdfbox.cos.COSArray.setInt(int, int)",2,23,4,10,2,2
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserAttributeObject.setUserProperties(List),12,7,0,0,2,4
org.apache.pdfbox.pdmodel.fdf.FDFField.setClearFieldFlags(Integer),12,3,0,0,2,1
org.apache.pdfbox.util.PositionWrapper.setArticleStart(),4,76,5,32,0,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getCapHeight(),12,5,0,0,3,2
org.apache.pdfbox.util.Splitter.setEndPage(int),12,415,11,92,0,0
org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Sqrt.execute(ExecutionContext),12,3,0,0,1,2
org.apache.pdfbox.cos.COSNull.writePDF(OutputStream),12,5,3,2,0,0
org.apache.pdfbox.pdmodel.edit.PDPageContentStream.beginText(),9,460,10,114,1,1
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.coordinates(float, float)",12,3,0,0,1,2
"org.apache.pdfbox.pdmodel.PDDocument.saveIncremental(InputStream, OutputStream)",5,292,12,51,5,26
org.apache.pdfbox.io.ccitt.PackedBitArray.clear(int),12,3,0,0,1,2
"org.apache.pdfbox.preflight.action.ActionManagerFactory.getActionManagers(PreflightContext, COSDictionary)",4,94,8,16,5,24
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setLineHeight(float),12,35,0,0,8,12
org.apache.pdfbox.pdmodel.font.PDType0Font.getAverageFontWidth(),12,2,0,0,1,1
org.apache.pdfbox.preflight.annotation.AnnotationValidatorFactory.AnnotationValidatorFactory(),12,2,0,0,1,1
org.apache.pdfbox.cos.COSDictionary.getKeyForValue(Object),3,18,3,11,1,1
org.apache.pdfbox.pdmodel.interactive.action.type.PDActionURI.setTrackMousePosition(boolean),12,7,0,0,3,3
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.setAppearanceStream(String),12,6,0,0,2,4
org.apache.pdfbox.pdmodel.font.PDSimpleFont.getawtFont(),0,29,5,11,0,0
org.apache.pdfbox.util.PDFTextStripper.getPageStart(),4,2,1,1,0,0
org.apache.pdfbox.pdmodel.interactive.action.type.PDActionURI.getURI(),4,256,13,51,4,3
org.apache.pdfbox.pdmodel.PDDocument.PDDocument(COSDocument),1,282,14,61,1,1
org.apache.pdfbox.cos.COSDocument.setVersion(float),4,293,7,86,0,0
org.apache.pdfbox.pdmodel.common.COSDictionaryMap.get(Object),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(),1,447,16,158,3,3
"org.apache.pdfbox.filter.ASCII85Filter.encode(InputStream, OutputStream, COSDictionary, int)",12,6,0,0,2,3
org.apache.pdfbox.pdmodel.encryption.AccessPermission.canModifyAnnotations(),12,10,2,7,1,1
"org.apache.pdfbox.preflight.graphic.DeviceColorSpaceHelper.DeviceColorSpaceHelper(PreflightContext, PDColorSpace)",0,4,2,1,1,1
"org.apache.pdfbox.pdmodel.font.PDFont.getCodeFromArray(byte[], int, int)",0,128,7,50,0,0
org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.setStrokeAdjustment(boolean),12,185,14,46,0,0
org.apache.pdfbox.ImportFDF.close(PDDocument),12,345,12,78,3,5
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.getOpenCount(),6,42,6,11,6,2
"org.apache.pdfbox.util.operator.Concatenate.process(PDFOperator, List)",12,10,0,0,2,7
org.apache.pdfbox.pdmodel.edit.PDPageContentStream.saveGraphicsState(),1,278,11,51,1,1
org.apache.pdfbox.pdmodel.graphics.pattern.PDPatternResources.getFilter(),12,8,0,0,3,3
org.apache.pdfbox.pdmodel.font.PDType1AfmPfbFont.clear(),12,4,0,0,2,2
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination.PDPageDestination(),1,15,4,5,1,1
"org.apache.pdfbox.pdmodel.graphics.predictor.Sub.encodeLine(byte[], byte[], int, int, int, int)",12,3,0,0,1,2
org.apache.pdfbox.pdmodel.font.PDFont.setHasToUnicode(boolean),4,30,7,6,0,0
org.apache.pdfbox.cos.COSDocument.setDecrypted(),8,240,10,71,0,0
org.apache.pdfbox.pdmodel.common.function.PDFunction.getDomainForInput(int),3,109,11,25,3,2
"org.apache.pdfbox.util.TIFFUtil.createLongField(int, String, long)",0,6,2,4,0,0
"org.apache.pdfbox.pdmodel.interactive.form.PDAppearance.getAvailableHeight(PDRectangle, float)",12,54,6,15,3,2
"org.apache.pdfbox.util.operator.SetNonStrokingIndexed.process(PDFOperator, List)",12,63,0,0,9,15
org.apache.pdfbox.pdmodel.common.PDMatrix.PDMatrix(COSArray),1,61,8,15,1,1
org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions.setBl(PDAction),12,8,0,0,4,3
org.apache.pdfbox.pdmodel.encryption.PDEncryptionDictionary.getCOSDictionary(),0,119,10,49,0,0
"org.apache.pdfbox.pdmodel.font.PDType1AfmPfbFont.PDType1AfmPfbFont(PDDocument, InputStream, InputStream)",12,88,0,0,7,30
org.apache.pdfbox.pdmodel.fdf.FDFTemplate.setRename(boolean),12,7,0,0,3,3
