method,method,invocation counts
org.evosuite.runtime.mock.java.io.MockFile.makeAbsolute(String),java.lang.StringBuilder.<init>(),66
org.evosuite.runtime.mock.java.io.MockFile.makeAbsolute(String),java.lang.StringBuilder.toString(),66
"org.evosuite.runtime.mock.java.io.MockFile.combine(String, String)",java.lang.ClassLoader.loadClass(String),5
"org.evosuite.runtime.mock.java.io.MockFile.combine(String, String)","java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",3
"org.evosuite.runtime.mock.java.io.MockFile.combine(String, String)",java.lang.StringBuilder.append(String),322
"org.evosuite.runtime.mock.java.io.MockFile.combine(String, String)",java.lang.String.equals(Object),125
"org.evosuite.runtime.mock.java.io.MockFile.combine(String, String)",java.lang.StringBuilder.<init>(),125
"org.evosuite.runtime.mock.java.io.MockFile.combine(String, String)",java.lang.StringBuilder.toString(),125
"org.evosuite.runtime.mock.java.io.MockFile.<init>(String, String)",org.evosuite.runtime.mock.java.io.MockFile.<init>(String),138
org.evosuite.runtime.mock.java.io.MockFile.<init>(String),java.io.File.<init>(String),264
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test1(),org.apache.pdfbox.ant.PDFToTextTask.execute(),1
org.apache.pdfbox.ant.PDFToTextTask.execute(),org.apache.tools.ant.types.ArchiveFileSet.getDirectoryScanner(Project),2
org.apache.tools.ant.types.ArchiveFileSet.getDirectoryScanner(Project),org.apache.tools.ant.types.AbstractFileSet.getDirectoryScanner(Project),2
org.apache.tools.ant.types.AbstractFileSet.getDirectoryScanner(Project),org.apache.tools.ant.DirectoryScanner.<clinit>(),2
org.apache.tools.ant.DirectoryScanner.<clinit>(),java.lang.ClassLoader.loadClass(String),3
org.apache.tools.ant.DirectoryScanner.<clinit>(),org.apache.tools.ant.DirectoryScanner.resetDefaultExcludes(),1
org.apache.tools.ant.DirectoryScanner.resetDefaultExcludes(),java.util.HashSet.add(Object),14
org.apache.tools.ant.DirectoryScanner.resetDefaultExcludes(),java.util.HashSet.<init>(),1
org.apache.tools.ant.DirectoryScanner.<clinit>(),org.apache.tools.ant.util.SymbolicLinkUtils.<clinit>(),1
org.apache.tools.ant.util.SymbolicLinkUtils.<clinit>(),org.apache.tools.ant.util.SymbolicLinkUtils.<init>(),1
org.apache.tools.ant.DirectoryScanner.<clinit>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",2
org.apache.tools.ant.DirectoryScanner.<clinit>(),java.util.HashSet.<init>(),1
org.apache.tools.ant.types.AbstractFileSet.getDirectoryScanner(Project),"org.apache.tools.ant.types.AbstractFileSet.setupDirectoryScanner(FileScanner, Project)",1
"org.apache.tools.ant.types.AbstractFileSet.setupDirectoryScanner(FileScanner, Project)",java.lang.StringBuffer.append(Object),2
java.lang.StringBuffer.append(Object),org.apache.tools.ant.types.PatternSet.toString(),1
org.apache.tools.ant.types.PatternSet.toString(),java.lang.StringBuffer.append(Object),2
java.lang.StringBuffer.append(Object),org.apache.tools.ant.types.PatternSet$NameEntry.toString(),1
org.apache.tools.ant.types.PatternSet$NameEntry.toString(),java.lang.StringBuffer.append(String),1
org.apache.tools.ant.types.PatternSet$NameEntry.toString(),java.lang.StringBuffer.toString(),1
org.apache.tools.ant.types.PatternSet$NameEntry.toString(),java.lang.StringBuffer.<init>(),1
org.apache.tools.ant.types.PatternSet.toString(),java.lang.StringBuffer.append(String),3
org.apache.tools.ant.types.PatternSet.toString(),java.lang.StringBuffer.<init>(),1
org.apache.tools.ant.types.PatternSet.toString(),java.lang.StringBuffer.toString(),1
"org.apache.tools.ant.types.AbstractFileSet.setupDirectoryScanner(FileScanner, Project)",org.apache.tools.ant.types.AbstractFileSet.mergePatterns(Project),1
org.apache.tools.ant.types.AbstractFileSet.mergePatterns(Project),org.apache.tools.ant.types.PatternSet.clone(),1
org.apache.tools.ant.types.PatternSet.clone(),org.apache.tools.ant.types.DataType.clone(),1
org.apache.tools.ant.types.DataType.clone(),org.apache.tools.ant.ProjectComponent.clone(),1
org.apache.tools.ant.types.PatternSet.clone(),java.util.Vector.clone(),4
org.apache.tools.ant.types.AbstractFileSet.mergePatterns(Project),org.apache.tools.ant.types.DataType.dieOnCircularReference(),1
org.apache.tools.ant.types.DataType.dieOnCircularReference(),org.apache.tools.ant.types.DataType.dieOnCircularReference(Project),5
"org.apache.tools.ant.types.AbstractFileSet.setupDirectoryScanner(FileScanner, Project)",java.lang.NullPointerException.<init>(),1
"org.apache.tools.ant.types.AbstractFileSet.setupDirectoryScanner(FileScanner, Project)",org.apache.tools.ant.types.DataType.getDataTypeName(),1
org.apache.tools.ant.types.DataType.getDataTypeName(),"org.apache.tools.ant.ComponentHelper.getElementName(Project, Object, boolean)",3
"org.apache.tools.ant.ComponentHelper.getElementName(Project, Object, boolean)","org.apache.tools.ant.ComponentHelper.getUnmappedElementName(Class, boolean)",2
"org.apache.tools.ant.ComponentHelper.getUnmappedElementName(Class, boolean)",java.lang.String.substring(int),2
"org.apache.tools.ant.ComponentHelper.getUnmappedElementName(Class, boolean)",java.lang.Class.getName(),2
"org.apache.tools.ant.ComponentHelper.getUnmappedElementName(Class, boolean)",java.lang.String.lastIndexOf(int),2
"org.apache.tools.ant.ComponentHelper.getElementName(Project, Object, boolean)",org.apache.tools.ant.Project.getProject(Object),2
"org.apache.tools.ant.types.AbstractFileSet.setupDirectoryScanner(FileScanner, Project)",java.lang.StringBuffer.append(String),3
"org.apache.tools.ant.types.AbstractFileSet.setupDirectoryScanner(FileScanner, Project)",java.lang.StringBuffer.<init>(),1
"org.apache.tools.ant.types.AbstractFileSet.setupDirectoryScanner(FileScanner, Project)",java.lang.StringBuffer.toString(),1
"org.apache.tools.ant.types.AbstractFileSet.setupDirectoryScanner(FileScanner, Project)",org.apache.tools.ant.types.DataType.dieOnCircularReference(Project),1
org.apache.tools.ant.DirectoryScanner.<clinit>(),org.apache.tools.ant.taskdefs.condition.Os.isFamily(String),1
org.apache.tools.ant.taskdefs.condition.Os.isFamily(String),"org.apache.tools.ant.taskdefs.condition.Os.isOs(String, String, String, String)",6
"org.apache.tools.ant.taskdefs.condition.Os.isOs(String, String, String, String)",java.lang.String.indexOf(String),33
"org.apache.tools.ant.taskdefs.condition.Os.isOs(String, String, String, String)",java.lang.String.equals(Object),32
org.apache.tools.ant.types.AbstractFileSet.getDirectoryScanner(Project),java.io.File.exists(),1
org.apache.tools.ant.types.AbstractFileSet.getDirectoryScanner(Project),java.io.File.isDirectory(),1
org.apache.tools.ant.types.AbstractFileSet.getDirectoryScanner(Project),org.apache.tools.ant.DirectoryScanner.<init>(),1
org.apache.tools.ant.DirectoryScanner.<init>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.apache.tools.ant.DirectoryScanner.<init>(),java.util.HashMap.<init>(),2
org.apache.tools.ant.DirectoryScanner.<init>(),java.util.HashSet.<init>(),2
org.apache.tools.ant.types.AbstractFileSet.getDirectoryScanner(Project),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",2
org.apache.tools.ant.types.AbstractFileSet.getDirectoryScanner(Project),org.apache.tools.ant.types.DataType.dieOnCircularReference(),2
org.apache.tools.ant.types.ArchiveFileSet.getDirectoryScanner(Project),org.apache.tools.ant.types.DataType.dieOnCircularReference(),2
org.apache.pdfbox.ant.PDFToTextTask.execute(),org.apache.tools.ant.Task.log(String),4
org.apache.tools.ant.Task.log(String),"org.apache.tools.ant.Task.log(String, int)",4
"org.apache.tools.ant.Task.log(String, int)","org.apache.tools.ant.ProjectComponent.log(String, int)",4
"org.apache.tools.ant.ProjectComponent.log(String, int)",java.io.PrintStream.println(String),4
org.apache.pdfbox.ant.PDFToTextTask.execute(),java.util.ArrayList.iterator(),4
org.apache.pdfbox.ant.PDFToTextTask.execute(),java.util.ArrayList$Itr.next(),3
org.apache.pdfbox.ant.PDFToTextTask.execute(),java.util.ArrayList$Itr.hasNext(),4
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test1(),java.lang.ClassLoader.loadClass(String),3
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test1(),org.apache.tools.ant.types.AbstractFileSet.setFile(File),1
org.apache.tools.ant.types.AbstractFileSet.setFile(File),org.apache.tools.ant.types.AbstractFileSet.createInclude(),1
org.apache.tools.ant.types.AbstractFileSet.createInclude(),org.apache.tools.ant.types.PatternSet.createInclude(),1
org.apache.tools.ant.types.PatternSet.createInclude(),org.apache.tools.ant.types.PatternSet.addPatternToList(Vector),1
org.apache.tools.ant.types.PatternSet.addPatternToList(Vector),java.lang.ClassLoader.loadClass(String),2
org.apache.tools.ant.types.PatternSet.addPatternToList(Vector),org.apache.tools.ant.types.PatternSet$NameEntry.<init>(PatternSet),1
org.apache.tools.ant.types.PatternSet.addPatternToList(Vector),java.util.Vector.addElement(Object),1
org.apache.tools.ant.types.AbstractFileSet.setFile(File),org.evosuite.runtime.mock.java.io.MockFile.getParentFile(),2
org.evosuite.runtime.mock.java.io.MockFile.getParentFile(),java.lang.ClassLoader.loadClass(String),2
org.evosuite.runtime.mock.java.io.MockFile.getParentFile(),java.io.File.getParentFile(),1
java.io.File.getParentFile(),org.evosuite.runtime.mock.java.io.MockFile.getParent(),1
org.evosuite.runtime.mock.java.io.MockFile.getParent(),java.io.File.getParent(),4
org.apache.tools.ant.types.AbstractFileSet.setFile(File),org.apache.tools.ant.types.ArchiveFileSet.setDir(File),1
org.apache.tools.ant.types.ArchiveFileSet.setDir(File),org.apache.tools.ant.types.DataType.checkAttributesAllowed(),1
org.apache.tools.ant.types.ArchiveFileSet.setDir(File),org.apache.tools.ant.types.AbstractFileSet.setDir(File),1
org.apache.tools.ant.types.AbstractFileSet.setFile(File),org.evosuite.runtime.mock.java.io.MockFile.getName(),1
org.evosuite.runtime.mock.java.io.MockFile.getName(),java.io.File.getName(),6
org.apache.tools.ant.types.AbstractFileSet.setFile(File),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test1(),"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",1
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.Throwable.getStackTrace(),3582
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.String.equals(Object),3715
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test1(),org.apache.tools.ant.types.TarFileSet.<init>(),1
org.apache.tools.ant.types.TarFileSet.<init>(),org.apache.tools.ant.types.ArchiveFileSet.<init>(),2
org.apache.tools.ant.types.ArchiveFileSet.<init>(),org.apache.tools.ant.types.FileSet.<init>(),2
org.apache.tools.ant.types.FileSet.<init>(),org.apache.tools.ant.types.AbstractFileSet.<init>(),2
org.apache.tools.ant.types.AbstractFileSet.<init>(),org.apache.tools.ant.types.PatternSet.<init>(),2
org.apache.tools.ant.types.PatternSet.<init>(),java.util.Vector.<init>(),8
org.apache.tools.ant.types.PatternSet.<init>(),org.apache.tools.ant.types.DataType.<init>(),2
org.apache.tools.ant.types.DataType.<init>(),org.apache.tools.ant.ProjectComponent.<init>(),4
org.apache.tools.ant.types.AbstractFileSet.<init>(),java.util.Vector.<init>(),4
org.apache.tools.ant.types.AbstractFileSet.<init>(),org.apache.tools.ant.types.DataType.<init>(),2
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test1(),org.apache.pdfbox.ant.PDFToTextTask.addFileset(FileSet),1
org.apache.pdfbox.ant.PDFToTextTask.addFileset(FileSet),java.util.ArrayList.add(Object),3
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test1(),org.apache.pdfbox.ant.PDFToTextTask.<init>(),1
org.apache.pdfbox.ant.PDFToTextTask.<init>(),java.util.ArrayList.<init>(),4
org.apache.pdfbox.ant.PDFToTextTask.<init>(),org.apache.tools.ant.Task.<init>(),5
org.apache.tools.ant.Task.<init>(),org.apache.tools.ant.ProjectComponent.<init>(),5
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test1(),java.lang.Class.getName(),4
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test1(),java.lang.String.equals(Object),2
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test1(),java.lang.String.startsWith(String),1
java.lang.Thread.run(),org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),org.apache.pdfbox.ant.PDFToTextTask.<init>(),2
org.apache.tools.ant.ProjectComponent.<init>(),org.apache.tools.ant.Location.<clinit>(),2
org.apache.tools.ant.Location.<clinit>(),java.lang.ClassLoader.loadClass(String),7
org.apache.tools.ant.Location.<clinit>(),org.apache.tools.ant.util.FileUtils.<clinit>(),2
org.apache.tools.ant.util.FileUtils.<clinit>(),java.lang.ClassLoader.loadClass(String),4
org.apache.tools.ant.util.FileUtils.<clinit>(),org.apache.tools.ant.taskdefs.condition.Os.<clinit>(),1
org.apache.tools.ant.taskdefs.condition.Os.<clinit>(),java.lang.System.getProperty(String),4
org.apache.tools.ant.taskdefs.condition.Os.<clinit>(),java.lang.String.toLowerCase(Locale),3
org.apache.tools.ant.taskdefs.condition.Os.<clinit>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",2
org.apache.tools.ant.util.FileUtils.<clinit>(),org.apache.tools.ant.taskdefs.condition.Os.isFamily(String),4
"org.apache.tools.ant.taskdefs.condition.Os.isOs(String, String, String, String)",org.apache.tools.ant.taskdefs.condition.Os.isFamily(String),1
org.apache.tools.ant.util.FileUtils.<clinit>(),java.util.Random.<clinit>(),1
org.apache.tools.ant.util.FileUtils.<clinit>(),java.lang.Runtime.freeMemory(),1
org.apache.tools.ant.util.FileUtils.<clinit>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",3
org.apache.tools.ant.util.FileUtils.<clinit>(),org.apache.tools.ant.util.FileUtils.<init>(),1
org.apache.tools.ant.util.FileUtils.<clinit>(),java.util.Random.<init>(long),1
org.apache.tools.ant.util.FileUtils.<clinit>(),java.lang.System.currentTimeMillis(),1
org.apache.tools.ant.Location.<clinit>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",8
org.apache.tools.ant.ProjectComponent.<init>(),java.lang.ClassLoader.loadClass(String),2
org.apache.tools.ant.Location.<clinit>(),org.apache.tools.ant.Location.<init>(),1
org.apache.tools.ant.Location.<init>(),"org.apache.tools.ant.Location.<init>(String, int, int)",1
org.apache.pdfbox.ant.PDFToTextTask.<init>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",2
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),org.apache.pdfbox.ant.PDFToTextTask.execute(),1
org.apache.tools.ant.types.AbstractFileSet.getDirectoryScanner(Project),org.apache.tools.ant.types.DataType.getDataTypeName(),1
"org.apache.tools.ant.ComponentHelper.getElementName(Project, Object, boolean)",java.lang.ClassLoader.loadClass(String),10
"org.apache.tools.ant.ComponentHelper.getElementName(Project, Object, boolean)","java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",6
"org.apache.tools.ant.ComponentHelper.getUnmappedElementName(Class, boolean)","java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
"org.apache.tools.ant.ComponentHelper.getElementName(Project, Object, boolean)",org.apache.tools.ant.Project.<clinit>(),1
org.apache.tools.ant.types.DataType.getDataTypeName(),java.lang.ClassLoader.loadClass(String),4
org.apache.tools.ant.types.DataType.getDataTypeName(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",9
org.apache.tools.ant.types.DataType.getDataTypeName(),org.apache.tools.ant.ComponentHelper.<clinit>(),1
org.apache.tools.ant.ComponentHelper.<clinit>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.apache.tools.ant.types.AbstractFileSet.getDirectoryScanner(Project),org.apache.tools.ant.BuildException.<init>(String),1
org.apache.tools.ant.BuildException.<init>(String),java.lang.RuntimeException.<init>(String),1
org.apache.tools.ant.types.AbstractFileSet.getDirectoryScanner(Project),java.lang.StringBuffer.append(String),3
org.apache.tools.ant.types.AbstractFileSet.getDirectoryScanner(Project),java.lang.StringBuffer.<init>(),1
org.apache.tools.ant.types.AbstractFileSet.getDirectoryScanner(Project),java.lang.StringBuffer.toString(),1
"org.apache.tools.ant.ProjectComponent.log(String, int)","java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.apache.pdfbox.ant.PDFToTextTask.execute(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",2
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),java.lang.ClassLoader.loadClass(String),16
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),org.apache.tools.ant.types.TarFileSet.<init>(),1
org.apache.tools.ant.types.AbstractFileSet.<init>(),java.lang.ClassLoader.loadClass(String),2
org.apache.tools.ant.types.PatternSet.<init>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.apache.tools.ant.types.AbstractFileSet.<init>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",2
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),java.lang.StringBuilder.append(int),10
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",1
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",java.lang.ClassLoader.loadClass(String),131
"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)","java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",16
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",17
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),java.lang.Class.getDeclaredFields(),1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),java.lang.StringBuilder.append(String),25
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),org.apache.pdfbox.ant.PDFToTextTask.addFileset(FileSet),1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),java.lang.StringBuilder.append(char),18
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),java.lang.Class.getName(),9
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),java.lang.StringBuilder.toString(),6
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),java.lang.String.equals(Object),38
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),"java.lang.String.replace(char, char)",4
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),java.lang.StringBuilder.<init>(),6
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),"java.lang.System.arraycopy(Object, int, Object, int, int)",1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),java.lang.String.isEmpty(),1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test0(),java.lang.String.startsWith(String),1
java.lang.Thread.run(),org.apache.pdfbox.ant.PDFToTextTask_ESTest.test2(),1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test2(),org.apache.pdfbox.ant.PDFToTextTask.execute(),1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test2(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test2(),org.apache.pdfbox.ant.PDFToTextTask.<init>(),1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test2(),org.junit.Assert.assertNull(Object),1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test2(),java.lang.Class.getName(),4
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test2(),java.lang.String.equals(Object),2
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test2(),java.lang.String.startsWith(String),1
java.lang.Thread.run(),org.apache.pdfbox.ant.PDFToTextTask_ESTest.test3(),1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test3(),org.apache.pdfbox.ant.PDFToTextTask.execute(),1
org.apache.pdfbox.ant.PDFToTextTask.execute(),java.lang.NullPointerException.<init>(),1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test3(),"org.evosuite.runtime.EvoAssertions.assertThrownBy(String, Throwable)",1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test3(),org.apache.pdfbox.ant.PDFToTextTask.addFileset(FileSet),1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test3(),org.apache.pdfbox.ant.PDFToTextTask.<init>(),1
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test3(),java.lang.Class.getName(),4
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test3(),java.lang.String.equals(Object),2
org.apache.pdfbox.ant.PDFToTextTask_ESTest.test3(),java.lang.String.startsWith(String),1
java.lang.Thread.run(),org.apache.pdfbox.examples.pdmodel.HelloWorld_ESTest.test1(),1
org.apache.pdfbox.examples.pdmodel.HelloWorld_ESTest.test1(),"org.apache.pdfbox.examples.pdmodel.HelloWorld.doIt(String, String)",1
"org.apache.pdfbox.examples.pdmodel.HelloWorld.doIt(String, String)",org.apache.pdfbox.pdmodel.font.PDFont.<clinit>(),2
org.apache.pdfbox.pdmodel.font.PDFont.<clinit>(),org.apache.pdfbox.pdmodel.font.PDFont.getAdobeFontMetrics(),6
org.apache.pdfbox.pdmodel.font.PDFont.getAdobeFontMetrics(),"org.apache.pdfbox.pdmodel.font.PDFont.addAdobeFontMetric(Map, String, String)",12
"org.apache.pdfbox.pdmodel.font.PDFont.addAdobeFontMetric(Map, String, String)",org.apache.fontbox.afm.AFMParser.parse(),54
org.apache.fontbox.afm.AFMParser.parse(),org.apache.fontbox.afm.AFMParser.parseFontMetric(),57
org.apache.fontbox.afm.AFMParser.parseFontMetric(),org.apache.fontbox.afm.AFMParser.parseKernData(FontMetric),36
org.apache.fontbox.afm.AFMParser.parseKernData(FontMetric),org.apache.fontbox.afm.AFMParser.parseKernPair(),88254
org.apache.fontbox.afm.AFMParser.parseKernPair(),org.apache.fontbox.afm.AFMParser.readString(),264762
org.apache.fontbox.afm.AFMParser.readString(),java.lang.StringBuffer.append(char),7966447
org.apache.fontbox.afm.AFMParser.readString(),java.io.BufferedInputStream.read(),2029530
org.apache.fontbox.afm.AFMParser.readString(),java.lang.StringBuffer.toString(),355471
org.apache.fontbox.afm.AFMParser.readString(),java.lang.StringBuffer.<init>(),355473
org.apache.fontbox.afm.AFMParser.parseKernPair(),org.apache.fontbox.afm.AFMParser.readFloat(),88254
org.apache.fontbox.afm.AFMParser.readFloat(),org.apache.fontbox.afm.AFMParser.readString(),88986
org.apache.fontbox.afm.AFMParser.readFloat(),java.lang.Float.parseFloat(String),88986
org.apache.fontbox.afm.AFMParser.parseKernPair(),org.apache.fontbox.afm.KernPair.<init>(),88254
org.apache.fontbox.afm.AFMParser.parseKernData(FontMetric),org.apache.fontbox.afm.FontMetric.addKernPair(KernPair),88254
org.apache.fontbox.afm.FontMetric.addKernPair(KernPair),java.util.ArrayList.add(Object),88255
org.apache.fontbox.afm.AFMParser.parseKernData(FontMetric),org.apache.fontbox.afm.AFMParser.readString(),108
org.apache.fontbox.afm.AFMParser.parseKernData(FontMetric),org.apache.fontbox.afm.AFMParser.readInt(),36
org.apache.fontbox.afm.AFMParser.readInt(),java.lang.Integer.parseInt(String),90
org.apache.fontbox.afm.AFMParser.readInt(),org.apache.fontbox.afm.AFMParser.readString(),90
org.apache.fontbox.afm.AFMParser.parseKernData(FontMetric),java.lang.String.equals(Object),180
org.apache.fontbox.afm.AFMParser.parseFontMetric(),org.apache.fontbox.afm.AFMParser.parseCharMetric(),16296
org.apache.fontbox.afm.AFMParser.parseCharMetric(),org.apache.fontbox.afm.AFMParser.readLine(),16296
org.apache.fontbox.afm.AFMParser.readLine(),java.lang.StringBuffer.append(char),761580
org.apache.fontbox.afm.AFMParser.readLine(),java.io.BufferedInputStream.read(),794820
org.apache.fontbox.afm.AFMParser.readLine(),java.lang.StringBuffer.toString(),16944
org.apache.fontbox.afm.AFMParser.readLine(),java.lang.StringBuffer.<init>(),16944
org.apache.fontbox.afm.AFMParser.parseCharMetric(),java.util.StringTokenizer.nextToken(),179544
org.apache.fontbox.afm.AFMParser.parseCharMetric(),java.util.StringTokenizer.hasMoreTokens(),81576
org.apache.fontbox.afm.AFMParser.parseCharMetric(),org.apache.fontbox.afm.AFMParser.verifySemicolon(StringTokenizer),65280
org.apache.fontbox.afm.AFMParser.verifySemicolon(StringTokenizer),java.util.StringTokenizer.nextToken(),65280
org.apache.fontbox.afm.AFMParser.verifySemicolon(StringTokenizer),java.util.StringTokenizer.hasMoreTokens(),65280
org.apache.fontbox.afm.AFMParser.parseCharMetric(),java.util.StringTokenizer.<init>(String),16296
org.apache.fontbox.afm.AFMParser.parseCharMetric(),java.lang.Integer.parseInt(String),16296
org.apache.fontbox.afm.AFMParser.parseCharMetric(),java.lang.Float.parseFloat(String),81480
org.apache.fontbox.afm.AFMParser.parseCharMetric(),org.apache.fontbox.afm.CharMetric.<init>(),16296
org.apache.fontbox.afm.CharMetric.<init>(),java.util.ArrayList.<init>(),16351
org.apache.fontbox.afm.AFMParser.parseCharMetric(),java.lang.String.equals(Object),506616
