sep=;
id; seed; size; upperDepth; upperWidth; lowerDepth; lowerWidth
20;org.apache.pdfbox.pdmodel.encryption.PDStandardEncryption.setCanFillInForm(boolean);14;0;0;5;4
21;org.apache.pdfbox.pdmodel.fdf.FDFDictionary.getDifferences();3;0;0;2;1
22;org.apache.pdfbox.pdmodel.interactive.form.PDField.getValue();65;6;25;0;0
23;org.apache.pdfbox.preflight.process.XRefValidationProcess.validate(PreflightContext);12;0;0;4;5
24;org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Div.execute(ExecutionContext);3;0;0;1;2
25;org.apache.pdfbox.pdmodel.fdf.FDFAnnotationSquare.FDFAnnotationSquare();9;0;0;3;4
26;org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.getColorSpace();131;13;27;6;11
27;org.apache.pdfbox.util.TextPosition.toString();2;0;0;1;1
28;org.apache.pdfbox.pdmodel.font.FontManager.loadFonts();5;0;0;1;4
29;org.apache.pdfbox.preflight.font.util.PeekInputStream.peek(int);1;0;0;0;0
30;org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.write2OutputStream(OutputStream);3;1;2;0;0
31;org.apache.pdfbox.filter.LZWFilter.encode(InputStream, OutputStream, COSDictionary, int);4;0;0;1;3
32;org.apache.pdfbox.encoding.PDFDocEncodingCharset.createEncoding();4;3;1;0;0
33;org.apache.pdfbox.pdmodel.common.PDPageLabels.getCOSObject();5;0;0;2;3
34;org.apache.pdfbox.pdmodel.font.PDType0Font.clear();2;0;0;1;1
35;org.apache.pdfbox.pdmodel.interactive.form.PDSignatureField.generatePartialName();66;6;5;6;17
36;org.apache.pdfbox.pdmodel.PDDocument.load(URL);1;0;0;0;0
37;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.signatureFieldName(String);367;13;115;0;0
38;org.apache.pdfbox.pdmodel.encryption.PDEncryptionDictionary.setPermissions(int);58;5;30;3;2
39;org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt.PDCcitt(PDDocument, RandomAccess, int);46;1;1;6;15
40;org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.PDTrueTypeFont();100;8;34;3;2
41;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setArrayOfName(String, String[]);32;1;2;7;8
42;org.apache.pdfbox.preflight.font.util.Type1Parser.isLenIVKeyWord(byte[]);26;4;12;0;0
43;org.apache.pdfbox.pdfwriter.COSStandardOutputStream.mark();3;0;0;1;2
44;org.apache.pdfbox.pdmodel.common.PDNameTreeNode.convertCOSToPD(COSBase);9;3;4;0;0
45;org.apache.pdfbox.pdmodel.font.PDFont.getEncoding();42;7;13;2;1
46;org.apache.pdfbox.pdfparser.PDFXRefStream.PDFXRefStream();74;5;31;3;3
47;org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setReason(String);286;12;61;3;2
48;org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.getPrintScaling();1;0;0;0;0
49;org.apache.pdfbox.util.operator.SetNonStrokingICCBasedColor.process(PDFOperator, List);13;0;0;5;6
50;org.apache.pdfbox.pdmodel.PDResources.getColorSpaces();109;11;18;6;10
51;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.getStartColour();5;0;0;3;2
52;org.apache.pdfbox.pdmodel.interactive.form.PDSignatureField.PDSignatureField(PDAcroForm);157;6;47;6;19
53;org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceStream.getMatrix();122;10;31;2;5
54;org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueMDP.PDSeedValueMDP(COSDictionary);5;3;1;1;1
55;org.apache.pdfbox.pdmodel.PDPage.equals(Object);2;0;0;1;1
56;org.apache.pdfbox.util.BitFlagHelper.setFlag(COSDictionary, COSName, int, boolean);56;3;39;5;4
57;org.apache.pdfbox.pdmodel.font.FontManager.getStandardFont();63;8;13;2;1
58;org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.setUnits(String);9;0;0;4;3
59;org.apache.pdfbox.pdmodel.interactive.form.PDAppearance.getDefaultAppearance();344;10;87;2;6
60;org.apache.pdfbox.preflight.PreflightDocument.validate();289;15;53;5;6
61;org.apache.pdfbox.pdmodel.fdf.FDFJavaScript.setNamedJavaScripts(List);13;0;0;3;8
62;org.apache.pdfbox.preflight.annotation.LineAnnotationValidator.LineAnnotationValidator(PreflightContext, COSDictionary);7;0;0;3;3
63;org.apache.pdfbox.cos.COSName.COSName(String);2;0;0;1;1
64;org.apache.pdfbox.preflight.font.container.FontContainer.getFontProgramWidth(int);39;6;10;0;0
65;org.apache.pdfbox.io.ASCII85InputStream.ASCII85InputStream(InputStream);5;3;2;0;0
66;org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType4.getBitsPerFlag();120;10;23;5;2
67;org.apache.pdfbox.pdmodel.PDJavascriptNameTreeNode.PDJavascriptNameTreeNode(COSDictionary);6;3;2;1;1
68;org.apache.pdfbox.pdmodel.PDDocumentCatalog.getViewerPreferences();115;9;36;2;2
69;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateBuilder.createInnerFormResource();98;8;51;0;0
70;org.apache.pdfbox.pdmodel.PDDocument.setAllSecurityToBeRemoved(boolean);278;11;68;0;0
71;org.apache.pdfbox.util.ResourceLoader.loadResource(String);56;7;13;0;0
72;org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.validate();143;0;0;10;33
73;org.apache.pdfbox.pdmodel.common.PDNameTreeNode.setNames(Map);269;16;46;4;9
74;org.apache.pdfbox.preflight.font.CIDType2FontValidator.CIDType2FontValidator(PreflightContext, PDFont);24;6;7;4;4
75;org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup.getIntent();12;0;0;4;4
76;org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationText.getName();10;0;0;4;3
77;org.apache.pdfbox.pdfviewer.PageDrawer.getPageSize();187;9;41;0;0
78;org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead.setNextBead(PDThreadBead);19;5;4;4;3
79;org.apache.pdfbox.util.PositionWrapper.PositionWrapper(TextPosition);71;5;31;0;0
80;org.apache.pdfbox.io.ByteArrayPushBackInputStream.read(byte[]);2;0;0;1;1
81;org.apache.pdfbox.preflight.font.Type0FontValidator.validate();98;0;0;9;22
82;org.apache.pdfbox.preflight.parser.PreflightParser.checkPdfHeader();249;12;53;2;4
83;org.apache.pdfbox.util.PDFTextStripper.endArticle();72;5;32;1;1
84;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.setClassNames(Revisions);16;0;0;2;10
85;org.apache.pdfbox.preflight.action.UndefAction.innerValid();8;0;0;3;3
86;org.apache.pdfbox.pdfparser.ConformingPDFParser.readDictionaryBackwards();39;2;2;4;13
87;org.apache.pdfbox.pdmodel.PDResources.getXObjects();278;9;55;5;9
88;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject.setColSpan(int);32;0;0;8;11
89;org.apache.pdfbox.pdmodel.common.function.type4.StackOperators.Dup.execute(ExecutionContext);2;0;0;1;1
90;org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.writeNonTerminating(int);2;1;1;0;0
91;org.apache.pdfbox.pdmodel.graphics.predictor.Optimum.encode(byte[], byte[]);5;0;0;2;3
92;org.apache.pdfbox.preflight.parser.PreflightParser.lastIndexOf(char[], byte[], int);8;0;0;2;4
93;org.apache.pdfbox.filter.TIFFFaxDecoder.getNextChangingElement(int, boolean, int[]);12;3;7;0;0
94;org.apache.pdfbox.pdmodel.graphics.color.PDDeviceNAttributes.setColorants(Map);8;0;0;3;4
95;org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.calculateColorValues(int);65;6;6;8;16
96;org.apache.pdfbox.pdmodel.interactive.form.PDField.importFDF(FDFField);113;5;8;7;27
97;org.apache.pdfbox.pdmodel.font.PDCIDFontType0Font.getawtFont();66;0;0;10;16
98;org.apache.pdfbox.util.operator.SetTextRise.process(PDFOperator, List);5;0;0;1;4
99;org.apache.pdfbox.pdmodel.common.PDMetadata.importXMPMetadata(XMPMetadata);286;11;57;4;1
100;org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitHeightDestination.setLeft(int);9;0;0;3;3
101;org.apache.pdfbox.pdmodel.common.function.PDFunction.setDomainValues(COSArray);5;0;0;2;2
102;org.apache.pdfbox.pdmodel.graphics.xobject.PDXObject.setMetadata(PDMetadata);7;0;0;3;3
103;org.apache.pdfbox.pdfwriter.COSWriter.getStartxref();95;5;44;0;0
104;org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.applyMasks(BufferedImage);169;9;27;7;14
105;org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.setOutputCondition(String);257;11;57;3;2
106;org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.writeRun(int, int);6;1;1;2;3
107;org.apache.pdfbox.pdmodel.graphics.PDLineDashPattern.getCOSDashPattern();30;5;9;1;1
108;org.apache.pdfbox.pdmodel.PDPage.PDPage(COSDictionary);393;9;95;0;0
109;org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.getNonStrokingAlpaConstant();185;14;46;3;2
110;org.apache.pdfbox.pdmodel.font.PDType1CFont.getFontHeight(byte[], int, int);4;0;0;2;2
111;org.apache.pdfbox.pdmodel.font.PDType1CFont.PDFEncoding.PDFEncoding(CFFEncoding);55;9;13;0;0
112;org.apache.pdfbox.pdmodel.graphics.xobject.PDXObject.PDXObject(COSStream);10;4;1;2;3
113;org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setXHeight(float);108;7;44;4;2
114;org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.lookupColor(int, int);49;0;0;7;16
115;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot.PDStructureTreeRoot(COSDictionary);12;4;3;1;1
116;org.apache.pdfbox.pdmodel.font.PDType1CFont.getawtFont();69;8;18;2;1
117;org.apache.pdfbox.util.PDFCloneUtility.PDFCloneUtility(PDDocument);276;7;82;0;0
118;org.apache.pdfbox.pdmodel.fdf.FDFDocument.load(String);142;11;43;0;0
119;org.apache.pdfbox.preflight.process.TrailerValidationProcess.checkLinearizedDictionnary(PreflightContext, COSDictionary);68;6;16;4;4
120;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.getBeforeColour();5;0;0;3;2
121;org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.setCurrentClippingPath(Shape);46;8;11;0;0
122;org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitWidthDestination.setFitBoundingBox(boolean);9;0;0;3;3
123;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject.setStructureElement(PDStructureElement);54;5;24;0;0
124;org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.isNoRotate();29;6;7;6;2
125;org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceDictionary.getDownAppearance();11;0;0;2;8
126;org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.hideToolbar();7;0;0;5;2
127;org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setSubFilter(COSName);286;12;62;2;1
128;org.apache.pdfbox.pdmodel.interactive.action.PDPageAdditionalActions.setC(PDAction);8;0;0;4;3
129;org.apache.pdfbox.pdfparser.NonSequentialPDFParser.releasePdfSourceInputStream();159;8;49;0;0
130;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getSignatureField();98;8;51;0;0
131;org.apache.pdfbox.pdmodel.font.PDFont.isType3Font();9;0;0;4;3
132;org.apache.pdfbox.preflight.xobject.XObjPostscriptValidator.validate();43;0;0;6;15
133;org.apache.pdfbox.cos.COSDictionary.getLong(COSName, long);14;3;4;2;2
134;org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCircle.FDFAnnotationCircle(Element);61;0;0;7;23
135;org.apache.pdfbox.pdmodel.PDPage.getActions();7;0;0;2;4
136;org.apache.pdfbox.pdmodel.encryption.PublicKeyRecipient.setX509(X509Certificate);40;6;20;0;0
137;org.apache.pdfbox.pdmodel.common.PDNameTreeNode.setKids(List);269;16;46;4;13
138;org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.getCOSObject();9;3;6;0;0
139;org.apache.pdfbox.pdmodel.interactive.form.PDChoiceField.PDChoiceField(PDAcroForm, COSDictionary);46;6;14;3;2
140;org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceStream.getCOSObject();155;6;52;0;0
141;org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.extractExtGStateDictionaries(PreflightContext, COSDictionary);57;7;7;4;10
142;org.apache.pdfbox.pdmodel.encryption.PDEncryptionDictionary.setLength(int);77;5;41;3;2
143;org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getCheckSum();14;0;0;6;3
144;org.apache.pdfbox.pdmodel.documentinterchange.prepress.PDBoxStyle.setGuideLineColor(PDColorState);7;0;0;3;2
145;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject.setHeaders(String[]);32;0;0;8;8
146;org.apache.pdfbox.pdfparser.BaseParser.isWhitespace(int);145;7;45;0;0
147;org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination.PDPageFitRectangleDestination(COSArray);14;3;10;1;1
148;org.apache.pdfbox.pdmodel.PDPage.getRotation();11;3;4;2;2
149;org.apache.pdfbox.util.operator.BeginMarkedContentSequenceWithProperties.process(PDFOperator, List);9;0;0;4;4
150;org.apache.pdfbox.preflight.ValidationResult.addErrors(List);3;0;0;2;1
151;org.apache.pdfbox.pdmodel.common.PDStream.getByteArray();354;9;79;7;7
152;org.apache.pdfbox.pdmodel.edit.PDPageContentStream.writeColorSpace(PDColorSpace);21;2;2;2;12
153;org.apache.pdfbox.util.TextNormalize.findICU4J();3;1;1;1;1
154;org.apache.pdfbox.util.PDFStreamEngine.getGraphicsStack();177;10;41;0;0
155;org.apache.pdfbox.preflight.font.util.Type1Parser.isBlankSperator(int);7;3;3;0;0
156;org.apache.pdfbox.pdmodel.graphics.shading.GouraudShadingContext.interpolate(float, long, float, float);8;4;3;0;0
157;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties.getPdVisibleSignature();103;9;52;0;0
158;org.apache.pdfbox.pdmodel.text.PDTextState.setFontSize(float);189;14;46;0;0
159;org.apache.pdfbox.util.PDFTextStripper.setPageEnd(String);18;5;7;0;0
160;org.apache.pdfbox.util.PDFTextStripper.writeCharacters(TextPosition);2;0;0;1;1
161;org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getFile();12;2;4;3;3
162;org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.setLinearInterpretation(PDMatrix);15;5;5;2;2
163;org.apache.pdfbox.preflight.font.Type3FontValidator.checkFontMatrix();244;12;53;4;10
164;org.apache.pdfbox.pdmodel.common.PDStream.PDStream(COSStream);119;8;35;0;0
165;org.apache.pdfbox.pdfparser.XrefTrailerResolver.getFirstTrailer();59;6;18;0;0
166;org.apache.pdfbox.pdmodel.fdf.FDFField.setSetWidgetFieldFlags(int);6;0;0;3;2
167;org.apache.pdfbox.preflight.font.CIDType0FontValidator.checkCIDToGIDMap(COSBase);54;0;0;8;16
168;org.apache.pdfbox.pdmodel.PDDocument.getDocumentCatalog();1352;11;394;3;4
169;org.apache.pdfbox.pdmodel.PDDocument.openProtection(DecryptionMaterial);561;11;92;8;27
170;org.apache.pdfbox.pdmodel.PDDocument.getSecurityHandler();96;7;33;0;0
171;org.apache.pdfbox.pdmodel.interactive.action.PDDocumentCatalogAdditionalActions.setWP(PDAction);8;0;0;4;3
172;org.apache.pdfbox.pdmodel.font.PDType1CFont.getName(byte[], int, int);5;3;2;0;0
173;org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setViewClip(String);6;0;0;3;2
174;org.apache.pdfbox.pdmodel.common.PDStream.addCompression();459;7;131;4;10
175;org.apache.pdfbox.preflight.xobject.AbstractXObjValidator.AbstractXObjValidator(PreflightContext, COSStream);8;3;3;1;2
176;org.apache.pdfbox.pdmodel.common.function.type4.StackOperators.Pop.execute(ExecutionContext);2;0;0;1;1
177;org.apache.pdfbox.pdmodel.fdf.FDFField.getAction();18;0;0;5;7
178;org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.getAlternateColorSpaces();68;8;8;6;12
179;org.apache.pdfbox.pdmodel.interactive.form.PDField.setReadonly(boolean);14;0;0;6;4
180;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.Revisions.addObject(T, int);29;5;9;1;2
181;org.apache.pdfbox.cos.COSStream.getScratchFile();35;7;7;0;0
182;org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.buildLookupTree();9;0;0;2;4
183;org.apache.pdfbox.Overlay.mergeArray(COSName, COSDictionary, COSDictionary);29;4;6;2;7
184;org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getItalicAngle();5;0;0;3;2
185;org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret.FDFAnnotationCaret(COSDictionary);2;0;0;1;1
186;org.apache.pdfbox.preflight.PreflightContext.getSource();30;6;11;0;0
187;org.apache.pdfbox.preflight.font.Type1FontValidator.createFontDescriptorHelper();3;0;0;2;1
188;org.apache.pdfbox.ImportFDF.usage();142;11;43;0;0
189;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDDefaultAttributeObject.toString();18;0;0;5;6
190;org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.getPage();5;0;0;2;3
191;org.apache.pdfbox.util.operator.SetNonStrokingSeparation.process(PDFOperator, List);97;0;0;13;16
192;org.apache.pdfbox.preflight.PreflightContext.setXrefTableResolver(XrefTrailerResolver);5;2;3;0;0
193;org.apache.pdfbox.pdfparser.PDFStreamParser.PDFStreamParser(COSStream, boolean);36;3;3;6;7
194;org.apache.pdfbox.pdmodel.common.PDStream.getFilters();84;6;22;3;5
195;org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingContext.getRaster(int, int, int, int);68;0;0;14;11
196;org.apache.pdfbox.pdmodel.graphics.color.PDDeviceCMYK.createColorModel(int);3;0;0;2;1
197;org.apache.pdfbox.pdmodel.font.PDSimpleFont.getFontHeight(byte[], int, int);27;0;0;4;11
198;org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.PDDeviceN(COSArray);20;4;12;0;0
199;org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getXHeight();5;0;0;3;2
200;org.apache.pdfbox.preflight.font.util.GlyphDetail.throwExceptionIfNotValid();2;1;1;0;0
201;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getImageFormStream();104;8;53;0;0
202;org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.toDictionary(COSBase);28;4;13;1;1
203;org.apache.pdfbox.preflight.graphic.NoPatternColorSpaceHelper.processPatternColorSpace(PDColorSpace);8;0;0;3;3
204;org.apache.pdfbox.preflight.process.BookmarkValidationProcess.validate(PreflightContext);67;0;0;7;16
205;org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.buildUpMakeUpLong(short[], NonLeafLookupTreeNode);9;3;2;2;2
206;org.apache.pdfbox.pdmodel.interactive.action.type.PDActionRemoteGoTo.getFile();12;0;0;4;4
207;org.apache.pdfbox.preflight.annotation.AnnotationValidator.checkFlags();136;13;24;5;7
208;org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.setLineDashPattern(PDLineDashPattern);213;14;46;0;0
209;org.apache.pdfbox.util.Overlay.setLastPageOverlayFile(String);330;13;67;0;0
210;org.apache.pdfbox.examples.util.PrintTextLocations.usage();195;10;42;0;0
211;org.apache.pdfbox.cos.COSArray.retainAll(Collection);8;3;5;0;0
212;org.apache.pdfbox.pdmodel.graphics.predictor.None.encodeLine(byte[], byte[], int, int, int, int);3;0;0;1;2
213;org.apache.pdfbox.pdmodel.graphics.color.PDColorState.setPattern(PDPatternResources);33;7;12;0;0
214;org.apache.pdfbox.encoding.conversion.CJKConverter.convertBytes(byte[], int, int, CMap);1;0;0;0;0
215;org.apache.pdfbox.pdmodel.common.PDNamedTextStream.getSecondCOSObject();2;0;0;1;1
216;org.apache.pdfbox.preflight.content.StubOperator.checkNoOperands(List);20;4;7;3;2
217;org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.isMarked();275;7;79;6;2
218;org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.getZ();14;5;5;1;2
219;org.apache.pdfbox.pdmodel.graphics.pattern.PDPatternResources.setPaintType(int);6;0;0;3;2
220;org.apache.pdfbox.pdmodel.encryption.AccessPermission.setCanExtractForAccessibility(boolean);41;6;20;1;1
221;org.apache.pdfbox.util.ImageParameters.getNumberOrNegativeOne(COSName, COSName);8;1;3;3;2
222;org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.setRegistryName(String);257;11;57;3;2
223;org.apache.pdfbox.examples.util.RemoveAllText.usage();182;9;63;0;0
224;org.apache.pdfbox.pdmodel.fdf.FDFOptionElement.setOption(String);3;0;0;1;2
225;org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions.getX();19;0;0;5;8
226;org.apache.pdfbox.cos.COSStream.getFilters();125;8;29;2;1
227;org.apache.pdfbox.encoding.SingleByteCharset.SingleByteCharset(String, String[], char[]);4;2;1;1;1
228;org.apache.pdfbox.preflight.PreflightContext.setIccProfileWrapper(ICCProfileWrapper);71;9;14;0;0
229;org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setReadingDirection(READING_DIRECTION);1;0;0;0;0
230;org.apache.pdfbox.pdfviewer.PageWrapper.displayPage(PDPage);47;7;3;6;14
231;org.apache.pdfbox.pdmodel.fdf.FDFDictionary.getID();54;9;10;2;1
232;org.apache.pdfbox.pdfviewer.PDFPagePanel.PDFPagePanel();9;1;1;4;3
233;org.apache.pdfbox.examples.util.PrintTextLocations.main(String[]);195;0;0;9;42
234;org.apache.pdfbox.filter.CCITTFaxDecodeFilter.encode(InputStream, OutputStream, COSDictionary, int);1;0;0;0;0
235;org.apache.pdfbox.pdmodel.common.COSArrayList.listIterator();1;0;0;0;0
236;org.apache.pdfbox.util.BitFlagHelper.getFlag(COSDictionary, COSName, int);51;3;39;5;2
237;org.apache.pdfbox.pdmodel.encryption.PDCryptFilterDictionary.setLength(int);6;0;0;3;2
238;org.apache.pdfbox.preflight.font.util.Type1Parser.isDupKeyWord(byte[]);19;5;6;0;0
239;org.apache.pdfbox.preflight.action.AbstractActionManager.innerValid();60;8;15;0;0
240;org.apache.pdfbox.pdfparser.BaseParser.readLong();82;7;20;2;3
241;org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt.TiffWrapper.read(byte[], int, int);1;0;0;0;0
242;org.apache.pdfbox.preflight.font.Type3FontValidator.getCharNameFromEncoding(int);28;5;10;1;2
243;org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateCreator.buildPDF(PDVisibleSignDesigner);103;2;4;7;52
244;org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.readPage();2;1;1;0;0
245;org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setBackgroundColor(PDGamma);34;0;0;8;11
246;org.apache.pdfbox.preflight.font.util.Type1.addCidWithLabel(Integer, String);24;5;7;0;0
247;org.apache.pdfbox.pdmodel.interactive.form.PDCheckbox.check();53;8;16;2;2
248;org.apache.pdfbox.examples.pdmodel.ImageToPDF.main(String[]);163;0;0;10;47
249;org.apache.pdfbox.preflight.content.ContentStreamWrapper.validXObjContentStream(PDXObjectForm);69;5;4;9;11
250;org.apache.pdfbox.pdmodel.common.COSObjectable.getCOSObject();147;7;47;0;0
251;org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.getDictionary();49;5;15;0;0
252;org.apache.pdfbox.pdmodel.common.function.type4.Type4Tester.popReal(float);3;0;0;2;1
253;org.apache.pdfbox.preflight.annotation.AnnotationValidator.checkColors();133;7;12;11;15
254;org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.setAnnotationFlags(int);95;8;25;3;2
255;org.apache.pdfbox.preflight.font.util.Type1Parser.parseClearPartOfFontProgram(PeekInputStream);48;6;6;4;10
256;org.apache.pdfbox.preflight.utils.COSUtils.isDictionary(COSBase, COSDocument);77;4;21;3;10
257;org.apache.pdfbox.util.TextPosition.getWidthRot(float);7;3;2;1;2
258;org.apache.pdfbox.cos.COSDocument.print();1;0;0;0;0
259;org.apache.pdfbox.examples.pdmodel.HelloWorld.HelloWorld();227;17;47;0;0
260;org.apache.pdfbox.preflight.font.util.PDFAType3StreamParser.createImage(COSStream);81;0;0;8;20
261;org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getEmbeddedFileMac();10;0;0;4;3
262;org.apache.pdfbox.pdmodel.fdf.FDFOptionElement.FDFOptionElement();4;0;0;1;3
263;org.apache.pdfbox.cos.COSName.writePDF(OutputStream);37;3;25;1;1
264;org.apache.pdfbox.pdmodel.common.PDNameTreeNode.PDNameTreeNode(COSDictionary, Class);9;3;5;0;0
265;org.apache.pdfbox.pdmodel.font.PDFont.getAverageFontWidth();96;6;40;0;0
266;org.apache.pdfbox.pdmodel.font.PDFont.addAdobeFontMetric(Map, String);4;1;1;2;1
267;org.apache.pdfbox.cos.COSDictionary.getDate(COSName, Calendar);25;3;2;7;4
