method,method,invocation counts
"org.apache.ivy.util.DefaultMessageLogger.log(String, int)","java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",19
org.apache.ivy.core.settings.XmlSettingsParser.<init>(IvySettings),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",12
org.apache.ivy.core.settings.IvySettings.load(File),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",1
org.apache.ivy.Ivy.assertBound(),org.apache.ivy.Ivy.bind(),24
org.apache.ivy.Ivy.bind(),org.apache.ivy.core.settings.IvySettings.<init>(),899
org.apache.ivy.core.settings.IvySettings.<init>(),org.apache.ivy.core.settings.IvySettings.<init>(IvyVariableContainer),1577
"org.apache.ivy.core.settings.IvySettings.typeDefs(Properties, boolean)","java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",27
"org.apache.ivy.core.settings.IvyVariableContainerImpl.setVariable(String, String, boolean)",org.apache.ivy.util.Message.<clinit>(),23
org.apache.ivy.util.Message.<clinit>(),java.lang.ClassLoader.loadClass(String),38
org.apache.ivy.util.Message.<clinit>(),org.apache.ivy.util.DefaultMessageLogger.<init>(int),20
org.apache.ivy.util.DefaultMessageLogger.<init>(int),org.apache.ivy.util.AbstractMessageLogger.<init>(),67
org.apache.ivy.core.settings.IvyVariableContainerImpl.substitute(String),java.lang.ClassLoader.loadClass(String),26
org.apache.ivy.core.settings.IvyVariableContainerImpl.substitute(String),org.apache.ivy.core.IvyPatternHelper.<clinit>(),16
org.apache.ivy.core.IvyPatternHelper.<clinit>(),java.util.regex.Pattern.compile(String),34
org.apache.ivy.core.IvyPatternHelper.<clinit>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",13
org.apache.ivy.core.settings.IvyVariableContainerImpl.substitute(String),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",11
"org.apache.ivy.core.settings.IvyVariableContainerImpl.setVariable(String, String, boolean)",java.lang.ClassLoader.loadClass(String),29
"org.apache.ivy.core.settings.IvyVariableContainerImpl.setVariable(String, String, boolean)","java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",11
org.apache.ivy.core.settings.IvySettings.getSettingsURL(String),java.lang.ClassLoader.loadClass(String),32
org.apache.ivy.core.settings.IvySettings.getDefaultSettingsDir(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",23
org.apache.ivy.core.settings.IvySettings.configureDefaultCircularDependencyStrategies(),java.lang.ClassLoader.loadClass(String),66
org.apache.ivy.core.settings.IvySettings.configureDefaultCircularDependencyStrategies(),org.apache.ivy.plugins.circular.ErrorCircularDependencyStrategy.<clinit>(),17
org.apache.ivy.plugins.circular.ErrorCircularDependencyStrategy.<clinit>(),org.apache.ivy.plugins.circular.ErrorCircularDependencyStrategy.<init>(),17
org.apache.ivy.plugins.circular.ErrorCircularDependencyStrategy.<init>(),org.apache.ivy.plugins.circular.AbstractCircularDependencyStrategy.<init>(String),17
org.apache.ivy.core.settings.IvySettings.configureDefaultCircularDependencyStrategies(),org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy.<clinit>(),16
org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy.<clinit>(),org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy.<init>(),17
org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy.<init>(),org.apache.ivy.plugins.circular.AbstractLogCircularDependencyStrategy.<init>(String),17
org.apache.ivy.plugins.circular.AbstractLogCircularDependencyStrategy.<init>(String),org.apache.ivy.plugins.circular.AbstractCircularDependencyStrategy.<init>(String),34
org.apache.ivy.plugins.circular.AbstractLogCircularDependencyStrategy.<init>(String),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",17
org.apache.ivy.plugins.circular.AbstractLogCircularDependencyStrategy.<init>(String),java.util.HashSet.<init>(),34
org.apache.ivy.core.settings.IvySettings.configureDefaultCircularDependencyStrategies(),org.apache.ivy.plugins.circular.IgnoreCircularDependencyStrategy.<clinit>(),16
org.apache.ivy.plugins.circular.IgnoreCircularDependencyStrategy.<clinit>(),org.apache.ivy.plugins.circular.IgnoreCircularDependencyStrategy.<init>(),17
org.apache.ivy.plugins.circular.IgnoreCircularDependencyStrategy.<init>(),org.apache.ivy.plugins.circular.AbstractLogCircularDependencyStrategy.<init>(String),17
org.apache.ivy.plugins.report.XmlReportOutputter.<init>(),java.lang.ClassLoader.loadClass(String),63
org.apache.ivy.plugins.report.XmlReportOutputter.<init>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",67
org.apache.ivy.plugins.latest.LatestRevisionStrategy.<init>(),java.lang.ClassLoader.loadClass(String),68
org.apache.ivy.plugins.lock.FileBasedLockStrategy.<init>(boolean),java.lang.ClassLoader.loadClass(String),34
org.apache.ivy.core.settings.IvySettings.<init>(IvyVariableContainer),org.apache.ivy.plugins.latest.LatestTimeStrategy.<clinit>(),34
org.apache.ivy.plugins.latest.LatestTimeStrategy.<clinit>(),java.lang.ClassLoader.loadClass(String),34
org.apache.ivy.plugins.latest.LatestTimeStrategy.<clinit>(),org.apache.ivy.plugins.latest.LatestTimeStrategy$1.<init>(),17
org.apache.ivy.core.settings.IvySettings.<init>(IvyVariableContainer),org.apache.ivy.plugins.latest.LatestLexicographicStrategy.<clinit>(),34
org.apache.ivy.plugins.latest.LatestLexicographicStrategy.<clinit>(),java.lang.ClassLoader.loadClass(String),34
org.apache.ivy.plugins.latest.LatestLexicographicStrategy.<clinit>(),org.apache.ivy.plugins.latest.LatestLexicographicStrategy$1.<init>(),17
org.apache.ivy.core.settings.IvySettings.debugLocking(),java.lang.ClassLoader.loadClass(String),12
org.apache.ivy.core.settings.IvySettings.debugLocking(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",17
java.lang.reflect.Field.get(Object),org.apache.ivy.plugins.matcher.GlobPatternMatcher.<clinit>(),17
org.apache.ivy.plugins.matcher.GlobPatternMatcher.<clinit>(),org.apache.ivy.plugins.matcher.GlobPatternMatcher.<init>(),17
org.apache.ivy.plugins.matcher.GlobPatternMatcher.<init>(),org.apache.ivy.plugins.matcher.AbstractPatternMatcher.<init>(String),42
org.apache.ivy.core.settings.IvySettings.<init>(IvyVariableContainer),org.apache.ivy.plugins.latest.LatestRevisionStrategy.<clinit>(),14
org.apache.ivy.plugins.latest.LatestRevisionStrategy.<clinit>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",18
org.apache.ivy.plugins.latest.LatestRevisionStrategy.<clinit>(),"java.util.HashMap.put(Object, Object)",51
org.apache.ivy.plugins.latest.LatestRevisionStrategy.<clinit>(),java.lang.Integer.<init>(int),51
org.apache.ivy.plugins.latest.LatestRevisionStrategy.<clinit>(),java.util.HashMap.<init>(),17
org.apache.ivy.core.module.id.ModuleRules.<init>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",17
org.apache.ivy.core.settings.IvySettings.<init>(IvyVariableContainer),org.apache.ivy.plugins.matcher.ExactPatternMatcher.<clinit>(),17
org.apache.ivy.plugins.matcher.ExactPatternMatcher.<clinit>(),org.apache.ivy.plugins.matcher.ExactPatternMatcher.<init>(),17
org.apache.ivy.plugins.matcher.ExactPatternMatcher.<init>(),org.apache.ivy.plugins.matcher.AbstractPatternMatcher.<init>(String),34
org.apache.ivy.core.settings.IvySettings.<init>(IvyVariableContainer),org.apache.ivy.plugins.matcher.RegexpPatternMatcher.<clinit>(),17
org.apache.ivy.plugins.matcher.RegexpPatternMatcher.<clinit>(),org.apache.ivy.plugins.matcher.RegexpPatternMatcher.<init>(),17
org.apache.ivy.plugins.matcher.RegexpPatternMatcher.<init>(),org.apache.ivy.plugins.matcher.AbstractPatternMatcher.<init>(String),42
org.apache.ivy.core.settings.IvySettings.<init>(IvyVariableContainer),org.apache.ivy.plugins.matcher.ExactOrRegexpPatternMatcher.<clinit>(),17
org.apache.ivy.plugins.matcher.ExactOrRegexpPatternMatcher.<clinit>(),org.apache.ivy.plugins.matcher.ExactOrRegexpPatternMatcher.<init>(),17
org.apache.ivy.plugins.matcher.ExactOrRegexpPatternMatcher.<init>(),org.apache.ivy.plugins.matcher.AbstractPatternMatcher.<init>(String),64
org.apache.ivy.core.settings.IvySettings.<init>(IvyVariableContainer),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",82
org.apache.ivy.core.settings.IvySettings.<init>(),java.lang.ClassLoader.loadClass(String),39
org.apache.ivy.core.settings.IvySettings.<init>(),org.apache.ivy.core.settings.IvyVariableContainerImpl.<init>(),1577
org.apache.ivy.core.settings.IvySettings.<init>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",14
org.apache.ivy.Ivy.bind(),java.lang.ClassLoader.loadClass(String),527
org.apache.ivy.core.event.EventManager.<init>(),java.lang.ClassLoader.loadClass(String),10
org.apache.ivy.core.event.EventManager.<init>(),javax.swing.event.EventListenerList.<clinit>(),10
org.apache.ivy.core.event.EventManager.<init>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",10
org.apache.ivy.Ivy.bind(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",48
org.apache.ivy.core.event.IvyEventFilter.parseExpression(String),java.lang.ClassLoader.loadClass(String),6
org.apache.ivy.plugins.matcher.ExactPatternMatcher.newMatcher(String),java.lang.ClassLoader.loadClass(String),12
"org.apache.ivy.core.event.IvyEventFilter.<init>(String, String, PatternMatcher)",java.lang.ClassLoader.loadClass(String),6
org.apache.ivy.plugins.trigger.AbstractTrigger.createFilter(),java.lang.ClassLoader.loadClass(String),8
"org.apache.ivy.core.event.EventManager.addIvyListener(IvyListener, Filter)",java.lang.ClassLoader.loadClass(String),2
org.apache.ivy.Ivy.pushContext(),java.lang.ClassLoader.loadClass(String),2
org.apache.ivy.core.IvyContext.getContext(),org.apache.ivy.core.IvyContext.<init>(),1870
org.apache.ivy.core.IvyContext.<init>(),java.lang.ClassLoader.loadClass(String),20
org.apache.ivy.core.IvyContext.<init>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",28
org.apache.ivy.core.IvyContext.getCurrentStack(),java.util.Stack.<init>(),1878
org.apache.ivy.core.IvyContext.getCurrentStack(),java.lang.ThreadLocal.set(Object),1878
org.apache.ivy.core.IvyContext.getContext(),java.util.Stack.push(Object),1870
org.apache.ivy.Ivy.pushContext(),org.apache.ivy.core.IvyContext.<clinit>(),2
org.apache.ivy.core.IvyContext.<clinit>(),java.lang.ClassLoader.loadClass(String),15
org.apache.ivy.core.IvyContext.<clinit>(),java.lang.ThreadLocal.<init>(),20
org.apache.ivy.core.IvyContext.<clinit>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",20
org.apache.ivy.core.IvyContext.setIvy(Ivy),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",13
org.apache.ivy.ant.AntBuildTriggerTest.test(),org.apache.ivy.Ivy.<clinit>(),2
org.apache.ivy.Ivy.<clinit>(),java.text.SimpleDateFormat.<init>(String),17
org.apache.ivy.Ivy.<clinit>(),java.lang.ClassLoader.loadClass(String),20
org.apache.ivy.Ivy.<clinit>(),java.text.SimpleDateFormat.<clinit>(),10
org.apache.ivy.Ivy.<clinit>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",27
org.apache.ivy.Ivy.<clinit>(),java.util.Properties.<init>(),17
org.apache.ivy.ant.AntBuildTriggerTest.test(),java.lang.ClassLoader.loadClass(String),10
org.apache.ivy.Ivy.<clinit>(),java.lang.Class.getResource(String),17
org.apache.ivy.Ivy.<clinit>(),"java.util.Properties.getProperty(String, String)",34
org.apache.ivy.ant.AntBuildTriggerTest.test(),org.apache.ivy.Ivy.<init>(),1
org.apache.ivy.Ivy.<init>(),java.lang.ClassLoader.loadClass(String),30
org.apache.ivy.util.MessageLoggerEngine.<init>(),java.lang.ClassLoader.loadClass(String),3
org.apache.ivy.util.MessageLoggerEngine.<init>(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",7
org.apache.ivy.ant.AntBuildTriggerTest.test(),java.io.File.<init>(String),4
org.apache.ivy.ant.AntBuildTriggerTest.test(),org.apache.ivy.core.report.ResolveReport.hasError(),1
org.apache.ivy.ant.AntBuildTriggerTest.test(),java.io.File.exists(),2
org.apache.ivy.ant.AntBuildTriggerTest.test(),"java.lang.ClassLoader.checkPackageAccess(Class, ProtectionDomain)",2
org.apache.ivy.ant.AntBuildTriggerTest.test(),java.lang.Class.getName(),4
org.apache.ivy.ant.AntBuildTriggerTest.test(),junit.framework.Assert.assertFalse(boolean),2
org.apache.ivy.ant.AntBuildTriggerTest.test(),java.lang.String.equals(Object),2
org.apache.ivy.ant.AntBuildTriggerTest.test(),java.lang.String.startsWith(String),1
org.apache.ivy.ant.AntBuildTriggerTest.test(),junit.framework.Assert.assertTrue(boolean),1
com.intellij.rt.execution.application.AppMain.main(String[]),org.apache.ivy.ant.IvyRetrieveTest.testCustomIvyPattern(),1
org.apache.ivy.ant.IvyRetrieveTest.testCustomIvyPattern(),org.apache.ivy.ant.IvyTask.execute(),1
org.apache.ivy.ant.IvyTask.execute(),org.apache.ivy.ant.IvyRetrieve.doExecute(),22
org.apache.ivy.ant.IvyRetrieve.doExecute(),org.apache.ivy.ant.IvyPostResolveTask.prepareAndCheck(),24
"org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)","org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",248
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)","org.apache.ivy.plugins.resolver.BasicResolver.getDependency(DependencyDescriptor, ResolveData)",316
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.dependencyStarted(Attributes),org.apache.ivy.core.cache.ParserSettingsMonitor$1.substitute(String),950
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.dependenciesStarted(Attributes),org.apache.ivy.core.cache.ParserSettingsMonitor$1.substitute(String),219
"org.apache.ivy.plugins.resolver.BasicResolver.checkDescriptorConsistency(ModuleRevisionId, ModuleDescriptor, ResolvedResource)","org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(ModuleRevisionId, String)",136
"org.apache.ivy.plugins.resolver.BasicResolver.checkDescriptorConsistency(ModuleRevisionId, ModuleDescriptor, ResolvedResource)","org.apache.ivy.plugins.version.ChainVersionMatcher.accept(ModuleRevisionId, ModuleDescriptor)",136
"org.apache.ivy.plugins.resolver.BasicResolver.checkDescriptorConsistency(ModuleRevisionId, ModuleDescriptor, ResolvedResource)",org.apache.ivy.core.settings.IvySettings.getVersionMatcher(),136
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)","org.apache.ivy.plugins.resolver.AbstractResolver.findModuleInCache(DependencyDescriptor, ResolveData, boolean)",299
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",java.lang.StringBuilder.append(Object),343
java.lang.StringBuilder.append(Object),org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.toString(),358
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.toString(),java.lang.StringBuilder.append(Object),724
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.toString(),java.lang.StringBuilder.append(String),724
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.toString(),java.lang.StringBuilder.<init>(),362
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.toString(),java.lang.StringBuilder.toString(),362
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)","org.apache.ivy.plugins.resolver.DualResolver.getDependency(DependencyDescriptor, ResolveData)",212
"org.apache.ivy.plugins.resolver.DualResolver.getDependency(DependencyDescriptor, ResolveData)","org.apache.ivy.plugins.resolver.BasicResolver.getDependency(DependencyDescriptor, ResolveData)",240
"org.apache.ivy.plugins.resolver.BasicResolver.getDependency(DependencyDescriptor, ResolveData)","org.apache.ivy.plugins.resolver.BasicResolver.shouldReturnResolvedModule(DependencyDescriptor, ResolvedModuleRevision)",254
"org.apache.ivy.plugins.resolver.BasicResolver.shouldReturnResolvedModule(DependencyDescriptor, ResolvedModuleRevision)",org.apache.ivy.plugins.version.ChainVersionMatcher.isDynamic(ModuleRevisionId),254
"org.apache.ivy.plugins.resolver.BasicResolver.shouldReturnResolvedModule(DependencyDescriptor, ResolvedModuleRevision)",org.apache.ivy.core.settings.IvySettings.getVersionMatcher(),254
"org.apache.ivy.plugins.resolver.DualResolver.getDependency(DependencyDescriptor, ResolveData)","org.apache.ivy.core.resolve.ResolveData.<init>(ResolveData, boolean)",212
"org.apache.ivy.core.resolve.ResolveData.<init>(ResolveData, boolean)",org.apache.ivy.core.resolve.ResolveOptions.<init>(ResolveOptions),528
org.apache.ivy.core.resolve.ResolveOptions.<init>(ResolveOptions),org.apache.ivy.core.LogOptions.<init>(LogOptions),558
"org.apache.ivy.core.resolve.ResolveData.<init>(ResolveData, boolean)","org.apache.ivy.core.resolve.ResolveData.<init>(ResolveEngine, ResolveOptions, ConfigurationResolveReport, Map)",528
"org.apache.ivy.plugins.resolver.DualResolver.getDependency(DependencyDescriptor, ResolveData)",org.apache.ivy.plugins.resolver.AbstractResolver.doValidate(ResolveData),212
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",org.apache.ivy.util.Message.verbose(String),341
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",org.apache.ivy.plugins.resolver.AbstractResolver.checkInterrupted(),630
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)","org.apache.ivy.core.resolve.ResolveData.<init>(ResolveData, boolean)",316
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)","org.apache.ivy.plugins.resolver.ChainResolver.setLatestIfRequired(DependencyResolver, LatestStrategy)",632
"org.apache.ivy.plugins.resolver.ChainResolver.setLatestIfRequired(DependencyResolver, LatestStrategy)",org.apache.ivy.plugins.resolver.ChainResolver.getLatestStrategyName(DependencyResolver),632
"org.apache.ivy.plugins.resolver.ChainResolver.setLatestIfRequired(DependencyResolver, LatestStrategy)",java.lang.String.equals(Object),632
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",java.lang.StringBuilder.append(String),686
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",java.util.ArrayList.iterator(),316
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",java.util.ArrayList$Itr.next(),632
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",org.apache.ivy.plugins.resolver.AbstractResolver.doValidate(ResolveData),317
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",org.apache.ivy.plugins.resolver.AbstractResolver.getLatestStrategy(),632
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",java.lang.StringBuilder.<init>(),341
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",java.lang.StringBuilder.toString(),341
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",java.util.ArrayList.<init>(),316
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",java.util.ArrayList$Itr.hasNext(),946
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",org.apache.ivy.plugins.resolver.ChainResolver.resolvedRevision(ResolvedModuleRevision),213
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.doFindModuleInCache(ModuleRevisionId, CacheMetadataOptions, String)","org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getMdFromCache(XmlModuleDescriptorParser, CacheMetadataOptions, File)",158
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getMdFromCache(XmlModuleDescriptorParser, CacheMetadataOptions, File)","org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.get(File, ParserSettings, boolean, ModuleDescriptorProvider)",158
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.get(File, ParserSettings, boolean, ModuleDescriptorProvider)","org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getStale(File, ParserSettings, boolean, ModuleDescriptorProvider)",138
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.startElement(String, String, String, Attributes)","org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.artifactStarted(String, Attributes)",220
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.artifactStarted(String, Attributes)","org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.addArtifact(String, Artifact)",173
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.artifactStarted(String, Attributes)",org.apache.ivy.core.cache.ParserSettingsMonitor$1.substitute(String),760
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.artifactStarted(String, Attributes)","org.apache.ivy.util.extendable.ExtendableItemHelper.getExtraAttributes(ParserSettings, Attributes, String[])",207
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.artifactStarted(String, Attributes)",java.lang.String.split(String),167
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.artifactStarted(String, Attributes)","org.apache.ivy.core.module.descriptor.MDArtifact.<init>(ModuleDescriptor, String, String, String, URL, Map)",207
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.artifactStarted(String, Attributes)",org.apache.ivy.core.module.descriptor.MDArtifact.addConfiguration(String),173
org.apache.ivy.core.module.descriptor.MDArtifact.addConfiguration(String),java.util.ArrayList.add(Object),233
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.artifactStarted(String, Attributes)",org.apache.xerces.parsers.AbstractSAXParser$AttributesProxy.getValue(String),1035
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.artifactStarted(String, Attributes)",java.lang.String.equals(Object),167
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.artifactStarted(String, Attributes)",java.lang.String.length(),167
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.artifactStarted(String, Attributes)",java.lang.String.trim(),346
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.confStarted(Attributes),org.apache.ivy.core.cache.ParserSettingsMonitor$1.substitute(String),1208
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.endElement(String, String, String)",org.apache.ivy.core.module.descriptor.MDArtifact.getConfigurations(),205
org.apache.ivy.core.module.descriptor.MDArtifact.getConfigurations(),java.util.ArrayList.toArray(Object[]),213
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.configurationStarted(Attributes),org.apache.ivy.core.cache.ParserSettingsMonitor$1.substitute(String),290
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.startElement(String, String, String, Attributes)",org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.publicationsStarted(Attributes),179
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.publicationsStarted(Attributes),org.apache.ivy.core.cache.ParserSettingsMonitor$1.substitute(String),145
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.publicationsStarted(Attributes),org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.checkConfigurations(),180
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.publicationsStarted(Attributes),org.apache.xerces.parsers.AbstractSAXParser$AttributesProxy.getValue(String),179
"org.apache.xerces.impl.dtd.XMLDTDValidator.xmlDecl(String, String, String, Augmentations)","org.apache.xerces.impl.xs.XMLSchemaValidator.xmlDecl(String, String, String, Augmentations)",138
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.get(File, ParserSettings, boolean, ModuleDescriptorProvider)","org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getFromCache(File, ParserSettings, boolean)",160
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getFromCache(File, ParserSettings, boolean)",java.util.LinkedHashMap.get(Object),162
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getFromCache(File, ParserSettings, boolean)",org.apache.ivy.util.Message.debug(String),162
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getFromCache(File, ParserSettings, boolean)",java.lang.StringBuilder.append(Object),162
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getFromCache(File, ParserSettings, boolean)",java.lang.StringBuilder.append(String),162
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getFromCache(File, ParserSettings, boolean)",java.lang.StringBuilder.toString(),162
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getFromCache(File, ParserSettings, boolean)",java.lang.StringBuilder.<init>(),162
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getMdFromCache(XmlModuleDescriptorParser, CacheMetadataOptions, File)","org.apache.ivy.core.cache.DefaultRepositoryCacheManager$MyModuleDescriptorProvider.<init>(DefaultRepositoryCacheManager, ModuleDescriptorParser)",158
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getMdFromCache(XmlModuleDescriptorParser, CacheMetadataOptions, File)",org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getMemoryCache(),158
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.doFindModuleInCache(ModuleRevisionId, CacheMetadataOptions, String)",org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getSavedArtResolverName(ModuleDescriptor),158
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getSavedArtResolverName(ModuleDescriptor),org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getCachedDataFile(ModuleDescriptor),158
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getSavedArtResolverName(ModuleDescriptor),java.util.Properties.getProperty(String),158
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.doFindModuleInCache(ModuleRevisionId, CacheMetadataOptions, String)",org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getSavedResolverName(ModuleDescriptor),158
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getSavedResolverName(ModuleDescriptor),org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getCachedDataFile(ModuleDescriptor),158
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getSavedResolverName(ModuleDescriptor),java.util.Properties.getProperty(String),158
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.doFindModuleInCache(ModuleRevisionId, CacheMetadataOptions, String)",org.apache.ivy.core.settings.IvySettings.getResolver(String),316
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.doFindModuleInCache(ModuleRevisionId, CacheMetadataOptions, String)",java.lang.String.equals(Object),118
"org.apache.ivy.plugins.resolver.BasicResolver.getDependency(DependencyDescriptor, ResolveData)",java.lang.String.length(),302
"org.apache.ivy.plugins.resolver.BasicResolver.getDependency(DependencyDescriptor, ResolveData)","org.apache.ivy.plugins.resolver.BasicResolver$UnresolvedDependencyException.<init>(String, boolean)",274
"org.apache.ivy.plugins.resolver.BasicResolver$UnresolvedDependencyException.<init>(String, boolean)",java.lang.RuntimeException.<init>(String),302
"org.apache.ivy.core.resolve.IvyNodeCallers.addCaller(String, IvyNode, String, String, String[], DependencyDescriptor)",java.util.HashMap$KeyIterator.next(),179
